Time_Index,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
166,1.0,0.0,0.835544848,1.0
167,1.0,0.0,0.866533917,1.0
168,1.0,0.0,0.926504153,1.0
169,1.0,0.0,0.665468442,1.0
170,1.0,0.0,0.731375522,1.0
171,1.0,0.0,0.78202017,1.0
172,1.0,0.0,0.622774825,1.0
173,1.0,0.0,0.520198852,1.0
174,1.0,0.0,0.449851344,1.0
175,1.0,0.0,0.674348962,1.0
176,1.0,0.130625,0.155807876,1.0
177,1.0,0.36157,0.61814776,1.0
178,1.0,0.534565,0.736913955,1.0
179,1.0,0.67469,0.897573665,1.0
180,1.0,0.708985,0.830782962,1.0
181,1.0,0.708225,0.62838251,1.0
182,1.0,0.71117,0.640067184,1.0
183,1.0,0.685045,0.833146861,1.0
184,1.0,0.546535,0.921475962,1.0
185,1.0,0.35834,0.916156664,1.0
186,1.0,0.11894,0.903289163,1.0
187,1.0,0.0,0.852281213,1.0
188,1.0,0.0,0.796641952,1.0
189,1.0,0.0,0.456232094,1.0
190,1.0,0.0,0.492585277,1.0
191,1.0,0.0,0.462029216,1.0
192,1.0,0.0,0.260404914,1.0
193,1.0,0.0,0.520400434,1.0
194,1.0,0.0,0.645499051,1.0
195,1.0,0.0,0.71033253,1.0
196,1.0,0.0,0.506073326,1.0
197,1.0,0.0,0.540303237,1.0
198,1.0,0.0,0.521814799,1.0
199,1.0,0.0,0.687067825,1.0
200,1.0,0.1482,0.670501899,1.0
201,1.0,0.3838,0.54104898,1.0
202,1.0,0.560025,0.167154728,1.0
203,1.0,0.69844,0.270600112,1.0
204,1.0,0.720575,0.096252654,1.0
205,1.0,0.71953,0.186792569,1.0
206,1.0,0.71858,0.112165742,1.0
207,1.0,0.68571,0.179000258,1.0
208,1.0,0.541025,0.172709497,1.0
209,1.0,0.35606,0.301258013,1.0
210,1.0,0.11932,0.128627336,1.0
211,1.0,0.0,0.137033513,1.0
212,1.0,0.0,0.083198787,1.0
213,1.0,0.0,0.192345853,1.0
214,1.0,0.0,0.264389631,1.0
215,1.0,0.0,0.593031889,1.0
216,1.0,0.0,0.872893405,1.0
217,1.0,0.0,0.901139135,1.0
218,1.0,0.0,0.888226447,1.0
219,1.0,0.0,0.926485524,1.0
220,1.0,0.0,0.918105394,1.0
221,1.0,0.0,0.915623093,1.0
222,1.0,0.0,0.897154758,1.0
223,1.0,0.0,0.87090453,1.0
224,1.0,0.134615,0.79313826,1.0
225,1.0,0.35587,0.557288012,1.0
226,1.0,0.52725,0.555876309,1.0
227,1.0,0.65436,0.503991586,1.0
228,1.0,0.679345,0.578651893,1.0
229,1.0,0.683145,0.528489571,1.0
230,1.0,0.681055,0.46200583,1.0
231,1.0,0.656735,0.383913914,1.0
232,1.0,0.51832,0.482531839,1.0
233,1.0,0.326325,0.812789196,1.0
234,1.0,0.10203,0.934171438,1.0
235,1.0,0.0,0.948524594,1.0
236,1.0,0.0,0.942905753,1.0
237,1.0,0.0,0.943292385,1.0
238,1.0,0.0,0.917580881,1.0
239,1.0,0.0,0.908116734,1.0
240,1.0,0.0,0.913840896,1.0
241,1.0,0.0,0.939323807,1.0
242,1.0,0.0,0.934258527,1.0
243,1.0,0.0,0.934503031,1.0
244,1.0,0.0,0.948083037,1.0
245,1.0,0.0,0.909340388,1.0
246,1.0,0.0,0.946600836,1.0
247,1.0,0.0,0.927907192,1.0
248,1.0,0.113715,0.895432639,1.0
249,1.0,0.29336,0.901605606,1.0
250,1.0,0.49989,0.73789016,1.0
251,1.0,0.66139,0.821053982,1.0
252,1.0,0.668895,0.871665674,1.0
253,1.0,0.68533,0.934376872,1.0
254,1.0,0.68229,0.949448705,1.0
255,1.0,0.645905,0.94737727,1.0
256,1.0,0.475285,0.947690517,1.0
257,1.0,0.243485,0.894705241,1.0
258,1.0,0.054435,0.903435254,1.0
259,1.0,0.0,0.864744586,1.0
260,1.0,0.0,0.803247869,1.0
261,1.0,0.0,0.820720124,1.0
262,1.0,0.0,0.95,1.0
263,1.0,0.0,0.95,1.0
264,1.0,0.0,0.948214859,1.0
265,1.0,0.0,0.95,1.0
266,1.0,0.0,0.95,1.0
267,1.0,0.0,0.949242252,1.0
268,1.0,0.0,0.936697906,1.0
269,1.0,0.0,0.937241727,1.0
270,1.0,0.0,0.944895536,1.0
271,1.0,0.0,0.949687999,1.0
272,1.0,0.0646,0.929649072,1.0
273,1.0,0.20064,0.915242577,1.0
274,1.0,0.338675,0.650714499,1.0
275,1.0,0.63289,0.713896018,1.0
276,1.0,0.48526,0.404673867,1.0
277,1.0,0.53257,0.179050087,1.0
278,1.0,0.581495,0.240685746,1.0
279,1.0,0.569145,0.255110023,1.0
280,1.0,0.458755,0.279528677,1.0
281,1.0,0.32851,0.226734765,1.0
282,1.0,0.119795,0.102200397,1.0
283,1.0,0.0,0.22520558,1.0
284,1.0,0.0,0.315638264,1.0
285,1.0,0.0,0.363374936,1.0
286,1.0,0.0,0.400369364,1.0
287,1.0,0.0,0.408441174,1.0
288,1.0,0.0,0.375882788,1.0
289,1.0,0.0,0.292205185,1.0
290,1.0,0.0,0.417251961,1.0
291,1.0,0.0,0.548399961,1.0
292,1.0,0.0,0.513516265,1.0
293,1.0,0.0,0.590461764,1.0
294,1.0,0.0,0.624512627,1.0
295,1.0,0.0,0.608876702,1.0
296,1.0,0.147915,0.396192889,1.0
297,1.0,0.367935,0.493530056,1.0
298,1.0,0.495615,0.49592759,1.0
299,1.0,0.525635,0.234876025,1.0
300,1.0,0.523355,0.266202151,1.0
301,1.0,0.532855,0.128430169,1.0
302,1.0,0.52022,0.097690079,1.0
303,1.0,0.513475,0.111930283,1.0
304,1.0,0.44308,0.116118013,1.0
305,1.0,0.305425,0.085198585,1.0
306,1.0,0.11552,0.018775414,1.0
307,1.0,0.0,0.014711747,1.0
308,1.0,0.0,0.015121737,1.0
309,1.0,0.0,0.025385029,1.0
310,1.0,0.0,0.036500525,1.0
311,1.0,0.0,0.034721251,1.0
312,1.0,0.0,0.041293703,1.0
313,1.0,0.0,0.042494052,1.0
314,1.0,0.0,0.209862375,1.0
315,1.0,0.0,0.274054059,1.0
316,1.0,0.0,0.335872545,1.0
317,1.0,0.0,0.794854262,1.0
318,1.0,0.0,0.885123712,1.0
319,1.0,0.0,0.814858648,1.0
320,1.0,0.15523,0.900543333,1.0
321,1.0,0.37392,0.763751888,1.0
322,1.0,0.54283,0.885099363,1.0
323,1.0,0.6745,0.799232745,1.0
324,1.0,0.695495,0.796502883,1.0
325,1.0,0.695305,0.679039955,1.0
326,1.0,0.68932,0.518205333,1.0
327,1.0,0.65702,0.64768464,1.0
328,1.0,0.52193,0.673227799,1.0
329,1.0,0.34162,0.452177644,1.0
330,1.0,0.11894,0.599358139,1.0
331,1.0,0.0,0.677822247,1.0
332,1.0,0.0,0.656780389,1.0
333,1.0,0.0,0.816283488,1.0
334,1.0,0.0,0.893107867,1.0
335,1.0,0.0,0.892693716,1.0
336,1.0,0.0,0.847064972,1.0
337,1.0,0.0,0.861373281,1.0
338,1.0,0.0,0.907166124,1.0
339,1.0,0.0,0.911840242,1.0
340,1.0,0.0,0.865256357,1.0
341,1.0,0.0,0.849648857,1.0
342,1.0,0.0,0.812625777,1.0
343,1.0,0.0,0.653342098,1.0
344,1.0,0.159505,0.749758184,1.0
345,1.0,0.3762,0.658265987,1.0
346,1.0,0.53485,0.272673189,1.0
347,1.0,0.63707,0.075254014,1.0
348,1.0,0.632415,0.037548989,1.0
349,1.0,0.656735,0.025757982,1.0
350,1.0,0.676305,0.031641594,1.0
351,1.0,0.624625,0.064015307,1.0
352,1.0,0.45087,0.126305679,1.0
353,1.0,0.240255,0.206642414,1.0
354,1.0,0.057475,0.145245596,1.0
355,1.0,0.0,0.176175096,1.0
356,1.0,0.0,0.256818013,1.0
357,1.0,0.0,0.241096188,1.0
358,1.0,0.0,0.366897088,1.0
359,1.0,0.0,0.465544488,1.0
360,1.0,0.0,0.597277134,1.0
361,1.0,0.0,0.643041325,1.0
362,1.0,0.0,0.70153389,1.0
363,1.0,0.0,0.668645072,1.0
364,1.0,0.0,0.662829349,1.0
365,1.0,0.0,0.549379337,1.0
366,1.0,0.0,0.454900485,1.0
367,1.0,0.0,0.543011469,1.0
368,1.0,0.02052,0.369659114,1.0
369,1.0,0.13034,0.494844818,1.0
370,1.0,0.32946,0.35770771,1.0
371,1.0,0.37544,0.311564987,1.0
372,1.0,0.432345,0.387196289,1.0
373,1.0,0.484025,0.509743041,1.0
374,1.0,0.528865,0.547629812,1.0
375,1.0,0.540645,0.533924044,1.0
376,1.0,0.46588,0.401446898,1.0
377,1.0,0.293265,0.495326635,1.0
378,1.0,0.09823,0.675407726,1.0
379,1.0,0.0,0.649056649,1.0
380,1.0,0.0,0.603744662,1.0
381,1.0,0.0,0.53620261,1.0
382,1.0,0.0,0.588797346,1.0
383,1.0,0.0,0.49090659,1.0
384,1.0,0.0,0.446921426,1.0
385,1.0,0.0,0.403211881,1.0
386,1.0,0.0,0.335445341,1.0
387,1.0,0.0,0.200950103,1.0
388,1.0,0.0,0.099402727,1.0
389,1.0,0.0,0.07249734,1.0
390,1.0,0.0,0.082833107,1.0
391,1.0,0.0,0.064931575,1.0
392,1.0,0.131195,0.114926309,1.0
393,1.0,0.33744,0.041543986,1.0
394,1.0,0.4902,0.171354108,1.0
395,1.0,0.611895,0.17119127,1.0
396,1.0,0.651985,0.319075903,1.0
397,1.0,0.66253,0.330911397,1.0
398,1.0,0.65455,0.508181793,1.0
399,1.0,0.61218,0.558072656,1.0
400,1.0,0.48488,0.456203583,1.0
401,1.0,0.30628,0.409776406,1.0
402,1.0,0.09272,0.306419328,1.0
403,1.0,0.0,0.258661024,1.0
404,1.0,0.0,0.135591176,1.0
405,1.0,0.0,0.110713538,1.0
406,1.0,0.0,0.114308388,1.0
407,1.0,0.0,0.091686914,1.0
408,1.0,0.0,0.048002001,1.0
409,1.0,0.0,0.027625363,1.0
410,1.0,0.0,0.008623552,1.0
411,1.0,0.0,0.007421363,1.0
412,1.0,0.0,0.008046222,1.0
413,1.0,0.0,0.012075611,1.0
414,1.0,0.0,0.014967262,1.0
415,1.0,0.0,0.007265917,1.0
416,1.0,0.128535,0.013695286,1.0
417,1.0,0.307895,0.026413297,1.0
418,1.0,0.426835,0.031032407,1.0
419,1.0,0.485545,0.013280673,1.0
420,1.0,0.489915,0.004193766,1.0
421,1.0,0.501885,0.009257768,1.0
422,1.0,0.52041,0.008658868,1.0
423,1.0,0.482885,0.01659818,1.0
424,1.0,0.406125,0.03175147,1.0
425,1.0,0.260015,0.109300469,1.0
426,1.0,0.07486,0.164849265,1.0
427,1.0,0.0,0.193993397,1.0
428,1.0,0.0,0.171638858,1.0
429,1.0,0.0,0.17280743,1.0
430,1.0,0.0,0.413299917,1.0
431,1.0,0.0,0.330287735,1.0
432,1.0,0.0,0.331071304,1.0
433,1.0,0.0,0.266204925,1.0
434,1.0,0.0,0.331453915,1.0
435,1.0,0.0,0.214156247,1.0
436,1.0,0.0,0.094245389,1.0
437,1.0,0.0,0.132349301,1.0
438,1.0,0.0,0.140562673,1.0
439,1.0,0.0,0.189869951,1.0
440,1.0,0.12293,0.278233111,1.0
441,1.0,0.242915,0.293682204,1.0
442,1.0,0.339625,0.243536814,1.0
443,1.0,0.401755,0.12839042,1.0
444,1.0,0.40337,0.09210827,1.0
445,1.0,0.412585,0.043241215,1.0
446,1.0,0.376295,0.079827214,1.0
447,1.0,0.34428,0.030666546,1.0
448,1.0,0.318155,0.033892096,1.0
449,1.0,0.23579,0.003574157,1.0
450,1.0,0.07315,0.000408501,1.0
451,1.0,0.0,0.024476309,1.0
452,1.0,0.0,0.146953913,1.0
453,1.0,0.0,0.146831334,1.0
454,1.0,0.0,0.217147488,1.0
455,1.0,0.0,0.540735791,1.0
456,1.0,0.0,0.673374399,1.0
457,1.0,0.0,0.535351262,1.0
458,1.0,0.0,0.392528299,1.0
459,1.0,0.0,0.250426532,1.0
460,1.0,0.0,0.24913745,1.0
461,1.0,0.0,0.275768307,1.0
462,1.0,0.0,0.196235242,1.0
463,1.0,0.0,0.13302081,1.0
464,1.0,0.148675,0.054089613,1.0
465,1.0,0.31825,0.011523863,1.0
466,1.0,0.440135,0.005643111,1.0
467,1.0,0.49799,0.001653316,1.0
468,1.0,0.483645,0.0025419,1.0
469,1.0,0.49723,0.009546259,1.0
470,1.0,0.4845,0.017172139,1.0
471,1.0,0.50236,0.003466098,1.0
472,1.0,0.470345,0.004121989,1.0
473,1.0,0.332975,0.010284068,1.0
474,1.0,0.124355,0.097466951,1.0
475,1.0,0.0,0.18953908,1.0
476,1.0,0.0,0.370393306,1.0
477,1.0,0.0,0.626823187,1.0
478,1.0,0.0,0.754786714,1.0
479,1.0,0.0,0.877029252,1.0
480,1.0,0.0,0.892742809,1.0
481,1.0,0.0,0.737816265,1.0
482,1.0,0.0,0.718492731,1.0
483,1.0,0.0,0.677875474,1.0
484,1.0,0.0,0.673644328,1.0
485,1.0,0.0,0.680103022,1.0
486,1.0,0.0,0.619552046,1.0
487,1.0,0.00152,0.59778466,1.0
488,1.0,0.169195,0.616531134,1.0
489,1.0,0.366605,0.439325035,1.0
490,1.0,0.5073,0.314082451,1.0
491,1.0,0.61807,0.361850777,1.0
492,1.0,0.66595,0.327772677,1.0
493,1.0,0.68001,0.11990293,1.0
494,1.0,0.67222,0.051325245,1.0
495,1.0,0.63973,0.171921725,1.0
496,1.0,0.50901,0.266032872,1.0
497,1.0,0.34124,0.276439193,1.0
498,1.0,0.125875,0.520080733,1.0
499,1.0,0.0,0.722204745,1.0
500,1.0,0.0,0.51085186,1.0
501,1.0,0.0,0.625590134,1.0
502,1.0,0.0,0.817381663,1.0
503,1.0,0.0,0.854836616,1.0
504,1.0,0.0,0.871049997,1.0
505,1.0,0.0,0.927559745,1.0
506,1.0,0.0,0.934901893,1.0
507,1.0,0.0,0.941327745,1.0
508,1.0,0.0,0.944873056,1.0
509,1.0,0.0,0.948908734,1.0
510,1.0,0.0,0.923186076,1.0
511,1.0,0.042275,0.927733809,1.0
512,1.0,0.204155,0.938569683,1.0
513,1.0,0.36784,0.938808525,1.0
514,1.0,0.493145,0.948200816,1.0
515,1.0,0.58558,0.949590492,1.0
516,1.0,0.57893,0.95,1.0
517,1.0,0.590235,0.95,1.0
518,1.0,0.556225,0.95,1.0
519,1.0,0.52098,0.95,1.0
520,1.0,0.41078,0.94961552,1.0
521,1.0,0.27949,0.947257227,1.0
522,1.0,0.117705,0.929557908,1.0
523,1.0,0.00399,0.91473658,1.0
524,1.0,0.0,0.820031628,1.0
525,1.0,0.0,0.737212536,1.0
526,1.0,0.0,0.615761494,1.0
527,1.0,0.0,0.757320374,1.0
528,1.0,0.0,0.80988793,1.0
529,1.0,0.0,0.806831175,1.0
530,1.0,0.0,0.849308148,1.0
531,1.0,0.0,0.822438279,1.0
532,1.0,0.0,0.599972456,1.0
533,1.0,0.0,0.651645631,1.0
534,1.0,0.0,0.594730282,1.0
535,1.0,0.05662,0.622648496,1.0
536,1.0,0.229995,0.35495282,1.0
537,1.0,0.41876,0.728981385,1.0
538,1.0,0.55499,0.778016597,1.0
539,1.0,0.65512,0.854875234,1.0
540,1.0,0.65151,0.786492818,1.0
541,1.0,0.602395,0.737041417,1.0
542,1.0,0.54549,0.781709754,1.0
543,1.0,0.500745,0.720967388,1.0
544,1.0,0.427595,0.641499952,1.0
545,1.0,0.305045,0.563368398,1.0
546,1.0,0.14269,0.587001672,1.0
547,1.0,0.01121,0.476937574,1.0
548,1.0,0.0,0.483408555,1.0
549,1.0,0.0,0.830229968,1.0
550,1.0,0.0,0.895847356,1.0
551,1.0,0.0,0.765317157,1.0
552,1.0,0.0,0.651201355,1.0
553,1.0,0.0,0.665320653,1.0
554,1.0,0.0,0.758714411,1.0
555,1.0,0.0,0.7490809,1.0
556,1.0,0.0,0.546224565,1.0
557,1.0,0.0,0.540718066,1.0
558,1.0,0.0,0.617631459,1.0
559,1.0,0.06403,0.474346016,1.0
560,1.0,0.230375,0.151513225,1.0
561,1.0,0.39501,0.050386735,1.0
562,1.0,0.518985,0.036913469,1.0
563,1.0,0.60667,0.030237563,1.0
564,1.0,0.61009,0.048809136,1.0
565,1.0,0.58805,0.061795559,1.0
566,1.0,0.50825,0.079513741,1.0
567,1.0,0.469965,0.111524591,1.0
568,1.0,0.4142,0.200756915,1.0
569,1.0,0.2945,0.479159516,1.0
570,1.0,0.13395,0.568973308,1.0
571,1.0,0.005415,0.548081902,1.0
572,1.0,0.0,0.233141789,1.0
573,1.0,0.0,0.379496529,1.0
574,1.0,0.0,0.33632452,1.0
575,1.0,0.0,0.345050144,1.0
576,1.0,0.0,0.307020283,1.0
577,1.0,0.0,0.378701014,1.0
578,1.0,0.0,0.324481751,1.0
579,1.0,0.0,0.305496237,1.0
580,1.0,0.0,0.376389945,1.0
581,1.0,0.0,0.605137169,1.0
582,1.0,0.0,0.845523146,1.0
583,1.0,0.06137,0.605674762,1.0
584,1.0,0.228,0.271983927,1.0
585,1.0,0.39178,0.211862378,1.0
586,1.0,0.511765,0.488657129,1.0
587,1.0,0.56449,0.502430564,1.0
588,1.0,0.548055,0.521222508,1.0
589,1.0,0.517465,0.52988559,1.0
590,1.0,0.51471,0.434493132,1.0
591,1.0,0.5073,0.554267666,1.0
592,1.0,0.413345,0.689624247,1.0
593,1.0,0.28253,0.41399164,1.0
594,1.0,0.120555,0.438022673,1.0
595,1.0,0.009025,0.118379755,1.0
596,1.0,0.0,0.120373988,1.0
597,1.0,0.0,0.128819944,1.0
598,1.0,0.0,0.203565768,1.0
599,1.0,0.0,0.123233705,1.0
600,1.0,0.0,0.257419364,1.0
601,1.0,0.0,0.395567161,1.0
602,1.0,0.0,0.434249223,1.0
603,1.0,0.0,0.545715737,1.0
604,1.0,0.0,0.592707431,1.0
605,1.0,0.0,0.641136819,1.0
606,1.0,0.0,0.661313513,1.0
607,1.0,0.06669,0.666675732,1.0
608,1.0,0.24833,0.376747981,1.0
609,1.0,0.439565,0.035991744,1.0
610,1.0,0.58577,0.069359745,1.0
611,1.0,0.67564,0.236959251,1.0
612,1.0,0.6802,0.351986889,1.0
613,1.0,0.693215,0.219168597,1.0
614,1.0,0.69103,0.213940409,1.0
615,1.0,0.648375,0.463839498,1.0
616,1.0,0.52174,0.412436507,1.0
617,1.0,0.355205,0.503752064,1.0
618,1.0,0.14744,0.662225166,1.0
619,1.0,0.03078,0.810274732,1.0
620,1.0,0.0,0.630600319,1.0
621,1.0,0.0,0.652394772,1.0
622,1.0,0.0,0.70740335,1.0
623,1.0,0.0,0.742957253,1.0
624,1.0,0.0,0.859231406,1.0
625,1.0,0.0,0.791773102,1.0
626,1.0,0.0,0.828847879,1.0
627,1.0,0.0,0.848265183,1.0
628,1.0,0.0,0.90822432,1.0
629,1.0,0.0,0.942831462,1.0
630,1.0,0.0,0.894841763,1.0
631,1.0,0.069065,0.744678578,1.0
632,1.0,0.242915,0.301168999,1.0
633,1.0,0.427215,0.10346683,1.0
634,1.0,0.562875,0.05797861,1.0
635,1.0,0.6688,0.087165801,1.0
636,1.0,0.686375,0.157249447,1.0
637,1.0,0.66595,0.095379647,1.0
638,1.0,0.643055,0.106304145,1.0
639,1.0,0.52003,0.320992102,1.0
640,1.0,0.368505,0.700190419,1.0
641,1.0,0.276735,0.492702717,1.0
642,1.0,0.128535,0.453983595,1.0
643,1.0,0.017005,0.652443242,1.0
644,1.0,0.0,0.632739588,1.0
645,1.0,0.0,0.623326969,1.0
646,1.0,0.0,0.695372022,1.0
647,1.0,0.0,0.617722285,1.0
648,1.0,0.0,0.457041172,1.0
649,1.0,0.0,0.494440746,1.0
650,1.0,0.0,0.609804267,1.0
651,1.0,0.0,0.696079827,1.0
652,1.0,0.0,0.734746825,1.0
653,1.0,0.0,0.768313098,1.0
654,1.0,0.0,0.63554295,1.0
655,1.0,0.057665,0.353055308,1.0
656,1.0,0.218025,0.260774559,1.0
657,1.0,0.378955,0.094000645,1.0
658,1.0,0.517275,0.233063732,1.0
659,1.0,0.599735,0.231791014,1.0
660,1.0,0.54682,0.359057495,1.0
661,1.0,0.45562,0.676797741,1.0
662,1.0,0.427215,0.812493729,1.0
663,1.0,0.374775,0.751306522,1.0
664,1.0,0.31103,0.772320635,1.0
665,1.0,0.2128,0.608663058,1.0
666,1.0,0.10469,0.450511923,1.0
667,1.0,9.5e-5,0.400950444,1.0
668,1.0,0.0,0.587540227,1.0
669,1.0,0.0,0.416514229,1.0
670,1.0,0.0,0.594800044,1.0
671,1.0,0.0,0.714570415,1.0
672,1.0,0.0,0.661702466,1.0
673,1.0,0.0,0.45934788,1.0
674,1.0,0.0,0.455733657,1.0
675,1.0,0.0,0.515696927,1.0
676,1.0,0.0,0.44638423,1.0
677,1.0,0.0,0.245290613,1.0
678,1.0,0.0,0.294960755,1.0
679,1.0,0.078375,0.07351001,1.0
680,1.0,0.19779,0.066316091,1.0
681,1.0,0.314355,0.020869221,1.0
