Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,401,8913.68
,,,,,,,402,9124.06
,,,,,,,403,9345.16
,,,,,,,404,9687.53
,,,,,,,405,9439.63
,,,,,,,406,8813.18
,,,,,,,407,7936.82
,,,,,,,408,7132.82
,,,,,,,409,6616.92
,,,,,,,410,6331.5
,,,,,,,411,6192.14
,,,,,,,412,6181.42
,,,,,,,413,6354.28
,,,,,,,414,7002.84
,,,,,,,415,8285.22
,,,,,,,416,9097.26
,,,,,,,417,9284.19
,,,,,,,418,9369.28
,,,,,,,419,9444.32
,,,,,,,420,9402.78
,,,,,,,421,9285.53
,,,,,,,422,9205.8
,,,,,,,423,9035.62
,,,,,,,424,8945.84
,,,,,,,425,9008.15
,,,,,,,426,9235.95
,,,,,,,427,9540.13
,,,,,,,428,9934.76
,,,,,,,429,9680.83
,,,,,,,430,9099.94
,,,,,,,431,8233.63
,,,,,,,432,7419.58
,,,,,,,433,6872.86
,,,,,,,434,6566.0
,,,,,,,435,6435.35
,,,,,,,436,6401.18
,,,,,,,437,6563.99
,,,,,,,438,7185.08
,,,,,,,439,8403.81
,,,,,,,440,9158.9
,,,,,,,441,9391.39
,,,,,,,442,9511.32
,,,,,,,443,9619.19
,,,,,,,444,9635.27
,,,,,,,445,9566.26
,,,,,,,446,9527.4
,,,,,,,447,9410.82
,,,,,,,448,9317.02
,,,,,,,449,9292.23
,,,,,,,450,9322.38
,,,,,,,451,9406.13
,,,,,,,452,9637.28
,,,,,,,453,9376.65
,,,,,,,454,8890.23
,,,,,,,455,8196.11
,,,,,,,456,7447.05
,,,,,,,457,6868.84
,,,,,,,458,6515.08
,,,,,,,459,6331.5
,,,,,,,460,6245.07
,,,,,,,461,6285.94
,,,,,,,462,6507.04
,,,,,,,463,6951.92
,,,,,,,464,7463.8
,,,,,,,465,8094.94
,,,,,,,466,8520.39
,,,,,,,467,8716.7
,,,,,,,468,8691.24
,,,,,,,469,8535.8
,,,,,,,470,8335.47
,,,,,,,471,8129.78
,,,,,,,472,7958.26
,,,,,,,473,7921.41
,,,,,,,474,7953.57
,,,,,,,475,8104.99
,,,,,,,476,8631.61
,,,,,,,477,8565.28
,,,,,,,478,8201.47
,,,,,,,479,7672.17
,,,,,,,480,7078.55
,,,,,,,481,6597.49
,,,,,,,482,6302.69
,,,,,,,483,6149.93
,,,,,,,484,6071.54
,,,,,,,485,6091.64
,,,,,,,486,6245.07
,,,,,,,487,6551.93
