Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,431,12903.45
,,,,,,,432,11627.7
,,,,,,,433,10770.9
,,,,,,,434,10290.0
,,,,,,,435,10085.25
,,,,,,,436,10031.7
,,,,,,,437,10286.85
,,,,,,,438,11260.2
,,,,,,,439,13170.15
,,,,,,,440,14353.5
,,,,,,,441,14717.85
,,,,,,,442,14905.8
,,,,,,,443,15074.85
,,,,,,,444,15100.05
,,,,,,,445,14991.9
,,,,,,,446,14931.0
,,,,,,,447,14748.3
,,,,,,,448,14601.3
,,,,,,,449,14562.45
,,,,,,,450,14609.7
,,,,,,,451,14740.95
,,,,,,,452,15103.2
,,,,,,,453,14694.75
,,,,,,,454,13932.45
,,,,,,,455,12844.65
,,,,,,,456,11670.75
,,,,,,,457,10764.6
,,,,,,,458,10210.2
,,,,,,,459,9922.5
,,,,,,,460,9787.05
,,,,,,,461,9851.1
,,,,,,,462,10197.6
,,,,,,,463,10894.8
,,,,,,,464,11697.0
,,,,,,,465,12686.1
,,,,,,,466,13352.85
,,,,,,,467,13660.5
,,,,,,,468,13620.6
,,,,,,,469,13377.0
,,,,,,,470,13063.05
,,,,,,,471,12740.7
,,,,,,,472,12471.9
,,,,,,,473,12414.15
,,,,,,,474,12464.55
,,,,,,,475,12701.85
,,,,,,,476,13527.15
,,,,,,,477,13423.2
,,,,,,,478,12853.05
,,,,,,,479,12023.55
,,,,,,,480,11093.25
,,,,,,,481,10339.35
,,,,,,,482,9877.35
,,,,,,,483,9637.95
,,,,,,,484,9515.1
,,,,,,,485,9546.6
,,,,,,,486,9787.05
,,,,,,,487,10267.95
,,,,,,,488,10821.3
,,,,,,,489,11659.2
,,,,,,,490,12342.75
,,,,,,,491,12631.5
,,,,,,,492,12685.05
,,,,,,,493,12551.7
,,,,,,,494,12312.3
,,,,,,,495,12107.55
,,,,,,,496,11993.1
,,,,,,,497,12150.6
,,,,,,,498,12457.2
,,,,,,,499,12860.4
,,,,,,,500,13913.55
,,,,,,,501,13724.55
,,,,,,,502,12777.45
,,,,,,,503,11566.8
,,,,,,,504,10464.3
,,,,,,,505,9822.75
,,,,,,,506,9494.1
,,,,,,,507,9372.3
,,,,,,,508,9378.6
,,,,,,,509,9720.9
,,,,,,,510,10806.6
,,,,,,,511,12580.05
,,,,,,,512,13772.85
,,,,,,,513,14196.0
,,,,,,,514,14373.45
,,,,,,,515,14535.15
,,,,,,,516,14536.2
,,,,,,,517,14418.6
,,,,,,,518,14310.45
,,,,,,,519,14078.4
,,,,,,,520,13917.75
,,,,,,,521,13919.85
,,,,,,,522,14082.6
,,,,,,,523,14221.2
,,,,,,,524,14821.8
,,,,,,,525,14847.0
,,,,,,,526,13818.0
,,,,,,,527,12409.95
,,,,,,,528,11101.65
,,,,,,,529,10315.2
,,,,,,,530,9919.35
,,,,,,,531,9738.75
,,,,,,,532,9724.05
,,,,,,,533,10059.0
,,,,,,,534,11103.75
,,,,,,,535,12827.85
,,,,,,,536,13908.3
,,,,,,,537,14124.6
,,,,,,,538,14214.9
,,,,,,,539,14308.35
,,,,,,,540,14273.7
,,,,,,,541,14188.65
,,,,,,,542,14152.95
,,,,,,,543,13961.85
,,,,,,,544,13798.05
,,,,,,,545,13821.15
,,,,,,,546,13931.4
,,,,,,,547,14026.95
,,,,,,,548,14648.55
,,,,,,,549,14704.2
,,,,,,,550,13698.3
,,,,,,,551,12287.1
,,,,,,,552,11013.45
,,,,,,,553,10228.05
,,,,,,,554,9821.7
,,,,,,,555,9641.1
,,,,,,,556,9641.1
,,,,,,,557,9962.4
,,,,,,,558,11007.15
,,,,,,,559,12752.25
,,,,,,,560,13919.85
,,,,,,,561,14212.8
,,,,,,,562,14262.15
,,,,,,,563,14329.35
,,,,,,,564,14291.55
,,,,,,,565,14148.75
,,,,,,,566,14083.65
,,,,,,,567,13917.75
,,,,,,,568,13772.85
,,,,,,,569,13807.5
,,,,,,,570,13955.55
,,,,,,,571,14097.3
,,,,,,,572,14727.3
,,,,,,,573,14726.25
,,,,,,,574,13747.65
,,,,,,,575,12373.2
,,,,,,,576,11116.35
,,,,,,,577,10298.4
,,,,,,,578,9868.95
,,,,,,,579,9672.6
,,,,,,,580,9667.35
,,,,,,,581,9967.65
,,,,,,,582,11023.95
,,,,,,,583,12742.8
,,,,,,,584,13851.6
,,,,,,,585,14134.05
,,,,,,,586,14217.0
,,,,,,,587,14265.3
,,,,,,,588,14276.85
,,,,,,,589,14221.2
,,,,,,,590,14206.5
,,,,,,,591,14035.35
,,,,,,,592,13904.1
,,,,,,,593,13946.1
,,,,,,,594,14109.9
,,,,,,,595,14152.95
,,,,,,,596,14665.35
,,,,,,,597,14740.95
,,,,,,,598,13844.25
,,,,,,,599,12512.85
,,,,,,,600,11238.15
,,,,,,,601,10438.05
,,,,,,,602,10039.05
,,,,,,,603,9846.9
,,,,,,,604,9847.95
,,,,,,,605,10154.55
,,,,,,,606,11168.85
,,,,,,,607,12820.5
,,,,,,,608,13893.6
,,,,,,,609,14104.65
,,,,,,,610,14179.2
,,,,,,,611,14245.35
,,,,,,,612,14152.95
,,,,,,,613,13991.25
,,,,,,,614,13898.85
,,,,,,,615,13685.7
,,,,,,,616,13438.95
,,,,,,,617,13331.85
,,,,,,,618,13257.3
,,,,,,,619,13146.0
,,,,,,,620,13593.3
,,,,,,,621,13854.75
,,,,,,,622,13134.45
,,,,,,,623,12059.25
,,,,,,,624,10899.0
,,,,,,,625,10085.25
,,,,,,,626,9610.65
,,,,,,,627,9340.8
,,,,,,,628,9284.1
,,,,,,,629,9388.05
,,,,,,,630,9791.25
,,,,,,,631,10307.85
,,,,,,,632,11237.1
,,,,,,,633,12061.35
,,,,,,,634,12567.45
,,,,,,,635,12766.95
,,,,,,,636,12714.45
,,,,,,,637,12527.55
,,,,,,,638,12296.55
,,,,,,,639,12094.95
,,,,,,,640,12023.55
,,,,,,,641,12071.85
,,,,,,,642,12223.05
,,,,,,,643,12296.55
,,,,,,,644,12770.1
,,,,,,,645,12989.55
,,,,,,,646,12351.15
,,,,,,,647,11396.7
,,,,,,,648,10438.05
,,,,,,,649,9673.65
,,,,,,,650,9192.75
,,,,,,,651,8911.35
,,,,,,,652,8801.1
,,,,,,,653,8822.1
,,,,,,,654,9027.9
,,,,,,,655,9319.8
,,,,,,,656,10015.95
,,,,,,,657,10973.55
,,,,,,,658,11705.4
,,,,,,,659,12090.75
,,,,,,,660,12307.05
,,,,,,,661,12353.25
,,,,,,,662,12261.9
,,,,,,,663,12186.3
,,,,,,,664,12211.5
,,,,,,,665,12408.9
,,,,,,,666,12698.7
,,,,,,,667,12811.05
,,,,,,,668,13276.2
,,,,,,,669,13485.15
,,,,,,,670,12715.5
,,,,,,,671,11642.4
,,,,,,,672,10616.55
,,,,,,,673,9994.95
,,,,,,,674,9555.0
,,,,,,,675,9315.6
,,,,,,,676,9256.8
,,,,,,,677,9504.6
,,,,,,,678,10260.6
,,,,,,,679,11944.8
,,,,,,,680,13438.95
,,,,,,,681,14140.35
,,,,,,,682,14619.15
,,,,,,,683,15019.2
,,,,,,,684,15250.2
,,,,,,,685,15300.6
,,,,,,,686,15400.35
,,,,,,,687,15311.1
,,,,,,,688,15186.15
,,,,,,,689,15214.5
,,,,,,,690,15239.7
,,,,,,,691,15139.95
,,,,,,,692,15085.35
,,,,,,,693,15134.7
,,,,,,,694,14193.9
,,,,,,,695,12705.0
,,,,,,,696,11368.35
,,,,,,,697,10487.4
,,,,,,,698,10000.2
,,,,,,,699,9767.1
,,,,,,,700,9675.75
,,,,,,,701,9929.85
,,,,,,,702,10765.65
,,,,,,,703,12485.55
,,,,,,,704,13899.9
,,,,,,,705,14486.85
,,,,,,,706,14883.75
,,,,,,,707,15264.9
,,,,,,,708,15440.25
,,,,,,,709,15427.65
,,,,,,,710,15441.3
,,,,,,,711,15322.65
,,,,,,,712,15222.9
,,,,,,,713,15229.2
,,,,,,,714,15269.1
,,,,,,,715,15106.35
,,,,,,,716,14998.2
,,,,,,,717,15076.95
,,,,,,,718,14257.95
,,,,,,,719,12849.9
,,,,,,,720,11496.45
,,,,,,,721,10526.25
,,,,,,,722,10050.6
,,,,,,,723,9797.55
,,,,,,,724,9713.55
,,,,,,,725,9968.7
,,,,,,,726,10735.2
,,,,,,,727,12487.65
,,,,,,,728,13969.2
,,,,,,,729,14660.1
,,,,,,,730,15116.85
,,,,,,,731,15528.45
,,,,,,,732,15798.3
,,,,,,,733,15928.5
,,,,,,,734,16101.75
,,,,,,,735,16082.85
,,,,,,,736,15971.55
,,,,,,,737,15993.6
,,,,,,,738,15962.1
,,,,,,,739,15725.85
,,,,,,,740,15543.15
,,,,,,,741,15813.0
,,,,,,,742,15149.4
,,,,,,,743,13580.7
,,,,,,,744,12054.0
,,,,,,,745,11005.05
,,,,,,,746,10374.0
,,,,,,,747,10022.25
,,,,,,,748,9877.35
,,,,,,,749,10090.5
,,,,,,,750,10853.85
,,,,,,,751,12652.5
,,,,,,,752,14175.0
,,,,,,,753,14931.0
,,,,,,,754,15494.85
,,,,,,,755,15958.95
,,,,,,,756,16230.9
,,,,,,,757,16311.75
,,,,,,,758,16383.15
,,,,,,,759,16340.1
,,,,,,,760,16192.05
,,,,,,,761,16117.5
,,,,,,,762,15887.55
,,,,,,,763,15551.55
,,,,,,,764,15376.2
,,,,,,,765,15645.0
,,,,,,,766,14991.9
,,,,,,,767,13434.75
,,,,,,,768,11904.9
,,,,,,,769,10904.25
,,,,,,,770,10355.1
,,,,,,,771,10026.45
,,,,,,,772,9923.55
,,,,,,,773,10133.55
,,,,,,,774,10883.25
,,,,,,,775,12503.4
,,,,,,,776,13913.55
,,,,,,,777,14603.4
,,,,,,,778,15029.7
,,,,,,,779,15346.8
,,,,,,,780,15562.05
,,,,,,,781,15596.7
,,,,,,,782,15655.5
,,,,,,,783,15575.7
,,,,,,,784,15499.05
,,,,,,,785,15494.85
,,,,,,,786,15368.85
,,,,,,,787,15091.65
,,,,,,,788,14857.5
,,,,,,,789,15053.85
,,,,,,,790,14622.3
,,,,,,,791,13454.7
,,,,,,,792,12134.85
,,,,,,,793,11131.05
,,,,,,,794,10524.15
,,,,,,,795,10154.55
,,,,,,,796,9967.65
,,,,,,,797,9989.7
,,,,,,,798,10139.85
,,,,,,,799,10720.5
,,,,,,,800,11815.65
,,,,,,,801,13106.1
,,,,,,,802,14161.35
,,,,,,,803,14886.9
,,,,,,,804,15354.15
,,,,,,,805,15634.5
,,,,,,,806,15722.7
,,,,,,,807,15782.55
,,,,,,,808,15782.55
,,,,,,,809,15893.85
,,,,,,,810,15893.85
,,,,,,,811,15672.3
,,,,,,,812,15379.35
,,,,,,,813,15527.4
,,,,,,,814,15088.5
,,,,,,,815,13850.55
,,,,,,,816,12517.05
,,,,,,,817,11406.15
,,,,,,,818,10692.15
,,,,,,,819,10213.35
,,,,,,,820,9923.55
,,,,,,,821,9791.25
,,,,,,,822,9640.05
,,,,,,,823,9979.2
,,,,,,,824,10847.55
,,,,,,,825,11937.45
,,,,,,,826,12902.4
,,,,,,,827,13524.0
,,,,,,,828,13945.05
,,,,,,,829,14194.95
,,,,,,,830,14235.9
,,,,,,,831,14265.3
,,,,,,,832,14339.85
,,,,,,,833,14476.35
,,,,,,,834,14537.25
,,,,,,,835,14303.1
,,,,,,,836,14031.15
,,,,,,,837,14297.85
,,,,,,,838,14003.85
,,,,,,,839,13037.85
,,,,,,,840,11898.6
,,,,,,,841,10746.75
,,,,,,,842,10181.85
,,,,,,,843,9901.5
,,,,,,,844,9816.45
,,,,,,,845,10034.85
,,,,,,,846,10755.15
,,,,,,,847,12463.5
,,,,,,,848,14002.8
,,,,,,,849,14831.25
,,,,,,,850,15410.85
,,,,,,,851,15861.3
,,,,,,,852,16138.5
,,,,,,,853,16290.75
,,,,,,,854,16438.8
,,,,,,,855,16440.9
,,,,,,,856,16450.35
,,,,,,,857,16468.2
,,,,,,,858,16324.35
,,,,,,,859,15874.95
,,,,,,,860,15509.55
,,,,,,,861,15584.1
,,,,,,,862,15002.4
,,,,,,,863,13436.85
,,,,,,,864,11931.15
,,,,,,,865,10955.7
,,,,,,,866,10359.3
,,,,,,,867,10078.95
,,,,,,,868,9967.65
,,,,,,,869,10212.3
,,,,,,,870,10899.0
,,,,,,,871,12621.0
,,,,,,,872,14137.2
,,,,,,,873,14939.4
,,,,,,,874,15440.25
,,,,,,,875,15865.5
,,,,,,,876,16094.4
,,,,,,,877,16198.35
,,,,,,,878,16388.4
,,,,,,,879,16348.5
,,,,,,,880,16261.35
,,,,,,,881,16226.7
,,,,,,,882,16075.5
,,,,,,,883,15752.1
,,,,,,,884,15547.35
,,,,,,,885,15642.9
,,,,,,,886,14957.25
,,,,,,,887,13480.95
,,,,,,,888,12072.9
,,,,,,,889,11135.25
,,,,,,,890,10601.85
,,,,,,,891,10314.15
,,,,,,,892,10221.75
,,,,,,,893,10424.4
,,,,,,,894,11226.6
,,,,,,,895,12875.1
,,,,,,,896,14417.55
,,,,,,,897,15144.15
,,,,,,,898,15558.9
,,,,,,,899,15879.15
,,,,,,,900,16023.0
,,,,,,,901,16002.0
,,,,,,,902,16034.55
,,,,,,,903,15913.8
,,,,,,,904,15793.05
,,,,,,,905,15824.55
,,,,,,,906,15813.0
,,,,,,,907,15572.55
,,,,,,,908,15333.15
,,,,,,,909,15363.6
,,,,,,,910,14892.15
,,,,,,,911,13466.25
,,,,,,,912,12030.9
,,,,,,,913,11036.55
,,,,,,,914,10455.9
,,,,,,,915,10095.75
,,,,,,,916,9984.45
,,,,,,,917,10173.45
,,,,,,,918,10885.35
,,,,,,,919,12517.05
,,,,,,,920,14025.9
,,,,,,,921,14809.2
,,,,,,,922,15261.75
,,,,,,,923,15629.25
,,,,,,,924,15787.8
,,,,,,,925,15843.45
,,,,,,,926,15967.35
,,,,,,,927,16007.25
,,,,,,,928,16023.0
,,,,,,,929,16046.1
,,,,,,,930,15925.35
,,,,,,,931,15552.6
,,,,,,,932,15198.75
,,,,,,,933,15237.6
,,,,,,,934,14918.4
,,,,,,,935,13464.15
,,,,,,,936,11976.3
,,,,,,,937,10927.35
,,,,,,,938,10271.1
,,,,,,,939,9923.55
,,,,,,,940,9797.55
,,,,,,,941,9961.35
,,,,,,,942,10531.5
,,,,,,,943,12117.0
,,,,,,,944,13651.05
,,,,,,,945,14583.45
,,,,,,,946,15193.5
,,,,,,,947,15652.35
,,,,,,,948,15871.8
,,,,,,,949,15937.95
,,,,,,,950,16068.15
,,,,,,,951,16068.15
,,,,,,,952,16029.3
,,,,,,,953,15991.5
,,,,,,,954,15759.45
,,,,,,,955,15270.15
,,,,,,,956,14807.1
,,,,,,,957,14726.25
,,,,,,,958,14453.25
,,,,,,,959,13220.55
,,,,,,,960,11859.75
,,,,,,,961,10795.05
,,,,,,,962,10154.55
,,,,,,,963,9794.4
,,,,,,,964,9594.9
,,,,,,,965,9547.65
,,,,,,,966,9559.2
,,,,,,,967,10219.65
,,,,,,,968,11366.25
,,,,,,,969,12593.7
,,,,,,,970,13428.45
,,,,,,,971,13876.8
,,,,,,,972,14038.5
,,,,,,,973,14036.4
,,,,,,,974,13909.35
,,,,,,,975,13793.85
,,,,,,,976,13764.45
,,,,,,,977,13807.5
,,,,,,,978,13841.1
,,,,,,,979,13671.0
,,,,,,,980,13414.8
