Time_Index,natural_gas_combined_cycle,solar_pv_scen_1,onshore_wind_scen_1,solar_pv_scen_2,onshore_wind_scen_2,solar_pv_scen_3,onshore_wind_scen_3,solar_pv_scen_4,onshore_wind_scen_4,solar_pv_scen_5,onshore_wind_scen_5,battery
1185,1,0.3412,0.561071396,0.35826,0.589124966,0.37532,0.617178536,0.32414,0.533017826,0.30708,0.504964256,1
1186,1,0.5422,0.18366693,0.56931,0.192850277,0.59642,0.202033623,0.51509,0.174483584,0.48798,0.165300237,1
1187,1,0.6945,0.200725734,0.729225,0.210762021,0.76395,0.220798307,0.659775,0.190689447,0.62505,0.180653161,1
1188,1,0.7433,0.271895647,0.780465,0.285490429,0.81763,0.299085212,0.706135,0.258300865,0.66897,0.244706082,1
1189,1,0.7488,0.382985741,0.78624,0.402135028,0.82368,0.421284315,0.71136,0.363836454,0.67392,0.344687167,1
1190,1,0.7431,0.574463189,0.780255,0.603186348,0.81741,0.631909508,0.705945,0.54574003,0.66879,0.51701687,1
1191,1,0.6884,0.400294423,0.72282,0.420309144,0.75724,0.440323865,0.65398,0.380279702,0.61956,0.360264981,1
1192,1,0.5364,0.310641944,0.56322,0.326174041,0.59004,0.341706138,0.50958,0.295109847,0.48276,0.27957775,1
1193,1,0.3355,0.266270131,0.352275,0.279583638,0.36905,0.292897144,0.318725,0.252956624,0.30195,0.239643118,1
1194,1,0.076,0.29693529,0.0798,0.311782055,0.0836,0.326628819,0.0722,0.282088526,0.0684,0.267241761,1
1195,1,0,0.334462613,0,0.351185744,0,0.367908874,0,0.317739482,0,0.301016352,1
1196,1,0,0.245827347,0,0.258118714,0,0.270410082,0,0.23353598,0,0.221244612,1
1197,1,0,0.244881824,0,0.257125915,0,0.269370006,0,0.232637733,0,0.220393642,1
1198,1,0,0.454426348,0,0.477147665,0,0.499868983,0,0.431705031,0,0.408983713,1
1199,1,0,0.332374543,0,0.34899327,0,0.365611997,0,0.315755816,0,0.299137089,1
1200,1,0,0.656532109,0,0.689358714,0,0.72218532,0,0.623705504,0,0.590878898,1
1201,1,0,0.75910145,0,0.797056523,0,0.835011595,0,0.721146378,0,0.683191305,1
1202,1,0,0.647365987,0,0.679734286,0,0.712102586,0,0.614997688,0,0.582629388,1
1203,1,0,0.69612956,0,0.730936038,0,0.765742516,0,0.661323082,0,0.626516604,1
1204,1,0,0.775853753,0,0.814646441,0,0.853439128,0,0.737061065,0,0.698268378,1
1205,1,0,0.723050296,0,0.759202811,0,0.795355326,0,0.686897781,0,0.650745266,1
1206,1,0,0.592756689,0,0.622394523,0,0.652032358,0,0.563118855,0,0.53348102,1
1207,1,0,0.642210364,0,0.674320882,0,0.7064314,0,0.610099846,0,0.577989328,1
1208,1,0.0526,0.42505002,0.05523,0.446302521,0.05786,0.467555022,0.04997,0.403797519,0.04734,0.382545018,1
1209,1,0.2708,0.291758955,0.28434,0.306346903,0.29788,0.320934851,0.25726,0.277171007,0.24372,0.26258306,1
1210,1,0.4689,0.736761153,0.492345,0.773599211,0.51579,0.810437268,0.445455,0.699923095,0.42201,0.663085038,1
1211,1,0.7172,0.921575248,0.75306,0.96765401,0.78892,1.013732773,0.68134,0.875496486,0.64548,0.829417723,1
1212,1,0.6904,0.95283252,0.72492,1.000474146,0.75944,1.048115772,0.65588,0.905190894,0.62136,0.857549268,1
1213,1,0.7406,0.984723032,0.77763,1.033959184,0.81466,1.083195335,0.70357,0.93548688,0.66654,0.886250729,1
1214,1,0.7488,0.996679187,0.78624,1.046513146,0.82368,1.096347106,0.71136,0.946845228,0.67392,0.897011268,1
1215,1,0.7112,0.990746498,0.74676,1.040283823,0.78232,1.089821148,0.67564,0.941209173,0.64008,0.891671848,1
1216,1,0.557,0.979539394,0.58485,1.028516364,0.6127,1.077493333,0.52915,0.930562424,0.5013,0.881585455,1
1217,1,0.354,0.989734411,0.3717,1.039221132,0.3894,1.088707852,0.3363,0.94024769,0.3186,0.89076097,1
1218,1,0.088,0.984326899,0.0924,1.033543244,0.0968,1.082759589,0.0836,0.935110554,0.0792,0.885894209,1
1219,1,0,0.891766608,0,0.936354938,0,0.980943269,0,0.847178278,0,0.802589947,1
1220,1,0,0.649405837,0,0.681876129,0,0.714346421,0,0.616935545,0,0.584465253,1
1221,1,0,0.54935199,0,0.57681959,0,0.604287189,0,0.521884391,0,0.494416791,1
1222,1,0,0.571955085,0,0.600552839,0,0.629150594,0,0.543357331,0,0.514759577,1
1223,1,0,0.66852653,0,0.701952857,0,0.735379183,0,0.635100204,0,0.601673877,1
1224,1,0,0.571296394,0,0.599861214,0,0.628426033,0,0.542731574,0,0.514166755,1
1225,1,0,0.39722836,0,0.417089778,0,0.436951196,0,0.377366942,0,0.357505524,1
1226,1,0,0.393954664,0,0.413652397,0,0.43335013,0,0.374256931,0,0.354559198,1
1227,1,0,0.588399291,0,0.617819256,0,0.64723922,0,0.558979326,0,0.529559362,1
1228,1,0,0.509705186,0,0.535190445,0,0.560675705,0,0.484219927,0,0.458734667,1
1229,1,0,0.472692788,0,0.496327427,0,0.519962067,0,0.449058149,0,0.425423509,1
1230,1,0,0.271803975,0,0.285394174,0,0.298984373,0,0.258213776,0,0.244623578,1
1231,1,0,0.043978728,0,0.046177664,0,0.048376601,0,0.041779792,0,0.039580855,1
1232,1,0.0473,0.000749043,0.049665,0.000786495,0.05203,0.000823947,0.044935,0.000711591,0.04257,0.000674139,1
1233,1,0.297,0.018879127,0.31185,0.019823083,0.3267,0.02076704,0.28215,0.017935171,0.2673,0.016991214,1
1234,1,0.5162,0,0.54201,0,0.56782,0,0.49039,0,0.46458,0,1
1235,1,0.6557,0.000226641,0.688485,0.000237973,0.72127,0.000249305,0.622915,0.000215309,0.59013,0.000203977,1
1236,1,0.6814,0.103299454,0.71547,0.108464427,0.74954,0.113629399,0.64733,0.098134481,0.61326,0.092969509,1
1237,1,0.6802,0.354058415,0.71421,0.371761336,0.74822,0.389464257,0.64619,0.336355494,0.61218,0.318652574,1
1238,1,0.6721,0.60634613,0.705705,0.636663437,0.73931,0.666980743,0.638495,0.576028824,0.60489,0.545711517,1
1239,1,0.5062,0.852447271,0.53151,0.895069635,0.55682,0.937691998,0.48089,0.809824907,0.45558,0.767202544,1
1240,1,0.379,0.905672431,0.39795,0.950956053,0.4169,0.996239674,0.36005,0.860388809,0.3411,0.815105188,1
1241,1,0.2003,0.991931081,0.210315,1.041527635,0.22033,1.091124189,0.190285,0.942334527,0.18027,0.892737973,1
1242,1,0.015,0.994612098,0.01575,1.044342703,0.0165,1.094073308,0.01425,0.944881493,0.0135,0.895150888,1
1243,1,0,0.973924041,0,1.022620243,0,1.071316445,0,0.925227839,0,0.876531637,1
1244,1,0,0.788848221,0,0.828290632,0,0.867733043,0,0.74940581,0,0.709963399,1
1245,1,0,0.694281936,0,0.728996033,0,0.76371013,0,0.659567839,0,0.624853742,1
1246,1,0,0.685954809,0,0.720252549,0,0.75455029,0,0.651657069,0,0.617359328,1
1247,1,0,0.699969053,0,0.734967506,0,0.769965958,0,0.6649706,0,0.629972148,1
1248,1,0,0.423425704,0,0.444596989,0,0.465768274,0,0.402254419,0,0.381083134,1
1249,1,0,0.535325825,0,0.562092116,0,0.588858408,0,0.508559534,0,0.481793243,1
1250,1,0,0.578798234,0,0.607738146,0,0.636678057,0,0.549858322,0,0.520918411,1
1251,1,0,0.627994299,0,0.659394014,0,0.690793729,0,0.596594584,0,0.565194869,1
1252,1,0,0.559649229,0,0.58763169,0,0.615614152,0,0.531666768,0,0.503684306,1
1253,1,0,0.395297229,0,0.41506209,0,0.434826952,0,0.375532368,0,0.355767506,1
1254,1,0,0.576434731,0,0.605256468,0,0.634078204,0,0.547612994,0,0.518791258,1
1255,1,0,0.450819612,0,0.473360593,0,0.495901573,0,0.428278631,0,0.405737651,1
1256,1,0.0178,0.164915755,0.01869,0.173161543,0.01958,0.181407331,0.01691,0.156669967,0.01602,0.14842418,1
1257,1,0.2828,0.242930636,0.29694,0.255077168,0.31108,0.2672237,0.26866,0.230784104,0.25452,0.218637572,1
1258,1,0.4612,0.27634415,0.48426,0.290161358,0.50732,0.303978565,0.43814,0.262526943,0.41508,0.248709735,1
1259,1,0.59,0.510981739,0.6195,0.536530826,0.649,0.562079913,0.5605,0.485432652,0.531,0.459883565,1
1260,1,0.4844,0.575888515,0.50862,0.604682941,0.53284,0.633477367,0.46018,0.547094089,0.43596,0.518299664,1
1261,1,0.5318,0.580213249,0.55839,0.609223911,0.58498,0.638234574,0.50521,0.551202587,0.47862,0.522191924,1
1262,1,0.6033,0.864859819,0.633465,0.90810281,0.66363,0.951345801,0.573135,0.821616828,0.54297,0.778373837,1
1263,1,0.5808,0.92755276,0.60984,0.973930398,0.63888,1.020308036,0.55176,0.881175122,0.52272,0.834797484,1
1264,1,0.4795,0.878933907,0.503475,0.922880602,0.52745,0.966827298,0.455525,0.834987212,0.43155,0.791040516,1
1265,1,0.2821,0.693290472,0.296205,0.727954996,0.31031,0.762619519,0.267995,0.658625948,0.25389,0.623961425,1
1266,1,0.0584,0.775451422,0.06132,0.814223993,0.06424,0.852996564,0.05548,0.736678851,0.05256,0.69790628,1
1267,1,0,0.948246717,0,0.995659053,0,1.043071389,0,0.900834381,0,0.853422045,1
1268,1,0,0.96165514,0,1.009737897,0,1.057820654,0,0.913572383,0,0.865489626,1
1269,1,0,0.949990213,0,0.997489724,0,1.044989234,0,0.902490702,0,0.854991192,1
1270,1,0,0.90703547,0,0.952387244,0,0.997739017,0,0.861683697,0,0.816331923,1
1271,1,0,0.994976997,0,1.044725847,0,1.094474697,0,0.945228147,0,0.895479297,1
1272,1,0,0.991120875,0,1.040676919,0,1.090232963,0,0.941564831,0,0.892008788,1
1273,1,0,0.998250365,0,1.048162883,0,1.098075402,0,0.948337847,0,0.898425329,1
1274,1,0,0.993273795,0,1.042937485,0,1.092601175,0,0.943610105,0,0.893946416,1
1275,1,0,0.910136104,0,0.955642909,0,1.001149714,0,0.864629299,0,0.819122494,1
1276,1,0,0.777924895,0,0.81682114,0,0.855717385,0,0.73902865,0,0.700132406,1
1277,1,0,0.562161922,0,0.590270018,0,0.618378114,0,0.534053826,0,0.50594573,1
1278,1,0,0.635603309,0,0.667383474,0,0.69916364,0,0.603823144,0,0.572042978,1
1279,1,0,0.537465096,0,0.564338351,0,0.591211606,0,0.510591841,0,0.483718586,1
1280,1,0.0098,0.450718582,0.01029,0.473254511,0.01078,0.49579044,0.00931,0.428182653,0.00882,0.405646724,1
1281,1,0.2113,0.233703926,0.221865,0.245389122,0.23243,0.257074319,0.200735,0.22201873,0.19017,0.210333533,1
1282,1,0.343,0.179489017,0.36015,0.188463468,0.3773,0.197437919,0.32585,0.170514566,0.3087,0.161540115,1
1283,1,0.4909,0.392742991,0.515445,0.412380141,0.53999,0.43201729,0.466355,0.373105841,0.44181,0.353468692,1
1284,1,0.5888,0.687447906,0.61824,0.721820301,0.64768,0.756192697,0.55936,0.653075511,0.52992,0.618703115,1
1285,1,0.5443,0.933152497,0.571515,0.979810122,0.59873,1.026467747,0.517085,0.886494872,0.48987,0.839837247,1
1286,1,0.6127,0.980558813,0.643335,1.029586754,0.67397,1.078614694,0.582065,0.931530872,0.55143,0.882502932,1
1287,1,0.627,1,0.65835,1.05,0.6897,1.1,0.59565,0.95,0.5643,0.9,1
1288,1,0.5153,1,0.541065,1.05,0.56683,1.1,0.489535,0.95,0.46377,0.9,1
1289,1,0.3325,1,0.349125,1.05,0.36575,1.1,0.315875,0.95,0.29925,0.9,1
1290,1,0.0824,0.996576548,0.08652,1.046405375,0.09064,1.096234203,0.07828,0.946747721,0.07416,0.896918893,1
1291,1,0,0.898912787,0,0.943858426,0,0.988804066,0,0.853967148,0,0.809021508,1
1292,1,0,0.586391091,0,0.615710646,0,0.6450302,0,0.557071536,0,0.527751982,1
1293,1,0,0.705985069,0,0.741284322,0,0.776583576,0,0.670685816,0,0.635386562,1
1294,1,0,0.622455716,0,0.653578502,0,0.684701288,0,0.59133293,0,0.560210144,1
1295,1,0,0.624929547,0,0.656176024,0,0.687422502,0,0.59368307,0,0.562436592,1
1296,1,0,0.27310586,0,0.286761153,0,0.300416446,0,0.259450567,0,0.245795274,1
1297,1,0,0.189114019,0,0.19856972,0,0.208025421,0,0.179658318,0,0.170202617,1
1298,1,0,0.064746879,0,0.067984223,0,0.071221567,0,0.061509535,0,0.058272191,1
1299,1,0,0.008768931,0,0.009207378,0,0.009645824,0,0.008330484,0,0.007892038,1
1300,1,0,0.003340998,0,0.003508048,0,0.003675098,0,0.003173948,0,0.003006898,1
1301,1,0,0.018536907,0,0.019463752,0,0.020390598,0,0.017610062,0,0.016683216,1
1302,1,0,0.020415204,0,0.021435964,0,0.022456724,0,0.019394444,0,0.018373684,1
1303,1,0,0.07081867,0,0.074359604,0,0.077900537,0,0.067277737,0,0.063736803,1
1304,1,0.0002,0.068651795,0.00021,0.072084385,0.00022,0.075516975,0.00019,0.065219205,0.00018,0.061786616,1
1305,1,0.0507,0.041139752,0.053235,0.04319674,0.05577,0.045253727,0.048165,0.039082764,0.04563,0.037025777,1
1306,1,0.1645,0.035472937,0.172725,0.037246584,0.18095,0.039020231,0.156275,0.03369929,0.14805,0.031925643,1
1307,1,0.2004,0.045996897,0.21042,0.048296742,0.22044,0.050596587,0.19038,0.043697052,0.18036,0.041397207,1
1308,1,0.2721,0.205906346,0.285705,0.216201663,0.29931,0.226496981,0.258495,0.195611029,0.24489,0.185315711,1
1309,1,0.3008,0.185148805,0.31584,0.194406245,0.33088,0.203663686,0.28576,0.175891365,0.27072,0.166633925,1
1310,1,0.5094,0.424985647,0.53487,0.446234929,0.56034,0.467484212,0.48393,0.403736365,0.45846,0.382487082,1
1311,1,0.3392,0.418894947,0.35616,0.439839694,0.37312,0.460784442,0.32224,0.3979502,0.30528,0.377005452,1
1312,1,0.3026,0.263806671,0.31773,0.276997005,0.33286,0.290187338,0.28747,0.250616337,0.27234,0.237426004,1
1313,1,0.1432,0.487054676,0.15036,0.51140741,0.15752,0.535760144,0.13604,0.462701942,0.12888,0.438349208,1
1314,1,0,0.436164558,0,0.457972786,0,0.479781014,0,0.41435633,0,0.392548102,1
1315,1,0,0.634646177,0,0.666378486,0,0.698110795,0,0.602913868,0,0.571181559,1
1316,1,0,0.573302269,0,0.601967382,0,0.630632496,0,0.544637156,0,0.515972042,1
1317,1,0,0.273384631,0,0.287053863,0,0.300723094,0,0.259715399,0,0.246046168,1
1318,1,0,0.120008692,0,0.126009127,0,0.132009561,0,0.114008257,0,0.108007823,1
1319,1,0,0.244933501,0,0.257180176,0,0.269426851,0,0.232686826,0,0.220440151,1
1320,1,0,0.11947909,0,0.125453045,0,0.131426999,0,0.113505136,0,0.107531181,1
1321,1,0,0.576475978,0,0.605299777,0,0.634123576,0,0.547652179,0,0.51882838,1
1322,1,0,0.890917897,0,0.935463792,0,0.980009687,0,0.846372002,0,0.801826107,1
1323,1,0,0.913034558,0,0.958686286,0,1.004338014,0,0.86738283,0,0.821731102,1
1324,1,0,0.947283506,0,0.994647681,0,1.042011857,0,0.899919331,0,0.852555155,1
1325,1,0,0.978364825,0,1.027283066,0,1.076201308,0,0.929446584,0,0.880528343,1
1326,1,0,0.992415309,0,1.042036074,0,1.09165684,0,0.942794544,0,0.893173778,1
1327,1,0,0.993729472,0,1.043415946,0,1.093102419,0,0.944042998,0,0.894356525,1
1328,1,0.0882,0.95590055,0.09261,1.003695578,0.09702,1.051490605,0.08379,0.908105523,0.07938,0.860310495,1
1329,1,0.3218,0.986124396,0.33789,1.035430616,0.35398,1.084736836,0.30571,0.936818176,0.28962,0.887511956,1
1330,1,0.4539,1,0.476595,1.05,0.49929,1.1,0.431205,0.95,0.40851,0.9,1
1331,1,0.5352,1,0.56196,1.05,0.58872,1.1,0.50844,0.95,0.48168,0.9,1
1332,1,0.5652,1,0.59346,1.05,0.62172,1.1,0.53694,0.95,0.50868,0.9,1
1333,1,0.584,1,0.6132,1.05,0.6424,1.1,0.5548,0.95,0.5256,0.9,1
1334,1,0.5703,1,0.598815,1.05,0.62733,1.1,0.541785,0.95,0.51327,0.9,1
1335,1,0.5633,1,0.591465,1.05,0.61963,1.1,0.535135,0.95,0.50697,0.9,1
1336,1,0.4633,1,0.486465,1.05,0.50963,1.1,0.440135,0.95,0.41697,0.9,1
1337,1,0.2981,1,0.313005,1.05,0.32791,1.1,0.283195,0.95,0.26829,0.9,1
1338,1,0.077,1,0.08085,1.05,0.0847,1.1,0.07315,0.95,0.0693,0.9,1
1339,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1340,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1341,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1342,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1343,1,0,0.97363764,0,1.022319522,0,1.071001404,0,0.924955758,0,0.876273876,1
1344,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1345,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1346,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1347,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1348,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1349,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1350,1,0,0.999931276,0,1.04992784,0,1.099924404,0,0.949934712,0,0.899938148,1
1351,1,0,1,0,1.05,0,1.1,0,0.95,0,0.9,1
1352,1,0.1132,0.982402802,0.11886,1.031522942,0.12452,1.080643082,0.10754,0.933282662,0.10188,0.884162522,1
1353,1,0.3726,1,0.39123,1.05,0.40986,1.1,0.35397,0.95,0.33534,0.9,1
1354,1,0.5733,0.99993825,0.601965,1.049935163,0.63063,1.099932075,0.544635,0.949941338,0.51597,0.899944425,1
1355,1,0.7192,0.999551773,0.75516,1.049529362,0.79112,1.09950695,0.68324,0.949574184,0.64728,0.899596596,1
1356,1,0.7624,0.999155164,0.80052,1.049112922,0.83864,1.09907068,0.72428,0.949197406,0.68616,0.899239648,1
1357,1,0.765,0.999988317,0.80325,1.049987733,0.8415,1.099987149,0.72675,0.949988901,0.6885,0.899989485,1
1358,1,0.7629,0.998233914,0.801045,1.04814561,0.83919,1.098057305,0.724755,0.948322218,0.68661,0.898410523,1
1359,1,0.7244,0.991290331,0.76062,1.040854848,0.79684,1.090419364,0.68818,0.941725814,0.65196,0.892161298,1
1360,1,0.5702,0.989291191,0.59871,1.038755751,0.62722,1.08822031,0.54169,0.939826631,0.51318,0.890362072,1
1361,1,0.3664,0.96081233,0.38472,1.008852947,0.40304,1.056893563,0.34808,0.912771714,0.32976,0.864731097,1
1362,1,0.1085,0.871800482,0.113925,0.915390506,0.11935,0.95898053,0.103075,0.828210458,0.09765,0.784620434,1
1363,1,0,0.643268764,0,0.675432202,0,0.70759564,0,0.611105326,0,0.578941888,1
1364,1,0,0.415309697,0,0.436075182,0,0.456840667,0,0.394544212,0,0.373778727,1
1365,1,0,0.327555269,0,0.343933032,0,0.360310796,0,0.311177506,0,0.294799742,1
1366,1,0,0.517448545,0,0.543320972,0,0.5691934,0,0.491576118,0,0.465703691,1
1367,1,0,0.505787432,0,0.531076804,0,0.556366175,0,0.48049806,0,0.455208689,1
1368,1,0,0.122694269,0,0.128828982,0,0.134963696,0,0.116559556,0,0.110424842,1
1369,1,0,0.083519436,0,0.087695408,0,0.09187138,0,0.079343464,0,0.075167492,1
1370,1,0,0.033784077,0,0.035473281,0,0.037162485,0,0.032094873,0,0.030405669,1
1371,1,0,0.002543889,0,0.002671083,0,0.002798278,0,0.002416695,0,0.0022895,1
1372,1,0,0.001815942,0,0.001906739,0,0.001997536,0,0.001725145,0,0.001634348,1
1373,1,0,0.001888074,0,0.001982478,0,0.002076881,0,0.00179367,0,0.001699267,1
1374,1,0,0.012152751,0,0.012760389,0,0.013368026,0,0.011545113,0,0.010937476,1
1375,1,0,0.083069593,0,0.087223073,0,0.091376552,0,0.078916113,0,0.074762634,1
1376,1,0.1125,0.289631277,0.118125,0.304112841,0.12375,0.318594405,0.106875,0.275149713,0.10125,0.260668149,1
1377,1,0.356,0.36805287,0.3738,0.386455514,0.3916,0.404858157,0.3382,0.349650227,0.3204,0.331247583,1
1378,1,0.5329,0.217077404,0.559545,0.227931274,0.58619,0.238785144,0.506255,0.206223534,0.47961,0.195369664,1
1379,1,0.6532,0.214467987,0.68586,0.225191386,0.71852,0.235914786,0.62054,0.203744588,0.58788,0.193021188,1
1380,1,0.6198,0.377698839,0.65079,0.396583781,0.68178,0.415468723,0.58881,0.358813897,0.55782,0.339928955,1
1381,1,0.576,0.558169901,0.6048,0.586078396,0.6336,0.613986891,0.5472,0.530261406,0.5184,0.502352911,1
1382,1,0.4972,0.685323715,0.52206,0.719589901,0.54692,0.753856087,0.47234,0.651057529,0.44748,0.616791344,1
1383,1,0.434,0.713863373,0.4557,0.749556542,0.4774,0.78524971,0.4123,0.678170204,0.3906,0.642477036,1
1384,1,0.3725,0.804082334,0.391125,0.844286451,0.40975,0.884490567,0.353875,0.763878217,0.33525,0.723674101,1
1385,1,0.2309,0.634087086,0.242445,0.66579144,0.25399,0.697495795,0.219355,0.602382732,0.20781,0.570678377,1
1386,1,0.031,0.807934761,0.03255,0.848331499,0.0341,0.888728237,0.02945,0.767538023,0.0279,0.727141285,1
1387,1,0,0.841806173,0,0.883896482,0,0.92598679,0,0.799715864,0,0.757625556,1
1388,1,0,0.540178895,0,0.56718784,0,0.594196785,0,0.51316995,0,0.486161006,1
1389,1,0,0.648571968,0,0.681000566,0,0.713429165,0,0.61614337,0,0.583714771,1
1390,1,0,0.688720465,0,0.723156488,0,0.757592512,0,0.654284442,0,0.619848419,1
1391,1,0,0.851789951,0,0.894379449,0,0.936968946,0,0.809200453,0,0.766610956,1
1392,1,0,0.785681903,0,0.824965998,0,0.864250093,0,0.746397808,0,0.707113713,1
1393,1,0,0.913687885,0,0.959372279,0,1.005056674,0,0.868003491,0,0.822319097,1
1394,1,0,0.996090412,0,1.045894933,0,1.095699453,0,0.946285891,0,0.896481371,1
1395,1,0,0.997770429,0,1.04765895,0,1.097547472,0,0.947881908,0,0.897993386,1
1396,1,0,0.99995172,0,1.049949306,0,1.099946892,0,0.949954134,0,0.899956548,1
1397,1,0,0.998646736,0,1.048579073,0,1.09851141,0,0.948714399,0,0.898782062,1
1398,1,0,0.972198844,0,1.020808786,0,1.069418728,0,0.923588902,0,0.87497896,1
1399,1,0,0.951029778,0,0.998581267,0,1.046132756,0,0.903478289,0,0.8559268,1
1400,1,0.1087,0.871814966,0.114135,0.915405714,0.11957,0.958996463,0.103265,0.828224218,0.09783,0.784633469,1
1401,1,0.3544,0.976339877,0.37212,1.025156871,0.38984,1.073973865,0.33668,0.927522883,0.31896,0.878705889,1
1402,1,0.526,0.998183727,0.5523,1.048092913,0.5786,1.0980021,0.4997,0.948274541,0.4734,0.898365354,1
1403,1,0.6408,1,0.67284,1.05,0.70488,1.1,0.60876,0.95,0.57672,0.9,1
1404,1,0.7259,0.996278465,0.762195,1.046092388,0.79849,1.095906312,0.689605,0.946464542,0.65331,0.896650619,1
1405,1,0.7394,0.990924895,0.77637,1.04047114,0.81334,1.090017385,0.70243,0.94137865,0.66546,0.891832406,1
1406,1,0.7445,0.965970874,0.781725,1.014269418,0.81895,1.062567961,0.707275,0.91767233,0.67005,0.869373787,1
1407,1,0.6903,0.751095831,0.724815,0.788650623,0.75933,0.826205414,0.655785,0.713541039,0.62127,0.675986248,1
1408,1,0.5453,0.698387325,0.572565,0.733306691,0.59983,0.768226058,0.518035,0.663467959,0.49077,0.628548593,1
1409,1,0.3608,0.739626408,0.37884,0.776607728,0.39688,0.813589049,0.34276,0.702645088,0.32472,0.665663767,1
1410,1,0.1034,0.531910062,0.10857,0.558505565,0.11374,0.585101068,0.09823,0.505314559,0.09306,0.478719056,1
1411,1,0,0.462152869,0,0.485260512,0,0.508368156,0,0.439045226,0,0.415937582,1
1412,1,0,0.185686991,0,0.194971341,0,0.20425569,0,0.176402641,0,0.167118292,1
1413,1,0,0.141905755,0,0.149001043,0,0.156096331,0,0.134810467,0,0.12771518,1
1414,1,0,0.196739644,0,0.206576626,0,0.216413608,0,0.186902662,0,0.17706568,1
1415,1,0,0.099217452,0,0.104178325,0,0.109139197,0,0.094256579,0,0.089295707,1
1416,1,0,0.063359901,0,0.066527896,0,0.069695891,0,0.060191906,0,0.057023911,1
1417,1,0,0.575232506,0,0.603994131,0,0.632755757,0,0.546470881,0,0.517709255,1
1418,1,0,0.795699,0,0.83548395,0,0.8752689,0,0.75591405,0,0.7161291,1
1419,1,0,0.833917618,0,0.875613499,0,0.91730938,0,0.792221737,0,0.750525856,1
1420,1,0,0.909851193,0,0.955343753,0,1.000836312,0,0.864358633,0,0.818866074,1
1421,1,0,0.93717593,0,0.984034727,0,1.030893523,0,0.890317134,0,0.843458337,1
1422,1,0,0.906205058,0,0.951515311,0,0.996825564,0,0.860894805,0,0.815584552,1
1423,1,0,0.940706134,0,0.987741441,0,1.034776747,0,0.893670827,0,0.846635521,1
1424,1,0.0012,0.88394618,0.00126,0.928143489,0.00132,0.972340798,0.00114,0.839748871,0.00108,0.795551562,1
1425,1,0.0987,0.932331681,0.103635,0.978948265,0.10857,1.025564849,0.093765,0.885715097,0.08883,0.839098513,1
1426,1,0.236,0.911524594,0.2478,0.957100824,0.2596,1.002677053,0.2242,0.865948364,0.2124,0.820372135,1
1427,1,0.2788,0.827104509,0.29274,0.868459734,0.30668,0.90981496,0.26486,0.785749284,0.25092,0.744394058,1
1428,1,0.2928,0.904919147,0.30744,0.950165104,0.32208,0.995411062,0.27816,0.85967319,0.26352,0.814427232,1
1429,1,0.305,0.915728927,0.32025,0.961515373,0.3355,1.00730182,0.28975,0.869942481,0.2745,0.824156034,1
1430,1,0.3275,0.77733022,0.343875,0.816196731,0.36025,0.855063242,0.311125,0.738463709,0.29475,0.699597198,1
1431,1,0.2761,0.69754523,0.289905,0.732422492,0.30371,0.767299753,0.262295,0.662667969,0.24849,0.627790707,1
1432,1,0.2452,0.725580513,0.25746,0.761859539,0.26972,0.798138564,0.23294,0.689301487,0.22068,0.653022462,1
1433,1,0.1599,0.77206707,0.167895,0.810670424,0.17589,0.849273777,0.151905,0.733463717,0.14391,0.694860363,1
1434,1,0.0273,0.631668448,0.028665,0.66325187,0.03003,0.694835293,0.025935,0.600085026,0.02457,0.568501603,1
1435,1,0,0.535372257,0,0.56214087,0,0.588909483,0,0.508603644,0,0.481835031,1
1436,1,0,0.644711852,0,0.676947445,0,0.709183037,0,0.612476259,0,0.580240667,1
1437,1,0,0.351101995,0,0.368657095,0,0.386212195,0,0.333546895,0,0.315991796,1
1438,1,0,0.398821056,0,0.418762109,0,0.438703162,0,0.378880003,0,0.35893895,1
1439,1,0,0.38887462,0,0.408318351,0,0.427762082,0,0.369430889,0,0.349987158,1
1440,1,0,0.392225623,0,0.411836904,0,0.431448185,0,0.372614342,0,0.353003061,1
1441,1,0,0.22251156,0,0.233637138,0,0.244762716,0,0.211385982,0,0.200260404,1
1442,1,0,0.278882444,0,0.292826566,0,0.306770688,0,0.264938322,0,0.2509942,1
1443,1,0,0.135976151,0,0.142774959,0,0.149573766,0,0.129177343,0,0.122378536,1
1444,1,0,0.111895174,0,0.117489933,0,0.123084691,0,0.106300415,0,0.100705657,1
1445,1,0,0.10341984,0,0.108590832,0,0.113761824,0,0.098248848,0,0.093077856,1
1446,1,0,0.117218383,0,0.123079302,0,0.128940221,0,0.111357464,0,0.105496545,1
1447,1,0,0.065798692,0,0.069088627,0,0.072378561,0,0.062508757,0,0.059218823,1
1448,1,0.08,0.061235078,0.084,0.064296832,0.088,0.067358586,0.076,0.058173324,0.072,0.05511157,1
