Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,1925,43123,1916
,,,,,,,,1926,43280,1923
,,,,,,,,1927,45673,2029
,,,,,,,,1928,45398,2017
,,,,,,,,1929,45110,2004
,,,,,,,,1930,47700,2120
,,,,,,,,1931,51438,2286
,,,,,,,,1932,54311,2413
,,,,,,,,1933,59211,2631
,,,,,,,,1934,60866,2705
,,,,,,,,1935,59489,2643
,,,,,,,,1936,57105,2538
,,,,,,,,1937,57216,2542
,,,,,,,,1938,57664,2562
,,,,,,,,1939,58259,2589
,,,,,,,,1940,58452,2597
,,,,,,,,1941,61316,2725
,,,,,,,,1942,63333,2814
,,,,,,,,1943,65057,2891
,,,,,,,,1944,64773,2878
,,,,,,,,1945,59083,2625
,,,,,,,,1946,51941,2308
,,,,,,,,1947,48250,2144
,,,,,,,,1948,44987,1999
,,,,,,,,1949,42739,1899
,,,,,,,,1950,43147,1917
,,,,,,,,1951,46443,2064
,,,,,,,,1952,46171,2052
,,,,,,,,1953,45812,2036
,,,,,,,,1954,48361,2149
,,,,,,,,1955,51967,2309
,,,,,,,,1956,54840,2437
,,,,,,,,1957,59302,2635
,,,,,,,,1958,61162,2718
,,,,,,,,1959,60091,2670
,,,,,,,,1960,58206,2586
,,,,,,,,1961,58606,2604
,,,,,,,,1962,59077,2625
,,,,,,,,1963,59450,2642
,,,,,,,,1964,59364,2638
,,,,,,,,1965,62497,2777
,,,,,,,,1966,64776,2878
,,,,,,,,1967,66681,2963
,,,,,,,,1968,66345,2948
,,,,,,,,1969,60796,2702
,,,,,,,,1970,54067,2402
,,,,,,,,1971,50476,2243
,,,,,,,,1972,47285,2101
,,,,,,,,1973,44686,1986
,,,,,,,,1974,44619,1983
,,,,,,,,1975,47071,2092
,,,,,,,,1976,46194,2053
,,,,,,,,1977,45063,2002
,,,,,,,,1978,47231,2099
,,,,,,,,1979,50339,2237
,,,,,,,,1980,53092,2359
,,,,,,,,1981,57441,2552
,,,,,,,,1982,60168,2674
,,,,,,,,1983,59722,2654
,,,,,,,,1984,58455,2598
,,,,,,,,1985,59338,2637
,,,,,,,,1986,60331,2681
,,,,,,,,1987,60522,2689
,,,,,,,,1988,59653,2651
,,,,,,,,1989,62199,2764
,,,,,,,,1990,64501,2866
,,,,,,,,1991,67249,2988
,,,,,,,,1992,67611,3004
,,,,,,,,1993,61669,2740
,,,,,,,,1994,54120,2405
,,,,,,,,1995,50190,2230
,,,,,,,,1996,47107,2093
,,,,,,,,1997,44232,1965
,,,,,,,,1998,42817,1903
,,,,,,,,1999,45205,2009
,,,,,,,,2000,43795,1946
,,,,,,,,2001,43611,1938
,,,,,,,,2002,44389,1972
,,,,,,,,2003,45321,2014
,,,,,,,,2004,46777,2079
,,,,,,,,2005,49645,2206
,,,,,,,,2006,51787,2301
,,,,,,,,2007,54444,2419
,,,,,,,,2008,57782,2568
,,,,,,,,2009,60882,2705
,,,,,,,,2010,62915,2796
,,,,,,,,2011,65344,2904
,,,,,,,,2012,65537,2912
,,,,,,,,2013,67158,2984
,,,,,,,,2014,66895,2973
,,,,,,,,2015,67165,2985
,,,,,,,,2016,63831,2836
,,,,,,,,2017,63450,2820
,,,,,,,,2018,62945,2797
,,,,,,,,2019,59778,2656
,,,,,,,,2020,56258,2500
,,,,,,,,2021,52184,2319
,,,,,,,,2022,48325,2147
,,,,,,,,2023,45486,2021
,,,,,,,,2024,42860,1904
,,,,,,,,2025,41529,1845
,,,,,,,,2026,42162,1873
,,,,,,,,2027,43054,1913
,,,,,,,,2028,44711,1987
,,,,,,,,2029,47716,2120
,,,,,,,,2030,51032,2268
,,,,,,,,2031,54522,2423
,,,,,,,,2032,58123,2583
,,,,,,,,2033,61329,2725
,,,,,,,,2034,63527,2823
,,,,,,,,2035,66329,2947
,,,,,,,,2036,66938,2975
,,,,,,,,2037,69361,3082
,,,,,,,,2038,69349,3082
,,,,,,,,2039,68802,3057
,,,,,,,,2040,64805,2880
,,,,,,,,2041,64414,2862
,,,,,,,,2042,65401,2906
,,,,,,,,2043,62352,2771
,,,,,,,,2044,58671,2607
,,,,,,,,2045,54644,2428
,,,,,,,,2046,52412,2329
,,,,,,,,2047,49486,2199
,,,,,,,,2048,47616,2116
,,,,,,,,2049,44778,1990
,,,,,,,,2050,46687,2074
,,,,,,,,2051,49917,2218
,,,,,,,,2052,53304,2369
,,,,,,,,2053,57619,2560
,,,,,,,,2054,62251,2766
,,,,,,,,2055,63013,2800
,,,,,,,,2056,62487,2777
,,,,,,,,2057,64169,2851
,,,,,,,,2058,65753,2922
,,,,,,,,2059,66247,2944
,,,,,,,,2060,65807,2924
,,,,,,,,2061,69127,3072
,,,,,,,,2062,71506,3178
,,,,,,,,2063,73355,3260
,,,,,,,,2064,72714,3231
,,,,,,,,2065,65966,2931
,,,,,,,,2066,58311,2591
,,,,,,,,2067,54396,2417
,,,,,,,,2068,50870,2260
,,,,,,,,2069,48029,2134
,,,,,,,,2070,47691,2119
,,,,,,,,2071,49707,2209
,,,,,,,,2072,48354,2149
,,,,,,,,2073,45308,2013
,,,,,,,,2074,46946,2086
,,,,,,,,2075,49803,2213
,,,,,,,,2076,52761,2344
,,,,,,,,2077,56418,2507
,,,,,,,,2078,60664,2696
,,,,,,,,2079,61231,2721
,,,,,,,,2080,60380,2683
,,,,,,,,2081,61485,2732
,,,,,,,,2082,62571,2780
,,,,,,,,2083,63192,2808
,,,,,,,,2084,63339,2815
,,,,,,,,2085,67088,2981
,,,,,,,,2086,69713,3098
,,,,,,,,2087,71605,3182
,,,,,,,,2088,71281,3168
,,,,,,,,2089,65439,2908
,,,,,,,,2090,58724,2609
,,,,,,,,2091,54972,2443
,,,,,,,,2092,51590,2292
,,,,,,,,2093,48718,2165
,,,,,,,,2094,48531,2156
,,,,,,,,2095,50450,2242
,,,,,,,,2096,49115,2182
,,,,,,,,2097,46071,2047
,,,,,,,,2098,47622,2116
,,,,,,,,2099,50158,2229
,,,,,,,,2100,52851,2348
,,,,,,,,2101,56572,2514
,,,,,,,,2102,60519,2689
,,,,,,,,2103,60405,2684
,,,,,,,,2104,59108,2627
,,,,,,,,2105,59905,2662
,,,,,,,,2106,61010,2711
,,,,,,,,2107,61657,2740
,,,,,,,,2108,62022,2756
,,,,,,,,2109,65308,2902
,,,,,,,,2110,68142,3028
,,,,,,,,2111,70250,3122
,,,,,,,,2112,70179,3119
,,,,,,,,2113,64792,2879
,,,,,,,,2114,58398,2595
,,,,,,,,2115,54960,2442
,,,,,,,,2116,51756,2300
,,,,,,,,2117,48944,2175
,,,,,,,,2118,48714,2165
,,,,,,,,2119,50619,2249
,,,,,,,,2120,49456,2198
,,,,,,,,2121,46374,2061
,,,,,,,,2122,47893,2128
,,,,,,,,2123,50451,2242
,,,,,,,,2124,52803,2346
,,,,,,,,2125,56112,2493
,,,,,,,,2126,59992,2666
,,,,,,,,2127,60040,2668
,,,,,,,,2128,58994,2621
,,,,,,,,2129,59960,2664
,,,,,,,,2130,61264,2722
,,,,,,,,2131,61830,2748
,,,,,,,,2132,62112,2760
,,,,,,,,2133,65403,2906
,,,,,,,,2134,67975,3021
,,,,,,,,2135,70223,3121
,,,,,,,,2136,70177,3118
,,,,,,,,2137,64743,2877
,,,,,,,,2138,58343,2593
,,,,,,,,2139,55115,2449
,,,,,,,,2140,52058,2313
,,,,,,,,2141,49275,2190
,,,,,,,,2142,49047,2179
,,,,,,,,2143,50732,2254
,,,,,,,,2144,49707,2209
,,,,,,,,2145,46467,2065
,,,,,,,,2146,47830,2125
,,,,,,,,2147,50158,2229
,,,,,,,,2148,52774,2345
,,,,,,,,2149,56866,2527
,,,,,,,,2150,61477,2732
,,,,,,,,2151,62403,2773
,,,,,,,,2152,61959,2753
,,,,,,,,2153,63548,2824
,,,,,,,,2154,65162,2896
,,,,,,,,2155,65539,2912
,,,,,,,,2156,65101,2893
,,,,,,,,2157,67847,3015
,,,,,,,,2158,70639,3139
,,,,,,,,2159,73421,3263
,,,,,,,,2160,73658,3273
,,,,,,,,2161,67328,2992
,,,,,,,,2162,58891,2617
,,,,,,,,2163,54799,2435
,,,,,,,,2164,51553,2291
,,,,,,,,2165,48238,2143
,,,,,,,,2166,46604,2071
,,,,,,,,2167,48501,2155
,,,,,,,,2168,46369,2060
,,,,,,,,2169,44249,1966
,,,,,,,,2170,44551,1980
,,,,,,,,2171,45153,2006
,,,,,,,,2172,46281,2056
,,,,,,,,2173,49675,2207
,,,,,,,,2174,53601,2382
,,,,,,,,2175,57661,2562
,,,,,,,,2176,61959,2753
,,,,,,,,2177,65724,2921
,,,,,,,,2178,67829,3014
,,,,,,,,2179,70096,3115
,,,,,,,,2180,70808,3147
,,,,,,,,2181,72718,3231
,,,,,,,,2182,72794,3235
,,,,,,,,2183,72951,3242
,,,,,,,,2184,69893,3106
,,,,,,,,2185,69061,3069
,,,,,,,,2186,68880,3061
,,,,,,,,2187,65489,2910
,,,,,,,,2188,61386,2728
,,,,,,,,2189,56825,2525
,,,,,,,,2190,53024,2356
,,,,,,,,2191,49040,2179
,,,,,,,,2192,45647,2028
,,,,,,,,2193,43376,1927
,,,,,,,,2194,44201,1964
,,,,,,,,2195,45105,2004
,,,,,,,,2196,46656,2073
,,,,,,,,2197,50003,2222
,,,,,,,,2198,54582,2425
,,,,,,,,2199,58311,2591
,,,,,,,,2200,62437,2774
,,,,,,,,2201,66277,2945
,,,,,,,,2202,68726,3054
,,,,,,,,2203,71026,3156
,,,,,,,,2204,71841,3192
,,,,,,,,2205,74780,3323
,,,,,,,,2206,75622,3360
,,,,,,,,2207,74734,3321
,,,,,,,,2208,70985,3154
,,,,,,,,2209,70499,3133
,,,,,,,,2210,71715,3187
,,,,,,,,2211,68142,3028
,,,,,,,,2212,64311,2858
,,,,,,,,2213,60370,2683
,,,,,,,,2214,57956,2575
,,,,,,,,2215,53821,2392
,,,,,,,,2216,51333,2281
,,,,,,,,2217,47813,2125
,,,,,,,,2218,49271,2189
,,,,,,,,2219,51255,2278
,,,,,,,,2220,53449,2375
,,,,,,,,2221,57623,2561
,,,,,,,,2222,62329,2770
,,,,,,,,2223,63212,2809
,,,,,,,,2224,63167,2807
,,,,,,,,2225,65332,2903
,,,,,,,,2226,66686,2963
,,,,,,,,2227,66754,2966
,,,,,,,,2228,67337,2992
,,,,,,,,2229,70362,3127
,,,,,,,,2230,73341,3259
,,,,,,,,2231,75412,3351
,,,,,,,,2232,75391,3350
,,,,,,,,2233,68983,3065
,,,,,,,,2234,62127,2761
,,,,,,,,2235,58340,2592
,,,,,,,,2236,54784,2434
,,,,,,,,2237,51919,2307
,,,,,,,,2238,51762,2300
,,,,,,,,2239,53659,2384
,,,,,,,,2240,51756,2300
,,,,,,,,2241,49015,2178
,,,,,,,,2242,50480,2243
,,,,,,,,2243,52474,2332
,,,,,,,,2244,54377,2416
,,,,,,,,2245,58993,2621
,,,,,,,,2246,62906,2795
,,,,,,,,2247,63214,2809
,,,,,,,,2248,62643,2784
,,,,,,,,2249,64169,2851
,,,,,,,,2250,65051,2891
,,,,,,,,2251,65089,2892
,,,,,,,,2252,65644,2917
,,,,,,,,2253,68423,3041
,,,,,,,,2254,70627,3138
,,,,,,,,2255,72734,3232
,,,,,,,,2256,72558,3224
,,,,,,,,2257,66343,2948
,,,,,,,,2258,59668,2651
,,,,,,,,2259,55898,2484
,,,,,,,,2260,52176,2318
,,,,,,,,2261,49207,2186
,,,,,,,,2262,48865,2171
,,,,,,,,2263,50466,2242
,,,,,,,,2264,48831,2170
,,,,,,,,2265,46368,2060
,,,,,,,,2266,47869,2127
,,,,,,,,2267,49928,2219
,,,,,,,,2268,51859,2304
,,,,,,,,2269,56382,2505
,,,,,,,,2270,60325,2681
,,,,,,,,2271,61135,2717
,,,,,,,,2272,61428,2730
,,,,,,,,2273,63823,2836
,,,,,,,,2274,65051,2891
,,,,,,,,2275,65209,2898
,,,,,,,,2276,65356,2904
,,,,,,,,2277,68293,3035
,,,,,,,,2278,70803,3146
,,,,,,,,2279,72975,3243
,,,,,,,,2280,72686,3230
,,,,,,,,2281,65840,2926
,,,,,,,,2282,58098,2582
,,,,,,,,2283,54267,2411
,,,,,,,,2284,50543,2246
,,,,,,,,2285,47724,2121
,,,,,,,,2286,47610,2116
,,,,,,,,2287,49897,2217
,,,,,,,,2288,48016,2134
,,,,,,,,2289,46026,2045
,,,,,,,,2290,47748,2122
,,,,,,,,2291,50251,2233
,,,,,,,,2292,52653,2340
,,,,,,,,2293,57696,2564
,,,,,,,,2294,62460,2776
,,,,,,,,2295,63774,2834
,,,,,,,,2296,64219,2854
,,,,,,,,2297,66390,2950
,,,,,,,,2298,67690,3008
,,,,,,,,2299,67374,2994
,,,,,,,,2300,67151,2984
,,,,,,,,2301,69697,3097
,,,,,,,,2302,72183,3208
,,,,,,,,2303,75103,3337
,,,,,,,,2304,75053,3335
,,,,,,,,2305,67465,2998
,,,,,,,,2306,59647,2651
,,,,,,,,2307,55601,2471
,,,,,,,,2308,51662,2296
,,,,,,,,2309,48367,2149
,,,,,,,,2310,46981,2088
,,,,,,,,2311,46504,2066
,,,,,,,,2312,44462,1976
,,,,,,,,2313,43778,1945
,,,,,,,,2314,46340,2059
,,,,,,,,2315,49092,2181
,,,,,,,,2316,51318,2280
,,,,,,,,2317,55463,2465
,,,,,,,,2318,60041,2668
,,,,,,,,2319,61497,2733
,,,,,,,,2320,62124,2761
,,,,,,,,2321,64244,2855
,,,,,,,,2322,65516,2911
,,,,,,,,2323,65315,2902
,,,,,,,,2324,64652,2873
,,,,,,,,2325,66992,2977
,,,,,,,,2326,69596,3093
,,,,,,,,2327,72553,3224
,,,,,,,,2328,73126,3250
,,,,,,,,2329,66222,2943
,,,,,,,,2330,57713,2565
,,,,,,,,2331,53721,2387
,,,,,,,,2332,50306,2235
,,,,,,,,2333,47199,2097
,,,,,,,,2334,45564,2025
,,,,,,,,2335,47166,2096
,,,,,,,,2336,44965,1998
,,,,,,,,2337,43807,1946
,,,,,,,,2338,44886,1994
,,,,,,,,2339,46028,2045
,,,,,,,,2340,47876,2127
,,,,,,,,2341,50157,2229
,,,,,,,,2342,53736,2388
,,,,,,,,2343,56701,2520
,,,,,,,,2344,60171,2674
,,,,,,,,2345,62962,2798
,,,,,,,,2346,65147,2895
,,,,,,,,2347,67431,2996
,,,,,,,,2348,68026,3023
,,,,,,,,2349,70359,3127
,,,,,,,,2350,71117,3160
,,,,,,,,2351,70580,3136
,,,,,,,,2352,67461,2998
,,,,,,,,2353,67146,2984
,,,,,,,,2354,67483,2999
,,,,,,,,2355,63456,2820
,,,,,,,,2356,59443,2641
,,,,,,,,2357,55012,2444
,,,,,,,,2358,50918,2263
,,,,,,,,2359,46735,2077
,,,,,,,,2360,43980,1954
,,,,,,,,2361,43136,1917
,,,,,,,,2362,44269,1967
,,,,,,,,2363,45268,2011
,,,,,,,,2364,47192,2097
,,,,,,,,2365,49363,2193
,,,,,,,,2366,52437,2330
,,,,,,,,2367,54511,2422
,,,,,,,,2368,56810,2524
,,,,,,,,2369,58708,2609
,,,,,,,,2370,60508,2689
,,,,,,,,2371,62813,2791
,,,,,,,,2372,63308,2813
,,,,,,,,2373,66169,2940
,,,,,,,,2374,66917,2974
,,,,,,,,2375,66033,2934
,,,,,,,,2376,62702,2786
,,,,,,,,2377,63177,2807
,,,,,,,,2378,64579,2870
,,,,,,,,2379,61642,2739
,,,,,,,,2380,58461,2598
,,,,,,,,2381,55088,2448
,,,,,,,,2382,52767,2345
,,,,,,,,2383,49166,2185
,,,,,,,,2384,47009,2089
,,,,,,,,2385,45532,2023
,,,,,,,,2386,47955,2131
,,,,,,,,2387,51013,2267
,,,,,,,,2388,53606,2382
,,,,,,,,2389,57772,2567
,,,,,,,,2390,62265,2767
,,,,,,,,2391,62819,2791
,,,,,,,,2392,62447,2775
,,,,,,,,2393,64249,2855
,,,,,,,,2394,65270,2900
,,,,,,,,2395,65256,2900
,,,,,,,,2396,65543,2913
,,,,,,,,2397,68795,3057
,,,,,,,,2398,71522,3178
,,,,,,,,2399,73398,3262
,,,,,,,,2400,73091,3248
,,,,,,,,2401,66613,2960
,,,,,,,,2402,59536,2646
,,,,,,,,2403,55738,2477
,,,,,,,,2404,51986,2310
,,,,,,,,2405,49123,2183
,,,,,,,,2406,48723,2165
,,,,,,,,2407,50419,2240
,,,,,,,,2408,48625,2161
,,,,,,,,2409,46369,2060
,,,,,,,,2410,48391,2150
,,,,,,,,2411,51195,2275
,,,,,,,,2412,54017,2400
,,,,,,,,2413,58512,2600
,,,,,,,,2414,63532,2823
,,,,,,,,2415,64888,2883
,,,,,,,,2416,65281,2901
,,,,,,,,2417,67437,2997
,,,,,,,,2418,68686,3052
,,,,,,,,2419,68789,3057
,,,,,,,,2420,68796,3057
,,,,,,,,2421,71707,3187
,,,,,,,,2422,74534,3312
,,,,,,,,2423,76392,3395
,,,,,,,,2424,75837,3370
,,,,,,,,2425,68832,3059
,,,,,,,,2426,61650,2740
,,,,,,,,2427,57411,2551
,,,,,,,,2428,53597,2382
,,,,,,,,2429,50374,2238
,,,,,,,,2430,49740,2210
,,,,,,,,2431,51253,2277
,,,,,,,,2432,49239,2188
,,,,,,,,2433,46839,2081
,,,,,,,,2434,48827,2170
,,,,,,,,2435,51775,2301
,,,,,,,,2436,54607,2427
,,,,,,,,2437,59020,2623
,,,,,,,,2438,64128,2850
,,,,,,,,2439,65262,2900
,,,,,,,,2440,65367,2905
,,,,,,,,2441,67253,2989
,,,,,,,,2442,68680,3052
,,,,,,,,2443,68936,3063
,,,,,,,,2444,68719,3054
,,,,,,,,2445,71518,3178
,,,,,,,,2446,74118,3294
,,,,,,,,2447,76006,3378
,,,,,,,,2448,75535,3357
,,,,,,,,2449,68539,3046
,,,,,,,,2450,61220,2720
,,,,,,,,2451,57387,2550
,,,,,,,,2452,53717,2387
,,,,,,,,2453,51004,2266
,,,,,,,,2454,50654,2251
,,,,,,,,2455,52417,2329
,,,,,,,,2456,50807,2258
,,,,,,,,2457,47701,2120
,,,,,,,,2458,49037,2179
,,,,,,,,2459,51013,2267
,,,,,,,,2460,53177,2363
,,,,,,,,2461,57088,2537
,,,,,,,,2462,61690,2741
,,,,,,,,2463,62149,2762
,,,,,,,,2464,61625,2738
,,,,,,,,2465,63330,2814
,,,,,,,,2466,64656,2873
,,,,,,,,2467,64932,2885
,,,,,,,,2468,65228,2899
,,,,,,,,2469,68791,3057
,,,,,,,,2470,71783,3190
,,,,,,,,2471,74151,3295
,,,,,,,,2472,74218,3298
,,,,,,,,2473,67914,3018
,,,,,,,,2474,61151,2717
,,,,,,,,2475,57534,2557
,,,,,,,,2476,53845,2393
,,,,,,,,2477,50996,2266
,,,,,,,,2478,50621,2249
,,,,,,,,2479,52096,2315
,,,,,,,,2480,50409,2240
,,,,,,,,2481,47814,2125
,,,,,,,,2482,49643,2206
,,,,,,,,2483,51636,2294
,,,,,,,,2484,53473,2376
,,,,,,,,2485,57311,2547
,,,,,,,,2486,61875,2750
,,,,,,,,2487,62601,2782
,,,,,,,,2488,62044,2757
,,,,,,,,2489,63667,2829
,,,,,,,,2490,64784,2879
,,,,,,,,2491,64920,2885
,,,,,,,,2492,65305,2902
,,,,,,,,2493,68368,3038
,,,,,,,,2494,71632,3183
,,,,,,,,2495,74719,3320
,,,,,,,,2496,75712,3364
,,,,,,,,2497,69767,3100
,,,,,,,,2498,61281,2723
,,,,,,,,2499,57717,2565
,,,,,,,,2500,54380,2416
,,,,,,,,2501,51327,2281
,,,,,,,,2502,49965,2220
,,,,,,,,2503,52047,2313
,,,,,,,,2504,49867,2216
,,,,,,,,2505,47703,2120
,,,,,,,,2506,48233,2143
,,,,,,,,2507,48611,2160
,,,,,,,,2508,49774,2212
,,,,,,,,2509,51630,2294
,,,,,,,,2510,54876,2438
,,,,,,,,2511,57203,2542
,,,,,,,,2512,59757,2655
,,,,,,,,2513,62144,2761
,,,,,,,,2514,63618,2827
,,,,,,,,2515,65591,2915
,,,,,,,,2516,66810,2969
,,,,,,,,2517,69296,3079
,,,,,,,,2518,70340,3126
,,,,,,,,2519,70570,3136
,,,,,,,,2520,68612,3049
,,,,,,,,2521,69326,3081
,,,,,,,,2522,69640,3095
,,,,,,,,2523,66336,2948
,,,,,,,,2524,62943,2797
,,,,,,,,2525,58574,2603
,,,,,,,,2526,54562,2424
,,,,,,,,2527,50410,2240
,,,,,,,,2528,47090,2092
,,,,,,,,2529,45614,2027
,,,,,,,,2530,45928,2041
,,,,,,,,2531,46218,2054
,,,,,,,,2532,47050,2091
,,,,,,,,2533,48469,2154
,,,,,,,,2534,50870,2260
,,,,,,,,2535,52826,2347
,,,,,,,,2536,55483,2465
,,,,,,,,2537,58012,2578
,,,,,,,,2538,59971,2665
,,,,,,,,2539,62338,2770
,,,,,,,,2540,63524,2823
,,,,,,,,2541,65994,2933
,,,,,,,,2542,66970,2976
,,,,,,,,2543,66196,2942
,,,,,,,,2544,63103,2804
,,,,,,,,2545,63142,2806
,,,,,,,,2546,66914,2973
,,,,,,,,2547,63739,2832
,,,,,,,,2548,60159,2673
,,,,,,,,2549,56239,2499
,,,,,,,,2550,53670,2385
,,,,,,,,2551,49230,2188
,,,,,,,,2552,46805,2080
,,,,,,,,2553,45563,2025
,,,,,,,,2554,47736,2121
,,,,,,,,2555,50219,2231
,,,,,,,,2556,52110,2316
,,,,,,,,2557,56168,2496
,,,,,,,,2558,59034,2623
,,,,,,,,2559,58605,2604
,,,,,,,,2560,57150,2540
,,,,,,,,2561,58089,2581
,,,,,,,,2562,59037,2623
,,,,,,,,2563,59185,2630
,,,,,,,,2564,59409,2640
,,,,,,,,2565,62314,2769
,,,,,,,,2566,64427,2863
,,,,,,,,2567,66202,2942
,,,,,,,,2568,66139,2939
,,,,,,,,2569,60621,2694
,,,,,,,,2570,54023,2401
,,,,,,,,2571,50807,2258
,,,,,,,,2572,47641,2117
,,,,,,,,2573,45315,2014
,,,,,,,,2574,45359,2015
,,,,,,,,2575,47631,2116
,,,,,,,,2576,45712,2031
,,,,,,,,2577,44469,1976
,,,,,,,,2578,46683,2074
,,,,,,,,2579,49549,2202
,,,,,,,,2580,52162,2318
,,,,,,,,2581,56695,2519
,,,,,,,,2582,60757,2700
,,,,,,,,2583,61244,2721
,,,,,,,,2584,61284,2723
,,,,,,,,2585,63198,2808
,,,,,,,,2586,64476,2865
,,,,,,,,2587,64527,2867
,,,,,,,,2588,64208,2853
,,,,,,,,2589,66786,2968
,,,,,,,,2590,69415,3085
,,,,,,,,2591,71377,3172
,,,,,,,,2592,71051,3157
,,,,,,,,2593,64216,2854
,,,,,,,,2594,57416,2551
,,,,,,,,2595,53639,2383
,,,,,,,,2596,50050,2224
,,,,,,,,2597,47418,2107
,,,,,,,,2598,47137,2095
,,,,,,,,2599,48997,2177
,,,,,,,,2600,47174,2096
,,,,,,,,2601,45366,2016
,,,,,,,,2602,47239,2099
,,,,,,,,2603,49828,2214
,,,,,,,,2604,52229,2321
,,,,,,,,2605,56564,2513
,,,,,,,,2606,61175,2718
,,,,,,,,2607,62147,2762
,,,,,,,,2608,62348,2771
,,,,,,,,2609,64727,2876
,,,,,,,,2610,66391,2950
,,,,,,,,2611,66640,2961
,,,,,,,,2612,66102,2937
,,,,,,,,2613,68547,3046
,,,,,,,,2614,71307,3169
,,,,,,,,2615,73130,3250
,,,,,,,,2616,72748,3233
,,,,,,,,2617,65588,2915
,,,,,,,,2618,57707,2564
,,,,,,,,2619,53730,2388
,,,,,,,,2620,49991,2221
,,,,,,,,2621,47296,2102
,,,,,,,,2622,46996,2088
,,,,,,,,2623,49005,2178
,,,,,,,,2624,47188,2097
,,,,,,,,2625,45421,2018
,,,,,,,,2626,47497,2110
,,,,,,,,2627,50319,2236
,,,,,,,,2628,52742,2344
,,,,,,,,2629,56726,2521
,,,,,,,,2630,61347,2726
,,,,,,,,2631,62222,2765
,,,,,,,,2632,62269,2767
,,,,,,,,2633,64385,2861
,,,,,,,,2634,65771,2923
,,,,,,,,2635,65695,2919
,,,,,,,,2636,65566,2914
,,,,,,,,2637,68772,3056
,,,,,,,,2638,71866,3194
,,,,,,,,2639,74049,3291
,,,,,,,,2640,73901,3284
,,,,,,,,2641,67066,2980
,,,,,,,,2642,60199,2675
,,,,,,,,2643,56262,2500
,,,,,,,,2644,52406,2329
,,,,,,,,2645,49350,2193
,,,,,,,,2646,48786,2168
,,,,,,,,2647,50152,2229
,,,,,,,,2648,48319,2147
,,,,,,,,2649,46840,2081
,,,,,,,,2650,48890,2172
,,,,,,,,2651,51749,2299
,,,,,,,,2652,53889,2395
,,,,,,,,2653,57332,2548
,,,,,,,,2654,60458,2687
,,,,,,,,2655,59726,2654
,,,,,,,,2656,58024,2578
,,,,,,,,2657,58603,2604
,,,,,,,,2658,59202,2631
,,,,,,,,2659,58862,2616
,,,,,,,,2660,58592,2604
,,,,,,,,2661,60973,2709
,,,,,,,,2662,63656,2829
,,,,,,,,2663,66264,2945
,,,,,,,,2664,66638,2961
,,,,,,,,2665,60812,2702
,,,,,,,,2666,54120,2405
,,,,,,,,2667,50476,2243
,,,,,,,,2668,47057,2091
,,,,,,,,2669,44017,1956
,,,,,,,,2670,42477,1887
,,,,,,,,2671,44143,1961
,,,,,,,,2672,42142,1872
,,,,,,,,2673,42585,1892
,,,,,,,,2674,44032,1956
,,,,,,,,2675,45174,2007
,,,,,,,,2676,46602,2071
,,,,,,,,2677,49134,2183
,,,,,,,,2678,51152,2273
,,,,,,,,2679,53084,2359
,,,,,,,,2680,55941,2486
,,,,,,,,2681,58400,2595
,,,,,,,,2682,60398,2684
,,,,,,,,2683,62737,2788
,,,,,,,,2684,62567,2780
,,,,,,,,2685,64266,2856
,,,,,,,,2686,65090,2892
,,,,,,,,2687,64326,2858
,,,,,,,,2688,61228,2721
,,,,,,,,2689,61216,2720
,,,,,,,,2690,60716,2698
,,,,,,,,2691,57451,2553
,,,,,,,,2692,54411,2418
,,,,,,,,2693,50665,2251
,,,,,,,,2694,47382,2105
,,,,,,,,2695,44223,1965
,,,,,,,,2696,41680,1852
,,,,,,,,2697,41057,1824
,,,,,,,,2698,42102,1871
,,,,,,,,2699,43184,1919
,,,,,,,,2700,45187,2008
,,,,,,,,2701,47783,2123
,,,,,,,,2702,51913,2307
,,,,,,,,2703,55266,2456
,,,,,,,,2704,59082,2625
,,,,,,,,2705,62436,2774
,,,,,,,,2706,65165,2896
,,,,,,,,2707,67916,3018
,,,,,,,,2708,68134,3028
,,,,,,,,2709,70615,3138
,,,,,,,,2710,71823,3192
,,,,,,,,2711,70426,3130
,,,,,,,,2712,66145,2939
,,,,,,,,2713,65586,2914
,,,,,,,,2714,65740,2921
,,,,,,,,2715,62120,2760
,,,,,,,,2716,58251,2588
,,,,,,,,2717,54316,2414
,,,,,,,,2718,51852,2304
,,,,,,,,2719,48464,2153
,,,,,,,,2720,45914,2040
,,,,,,,,2721,44797,1990
,,,,,,,,2722,47025,2090
,,,,,,,,2723,49778,2212
,,,,,,,,2724,52092,2315
,,,,,,,,2725,56314,2502
,,,,,,,,2726,60417,2685
,,,,,,,,2727,60885,2706
,,,,,,,,2728,60586,2692
,,,,,,,,2729,62444,2775
,,,,,,,,2730,63743,2833
,,,,,,,,2731,63673,2829
,,,,,,,,2732,63297,2813
,,,,,,,,2733,66022,2934
,,,,,,,,2734,68587,3048
,,,,,,,,2735,70363,3127
,,,,,,,,2736,70034,3112
,,,,,,,,2737,63463,2820
,,,,,,,,2738,55953,2486
,,,,,,,,2739,52323,2325
,,,,,,,,2740,48853,2171
,,,,,,,,2741,46356,2060
