Time_Index,NG,None
144,7.2732,0
145,7.2732,0
146,7.2732,0
147,7.2732,0
148,7.2732,0
149,7.2732,0
150,7.2732,0
151,7.2732,0
152,7.2732,0
153,7.2732,0
154,7.2732,0
155,7.2732,0
156,7.2732,0
157,7.2732,0
158,7.2732,0
159,7.2732,0
160,7.2732,0
161,7.2732,0
162,7.2732,0
163,7.2732,0
164,7.2732,0
165,7.2732,0
166,7.2732,0
167,7.2732,0
168,7.2732,0
169,7.2732,0
170,7.2732,0
171,7.2732,0
172,7.2732,0
173,7.2732,0
174,7.2732,0
175,7.2732,0
176,7.2732,0
177,7.2732,0
178,7.2732,0
179,7.2732,0
180,7.2732,0
181,7.2732,0
182,7.2732,0
183,7.2732,0
184,7.2732,0
185,7.2732,0
186,7.2732,0
187,7.2732,0
188,7.2732,0
189,7.2732,0
190,7.2732,0
191,7.2732,0
192,7.2732,0
193,7.2732,0
194,7.2732,0
195,7.2732,0
196,7.2732,0
197,7.2732,0
198,7.2732,0
199,7.2732,0
200,7.2732,0
201,7.2732,0
202,7.2732,0
203,7.2732,0
204,7.2732,0
205,7.2732,0
206,7.2732,0
207,7.2732,0
208,7.2732,0
209,7.2732,0
210,7.2732,0
211,7.2732,0
212,7.2732,0
213,7.2732,0
214,7.2732,0
215,7.2732,0
216,7.2732,0
217,7.2732,0
218,7.2732,0
219,7.2732,0
220,7.2732,0
221,7.2732,0
222,7.2732,0
223,7.2732,0
224,7.2732,0
225,7.2732,0
226,7.2732,0
227,7.2732,0
228,7.2732,0
229,7.2732,0
230,7.2732,0
231,7.2732,0
232,7.2732,0
233,7.2732,0
234,7.2732,0
235,7.2732,0
236,7.2732,0
237,7.2732,0
238,7.2732,0
239,7.2732,0
240,7.2732,0
241,7.2732,0
242,7.2732,0
243,7.2732,0
244,7.2732,0
245,7.2732,0
246,7.2732,0
247,7.2732,0
248,7.2732,0
249,7.2732,0
250,7.2732,0
251,7.2732,0
252,7.2732,0
253,7.2732,0
254,7.2732,0
255,7.2732,0
256,7.2732,0
257,7.2732,0
258,7.2732,0
259,7.2732,0
260,7.2732,0
261,7.2732,0
262,7.2732,0
263,7.2732,0
264,7.2732,0
265,7.2732,0
266,7.2732,0
267,7.2732,0
268,7.2732,0
269,7.2732,0
270,7.2732,0
271,7.2732,0
272,7.2732,0
273,7.2732,0
274,7.2732,0
275,7.2732,0
276,7.2732,0
277,7.2732,0
278,7.2732,0
279,7.2732,0
280,7.2732,0
281,7.2732,0
282,7.2732,0
283,7.2732,0
284,7.2732,0
285,7.2732,0
286,7.2732,0
287,7.2732,0
288,7.2732,0
289,7.2732,0
290,7.2732,0
291,7.2732,0
292,7.2732,0
293,7.2732,0
294,7.2732,0
295,7.2732,0
296,7.2732,0
297,7.2732,0
298,7.2732,0
299,7.2732,0
300,7.2732,0
301,7.2732,0
302,7.2732,0
303,7.2732,0
304,7.2732,0
305,7.2732,0
306,7.2732,0
307,7.2732,0
308,7.2732,0
309,7.2732,0
310,7.2732,0
311,7.2732,0
312,7.2732,0
313,7.2732,0
314,7.2732,0
315,7.2732,0
316,7.2732,0
317,7.2732,0
318,7.2732,0
319,7.2732,0
320,7.2732,0
321,7.2732,0
322,7.2732,0
323,7.2732,0
324,7.2732,0
325,7.2732,0
326,7.2732,0
327,7.2732,0
328,7.2732,0
329,7.2732,0
330,7.2732,0
331,7.2732,0
332,7.2732,0
333,7.2732,0
334,7.2732,0
335,7.2732,0
336,7.2732,0
337,7.2732,0
338,7.2732,0
339,7.2732,0
340,7.2732,0
341,7.2732,0
342,7.2732,0
343,7.2732,0
344,7.2732,0
345,7.2732,0
346,7.2732,0
347,7.2732,0
348,7.2732,0
349,7.2732,0
350,7.2732,0
351,7.2732,0
352,7.2732,0
353,7.2732,0
354,7.2732,0
355,7.2732,0
356,7.2732,0
357,7.2732,0
358,7.2732,0
359,7.2732,0
360,7.2732,0
361,7.2732,0
362,7.2732,0
363,7.2732,0
364,7.2732,0
365,7.2732,0
366,7.2732,0
367,7.2732,0
368,7.2732,0
369,7.2732,0
370,7.2732,0
371,7.2732,0
372,7.2732,0
373,7.2732,0
374,7.2732,0
375,7.2732,0
376,7.2732,0
377,7.2732,0
378,7.2732,0
379,7.2732,0
380,7.2732,0
381,7.2732,0
382,7.2732,0
383,7.2732,0
384,7.2732,0
385,7.2732,0
386,7.2732,0
387,7.2732,0
388,7.2732,0
389,7.2732,0
390,7.2732,0
391,7.2732,0
392,7.2732,0
393,7.2732,0
394,7.2732,0
395,7.2732,0
396,7.2732,0
397,7.2732,0
398,7.2732,0
399,7.2732,0
400,7.2732,0
401,7.2732,0
402,7.2732,0
403,7.2732,0
404,7.2732,0
405,7.2732,0
406,7.2732,0
407,7.2732,0
408,7.2732,0
409,7.2732,0
410,7.2732,0
411,7.2732,0
412,7.2732,0
413,7.2732,0
414,7.2732,0
415,7.2732,0
416,7.2732,0
417,7.2732,0
418,7.2732,0
419,7.2732,0
420,7.2732,0
421,7.2732,0
422,7.2732,0
423,7.2732,0
424,7.2732,0
425,7.2732,0
426,7.2732,0
427,7.2732,0
428,7.2732,0
429,7.2732,0
430,7.2732,0
431,7.2732,0
432,7.2732,0
433,7.2732,0
434,7.2732,0
435,7.2732,0
436,7.2732,0
437,7.2732,0
438,7.2732,0
439,7.2732,0
440,7.2732,0
441,7.2732,0
442,7.2732,0
443,7.2732,0
444,7.2732,0
445,7.2732,0
446,7.2732,0
447,7.2732,0
448,7.2732,0
449,7.2732,0
450,7.2732,0
451,7.2732,0
452,7.2732,0
453,7.2732,0
454,7.2732,0
455,7.2732,0
456,7.2732,0
457,7.2732,0
458,7.2732,0
459,7.2732,0
460,7.2732,0
461,7.2732,0
462,7.2732,0
463,7.2732,0
464,7.2732,0
465,7.2732,0
466,7.2732,0
467,7.2732,0
468,7.2732,0
469,7.2732,0
470,7.2732,0
471,7.2732,0
472,7.2732,0
473,7.2732,0
474,7.2732,0
475,7.2732,0
476,7.2732,0
477,7.2732,0
478,7.2732,0
479,7.2732,0
480,7.2732,0
481,7.2732,0
482,7.2732,0
483,7.2732,0
484,7.2732,0
485,7.2732,0
486,7.2732,0
487,7.2732,0
488,7.2732,0
489,7.2732,0
490,7.2732,0
491,7.2732,0
492,7.2732,0
493,7.2732,0
494,7.2732,0
495,7.2732,0
496,7.2732,0
497,7.2732,0
498,7.2732,0
499,7.2732,0
500,7.2732,0
501,7.2732,0
502,7.2732,0
503,7.2732,0
504,7.2732,0
505,7.2732,0
506,7.2732,0
507,7.2732,0
508,7.2732,0
509,7.2732,0
510,7.2732,0
511,7.2732,0
512,7.2732,0
513,7.2732,0
514,7.2732,0
515,7.2732,0
516,7.2732,0
517,7.2732,0
518,7.2732,0
519,7.2732,0
520,7.2732,0
521,7.2732,0
522,7.2732,0
523,7.2732,0
524,7.2732,0
525,7.2732,0
526,7.2732,0
527,7.2732,0
528,7.2732,0
529,7.2732,0
530,7.2732,0
531,7.2732,0
532,7.2732,0
533,7.2732,0
534,7.2732,0
535,7.2732,0
536,7.2732,0
537,7.2732,0
538,7.2732,0
539,7.2732,0
540,7.2732,0
541,7.2732,0
542,7.2732,0
543,7.2732,0
544,7.2732,0
545,7.2732,0
546,7.2732,0
547,7.2732,0
548,7.2732,0
549,7.2732,0
550,7.2732,0
551,7.2732,0
552,7.2732,0
553,7.2732,0
554,7.2732,0
555,7.2732,0
556,7.2732,0
557,7.2732,0
558,7.2732,0
559,7.2732,0
560,7.2732,0
561,7.2732,0
562,7.2732,0
563,7.2732,0
564,7.2732,0
565,7.2732,0
566,7.2732,0
567,7.2732,0
568,7.2732,0
569,7.2732,0
570,7.2732,0
571,7.2732,0
572,7.2732,0
573,7.2732,0
574,7.2732,0
575,7.2732,0
576,7.2732,0
577,7.2732,0
578,7.2732,0
579,7.2732,0
580,7.2732,0
581,7.2732,0
582,7.2732,0
583,7.2732,0
584,7.2732,0
585,7.2732,0
586,7.2732,0
587,7.2732,0
588,7.2732,0
589,7.2732,0
590,7.2732,0
591,7.2732,0
592,7.2732,0
593,7.2732,0
594,7.2732,0
595,7.2732,0
596,7.2732,0
597,7.2732,0
598,7.2732,0
599,7.2732,0
600,7.2732,0
601,7.2732,0
602,7.2732,0
603,7.2732,0
604,7.2732,0
605,7.2732,0
606,7.2732,0
607,7.2732,0
608,7.2732,0
609,7.2732,0
610,7.2732,0
611,7.2732,0
612,7.2732,0
613,7.2732,0
614,7.2732,0
615,7.2732,0
616,7.2732,0
617,7.2732,0
618,7.2732,0
619,7.2732,0
620,7.2732,0
621,7.2732,0
622,7.2732,0
623,7.2732,0
624,7.2732,0
625,7.2732,0
626,7.2732,0
627,7.2732,0
628,7.2732,0
629,7.2732,0
630,7.2732,0
631,7.2732,0
632,7.2732,0
633,7.2732,0
634,7.2732,0
635,7.2732,0
636,7.2732,0
637,7.2732,0
638,7.2732,0
639,7.2732,0
640,7.2732,0
641,7.2732,0
642,7.2732,0
643,7.2732,0
644,7.2732,0
645,7.2732,0
646,7.2732,0
647,7.2732,0
648,7.2732,0
649,7.2732,0
650,7.2732,0
651,7.2732,0
652,7.2732,0
653,7.2732,0
654,7.2732,0
655,7.2732,0
656,7.2732,0
657,7.2732,0
658,7.2732,0
659,7.2732,0
660,7.2732,0
661,7.2732,0
662,7.2732,0
663,7.2732,0
664,7.2732,0
665,7.2732,0
666,7.2732,0
667,7.2732,0
668,7.2732,0
669,7.2732,0
670,7.2732,0
671,7.2732,0
672,7.2732,0
673,7.2732,0
674,7.2732,0
675,7.2732,0
676,7.2732,0
677,7.2732,0
678,7.2732,0
679,7.2732,0
680,7.2732,0
681,7.2732,0
682,7.2732,0
683,7.2732,0
684,7.2732,0
685,7.2732,0
686,7.2732,0
687,7.2732,0
688,7.2732,0
689,7.2732,0
690,7.2732,0
691,7.2732,0
692,7.2732,0
693,7.2732,0
694,7.2732,0
695,7.2732,0
696,7.2732,0
697,7.2732,0
698,7.2732,0
699,7.2732,0
700,7.2732,0
701,7.2732,0
702,7.2732,0
703,7.2732,0
704,7.2732,0
705,7.2732,0
706,7.2732,0
707,7.2732,0
708,7.2732,0
709,7.2732,0
710,7.2732,0
711,7.2732,0
712,7.2732,0
713,7.2732,0
714,7.2732,0
715,7.2732,0
716,7.2732,0
717,7.2732,0
718,7.2732,0
719,7.2732,0
720,7.2732,0
721,7.2732,0
722,7.2732,0
723,7.2732,0
724,7.2732,0
725,7.2732,0
726,7.2732,0
727,7.2732,0
728,7.2732,0
729,7.2732,0
730,7.2732,0
731,7.2732,0
732,7.2732,0
733,7.2732,0
734,7.2732,0
735,7.2732,0
736,7.2732,0
737,7.2732,0
738,7.2732,0
739,7.2732,0
740,7.2732,0
741,7.2732,0
742,7.2732,0
743,7.2732,0
744,7.2732,0
745,5.48245,0
746,5.48245,0
747,5.48245,0
748,5.48245,0
749,5.48245,0
750,5.48245,0
751,5.48245,0
752,5.48245,0
753,5.48245,0
754,5.48245,0
755,5.48245,0
756,5.48245,0
757,5.48245,0
758,5.48245,0
759,5.48245,0
760,5.48245,0
761,5.48245,0
762,5.48245,0
763,5.48245,0
764,5.48245,0
765,5.48245,0
766,5.48245,0
767,5.48245,0
768,5.48245,0
769,5.48245,0
770,5.48245,0
771,5.48245,0
772,5.48245,0
773,5.48245,0
774,5.48245,0
775,5.48245,0
776,5.48245,0
777,5.48245,0
778,5.48245,0
779,5.48245,0
780,5.48245,0
781,5.48245,0
782,5.48245,0
783,5.48245,0
784,5.48245,0
785,5.48245,0
786,5.48245,0
787,5.48245,0
788,5.48245,0
789,5.48245,0
790,5.48245,0
791,5.48245,0
792,5.48245,0
793,5.48245,0
794,5.48245,0
795,5.48245,0
796,5.48245,0
797,5.48245,0
798,5.48245,0
799,5.48245,0
800,5.48245,0
801,5.48245,0
802,5.48245,0
803,5.48245,0
804,5.48245,0
805,5.48245,0
806,5.48245,0
807,5.48245,0
808,5.48245,0
809,5.48245,0
810,5.48245,0
811,5.48245,0
812,5.48245,0
813,5.48245,0
814,5.48245,0
815,5.48245,0
816,5.48245,0
817,5.48245,0
818,5.48245,0
819,5.48245,0
820,5.48245,0
821,5.48245,0
822,5.48245,0
823,5.48245,0
824,5.48245,0
825,5.48245,0
826,5.48245,0
827,5.48245,0
828,5.48245,0
829,5.48245,0
830,5.48245,0
831,5.48245,0
832,5.48245,0
833,5.48245,0
834,5.48245,0
835,5.48245,0
836,5.48245,0
837,5.48245,0
838,5.48245,0
839,5.48245,0
840,5.48245,0
841,5.48245,0
842,5.48245,0
843,5.48245,0
844,5.48245,0
845,5.48245,0
846,5.48245,0
847,5.48245,0
848,5.48245,0
849,5.48245,0
850,5.48245,0
851,5.48245,0
852,5.48245,0
853,5.48245,0
854,5.48245,0
855,5.48245,0
856,5.48245,0
857,5.48245,0
858,5.48245,0
859,5.48245,0
860,5.48245,0
861,5.48245,0
862,5.48245,0
863,5.48245,0
864,5.48245,0
865,5.48245,0
866,5.48245,0
867,5.48245,0
868,5.48245,0
869,5.48245,0
870,5.48245,0
871,5.48245,0
872,5.48245,0
873,5.48245,0
874,5.48245,0
875,5.48245,0
876,5.48245,0
877,5.48245,0
878,5.48245,0
879,5.48245,0
880,5.48245,0
881,5.48245,0
882,5.48245,0
883,5.48245,0
884,5.48245,0
885,5.48245,0
886,5.48245,0
887,5.48245,0
888,5.48245,0
889,5.48245,0
890,5.48245,0
891,5.48245,0
892,5.48245,0
893,5.48245,0
894,5.48245,0
895,5.48245,0
896,5.48245,0
897,5.48245,0
898,5.48245,0
899,5.48245,0
900,5.48245,0
901,5.48245,0
902,5.48245,0
903,5.48245,0
904,5.48245,0
905,5.48245,0
906,5.48245,0
907,5.48245,0
908,5.48245,0
909,5.48245,0
910,5.48245,0
911,5.48245,0
912,5.48245,0
913,5.48245,0
914,5.48245,0
915,5.48245,0
916,5.48245,0
917,5.48245,0
918,5.48245,0
919,5.48245,0
920,5.48245,0
921,5.48245,0
922,5.48245,0
923,5.48245,0
924,5.48245,0
925,5.48245,0
926,5.48245,0
927,5.48245,0
928,5.48245,0
929,5.48245,0
930,5.48245,0
931,5.48245,0
932,5.48245,0
933,5.48245,0
934,5.48245,0
935,5.48245,0
936,5.48245,0
937,5.48245,0
938,5.48245,0
939,5.48245,0
940,5.48245,0
941,5.48245,0
942,5.48245,0
943,5.48245,0
944,5.48245,0
945,5.48245,0
946,5.48245,0
947,5.48245,0
948,5.48245,0
949,5.48245,0
950,5.48245,0
951,5.48245,0
952,5.48245,0
953,5.48245,0
954,5.48245,0
955,5.48245,0
956,5.48245,0
957,5.48245,0
958,5.48245,0
959,5.48245,0
960,5.48245,0
961,5.48245,0
962,5.48245,0
963,5.48245,0
964,5.48245,0
965,5.48245,0
966,5.48245,0
967,5.48245,0
968,5.48245,0
969,5.48245,0
970,5.48245,0
971,5.48245,0
972,5.48245,0
973,5.48245,0
974,5.48245,0
975,5.48245,0
976,5.48245,0
977,5.48245,0
978,5.48245,0
979,5.48245,0
980,5.48245,0
981,5.48245,0
982,5.48245,0
983,5.48245,0
984,5.48245,0
985,5.48245,0
986,5.48245,0
987,5.48245,0
988,5.48245,0
989,5.48245,0
990,5.48245,0
991,5.48245,0
992,5.48245,0
993,5.48245,0
994,5.48245,0
995,5.48245,0
996,5.48245,0
997,5.48245,0
998,5.48245,0
999,5.48245,0
1000,5.48245,0
1001,5.48245,0
1002,5.48245,0
1003,5.48245,0
1004,5.48245,0
1005,5.48245,0
1006,5.48245,0
1007,5.48245,0
1008,5.48245,0
1009,5.48245,0
1010,5.48245,0
1011,5.48245,0
1012,5.48245,0
1013,5.48245,0
1014,5.48245,0
1015,5.48245,0
1016,5.48245,0
1017,5.48245,0
1018,5.48245,0
1019,5.48245,0
1020,5.48245,0
1021,5.48245,0
1022,5.48245,0
1023,5.48245,0
1024,5.48245,0
1025,5.48245,0
1026,5.48245,0
1027,5.48245,0
1028,5.48245,0
1029,5.48245,0
1030,5.48245,0
1031,5.48245,0
1032,5.48245,0
1033,5.48245,0
1034,5.48245,0
1035,5.48245,0
1036,5.48245,0
1037,5.48245,0
1038,5.48245,0
1039,5.48245,0
1040,5.48245,0
1041,5.48245,0
1042,5.48245,0
1043,5.48245,0
1044,5.48245,0
1045,5.48245,0
1046,5.48245,0
1047,5.48245,0
1048,5.48245,0
1049,5.48245,0
1050,5.48245,0
1051,5.48245,0
1052,5.48245,0
1053,5.48245,0
1054,5.48245,0
1055,5.48245,0
1056,5.48245,0
1057,5.48245,0
1058,5.48245,0
1059,5.48245,0
1060,5.48245,0
1061,5.48245,0
1062,5.48245,0
1063,5.48245,0
1064,5.48245,0
1065,5.48245,0
1066,5.48245,0
1067,5.48245,0
1068,5.48245,0
1069,5.48245,0
1070,5.48245,0
1071,5.48245,0
1072,5.48245,0
1073,5.48245,0
1074,5.48245,0
1075,5.48245,0
1076,5.48245,0
1077,5.48245,0
1078,5.48245,0
1079,5.48245,0
1080,5.48245,0
1081,5.48245,0
1082,5.48245,0
1083,5.48245,0
1084,5.48245,0
1085,5.48245,0
1086,5.48245,0
1087,5.48245,0
1088,5.48245,0
1089,5.48245,0
1090,5.48245,0
1091,5.48245,0
1092,5.48245,0
1093,5.48245,0
1094,5.48245,0
1095,5.48245,0
1096,5.48245,0
1097,5.48245,0
1098,5.48245,0
1099,5.48245,0
1100,5.48245,0
1101,5.48245,0
1102,5.48245,0
1103,5.48245,0
1104,5.48245,0
1105,5.48245,0
1106,5.48245,0
1107,5.48245,0
1108,5.48245,0
1109,5.48245,0
1110,5.48245,0
1111,5.48245,0
1112,5.48245,0
1113,5.48245,0
1114,5.48245,0
1115,5.48245,0
1116,5.48245,0
1117,5.48245,0
1118,5.48245,0
1119,5.48245,0
1120,5.48245,0
1121,5.48245,0
1122,5.48245,0
1123,5.48245,0
1124,5.48245,0
1125,5.48245,0
1126,5.48245,0
1127,5.48245,0
1128,5.48245,0
1129,5.48245,0
1130,5.48245,0
1131,5.48245,0
1132,5.48245,0
1133,5.48245,0
1134,5.48245,0
1135,5.48245,0
1136,5.48245,0
1137,5.48245,0
1138,5.48245,0
1139,5.48245,0
1140,5.48245,0
1141,5.48245,0
1142,5.48245,0
1143,5.48245,0
1144,5.48245,0
1145,5.48245,0
1146,5.48245,0
1147,5.48245,0
1148,5.48245,0
1149,5.48245,0
1150,5.48245,0
1151,5.48245,0
1152,5.48245,0
1153,5.48245,0
1154,5.48245,0
1155,5.48245,0
1156,5.48245,0
1157,5.48245,0
1158,5.48245,0
1159,5.48245,0
1160,5.48245,0
1161,5.48245,0
1162,5.48245,0
1163,5.48245,0
1164,5.48245,0
1165,5.48245,0
1166,5.48245,0
1167,5.48245,0
1168,5.48245,0
1169,5.48245,0
1170,5.48245,0
1171,5.48245,0
1172,5.48245,0
1173,5.48245,0
1174,5.48245,0
1175,5.48245,0
1176,5.48245,0
1177,5.48245,0
1178,5.48245,0
1179,5.48245,0
1180,5.48245,0
1181,5.48245,0
1182,5.48245,0
1183,5.48245,0
1184,5.48245,0
1185,5.48245,0
1186,5.48245,0
1187,5.48245,0
1188,5.48245,0
1189,5.48245,0
1190,5.48245,0
1191,5.48245,0
1192,5.48245,0
1193,5.48245,0
1194,5.48245,0
1195,5.48245,0
1196,5.48245,0
1197,5.48245,0
1198,5.48245,0
1199,5.48245,0
1200,5.48245,0
1201,5.48245,0
1202,5.48245,0
1203,5.48245,0
1204,5.48245,0
1205,5.48245,0
1206,5.48245,0
1207,5.48245,0
1208,5.48245,0
1209,5.48245,0
1210,5.48245,0
1211,5.48245,0
1212,5.48245,0
1213,5.48245,0
1214,5.48245,0
1215,5.48245,0
1216,5.48245,0
1217,5.48245,0
1218,5.48245,0
1219,5.48245,0
1220,5.48245,0
1221,5.48245,0
1222,5.48245,0
1223,5.48245,0
1224,5.48245,0
1225,5.48245,0
1226,5.48245,0
1227,5.48245,0
1228,5.48245,0
1229,5.48245,0
1230,5.48245,0
1231,5.48245,0
1232,5.48245,0
1233,5.48245,0
1234,5.48245,0
1235,5.48245,0
1236,5.48245,0
1237,5.48245,0
1238,5.48245,0
1239,5.48245,0
1240,5.48245,0
1241,5.48245,0
1242,5.48245,0
1243,5.48245,0
1244,5.48245,0
1245,5.48245,0
1246,5.48245,0
1247,5.48245,0
1248,5.48245,0
1249,5.48245,0
1250,5.48245,0
1251,5.48245,0
1252,5.48245,0
1253,5.48245,0
1254,5.48245,0
1255,5.48245,0
1256,5.48245,0
1257,5.48245,0
1258,5.48245,0
1259,5.48245,0
1260,5.48245,0
1261,5.48245,0
1262,5.48245,0
1263,5.48245,0
1264,5.48245,0
1265,5.48245,0
1266,5.48245,0
1267,5.48245,0
1268,5.48245,0
1269,5.48245,0
1270,5.48245,0
1271,5.48245,0
1272,5.48245,0
1273,5.48245,0
1274,5.48245,0
1275,5.48245,0
1276,5.48245,0
1277,5.48245,0
1278,5.48245,0
1279,5.48245,0
1280,5.48245,0
1281,5.48245,0
1282,5.48245,0
1283,5.48245,0
1284,5.48245,0
1285,5.48245,0
1286,5.48245,0
1287,5.48245,0
1288,5.48245,0
1289,5.48245,0
1290,5.48245,0
1291,5.48245,0
1292,5.48245,0
1293,5.48245,0
1294,5.48245,0
1295,5.48245,0
1296,5.48245,0
1297,5.48245,0
1298,5.48245,0
1299,5.48245,0
1300,5.48245,0
1301,5.48245,0
1302,5.48245,0
1303,5.48245,0
1304,5.48245,0
1305,5.48245,0
1306,5.48245,0
1307,5.48245,0
1308,5.48245,0
1309,5.48245,0
1310,5.48245,0
1311,5.48245,0
1312,5.48245,0
1313,5.48245,0
1314,5.48245,0
1315,5.48245,0
1316,5.48245,0
1317,5.48245,0
1318,5.48245,0
1319,5.48245,0
1320,5.48245,0
1321,5.48245,0
1322,5.48245,0
1323,5.48245,0
1324,5.48245,0
1325,5.48245,0
1326,5.48245,0
1327,5.48245,0
1328,5.48245,0
1329,5.48245,0
1330,5.48245,0
1331,5.48245,0
1332,5.48245,0
1333,5.48245,0
1334,5.48245,0
1335,5.48245,0
1336,5.48245,0
1337,5.48245,0
1338,5.48245,0
1339,5.48245,0
1340,5.48245,0
1341,5.48245,0
1342,5.48245,0
1343,5.48245,0
1344,5.48245,0
1345,5.48245,0
1346,5.48245,0
1347,5.48245,0
1348,5.48245,0
1349,5.48245,0
1350,5.48245,0
1351,5.48245,0
1352,5.48245,0
1353,5.48245,0
1354,5.48245,0
1355,5.48245,0
1356,5.48245,0
1357,5.48245,0
1358,5.48245,0
1359,5.48245,0
1360,5.48245,0
1361,5.48245,0
1362,5.48245,0
1363,5.48245,0
1364,5.48245,0
1365,5.48245,0
1366,5.48245,0
1367,5.48245,0
1368,5.48245,0
1369,5.48245,0
1370,5.48245,0
1371,5.48245,0
1372,5.48245,0
1373,5.48245,0
1374,5.48245,0
1375,5.48245,0
1376,5.48245,0
1377,5.48245,0
1378,5.48245,0
1379,5.48245,0
1380,5.48245,0
1381,5.48245,0
1382,5.48245,0
1383,5.48245,0
1384,5.48245,0
1385,5.48245,0
1386,5.48245,0
1387,5.48245,0
1388,5.48245,0
1389,5.48245,0
1390,5.48245,0
1391,5.48245,0
1392,5.48245,0
1393,5.48245,0
1394,5.48245,0
1395,5.48245,0
1396,5.48245,0
1397,5.48245,0
1398,5.48245,0
1399,5.48245,0
1400,5.48245,0
1401,5.48245,0
1402,5.48245,0
1403,5.48245,0
1404,5.48245,0
1405,5.48245,0
1406,5.48245,0
1407,5.48245,0
1408,5.48245,0
1409,5.48245,0
1410,5.48245,0
1411,5.48245,0
1412,5.48245,0
1413,5.48245,0
1414,5.48245,0
1415,5.48245,0
1416,5.48245,0
1417,5.48245,0
1418,5.48245,0
1419,5.48245,0
1420,5.48245,0
1421,5.48245,0
1422,5.48245,0
1423,5.48245,0
1424,5.48245,0
1425,5.48245,0
1426,5.48245,0
1427,5.48245,0
1428,5.48245,0
1429,5.48245,0
1430,5.48245,0
1431,5.48245,0
1432,5.48245,0
1433,5.48245,0
1434,5.48245,0
1435,5.48245,0
1436,5.48245,0
1437,5.48245,0
1438,5.48245,0
1439,5.48245,0
1440,5.48245,0
1441,5.082975,0
1442,5.082975,0
1443,5.082975,0
1444,5.082975,0
1445,5.082975,0
1446,5.082975,0
1447,5.082975,0
1448,5.082975,0
1449,5.082975,0
1450,5.082975,0
1451,5.082975,0
1452,5.082975,0
1453,5.082975,0
1454,5.082975,0
1455,5.082975,0
1456,5.082975,0
1457,5.082975,0
1458,5.082975,0
1459,5.082975,0
1460,5.082975,0
1461,5.082975,0
1462,5.082975,0
1463,5.082975,0
1464,5.082975,0
1465,5.082975,0
1466,5.082975,0
1467,5.082975,0
1468,5.082975,0
1469,5.082975,0
1470,5.082975,0
1471,5.082975,0
1472,5.082975,0
1473,5.082975,0
1474,5.082975,0
1475,5.082975,0
1476,5.082975,0
1477,5.082975,0
1478,5.082975,0
1479,5.082975,0
1480,5.082975,0
1481,5.082975,0
1482,5.082975,0
1483,5.082975,0
1484,5.082975,0
1485,5.082975,0
1486,5.082975,0
1487,5.082975,0
1488,5.082975,0
1489,5.082975,0
1490,5.082975,0
1491,5.082975,0
1492,5.082975,0
1493,5.082975,0
1494,5.082975,0
1495,5.082975,0
1496,5.082975,0
