"time","outputV1","outputV2","outputV3","outputV4","outputV5","outputV6"
2007-01-05 23:00:00,0.527,0.072,0.128,0.4,0.579,0.64
2007-01-06 00:00:00,0.895,0.036,0.208,0.545,0.742,0.798
2007-01-06 01:00:00,0.95,0.166,0.586,0.663,0.811,0.817
2007-01-06 02:00:00,0.967,0.697,0.879,0.749,0.841,0.814
2007-01-06 03:00:00,0.958,0.94,0.939,0.797,0.839,0.82
2007-01-06 04:00:00,0.935,0.956,0.916,0.791,0.806,0.828
2007-01-06 05:00:00,0.91,0.927,0.862,0.75,0.773,0.858
2007-01-06 06:00:00,0.874,0.904,0.829,0.702,0.758,0.86
2007-01-06 07:00:00,0.834,0.904,0.829,0.635,0.808,0.864
2007-01-06 08:00:00,0.814,0.898,0.828,0.573,0.82,0.902
2007-01-06 09:00:00,0.808,0.881,0.812,0.468,0.8,0.924
2007-01-06 10:00:00,0.787,0.87,0.808,0.338,0.707,0.918
2007-01-06 11:00:00,0.751,0.863,0.828,0.209,0.548,0.87
2007-01-06 12:00:00,0.731,0.854,0.847,0.171,0.491,0.763
2007-01-06 13:00:00,0.729,0.829,0.854,0.272,0.567,0.748
2007-01-06 14:00:00,0.644,0.761,0.884,0.363,0.532,0.534
2007-01-06 15:00:00,0.777,0.758,0.832,0.396,0.475,0.55
2007-01-06 16:00:00,0.655,0.556,0.6,0.459,0.491,0.584
2007-01-06 17:00:00,0.368,0.282,0.309,0.486,0.424,0.486
2007-01-06 18:00:00,0.144,0.126,0.14,0.445,0.302,0.387
2007-01-06 19:00:00,0.052,0.062,0.066,0.372,0.189,0.269
2007-01-06 20:00:00,0.019,0.036,0.035,0.325,0.179,0.155
2007-01-06 21:00:00,0.009,0.028,0.029,0.335,0.193,0.093
2007-01-06 22:00:00,0.007,0.028,0.039,0.349,0.206,0.052
2007-01-06 23:00:00,0.011,0.062,0.092,0.382,0.395,0.029
2007-01-07 00:00:00,0.013,0.109,0.19,0.348,0.642,0.163
2007-01-07 01:00:00,0.015,0.138,0.25,0.262,0.794,0.66
2007-01-07 02:00:00,0.043,0.183,0.241,0.234,0.886,0.877
2007-01-07 03:00:00,0.12,0.241,0.218,0.273,0.923,0.933
2007-01-07 04:00:00,0.236,0.288,0.222,0.542,0.923,0.945
2007-01-07 05:00:00,0.394,0.37,0.237,0.804,0.88,0.919
2007-01-07 06:00:00,0.598,0.534,0.28,0.874,0.776,0.834
2007-01-07 07:00:00,0.769,0.724,0.422,0.86,0.658,0.726
2007-01-07 08:00:00,0.845,0.83,0.643,0.792,0.559,0.661
2007-01-07 09:00:00,0.866,0.88,0.793,0.672,0.441,0.625
2007-01-07 10:00:00,0.868,0.894,0.854,0.59,0.373,0.566
2007-01-07 11:00:00,0.87,0.905,0.864,0.55,0.405,0.537
2007-01-07 12:00:00,0.888,0.926,0.874,0.572,0.494,0.556
2007-01-07 13:00:00,0.924,0.939,0.889,0.587,0.581,0.617
2007-01-07 14:00:00,0.923,0.925,0.839,0.576,0.61,0.719
2007-01-07 15:00:00,0.958,0.942,0.938,0.556,0.575,0.754
2007-01-07 16:00:00,0.916,0.932,0.968,0.608,0.65,0.768
2007-01-07 17:00:00,0.934,0.962,0.937,0.617,0.706,0.82
2007-01-07 18:00:00,0.968,0.973,0.947,0.613,0.707,0.854
2007-01-07 19:00:00,0.972,0.965,0.962,0.636,0.72,0.862
2007-01-07 20:00:00,0.957,0.948,0.973,0.701,0.773,0.876
2007-01-07 21:00:00,0.922,0.895,0.958,0.743,0.792,0.89
2007-01-07 22:00:00,0.859,0.793,0.908,0.738,0.738,0.869
2007-01-07 23:00:00,0.785,0.714,0.851,0.792,0.72,0.824
2007-01-08 00:00:00,0.739,0.684,0.845,0.878,0.822,0.807
2007-01-08 01:00:00,0.601,0.573,0.802,0.925,0.927,0.802
2007-01-08 02:00:00,0.399,0.402,0.715,0.919,0.937,0.886
2007-01-08 03:00:00,0.147,0.176,0.546,0.902,0.926,0.9
2007-01-08 04:00:00,0.009,0.018,0.266,0.904,0.891,0.916
2007-01-08 05:00:00,0,0.001,0.043,0.893,0.854,0.906
2007-01-08 06:00:00,0.09,0.052,0.001,0.87,0.816,0.872
2007-01-08 07:00:00,0.512,0.359,0.024,0.822,0.768,0.825
2007-01-08 08:00:00,0.846,0.721,0.222,0.799,0.735,0.797
2007-01-08 09:00:00,0.912,0.872,0.564,0.761,0.706,0.78
2007-01-08 10:00:00,0.907,0.913,0.793,0.723,0.658,0.759
2007-01-08 11:00:00,0.892,0.903,0.865,0.651,0.608,0.765
2007-01-08 12:00:00,0.877,0.887,0.875,0.577,0.556,0.748
2007-01-08 13:00:00,0.854,0.886,0.873,0.469,0.475,0.68
2007-01-08 14:00:00,0.717,0.799,0.753,0.255,0.228,0.468
2007-01-08 15:00:00,0.432,0.505,0.45,0.114,0.08,0.331
2007-01-08 16:00:00,0.486,0.523,0.531,0.077,0.066,0.31
2007-01-08 17:00:00,0.429,0.645,0.762,0.051,0.04,0.21
2007-01-08 18:00:00,0.229,0.584,0.747,0.027,0.016,0.132
2007-01-08 19:00:00,0.111,0.486,0.654,0.008,0.003,0.07
2007-01-08 20:00:00,0.065,0.353,0.505,0.001,0,0.03
2007-01-08 21:00:00,0.07,0.23,0.329,0,0,0.011
2007-01-08 22:00:00,0.148,0.142,0.183,0,0,0.004
2007-01-08 23:00:00,0.376,0.124,0.115,0,0.004,0.008
2007-01-09 00:00:00,0.596,0.247,0.156,0,0.013,0.019
2007-01-09 01:00:00,0.697,0.531,0.348,0,0.021,0.029
2007-01-09 02:00:00,0.737,0.751,0.584,0.001,0.034,0.034
2007-01-09 03:00:00,0.748,0.832,0.692,0.001,0.05,0.039
2007-01-09 04:00:00,0.736,0.842,0.713,0.001,0.056,0.055
2007-01-09 05:00:00,0.713,0.826,0.715,0,0.041,0.075
2007-01-09 06:00:00,0.732,0.809,0.735,0,0.018,0.061
2007-01-09 07:00:00,0.745,0.806,0.777,0,0.005,0.049
2007-01-09 08:00:00,0.708,0.792,0.795,0.004,0.004,0.049
2007-01-09 09:00:00,0.673,0.78,0.792,0.035,0.012,0.046
2007-01-09 10:00:00,0.644,0.769,0.792,0.126,0.05,0.067
2007-01-09 11:00:00,0.638,0.748,0.793,0.265,0.154,0.162
2007-01-09 12:00:00,0.674,0.707,0.775,0.412,0.325,0.341
2007-01-09 13:00:00,0.716,0.68,0.743,0.491,0.527,0.515
2007-01-09 14:00:00,0.601,0.568,0.576,0.359,0.465,0.584
2007-01-09 15:00:00,0.261,0.242,0.272,0.19,0.231,0.452
2007-01-09 16:00:00,0.648,0.526,0.692,0.16,0.188,0.379
2007-01-09 17:00:00,0.608,0.732,0.755,0.184,0.147,0.349
2007-01-09 18:00:00,0.366,0.545,0.562,0.129,0.124,0.331
2007-01-09 19:00:00,0.216,0.41,0.403,0.1,0.116,0.27
2007-01-09 20:00:00,0.157,0.335,0.312,0.108,0.107,0.213
2007-01-09 21:00:00,0.139,0.294,0.25,0.105,0.104,0.191
2007-01-09 22:00:00,0.142,0.283,0.225,0.079,0.122,0.207
2007-01-09 23:00:00,0.177,0.338,0.29,0.048,0.155,0.285
2007-01-10 00:00:00,0.265,0.43,0.379,0.025,0.163,0.341
2007-01-10 01:00:00,0.415,0.559,0.489,0.013,0.142,0.324
2007-01-10 02:00:00,0.583,0.681,0.622,0.007,0.08,0.237
2007-01-10 03:00:00,0.73,0.788,0.746,0.003,0.03,0.136
2007-01-10 04:00:00,0.82,0.842,0.812,0.001,0.02,0.073
2007-01-10 05:00:00,0.863,0.857,0.824,0.001,0.036,0.061
2007-01-10 06:00:00,0.887,0.861,0.826,0.003,0.041,0.047
2007-01-10 07:00:00,0.893,0.856,0.82,0.006,0.009,0.01
2007-01-10 08:00:00,0.881,0.848,0.804,0.004,0,0
2007-01-10 09:00:00,0.863,0.843,0.791,0.005,0,0.001
2007-01-10 10:00:00,0.837,0.832,0.782,0.007,0.004,0.007
2007-01-10 11:00:00,0.829,0.842,0.766,0.024,0.029,0.037
2007-01-10 12:00:00,0.852,0.877,0.799,0.082,0.125,0.152
2007-01-10 13:00:00,0.864,0.883,0.839,0.173,0.212,0.291
2007-01-10 14:00:00,0.78,0.799,0.738,0.153,0.144,0.306
2007-01-10 15:00:00,0.636,0.625,0.608,0.119,0.22,0.413
2007-01-10 16:00:00,0.959,0.924,0.967,0.19,0.368,0.55
2007-01-10 17:00:00,0.973,0.946,0.973,0.265,0.507,0.572
2007-01-10 18:00:00,0.972,0.95,0.972,0.424,0.646,0.652
2007-01-10 19:00:00,0.969,0.955,0.972,0.584,0.706,0.694
2007-01-10 20:00:00,0.97,0.962,0.973,0.696,0.814,0.748
2007-01-10 21:00:00,0.97,0.962,0.973,0.777,0.872,0.817
2007-01-10 22:00:00,0.949,0.939,0.967,0.76,0.857,0.843
2007-01-10 23:00:00,0.932,0.925,0.945,0.777,0.864,0.831
2007-01-11 00:00:00,0.956,0.951,0.938,0.822,0.892,0.857
2007-01-11 01:00:00,0.956,0.952,0.932,0.841,0.898,0.857
2007-01-11 02:00:00,0.954,0.956,0.928,0.857,0.895,0.836
2007-01-11 03:00:00,0.956,0.964,0.938,0.873,0.89,0.845
2007-01-11 04:00:00,0.958,0.968,0.946,0.878,0.882,0.868
2007-01-11 05:00:00,0.956,0.966,0.947,0.882,0.872,0.875
2007-01-11 06:00:00,0.951,0.963,0.946,0.872,0.859,0.869
2007-01-11 07:00:00,0.948,0.958,0.941,0.868,0.875,0.86
2007-01-11 08:00:00,0.944,0.971,0.944,0.879,0.903,0.874
2007-01-11 09:00:00,0.943,0.966,0.963,0.89,0.905,0.881
2007-01-11 10:00:00,0.94,0.933,0.963,0.878,0.89,0.865
2007-01-11 11:00:00,0.94,0.923,0.965,0.877,0.889,0.855
2007-01-11 12:00:00,0.945,0.925,0.958,0.879,0.877,0.851
2007-01-11 13:00:00,0.95,0.913,0.941,0.873,0.847,0.82
2007-01-11 14:00:00,0.934,0.891,0.913,0.836,0.766,0.661
2007-01-11 15:00:00,0.945,0.898,0.943,0.793,0.659,0.836
2007-01-11 16:00:00,0.966,0.909,0.972,0.81,0.76,0.936
2007-01-11 17:00:00,0.967,0.882,0.969,0.855,0.898,0.947
2007-01-11 18:00:00,0.966,0.831,0.954,0.874,0.936,0.952
2007-01-11 19:00:00,0.95,0.785,0.925,0.869,0.932,0.955
2007-01-11 20:00:00,0.914,0.765,0.878,0.822,0.909,0.955
2007-01-11 21:00:00,0.846,0.726,0.822,0.75,0.863,0.95
2007-01-11 22:00:00,0.803,0.663,0.767,0.735,0.829,0.923
2007-01-11 23:00:00,0.836,0.775,0.824,0.775,0.861,0.874
2007-01-12 00:00:00,0.881,0.882,0.852,0.816,0.835,0.826
2007-01-12 01:00:00,0.899,0.916,0.851,0.825,0.797,0.758
2007-01-12 02:00:00,0.917,0.952,0.887,0.836,0.788,0.739
2007-01-12 03:00:00,0.951,0.963,0.936,0.83,0.765,0.724
2007-01-12 04:00:00,0.964,0.945,0.91,0.802,0.74,0.727
2007-01-12 05:00:00,0.947,0.919,0.865,0.765,0.725,0.739
2007-01-12 06:00:00,0.923,0.896,0.841,0.744,0.724,0.761
2007-01-12 07:00:00,0.893,0.889,0.84,0.724,0.724,0.765
2007-01-12 08:00:00,0.873,0.895,0.871,0.713,0.715,0.778
2007-01-12 09:00:00,0.866,0.905,0.918,0.723,0.723,0.799
2007-01-12 10:00:00,0.846,0.947,0.891,0.754,0.749,0.823
2007-01-12 11:00:00,0.78,0.944,0.835,0.784,0.788,0.846
2007-01-12 12:00:00,0.745,0.96,0.788,0.817,0.826,0.86
2007-01-12 13:00:00,0.503,0.946,0.746,0.828,0.837,0.86
2007-01-12 14:00:00,0.353,0.925,0.671,0.81,0.773,0.814
2007-01-12 15:00:00,0.184,0.834,0.453,0.743,0.68,0.797
2007-01-12 16:00:00,0.074,0.696,0.444,0.725,0.771,0.934
2007-01-12 17:00:00,0.115,0.663,0.625,0.782,0.886,0.956
2007-01-12 18:00:00,0.15,0.635,0.645,0.799,0.912,0.96
2007-01-12 19:00:00,0.17,0.584,0.565,0.802,0.909,0.96
2007-01-12 20:00:00,0.226,0.498,0.411,0.764,0.86,0.952
2007-01-12 21:00:00,0.405,0.416,0.191,0.704,0.749,0.933
2007-01-12 22:00:00,0.614,0.321,0.112,0.694,0.766,0.9
2007-01-12 23:00:00,0.737,0.342,0.198,0.729,0.862,0.858
2007-01-13 00:00:00,0.769,0.524,0.317,0.834,0.892,0.814
2007-01-13 01:00:00,0.737,0.628,0.37,0.874,0.868,0.776
2007-01-13 02:00:00,0.67,0.669,0.399,0.883,0.823,0.745
2007-01-13 03:00:00,0.585,0.636,0.441,0.895,0.824,0.757
2007-01-13 04:00:00,0.494,0.602,0.483,0.893,0.833,0.788
2007-01-13 05:00:00,0.423,0.588,0.532,0.901,0.81,0.8
2007-01-13 06:00:00,0.399,0.526,0.548,0.886,0.822,0.803
2007-01-13 07:00:00,0.355,0.521,0.405,0.869,0.857,0.809
2007-01-13 08:00:00,0.345,0.538,0.361,0.859,0.855,0.824
2007-01-13 09:00:00,0.355,0.499,0.321,0.854,0.849,0.839
2007-01-13 10:00:00,0.378,0.435,0.296,0.855,0.861,0.851
2007-01-13 11:00:00,0.405,0.479,0.292,0.875,0.875,0.868
2007-01-13 12:00:00,0.439,0.453,0.303,0.873,0.889,0.881
2007-01-13 13:00:00,0.461,0.407,0.289,0.863,0.875,0.887
2007-01-13 14:00:00,0.445,0.365,0.263,0.805,0.81,0.879
2007-01-13 15:00:00,0.387,0.316,0.216,0.881,0.947,0.966
2007-01-13 16:00:00,0.291,0.254,0.195,0.927,0.966,0.972
2007-01-13 17:00:00,0.215,0.182,0.205,0.929,0.967,0.97
2007-01-13 18:00:00,0.169,0.079,0.139,0.929,0.963,0.967
2007-01-13 19:00:00,0.135,0.04,0.097,0.923,0.95,0.96
2007-01-13 20:00:00,0.106,0.04,0.088,0.894,0.925,0.945
2007-01-13 21:00:00,0.083,0.056,0.084,0.851,0.865,0.93
2007-01-13 22:00:00,0.076,0.128,0.097,0.798,0.757,0.919
2007-01-13 23:00:00,0.115,0.279,0.153,0.804,0.688,0.893
2007-01-14 00:00:00,0.177,0.296,0.176,0.862,0.779,0.886
2007-01-14 01:00:00,0.235,0.281,0.199,0.914,0.85,0.838
2007-01-14 02:00:00,0.254,0.242,0.194,0.927,0.85,0.823
2007-01-14 03:00:00,0.237,0.221,0.172,0.912,0.804,0.822
2007-01-14 04:00:00,0.204,0.237,0.143,0.893,0.799,0.823
2007-01-14 05:00:00,0.183,0.27,0.126,0.879,0.792,0.799
2007-01-14 06:00:00,0.158,0.258,0.111,0.872,0.823,0.792
2007-01-14 07:00:00,0.151,0.233,0.098,0.837,0.846,0.839
2007-01-14 08:00:00,0.164,0.184,0.081,0.812,0.777,0.841
2007-01-14 09:00:00,0.176,0.125,0.056,0.79,0.754,0.834
2007-01-14 10:00:00,0.176,0.118,0.041,0.745,0.758,0.836
2007-01-14 11:00:00,0.237,0.166,0.074,0.74,0.775,0.808
2007-01-14 12:00:00,0.308,0.211,0.131,0.7,0.834,0.804
2007-01-14 13:00:00,0.328,0.225,0.135,0.641,0.841,0.848
2007-01-14 14:00:00,0.292,0.195,0.093,0.559,0.779,0.837
2007-01-14 15:00:00,0.209,0.121,0.04,0.636,0.898,0.953
2007-01-14 16:00:00,0.135,0.054,0.013,0.807,0.947,0.968
2007-01-14 17:00:00,0.117,0.026,0.004,0.877,0.946,0.968
2007-01-14 18:00:00,0.141,0.018,0.026,0.896,0.932,0.966
2007-01-14 19:00:00,0.183,0.039,0.107,0.878,0.899,0.963
2007-01-14 20:00:00,0.231,0.092,0.227,0.809,0.878,0.957
2007-01-14 21:00:00,0.303,0.169,0.391,0.715,0.854,0.948
2007-01-14 22:00:00,0.407,0.285,0.536,0.615,0.794,0.916
2007-01-14 23:00:00,0.527,0.445,0.636,0.663,0.761,0.834
2007-01-15 00:00:00,0.651,0.578,0.699,0.663,0.745,0.743
2007-01-15 01:00:00,0.726,0.658,0.747,0.622,0.706,0.68
2007-01-15 02:00:00,0.765,0.71,0.788,0.625,0.685,0.608
2007-01-15 03:00:00,0.775,0.735,0.822,0.632,0.663,0.646
2007-01-15 04:00:00,0.777,0.735,0.843,0.604,0.732,0.692
2007-01-15 05:00:00,0.763,0.75,0.863,0.512,0.72,0.753
2007-01-15 06:00:00,0.706,0.78,0.878,0.251,0.608,0.755
2007-01-15 07:00:00,0.663,0.799,0.879,0.107,0.499,0.614
2007-01-15 08:00:00,0.753,0.794,0.883,0.237,0.286,0.493
2007-01-15 09:00:00,0.827,0.779,0.9,0.757,0.204,0.384
2007-01-15 10:00:00,0.88,0.788,0.924,0.953,0.176,0.272
2007-01-15 11:00:00,0.906,0.828,0.939,0.973,0.933,0.075
2007-01-15 12:00:00,0.9,0.85,0.942,0.971,0.973,0.002
2007-01-15 13:00:00,0.899,0.857,0.94,0.966,0.971,0.198
2007-01-15 14:00:00,0.917,0.878,0.946,0.971,0.969,0.83
2007-01-15 15:00:00,0.906,0.871,0.943,0.972,0.968,0.94
2007-01-15 16:00:00,0.871,0.824,0.924,0.969,0.967,0.961
2007-01-15 17:00:00,0.818,0.732,0.886,0.966,0.966,0.961
2007-01-15 18:00:00,0.745,0.614,0.837,0.965,0.966,0.955
2007-01-15 19:00:00,0.673,0.516,0.786,0.966,0.965,0.964
2007-01-15 20:00:00,0.622,0.45,0.745,0.968,0.966,0.968
2007-01-15 21:00:00,0.613,0.45,0.735,0.973,0.971,0.971
2007-01-15 22:00:00,0.634,0.512,0.75,0.973,0.97,0.973
2007-01-15 23:00:00,0.629,0.538,0.701,0.972,0.967,0.973
2007-01-16 00:00:00,0.628,0.527,0.614,0.968,0.963,0.972
2007-01-16 01:00:00,0.476,0.402,0.455,0.966,0.95,0.968
2007-01-16 02:00:00,0.285,0.293,0.349,0.965,0.934,0.956
2007-01-16 03:00:00,0.168,0.235,0.338,0.963,0.919,0.94
2007-01-16 04:00:00,0.139,0.193,0.318,0.962,0.915,0.92
2007-01-16 05:00:00,0.142,0.135,0.299,0.962,0.911,0.901
2007-01-16 06:00:00,0.11,0.119,0.29,0.963,0.908,0.9
2007-01-16 07:00:00,0.095,0.12,0.242,0.962,0.912,0.917
2007-01-16 08:00:00,0.085,0.109,0.239,0.966,0.933,0.939
2007-01-16 09:00:00,0.087,0.136,0.276,0.971,0.957,0.953
2007-01-16 10:00:00,0.103,0.152,0.303,0.972,0.963,0.956
2007-01-16 11:00:00,0.126,0.167,0.326,0.968,0.952,0.948
2007-01-16 12:00:00,0.146,0.186,0.348,0.958,0.933,0.939
2007-01-16 13:00:00,0.15,0.206,0.353,0.94,0.913,0.933
2007-01-16 14:00:00,0.215,0.268,0.417,0.919,0.886,0.918
2007-01-16 15:00:00,0.218,0.255,0.387,0.899,0.859,0.889
2007-01-16 16:00:00,0.163,0.194,0.29,0.893,0.855,0.858
