"time","outputV1","outputV2","outputV3","outputV4","outputV5","outputV6"
2010-01-02 02:00:00,0.646,0.59,0.628,0.151,0.227,0.251
2010-01-02 03:00:00,0.658,0.706,0.706,0.195,0.205,0.139
2010-01-02 04:00:00,0.654,0.799,0.777,0.254,0.144,0.054
2010-01-02 05:00:00,0.628,0.843,0.809,0.29,0.08,0.029
2010-01-02 06:00:00,0.548,0.818,0.777,0.255,0.065,0.041
2010-01-02 07:00:00,0.387,0.726,0.68,0.221,0.086,0.049
2010-01-02 08:00:00,0.192,0.545,0.508,0.21,0.121,0.045
2010-01-02 09:00:00,0.133,0.369,0.365,0.271,0.124,0.031
2010-01-02 10:00:00,0.176,0.237,0.291,0.262,0.128,0.021
2010-01-02 11:00:00,0.211,0.132,0.246,0.228,0.165,0.06
2010-01-02 12:00:00,0.163,0.077,0.204,0.247,0.293,0.14
2010-01-02 13:00:00,0.086,0.079,0.158,0.306,0.43,0.228
2010-01-02 14:00:00,0.036,0.091,0.085,0.237,0.391,0.222
2010-01-02 15:00:00,0.016,0.04,0.015,0.155,0.271,0.194
2010-01-02 16:00:00,0.002,0.281,0.124,0.128,0.203,0.207
2010-01-02 17:00:00,0.004,0.384,0.177,0.083,0.131,0.159
2010-01-02 18:00:00,0.001,0.355,0.165,0.062,0.11,0.152
2010-01-02 19:00:00,0.038,0.376,0.179,0.055,0.097,0.143
2010-01-02 20:00:00,0.14,0.434,0.236,0.056,0.095,0.141
2010-01-02 21:00:00,0.272,0.504,0.31,0.068,0.112,0.151
2010-01-02 22:00:00,0.25,0.55,0.39,0.117,0.211,0.206
2010-01-02 23:00:00,0.249,0.651,0.587,0.235,0.445,0.369
2010-01-03 00:00:00,0.418,0.778,0.76,0.385,0.584,0.495
2010-01-03 01:00:00,0.546,0.823,0.792,0.483,0.602,0.503
2010-01-03 02:00:00,0.587,0.839,0.772,0.538,0.581,0.496
2010-01-03 03:00:00,0.555,0.842,0.777,0.541,0.502,0.454
2010-01-03 04:00:00,0.433,0.825,0.764,0.496,0.377,0.316
2010-01-03 05:00:00,0.233,0.788,0.693,0.403,0.257,0.21
2010-01-03 06:00:00,0.076,0.732,0.587,0.345,0.226,0.172
2010-01-03 07:00:00,0.078,0.611,0.441,0.397,0.228,0.134
2010-01-03 08:00:00,0.111,0.323,0.21,0.455,0.215,0.123
2010-01-03 09:00:00,0.3,0.044,0.046,0.517,0.211,0.099
2010-01-03 10:00:00,0.332,0.053,0.036,0.581,0.235,0.068
2010-01-03 11:00:00,0.283,0.143,0.141,0.649,0.251,0.048
2010-01-03 12:00:00,0.289,0.161,0.16,0.682,0.29,0.047
2010-01-03 13:00:00,0.295,0.183,0.14,0.704,0.38,0.061
2010-01-03 14:00:00,0.377,0.309,0.173,0.706,0.418,0.073
2010-01-03 15:00:00,0.414,0.355,0.211,0.68,0.362,0.07
2010-01-03 16:00:00,0.341,0.318,0.214,0.685,0.316,0.049
2010-01-03 17:00:00,0.285,0.245,0.177,0.693,0.286,0.018
2010-01-03 18:00:00,0.27,0.193,0.135,0.681,0.258,0.006
2010-01-03 19:00:00,0.287,0.188,0.135,0.685,0.281,0.011
2010-01-03 20:00:00,0.322,0.213,0.165,0.696,0.399,0.046
2010-01-03 21:00:00,0.355,0.24,0.214,0.706,0.584,0.144
2010-01-03 22:00:00,0.362,0.256,0.28,0.701,0.713,0.257
2010-01-03 23:00:00,0.41,0.337,0.435,0.706,0.786,0.356
2010-01-04 00:00:00,0.508,0.501,0.642,0.727,0.833,0.491
2010-01-04 01:00:00,0.547,0.619,0.708,0.75,0.848,0.611
2010-01-04 02:00:00,0.541,0.664,0.695,0.736,0.858,0.683
2010-01-04 03:00:00,0.475,0.602,0.598,0.682,0.831,0.739
2010-01-04 04:00:00,0.367,0.474,0.452,0.622,0.79,0.79
2010-01-04 05:00:00,0.243,0.331,0.304,0.572,0.754,0.857
2010-01-04 06:00:00,0.132,0.195,0.178,0.571,0.722,0.894
2010-01-04 07:00:00,0.064,0.102,0.095,0.6,0.696,0.917
2010-01-04 08:00:00,0.036,0.053,0.063,0.695,0.73,0.924
2010-01-04 09:00:00,0.044,0.061,0.093,0.74,0.761,0.909
2010-01-04 10:00:00,0.073,0.113,0.16,0.774,0.797,0.889
2010-01-04 11:00:00,0.098,0.148,0.19,0.807,0.819,0.879
2010-01-04 12:00:00,0.11,0.148,0.182,0.841,0.82,0.884
2010-01-04 13:00:00,0.103,0.135,0.176,0.867,0.829,0.884
2010-01-04 14:00:00,0.049,0.077,0.126,0.874,0.846,0.859
2010-01-04 15:00:00,0.032,0.061,0.164,0.839,0.844,0.82
2010-01-04 16:00:00,0.027,0.057,0.138,0.799,0.799,0.81
2010-01-04 17:00:00,0.033,0.052,0.119,0.785,0.753,0.799
2010-01-04 18:00:00,0.02,0.045,0.103,0.771,0.717,0.785
2010-01-04 19:00:00,0.012,0.032,0.079,0.738,0.668,0.771
2010-01-04 20:00:00,0.007,0.021,0.053,0.72,0.613,0.743
2010-01-04 21:00:00,0.005,0.015,0.037,0.727,0.591,0.706
2010-01-04 22:00:00,0.005,0.015,0.033,0.717,0.582,0.677
2010-01-04 23:00:00,0.067,0.044,0.06,0.713,0.6,0.694
2010-01-05 00:00:00,0.237,0.12,0.118,0.754,0.688,0.743
2010-01-05 01:00:00,0.373,0.223,0.183,0.778,0.739,0.735
2010-01-05 02:00:00,0.421,0.319,0.224,0.788,0.753,0.713
2010-01-05 03:00:00,0.424,0.384,0.243,0.779,0.717,0.707
2010-01-05 04:00:00,0.429,0.424,0.255,0.737,0.663,0.706
2010-01-05 05:00:00,0.431,0.449,0.258,0.671,0.633,0.672
2010-01-05 06:00:00,0.425,0.461,0.268,0.598,0.628,0.597
2010-01-05 07:00:00,0.452,0.475,0.294,0.566,0.608,0.511
2010-01-05 08:00:00,0.505,0.471,0.307,0.562,0.573,0.503
2010-01-05 09:00:00,0.529,0.458,0.302,0.555,0.588,0.57
2010-01-05 10:00:00,0.512,0.494,0.33,0.557,0.626,0.629
2010-01-05 11:00:00,0.505,0.567,0.412,0.609,0.658,0.614
2010-01-05 12:00:00,0.505,0.596,0.452,0.692,0.639,0.602
2010-01-05 13:00:00,0.47,0.578,0.424,0.651,0.585,0.582
2010-01-05 14:00:00,0.283,0.442,0.261,0.449,0.406,0.435
2010-01-05 15:00:00,0.171,0.512,0.169,0.393,0.327,0.341
2010-01-05 16:00:00,0.654,0.793,0.556,0.29,0.202,0.19
2010-01-05 17:00:00,0.648,0.78,0.628,0.194,0.099,0.111
2010-01-05 18:00:00,0.622,0.712,0.654,0.1,0.04,0.078
2010-01-05 19:00:00,0.644,0.647,0.656,0.048,0.016,0.056
2010-01-05 20:00:00,0.656,0.595,0.641,0.024,0.009,0.068
2010-01-05 21:00:00,0.599,0.523,0.594,0.017,0.014,0.103
2010-01-05 22:00:00,0.47,0.43,0.502,0.017,0.047,0.174
2010-01-05 23:00:00,0.457,0.444,0.521,0.041,0.158,0.33
2010-01-06 00:00:00,0.588,0.661,0.688,0.078,0.311,0.502
2010-01-06 01:00:00,0.71,0.809,0.789,0.112,0.419,0.553
2010-01-06 02:00:00,0.782,0.854,0.819,0.14,0.461,0.559
2010-01-06 03:00:00,0.81,0.859,0.825,0.161,0.458,0.55
2010-01-06 04:00:00,0.826,0.857,0.817,0.177,0.446,0.534
2010-01-06 05:00:00,0.838,0.855,0.797,0.189,0.425,0.512
2010-01-06 06:00:00,0.841,0.857,0.782,0.194,0.402,0.491
2010-01-06 07:00:00,0.824,0.863,0.782,0.214,0.387,0.532
2010-01-06 08:00:00,0.782,0.865,0.792,0.255,0.37,0.562
2010-01-06 09:00:00,0.743,0.829,0.777,0.307,0.405,0.604
2010-01-06 10:00:00,0.682,0.792,0.759,0.373,0.474,0.651
2010-01-06 11:00:00,0.632,0.745,0.755,0.418,0.512,0.702
2010-01-06 12:00:00,0.614,0.697,0.756,0.451,0.526,0.725
2010-01-06 13:00:00,0.635,0.648,0.761,0.458,0.537,0.729
2010-01-06 14:00:00,0.688,0.648,0.713,0.46,0.55,0.645
2010-01-06 15:00:00,0.82,0.748,0.872,0.425,0.479,0.645
2010-01-06 16:00:00,0.817,0.727,0.946,0.442,0.486,0.723
2010-01-06 17:00:00,0.816,0.715,0.936,0.536,0.556,0.75
2010-01-06 18:00:00,0.82,0.765,0.926,0.617,0.614,0.754
2010-01-06 19:00:00,0.842,0.803,0.92,0.68,0.636,0.765
2010-01-06 20:00:00,0.847,0.81,0.907,0.692,0.622,0.777
2010-01-06 21:00:00,0.778,0.791,0.877,0.665,0.565,0.799
2010-01-06 22:00:00,0.494,0.668,0.788,0.688,0.541,0.807
2010-01-06 23:00:00,0.329,0.598,0.82,0.755,0.616,0.81
2010-01-07 00:00:00,0.445,0.493,0.873,0.785,0.688,0.847
2010-01-07 01:00:00,0.878,0.25,0.804,0.816,0.73,0.812
2010-01-07 02:00:00,0.962,0.096,0.412,0.845,0.788,0.735
2010-01-07 03:00:00,0.94,0.809,0.391,0.842,0.828,0.654
2010-01-07 04:00:00,0.91,0.972,0.78,0.837,0.773,0.656
2010-01-07 05:00:00,0.907,0.961,0.96,0.816,0.702,0.779
2010-01-07 06:00:00,0.93,0.959,0.973,0.763,0.692,0.724
2010-01-07 07:00:00,0.951,0.955,0.969,0.749,0.68,0.674
2010-01-07 08:00:00,0.964,0.961,0.966,0.691,0.597,0.59
2010-01-07 09:00:00,0.972,0.968,0.966,0.587,0.349,0.421
2010-01-07 10:00:00,0.971,0.973,0.969,0.467,0.119,0.271
2010-01-07 11:00:00,0.96,0.965,0.973,0.424,0.058,0.188
2010-01-07 12:00:00,0.936,0.938,0.966,0.709,0.27,0.088
2010-01-07 13:00:00,0.899,0.901,0.95,0.961,0.692,0.038
2010-01-07 14:00:00,0.912,0.894,0.952,0.925,0.91,0.138
2010-01-07 15:00:00,0.933,0.909,0.959,0.912,0.972,0.244
2010-01-07 16:00:00,0.927,0.907,0.958,0.935,0.956,0.471
2010-01-07 17:00:00,0.914,0.889,0.952,0.951,0.966,0.88
2010-01-07 18:00:00,0.887,0.845,0.937,0.964,0.972,0.972
2010-01-07 19:00:00,0.85,0.783,0.913,0.969,0.973,0.973
2010-01-07 20:00:00,0.827,0.727,0.882,0.971,0.968,0.97
2010-01-07 21:00:00,0.822,0.685,0.852,0.971,0.965,0.964
2010-01-07 22:00:00,0.799,0.632,0.815,0.971,0.963,0.961
2010-01-07 23:00:00,0.688,0.545,0.723,0.973,0.958,0.957
2010-01-08 00:00:00,0.531,0.476,0.636,0.966,0.955,0.958
2010-01-08 01:00:00,0.465,0.433,0.563,0.964,0.956,0.964
2010-01-08 02:00:00,0.41,0.391,0.52,0.967,0.95,0.969
2010-01-08 03:00:00,0.527,0.387,0.484,0.964,0.946,0.969
2010-01-08 04:00:00,0.708,0.479,0.523,0.962,0.943,0.965
2010-01-08 05:00:00,0.725,0.625,0.632,0.964,0.947,0.963
2010-01-08 06:00:00,0.767,0.727,0.748,0.968,0.948,0.96
2010-01-08 07:00:00,0.799,0.75,0.834,0.968,0.946,0.951
2010-01-08 08:00:00,0.816,0.732,0.873,0.966,0.941,0.952
2010-01-08 09:00:00,0.818,0.72,0.867,0.956,0.939,0.954
2010-01-08 10:00:00,0.805,0.694,0.855,0.946,0.926,0.947
2010-01-08 11:00:00,0.797,0.664,0.837,0.936,0.91,0.943
2010-01-08 12:00:00,0.762,0.573,0.775,0.935,0.905,0.941
2010-01-08 13:00:00,0.683,0.5,0.7,0.94,0.909,0.941
2010-01-08 14:00:00,0.606,0.425,0.638,0.945,0.924,0.947
2010-01-08 15:00:00,0.486,0.314,0.548,0.939,0.909,0.94
2010-01-08 16:00:00,0.333,0.176,0.393,0.914,0.867,0.92
2010-01-08 17:00:00,0.21,0.089,0.281,0.874,0.789,0.895
2010-01-08 18:00:00,0.156,0.041,0.227,0.817,0.726,0.864
2010-01-08 19:00:00,0.13,0.028,0.22,0.797,0.692,0.812
2010-01-08 20:00:00,0.121,0.033,0.228,0.795,0.639,0.771
2010-01-08 21:00:00,0.109,0.036,0.209,0.814,0.631,0.751
2010-01-08 22:00:00,0.078,0.03,0.176,0.839,0.645,0.748
2010-01-08 23:00:00,0.019,0.013,0.141,0.837,0.682,0.748
2010-01-09 00:00:00,0.002,0.001,0.076,0.817,0.72,0.752
2010-01-09 01:00:00,0.01,0,0.018,0.777,0.713,0.777
2010-01-09 02:00:00,0.086,0.017,0.001,0.739,0.67,0.799
2010-01-09 03:00:00,0.244,0.102,0.002,0.74,0.636,0.777
2010-01-09 04:00:00,0.392,0.245,0.026,0.732,0.619,0.752
2010-01-09 05:00:00,0.482,0.361,0.084,0.718,0.587,0.728
2010-01-09 06:00:00,0.536,0.449,0.15,0.701,0.531,0.715
2010-01-09 07:00:00,0.543,0.51,0.246,0.692,0.515,0.711
2010-01-09 08:00:00,0.518,0.501,0.328,0.69,0.525,0.723
2010-01-09 09:00:00,0.471,0.456,0.374,0.696,0.559,0.75
2010-01-09 10:00:00,0.41,0.402,0.374,0.691,0.617,0.775
2010-01-09 11:00:00,0.357,0.334,0.335,0.663,0.642,0.792
2010-01-09 12:00:00,0.306,0.278,0.292,0.619,0.603,0.791
2010-01-09 13:00:00,0.249,0.254,0.258,0.551,0.505,0.723
2010-01-09 14:00:00,0.135,0.162,0.147,0.45,0.282,0.515
2010-01-09 15:00:00,0.137,0.191,0.2,0.343,0.186,0.41
2010-01-09 16:00:00,0.073,0.162,0.14,0.203,0.127,0.272
2010-01-09 17:00:00,0.021,0.124,0.092,0.116,0.081,0.184
2010-01-09 18:00:00,0.006,0.114,0.072,0.069,0.049,0.148
2010-01-09 19:00:00,0.002,0.116,0.064,0.05,0.038,0.137
2010-01-09 20:00:00,0,0.111,0.046,0.057,0.044,0.148
2010-01-09 21:00:00,0.001,0.061,0.015,0.082,0.061,0.177
2010-01-09 22:00:00,0.057,0.011,0.002,0.123,0.091,0.205
2010-01-09 23:00:00,0.526,0.061,0.092,0.225,0.188,0.252
2010-01-10 00:00:00,0.802,0.348,0.412,0.34,0.278,0.286
2010-01-10 01:00:00,0.804,0.655,0.664,0.405,0.303,0.28
2010-01-10 02:00:00,0.723,0.747,0.735,0.385,0.31,0.269
2010-01-10 03:00:00,0.597,0.695,0.692,0.338,0.321,0.256
2010-01-10 04:00:00,0.434,0.57,0.584,0.318,0.341,0.242
2010-01-10 05:00:00,0.281,0.424,0.458,0.345,0.345,0.214
2010-01-10 06:00:00,0.169,0.291,0.34,0.391,0.33,0.187
2010-01-10 07:00:00,0.097,0.195,0.241,0.424,0.314,0.193
2010-01-10 08:00:00,0.045,0.134,0.164,0.454,0.318,0.214
2010-01-10 09:00:00,0.024,0.103,0.119,0.496,0.348,0.222
2010-01-10 10:00:00,0.017,0.098,0.1,0.525,0.405,0.221
2010-01-10 11:00:00,0.017,0.116,0.103,0.527,0.468,0.228
2010-01-10 12:00:00,0.026,0.158,0.127,0.52,0.505,0.241
2010-01-10 13:00:00,0.05,0.218,0.159,0.486,0.494,0.251
2010-01-10 14:00:00,0.058,0.243,0.132,0.321,0.338,0.185
2010-01-10 15:00:00,0.194,0.461,0.319,0.271,0.253,0.12
2010-01-10 16:00:00,0.367,0.553,0.414,0.234,0.185,0.08
2010-01-10 17:00:00,0.474,0.592,0.462,0.174,0.104,0.05
2010-01-10 18:00:00,0.549,0.633,0.51,0.123,0.063,0.039
2010-01-10 19:00:00,0.602,0.672,0.559,0.073,0.037,0.037
2010-01-10 20:00:00,0.64,0.702,0.6,0.039,0.029,0.047
2010-01-10 21:00:00,0.642,0.698,0.609,0.028,0.039,0.084
2010-01-10 22:00:00,0.62,0.654,0.59,0.042,0.088,0.167
2010-01-10 23:00:00,0.732,0.727,0.704,0.106,0.23,0.317
2010-01-11 00:00:00,0.831,0.832,0.818,0.19,0.369,0.428
2010-01-11 01:00:00,0.874,0.882,0.869,0.243,0.424,0.437
2010-01-11 02:00:00,0.885,0.893,0.881,0.256,0.439,0.405
2010-01-11 03:00:00,0.876,0.879,0.865,0.234,0.411,0.33
2010-01-11 04:00:00,0.853,0.851,0.83,0.198,0.356,0.235
2010-01-11 05:00:00,0.817,0.817,0.781,0.168,0.284,0.167
2010-01-11 06:00:00,0.771,0.759,0.715,0.143,0.206,0.118
2010-01-11 07:00:00,0.707,0.675,0.63,0.118,0.145,0.083
2010-01-11 08:00:00,0.632,0.585,0.531,0.099,0.122,0.074
2010-01-11 09:00:00,0.587,0.537,0.471,0.126,0.147,0.126
2010-01-11 10:00:00,0.573,0.508,0.451,0.191,0.197,0.217
2010-01-11 11:00:00,0.57,0.469,0.439,0.264,0.229,0.292
2010-01-11 12:00:00,0.559,0.424,0.432,0.31,0.271,0.386
2010-01-11 13:00:00,0.551,0.38,0.441,0.322,0.313,0.463
2010-01-11 14:00:00,0.405,0.256,0.311,0.255,0.289,0.464
2010-01-11 15:00:00,0.329,0.251,0.33,0.156,0.22,0.483
2010-01-11 16:00:00,0.406,0.359,0.634,0.113,0.237,0.531
2010-01-11 17:00:00,0.305,0.297,0.643,0.073,0.222,0.534
2010-01-11 18:00:00,0.196,0.226,0.559,0.044,0.192,0.481
2010-01-11 19:00:00,0.127,0.154,0.448,0.022,0.159,0.434
2010-01-11 20:00:00,0.093,0.092,0.33,0.017,0.16,0.425
2010-01-11 21:00:00,0.076,0.054,0.229,0.035,0.206,0.445
2010-01-11 22:00:00,0.099,0.05,0.191,0.073,0.31,0.486
2010-01-11 23:00:00,0.154,0.067,0.187,0.14,0.467,0.589
2010-01-12 00:00:00,0.187,0.087,0.176,0.21,0.562,0.664
2010-01-12 01:00:00,0.21,0.111,0.173,0.274,0.586,0.677
2010-01-12 02:00:00,0.256,0.158,0.207,0.31,0.566,0.654
2010-01-12 03:00:00,0.341,0.241,0.306,0.291,0.527,0.603
2010-01-12 04:00:00,0.459,0.364,0.454,0.236,0.471,0.537
2010-01-12 05:00:00,0.542,0.487,0.586,0.17,0.418,0.477
2010-01-12 06:00:00,0.572,0.553,0.651,0.111,0.37,0.45
2010-01-12 07:00:00,0.537,0.508,0.639,0.064,0.32,0.419
2010-01-12 08:00:00,0.467,0.354,0.524,0.036,0.294,0.414
2010-01-12 09:00:00,0.427,0.225,0.361,0.029,0.297,0.414
2010-01-12 10:00:00,0.365,0.141,0.264,0.039,0.325,0.428
2010-01-12 11:00:00,0.29,0.1,0.219,0.065,0.37,0.453
2010-01-12 12:00:00,0.237,0.08,0.195,0.119,0.445,0.486
2010-01-12 13:00:00,0.196,0.058,0.175,0.185,0.496,0.513
2010-01-12 14:00:00,0.11,0.036,0.113,0.176,0.435,0.468
2010-01-12 15:00:00,0.018,0.02,0.056,0.131,0.372,0.385
2010-01-12 16:00:00,0.002,0.012,0.029,0.12,0.362,0.443
2010-01-12 17:00:00,0.002,0.018,0.025,0.116,0.377,0.485
2010-01-12 18:00:00,0.04,0.06,0.065,0.097,0.372,0.483
2010-01-12 19:00:00,0.102,0.128,0.135,0.054,0.362,0.484
2010-01-12 20:00:00,0.134,0.19,0.183,0.029,0.349,0.487
2010-01-12 21:00:00,0.15,0.233,0.197,0.02,0.306,0.471
2010-01-12 22:00:00,0.203,0.273,0.218,0.016,0.275,0.474
2010-01-12 23:00:00,0.335,0.379,0.295,0.021,0.265,0.49
2010-01-13 00:00:00,0.52,0.522,0.413,0.026,0.262,0.579
2010-01-13 01:00:00,0.681,0.654,0.551,0.028,0.24,0.608
2010-01-13 02:00:00,0.792,0.743,0.671,0.026,0.21,0.548
2010-01-13 03:00:00,0.854,0.797,0.745,0.02,0.145,0.434
2010-01-13 04:00:00,0.885,0.828,0.779,0.009,0.099,0.433
2010-01-13 05:00:00,0.899,0.842,0.788,0.004,0.098,0.464
2010-01-13 06:00:00,0.9,0.828,0.759,0.003,0.111,0.473
2010-01-13 07:00:00,0.886,0.735,0.687,0.001,0.114,0.486
2010-01-13 08:00:00,0.82,0.589,0.577,0,0.092,0.455
2010-01-13 09:00:00,0.694,0.452,0.494,0.001,0.079,0.399
2010-01-13 10:00:00,0.608,0.418,0.52,0.014,0.099,0.4
2010-01-13 11:00:00,0.514,0.402,0.508,0.052,0.168,0.427
2010-01-13 12:00:00,0.529,0.422,0.508,0.117,0.238,0.449
2010-01-13 13:00:00,0.555,0.48,0.54,0.206,0.276,0.474
2010-01-13 14:00:00,0.576,0.515,0.512,0.223,0.282,0.442
2010-01-13 15:00:00,0.718,0.613,0.588,0.149,0.219,0.465
2010-01-13 16:00:00,0.88,0.668,0.874,0.111,0.234,0.537
2010-01-13 17:00:00,0.924,0.771,0.933,0.104,0.256,0.545
2010-01-13 18:00:00,0.94,0.841,0.941,0.094,0.299,0.528
2010-01-13 19:00:00,0.938,0.828,0.936,0.089,0.356,0.505
2010-01-13 20:00:00,0.916,0.777,0.915,0.098,0.393,0.497
2010-01-13 21:00:00,0.887,0.739,0.885,0.125,0.416,0.499
2010-01-13 22:00:00,0.843,0.704,0.844,0.166,0.404,0.485
2010-01-13 23:00:00,0.86,0.767,0.81,0.25,0.439,0.508
2010-01-14 00:00:00,0.927,0.9,0.854,0.349,0.531,0.585
2010-01-14 01:00:00,0.945,0.933,0.884,0.405,0.564,0.614
2010-01-14 02:00:00,0.943,0.937,0.891,0.417,0.56,0.605
2010-01-14 03:00:00,0.932,0.924,0.887,0.417,0.52,0.584
2010-01-14 04:00:00,0.901,0.907,0.887,0.405,0.471,0.532
2010-01-14 05:00:00,0.85,0.921,0.898,0.369,0.414,0.52
2010-01-14 06:00:00,0.824,0.935,0.894,0.341,0.41,0.53
2010-01-14 07:00:00,0.809,0.929,0.881,0.365,0.424,0.568
2010-01-14 08:00:00,0.815,0.922,0.891,0.439,0.453,0.636
2010-01-14 09:00:00,0.771,0.922,0.862,0.533,0.55,0.701
2010-01-14 10:00:00,0.727,0.9,0.816,0.584,0.617,0.734
2010-01-14 11:00:00,0.68,0.862,0.748,0.6,0.605,0.723
2010-01-14 12:00:00,0.699,0.824,0.673,0.63,0.556,0.668
2010-01-14 13:00:00,0.625,0.778,0.605,0.662,0.537,0.568
2010-01-14 14:00:00,0.49,0.671,0.455,0.649,0.531,0.428
2010-01-14 15:00:00,0.322,0.587,0.317,0.562,0.457,0.496
2010-01-14 16:00:00,0.338,0.483,0.433,0.617,0.487,0.767
2010-01-14 17:00:00,0.327,0.31,0.471,0.651,0.64,0.873
2010-01-14 18:00:00,0.23,0.181,0.379,0.683,0.781,0.909
2010-01-14 19:00:00,0.119,0.082,0.25,0.732,0.834,0.908
2010-01-14 20:00:00,0.046,0.032,0.152,0.798,0.815,0.86
2010-01-14 21:00:00,0.024,0.027,0.118,0.836,0.806,0.772
2010-01-14 22:00:00,0.039,0.062,0.153,0.826,0.788,0.683
2010-01-14 23:00:00,0.223,0.247,0.355,0.836,0.724,0.664
2010-01-15 00:00:00,0.491,0.461,0.472,0.834,0.72,0.704
2010-01-15 01:00:00,0.523,0.38,0.441,0.846,0.746,0.739
2010-01-15 02:00:00,0.436,0.294,0.468,0.876,0.79,0.759
2010-01-15 03:00:00,0.38,0.311,0.452,0.898,0.78,0.717
2010-01-15 04:00:00,0.322,0.309,0.374,0.89,0.771,0.555
2010-01-15 05:00:00,0.294,0.313,0.309,0.907,0.763,0.538
2010-01-15 06:00:00,0.278,0.339,0.265,0.882,0.799,0.5
2010-01-15 07:00:00,0.189,0.342,0.179,0.867,0.781,0.349
2010-01-15 08:00:00,0.26,0.355,0.21,0.878,0.722,0.391
2010-01-15 09:00:00,0.428,0.428,0.308,0.909,0.797,0.425
2010-01-15 10:00:00,0.482,0.538,0.402,0.938,0.896,0.315
2010-01-15 11:00:00,0.445,0.576,0.565,0.962,0.95,0.393
2010-01-15 12:00:00,0.6,0.651,0.673,0.969,0.944,0.431
2010-01-15 13:00:00,0.683,0.632,0.671,0.936,0.907,0.439
2010-01-15 14:00:00,0.612,0.629,0.703,0.888,0.937,0.319
2010-01-15 15:00:00,0.641,0.724,0.704,0.871,0.95,0.323
2010-01-15 16:00:00,0.622,0.721,0.647,0.892,0.933,0.297
2010-01-15 17:00:00,0.605,0.753,0.609,0.954,0.879,0.118
2010-01-15 18:00:00,0.578,0.756,0.628,0.972,0.883,0.034
2010-01-15 19:00:00,0.567,0.747,0.651,0.972,0.837,0.171
2010-01-15 20:00:00,0.582,0.72,0.679,0.972,0.75,0.556
2010-01-15 21:00:00,0.599,0.683,0.654,0.972,0.718,0.738
2010-01-15 22:00:00,0.56,0.622,0.614,0.971,0.773,0.781
2010-01-15 23:00:00,0.487,0.55,0.659,0.973,0.876,0.752
2010-01-16 00:00:00,0.427,0.528,0.615,0.965,0.936,0.704
2010-01-16 01:00:00,0.361,0.471,0.537,0.916,0.93,0.739
2010-01-16 02:00:00,0.297,0.383,0.453,0.783,0.902,0.777
2010-01-16 03:00:00,0.217,0.272,0.357,0.762,0.878,0.684
2010-01-16 04:00:00,0.135,0.168,0.266,0.79,0.868,0.698
2010-01-16 05:00:00,0.071,0.092,0.184,0.857,0.908,0.858
2010-01-16 06:00:00,0.039,0.046,0.136,0.901,0.945,0.96
2010-01-16 07:00:00,0.052,0.028,0.112,0.883,0.96,0.971
2010-01-16 08:00:00,0.123,0.045,0.129,0.883,0.966,0.973
2010-01-16 09:00:00,0.194,0.097,0.205,0.852,0.948,0.967
2010-01-16 10:00:00,0.205,0.118,0.28,0.914,0.932,0.96
2010-01-16 11:00:00,0.191,0.14,0.299,0.934,0.932,0.951
2010-01-16 12:00:00,0.152,0.141,0.311,0.939,0.927,0.928
2010-01-16 13:00:00,0.101,0.106,0.279,0.934,0.915,0.914
2010-01-16 14:00:00,0.099,0.09,0.26,0.923,0.925,0.937
2010-01-16 15:00:00,0.091,0.079,0.312,0.94,0.953,0.968
