"time","outputV1","outputV2","outputV3","outputV4","outputV5","outputV6"
2019-01-03 07:00:00,0.103,0.129,0.196,0.255,0.163,0.229
2019-01-03 08:00:00,0.166,0.303,0.216,0.31,0.107,0.145
2019-01-03 09:00:00,0.186,0.415,0.241,0.319,0.28,0.416
2019-01-03 10:00:00,0.186,0.484,0.323,0.366,0.363,0.608
2019-01-03 11:00:00,0.198,0.52,0.406,0.457,0.505,0.561
2019-01-03 12:00:00,0.202,0.605,0.416,0.628,0.779,0.768
2019-01-03 13:00:00,0.265,0.66,0.455,0.76,0.863,0.911
2019-01-03 14:00:00,0.187,0.587,0.35,0.818,0.887,0.944
2019-01-03 15:00:00,0.189,0.635,0.399,0.807,0.814,0.937
2019-01-03 16:00:00,0.278,0.822,0.618,0.688,0.724,0.907
2019-01-03 17:00:00,0.417,0.868,0.731,0.648,0.783,0.89
2019-01-03 18:00:00,0.569,0.889,0.824,0.694,0.827,0.885
2019-01-03 19:00:00,0.672,0.892,0.877,0.731,0.857,0.861
2019-01-03 20:00:00,0.726,0.889,0.893,0.753,0.86,0.834
2019-01-03 21:00:00,0.715,0.868,0.878,0.739,0.816,0.8
2019-01-03 22:00:00,0.538,0.761,0.739,0.656,0.659,0.709
2019-01-03 23:00:00,0.464,0.708,0.608,0.501,0.396,0.559
2019-01-04 00:00:00,0.427,0.735,0.551,0.345,0.298,0.466
2019-01-04 01:00:00,0.316,0.772,0.56,0.187,0.244,0.446
2019-01-04 02:00:00,0.294,0.845,0.648,0.057,0.139,0.257
2019-01-04 03:00:00,0.319,0.886,0.737,0.017,0.105,0.076
2019-01-04 04:00:00,0.425,0.902,0.755,0.018,0.123,0.011
2019-01-04 05:00:00,0.697,0.922,0.799,0.032,0.177,0.019
2019-01-04 06:00:00,0.822,0.914,0.839,0.06,0.246,0.072
2019-01-04 07:00:00,0.862,0.898,0.847,0.137,0.399,0.184
2019-01-04 08:00:00,0.863,0.885,0.855,0.318,0.571,0.352
2019-01-04 09:00:00,0.855,0.878,0.863,0.551,0.675,0.448
2019-01-04 10:00:00,0.839,0.871,0.859,0.712,0.708,0.463
2019-01-04 11:00:00,0.822,0.857,0.847,0.777,0.701,0.449
2019-01-04 12:00:00,0.814,0.847,0.841,0.769,0.66,0.433
2019-01-04 13:00:00,0.799,0.836,0.83,0.692,0.584,0.37
2019-01-04 14:00:00,0.629,0.713,0.67,0.443,0.322,0.192
2019-01-04 15:00:00,0.237,0.348,0.283,0.232,0.134,0.078
2019-01-04 16:00:00,0.086,0.196,0.136,0.197,0.158,0.063
2019-01-04 17:00:00,0.049,0.244,0.137,0.214,0.122,0.137
2019-01-04 18:00:00,0.053,0.419,0.233,0.185,0.125,0.177
2019-01-04 19:00:00,0.11,0.511,0.36,0.167,0.137,0.188
2019-01-04 20:00:00,0.156,0.494,0.444,0.166,0.133,0.176
2019-01-04 21:00:00,0.118,0.408,0.391,0.122,0.092,0.111
2019-01-04 22:00:00,0.056,0.364,0.309,0.059,0.039,0.028
2019-01-04 23:00:00,0.082,0.496,0.374,0.014,0.006,0.001
2019-01-05 00:00:00,0.222,0.604,0.499,0.004,0,0
2019-01-05 01:00:00,0.481,0.638,0.611,0.011,0,0
2019-01-05 02:00:00,0.682,0.635,0.667,0.036,0,0.003
2019-01-05 03:00:00,0.77,0.685,0.715,0.043,0.003,0.008
2019-01-05 04:00:00,0.816,0.782,0.792,0.029,0.008,0.016
2019-01-05 05:00:00,0.836,0.844,0.858,0.019,0.016,0.024
2019-01-05 06:00:00,0.825,0.858,0.887,0.015,0.024,0.034
2019-01-05 07:00:00,0.785,0.836,0.89,0.014,0.032,0.044
2019-01-05 08:00:00,0.751,0.79,0.882,0.012,0.035,0.049
2019-01-05 09:00:00,0.739,0.757,0.871,0.008,0.036,0.04
2019-01-05 10:00:00,0.743,0.724,0.862,0.005,0.03,0.024
2019-01-05 11:00:00,0.724,0.669,0.845,0.003,0.016,0.009
2019-01-05 12:00:00,0.685,0.617,0.82,0.001,0.005,0.002
2019-01-05 13:00:00,0.641,0.579,0.792,0.001,0.001,0.001
2019-01-05 14:00:00,0.549,0.505,0.665,0.001,0,0.001
2019-01-05 15:00:00,0.196,0.206,0.249,0,0,0
2019-01-05 16:00:00,0.07,0.099,0.093,0.001,0,0.012
2019-01-05 17:00:00,0.173,0.209,0.138,0.012,0.019,0.077
2019-01-05 18:00:00,0.348,0.27,0.373,0.022,0.046,0.078
2019-01-05 19:00:00,0.498,0.365,0.487,0.029,0.048,0.09
2019-01-05 20:00:00,0.562,0.427,0.491,0.032,0.059,0.137
2019-01-05 21:00:00,0.574,0.466,0.452,0.043,0.106,0.245
2019-01-05 22:00:00,0.658,0.505,0.512,0.075,0.219,0.39
2019-01-05 23:00:00,0.82,0.639,0.67,0.153,0.453,0.581
2019-01-06 00:00:00,0.895,0.781,0.788,0.258,0.628,0.709
2019-01-06 01:00:00,0.921,0.879,0.877,0.326,0.685,0.726
2019-01-06 02:00:00,0.927,0.926,0.917,0.327,0.673,0.713
2019-01-06 03:00:00,0.94,0.947,0.933,0.304,0.636,0.67
2019-01-06 04:00:00,0.95,0.955,0.939,0.33,0.616,0.622
2019-01-06 05:00:00,0.945,0.956,0.939,0.391,0.59,0.607
2019-01-06 06:00:00,0.933,0.951,0.935,0.411,0.554,0.622
2019-01-06 07:00:00,0.915,0.944,0.926,0.387,0.514,0.64
2019-01-06 08:00:00,0.896,0.937,0.917,0.376,0.514,0.654
2019-01-06 09:00:00,0.877,0.92,0.904,0.378,0.54,0.671
2019-01-06 10:00:00,0.858,0.899,0.89,0.417,0.558,0.683
2019-01-06 11:00:00,0.836,0.874,0.87,0.479,0.556,0.685
2019-01-06 12:00:00,0.802,0.855,0.844,0.515,0.556,0.706
2019-01-06 13:00:00,0.792,0.864,0.829,0.524,0.584,0.735
2019-01-06 14:00:00,0.763,0.839,0.792,0.487,0.556,0.625
2019-01-06 15:00:00,0.601,0.713,0.707,0.487,0.465,0.745
2019-01-06 16:00:00,0.695,0.845,0.739,0.637,0.771,0.899
2019-01-06 17:00:00,0.922,0.91,0.936,0.692,0.864,0.919
2019-01-06 18:00:00,0.939,0.918,0.96,0.729,0.884,0.93
2019-01-06 19:00:00,0.935,0.925,0.961,0.754,0.896,0.934
2019-01-06 20:00:00,0.934,0.925,0.954,0.758,0.891,0.933
2019-01-06 21:00:00,0.906,0.896,0.926,0.744,0.873,0.934
2019-01-06 22:00:00,0.893,0.881,0.907,0.654,0.809,0.925
2019-01-06 23:00:00,0.916,0.937,0.918,0.669,0.81,0.859
2019-01-07 00:00:00,0.941,0.955,0.928,0.763,0.863,0.854
2019-01-07 01:00:00,0.939,0.935,0.92,0.823,0.869,0.847
2019-01-07 02:00:00,0.906,0.893,0.892,0.861,0.877,0.88
2019-01-07 03:00:00,0.898,0.889,0.858,0.869,0.878,0.902
2019-01-07 04:00:00,0.918,0.874,0.862,0.868,0.905,0.911
2019-01-07 05:00:00,0.927,0.86,0.844,0.874,0.9,0.911
2019-01-07 06:00:00,0.92,0.842,0.827,0.886,0.903,0.916
2019-01-07 07:00:00,0.906,0.838,0.8,0.884,0.907,0.92
2019-01-07 08:00:00,0.89,0.87,0.814,0.874,0.9,0.921
2019-01-07 09:00:00,0.892,0.89,0.864,0.871,0.877,0.917
2019-01-07 10:00:00,0.877,0.873,0.86,0.803,0.82,0.906
2019-01-07 11:00:00,0.861,0.849,0.833,0.615,0.677,0.87
2019-01-07 12:00:00,0.852,0.808,0.805,0.302,0.413,0.784
2019-01-07 13:00:00,0.845,0.775,0.77,0.198,0.213,0.598
2019-01-07 14:00:00,0.737,0.646,0.691,0.171,0.135,0.289
2019-01-07 15:00:00,0.378,0.326,0.406,0.152,0.194,0.559
2019-01-07 16:00:00,0.36,0.246,0.161,0.2,0.318,0.671
2019-01-07 17:00:00,0.544,0.397,0.204,0.276,0.354,0.57
2019-01-07 18:00:00,0.585,0.468,0.244,0.376,0.323,0.442
2019-01-07 19:00:00,0.598,0.493,0.256,0.428,0.259,0.384
2019-01-07 20:00:00,0.57,0.486,0.277,0.419,0.213,0.382
2019-01-07 21:00:00,0.602,0.5,0.285,0.402,0.224,0.422
2019-01-07 22:00:00,0.683,0.428,0.316,0.376,0.309,0.529
2019-01-07 23:00:00,0.84,0.436,0.486,0.415,0.489,0.68
2019-01-08 00:00:00,0.903,0.579,0.679,0.541,0.645,0.745
2019-01-08 01:00:00,0.921,0.735,0.812,0.621,0.714,0.743
2019-01-08 02:00:00,0.931,0.837,0.874,0.659,0.744,0.709
2019-01-08 03:00:00,0.936,0.887,0.894,0.643,0.726,0.661
2019-01-08 04:00:00,0.933,0.906,0.899,0.61,0.675,0.617
2019-01-08 05:00:00,0.928,0.902,0.903,0.603,0.635,0.613
2019-01-08 06:00:00,0.923,0.893,0.901,0.603,0.635,0.651
2019-01-08 07:00:00,0.918,0.873,0.887,0.606,0.64,0.628
2019-01-08 08:00:00,0.91,0.851,0.862,0.555,0.59,0.611
2019-01-08 09:00:00,0.902,0.831,0.839,0.424,0.494,0.565
2019-01-08 10:00:00,0.881,0.801,0.822,0.257,0.351,0.523
2019-01-08 11:00:00,0.85,0.785,0.806,0.111,0.191,0.479
2019-01-08 12:00:00,0.858,0.787,0.816,0.041,0.066,0.454
2019-01-08 13:00:00,0.884,0.797,0.829,0.01,0.011,0.405
2019-01-08 14:00:00,0.831,0.722,0.724,0.002,0.001,0.273
2019-01-08 15:00:00,0.862,0.669,0.562,0.007,0.015,0.28
2019-01-08 16:00:00,0.953,0.825,0.677,0.019,0.036,0.242
2019-01-08 17:00:00,0.936,0.775,0.631,0.027,0.032,0.173
2019-01-08 18:00:00,0.891,0.693,0.54,0.024,0.023,0.132
2019-01-08 19:00:00,0.839,0.614,0.469,0.017,0.016,0.111
2019-01-08 20:00:00,0.799,0.597,0.465,0.012,0.015,0.099
2019-01-08 21:00:00,0.787,0.635,0.537,0.012,0.032,0.102
2019-01-08 22:00:00,0.761,0.703,0.639,0.015,0.087,0.151
2019-01-08 23:00:00,0.719,0.776,0.768,0.031,0.209,0.329
2019-01-09 00:00:00,0.724,0.803,0.848,0.037,0.31,0.494
2019-01-09 01:00:00,0.688,0.761,0.825,0.027,0.314,0.486
2019-01-09 02:00:00,0.654,0.705,0.782,0.02,0.296,0.442
2019-01-09 03:00:00,0.625,0.674,0.726,0.029,0.276,0.402
2019-01-09 04:00:00,0.618,0.661,0.712,0.094,0.269,0.332
2019-01-09 05:00:00,0.619,0.632,0.706,0.233,0.232,0.23
2019-01-09 06:00:00,0.622,0.614,0.696,0.397,0.233,0.159
2019-01-09 07:00:00,0.622,0.62,0.703,0.509,0.341,0.139
2019-01-09 08:00:00,0.618,0.625,0.715,0.55,0.494,0.154
2019-01-09 09:00:00,0.578,0.577,0.685,0.562,0.57,0.211
2019-01-09 10:00:00,0.511,0.551,0.637,0.577,0.605,0.338
2019-01-09 11:00:00,0.474,0.64,0.631,0.631,0.581,0.499
2019-01-09 12:00:00,0.394,0.566,0.566,0.71,0.58,0.597
2019-01-09 13:00:00,0.33,0.453,0.476,0.815,0.6,0.628
2019-01-09 14:00:00,0.154,0.272,0.262,0.85,0.714,0.64
2019-01-09 15:00:00,0.085,0.39,0.308,0.934,0.828,0.69
2019-01-09 16:00:00,0.283,0.476,0.413,0.941,0.855,0.675
2019-01-09 17:00:00,0.247,0.377,0.325,0.908,0.825,0.653
2019-01-09 18:00:00,0.18,0.255,0.215,0.821,0.764,0.643
2019-01-09 19:00:00,0.133,0.16,0.129,0.695,0.7,0.646
2019-01-09 20:00:00,0.107,0.11,0.087,0.576,0.645,0.664
2019-01-09 21:00:00,0.099,0.089,0.073,0.503,0.603,0.698
2019-01-09 22:00:00,0.107,0.079,0.07,0.452,0.568,0.72
2019-01-09 23:00:00,0.194,0.094,0.081,0.491,0.544,0.683
2019-01-10 00:00:00,0.345,0.097,0.066,0.584,0.534,0.628
2019-01-10 01:00:00,0.527,0.134,0.04,0.576,0.503,0.619
2019-01-10 02:00:00,0.654,0.252,0.057,0.506,0.499,0.598
2019-01-10 03:00:00,0.628,0.366,0.148,0.438,0.498,0.556
2019-01-10 04:00:00,0.508,0.391,0.264,0.399,0.476,0.565
2019-01-10 05:00:00,0.508,0.448,0.238,0.384,0.452,0.571
2019-01-10 06:00:00,0.565,0.488,0.182,0.391,0.434,0.559
2019-01-10 07:00:00,0.388,0.505,0.241,0.403,0.424,0.52
2019-01-10 08:00:00,0.315,0.475,0.309,0.391,0.403,0.481
2019-01-10 09:00:00,0.308,0.439,0.354,0.356,0.402,0.442
2019-01-10 10:00:00,0.333,0.419,0.381,0.365,0.427,0.428
2019-01-10 11:00:00,0.399,0.451,0.399,0.433,0.442,0.45
2019-01-10 12:00:00,0.474,0.524,0.501,0.498,0.436,0.452
2019-01-10 13:00:00,0.504,0.584,0.603,0.512,0.41,0.405
2019-01-10 14:00:00,0.523,0.543,0.584,0.366,0.251,0.239
2019-01-10 15:00:00,0.589,0.701,0.528,0.31,0.236,0.161
2019-01-10 16:00:00,0.701,0.841,0.618,0.341,0.176,0.113
2019-01-10 17:00:00,0.799,0.828,0.709,0.216,0.109,0.089
2019-01-10 18:00:00,0.837,0.797,0.773,0.136,0.072,0.08
2019-01-10 19:00:00,0.848,0.771,0.804,0.102,0.068,0.093
2019-01-10 20:00:00,0.847,0.754,0.82,0.095,0.094,0.129
2019-01-10 21:00:00,0.837,0.74,0.822,0.127,0.144,0.19
2019-01-10 22:00:00,0.797,0.724,0.794,0.191,0.217,0.28
2019-01-10 23:00:00,0.802,0.725,0.731,0.284,0.358,0.411
2019-01-11 00:00:00,0.863,0.815,0.742,0.371,0.508,0.559
2019-01-11 01:00:00,0.864,0.823,0.753,0.431,0.556,0.57
2019-01-11 02:00:00,0.854,0.815,0.767,0.475,0.559,0.545
2019-01-11 03:00:00,0.833,0.801,0.777,0.506,0.555,0.545
2019-01-11 04:00:00,0.813,0.79,0.784,0.515,0.548,0.556
2019-01-11 05:00:00,0.777,0.781,0.775,0.512,0.538,0.562
2019-01-11 06:00:00,0.753,0.769,0.748,0.522,0.546,0.6
2019-01-11 07:00:00,0.716,0.755,0.697,0.551,0.605,0.718
2019-01-11 08:00:00,0.671,0.729,0.639,0.577,0.682,0.792
2019-01-11 09:00:00,0.713,0.756,0.619,0.59,0.739,0.809
2019-01-11 10:00:00,0.803,0.843,0.642,0.61,0.765,0.814
2019-01-11 11:00:00,0.736,0.815,0.704,0.65,0.79,0.828
2019-01-11 12:00:00,0.792,0.782,0.817,0.687,0.814,0.842
2019-01-11 13:00:00,0.797,0.788,0.775,0.707,0.82,0.846
2019-01-11 14:00:00,0.86,0.79,0.801,0.645,0.758,0.794
2019-01-11 15:00:00,0.837,0.743,0.801,0.583,0.744,0.848
2019-01-11 16:00:00,0.86,0.795,0.811,0.649,0.826,0.883
2019-01-11 17:00:00,0.896,0.826,0.836,0.7,0.858,0.886
2019-01-11 18:00:00,0.924,0.85,0.842,0.726,0.868,0.89
2019-01-11 19:00:00,0.919,0.822,0.806,0.735,0.868,0.891
2019-01-11 20:00:00,0.875,0.793,0.74,0.733,0.862,0.877
2019-01-11 21:00:00,0.777,0.756,0.606,0.721,0.842,0.846
2019-01-11 22:00:00,0.685,0.637,0.486,0.665,0.786,0.797
2019-01-11 23:00:00,0.625,0.696,0.587,0.688,0.764,0.771
2019-01-12 00:00:00,0.562,0.809,0.729,0.708,0.749,0.781
2019-01-12 01:00:00,0.465,0.863,0.803,0.696,0.73,0.756
2019-01-12 02:00:00,0.468,0.859,0.837,0.689,0.701,0.693
2019-01-12 03:00:00,0.572,0.841,0.849,0.701,0.683,0.601
2019-01-12 04:00:00,0.69,0.825,0.819,0.733,0.697,0.562
2019-01-12 05:00:00,0.666,0.782,0.783,0.796,0.75,0.543
2019-01-12 06:00:00,0.67,0.727,0.761,0.845,0.777,0.505
2019-01-12 07:00:00,0.762,0.704,0.737,0.852,0.704,0.474
2019-01-12 08:00:00,0.825,0.718,0.706,0.786,0.497,0.494
2019-01-12 09:00:00,0.842,0.77,0.745,0.681,0.394,0.478
2019-01-12 10:00:00,0.865,0.848,0.814,0.566,0.355,0.388
2019-01-12 11:00:00,0.905,0.88,0.868,0.516,0.352,0.28
2019-01-12 12:00:00,0.934,0.886,0.886,0.512,0.376,0.206
2019-01-12 13:00:00,0.928,0.878,0.878,0.495,0.372,0.17
2019-01-12 14:00:00,0.896,0.776,0.795,0.33,0.206,0.109
2019-01-12 15:00:00,0.956,0.904,0.946,0.397,0.233,0.121
2019-01-12 16:00:00,0.966,0.937,0.966,0.608,0.388,0.129
2019-01-12 17:00:00,0.964,0.917,0.958,0.599,0.423,0.147
2019-01-12 18:00:00,0.957,0.883,0.941,0.541,0.424,0.16
2019-01-12 19:00:00,0.941,0.834,0.916,0.52,0.454,0.178
2019-01-12 20:00:00,0.914,0.772,0.883,0.562,0.527,0.222
2019-01-12 21:00:00,0.867,0.68,0.827,0.619,0.573,0.278
2019-01-12 22:00:00,0.761,0.545,0.719,0.602,0.495,0.356
2019-01-12 23:00:00,0.556,0.433,0.577,0.648,0.457,0.504
2019-01-13 00:00:00,0.425,0.445,0.527,0.757,0.499,0.608
2019-01-13 01:00:00,0.375,0.48,0.505,0.809,0.542,0.562
2019-01-13 02:00:00,0.373,0.479,0.471,0.809,0.605,0.494
2019-01-13 03:00:00,0.373,0.445,0.414,0.808,0.706,0.449
2019-01-13 04:00:00,0.368,0.426,0.352,0.782,0.776,0.449
2019-01-13 05:00:00,0.348,0.415,0.308,0.761,0.791,0.501
2019-01-13 06:00:00,0.33,0.378,0.291,0.781,0.796,0.623
2019-01-13 07:00:00,0.33,0.379,0.311,0.793,0.79,0.726
2019-01-13 08:00:00,0.341,0.391,0.365,0.771,0.777,0.775
2019-01-13 09:00:00,0.349,0.401,0.442,0.739,0.763,0.788
2019-01-13 10:00:00,0.371,0.433,0.513,0.719,0.75,0.8
2019-01-13 11:00:00,0.417,0.46,0.541,0.701,0.727,0.797
2019-01-13 12:00:00,0.437,0.456,0.508,0.696,0.701,0.8
2019-01-13 13:00:00,0.394,0.422,0.427,0.694,0.666,0.805
2019-01-13 14:00:00,0.318,0.295,0.305,0.631,0.699,0.799
2019-01-13 15:00:00,0.33,0.319,0.322,0.759,0.775,0.718
2019-01-13 16:00:00,0.264,0.301,0.244,0.656,0.655,0.59
2019-01-13 17:00:00,0.178,0.231,0.152,0.516,0.481,0.46
2019-01-13 18:00:00,0.113,0.171,0.094,0.379,0.304,0.347
2019-01-13 19:00:00,0.082,0.126,0.061,0.293,0.198,0.249
2019-01-13 20:00:00,0.075,0.102,0.041,0.262,0.15,0.192
2019-01-13 21:00:00,0.074,0.088,0.031,0.251,0.132,0.176
2019-01-13 22:00:00,0.084,0.096,0.036,0.249,0.135,0.203
2019-01-13 23:00:00,0.182,0.218,0.124,0.306,0.19,0.295
2019-01-14 00:00:00,0.347,0.471,0.354,0.455,0.296,0.443
2019-01-14 01:00:00,0.378,0.595,0.504,0.598,0.418,0.496
2019-01-14 02:00:00,0.314,0.609,0.516,0.665,0.545,0.526
2019-01-14 03:00:00,0.237,0.569,0.466,0.704,0.625,0.566
2019-01-14 04:00:00,0.181,0.493,0.402,0.708,0.663,0.614
2019-01-14 05:00:00,0.127,0.384,0.325,0.696,0.699,0.625
2019-01-14 06:00:00,0.072,0.266,0.234,0.709,0.697,0.598
2019-01-14 07:00:00,0.031,0.143,0.136,0.716,0.675,0.538
2019-01-14 08:00:00,0.008,0.062,0.056,0.717,0.674,0.502
2019-01-14 09:00:00,0.001,0.025,0.015,0.725,0.68,0.514
2019-01-14 10:00:00,0.001,0.008,0.002,0.726,0.685,0.55
2019-01-14 11:00:00,0.002,0.003,0,0.71,0.68,0.607
2019-01-14 12:00:00,0.003,0.002,0,0.709,0.688,0.654
2019-01-14 13:00:00,0.005,0.001,0,0.656,0.695,0.683
2019-01-14 14:00:00,0.004,0,0,0.633,0.668,0.689
2019-01-14 15:00:00,0.004,0.001,0,0.56,0.612,0.655
2019-01-14 16:00:00,0.008,0.007,0,0.414,0.494,0.597
2019-01-14 17:00:00,0.031,0.043,0.005,0.303,0.377,0.537
2019-01-14 18:00:00,0.092,0.063,0.022,0.246,0.32,0.52
2019-01-14 19:00:00,0.112,0.064,0.036,0.218,0.293,0.534
2019-01-14 20:00:00,0.097,0.072,0.039,0.196,0.277,0.576
2019-01-14 21:00:00,0.087,0.085,0.037,0.17,0.263,0.628
2019-01-14 22:00:00,0.092,0.089,0.028,0.143,0.244,0.654
2019-01-14 23:00:00,0.122,0.103,0.021,0.134,0.235,0.645
2019-01-15 00:00:00,0.197,0.147,0.04,0.125,0.238,0.615
2019-01-15 01:00:00,0.334,0.193,0.082,0.112,0.217,0.58
2019-01-15 02:00:00,0.431,0.233,0.131,0.106,0.195,0.559
2019-01-15 03:00:00,0.431,0.256,0.183,0.12,0.197,0.56
2019-01-15 04:00:00,0.44,0.256,0.197,0.124,0.195,0.584
2019-01-15 05:00:00,0.453,0.196,0.149,0.112,0.175,0.575
2019-01-15 06:00:00,0.37,0.16,0.108,0.112,0.17,0.525
2019-01-15 07:00:00,0.332,0.202,0.126,0.124,0.155,0.508
2019-01-15 08:00:00,0.384,0.224,0.161,0.127,0.176,0.494
2019-01-15 09:00:00,0.413,0.186,0.166,0.13,0.196,0.479
2019-01-15 10:00:00,0.348,0.142,0.173,0.111,0.225,0.494
2019-01-15 11:00:00,0.302,0.161,0.235,0.112,0.312,0.545
2019-01-15 12:00:00,0.306,0.135,0.267,0.142,0.393,0.576
2019-01-15 13:00:00,0.273,0.106,0.222,0.18,0.383,0.538
2019-01-15 14:00:00,0.218,0.087,0.159,0.114,0.27,0.46
2019-01-15 15:00:00,0.268,0.149,0.177,0.057,0.268,0.455
2019-01-15 16:00:00,0.388,0.211,0.237,0.044,0.289,0.391
2019-01-15 17:00:00,0.431,0.297,0.335,0.047,0.292,0.329
2019-01-15 18:00:00,0.518,0.371,0.421,0.049,0.274,0.281
2019-01-15 19:00:00,0.553,0.358,0.412,0.056,0.266,0.249
2019-01-15 20:00:00,0.49,0.316,0.338,0.065,0.272,0.255
2019-01-15 21:00:00,0.428,0.312,0.335,0.065,0.301,0.304
2019-01-15 22:00:00,0.376,0.313,0.331,0.08,0.32,0.38
2019-01-15 23:00:00,0.432,0.266,0.359,0.143,0.312,0.391
2019-01-16 00:00:00,0.596,0.309,0.5,0.228,0.314,0.335
2019-01-16 01:00:00,0.758,0.506,0.689,0.29,0.32,0.272
2019-01-16 02:00:00,0.858,0.708,0.781,0.287,0.348,0.221
2019-01-16 03:00:00,0.866,0.784,0.783,0.279,0.389,0.188
2019-01-16 04:00:00,0.842,0.8,0.74,0.285,0.388,0.124
2019-01-16 05:00:00,0.792,0.767,0.672,0.278,0.389,0.019
2019-01-16 06:00:00,0.705,0.746,0.584,0.29,0.391,0.024
2019-01-16 07:00:00,0.62,0.692,0.576,0.323,0.401,0.082
2019-01-16 08:00:00,0.519,0.572,0.562,0.371,0.423,0.147
2019-01-16 09:00:00,0.405,0.499,0.455,0.428,0.439,0.168
2019-01-16 10:00:00,0.387,0.467,0.424,0.486,0.42,0.17
2019-01-16 11:00:00,0.406,0.439,0.405,0.539,0.359,0.197
2019-01-16 12:00:00,0.424,0.418,0.394,0.584,0.262,0.195
2019-01-16 13:00:00,0.451,0.409,0.399,0.615,0.171,0.16
2019-01-16 14:00:00,0.506,0.491,0.512,0.608,0.094,0.079
2019-01-16 15:00:00,0.559,0.578,0.573,0.57,0.111,0.054
2019-01-16 16:00:00,0.548,0.565,0.548,0.611,0.142,0.04
