Time_Index,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
1,1,0,0.934202894,1
2,1,0,0.921601241,1
3,1,0,0.948595413,1
4,1,0,0.939910823,1
5,1,0,0.795121023,1
6,1,0,0.66247513,1
7,1,0,0.585036671,1
8,1,0,0.63761166,1
9,1,0.186795,0.444588759,1
10,1,0.45045,0.007844314,1
11,1,0.60354,0.002662739,1
12,1,0.68082,0.002261394,1
13,1,0.65184,0.004673886,1
14,1,0.6258,0.008097166,1
15,1,0.526365,0.105890624,1
16,1,0.347655,0.211892256,1
17,1,0.06741,0.149029707,1
18,1,0,0.59537369,1
19,1,0,0.99332614,1
20,1,0,0.969563913,1
21,1,0,1.001055559,1
22,1,0,0.975665689,1
23,1,0,0.892005354,1
24,1,0,0.698849523,1
25,1,0,0.553823215,1
26,1,0,0.680612352,1
27,1,0,0.668116093,1
28,1,0,0.96058386,1
29,1,0,0.900561208,1
30,1,0,0.86600697,1
31,1,0,0.615958169,1
32,1,0,0.510266206,1
33,1,0.168,0.594183451,1
34,1,0.35889,0.779029012,1
35,1,0.51996,0.975792986,1
36,1,0.59367,1.035768199,1
37,1,0.599865,1.041229355,1
38,1,0.56847,1.034906342,1
39,1,0.491085,1.040646878,1
40,1,0.335265,0.999091083,1
41,1,0.105315,1.009627936,1
42,1,0,0.837167859,1
43,1,0,0.761394909,1
44,1,0,0.57062087,1
45,1,0,0.866571737,1
46,1,0,0.967131865,1
47,1,0,0.866667366,1
48,1,0,0.841139558,1
49,1,0,0.880606583,1
50,1,0,0.691532851,1
51,1,0,0.509584656,1
52,1,0,0.625785997,1
53,1,0,0.652933877,1
54,1,0,0.733212313,1
55,1,0,0.593637148,1
56,1,0,0.381131668,1
57,1,0.225435,0.448640035,1
58,1,0.4578,0.932292992,1
59,1,0.607635,1.00029797,1
60,1,0.6636,1.025163317,1
61,1,0.677355,1.047905347,1
62,1,0.651735,1.027486154,1
63,1,0.57792,1.041973802,1
64,1,0.397005,1.035451832,1
65,1,0.143955,0.894112712,1
66,1,0,0.948219717,1
67,1,0,1.043945163,1
68,1,0,0.868834993,1
69,1,0,1.014098812,1
70,1,0,1.008168769,1
71,1,0,1.037118656,1
72,1,0,1.028908646,1
73,1,0,1.049803859,1
74,1,0,1.04264878,1
75,1,0,0.958383626,1
76,1,0,0.945330048,1
77,1,0,0.94594801,1
78,1,0,0.825509549,1
79,1,0,0.787189955,1
80,1,0,0.721737063,1
81,1,0.239085,0.634572727,1
82,1,0.47271,0.629818716,1
83,1,0.63483,0.606384185,1
84,1,0.713055,0.090708378,1
85,1,0.70644,0.042925567,1
86,1,0.68061,0.023555986,1
87,1,0.5544,0.009934373,1
88,1,0.351015,0.014212519,1
89,1,0.0294,0.006588582,1
90,1,0,0.060993755,1
91,1,0,0.235361837,1
92,1,0,0.289255661,1
93,1,0,0.437799959,1
94,1,0,0.410284768,1
95,1,0,0.487054508,1
96,1,0,0.440884298,1
97,1,0,0.342193892,1
98,1,0,0.548896283,1
99,1,0,0.384286947,1
100,1,0,0.44561027,1
101,1,0,0.454771444,1
102,1,0,0.381013758,1
103,1,0,0.23953426,1
104,1,0,0.267743955,1
105,1,0.108465,0.312220743,1
106,1,0.29442,0.278274581,1
107,1,0.45906,0.25899944,1
108,1,0.620865,0.220022831,1
109,1,0.561645,0.223935449,1
110,1,0.50967,0.371085168,1
111,1,0.417165,0.431005776,1
112,1,0.30954,0.849342746,1
113,1,0.094185,0.812052172,1
114,1,0,0.850435915,1
115,1,0,0.719621945,1
116,1,0,0.481693832,1
117,1,0,0.503693605,1
118,1,0,0.10209895,1
119,1,0,0.391797415,1
120,1,0,0.176381879,1
121,1,0,0.350372422,1
122,1,0,0.313729665,1
123,1,0,0.159746146,1
124,1,0,0.073294346,1
125,1,0,0.156077202,1
126,1,0,0.21959777,1
127,1,0,0.253998705,1
128,1,0,0.244396417,1
129,1,0.107415,0.455120949,1
130,1,0.308595,0.556458163,1
131,1,0.52878,0.264169858,1
132,1,0.651,0.266696254,1
133,1,0.624435,0.227552511,1
134,1,0.447405,0.315194777,1
135,1,0.383145,0.185997638,1
136,1,0.20916,0.139926892,1
137,1,0.015855,0.295788834,1
138,1,0,0.430771239,1
139,1,0,0.366051436,1
140,1,0,0.183212581,1
141,1,0,0.314302817,1
142,1,0,0.331390272,1
143,1,0,0.411867727,1
144,1,0,0.423345544,1
145,1,0,0.376728666,1
146,1,0,0.466629745,1
147,1,0,0.540022123,1
148,1,0,0.505560824,1
149,1,0,0.352949479,1
150,1,0,0.105560793,1
151,1,0,0.071840945,1
152,1,0,0.07657478,1
153,1,0.197715,0.167603145,1
154,1,0.427035,0.27289685,1
155,1,0.57519,0.34838432,1
156,1,0.67053,0.226982926,1
157,1,0.68292,0.23074894,1
158,1,0.662655,0.288529051,1
159,1,0.534765,0.374841137,1
160,1,0.31395,0.425885425,1
161,1,0.058065,0.369577562,1
162,1,0,0.720322019,1
163,1,0,0.968424994,1
164,1,0,0.934239758,1
165,1,0,0.993106153,1
166,1,0,0.923496938,1
167,1,0,0.957748013,1
168,1,0,1.024030905,1
169,1,0,1.031574324,1
170,1,0,0.991319669,1
171,1,0,0.989140213,1
172,1,0,1.04279623,1
173,1,0,1.042477924,1
174,1,0,1.044221851,1
175,1,0,1.004866666,1
176,1,0,0.558895907,1
177,1,0.21588,0.630450761,1
178,1,0.430185,0.549415612,1
179,1,0.58632,0.612635538,1
180,1,0.48888,0.750665921,1
181,1,0.60921,0.754046193,1
182,1,0.62622,0.467648846,1
183,1,0.536655,0.525796268,1
184,1,0.378525,0.333721214,1
185,1,0.12621,0.769299755,1
186,1,0,0.785481576,1
187,1,0,0.677811179,1
188,1,0,0.583449894,1
189,1,0,0.754786197,1
190,1,0,0.647124248,1
191,1,0,0.698382577,1
192,1,0,0.342833635,1
193,1,0,0.506070891,1
194,1,0,0.287814863,1
195,1,0,0.242864871,1
196,1,0,0.240704582,1
197,1,0,0.220741665,1
198,1,0,0.232739123,1
199,1,0,0.187661411,1
200,1,0,0.209117698,1
201,1,0.16632,0.223330441,1
202,1,0.378315,0.132132196,1
203,1,0.48153,0.095381465,1
204,1,0.508935,0.030798091,1
205,1,0.620235,0.01247366,1
206,1,0.80367,0.065388195,1
207,1,0.604485,0.225080831,1
208,1,0.421995,0.423468491,1
209,1,0.161805,0.658250776,1
210,1,0,0.955937871,1
211,1,0,1.011844066,1
212,1,0,0.883318886,1
213,1,0,0.835099992,1
214,1,0,0.831712585,1
215,1,0,0.808069333,1
216,1,0,0.83798165,1
217,1,0,0.785769466,1
218,1,0,0.740352935,1
219,1,0,0.82277678,1
220,1,0,0.840443739,1
221,1,0,0.578168357,1
222,1,0,0.587835216,1
223,1,0,0.487771918,1
224,1,0,0.610269955,1
225,1,0.179445,0.665864664,1
226,1,0.35994,0.494440587,1
227,1,0.477225,0.616777905,1
228,1,0.548415,0.480804249,1
229,1,0.626955,0.57745176,1
230,1,0.64029,0.648294586,1
231,1,0.54348,0.605560694,1
232,1,0.367815,0.839403516,1
233,1,0.116025,0.828591603,1
234,1,0,0.729286551,1
235,1,0,0.910743892,1
236,1,0,0.611421704,1
237,1,0,0.597570419,1
238,1,0,0.62083591,1
239,1,0,0.636263645,1
240,1,0,0.719702303,1
241,1,0,0.393885433,1
242,1,0,0.272829508,1
243,1,0,0.121451023,1
244,1,0,0.124926674,1
245,1,0,0.156120056,1
246,1,0,0.19372091,1
247,1,0,0.244202967,1
248,1,0,0.126873369,1
249,1,0.19992,0.047937661,1
250,1,0.41979,0.009415382,1
251,1,0.526365,0.010240524,1
252,1,0.57561,0.005372363,1
253,1,0.574455,0.00004914,1
254,1,0.59199,0.001922626,1
255,1,0.51891,0.025564055,1
256,1,0.3759,0.152337677,1
257,1,0.129885,0.25288036,1
258,1,0,0.618447232,1
259,1,0,0.693462968,1
260,1,0,0.496652962,1
261,1,0,0.552297834,1
262,1,0,0.381247326,1
263,1,0,0.352767138,1
264,1,0,0.476555112,1
265,1,0,0.599734292,1
266,1,0,0.695852208,1
267,1,0,0.854613769,1
268,1,0,1.027421505,1
269,1,0,0.917818987,1
270,1,0,0.956593448,1
271,1,0,1.049895984,1
272,1,0,1.034540659,1
273,1,0,1.046808046,1
274,1,0.00273,1.044947648,1
275,1,0.06279,1.037160837,1
276,1,0.109725,1.049949181,1
277,1,0.054075,1.05,1
278,1,0.070455,1.049827016,1
279,1,0.20538,1.01785841,1
280,1,0.163065,0.934576714,1
281,1,0.037485,0.720333535,1
282,1,0,0.719436693,1
283,1,0,0.48427383,1
284,1,0,0.450540206,1
285,1,0,0.307314996,1
286,1,0,0.146855743,1
287,1,0,0.026315732,1
288,1,0,0.005550539,1
289,1,0,0.00606496,1
290,1,0,0.007785241,1
291,1,0,0.033673981,1
292,1,0,0.130729536,1
293,1,0,0.1290495,1
294,1,0,0.160083447,1
295,1,0,0.640347871,1
296,1,0,0.475660305,1
297,1,0.004305,0.587124253,1
298,1,0.084525,0.558391848,1
299,1,0.301245,0.618665278,1
300,1,0.433335,0.537510091,1
301,1,0.550305,0.482077852,1
302,1,0.60186,0.889354134,1
303,1,0.498015,1.05,1
304,1,0.32025,1.05,1
305,1,0.10269,1.05,1
306,1,0,1.05,1
307,1,0,1.05,1
308,1,0,1.049731887,1
309,1,0,1.05,1
310,1,0,1.05,1
311,1,0,1.05,1
312,1,0,1.046051395,1
313,1,0,1.047436148,1
314,1,0,1.049350244,1
315,1,0,1.046795153,1
316,1,0,1.04894219,1
317,1,0,1.048967475,1
318,1,0,1.046623171,1
319,1,0,1.022011417,1
320,1,0,0.703087145,1
321,1,0.19866,0.629158822,1
322,1,0.39984,0.938139045,1
323,1,0.530775,1.021560869,1
324,1,0.63609,1.028985813,1
325,1,0.695205,0.997484904,1
326,1,0.689115,1.04194833,1
327,1,0.59892,1.036981344,1
328,1,0.420945,1.044113204,1
329,1,0.184485,1.02989974,1
330,1,0,0.956119055,1
331,1,0,0.974566823,1
332,1,0,0.883711231,1
333,1,0,0.940168986,1
334,1,0,1.01502369,1
335,1,0,0.949057853,1
336,1,0,0.922457215,1
337,1,0,1.019724879,1
338,1,0,1.005924225,1
339,1,0,0.96781041,1
340,1,0,0.905520434,1
341,1,0,0.932458341,1
342,1,0,1.001834428,1
343,1,0,0.967457307,1
344,1,0,0.873407883,1
345,1,0.25263,0.937162032,1
346,1,0.492555,0.895240304,1
347,1,0.66276,0.758580092,1
348,1,0.743715,0.633804935,1
349,1,0.755265,0.978513237,1
350,1,0.74151,0.907755465,1
351,1,0.643335,1.03641395,1
352,1,0.462735,1.046144647,1
353,1,0.208215,1.045837104,1
354,1,0,1.022135335,1
355,1,0,0.987965181,1
356,1,0,0.942965966,1
357,1,0,0.952187786,1
358,1,0,0.853970835,1
359,1,0,0.978276479,1
360,1,0,0.878762895,1
361,1,0,0.972126264,1
362,1,0,0.941528266,1
363,1,0,0.906175822,1
364,1,0,0.91221664,1
365,1,0,0.891171599,1
366,1,0,0.910175496,1
367,1,0,0.856043333,1
368,1,0,0.705093179,1
369,1,0.251055,0.486023516,1
370,1,0.48153,0.196763583,1
371,1,0.648795,0.04471454,1
372,1,0.73227,0.000023205,1
373,1,0.70056,0.012378044,1
374,1,0.64428,0.126131934,1
375,1,0.519015,0.639732036,1
376,1,0.287805,0.820431411,1
377,1,0.06993,0.95761039,1
378,1,0,1.010253721,1
379,1,0,1.03310903,1
380,1,0,1.03972444,1
381,1,0,0.325336249,1
382,1,0,1.019256181,1
383,1,0,1.002517605,1
384,1,0,1.026712668,1
385,1,0,0.948506042,1
386,1,0,0.98878473,1
387,1,0,0.954506367,1
388,1,0,0.938228292,1
389,1,0,0.666000098,1
390,1,0,0.679318786,1
391,1,0,0.58761836,1
392,1,0,0.271503022,1
393,1,0.06615,0.187414795,1
394,1,0.24129,0.233013479,1
395,1,0.415275,0.202020729,1
396,1,0.48048,0.218269046,1
397,1,0.446355,0.173940615,1
398,1,0.41685,0.232737605,1
399,1,0.28623,0.437345248,1
400,1,0.1554,0.762253072,1
401,1,0.013965,0.753331473,1
402,1,0,0.740463648,1
403,1,0,0.828342891,1
404,1,0,0.751721352,1
405,1,0,0.778615138,1
406,1,0,0.69513824,1
407,1,0,1.012535941,1
408,1,0,1.020677108,1
409,1,0,1.034157014,1
410,1,0,1.020461816,1
411,1,0,1.019857622,1
412,1,0,1.049089015,1
413,1,0,1.05,1
414,1,0,1.05,1
415,1,0,1.05,1
416,1,0,1.05,1
417,1,0.23037,1.05,1
418,1,0.446985,1.044564754,1
419,1,0.61656,1.05,1
420,1,0.680505,1.05,1
421,1,0.69216,1.05,1
422,1,0.687435,1.05,1
423,1,0.611415,1.05,1
424,1,0.46053,1.05,1
425,1,0.219345,1.05,1
426,1,0,1.05,1
427,1,0,1.05,1
428,1,0,1.049469406,1
429,1,0,1.035510975,1
430,1,0,1.010809225,1
431,1,0,0.924567702,1
432,1,0,0.844241891,1
433,1,0,0.750451693,1
434,1,0,0.614871821,1
435,1,0,0.380342692,1
436,1,0,0.261874527,1
437,1,0,0.17559029,1
438,1,0,0.101354268,1
439,1,0,0.074423887,1
440,1,0,0.040285142,1
441,1,0.23079,0.049884845,1
442,1,0.43176,0.020290093,1
443,1,0.582855,0.011788775,1
444,1,0.65121,0.002068975,1
445,1,0.66381,0.008555155,1
446,1,0.67767,0.06550966,1
447,1,0.6111,0.264243396,1
448,1,0.43911,0.444184586,1
449,1,0.17787,0.572177419,1
450,1,0,0.387986966,1
451,1,0,0.199356898,1
452,1,0,0.120619027,1
453,1,0,0.629412541,1
