Time_Index,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
150,1,0,0.110587498,1
151,1,0,0.075261943,1
152,1,0,0.080221198,1
153,1,0.20713,0.175584247,1
154,1,0.44737,0.285891938,1
155,1,0.60258,0.364974049,1
156,1,0.70246,0.237791637,1
157,1,0.71544,0.241736985,1
158,1,0.69421,0.302268529,1
159,1,0.56023,0.392690715,1
160,1,0.3289,0.446165684,1
161,1,0.06083,0.387176493,1
162,1,0,0.754623067,1
163,1,0,1.01454047,1
164,1,0,0.978727365,1
165,1,0,1.040396922,1
166,1,0,0.967472982,1
167,1,0,1.003355062,1
168,1,0,1.072794282,1
169,1,0,1.080696911,1
170,1,0,1.038525367,1
171,1,0,1.036242128,1
172,1,0,1.092453194,1
173,1,0,1.09211973,1
174,1,0,1.093946701,1
175,1,0,1.052717459,1
176,1,0,0.585509998,1
177,1,0.22616,0.660472226,1
178,1,0.45067,0.57557826,1
179,1,0.61424,0.641808659,1
180,1,0.51216,0.786411918,1
181,1,0.63822,0.789953154,1
182,1,0.65604,0.489917838,1
183,1,0.56221,0.550834185,1
184,1,0.39655,0.349612701,1
185,1,0.13222,0.805933076,1
186,1,0,0.82288546,1
187,1,0,0.710087902,1
188,1,0,0.611233223,1
189,1,0,0.790728397,1
190,1,0,0.677939689,1
191,1,0,0.73163889,1
192,1,0,0.359159046,1
193,1,0,0.530169505,1
194,1,0,0.301520332,1
195,1,0,0.254429865,1
196,1,0,0.252166705,1
197,1,0,0.231253173,1
198,1,0,0.243821939,1
199,1,0,0.196597668,1
200,1,0,0.219075683,1
201,1,0.17424,0.233965224,1
202,1,0.39633,0.138424206,1
203,1,0.50446,0.099923439,1
204,1,0.53317,0.032264667,1
205,1,0.64977,0.013067644,1
206,1,0.84194,0.068501918,1
207,1,0.63327,0.235798966,1
208,1,0.44209,0.443633658,1
209,1,0.16951,0.689596051,1
210,1,0,1.001458722,1
211,1,0,1.060027117,1
212,1,0,0.92538169,1
213,1,0,0.874866659,1
214,1,0,0.871317946,1
215,1,0,0.846548825,1
216,1,0,0.877885538,1
217,1,0,0.823187059,1
218,1,0,0.775607836,1
219,1,0,0.861956626,1
220,1,0,0.88046487,1
221,1,0,0.605700183,1
222,1,0,0.615827369,1
223,1,0,0.510999152,1
224,1,0,0.639330429,1
225,1,0.18799,0.697572505,1
226,1,0.37708,0.517985377,1
227,1,0.49995,0.646148282,1
228,1,0.57453,0.50369969,1
229,1,0.65681,0.604949463,1
230,1,0.67078,0.679165757,1
231,1,0.56936,0.634396917,1
232,1,0.38533,0.879375112,1
233,1,0.12155,0.868048346,1
234,1,0,0.764014482,1
235,1,0,0.954112649,1
236,1,0,0.640537024,1
237,1,0,0.626026154,1
238,1,0,0.650399525,1
239,1,0,0.666561914,1
240,1,0,0.753973842,1
241,1,0,0.412641882,1
242,1,0,0.28582139,1
243,1,0,0.127234405,1
244,1,0,0.130875564,1
245,1,0,0.163554345,1
246,1,0,0.202945716,1
247,1,0,0.255831679,1
248,1,0,0.132914958,1
249,1,0.20944,0.050220407,1
250,1,0.43978,0.009863733,1
251,1,0.55143,0.010728168,1
252,1,0.60302,0.00562819,1
253,1,0.60181,0.00005148,1
254,1,0.62018,0.002014179,1
255,1,0.54362,0.026781391,1
256,1,0.3938,0.159591852,1
257,1,0.13607,0.264922282,1
258,1,0,0.6478971,1
259,1,0,0.726485014,1
260,1,0,0.520303103,1
261,1,0,0.578597731,1
262,1,0,0.39940196,1
263,1,0,0.369565573,1
264,1,0,0.499248212,1
265,1,0,0.628293068,1
266,1,0,0.728988028,1
267,1,0,0.895309663,1
268,1,0,1.076346338,1
269,1,0,0.961524653,1
270,1,0,1.002145517,1
271,1,0,1.099891031,1
272,1,0,1.0838045,1
273,1,0,1.096656048,1
274,1,0.00286,1.09470706,1
275,1,0.06578,1.086549449,1
276,1,0.11495,1.099946761,1
277,1,0.05665,1.1,1
278,1,0.07381,1.099818778,1
279,1,0.21516,1.066327858,1
280,1,0.17083,0.979080367,1
281,1,0.03927,0.754635132,1
282,1,0,0.753695583,1
283,1,0,0.507334488,1
284,1,0,0.471994501,1
285,1,0,0.321949044,1
286,1,0,0.153848873,1
287,1,0,0.027568862,1
288,1,0,0.005814851,1
289,1,0,0.006353767,1
290,1,0,0.008155967,1
291,1,0,0.035277504,1
292,1,0,0.136954752,1
293,1,0,0.135194715,1
294,1,0,0.167706469,1
295,1,0,0.670840627,1
296,1,0,0.498310795,1
297,1,0.00451,0.615082551,1
298,1,0.08855,0.584981936,1
299,1,0.31559,0.64812553,1
300,1,0.45397,0.563105809,1
301,1,0.57651,0.50503394,1
302,1,0.63052,0.931704331,1
303,1,0.52173,1.1,1
304,1,0.3355,1.1,1
305,1,0.10758,1.1,1
306,1,0,1.1,1
307,1,0,1.1,1
308,1,0,1.099719119,1
309,1,0,1.1,1
310,1,0,1.1,1
311,1,0,1.1,1
312,1,0,1.095863366,1
313,1,0,1.09731406,1
314,1,0,1.099319304,1
315,1,0,1.096642542,1
316,1,0,1.098891818,1
317,1,0,1.098918307,1
318,1,0,1.096462369,1
319,1,0,1.070678628,1
320,1,0,0.736567486,1
321,1,0.20812,0.659118766,1
322,1,0.41888,0.982812333,1
323,1,0.55605,1.070206624,1
324,1,0.66638,1.077985138,1
325,1,0.72831,1.044984185,1
326,1,0.72193,1.091564917,1
327,1,0.62744,1.086361408,1
328,1,0.44099,1.093832881,1
329,1,0.19327,1.078942585,1
330,1,0,1.001648534,1
331,1,0,1.020974767,1
332,1,0,0.925792718,1
333,1,0,0.984938937,1
334,1,0,1.063358152,1
335,1,0,0.994251084,1
336,1,0,0.966383749,1
337,1,0,1.068283206,1
338,1,0,1.053825378,1
339,1,0,1.01389662,1
340,1,0,0.948640454,1
341,1,0,0.976861119,1
342,1,0,1.04954083,1
343,1,0,1.013526702,1
344,1,0,0.914998734,1
345,1,0.26466,0.981788796,1
346,1,0.51601,0.937870794,1
347,1,0.69432,0.794702953,1
348,1,0.77913,0.663986123,1
349,1,0.79123,1.025109106,1
350,1,0.77682,0.950981915,1
351,1,0.67397,1.085766996,1
352,1,0.48477,1.095961059,1
353,1,0.21813,1.095638871,1
354,1,0,1.070808446,1
355,1,0,1.035011142,1
356,1,0,0.987869108,1
357,1,0,0.997530061,1
358,1,0,0.894636113,1
359,1,0,1.024861074,1
360,1,0,0.920608747,1
361,1,0,1.018417991,1
362,1,0,0.986362946,1
363,1,0,0.949327051,1
364,1,0,0.955655527,1
365,1,0,0.933608342,1
366,1,0,0.953517187,1
367,1,0,0.896807302,1
368,1,0,0.738669044,1
369,1,0.26301,0.509167493,1
370,1,0.50446,0.206133278,1
371,1,0.67969,0.046843804,1
372,1,0.76714,0.00002431,1
373,1,0.73392,0.012967474,1
374,1,0.67496,0.132138216,1
375,1,0.54373,0.670195467,1
376,1,0.30151,0.859499574,1
377,1,0.07326,1.003210885,1
378,1,0,1.058361041,1
379,1,0,1.082304698,1
380,1,0,1.089235127,1
381,1,0,0.340828452,1
382,1,0,1.067792189,1
383,1,0,1.050256538,1
384,1,0,1.075603748,1
385,1,0,0.993672997,1
386,1,0,1.035869717,1
387,1,0,0.999959051,1
388,1,0,0.982905829,1
389,1,0,0.697714389,1
390,1,0,0.711667299,1
391,1,0,0.615600186,1
392,1,0,0.284431738,1
393,1,0.0693,0.196339309,1
394,1,0.25278,0.244109359,1
395,1,0.43505,0.211640763,1
396,1,0.50336,0.22866281,1
397,1,0.46761,0.182223502,1
398,1,0.4367,0.243820348,1
399,1,0.29986,0.458171212,1
400,1,0.1628,0.798550838,1
401,1,0.01463,0.789204401,1
402,1,0,0.775723821,1
403,1,0,0.86778779,1
404,1,0,0.787517607,1
405,1,0,0.81569205,1
406,1,0,0.728240061,1
407,1,0,1.060751938,1
408,1,0,1.06928078,1
409,1,0,1.083402586,1
410,1,0,1.069055236,1
411,1,0,1.06842227,1
412,1,0,1.099045635,1
413,1,0,1.1,1
414,1,0,1.1,1
415,1,0,1.1,1
416,1,0,1.1,1
417,1,0.24134,1.1,1
418,1,0.46827,1.094305933,1
419,1,0.64592,1.1,1
420,1,0.71291,1.1,1
421,1,0.72512,1.1,1
422,1,0.72017,1.1,1
423,1,0.64053,1.1,1
424,1,0.48246,1.1,1
425,1,0.22979,1.1,1
426,1,0,1.1,1
427,1,0,1.1,1
428,1,0,1.099444139,1
429,1,0,1.084821022,1
430,1,0,1.058942997,1
431,1,0,0.968594736,1
432,1,0,0.884443886,1
433,1,0,0.786187488,1
434,1,0,0.644151431,1
435,1,0,0.398454249,1
436,1,0,0.274344742,1
437,1,0,0.183951733,1
438,1,0,0.106180661,1
439,1,0,0.077967881,1
440,1,0,0.042203482,1
441,1,0.24178,0.052260314,1
442,1,0.45232,0.021256288,1
443,1,0.61061,0.012350146,1
444,1,0.68222,0.002167497,1
445,1,0.69542,0.008962544,1
446,1,0.70994,0.068629167,1
447,1,0.6402,0.276826415,1
448,1,0.46002,0.465336233,1
449,1,0.18634,0.599423963,1
450,1,0,0.406462536,1
451,1,0,0.208850083,1
452,1,0,0.12636279,1
453,1,0,0.659384567,1
454,1,0,0.635738313,1
455,1,0,0.494705665,1
456,1,0,0.156875161,1
457,1,0,0.186800733,1
458,1,0,0.134218261,1
459,1,0,0.184811586,1
460,1,0,0.096321603,1
461,1,0,0.199600567,1
462,1,0,0.474465322,1
463,1,0,0.913717264,1
464,1,0,0.973915148,1
465,1,0.24618,1.067715085,1
466,1,0.50688,0.859119624,1
467,1,0.67419,1.086027616,1
468,1,0.7491,1.082148719,1
469,1,0.77825,0.932989079,1
470,1,0.76681,1.006898332,1
471,1,0.67408,0.967794383,1
472,1,0.49368,0.989739746,1
473,1,0.2387,0.814194149,1
474,1,0,0.70918389,1
475,1,0,0.772903013,1
476,1,0,0.729088212,1
477,1,0,0.547305733,1
478,1,0,0.632625085,1
479,1,0,0.748952931,1
480,1,0,0.72378819,1
481,1,0,0.406227124,1
482,1,0,0.206835923,1
483,1,0,0.189462791,1
484,1,0,0.100869749,1
485,1,0,0.047534016,1
486,1,0,0.041398704,1
487,1,0,0.017200411,1
488,1,0,0.002093607,1
489,1,0.03718,0.017035845,1
490,1,0.15191,0.051061591,1
491,1,0.23122,0.088020922,1
492,1,0.25124,0.103483329,1
493,1,0.26719,0.157934153,1
494,1,0.25795,0.183089322,1
495,1,0.2156,0.22835108,1
496,1,0.11968,0.380939907,1
497,1,0.01045,0.364887601,1
498,1,0,0.557226456,1
499,1,0,0.587571889,1
500,1,0,0.596153707,1
501,1,0,0.463829416,1
502,1,0,0.593192261,1
503,1,0,0.225050418,1
504,1,0,0.55273931,1
505,1,0,0.402494076,1
506,1,0,0.305450011,1
507,1,0,0.362085086,1
508,1,0,0.353388989,1
509,1,0,0.371647823,1
510,1,0,0.397473723,1
511,1,0,0.272121806,1
512,1,0,0.219187537,1
513,1,0.23925,0.244850573,1
514,1,0.44891,0.169143886,1
515,1,0.61743,0.032218541,1
516,1,0.58542,0.029551683,1
517,1,0.62469,0.012462557,1
518,1,0.57717,0.008537002,1
519,1,0.46519,0.006580342,1
520,1,0.34254,0.090404623,1
521,1,0.1199,0.211216344,1
522,1,0,0.501386422,1
523,1,0,0.876652456,1
524,1,0,0.874064928,1
525,1,0,0.914693528,1
526,1,0,0.898270255,1
527,1,0,0.931230098,1
528,1,0,0.866030711,1
529,1,0,0.865461737,1
530,1,0,1.000084281,1
531,1,0,0.994644147,1
532,1,0,0.967176497,1
533,1,0,1.047447598,1
534,1,0,1.038920528,1
535,1,0,0.910094398,1
536,1,0,0.755438173,1
537,1,0.1199,0.719504166,1
538,1,0.35585,0.702674586,1
539,1,0.39193,0.521162859,1
540,1,0.41624,0.364071118,1
541,1,0.36806,0.322941044,1
542,1,0.28699,0.498054567,1
543,1,0.26191,0.46033414,1
544,1,0.14377,0.395225299,1
545,1,0.02926,0.296465557,1
546,1,0,0.44405993,1
547,1,0,0.535565841,1
548,1,0,0.543866679,1
549,1,0,0.848574852,1
550,1,0,0.883704769,1
551,1,0,0.979364133,1
552,1,0,0.611948145,1
553,1,0,0.411050618,1
554,1,0,0.442083994,1
555,1,0,0.629368597,1
556,1,0,0.806662095,1
557,1,0,0.864966523,1
558,1,0,0.982659829,1
559,1,0,0.809497983,1
560,1,0,0.938368761,1
561,1,0.11088,0.618508982,1
562,1,0.39281,0.446920568,1
563,1,0.59675,0.518983835,1
564,1,0.69597,0.6416336,1
565,1,0.72193,0.749047214,1
566,1,0.71082,0.808274407,1
567,1,0.62062,0.801625908,1
568,1,0.43494,0.730369157,1
569,1,0.17061,1.000876766,1
570,1,0,1.045168883,1
571,1,0,0.992382348,1
572,1,0,0.747282202,1
573,1,0,0.610318917,1
574,1,0,1.065167749,1
575,1,0,1.019092787,1
576,1,0,0.986518467,1
577,1,0,1.089371765,1
578,1,0,1.023025512,1
579,1,0,0.983335214,1
580,1,0,1.06957674,1
581,1,0,1.070554579,1
582,1,0,1.02891562,1
583,1,0,1.039834375,1
584,1,0,0.91149723,1
585,1,0.24079,0.965975475,1
586,1,0.45001,0.827702528,1
587,1,0.56034,1.068932759,1
588,1,0.60346,1.048197401,1
589,1,0.59092,1.043405312,1
590,1,0.44198,1.054592883,1
591,1,0.47355,1.028918046,1
592,1,0.38225,0.919430936,1
593,1,0.20438,0.669724316,1
594,1,0,0.51156416,1
595,1,0,0.496431273,1
596,1,0,0.62626468,1
597,1,0,0.309602314,1
598,1,0,0.596734613,1
599,1,0,0.04430725,1
600,1,0,0.491185999,1
601,1,0,0.450020617,1
602,1,0,0.595351517,1
603,1,0,0.383379978,1
604,1,0,0.309631589,1
605,1,0,0.302605107,1
606,1,0,0.268077882,1
607,1,0,0.246984045,1
608,1,0,0.235691111,1
609,1,0.13673,0.243519716,1
610,1,0.37059,0.158036009,1
611,1,0.59697,0.031140837,1
612,1,0.56815,0.018141302,1
613,1,0.52811,0.004344783,1
614,1,0.47597,0,1
615,1,0.35002,0.000618309,1
616,1,0.21945,0.026849202,1
617,1,0.07513,0.11057277,1
618,1,0,0.517659387,1
619,1,0,0.764277465,1
620,1,0,0.370917952,1
621,1,0,0.370924082,1
622,1,0,0.128358912,1
623,1,0,0.203480808,1
624,1,0,0.178788169,1
625,1,0,0.576369565,1
626,1,0,0.722821301,1
627,1,0,0.83322475,1
628,1,0,0.708410746,1
629,1,0,0.51437746,1
630,1,0,0.609046167,1
631,1,0,0.857137853,1
632,1,0,0.79808467,1
633,1,0,0.865208131,1
634,1,0.0033,0.648444569,1
635,1,0.09372,0.480539995,1
636,1,0.14564,0.587375588,1
637,1,0.11451,0.604333675,1
638,1,0.14036,0.326900947,1
639,1,0.12188,0.119773916,1
640,1,0.09075,0.107699117,1
641,1,0.00473,0.101410407,1
642,1,0,0.123791598,1
643,1,0,0.403348848,1
644,1,0,0.874137182,1
645,1,0,1.0247841,1
646,1,0,1.1,1
647,1,0,1.1,1
648,1,0,1.1,1
649,1,0,1.1,1
650,1,0,1.1,1
651,1,0,1.1,1
652,1,0,1.099957514,1
653,1,0,1.094458896,1
654,1,0,1.083845281,1
655,1,0,0.769839681,1
656,1,0,0.813920414,1
657,1,0.27489,0.634819812,1
658,1,0.45705,0.149464108,1
659,1,0.58564,0.040934379,1
660,1,0.54483,0.016395459,1
661,1,0.61567,0.00175111,1
662,1,0.73381,0.032759521,1
663,1,0.67628,0.190894537,1
664,1,0.48015,0.599833024,1
665,1,0.2145,0.889541965,1
666,1,0,0.969957966,1
667,1,0,1.043192816,1
668,1,0,1.012840235,1
669,1,0,1.01987524,1
670,1,0,1.076605582,1
671,1,0,1.096556914,1
672,1,0,1.090947426,1
673,1,0,1.093642414,1
674,1,0,1.082878458,1
675,1,0,1.096489644,1
676,1,0,1.096657098,1
677,1,0,1.092045117,1
678,1,0,1.09147929,1
679,1,0,1.068560744,1
680,1,0,0.969652038,1
681,1,0.29469,1.037846899,1
682,1,0.53779,0.907543326,1
683,1,0.71379,1.064712989,1
684,1,0.79618,1.092881989,1
685,1,0.79167,1.082112527,1
686,1,0.75042,1.04346419,1
687,1,0.64955,0.974343026,1
688,1,0.484,0.887952536,1
689,1,0.2618,0.824566025,1
690,1,0,0.708525223,1
691,1,0,0.91193068,1
692,1,0,0.909065092,1
693,1,0,0.944638621,1
694,1,0,0.87603175,1
695,1,0,0.887894905,1
696,1,0,0.862900305,1
697,1,0,0.908656097,1
698,1,0,0.797604275,1
699,1,0,0.88306551,1
700,1,0,0.785047507,1
701,1,0,0.656084216,1
702,1,0,0.752794457,1
703,1,0,0.17046812,1
704,1,0,0.461942813,1
705,1,0.24365,0.867351126,1
706,1,0.4928,0.948684448,1
707,1,0.67122,0.864710427,1
708,1,0.75097,1.081081319,1
709,1,0.76109,1.06946069,1
710,1,0.75064,1.080926651,1
711,1,0.66671,1.043495202,1
712,1,0.48719,0.948278338,1
713,1,0.24497,0.676153302,1
714,1,0,0.36961042,1
715,1,0,0.08472003,1
716,1,0,0.004305897,1
717,1,0,0.190415961,1
718,1,0,0.130343093,1
719,1,0,0.135963826,1
720,1,0,0.12446714,1
721,1,0,0.117377527,1
722,1,0,0.061797746,1
723,1,0,0.072365744,1
724,1,0,0.127398302,1
725,1,0,0.089806252,1
726,1,0,0.20166577,1
727,1,0,0.198248336,1
728,1,0,0.41410946,1
729,1,0.24211,0.185915325,1
730,1,0.46255,0.220087615,1
731,1,0.62238,0.153042931,1
732,1,0.68673,0.068577187,1
733,1,0.69696,0.095111928,1
734,1,0.68266,0.095240156,1
735,1,0.60709,0.158064792,1
736,1,0.44418,0.177850948,1
737,1,0.22682,0.210666958,1
738,1,0,0.369848356,1
739,1,0,0.42548576,1
740,1,0,0.60361082,1
741,1,0,0.329159796,1
742,1,0,0.319632202,1
743,1,0,0.297761616,1
744,1,0,0.262400615,1
745,1,0,0.328789288,1
746,1,0,0.499578661,1
747,1,0,0.565282768,1
748,1,0,0.535985916,1
749,1,0,0.447417781,1
750,1,0,0.442990824,1
751,1,0,0.597491759,1
752,1,0,0.495409343,1
753,1,0.05071,0.523232028,1
754,1,0.21318,0.669500148,1
755,1,0.42922,0.068490182,1
756,1,0.43527,0.769527328,1
757,1,0.45716,0.749200046,1
758,1,0.48081,0.813775384,1
759,1,0.58146,0.840712089,1
760,1,0.46266,1.065972757,1
761,1,0.22935,1.084381014,1
762,1,0,1.078921342,1
763,1,0,1.071335394,1
764,1,0,1.086856752,1
765,1,0,1.051168155,1
766,1,0,1.08319645,1
767,1,0,0.914578986,1
768,1,0,0.804379248,1
769,1,0,0.968839753,1
770,1,0,1.01949175,1
771,1,0,0.976746511,1
772,1,0,1.007633317,1
773,1,0,0.524697179,1
774,1,0,0.450852966,1
775,1,0,0.5323244,1
776,1,0,0.313642666,1
777,1,0.16005,0.207103428,1
778,1,0.26697,0.205713628,1
779,1,0.34144,0.358634887,1
780,1,0.38104,0.339708304,1
781,1,0.36113,0.318495337,1
782,1,0.32406,0.336627859,1
783,1,0.27896,0.301294624,1
784,1,0.1925,0.20533281,1
785,1,0.0374,0.247915119,1
786,1,0,0.380214462,1
787,1,0,0.488044381,1
788,1,0,0.422325915,1
789,1,0,0.621659649,1
790,1,0,0.755558091,1
791,1,0,0.896119392,1
792,1,0,0.936342669,1
793,1,0,0.978960318,1
794,1,0,1.019115341,1
795,1,0,0.905599582,1
796,1,0,0.783034987,1
797,1,0,0.801098305,1
798,1,0,0.80520078,1
799,1,0,0.625526351,1
800,1,0,0.712285382,1
801,1,0.30283,0.81134777,1
802,1,0.54868,0.728808707,1
803,1,0.72105,0.634634459,1
804,1,0.7997,0.609131599,1
805,1,0.80905,0.807205957,1
806,1,0.80146,0.925147164,1
807,1,0.72479,0.983374948,1
808,1,0.54747,0.857681125,1
809,1,0.30756,0.802410329,1
810,1,0,0.556387222,1
811,1,0,0.728127027,1
812,1,0,0.779359734,1
813,1,0,0.584247935,1
814,1,0,0.635693467,1
815,1,0,0.708706051,1
816,1,0,0.642549873,1
817,1,0,0.656543303,1
818,1,0,0.489277857,1
819,1,0,0.42566908,1
820,1,0,0.606536073,1
821,1,0,0.75973118,1
822,1,0,0.829056317,1
823,1,0,0.811339968,1
824,1,0,0.639820463,1
825,1,0.28303,0.754945451,1
826,1,0.48708,0.477341139,1
827,1,0.63987,0.792151619,1
828,1,0.65857,0.89555822,1
829,1,0.72204,0.834351748,1
830,1,0.67364,0.769571716,1
831,1,0.55748,0.727332443,1
832,1,0.44924,0.729409808,1
833,1,0.26048,0.599905866,1
834,1,0,0.592079884,1
835,1,0,0.641886944,1
836,1,0,0.344720823,1
837,1,0,0.412826055,1
838,1,0,0.316692721,1
839,1,0,0.444169096,1
840,1,0,0.380949545,1
841,1,0,0.321674719,1
842,1,0,0.410273278,1
843,1,0,0.428509655,1
844,1,0,0.400825444,1
845,1,0,0.34474423,1
846,1,0,0.485652434,1
847,1,0,0.302612713,1
848,1,0,0.238830533,1
849,1,0.31801,0.118779129,1
850,1,0.55803,0.012513701,1
851,1,0.72897,0.007793434,1
852,1,0.80014,0.004808541,1
853,1,0.81004,0.005585012,1
854,1,0.80278,0.057771385,1
855,1,0.73326,0.141958378,1
856,1,0.5588,0.212354783,1
857,1,0.31955,0.291037423,1
858,1,0,0.615435356,1
859,1,0,0.799294085,1
860,1,0,0.509586552,1
861,1,0,0.865707737,1
862,1,0,0.864678431,1
863,1,0,0.886994368,1
864,1,0,0.793768454,1
865,1,0,0.667449534,1
866,1,0,0.825809861,1
867,1,0,0.947236377,1
868,1,0,0.98985514,1
869,1,0,1.027430373,1
870,1,0,1.062625659,1
871,1,0,0.971720093,1
872,1,0.00077,0.912731361,1
873,1,0.30206,0.884012991,1
874,1,0.5412,0.789513082,1
875,1,0.70983,0.944954646,1
876,1,0.77693,1.009829224,1
877,1,0.78727,1.013293684,1
878,1,0.78034,0.959709287,1
879,1,0.71038,1.06359989,1
880,1,0.53977,1.069080412,1
881,1,0.31031,1.042985499,1
882,1,0,1.076751202,1
883,1,0,1.087439167,1
884,1,0,0.972227633,1
885,1,0,1.016141438,1
886,1,0,0.843454808,1
887,1,0,0.979671109,1
888,1,0,0.626048905,1
889,1,0,0.809079611,1
890,1,0,0.943202746,1
891,1,0,0.946422255,1
892,1,0,0.965424925,1
893,1,0,0.995046848,1
894,1,0,0.91518212,1
895,1,0,0.89895128,1
896,1,0.00352,0.487285039,1
897,1,0.26224,0.620050812,1
898,1,0.44407,0.460788081,1
899,1,0.54857,0.488964883,1
900,1,0.56804,0.543163231,1
901,1,0.56705,0.511948863,1
902,1,0.55847,0.645543379,1
903,1,0.54582,0.708102853,1
904,1,0.41206,0.795701641,1
905,1,0.23738,0.860960299,1
906,1,0,0.958455157,1
907,1,0,0.923595893,1
908,1,0,0.642192346,1
909,1,0,0.680282986,1
910,1,0,0.930546385,1
911,1,0,0.805929077,1
912,1,0,0.29792294,1
913,1,0,0.320550113,1
914,1,0,0.238633033,1
915,1,0,0.284629483,1
916,1,0,0.438170773,1
917,1,0,0.409130281,1
918,1,0,0.299267024,1
919,1,0,0.233936769,1
920,1,0,0.087991532,1
921,1,0.28237,0.066868486,1
922,1,0.49676,0.009158438,1
923,1,0.63019,0.00002299,1
924,1,0.65769,0.000344135,1
925,1,0.70675,0,1
