Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,66,12156.2,3471.3,1657.75
,,,,,,,,67,12179.95,3477.95,1660.6
,,,,,,,,68,11974.75,3420,1633.05
,,,,,,,,69,11585.25,3308.85,1579.85
,,,,,,,,70,10902.2,3113.15,1486.75
,,,,,,,,71,9989.25,2852.85,1362.3
,,,,,,,,72,9190.3,2624.85,1253.05
,,,,,,,,73,8693.45,2483.3,1184.65
,,,,,,,,74,8432.2,2408.25,1149.5
,,,,,,,,75,8299.2,2370.25,1131.45
,,,,,,,,76,8314.4,2374.05,1133.35
,,,,,,,,77,8540.5,2439.6,1164.7
,,,,,,,,78,9246.35,2641,1260.65
,,,,,,,,79,10529.8,3007.7,1435.45
,,,,,,,,80,11229,3207.2,1530.45
,,,,,,,,81,11242.3,3211,1533.3
,,,,,,,,82,11212.85,3202.45,1528.55
,,,,,,,,83,11188.15,3194.85,1524.75
,,,,,,,,84,11077.95,3163.5,1510.5
,,,,,,,,85,10919.3,3118.85,1488.65
,,,,,,,,86,10825.25,3092.25,1476.3
,,,,,,,,87,10740.7,3067.55,1463.95
,,,,,,,,88,10851.85,3098.9,1479.15
,,,,,,,,89,11609.95,3316.45,1582.7
,,,,,,,,90,12227.45,3492.2,1667.25
,,,,,,,,91,12133.4,3464.65,1653.95
,,,,,,,,92,11850.3,3383.9,1615.95
,,,,,,,,93,11397.15,3254.7,1553.25
,,,,,,,,94,10646.65,3040.95,1451.6
,,,,,,,,95,9690.95,2768.3,1321.45
,,,,,,,,96,8806.5,2515.6,1200.8
,,,,,,,,97,8242.2,2354.1,1122.9
,,,,,,,,98,7940.1,2267.65,1083
,,,,,,,,99,7788.1,2223.95,1061.15
,,,,,,,,100,7759.6,2216.35,1058.3
,,,,,,,,101,7959.1,2273.35,1084.9
,,,,,,,,102,8611.75,2459.55,1174.2
,,,,,,,,103,9852.45,2813.9,1343.3
,,,,,,,,104,10579.2,3021.95,1442.1
,,,,,,,,105,10656.15,3043.8,1453.5
,,,,,,,,106,10703.65,3057.1,1459.2
,,,,,,,,107,10655.2,3042.85,1453.5
,,,,,,,,108,10506.05,3001.05,1432.6
,,,,,,,,109,10376.85,2963.05,1414.55
,,,,,,,,110,10325.55,2948.8,1407.9
,,,,,,,,111,10243.85,2926,1396.5
,,,,,,,,112,10310.35,2945,1405.05
,,,,,,,,113,10964.9,3131.2,1495.3
,,,,,,,,114,11682.15,3336.4,1592.2
,,,,,,,,115,11639.4,3324.05,1587.45
,,,,,,,,116,11375.3,3249,1550.4
,,,,,,,,117,10950.65,3127.4,1492.45
,,,,,,,,118,10248.6,2926.95,1397.45
,,,,,,,,119,9305.25,2657.15,1268.25
,,,,,,,,120,8490.15,2425.35,1157.1
,,,,,,,,121,7957.2,2272.4,1083.95
,,,,,,,,122,7667.45,2189.75,1045
,,,,,,,,123,7519.25,2147,1025.05
,,,,,,,,124,7482.2,2136.55,1020.3
,,,,,,,,125,7664.6,2188.8,1045
,,,,,,,,126,8312.5,2374.05,1133.35
,,,,,,,,127,9530.4,2721.75,1299.6
,,,,,,,,128,10260,2930.75,1399.35
,,,,,,,,129,10345.5,2954.5,1409.8
,,,,,,,,130,10355.95,2957.35,1411.7
,,,,,,,,131,10310.35,2945,1405.05
,,,,,,,,132,10157.4,2900.35,1385.1
,,,,,,,,133,9989.25,2852.85,1362.3
,,,,,,,,134,9901.85,2827.2,1349.95
,,,,,,,,135,9764.1,2788.25,1330.95
,,,,,,,,136,9810.65,2802.5,1337.6
,,,,,,,,137,10383.5,2964.95,1415.5
,,,,,,,,138,10931.65,3121.7,1490.55
,,,,,,,,139,10755.9,3072.3,1466.8
,,,,,,,,140,10446.2,2983,1424.05
,,,,,,,,141,10032.95,2865.2,1368
,,,,,,,,142,9494.3,2712.25,1294.85
,,,,,,,,143,8762.8,2503.25,1194.15
,,,,,,,,144,8010.4,2287.6,1092.5
,,,,,,,,145,7428.05,2122.3,1012.7
,,,,,,,,146,7106,2029.2,969
,,,,,,,,147,6931.2,1978.85,944.3
,,,,,,,,148,6859.95,1959.85,934.8
,,,,,,,,149,6928.35,1978.85,944.3
,,,,,,,,150,7192.45,2053.9,980.4
,,,,,,,,151,7669.35,2189.75,1045
,,,,,,,,152,8171.9,2333.2,1113.4
,,,,,,,,153,8685.85,2480.45,1184.65
,,,,,,,,154,8997.45,2568.8,1226.45
,,,,,,,,155,9084.85,2594.45,1237.85
,,,,,,,,156,9011.7,2573.55,1228.35
,,,,,,,,157,8846.4,2526.05,1205.55
,,,,,,,,158,8659.25,2472.85,1179.9
,,,,,,,,159,8527.2,2435.8,1162.8
,,,,,,,,160,8618.4,2461.45,1174.2
,,,,,,,,161,9249.2,2641,1261.6
,,,,,,,,162,9882.85,2821.5,1347.1
,,,,,,,,163,9766,2789.2,1331.9
,,,,,,,,164,9452.5,2699.9,1289.15
,,,,,,,,165,9156.1,2614.4,1248.3
,,,,,,,,166,8727.65,2492.8,1189.4
,,,,,,,,167,8167.15,2332.25,1113.4
,,,,,,,,168,7550.6,2156.5,1029.8
,,,,,,,,169,7033.8,2008.3,959.5
,,,,,,,,170,6734.55,1922.8,917.7
,,,,,,,,171,6556.9,1872.45,893.95
,,,,,,,,172,6509.4,1859.15,887.3
,,,,,,,,173,6558.8,1873.4,893.95
,,,,,,,,174,6749.75,1927.55,920.55
,,,,,,,,175,7119.3,2033,969.95
,,,,,,,,176,7505.95,2143.2,1023.15
,,,,,,,,177,8044.6,2297.1,1096.3
,,,,,,,,178,8460.7,2416.8,1153.3
,,,,,,,,179,8723.85,2491.85,1189.4
,,,,,,,,180,8888.2,2538.4,1212.2
,,,,,,,,181,8916.7,2546,1216
,,,,,,,,182,8867.3,2531.75,1208.4
,,,,,,,,183,8835.95,2523.2,1204.6
,,,,,,,,184,8959.45,2559.3,1221.7
,,,,,,,,185,9728,2778.75,1326.2
,,,,,,,,186,10526.95,3006.75,1435.45
,,,,,,,,187,10510.8,3002,1433.55
,,,,,,,,188,10240.05,2924.1,1395.55
,,,,,,,,189,9884.75,2822.45,1347.1
,,,,,,,,190,9301.45,2656.2,1268.25
,,,,,,,,191,8533.85,2436.75,1163.75
,,,,,,,,192,7862.2,2245.8,1071.6
,,,,,,,,193,7422.35,2119.45,1011.75
,,,,,,,,194,7210.5,2059.6,983.25
,,,,,,,,195,7131.65,2036.8,972.8
,,,,,,,,196,7159.2,2044.4,975.65
,,,,,,,,197,7417.6,2118.5,1011.75
,,,,,,,,198,8162.4,2331.3,1112.45
,,,,,,,,199,9502.85,2714.15,1294.85
,,,,,,,,200,10277.1,2935.5,1401.25
,,,,,,,,201,10353.1,2956.4,1411.7
,,,,,,,,202,10363.55,2959.25,1412.65
,,,,,,,,203,10357.85,2958.3,1412.65
,,,,,,,,204,10269.5,2932.65,1400.3
,,,,,,,,205,10095.65,2883.25,1376.55
,,,,,,,,206,9987.35,2851.9,1362.3
,,,,,,,,207,9847.7,2812,1343.3
,,,,,,,,208,9880.95,2821.5,1347.1
,,,,,,,,209,10545.95,3011.5,1438.3
,,,,,,,,210,11441.8,3268,1559.9
,,,,,,,,211,11414.25,3259.45,1556.1
,,,,,,,,212,11108.35,3172.05,1514.3
,,,,,,,,213,10663.75,3044.75,1453.5
,,,,,,,,214,9930.35,2835.75,1353.75
,,,,,,,,215,8996.5,2568.8,1226.45
,,,,,,,,216,8170,2333.2,1113.4
,,,,,,,,217,7627.55,2178.35,1040.25
,,,,,,,,218,7357.75,2101.4,1002.25
,,,,,,,,219,7209.55,2058.65,983.25
,,,,,,,,220,7199.1,2055.8,981.35
,,,,,,,,221,7407.15,2115.65,1009.85
,,,,,,,,222,8094.95,2312.3,1102.95
,,,,,,,,223,9398.35,2683.75,1281.55
,,,,,,,,224,10094.7,2883.25,1376.55
,,,,,,,,225,10131.75,2893.7,1381.3
,,,,,,,,226,10183.05,2907.95,1387.95
,,,,,,,,227,10186.85,2908.9,1388.9
,,,,,,,,228,10088.05,2881.35,1375.6
,,,,,,,,229,9921.8,2833.85,1352.8
,,,,,,,,230,9837.25,2809.15,1341.4
,,,,,,,,231,9748.9,2783.5,1329.05
,,,,,,,,232,9815.4,2802.5,1337.6
,,,,,,,,233,10457.6,2986.8,1425.95
,,,,,,,,234,11189.1,3194.85,1524.75
,,,,,,,,235,11106.45,3172.05,1514.3
,,,,,,,,236,10830.95,3093.2,1477.25
,,,,,,,,237,10424.35,2977.3,1421.2
,,,,,,,,238,9737.5,2780.65,1328.1
,,,,,,,,239,8832.15,2522.25,1203.65
,,,,,,,,240,8044.6,2297.1,1096.3
,,,,,,,,241,7544.9,2155.55,1028.85
,,,,,,,,242,7295.05,2083.35,994.65
,,,,,,,,243,7180.1,2050.1,978.5
,,,,,,,,244,7212.4,2059.6,983.25
,,,,,,,,245,7438.5,2124.2,1013.65
,,,,,,,,246,8182.35,2336.05,1115.3
,,,,,,,,247,9491.45,2711.3,1294.85
,,,,,,,,248,10185.9,2908.9,1388.9
,,,,,,,,249,10186.85,2908.9,1388.9
,,,,,,,,250,10126.05,2891.8,1380.35
,,,,,,,,251,10089.95,2881.35,1375.6
,,,,,,,,252,10009.2,2858.55,1364.2
,,,,,,,,253,9868.6,2817.7,1345.2
,,,,,,,,254,9811.6,2802.5,1337.6
,,,,,,,,255,9718.5,2774.95,1324.3
,,,,,,,,256,9784.05,2793.95,1333.8
,,,,,,,,257,10416.75,2974.45,1420.25
,,,,,,,,258,11191.95,3196.75,1525.7
,,,,,,,,259,11150.15,3184.4,1520
,,,,,,,,260,10875.6,3106.5,1482
,,,,,,,,261,10458.55,2986.8,1425.95
,,,,,,,,262,9742.25,2782.55,1328.1
,,,,,,,,263,8811.25,2516.55,1201.75
,,,,,,,,264,7991.4,2281.9,1088.7
,,,,,,,,265,7449.9,2127.05,1015.55
,,,,,,,,266,7152.55,2042.5,974.7
,,,,,,,,267,7011.95,2002.6,955.7
,,,,,,,,268,7009.1,2001.65,954.75
,,,,,,,,269,7226.65,2063.4,985.15
,,,,,,,,270,7905.9,2257.2,1078.25
,,,,,,,,271,9127.6,2606.8,1244.5
,,,,,,,,272,9972.15,2848.1,1359.45
,,,,,,,,273,10206.8,2914.6,1390.8
,,,,,,,,274,10373.05,2963.05,1414.55
,,,,,,,,275,10519.35,3003.9,1433.55
,,,,,,,,276,10556.4,3014.35,1439.25
,,,,,,,,277,10514.6,3002.95,1433.55
,,,,,,,,278,10468.05,2989.65,1426.9
,,,,,,,,279,10329.35,2949.75,1407.9
,,,,,,,,280,10304.65,2943.1,1405.05
,,,,,,,,281,10795.8,3083.7,1472.5
,,,,,,,,282,11353.45,3242.35,1548.5
,,,,,,,,283,11238.5,3209.1,1532.35
,,,,,,,,284,10905.05,3114.1,1486.75
,,,,,,,,285,10447.15,2983,1424.05
,,,,,,,,286,9712.8,2774,1323.35
,,,,,,,,287,8788.45,2509.9,1197.95
,,,,,,,,288,7984.75,2280,1088.7
,,,,,,,,289,7420.45,2119.45,1011.75
,,,,,,,,290,7137.35,2037.75,972.8
,,,,,,,,291,7002.45,1999.75,953.8
,,,,,,,,292,6976.8,1993.1,950.95
,,,,,,,,293,7164.9,2046.3,976.6
,,,,,,,,294,7806.15,2229.65,1064
,,,,,,,,295,9025.95,2577.35,1230.25
,,,,,,,,296,9823,2805.35,1338.55
,,,,,,,,297,9977.85,2850,1360.4
,,,,,,,,298,10020.6,2861.4,1366.1
,,,,,,,,299,10033.9,2865.2,1368
,,,,,,,,300,9990.2,2852.85,1362.3
,,,,,,,,301,9899,2827.2,1349.95
,,,,,,,,302,9859.1,2815.8,1344.25
,,,,,,,,303,9822.05,2805.35,1338.55
,,,,,,,,304,9964.55,2845.25,1358.5
,,,,,,,,305,10583.95,3022.9,1443.05
,,,,,,,,306,11205.25,3200.55,1527.6
,,,,,,,,307,11103.6,3171.1,1514.3
,,,,,,,,308,10819.55,3090.35,1475.35
,,,,,,,,309,10459.5,2987.75,1425.95
,,,,,,,,310,9922.75,2833.85,1352.8
,,,,,,,,311,9202.65,2627.7,1254.95
,,,,,,,,312,8484.45,2422.5,1156.15
,,,,,,,,313,7923.95,2262.9,1080.15
,,,,,,,,314,7596.2,2169.8,1035.5
,,,,,,,,315,7411.9,2117.55,1010.8
,,,,,,,,316,7354.9,2100.45,1002.25
,,,,,,,,317,7431.85,2122.3,1012.7
,,,,,,,,318,7692.15,2197.35,1048.8
,,,,,,,,319,8180.45,2336.05,1115.3
,,,,,,,,320,8671.6,2476.65,1181.8
,,,,,,,,321,9227.35,2635.3,1257.8
,,,,,,,,322,9664.35,2759.75,1317.65
,,,,,,,,323,9848.65,2812,1343.3
,,,,,,,,324,9786.9,2794.9,1333.8
,,,,,,,,325,9631.1,2750.25,1313.85
,,,,,,,,326,9450.6,2698.95,1288.2
,,,,,,,,327,9365.1,2674.25,1276.8
,,,,,,,,328,9441.1,2696.1,1287.25
,,,,,,,,329,10056.7,2871.85,1371.8
,,,,,,,,330,10896.5,3112.2,1485.8
,,,,,,,,331,10893.65,3111.25,1485.8
,,,,,,,,332,10649.5,3040.95,1452.55
,,,,,,,,333,10314.15,2945.95,1406
,,,,,,,,334,9905.65,2829.1,1350.9
,,,,,,,,335,9420.2,2690.4,1284.4
,,,,,,,,336,8854.95,2528.9,1207.45
,,,,,,,,337,8322.95,2376.9,1135.25
,,,,,,,,338,8004.7,2285.7,1091.55
,,,,,,,,339,7875.5,2249.6,1073.5
,,,,,,,,340,7860.3,2244.85,1071.6
,,,,,,,,341,7948.65,2269.55,1083
,,,,,,,,342,8170,2333.2,1113.4
,,,,,,,,343,8551.9,2442.45,1165.65
,,,,,,,,344,8964.2,2559.3,1222.65
,,,,,,,,345,9546.55,2726.5,1301.5
,,,,,,,,346,9984.5,2850.95,1361.35
,,,,,,,,347,10223.9,2919.35,1393.65
,,,,,,,,348,10303.7,2942.15,1405.05
,,,,,,,,349,10295.15,2940.25,1404.1
,,,,,,,,350,10190.65,2910.8,1389.85
,,,,,,,,351,10127.95,2892.75,1381.3
,,,,,,,,352,10209.65,2915.55,1391.75
,,,,,,,,353,10870.85,3104.6,1482
,,,,,,,,354,11735.35,3351.6,1599.8
,,,,,,,,355,11749.6,3355.4,1601.7
,,,,,,,,356,11422.8,3262.3,1558
,,,,,,,,357,11096,3169.2,1512.4
,,,,,,,,358,10543.1,3011.5,1437.35
,,,,,,,,359,9882.85,2822.45,1347.1
,,,,,,,,360,9221.65,2633.4,1256.85
,,,,,,,,361,8757.1,2501.35,1194.15
,,,,,,,,362,8514.85,2431.05,1160.9
,,,,,,,,363,8417,2403.5,1147.6
,,,,,,,,364,8420.8,2405.4,1147.6
,,,,,,,,365,8615.55,2460.5,1174.2
,,,,,,,,366,9123.8,2605.85,1243.55
,,,,,,,,367,9963.6,2845.25,1358.5
,,,,,,,,368,10582.05,3021.95,1443.05
,,,,,,,,369,11007.65,3143.55,1501
,,,,,,,,370,11245.15,3211.95,1533.3
,,,,,,,,371,11336.35,3237.6,1545.65
,,,,,,,,372,11246.1,3211.95,1533.3
,,,,,,,,373,11065.6,3159.7,1508.6
,,,,,,,,374,10939.25,3124.55,1491.5
,,,,,,,,375,10801.5,3084.65,1472.5
,,,,,,,,376,10822.4,3091.3,1475.35
,,,,,,,,377,11373.4,3248.05,1550.4
,,,,,,,,378,12107.75,3458,1650.15
,,,,,,,,379,11973.8,3420,1632.1
,,,,,,,,380,11611.85,3316.45,1582.7
,,,,,,,,381,11084.6,3165.4,1510.5
,,,,,,,,382,10324.6,2948.8,1407.9
,,,,,,,,383,9415.45,2688.5,1283.45
,,,,,,,,384,8576.6,2450.05,1169.45
,,,,,,,,385,8000.9,2284.75,1090.6
,,,,,,,,386,7676,2192.6,1045.95
,,,,,,,,387,7529.7,2150.8,1026
,,,,,,,,388,7490.75,2139.4,1021.25
,,,,,,,,389,7679.8,2193.55,1046.9
,,,,,,,,390,8332.45,2378.8,1136.2
,,,,,,,,391,9516.15,2717.95,1297.7
,,,,,,,,392,10210.6,2916.5,1391.75
,,,,,,,,393,10313.2,2945.95,1406
,,,,,,,,394,10317.95,2945.95,1406
,,,,,,,,395,10310.35,2945,1405.05
,,,,,,,,396,10270.45,2932.65,1400.3
,,,,,,,,397,10216.3,2917.45,1392.7
,,,,,,,,398,10203.95,2914.6,1390.8
,,,,,,,,399,10169.75,2904.15,1386.05
,,,,,,,,400,10267.6,2931.7,1400.3
,,,,,,,,401,10837.6,3095.1,1477.25
,,,,,,,,402,11390.5,3252.8,1553.25
,,,,,,,,403,11231.85,3207.2,1531.4
,,,,,,,,404,10893.65,3111.25,1484.85
,,,,,,,,405,10389.2,2967.8,1416.45
,,,,,,,,406,9637.75,2752.15,1313.85
,,,,,,,,407,8700.1,2484.25,1185.6
,,,,,,,,408,7856.5,2243.9,1070.65
,,,,,,,,409,7289.35,2081.45,993.7
,,,,,,,,410,6999.6,1998.8,953.8
,,,,,,,,411,6849.5,1956.05,933.85
,,,,,,,,412,6832.4,1951.3,931
,,,,,,,,413,7056.6,2014.95,962.35
,,,,,,,,414,7785.25,2223,1061.15
,,,,,,,,415,9120.95,2604.9,1243.55
,,,,,,,,416,9820.15,2804.4,1338.55
,,,,,,,,417,9893.3,2825.3,1348.05
,,,,,,,,418,9953.15,2842.4,1356.6
,,,,,,,,419,10030.1,2864.25,1367.05
,,,,,,,,420,10034.85,2866.15,1368
,,,,,,,,421,9988.3,2852.85,1362.3
,,,,,,,,422,9976.9,2850,1360.4
,,,,,,,,423,9929.4,2835.75,1353.75
,,,,,,,,424,10013,2859.5,1365.15
,,,,,,,,425,10608.65,3029.55,1446.85
,,,,,,,,426,11610.9,3316.45,1582.7
,,,,,,,,427,11695.45,3340.2,1595.05
,,,,,,,,428,11492.15,3282.25,1566.55
,,,,,,,,429,11096.95,3169.2,1512.4
,,,,,,,,430,10426.25,2978.25,1421.2
,,,,,,,,431,9572.2,2734.1,1304.35
,,,,,,,,432,8786.55,2508.95,1197.95
,,,,,,,,433,8297.3,2369.3,1131.45
,,,,,,,,434,8063.6,2302.8,1099.15
,,,,,,,,435,7966.7,2275.25,1085.85
,,,,,,,,436,7984.75,2280,1088.7
,,,,,,,,437,8238.4,2352.2,1122.9
,,,,,,,,438,8973.7,2563.1,1223.6
,,,,,,,,439,10317,2945.95,1406
,,,,,,,,440,11020.95,3147.35,1501.95
,,,,,,,,441,11051.35,3155.9,1506.7
,,,,,,,,442,10995.3,3140.7,1499.1
,,,,,,,,443,10935.45,3122.65,1491.5
,,,,,,,,444,10799.6,3083.7,1472.5
,,,,,,,,445,10630.5,3036.2,1448.75
,,,,,,,,446,10524.1,3005.8,1434.5
,,,,,,,,447,10398.7,2969.7,1418.35
,,,,,,,,448,10469.95,2990.6,1427.85
,,,,,,,,449,10998.15,3140.7,1500.05
,,,,,,,,450,11734.4,3351.6,1599.8
,,,,,,,,451,11713.5,3344.95,1596.95
,,,,,,,,452,11511.15,3287.95,1569.4
,,,,,,,,453,11049.45,3155.9,1505.75
,,,,,,,,454,10321.75,2947.85,1406.95
,,,,,,,,455,9405,2685.65,1282.5
,,,,,,,,456,8573.75,2449.1,1169.45
,,,,,,,,457,8012.3,2288.55,1092.5
,,,,,,,,458,7695,2198.3,1049.75
,,,,,,,,459,7549.65,2155.55,1028.85
,,,,,,,,460,7517.35,2147,1025.05
,,,,,,,,461,7744.4,2212.55,1055.45
,,,,,,,,462,8422.7,2405.4,1148.55
,,,,,,,,463,9678.6,2764.5,1319.55
,,,,,,,,464,10346.45,2955.45,1409.8
,,,,,,,,465,10421.5,2976.35,1420.25
,,,,,,,,466,10451.9,2984.9,1425
,,,,,,,,467,10481.35,2993.45,1428.8
,,,,,,,,468,10438.6,2981.1,1423.1
,,,,,,,,469,10321.75,2947.85,1406.95
,,,,,,,,470,10246.7,2926.95,1396.5
,,,,,,,,471,10123.2,2890.85,1380.35
,,,,,,,,472,10140.3,2896.55,1382.25
,,,,,,,,473,10590.6,3024.8,1444
,,,,,,,,474,11423.75,3263.25,1558
,,,,,,,,475,11381,3249.95,1551.35
,,,,,,,,476,11101.7,3170.15,1513.35
,,,,,,,,477,10739.75,3067.55,1463.95
,,,,,,,,478,10222.95,2919.35,1393.65
,,,,,,,,479,9518.05,2717.95,1297.7
,,,,,,,,480,8780.85,2507.05,1197
,,,,,,,,481,8255.5,2357.9,1125.75
,,,,,,,,482,7961,2273.35,1084.9
,,,,,,,,483,7780.5,2222.05,1060.2
,,,,,,,,484,7710.2,2202.1,1050.7
,,,,,,,,485,7775.75,2221.1,1060.2
,,,,,,,,486,8027.5,2293.3,1094.4
,,,,,,,,487,8524.35,2434.85,1161.85
,,,,,,,,488,9116.2,2603,1242.6
,,,,,,,,489,9775.5,2792.05,1332.85
,,,,,,,,490,10350.25,2955.45,1410.75
,,,,,,,,491,10703.65,3057.1,1459.2
,,,,,,,,492,10854.7,3099.85,1480.1
,,,,,,,,493,10853.75,3099.85,1480.1
,,,,,,,,494,10716,3059.95,1461.1
,,,,,,,,495,10541.2,3010.55,1437.35
,,,,,,,,496,10467.1,2988.7,1426.9
,,,,,,,,497,10867.05,3102.7,1482
,,,,,,,,498,11552.95,3299.35,1575.1
,,,,,,,,499,11434.2,3265.15,1558.95
,,,,,,,,500,11038.05,3152.1,1504.8
,,,,,,,,501,10630.5,3035.25,1448.75
,,,,,,,,502,10102.3,2885.15,1376.55
,,,,,,,,503,9453.45,2699.9,1289.15
,,,,,,,,504,8818.85,2518.45,1202.7
,,,,,,,,505,8322.95,2376.9,1135.25
,,,,,,,,506,8050.3,2299,1098.2
,,,,,,,,507,7919.2,2261,1079.2
,,,,,,,,508,7861.25,2245.8,1071.6
,,,,,,,,509,7913.5,2260.05,1079.2
,,,,,,,,510,8129.15,2321.8,1107.7
,,,,,,,,511,8511.05,2431.05,1160.9
,,,,,,,,512,8929.05,2549.8,1217.9
,,,,,,,,513,9482.9,2707.5,1292.95
,,,,,,,,514,9823.95,2805.35,1339.5
,,,,,,,,515,9958.85,2844.3,1357.55
,,,,,,,,516,9956.95,2843.35,1356.6
,,,,,,,,517,9897.1,2826.25,1349
,,,,,,,,518,9822.05,2805.35,1338.55
,,,,,,,,519,9792.6,2796.8,1334.75
,,,,,,,,520,9809.7,2801.55,1337.6
,,,,,,,,521,10267.6,2931.7,1400.3
,,,,,,,,522,10950.65,3127.4,1492.45
,,,,,,,,523,10954.45,3128.35,1493.4
,,,,,,,,524,10754,3071.35,1466.8
,,,,,,,,525,10359.75,2959.25,1412.65
,,,,,,,,526,9710.9,2774,1323.35
,,,,,,,,527,8985.1,2565.95,1224.55
,,,,,,,,528,8248.85,2355.05,1124.8
,,,,,,,,529,7719.7,2204.95,1052.6
,,,,,,,,530,7449.9,2127.05,1015.55
,,,,,,,,531,7340.65,2096.65,1001.3
,,,,,,,,532,7346.35,2098.55,1002.25
,,,,,,,,533,7574.35,2163.15,1032.65
,,,,,,,,534,8268.8,2360.75,1126.7
,,,,,,,,535,9532.3,2721.75,1299.6
,,,,,,,,536,10241.95,2925.05,1395.55
,,,,,,,,537,10394.9,2969.7,1417.4
,,,,,,,,538,10481.35,2993.45,1428.8
,,,,,,,,539,10563.05,3017.2,1440.2
,,,,,,,,540,10547.85,3011.5,1438.3
,,,,,,,,541,10446.2,2983,1424.05
,,,,,,,,542,10374.95,2963.05,1414.55
,,,,,,,,543,10262.85,2930.75,1399.35
,,,,,,,,544,10267.6,2931.7,1400.3
,,,,,,,,545,10735.95,3065.65,1463
,,,,,,,,546,11418.05,3260.4,1557.05
,,,,,,,,547,11323.05,3233.8,1543.75
,,,,,,,,548,10963.95,3131.2,1495.3
,,,,,,,,549,10447.15,2983,1424.05
,,,,,,,,550,9687.15,2766.4,1320.5
,,,,,,,,551,8734.3,2493.75,1190.35
,,,,,,,,552,7870.75,2247.7,1073.5
,,,,,,,,553,7321.65,2090.95,997.5
,,,,,,,,554,6973.95,1992.15,950
,,,,,,,,555,6803.9,1942.75,927.2
,,,,,,,,556,6760.2,1930.4,921.5
,,,,,,,,557,6953.05,1985.5,948.1
,,,,,,,,558,7594.3,2168.85,1035.5
,,,,,,,,559,8870.15,2532.7,1209.35
