Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,2208,3868,1656.75,1107.75
,,,,,,,,2209,3601.5,1542.75,1031.1
,,,,,,,,2210,3466,1484.25,992.25
,,,,,,,,2211,3409.5,1461,975.45
,,,,,,,,2212,3416,1463.25,977.55
,,,,,,,,2213,3538.5,1515.75,1012.2
,,,,,,,,2214,3915,1677,1120.35
,,,,,,,,2215,4542,1945.5,1299.9
,,,,,,,,2216,4884,2092.5,1398.6
,,,,,,,,2217,4915,2105.25,1407
,,,,,,,,2218,4907.5,2102.25,1404.9
,,,,,,,,2219,4899.5,2098.5,1402.8
,,,,,,,,2220,4857,2080.5,1390.2
,,,,,,,,2221,4792.5,2052.75,1372.35
,,,,,,,,2222,4739.5,2030.25,1356.6
,,,,,,,,2223,4668.5,1999.5,1336.65
,,,,,,,,2224,4620,1979.25,1323
,,,,,,,,2225,4616.5,1977.75,1321.95
,,,,,,,,2226,4661.5,1996.5,1334.55
,,,,,,,,2227,4707,2016.75,1347.15
,,,,,,,,2228,4968.5,2128.5,1422.75
,,,,,,,,2229,4997,2141.25,1431.15
,,,,,,,,2230,4666.5,1998.75,1335.6
,,,,,,,,2231,4194.5,1797,1201.2
,,,,,,,,2232,3763.5,1611.75,1077.3
,,,,,,,,2233,3480,1491,996.45
,,,,,,,,2234,3339.5,1431,955.5
,,,,,,,,2235,3267,1399.5,935.55
,,,,,,,,2236,3256.5,1395,932.4
,,,,,,,,2237,3352,1435.5,958.65
,,,,,,,,2238,3705.5,1587.75,1060.5
,,,,,,,,2239,4313.5,1848,1234.8
,,,,,,,,2240,4657,1995,1333.5
,,,,,,,,2241,4716,2020.5,1350.3
,,,,,,,,2242,4730,2026.5,1354.5
,,,,,,,,2243,4761,2040,1362.9
,,,,,,,,2244,4761.5,2040,1362.9
,,,,,,,,2245,4720,2022,1351.35
,,,,,,,,2246,4709,2017.5,1348.2
,,,,,,,,2247,4669,2000.25,1336.65
,,,,,,,,2248,4619,1979.25,1321.95
,,,,,,,,2249,4619.5,1979.25,1323
,,,,,,,,2250,4662.5,1997.25,1335.6
,,,,,,,,2251,4705,2015.25,1346.1
,,,,,,,,2252,4931.5,2112.75,1412.25
,,,,,,,,2253,4921,2107.5,1409.1
,,,,,,,,2254,4600,1970.25,1316.7
,,,,,,,,2255,4143.5,1774.5,1186.5
,,,,,,,,2256,3712,1590,1062.6
,,,,,,,,2257,3452.5,1479,988.05
,,,,,,,,2258,3315,1419.75,948.15
,,,,,,,,2259,3254,1393.5,931.35
,,,,,,,,2260,3254.5,1393.5,931.35
,,,,,,,,2261,3367.5,1442.25,964.95
,,,,,,,,2262,3724,1595.25,1065.75
,,,,,,,,2263,4348.5,1863,1245.3
,,,,,,,,2264,4707,2016.75,1347.15
,,,,,,,,2265,4780,2047.5,1368.15
,,,,,,,,2266,4817,2063.25,1378.65
,,,,,,,,2267,4842.5,2074.5,1386
,,,,,,,,2268,4826.5,2067.75,1381.8
,,,,,,,,2269,4777,2046.75,1367.1
,,,,,,,,2270,4744.5,2032.5,1357.65
,,,,,,,,2271,4661.5,1997.25,1334.55
,,,,,,,,2272,4594.5,1968.75,1314.6
,,,,,,,,2273,4580,1962,1311.45
,,,,,,,,2274,4611,1975.5,1319.85
,,,,,,,,2275,4640.5,1987.5,1328.25
,,,,,,,,2276,4862.5,2082.75,1392.3
,,,,,,,,2277,4913.5,2104.5,1407
,,,,,,,,2278,4658,1995,1333.5
,,,,,,,,2279,4234,1814.25,1212.75
,,,,,,,,2280,3826,1638.75,1095.15
,,,,,,,,2281,3553,1521.75,1017.45
,,,,,,,,2282,3410.5,1461,975.45
,,,,,,,,2283,3345,1433.25,957.6
,,,,,,,,2284,3341.5,1431,956.55
,,,,,,,,2285,3430,1469.25,981.75
,,,,,,,,2286,3718.5,1593,1064.7
,,,,,,,,2287,4164,1784.25,1192.8
,,,,,,,,2288,4506,1930.5,1290.45
,,,,,,,,2289,4661.5,1997.25,1334.55
,,,,,,,,2290,4737,2028.75,1356.6
,,,,,,,,2291,4756.5,2037.75,1361.85
,,,,,,,,2292,4711.5,2018.25,1349.25
,,,,,,,,2293,4637,1986.75,1327.2
,,,,,,,,2294,4570,1957.5,1308.3
,,,,,,,,2295,4473,1916.25,1281
,,,,,,,,2296,4392,1881.75,1256.85
,,,,,,,,2297,4379,1875.75,1253.7
,,,,,,,,2298,4407,1887.75,1262.1
,,,,,,,,2299,4424,1895.25,1266.3
,,,,,,,,2300,4620.5,1979.25,1323
,,,,,,,,2301,4671.5,2001,1336.65
,,,,,,,,2302,4459,1910.25,1276.8
,,,,,,,,2303,4124.5,1767,1181.25
,,,,,,,,2304,3774,1616.25,1080.45
,,,,,,,,2305,3512,1504.5,1005.9
,,,,,,,,2306,3360,1439.25,961.8
,,,,,,,,2307,3283,1406.25,939.75
,,,,,,,,2308,3257.5,1395,932.4
,,,,,,,,2309,3298,1413,943.95
,,,,,,,,2310,3432.5,1470,982.8
,,,,,,,,2311,3626,1553.25,1038.45
,,,,,,,,2312,3925.5,1682.25,1123.5
,,,,,,,,2313,4222,1808.25,1208.55
,,,,,,,,2314,4377,1875,1252.65
,,,,,,,,2315,4412,1890,1263.15
,,,,,,,,2316,4384.5,1878,1255.8
,,,,,,,,2317,4317,1849.5,1235.85
,,,,,,,,2318,4230.5,1812,1210.65
,,,,,,,,2319,4151,1778.25,1187.55
,,,,,,,,2320,4136,1772.25,1184.4
,,,,,,,,2321,4212.5,1804.5,1206.45
,,,,,,,,2322,4324,1851.75,1237.95
,,,,,,,,2323,4408.5,1888.5,1262.1
,,,,,,,,2324,4585,1964.25,1312.5
,,,,,,,,2325,4580.5,1962,1311.45
,,,,,,,,2326,4370,1872,1250.55
,,,,,,,,2327,4053.5,1736.25,1161.3
,,,,,,,,2328,3707,1587.75,1060.5
,,,,,,,,2329,3422.5,1466.25,979.65
,,,,,,,,2330,3257.5,1395.75,932.4
,,,,,,,,2331,3159.5,1353,904.05
,,,,,,,,2332,3123.5,1338,894.6
,,,,,,,,2333,3139.5,1344.75,898.8
,,,,,,,,2334,3229,1383,924
,,,,,,,,2335,3383,1449.75,968.1
,,,,,,,,2336,3666.5,1570.5,1048.95
,,,,,,,,2337,3989,1709.25,1142.4
,,,,,,,,2338,4190,1795.5,1199.1
,,,,,,,,2339,4260,1824.75,1219.05
,,,,,,,,2340,4300.5,1842,1230.6
,,,,,,,,2341,4263.5,1826.25,1220.1
,,,,,,,,2342,4110.5,1761,1176
,,,,,,,,2343,3956,1694.25,1132.95
,,,,,,,,2344,3870,1657.5,1107.75
,,,,,,,,2345,3850.5,1649.25,1102.5
,,,,,,,,2346,3894.5,1668,1115.1
,,,,,,,,2347,4000.5,1713.75,1144.5
,,,,,,,,2348,4307,1845,1232.7
,,,,,,,,2349,4460,1911,1276.8
,,,,,,,,2350,4219.5,1806.75,1208.55
,,,,,,,,2351,3853.5,1650.75,1102.5
,,,,,,,,2352,3515.5,1506,1006.95
,,,,,,,,2353,3289.5,1409.25,941.85
,,,,,,,,2354,3179.5,1362,910.35
,,,,,,,,2355,3138.5,1344.75,898.8
,,,,,,,,2356,3141,1345.5,898.8
,,,,,,,,2357,3255.5,1394.25,932.4
,,,,,,,,2358,3619,1550.25,1036.35
,,,,,,,,2359,4213,1804.5,1206.45
,,,,,,,,2360,4612.5,1976.25,1319.85
,,,,,,,,2361,4754,2036.25,1361.85
,,,,,,,,2362,4814,2061.75,1377.6
,,,,,,,,2363,4867.5,2085,1394.4
,,,,,,,,2364,4868,2085,1394.4
,,,,,,,,2365,4828.5,2068.5,1382.85
,,,,,,,,2366,4792.5,2052.75,1372.35
,,,,,,,,2367,4714.5,2019.75,1350.3
,,,,,,,,2368,4661,1996.5,1334.55
,,,,,,,,2369,4661.5,1997.25,1334.55
,,,,,,,,2370,4716,2020.5,1350.3
,,,,,,,,2371,4763,2040,1362.9
,,,,,,,,2372,4964,2126.25,1420.65
,,,,,,,,2373,4972,2130,1423.8
,,,,,,,,2374,4627.5,1982.25,1325.1
,,,,,,,,2375,4156,1780.5,1189.65
,,,,,,,,2376,3717.5,1593,1064.7
,,,,,,,,2377,3454.5,1479.75,989.1
,,,,,,,,2378,3321.5,1423.5,951.3
,,,,,,,,2379,3261.5,1397.25,933.45
,,,,,,,,2380,3256.5,1395,932.4
,,,,,,,,2381,3368.5,1443,964.95
,,,,,,,,2382,3718.5,1593,1064.7
,,,,,,,,2383,4296,1840.5,1229.55
,,,,,,,,2384,4658,1995,1333.5
,,,,,,,,2385,4730,2026.5,1354.5
,,,,,,,,2386,4760.5,2039.25,1362.9
,,,,,,,,2387,4791.5,2052.75,1372.35
,,,,,,,,2388,4780.5,2047.5,1368.15
,,,,,,,,2389,4751.5,2035.5,1360.8
,,,,,,,,2390,4740,2030.25,1356.6
,,,,,,,,2391,4676,2002.5,1338.75
,,,,,,,,2392,4621,1979.25,1323
,,,,,,,,2393,4628.5,1983,1325.1
,,,,,,,,2394,4665.5,1998.75,1335.6
,,,,,,,,2395,4697.5,2012.25,1345.05
,,,,,,,,2396,4905.5,2101.5,1404.9
,,,,,,,,2397,4924,2109.75,1410.15
,,,,,,,,2398,4587.5,1965,1313.55
,,,,,,,,2399,4115,1762.5,1178.1
,,,,,,,,2400,3688.5,1580.25,1055.25
,,,,,,,,2401,3425,1467.75,980.7
,,,,,,,,2402,3289.5,1408.5,941.85
,,,,,,,,2403,3229,1383,924
,,,,,,,,2404,3229,1383,924
,,,,,,,,2405,3336.5,1429.5,954.45
,,,,,,,,2406,3686.5,1578.75,1055.25
,,,,,,,,2407,4270.5,1829.25,1223.25
,,,,,,,,2408,4661.5,1997.25,1334.55
,,,,,,,,2409,4759.5,2039.25,1362.9
,,,,,,,,2410,4776.5,2046,1367.1
,,,,,,,,2411,4799,2055.75,1373.4
,,,,,,,,2412,4786,2050.5,1370.25
,,,,,,,,2413,4738.5,2029.5,1356.6
,,,,,,,,2414,4716.5,2020.5,1350.3
,,,,,,,,2415,4661,1996.5,1334.55
,,,,,,,,2416,4612.5,1976.25,1319.85
,,,,,,,,2417,4624,1980.75,1324.05
,,,,,,,,2418,4673.5,2002.5,1337.7
,,,,,,,,2419,4721,2022,1352.4
,,,,,,,,2420,4932,2112.75,1412.25
,,,,,,,,2421,4931.5,2112.75,1412.25
,,,,,,,,2422,4604,1971.75,1318.8
,,,,,,,,2423,4143.5,1775.25,1186.5
,,,,,,,,2424,3723,1594.5,1065.75
,,,,,,,,2425,3449,1477.5,987
,,,,,,,,2426,3305,1416,946.05
,,,,,,,,2427,3239.5,1387.5,927.15
,,,,,,,,2428,3237.5,1386.75,927.15
,,,,,,,,2429,3338,1430.25,955.5
,,,,,,,,2430,3692,1581.75,1056.3
,,,,,,,,2431,4267.5,1828.5,1221.15
,,,,,,,,2432,4639,1986.75,1328.25
,,,,,,,,2433,4733,2028,1355.55
,,,,,,,,2434,4761,2040,1362.9
,,,,,,,,2435,4777.5,2046.75,1367.1
,,,,,,,,2436,4781.5,2048.25,1368.15
,,,,,,,,2437,4763,2040,1362.9
,,,,,,,,2438,4757.5,2037.75,1362.9
,,,,,,,,2439,4700.5,2013,1346.1
,,,,,,,,2440,4656.5,1994.25,1333.5
,,,,,,,,2441,4670.5,2001,1336.65
,,,,,,,,2442,4725.5,2024.25,1352.4
,,,,,,,,2443,4740,2030.25,1356.6
,,,,,,,,2444,4911.5,2103.75,1405.95
,,,,,,,,2445,4936.5,2115,1413.3
,,,,,,,,2446,4636.5,1986,1327.2
,,,,,,,,2447,4190.5,1795.5,1199.1
,,,,,,,,2448,3764,1611.75,1077.3
,,,,,,,,2449,3495.5,1497.75,1000.65
,,,,,,,,2450,3362,1440,962.85
,,,,,,,,2451,3298,1412.25,943.95
,,,,,,,,2452,3298,1413,943.95
,,,,,,,,2453,3400.5,1457.25,973.35
,,,,,,,,2454,3740.5,1602,1071
,,,,,,,,2455,4293.5,1839,1229.55
,,,,,,,,2456,4653,1993.5,1331.4
,,,,,,,,2457,4723.5,2023.5,1352.4
,,,,,,,,2458,4748.5,2034,1359.75
,,,,,,,,2459,4770.5,2043.75,1366.05
,,,,,,,,2460,4740,2030.25,1356.6
,,,,,,,,2461,4686,2007,1340.85
,,,,,,,,2462,4654.5,1994.25,1332.45
,,,,,,,,2463,4583,1963.5,1312.5
,,,,,,,,2464,4500.5,1928.25,1288.35
,,,,,,,,2465,4465,1912.5,1277.85
,,,,,,,,2466,4439.5,1902,1271.55
,,,,,,,,2467,4402.5,1885.5,1261.05
,,,,,,,,2468,4552,1950,1304.1
,,,,,,,,2469,4640,1987.5,1328.25
,,,,,,,,2470,4398.5,1884.75,1258.95
,,,,,,,,2471,4038.5,1730.25,1156.05
,,,,,,,,2472,3650,1563.75,1044.75
,,,,,,,,2473,3377.5,1446.75,967.05
,,,,,,,,2474,3218.5,1378.5,921.9
,,,,,,,,2475,3128,1340.25,895.65
,,,,,,,,2476,3109,1332,890.4
,,,,,,,,2477,3144,1347,899.85
,,,,,,,,2478,3279,1404.75,938.7
,,,,,,,,2479,3452,1479,988.05
,,,,,,,,2480,3763.5,1611.75,1077.3
,,,,,,,,2481,4039.5,1730.25,1156.05
,,,,,,,,2482,4209,1803,1204.35
,,,,,,,,2483,4275.5,1831.5,1224.3
,,,,,,,,2484,4258,1824,1219.05
,,,,,,,,2485,4195.5,1797,1201.2
,,,,,,,,2486,4118,1764,1179.15
,,,,,,,,2487,4050,1735.5,1160.25
,,,,,,,,2488,4026.5,1725,1152.9
,,,,,,,,2489,4043,1731.75,1157.1
,,,,,,,,2490,4093.5,1753.5,1171.8
,,,,,,,,2491,4118,1764,1179.15
,,,,,,,,2492,4276.5,1832.25,1224.3
,,,,,,,,2493,4350.5,1863,1245.3
,,,,,,,,2494,4136,1772.25,1184.4
,,,,,,,,2495,3817,1635,1092
,,,,,,,,2496,3495.5,1497.75,1000.65
,,,,,,,,2497,3240,1387.5,927.15
,,,,,,,,2498,3079,1318.5,880.95
,,,,,,,,2499,2984.5,1278.75,853.65
,,,,,,,,2500,2948,1262.25,843.15
,,,,,,,,2501,2954.5,1266,845.25
,,,,,,,,2502,3023.5,1295.25,865.2
,,,,,,,,2503,3121,1337.25,893.55
,,,,,,,,2504,3354.5,1437,959.7
,,,,,,,,2505,3675,1574.25,1052.1
,,,,,,,,2506,3920,1679.25,1122.45
,,,,,,,,2507,4049,1734.75,1159.2
,,,,,,,,2508,4121.5,1765.5,1180.2
,,,,,,,,2509,4137,1772.25,1184.4
,,,,,,,,2510,4106.5,1758.75,1176
,,,,,,,,2511,4081,1748.25,1168.65
,,,,,,,,2512,4089.5,1752,1170.75
,,,,,,,,2513,4155.5,1780.5,1189.65
,,,,,,,,2514,4252.5,1821.75,1218
,,,,,,,,2515,4290.5,1837.5,1228.5
,,,,,,,,2516,4446.5,1904.25,1272.6
,,,,,,,,2517,4515.5,1935,1293.6
,,,,,,,,2518,4258.5,1824,1219.05
,,,,,,,,2519,3899,1670.25,1116.15
,,,,,,,,2520,3555.5,1523.25,1017.45
,,,,,,,,2521,3304,1416,946.05
,,,,,,,,2522,3159.5,1353,904.05
,,,,,,,,2523,3085.5,1322.25,883.05
,,,,,,,,2524,3070,1314.75,878.85
,,,,,,,,2525,3152,1350,901.95
,,,,,,,,2526,3432,1470,982.8
,,,,,,,,2527,3834.5,1642.5,1097.25
,,,,,,,,2528,4276,1831.5,1224.3
,,,,,,,,2529,4604,1971.75,1317.75
,,,,,,,,2530,4839,2073,1384.95
,,,,,,,,2531,5027,2153.25,1439.55
,,,,,,,,2532,5153,2207.25,1475.25
,,,,,,,,2533,5231.5,2241,1498.35
,,,,,,,,2534,5285.5,2264.25,1513.05
,,,,,,,,2535,5300.5,2271,1517.25
,,,,,,,,2536,5297.5,2268.75,1516.2
,,,,,,,,2537,5289,2265.75,1514.1
,,,,,,,,2538,5246.5,2247,1501.5
,,,,,,,,2539,5148.5,2205,1473.15
,,,,,,,,2540,5181,2220,1483.65
,,,,,,,,2541,5237.5,2243.25,1499.4
,,,,,,,,2542,4871,2086.5,1394.4
,,,,,,,,2543,4368,1871.25,1250.55
,,,,,,,,2544,3898.5,1670.25,1116.15
,,,,,,,,2545,3573,1530.75,1022.7
,,,,,,,,2546,3385.5,1449.75,969.15
,,,,,,,,2547,3271,1401,936.6
,,,,,,,,2548,3223,1380.75,921.9
,,,,,,,,2549,3293.5,1410.75,942.9
,,,,,,,,2550,3567,1528.5,1021.65
,,,,,,,,2551,3994,1710.75,1143.45
,,,,,,,,2552,4467,1914,1278.9
,,,,,,,,2553,4744.5,2032.5,1357.65
,,,,,,,,2554,4912.5,2104.5,1405.95
,,,,,,,,2555,5036.5,2157.75,1441.65
,,,,,,,,2556,5099,2184.75,1459.5
,,,,,,,,2557,5125.5,2196,1467.9
,,,,,,,,2558,5177.5,2217.75,1482.6
,,,,,,,,2559,5183,2220,1484.7
,,,,,,,,2560,5172,2216.25,1480.5
,,,,,,,,2561,5160,2210.25,1477.35
,,,,,,,,2562,5114.5,2190.75,1463.7
,,,,,,,,2563,4985.5,2136,1426.95
,,,,,,,,2564,5003,2143.5,1432.2
,,,,,,,,2565,5049.5,2163,1445.85
,,,,,,,,2566,4683.5,2006.25,1340.85
,,,,,,,,2567,4187.5,1794,1198.05
,,,,,,,,2568,3745,1604.25,1072.05
,,,,,,,,2569,3426,1467.75,980.7
,,,,,,,,2570,3243.5,1389.75,928.2
,,,,,,,,2571,3144.5,1347,900.9
,,,,,,,,2572,3104,1329.75,888.3
,,,,,,,,2573,3172.5,1359,908.25
,,,,,,,,2574,3441,1474.5,984.9
,,,,,,,,2575,3841.5,1645.5,1099.35
,,,,,,,,2576,4255,1822.5,1218
,,,,,,,,2577,4461.5,1911.75,1276.8
,,,,,,,,2578,4576,1960.5,1309.35
,,,,,,,,2579,4664.5,1998.75,1335.6
,,,,,,,,2580,4705.5,2016,1347.15
,,,,,,,,2581,4692.5,2010,1342.95
,,,,,,,,2582,4694.5,2010.75,1344
,,,,,,,,2583,4650,1992,1331.4
,,,,,,,,2584,4581.5,1962.75,1311.45
,,,,,,,,2585,4568,1957.5,1308.3
,,,,,,,,2586,4588,1965,1313.55
,,,,,,,,2587,4590,1966.5,1314.6
,,,,,,,,2588,4714,2019.75,1349.25
,,,,,,,,2589,4745,2032.5,1358.7
,,,,,,,,2590,4440,1902,1271.55
,,,,,,,,2591,4012.5,1719,1148.7
,,,,,,,,2592,3605,1544.25,1032.15
,,,,,,,,2593,3335.5,1428.75,954.45
,,,,,,,,2594,3186,1364.25,911.4
,,,,,,,,2595,3102,1329,888.3
,,,,,,,,2596,3086.5,1322.25,884.1
,,,,,,,,2597,3176,1360.5,909.3
,,,,,,,,2598,3459,1482,990.15
,,,,,,,,2599,3902,1671.75,1117.2
,,,,,,,,2600,4310,1846.5,1233.75
,,,,,,,,2601,4498.5,1926.75,1287.3
,,,,,,,,2602,4615.5,1977,1320.9
,,,,,,,,2603,4706.5,2016.75,1347.15
,,,,,,,,2604,4747.5,2033.25,1358.7
,,,,,,,,2605,4739,2030.25,1356.6
,,,,,,,,2606,4740.5,2031,1356.6
,,,,,,,,2607,4706.5,2016.75,1347.15
,,,,,,,,2608,4667,1999.5,1335.6
,,,,,,,,2609,4660,1996.5,1334.55
,,,,,,,,2610,4643,1989,1329.3
,,,,,,,,2611,4587.5,1965,1313.55
,,,,,,,,2612,4675,2002.5,1338.75
,,,,,,,,2613,4784.5,2049.75,1369.2
,,,,,,,,2614,4491.5,1923.75,1286.25
,,,,,,,,2615,4054,1736.25,1161.3
,,,,,,,,2616,3633.5,1556.25,1039.5
,,,,,,,,2617,3359,1438.5,961.8
,,,,,,,,2618,3209,1374.75,918.75
,,,,,,,,2619,3133,1341.75,896.7
,,,,,,,,2620,3101,1328.25,887.25
,,,,,,,,2621,3178.5,1362,910.35
,,,,,,,,2622,3432.5,1470.75,982.8
,,,,,,,,2623,3835.5,1643.25,1097.25
,,,,,,,,2624,4238,1815,1213.8
,,,,,,,,2625,4477,1917.75,1282.05
,,,,,,,,2626,4646,1990.5,1330.35
,,,,,,,,2627,4771,2043.75,1366.05
,,,,,,,,2628,4830,2069.25,1382.85
,,,,,,,,2629,4827,2067.75,1381.8
,,,,,,,,2630,4832,2070,1383.9
,,,,,,,,2631,4790.5,2052,1371.3
,,,,,,,,2632,4732.5,2027.25,1354.5
,,,,,,,,2633,4691,2010,1342.95
,,,,,,,,2634,4625.5,1981.5,1324.05
,,,,,,,,2635,4512.5,1933.5,1292.55
,,,,,,,,2636,4562,1954.5,1306.2
,,,,,,,,2637,4635,1986,1327.2
,,,,,,,,2638,4372,1872.75,1251.6
,,,,,,,,2639,4001.5,1713.75,1145.55
,,,,,,,,2640,3618.5,1550.25,1035.3
,,,,,,,,2641,3336,1428.75,954.45
,,,,,,,,2642,3170.5,1358.25,907.2
,,,,,,,,2643,3075,1317.75,879.9
,,,,,,,,2644,3032.5,1299,868.35
,,,,,,,,2645,3056,1309.5,874.65
,,,,,,,,2646,3158.5,1353,904.05
,,,,,,,,2647,3311,1418.25,948.15
,,,,,,,,2648,3609,1545.75,1033.2
,,,,,,,,2649,3941.5,1688.25,1128.75
,,,,,,,,2650,4180,1791,1197
,,,,,,,,2651,4307.5,1845,1233.75
,,,,,,,,2652,4350.5,1863,1245.3
,,,,,,,,2653,4348.5,1863,1245.3
,,,,,,,,2654,4320,1850.25,1236.9
,,,,,,,,2655,4291.5,1838.25,1228.5
,,,,,,,,2656,4285,1836,1226.4
,,,,,,,,2657,4315,1848,1234.8
,,,,,,,,2658,4358.5,1867.5,1247.4
,,,,,,,,2659,4340,1859.25,1242.15
,,,,,,,,2660,4419,1893.75,1265.25
,,,,,,,,2661,4506.5,1930.5,1290.45
,,,,,,,,2662,4280.5,1833.75,1225.35
,,,,,,,,2663,3953,1693.5,1131.9
,,,,,,,,2664,3617,1549.5,1035.3
,,,,,,,,2665,3341,1431,956.55
,,,,,,,,2666,3174,1359.75,908.25
,,,,,,,,2667,3066.5,1314,877.8
,,,,,,,,2668,3011,1290,862.05
,,,,,,,,2669,3008.5,1288.5,861
,,,,,,,,2670,3062.5,1311.75,876.75
,,,,,,,,2671,3137.5,1344,897.75
,,,,,,,,2672,3363,1440.75,962.85
,,,,,,,,2673,3674.5,1574.25,1052.1
,,,,,,,,2674,3944.5,1689.75,1128.75
,,,,,,,,2675,4111.5,1761.75,1176
,,,,,,,,2676,4223,1809,1208.55
,,,,,,,,2677,4280,1833,1225.35
,,,,,,,,2678,4282.5,1834.5,1225.35
,,,,,,,,2679,4265,1827,1221.15
,,,,,,,,2680,4284.5,1835.25,1226.4
,,,,,,,,2681,4375,1874.25,1252.65
,,,,,,,,2682,4478.5,1918.5,1282.05
,,,,,,,,2683,4558.5,1953,1305.15
,,,,,,,,2684,4621.5,1979.25,1323
,,,,,,,,2685,4550,1949.25,1303.05
,,,,,,,,2686,4244.5,1818,1214.85
,,,,,,,,2687,3878,1661.25,1109.85
,,,,,,,,2688,3536,1514.25,1012.2
,,,,,,,,2689,3313,1419.75,948.15
,,,,,,,,2690,3196,1368.75,914.55
,,,,,,,,2691,3143,1346.25,899.85
,,,,,,,,2692,3132,1341.75,895.65
,,,,,,,,2693,3222.5,1380,921.9
,,,,,,,,2694,3563.5,1526.25,1019.55
,,,,,,,,2695,4152.5,1779,1188.6
,,,,,,,,2696,4598.5,1969.5,1316.7
,,,,,,,,2697,4784,2049.75,1369.2
,,,,,,,,2698,4877.5,2089.5,1396.5
,,,,,,,,2699,4945.5,2118.75,1415.4
,,,,,,,,2700,4973.5,2130.75,1423.8
,,,,,,,,2701,4942,2117.25,1415.4
,,,,,,,,2702,4920,2107.5,1409.1
,,,,,,,,2703,4852.5,2078.25,1389.15
,,,,,,,,2704,4798.5,2055,1373.4
,,,,,,,,2705,4819,2064.75,1379.7
,,,,,,,,2706,4876,2088.75,1395.45
,,,,,,,,2707,4866,2085,1393.35
,,,,,,,,2708,4919,2107.5,1408.05
,,,,,,,,2709,4905.5,2101.5,1404.9
,,,,,,,,2710,4559.5,1953,1305.15
,,,,,,,,2711,4091.5,1752.75,1171.8
,,,,,,,,2712,3664.5,1569.75,1048.95
,,,,,,,,2713,3390,1452,970.2
,,,,,,,,2714,3259.5,1396.5,932.4
,,,,,,,,2715,3188.5,1365.75,912.45
,,,,,,,,2716,3175,1359.75,909.3
,,,,,,,,2717,3271,1401,936.6
,,,,,,,,2718,3590.5,1538.25,1027.95
,,,,,,,,2719,4121.5,1765.5,1180.2
,,,,,,,,2720,4522.5,1937.25,1294.65
,,,,,,,,2721,4651.5,1992.75,1331.4
,,,,,,,,2722,4725,2024.25,1352.4
,,,,,,,,2723,4777,2046.75,1367.1
,,,,,,,,2724,4773,2044.5,1367.1
,,,,,,,,2725,4736.5,2028.75,1356.6
,,,,,,,,2726,4719.5,2021.25,1351.35
,,,,,,,,2727,4667.5,1999.5,1335.6
,,,,,,,,2728,4617.5,1978.5,1321.95
,,,,,,,,2729,4625,1981.5,1324.05
,,,,,,,,2730,4654,1993.5,1332.45
,,,,,,,,2731,4662.5,1997.25,1335.6
,,,,,,,,2732,4794.5,2054.25,1373.4
,,,,,,,,2733,4917,2106.75,1408.05
,,,,,,,,2734,4611.5,1975.5,1319.85
,,,,,,,,2735,4133,1770,1183.35
,,,,,,,,2736,3701.5,1585.5,1060.5
,,,,,,,,2737,3423,1466.25,980.7
,,,,,,,,2738,3281.5,1405.5,938.7
,,,,,,,,2739,3217,1378.5,920.85
,,,,,,,,2740,3198,1370.25,915.6
,,,,,,,,2741,3303.5,1415.25,946.05
,,,,,,,,2742,3629,1554.75,1038.45
,,,,,,,,2743,4160.5,1782,1191.75
,,,,,,,,2744,4527.5,1939.5,1296.75
,,,,,,,,2745,4624,1980.75,1324.05
,,,,,,,,2746,4682.5,2006.25,1340.85
,,,,,,,,2747,4722.5,2022.75,1352.4
,,,,,,,,2748,4738,2029.5,1356.6
,,,,,,,,2749,4715.5,2019.75,1350.3
,,,,,,,,2750,4705.5,2016,1347.15
,,,,,,,,2751,4642,1988.25,1329.3
,,,,,,,,2752,4600,1970.25,1316.7
,,,,,,,,2753,4608.5,1974,1319.85
,,,,,,,,2754,4637.5,1986.75,1328.25
,,,,,,,,2755,4657,1994.25,1333.5
,,,,,,,,2756,4764.5,2040.75,1363.95
,,,,,,,,2757,4852,2078.25,1388.1
,,,,,,,,2758,4567.5,1956.75,1308.3
,,,,,,,,2759,4120,1765.5,1179.15
,,,,,,,,2760,3702,1585.5,1060.5
,,,,,,,,2761,3420.5,1464.75,979.65
,,,,,,,,2762,3273,1401.75,937.65
,,,,,,,,2763,3213.5,1376.25,919.8
,,,,,,,,2764,3213.5,1376.25,919.8
,,,,,,,,2765,3316,1420.5,949.2
,,,,,,,,2766,3653,1565.25,1045.8
,,,,,,,,2767,4187,1794,1198.05
,,,,,,,,2768,4557,1952.25,1304.1
,,,,,,,,2769,4656.5,1994.25,1333.5
,,,,,,,,2770,4698,2013,1345.05
,,,,,,,,2771,4735,2028,1355.55
,,,,,,,,2772,4755.5,2037,1361.85
,,,,,,,,2773,4737.5,2029.5,1356.6
,,,,,,,,2774,4740.5,2031,1356.6
,,,,,,,,2775,4690,2009.25,1342.95
,,,,,,,,2776,4650.5,1992,1331.4
,,,,,,,,2777,4694,2010.75,1344
,,,,,,,,2778,4793,2053.5,1372.35
,,,,,,,,2779,4823.5,2066.25,1380.75
,,,,,,,,2780,4893,2096.25,1400.7
,,,,,,,,2781,4892,2095.5,1400.7
,,,,,,,,2782,4573,1959,1309.35
