Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,233,8256,2358,1125.75
,,,,,,,,234,8833.5,2522.25,1203.75
,,,,,,,,235,8768.25,2504.25,1195.5
,,,,,,,,236,8550.75,2442,1166.25
,,,,,,,,237,8229.75,2350.5,1122
,,,,,,,,238,7687.5,2195.25,1048.5
,,,,,,,,239,6972.75,1991.25,950.25
,,,,,,,,240,6351,1813.5,865.5
,,,,,,,,241,5956.5,1701.75,812.25
,,,,,,,,242,5759.25,1644.75,785.25
,,,,,,,,243,5668.5,1618.5,772.5
,,,,,,,,244,5694,1626,776.25
,,,,,,,,245,5872.5,1677,800.25
,,,,,,,,246,6459.75,1844.25,880.5
,,,,,,,,247,7493.25,2140.5,1022.25
,,,,,,,,248,8041.5,2296.5,1096.5
,,,,,,,,249,8042.25,2296.5,1096.5
,,,,,,,,250,7994.25,2283,1089.75
,,,,,,,,251,7965.75,2274.75,1086
,,,,,,,,252,7902,2256.75,1077
,,,,,,,,253,7791,2224.5,1062
,,,,,,,,254,7746,2212.5,1056
,,,,,,,,255,7672.5,2190.75,1045.5
,,,,,,,,256,7724.25,2205.75,1053
,,,,,,,,257,8223.75,2348.25,1121.25
,,,,,,,,258,8835.75,2523.75,1204.5
,,,,,,,,259,8802.75,2514,1200
,,,,,,,,260,8586,2452.5,1170
,,,,,,,,261,8256.75,2358,1125.75
,,,,,,,,262,7691.25,2196.75,1048.5
,,,,,,,,263,6956.25,1986.75,948.75
,,,,,,,,264,6309,1801.5,859.5
,,,,,,,,265,5881.5,1679.25,801.75
,,,,,,,,266,5646.75,1612.5,769.5
,,,,,,,,267,5535.75,1581,754.5
,,,,,,,,268,5533.5,1580.25,753.75
,,,,,,,,269,5705.25,1629,777.75
,,,,,,,,270,6241.5,1782,851.25
,,,,,,,,271,7206,2058,982.5
,,,,,,,,272,7872.75,2248.5,1073.25
,,,,,,,,273,8058,2301,1098
,,,,,,,,274,8189.25,2339.25,1116.75
,,,,,,,,275,8304.75,2371.5,1131.75
,,,,,,,,276,8334,2379.75,1136.25
,,,,,,,,277,8301,2370.75,1131.75
,,,,,,,,278,8264.25,2360.25,1126.5
,,,,,,,,279,8154.75,2328.75,1111.5
,,,,,,,,280,8135.25,2323.5,1109.25
,,,,,,,,281,8523,2434.5,1162.5
,,,,,,,,282,8963.25,2559.75,1222.5
,,,,,,,,283,8872.5,2533.5,1209.75
,,,,,,,,284,8609.25,2458.5,1173.75
,,,,,,,,285,8247.75,2355,1124.25
,,,,,,,,286,7668,2190,1044.75
,,,,,,,,287,6938.25,1981.5,945.75
,,,,,,,,288,6303.75,1800,859.5
,,,,,,,,289,5858.25,1673.25,798.75
,,,,,,,,290,5634.75,1608.75,768
,,,,,,,,291,5528.25,1578.75,753
,,,,,,,,292,5508,1573.5,750.75
,,,,,,,,293,5656.5,1615.5,771
,,,,,,,,294,6162.75,1760.25,840
,,,,,,,,295,7125.75,2034.75,971.25
,,,,,,,,296,7755,2214.75,1056.75
,,,,,,,,297,7877.25,2250,1074
,,,,,,,,298,7911,2259,1078.5
,,,,,,,,299,7921.5,2262,1080
,,,,,,,,300,7887,2252.25,1075.5
,,,,,,,,301,7815,2232,1065.75
,,,,,,,,302,7783.5,2223,1061.25
,,,,,,,,303,7754.25,2214.75,1056.75
,,,,,,,,304,7866.75,2246.25,1072.5
,,,,,,,,305,8355.75,2386.5,1139.25
,,,,,,,,306,8846.25,2526.75,1206
,,,,,,,,307,8766,2503.5,1195.5
,,,,,,,,308,8541.75,2439.75,1164.75
,,,,,,,,309,8257.5,2358.75,1125.75
,,,,,,,,310,7833.75,2237.25,1068
,,,,,,,,311,7265.25,2074.5,990.75
,,,,,,,,312,6698.25,1912.5,912.75
,,,,,,,,313,6255.75,1786.5,852.75
,,,,,,,,314,5997,1713,817.5
,,,,,,,,315,5851.5,1671.75,798
,,,,,,,,316,5806.5,1658.25,791.25
,,,,,,,,317,5867.25,1675.5,799.5
,,,,,,,,318,6072.75,1734.75,828
,,,,,,,,319,6458.25,1844.25,880.5
,,,,,,,,320,6846,1955.25,933
,,,,,,,,321,7284.75,2080.5,993
,,,,,,,,322,7629.75,2178.75,1040.25
,,,,,,,,323,7775.25,2220,1060.5
,,,,,,,,324,7726.5,2206.5,1053
,,,,,,,,325,7603.5,2171.25,1037.25
,,,,,,,,326,7461,2130.75,1017
,,,,,,,,327,7393.5,2111.25,1008
,,,,,,,,328,7453.5,2128.5,1016.25
,,,,,,,,329,7939.5,2267.25,1083
,,,,,,,,330,8602.5,2457,1173
,,,,,,,,331,8600.25,2456.25,1173
,,,,,,,,332,8407.5,2400.75,1146.75
,,,,,,,,333,8142.75,2325.75,1110
,,,,,,,,334,7820.25,2233.5,1066.5
,,,,,,,,335,7437,2124,1014
,,,,,,,,336,6990.75,1996.5,953.25
,,,,,,,,337,6570.75,1876.5,896.25
,,,,,,,,338,6319.5,1804.5,861.75
,,,,,,,,339,6217.5,1776,847.5
,,,,,,,,340,6205.5,1772.25,846
,,,,,,,,341,6275.25,1791.75,855
,,,,,,,,342,6450,1842,879
,,,,,,,,343,6751.5,1928.25,920.25
,,,,,,,,344,7077,2020.5,965.25
,,,,,,,,345,7536.75,2152.5,1027.5
,,,,,,,,346,7882.5,2250.75,1074.75
,,,,,,,,347,8071.5,2304.75,1100.25
,,,,,,,,348,8134.5,2322.75,1109.25
,,,,,,,,349,8127.75,2321.25,1108.5
,,,,,,,,350,8045.25,2298,1097.25
,,,,,,,,351,7995.75,2283.75,1090.5
,,,,,,,,352,8060.25,2301.75,1098.75
,,,,,,,,353,8582.25,2451,1170
,,,,,,,,354,9264.75,2646,1263
,,,,,,,,355,9276,2649,1264.5
,,,,,,,,356,9018,2575.5,1230
,,,,,,,,357,8760,2502,1194
,,,,,,,,358,8323.5,2377.5,1134.75
,,,,,,,,359,7802.25,2228.25,1063.5
,,,,,,,,360,7280.25,2079,992.25
,,,,,,,,361,6913.5,1974.75,942.75
,,,,,,,,362,6722.25,1919.25,916.5
,,,,,,,,363,6645,1897.5,906
,,,,,,,,364,6648,1899,906
,,,,,,,,365,6801.75,1942.5,927
,,,,,,,,366,7203,2057.25,981.75
,,,,,,,,367,7866,2246.25,1072.5
,,,,,,,,368,8354.25,2385.75,1139.25
,,,,,,,,369,8690.25,2481.75,1185
,,,,,,,,370,8877.75,2535.75,1210.5
,,,,,,,,371,8949.75,2556,1220.25
,,,,,,,,372,8878.5,2535.75,1210.5
,,,,,,,,373,8736,2494.5,1191
,,,,,,,,374,8636.25,2466.75,1177.5
,,,,,,,,375,8527.5,2435.25,1162.5
,,,,,,,,376,8544,2440.5,1164.75
,,,,,,,,377,8979,2564.25,1224
,,,,,,,,378,9558.75,2730,1302.75
,,,,,,,,379,9453,2700,1288.5
,,,,,,,,380,9167.25,2618.25,1249.5
,,,,,,,,381,8751,2499,1192.5
,,,,,,,,382,8151,2328,1111.5
,,,,,,,,383,7433.25,2122.5,1013.25
,,,,,,,,384,6771,1934.25,923.25
,,,,,,,,385,6316.5,1803.75,861
,,,,,,,,386,6060,1731,825.75
,,,,,,,,387,5944.5,1698,810
,,,,,,,,388,5913.75,1689,806.25
,,,,,,,,389,6063,1731.75,826.5
,,,,,,,,390,6578.25,1878,897
,,,,,,,,391,7512.75,2145.75,1024.5
,,,,,,,,392,8061,2302.5,1098.75
,,,,,,,,393,8142,2325.75,1110
,,,,,,,,394,8145.75,2325.75,1110
,,,,,,,,395,8139.75,2325,1109.25
,,,,,,,,396,8108.25,2315.25,1105.5
,,,,,,,,397,8065.5,2303.25,1099.5
,,,,,,,,398,8055.75,2301,1098
,,,,,,,,399,8028.75,2292.75,1094.25
,,,,,,,,400,8106,2314.5,1105.5
,,,,,,,,401,8556,2443.5,1166.25
,,,,,,,,402,8992.5,2568,1226.25
,,,,,,,,403,8867.25,2532,1209
,,,,,,,,404,8600.25,2456.25,1172.25
,,,,,,,,405,8202,2343,1118.25
,,,,,,,,406,7608.75,2172.75,1037.25
,,,,,,,,407,6868.5,1961.25,936
,,,,,,,,408,6202.5,1771.5,845.25
,,,,,,,,409,5754.75,1643.25,784.5
,,,,,,,,410,5526,1578,753
,,,,,,,,411,5407.5,1544.25,737.25
,,,,,,,,412,5394,1540.5,735
,,,,,,,,413,5571,1590.75,759.75
,,,,,,,,414,6146.25,1755,837.75
,,,,,,,,415,7200.75,2056.5,981.75
,,,,,,,,416,7752.75,2214,1056.75
,,,,,,,,417,7810.5,2230.5,1064.25
,,,,,,,,418,7857.75,2244,1071
,,,,,,,,419,7918.5,2261.25,1079.25
,,,,,,,,420,7922.25,2262.75,1080
,,,,,,,,421,7885.5,2252.25,1075.5
,,,,,,,,422,7876.5,2250,1074
,,,,,,,,423,7839,2238.75,1068.75
,,,,,,,,424,7905,2257.5,1077.75
,,,,,,,,425,8375.25,2391.75,1142.25
,,,,,,,,426,9166.5,2618.25,1249.5
,,,,,,,,427,9233.25,2637,1259.25
,,,,,,,,428,9072.75,2591.25,1236.75
,,,,,,,,429,8760.75,2502,1194
,,,,,,,,430,8231.25,2351.25,1122
,,,,,,,,431,7557,2158.5,1029.75
,,,,,,,,432,6936.75,1980.75,945.75
,,,,,,,,433,6550.5,1870.5,893.25
,,,,,,,,434,6366,1818,867.75
,,,,,,,,435,6289.5,1796.25,857.25
,,,,,,,,436,6303.75,1800,859.5
,,,,,,,,437,6504,1857,886.5
,,,,,,,,438,7084.5,2023.5,966
,,,,,,,,439,8145,2325.75,1110
,,,,,,,,440,8700.75,2484.75,1185.75
,,,,,,,,441,8724.75,2491.5,1189.5
,,,,,,,,442,8680.5,2479.5,1183.5
,,,,,,,,443,8633.25,2465.25,1177.5
,,,,,,,,444,8526,2434.5,1162.5
,,,,,,,,445,8392.5,2397,1143.75
,,,,,,,,446,8308.5,2373,1132.5
,,,,,,,,447,8209.5,2344.5,1119.75
,,,,,,,,448,8265.75,2361,1127.25
,,,,,,,,449,8682.75,2479.5,1184.25
,,,,,,,,450,9264,2646,1263
,,,,,,,,451,9247.5,2640.75,1260.75
,,,,,,,,452,9087.75,2595.75,1239
,,,,,,,,453,8723.25,2491.5,1188.75
,,,,,,,,454,8148.75,2327.25,1110.75
,,,,,,,,455,7425,2120.25,1012.5
,,,,,,,,456,6768.75,1933.5,923.25
,,,,,,,,457,6325.5,1806.75,862.5
,,,,,,,,458,6075,1735.5,828.75
,,,,,,,,459,5960.25,1701.75,812.25
,,,,,,,,460,5934.75,1695,809.25
,,,,,,,,461,6114,1746.75,833.25
,,,,,,,,462,6649.5,1899,906.75
,,,,,,,,463,7641,2182.5,1041.75
,,,,,,,,464,8168.25,2333.25,1113
,,,,,,,,465,8227.5,2349.75,1121.25
,,,,,,,,466,8251.5,2356.5,1125
,,,,,,,,467,8274.75,2363.25,1128
,,,,,,,,468,8241,2353.5,1123.5
,,,,,,,,469,8148.75,2327.25,1110.75
,,,,,,,,470,8089.5,2310.75,1102.5
,,,,,,,,471,7992,2282.25,1089.75
,,,,,,,,472,8005.5,2286.75,1091.25
,,,,,,,,473,8361,2388,1140
,,,,,,,,474,9018.75,2576.25,1230
,,,,,,,,475,8985,2565.75,1224.75
,,,,,,,,476,8764.5,2502.75,1194.75
,,,,,,,,477,8478.75,2421.75,1155.75
,,,,,,,,478,8070.75,2304.75,1100.25
,,,,,,,,479,7514.25,2145.75,1024.5
,,,,,,,,480,6932.25,1979.25,945
,,,,,,,,481,6517.5,1861.5,888.75
,,,,,,,,482,6285,1794.75,856.5
,,,,,,,,483,6142.5,1754.25,837
,,,,,,,,484,6087,1738.5,829.5
,,,,,,,,485,6138.75,1753.5,837
,,,,,,,,486,6337.5,1810.5,864
,,,,,,,,487,6729.75,1922.25,917.25
,,,,,,,,488,7197,2055,981
,,,,,,,,489,7717.5,2204.25,1052.25
,,,,,,,,490,8171.25,2333.25,1113.75
,,,,,,,,491,8450.25,2413.5,1152
,,,,,,,,492,8569.5,2447.25,1168.5
,,,,,,,,493,8568.75,2447.25,1168.5
,,,,,,,,494,8460,2415.75,1153.5
,,,,,,,,495,8322,2376.75,1134.75
,,,,,,,,496,8263.5,2359.5,1126.5
,,,,,,,,497,8579.25,2449.5,1170
,,,,,,,,498,9120.75,2604.75,1243.5
,,,,,,,,499,9027,2577.75,1230.75
,,,,,,,,500,8714.25,2488.5,1188
,,,,,,,,501,8392.5,2396.25,1143.75
,,,,,,,,502,7975.5,2277.75,1086.75
,,,,,,,,503,7463.25,2131.5,1017.75
,,,,,,,,504,6962.25,1988.25,949.5
,,,,,,,,505,6570.75,1876.5,896.25
,,,,,,,,506,6355.5,1815,867
,,,,,,,,507,6252,1785,852
,,,,,,,,508,6206.25,1773,846
,,,,,,,,509,6247.5,1784.25,852
,,,,,,,,510,6417.75,1833,874.5
,,,,,,,,511,6719.25,1919.25,916.5
,,,,,,,,512,7049.25,2013,961.5
,,,,,,,,513,7486.5,2137.5,1020.75
,,,,,,,,514,7755.75,2214.75,1057.5
,,,,,,,,515,7862.25,2245.5,1071.75
,,,,,,,,516,7860.75,2244.75,1071
,,,,,,,,517,7813.5,2231.25,1065
,,,,,,,,518,7754.25,2214.75,1056.75
,,,,,,,,519,7731,2208,1053.75
,,,,,,,,520,7744.5,2211.75,1056
,,,,,,,,521,8106,2314.5,1105.5
,,,,,,,,522,8645.25,2469,1178.25
,,,,,,,,523,8648.25,2469.75,1179
,,,,,,,,524,8490,2424.75,1158
,,,,,,,,525,8178.75,2336.25,1115.25
,,,,,,,,526,7666.5,2190,1044.75
,,,,,,,,527,7093.5,2025.75,966.75
,,,,,,,,528,6512.25,1859.25,888
,,,,,,,,529,6094.5,1740.75,831
,,,,,,,,530,5881.5,1679.25,801.75
,,,,,,,,531,5795.25,1655.25,790.5
,,,,,,,,532,5799.75,1656.75,791.25
,,,,,,,,533,5979.75,1707.75,815.25
,,,,,,,,534,6528,1863.75,889.5
,,,,,,,,535,7525.5,2148.75,1026
,,,,,,,,536,8085.75,2309.25,1101.75
,,,,,,,,537,8206.5,2344.5,1119
,,,,,,,,538,8274.75,2363.25,1128
,,,,,,,,539,8339.25,2382,1137
,,,,,,,,540,8327.25,2377.5,1135.5
,,,,,,,,541,8247,2355,1124.25
,,,,,,,,542,8190.75,2339.25,1116.75
,,,,,,,,543,8102.25,2313.75,1104.75
,,,,,,,,544,8106,2314.5,1105.5
,,,,,,,,545,8475.75,2420.25,1155
,,,,,,,,546,9014.25,2574,1229.25
,,,,,,,,547,8939.25,2553,1218.75
,,,,,,,,548,8655.75,2472,1180.5
,,,,,,,,549,8247.75,2355,1124.25
,,,,,,,,550,7647.75,2184,1042.5
,,,,,,,,551,6895.5,1968.75,939.75
,,,,,,,,552,6213.75,1774.5,847.5
,,,,,,,,553,5780.25,1650.75,787.5
,,,,,,,,554,5505.75,1572.75,750
,,,,,,,,555,5371.5,1533.75,732
,,,,,,,,556,5337,1524,727.5
,,,,,,,,557,5489.25,1567.5,748.5
,,,,,,,,558,5995.5,1712.25,817.5
,,,,,,,,559,7002.75,1999.5,954.75
,,,,,,,,560,7558.5,2158.5,1030.5
,,,,,,,,561,7614.75,2175,1038
,,,,,,,,562,7583.25,2166,1033.5
,,,,,,,,563,7592.25,2168.25,1035
,,,,,,,,564,7560.75,2159.25,1030.5
,,,,,,,,565,7473.75,2134.5,1018.5
,,,,,,,,566,7416.75,2118.75,1011
,,,,,,,,567,7337.25,2095.5,999.75
,,,,,,,,568,7343.25,2097,1001.25
,,,,,,,,569,7710.75,2202,1051.5
,,,,,,,,570,8386.5,2395.5,1143.75
,,,,,,,,571,8394,2397,1144.5
,,,,,,,,572,8194.5,2340,1116.75
,,,,,,,,573,7869.75,2247.75,1072.5
,,,,,,,,574,7332,2094,999
,,,,,,,,575,6660,1902,908.25
,,,,,,,,576,6031.5,1722.75,822
,,,,,,,,577,5627.25,1607.25,767.25
,,,,,,,,578,5424,1548.75,739.5
,,,,,,,,579,5333.25,1523.25,726.75
,,,,,,,,580,5337.75,1524.75,727.5
,,,,,,,,581,5509.5,1573.5,750.75
,,,,,,,,582,6065.25,1731.75,826.5
,,,,,,,,583,7117.5,2032.5,970.5
,,,,,,,,584,7704.75,2200.5,1050.75
,,,,,,,,585,7753.5,2214,1056.75
,,,,,,,,586,7797,2226.75,1063.5
,,,,,,,,587,7832.25,2236.5,1068
,,,,,,,,588,7812,2231.25,1065
,,,,,,,,589,7734,2208.75,1054.5
,,,,,,,,590,7692,2196.75,1048.5
,,,,,,,,591,7603.5,2171.25,1037.25
,,,,,,,,592,7591.5,2168.25,1035
,,,,,,,,593,7933.5,2265.75,1081.5
,,,,,,,,594,8679.75,2479.5,1183.5
,,,,,,,,595,8730,2493.75,1190.25
,,,,,,,,596,8531.25,2436.75,1163.25
