"time","outputV1","outputV2","outputV3","outputV4","outputV5","outputV6"
2003-01-02 09:00:00,0.752,0.685,0.8,0.973,0.973,0.972
2003-01-02 10:00:00,0.761,0.732,0.788,0.97,0.97,0.972
2003-01-02 11:00:00,0.754,0.75,0.78,0.961,0.943,0.973
2003-01-02 12:00:00,0.76,0.753,0.755,0.944,0.891,0.962
2003-01-02 13:00:00,0.777,0.768,0.755,0.928,0.843,0.951
2003-01-02 14:00:00,0.641,0.62,0.598,0.9,0.788,0.955
2003-01-02 15:00:00,0.314,0.314,0.356,0.928,0.862,0.963
2003-01-02 16:00:00,0.537,0.341,0.621,0.924,0.846,0.945
2003-01-02 17:00:00,0.706,0.411,0.705,0.9,0.775,0.909
2003-01-02 18:00:00,0.688,0.471,0.757,0.881,0.704,0.854
2003-01-02 19:00:00,0.623,0.442,0.733,0.876,0.688,0.788
2003-01-02 20:00:00,0.539,0.365,0.658,0.881,0.713,0.756
2003-01-02 21:00:00,0.431,0.282,0.573,0.873,0.723,0.764
2003-01-02 22:00:00,0.245,0.196,0.419,0.797,0.627,0.732
2003-01-02 23:00:00,0.104,0.137,0.279,0.717,0.494,0.671
2003-01-03 00:00:00,0.034,0.111,0.169,0.648,0.387,0.614
2003-01-03 01:00:00,0.012,0.11,0.092,0.598,0.29,0.516
2003-01-03 02:00:00,0.029,0.138,0.056,0.567,0.206,0.429
2003-01-03 03:00:00,0.117,0.191,0.066,0.551,0.164,0.391
2003-01-03 04:00:00,0.282,0.282,0.159,0.533,0.159,0.362
2003-01-03 05:00:00,0.461,0.405,0.33,0.479,0.153,0.315
2003-01-03 06:00:00,0.584,0.516,0.494,0.416,0.139,0.259
2003-01-03 07:00:00,0.645,0.576,0.584,0.373,0.135,0.203
2003-01-03 08:00:00,0.678,0.604,0.635,0.338,0.142,0.183
2003-01-03 09:00:00,0.726,0.651,0.704,0.286,0.16,0.202
2003-01-03 10:00:00,0.781,0.696,0.768,0.256,0.182,0.235
2003-01-03 11:00:00,0.807,0.704,0.799,0.233,0.211,0.272
2003-01-03 12:00:00,0.814,0.683,0.807,0.203,0.238,0.292
2003-01-03 13:00:00,0.814,0.658,0.805,0.178,0.249,0.296
2003-01-03 14:00:00,0.681,0.551,0.649,0.128,0.17,0.218
2003-01-03 15:00:00,0.32,0.217,0.256,0.055,0.048,0.091
2003-01-03 16:00:00,0.211,0.141,0.166,0.023,0.008,0.042
2003-01-03 17:00:00,0.515,0.402,0.454,0.032,0.003,0.031
2003-01-03 18:00:00,0.453,0.412,0.409,0.024,0.001,0.021
2003-01-03 19:00:00,0.391,0.384,0.348,0.012,0,0.019
2003-01-03 20:00:00,0.352,0.33,0.289,0.004,0,0.023
2003-01-03 21:00:00,0.312,0.271,0.237,0.001,0,0.036
2003-01-03 22:00:00,0.317,0.248,0.224,0,0.001,0.069
2003-01-03 23:00:00,0.458,0.307,0.29,0.001,0.03,0.177
2003-01-04 00:00:00,0.622,0.341,0.399,0.018,0.126,0.292
2003-01-04 01:00:00,0.726,0.341,0.516,0.072,0.26,0.354
2003-01-04 02:00:00,0.787,0.373,0.617,0.148,0.381,0.365
2003-01-04 03:00:00,0.824,0.497,0.724,0.225,0.456,0.341
2003-01-04 04:00:00,0.851,0.685,0.821,0.296,0.496,0.304
2003-01-04 05:00:00,0.871,0.825,0.884,0.362,0.52,0.281
2003-01-04 06:00:00,0.886,0.876,0.906,0.415,0.538,0.271
2003-01-04 07:00:00,0.894,0.881,0.905,0.442,0.548,0.27
2003-01-04 08:00:00,0.893,0.869,0.896,0.422,0.529,0.265
2003-01-04 09:00:00,0.879,0.831,0.876,0.348,0.47,0.246
2003-01-04 10:00:00,0.846,0.777,0.848,0.25,0.376,0.19
2003-01-04 11:00:00,0.791,0.717,0.814,0.178,0.271,0.12
2003-01-04 12:00:00,0.718,0.654,0.774,0.124,0.184,0.078
2003-01-04 13:00:00,0.64,0.602,0.729,0.081,0.127,0.057
2003-01-04 14:00:00,0.442,0.458,0.513,0.035,0.066,0.044
2003-01-04 15:00:00,0.097,0.123,0.151,0.009,0.039,0.048
2003-01-04 16:00:00,0.02,0.036,0.093,0.064,0.135,0.199
2003-01-04 17:00:00,0.019,0.047,0.137,0.138,0.212,0.205
2003-01-04 18:00:00,0.009,0.052,0.122,0.186,0.222,0.174
2003-01-04 19:00:00,0.004,0.04,0.08,0.21,0.177,0.15
2003-01-04 20:00:00,0.001,0.023,0.052,0.186,0.122,0.143
2003-01-04 21:00:00,0.001,0.011,0.036,0.169,0.093,0.16
2003-01-04 22:00:00,0.002,0.003,0.021,0.192,0.113,0.218
2003-01-04 23:00:00,0.032,0,0.009,0.294,0.254,0.374
2003-01-05 00:00:00,0.18,0,0.004,0.402,0.442,0.545
2003-01-05 01:00:00,0.426,0.004,0.008,0.48,0.567,0.64
2003-01-05 02:00:00,0.614,0.025,0.022,0.508,0.625,0.68
2003-01-05 03:00:00,0.695,0.084,0.053,0.477,0.636,0.675
2003-01-05 04:00:00,0.688,0.2,0.105,0.453,0.632,0.641
2003-01-05 05:00:00,0.608,0.35,0.193,0.437,0.602,0.576
2003-01-05 06:00:00,0.474,0.461,0.312,0.348,0.512,0.501
2003-01-05 07:00:00,0.314,0.496,0.387,0.24,0.396,0.45
2003-01-05 08:00:00,0.176,0.455,0.384,0.189,0.27,0.372
2003-01-05 09:00:00,0.088,0.342,0.321,0.139,0.156,0.278
2003-01-05 10:00:00,0.04,0.206,0.238,0.106,0.098,0.177
2003-01-05 11:00:00,0.016,0.106,0.16,0.081,0.064,0.105
2003-01-05 12:00:00,0.008,0.053,0.107,0.051,0.04,0.066
2003-01-05 13:00:00,0.006,0.028,0.087,0.035,0.03,0.036
2003-01-05 14:00:00,0.002,0.015,0.079,0.026,0.022,0.012
2003-01-05 15:00:00,0,0.001,0.015,0.009,0.023,0.01
2003-01-05 16:00:00,0.008,0.005,0.005,0.025,0.147,0.276
2003-01-05 17:00:00,0.057,0.062,0.017,0.02,0.139,0.291
2003-01-05 18:00:00,0.061,0.088,0.028,0.015,0.104,0.247
2003-01-05 19:00:00,0.072,0.124,0.049,0.02,0.082,0.192
2003-01-05 20:00:00,0.093,0.16,0.059,0.027,0.073,0.139
2003-01-05 21:00:00,0.096,0.178,0.056,0.034,0.064,0.119
2003-01-05 22:00:00,0.066,0.128,0.037,0.059,0.098,0.151
2003-01-05 23:00:00,0.09,0.059,0.047,0.161,0.308,0.376
2003-01-06 00:00:00,0.278,0.052,0.153,0.321,0.587,0.656
2003-01-06 01:00:00,0.577,0.159,0.37,0.461,0.724,0.764
2003-01-06 02:00:00,0.757,0.41,0.57,0.541,0.757,0.779
2003-01-06 03:00:00,0.788,0.563,0.636,0.562,0.721,0.752
2003-01-06 04:00:00,0.714,0.548,0.581,0.525,0.641,0.697
2003-01-06 05:00:00,0.582,0.442,0.449,0.44,0.542,0.661
2003-01-06 06:00:00,0.431,0.3,0.286,0.341,0.41,0.672
2003-01-06 07:00:00,0.303,0.199,0.174,0.266,0.288,0.611
2003-01-06 08:00:00,0.214,0.129,0.089,0.182,0.214,0.515
2003-01-06 09:00:00,0.269,0.1,0.025,0.11,0.175,0.41
2003-01-06 10:00:00,0.519,0.152,0.006,0.078,0.16,0.405
2003-01-06 11:00:00,0.72,0.382,0.063,0.124,0.205,0.456
2003-01-06 12:00:00,0.739,0.651,0.291,0.226,0.265,0.518
2003-01-06 13:00:00,0.761,0.781,0.508,0.366,0.384,0.577
2003-01-06 14:00:00,0.807,0.785,0.54,0.411,0.442,0.522
2003-01-06 15:00:00,0.902,0.845,0.642,0.359,0.365,0.461
2003-01-06 16:00:00,0.909,0.877,0.738,0.402,0.428,0.507
2003-01-06 17:00:00,0.884,0.892,0.79,0.436,0.419,0.457
2003-01-06 18:00:00,0.828,0.878,0.791,0.453,0.409,0.429
2003-01-06 19:00:00,0.74,0.841,0.769,0.474,0.445,0.448
2003-01-06 20:00:00,0.632,0.805,0.741,0.532,0.563,0.549
2003-01-06 21:00:00,0.538,0.773,0.715,0.584,0.671,0.657
2003-01-06 22:00:00,0.48,0.745,0.701,0.625,0.716,0.731
2003-01-06 23:00:00,0.432,0.724,0.731,0.696,0.763,0.734
2003-01-07 00:00:00,0.435,0.772,0.802,0.753,0.788,0.732
2003-01-07 01:00:00,0.374,0.753,0.757,0.754,0.79,0.739
2003-01-07 02:00:00,0.277,0.692,0.688,0.737,0.781,0.751
2003-01-07 03:00:00,0.125,0.546,0.551,0.709,0.761,0.751
2003-01-07 04:00:00,0.02,0.335,0.354,0.701,0.737,0.743
2003-01-07 05:00:00,0,0.134,0.17,0.683,0.759,0.755
2003-01-07 06:00:00,0.001,0.029,0.07,0.667,0.75,0.773
2003-01-07 07:00:00,0.017,0.008,0.049,0.646,0.722,0.739
2003-01-07 08:00:00,0.068,0.015,0.067,0.627,0.724,0.763
2003-01-07 09:00:00,0.132,0.046,0.106,0.628,0.704,0.779
2003-01-07 10:00:00,0.181,0.084,0.138,0.636,0.668,0.747
2003-01-07 11:00:00,0.236,0.113,0.134,0.641,0.681,0.728
2003-01-07 12:00:00,0.31,0.126,0.109,0.663,0.682,0.694
2003-01-07 13:00:00,0.391,0.135,0.092,0.662,0.67,0.651
2003-01-07 14:00:00,0.341,0.116,0.064,0.576,0.69,0.611
2003-01-07 15:00:00,0.098,0.032,0.018,0.432,0.619,0.688
2003-01-07 16:00:00,0.112,0.034,0.025,0.304,0.508,0.601
2003-01-07 17:00:00,0.191,0.058,0.066,0.198,0.319,0.453
2003-01-07 18:00:00,0.301,0.083,0.117,0.135,0.206,0.371
2003-01-07 19:00:00,0.409,0.133,0.153,0.111,0.16,0.335
2003-01-07 20:00:00,0.494,0.185,0.198,0.103,0.142,0.346
2003-01-07 21:00:00,0.526,0.231,0.233,0.096,0.14,0.387
2003-01-07 22:00:00,0.483,0.264,0.237,0.091,0.148,0.423
2003-01-07 23:00:00,0.544,0.334,0.274,0.104,0.193,0.468
2003-01-08 00:00:00,0.685,0.431,0.361,0.111,0.228,0.491
2003-01-08 01:00:00,0.784,0.494,0.457,0.111,0.212,0.409
2003-01-08 02:00:00,0.842,0.537,0.558,0.102,0.167,0.315
2003-01-08 03:00:00,0.874,0.599,0.663,0.097,0.124,0.259
2003-01-08 04:00:00,0.886,0.668,0.75,0.084,0.08,0.222
2003-01-08 05:00:00,0.883,0.724,0.805,0.074,0.048,0.175
2003-01-08 06:00:00,0.874,0.771,0.836,0.076,0.03,0.132
2003-01-08 07:00:00,0.858,0.797,0.838,0.089,0.022,0.081
2003-01-08 08:00:00,0.842,0.793,0.82,0.119,0.019,0.041
2003-01-08 09:00:00,0.828,0.761,0.797,0.152,0.015,0.019
2003-01-08 10:00:00,0.805,0.7,0.767,0.173,0.02,0.006
2003-01-08 11:00:00,0.763,0.597,0.691,0.193,0.041,0.002
2003-01-08 12:00:00,0.746,0.515,0.603,0.209,0.064,0.002
2003-01-08 13:00:00,0.72,0.454,0.556,0.208,0.091,0.003
2003-01-08 14:00:00,0.651,0.386,0.543,0.134,0.064,0.002
2003-01-08 15:00:00,0.528,0.251,0.54,0.064,0.018,0
2003-01-08 16:00:00,0.575,0.246,0.537,0.112,0.018,0
2003-01-08 17:00:00,0.692,0.439,0.604,0.113,0.031,0.004
2003-01-08 18:00:00,0.817,0.55,0.654,0.135,0.066,0.032
2003-01-08 19:00:00,0.837,0.605,0.663,0.195,0.109,0.083
2003-01-08 20:00:00,0.84,0.623,0.688,0.267,0.16,0.147
2003-01-08 21:00:00,0.833,0.61,0.704,0.31,0.196,0.208
2003-01-08 22:00:00,0.779,0.568,0.661,0.305,0.203,0.256
2003-01-08 23:00:00,0.828,0.582,0.724,0.384,0.313,0.39
2003-01-09 00:00:00,0.905,0.651,0.841,0.505,0.491,0.576
2003-01-09 01:00:00,0.927,0.712,0.884,0.608,0.631,0.683
2003-01-09 02:00:00,0.927,0.785,0.892,0.674,0.725,0.726
2003-01-09 03:00:00,0.925,0.85,0.891,0.71,0.766,0.716
2003-01-09 04:00:00,0.92,0.897,0.883,0.737,0.789,0.683
2003-01-09 05:00:00,0.916,0.918,0.886,0.766,0.792,0.653
2003-01-09 06:00:00,0.912,0.92,0.893,0.795,0.766,0.64
2003-01-09 07:00:00,0.911,0.912,0.899,0.809,0.709,0.667
2003-01-09 08:00:00,0.911,0.9,0.894,0.794,0.614,0.685
2003-01-09 09:00:00,0.914,0.896,0.878,0.744,0.498,0.678
2003-01-09 10:00:00,0.922,0.902,0.868,0.665,0.439,0.678
2003-01-09 11:00:00,0.935,0.911,0.868,0.621,0.476,0.695
2003-01-09 12:00:00,0.946,0.919,0.875,0.622,0.531,0.715
2003-01-09 13:00:00,0.951,0.926,0.89,0.639,0.584,0.754
2003-01-09 14:00:00,0.927,0.89,0.869,0.562,0.52,0.663
2003-01-09 15:00:00,0.953,0.773,0.816,0.779,0.752,0.823
2003-01-09 16:00:00,0.963,0.927,0.961,0.895,0.777,0.828
2003-01-09 17:00:00,0.962,0.972,0.958,0.892,0.658,0.745
2003-01-09 18:00:00,0.96,0.973,0.956,0.848,0.483,0.632
2003-01-09 19:00:00,0.958,0.973,0.96,0.782,0.315,0.505
2003-01-09 20:00:00,0.955,0.971,0.962,0.716,0.207,0.365
2003-01-09 21:00:00,0.958,0.967,0.966,0.628,0.14,0.242
2003-01-09 22:00:00,0.97,0.96,0.972,0.519,0.07,0.145
2003-01-09 23:00:00,0.96,0.939,0.967,0.537,0.03,0.115
2003-01-10 00:00:00,0.898,0.915,0.925,0.614,0.018,0.14
2003-01-10 01:00:00,0.877,0.908,0.905,0.665,0.028,0.202
2003-01-10 02:00:00,0.874,0.893,0.894,0.6,0.05,0.35
2003-01-10 03:00:00,0.859,0.861,0.867,0.538,0.07,0.445
2003-01-10 04:00:00,0.822,0.836,0.837,0.727,0.137,0.413
2003-01-10 05:00:00,0.76,0.768,0.8,0.884,0.686,0.271
2003-01-10 06:00:00,0.704,0.68,0.755,0.949,0.9,0.066
2003-01-10 07:00:00,0.668,0.664,0.726,0.957,0.934,0.283
2003-01-10 08:00:00,0.651,0.604,0.708,0.951,0.944,0.85
2003-01-10 09:00:00,0.622,0.526,0.683,0.947,0.949,0.961
2003-01-10 10:00:00,0.548,0.491,0.657,0.945,0.934,0.966
2003-01-10 11:00:00,0.461,0.442,0.581,0.964,0.932,0.961
2003-01-10 12:00:00,0.374,0.387,0.497,0.953,0.925,0.953
2003-01-10 13:00:00,0.269,0.29,0.415,0.939,0.909,0.943
2003-01-10 14:00:00,0.122,0.132,0.198,0.915,0.894,0.932
2003-01-10 15:00:00,0.074,0.096,0.24,0.934,0.905,0.916
2003-01-10 16:00:00,0.123,0.158,0.273,0.919,0.876,0.88
2003-01-10 17:00:00,0.077,0.117,0.167,0.867,0.799,0.817
2003-01-10 18:00:00,0.044,0.087,0.09,0.79,0.688,0.75
2003-01-10 19:00:00,0.035,0.086,0.054,0.695,0.562,0.717
2003-01-10 20:00:00,0.038,0.099,0.047,0.614,0.452,0.692
2003-01-10 21:00:00,0.048,0.115,0.053,0.578,0.415,0.663
2003-01-10 22:00:00,0.069,0.136,0.07,0.558,0.41,0.618
2003-01-10 23:00:00,0.168,0.212,0.136,0.625,0.431,0.545
2003-01-11 00:00:00,0.33,0.341,0.245,0.708,0.509,0.512
2003-01-11 01:00:00,0.455,0.456,0.361,0.733,0.596,0.483
2003-01-11 02:00:00,0.538,0.551,0.453,0.712,0.632,0.445
2003-01-11 03:00:00,0.59,0.605,0.494,0.688,0.594,0.388
2003-01-11 04:00:00,0.614,0.629,0.498,0.655,0.527,0.331
2003-01-11 05:00:00,0.614,0.664,0.516,0.59,0.453,0.313
2003-01-11 06:00:00,0.58,0.67,0.538,0.528,0.419,0.338
2003-01-11 07:00:00,0.498,0.637,0.533,0.459,0.35,0.345
2003-01-11 08:00:00,0.432,0.61,0.529,0.398,0.329,0.382
2003-01-11 09:00:00,0.379,0.595,0.523,0.379,0.324,0.424
2003-01-11 10:00:00,0.379,0.641,0.52,0.381,0.35,0.474
2003-01-11 11:00:00,0.41,0.609,0.522,0.389,0.377,0.494
2003-01-11 12:00:00,0.468,0.584,0.469,0.399,0.386,0.491
2003-01-11 13:00:00,0.48,0.63,0.408,0.399,0.431,0.526
2003-01-11 14:00:00,0.35,0.599,0.316,0.407,0.444,0.508
2003-01-11 15:00:00,0.27,0.642,0.403,0.391,0.405,0.502
2003-01-11 16:00:00,0.466,0.799,0.605,0.425,0.429,0.567
2003-01-11 17:00:00,0.573,0.807,0.658,0.466,0.479,0.584
2003-01-11 18:00:00,0.597,0.765,0.609,0.494,0.479,0.544
2003-01-11 19:00:00,0.58,0.694,0.491,0.546,0.483,0.483
2003-01-11 20:00:00,0.533,0.597,0.384,0.645,0.506,0.453
2003-01-11 21:00:00,0.478,0.496,0.303,0.75,0.57,0.486
2003-01-11 22:00:00,0.442,0.421,0.268,0.781,0.614,0.519
2003-01-11 23:00:00,0.451,0.369,0.24,0.822,0.625,0.534
2003-01-12 00:00:00,0.482,0.414,0.258,0.894,0.67,0.587
2003-01-12 01:00:00,0.456,0.461,0.303,0.917,0.677,0.636
2003-01-12 02:00:00,0.417,0.508,0.322,0.923,0.697,0.675
2003-01-12 03:00:00,0.401,0.489,0.331,0.915,0.75,0.715
2003-01-12 04:00:00,0.355,0.453,0.348,0.914,0.818,0.713
2003-01-12 05:00:00,0.262,0.354,0.345,0.903,0.82,0.707
2003-01-12 06:00:00,0.173,0.277,0.277,0.872,0.774,0.692
2003-01-12 07:00:00,0.11,0.209,0.208,0.858,0.748,0.685
2003-01-12 08:00:00,0.05,0.11,0.137,0.84,0.746,0.701
2003-01-12 09:00:00,0.021,0.059,0.084,0.846,0.753,0.692
2003-01-12 10:00:00,0.018,0.049,0.06,0.862,0.765,0.663
2003-01-12 11:00:00,0.023,0.051,0.058,0.874,0.751,0.715
2003-01-12 12:00:00,0.024,0.055,0.067,0.875,0.738,0.767
2003-01-12 13:00:00,0.022,0.054,0.064,0.885,0.727,0.701
2003-01-12 14:00:00,0.021,0.053,0.054,0.895,0.709,0.631
2003-01-12 15:00:00,0.013,0.031,0.036,0.918,0.734,0.497
2003-01-12 16:00:00,0.003,0.008,0.022,0.927,0.806,0.523
2003-01-12 17:00:00,0,0,0.018,0.93,0.825,0.608
2003-01-12 18:00:00,0,0,0.013,0.926,0.826,0.584
2003-01-12 19:00:00,0,0.001,0.005,0.921,0.824,0.482
2003-01-12 20:00:00,0.001,0.015,0.003,0.911,0.816,0.356
2003-01-12 21:00:00,0.005,0.043,0.005,0.91,0.812,0.256
2003-01-12 22:00:00,0.005,0.044,0.007,0.918,0.849,0.176
2003-01-12 23:00:00,0.006,0.027,0.005,0.932,0.923,0.328
2003-01-13 00:00:00,0.03,0.022,0.012,0.952,0.97,0.816
2003-01-13 01:00:00,0.068,0.032,0.015,0.957,0.973,0.962
2003-01-13 02:00:00,0.09,0.045,0.017,0.958,0.971,0.965
2003-01-13 03:00:00,0.073,0.036,0.02,0.943,0.955,0.959
2003-01-13 04:00:00,0.063,0.02,0.018,0.903,0.929,0.973
2003-01-13 05:00:00,0.106,0.025,0.023,0.839,0.885,0.967
2003-01-13 06:00:00,0.237,0.085,0.05,0.77,0.822,0.952
2003-01-13 07:00:00,0.419,0.226,0.104,0.743,0.775,0.925
2003-01-13 08:00:00,0.527,0.348,0.149,0.75,0.727,0.898
2003-01-13 09:00:00,0.438,0.29,0.135,0.733,0.688,0.87
2003-01-13 10:00:00,0.306,0.186,0.087,0.695,0.654,0.848
2003-01-13 11:00:00,0.184,0.113,0.056,0.642,0.597,0.826
2003-01-13 12:00:00,0.11,0.074,0.043,0.573,0.512,0.799
2003-01-13 13:00:00,0.079,0.064,0.033,0.486,0.433,0.744
2003-01-13 14:00:00,0.073,0.062,0.028,0.412,0.362,0.658
2003-01-13 15:00:00,0.075,0.076,0.041,0.379,0.317,0.573
2003-01-13 16:00:00,0.068,0.084,0.058,0.315,0.289,0.522
2003-01-13 17:00:00,0.079,0.116,0.069,0.222,0.256,0.486
2003-01-13 18:00:00,0.096,0.176,0.104,0.178,0.234,0.413
2003-01-13 19:00:00,0.13,0.242,0.176,0.171,0.223,0.338
2003-01-13 20:00:00,0.166,0.303,0.24,0.153,0.198,0.287
2003-01-13 21:00:00,0.16,0.33,0.224,0.119,0.15,0.248
2003-01-13 22:00:00,0.097,0.29,0.129,0.091,0.104,0.205
2003-01-13 23:00:00,0.157,0.313,0.052,0.096,0.099,0.175
2003-01-14 00:00:00,0.378,0.33,0.069,0.112,0.133,0.164
2003-01-14 01:00:00,0.601,0.362,0.216,0.107,0.171,0.128
2003-01-14 02:00:00,0.668,0.451,0.466,0.08,0.177,0.096
2003-01-14 03:00:00,0.708,0.556,0.597,0.042,0.125,0.064
2003-01-14 04:00:00,0.748,0.674,0.656,0.014,0.046,0.025
2003-01-14 05:00:00,0.754,0.758,0.72,0.006,0.007,0.003
2003-01-14 06:00:00,0.74,0.78,0.769,0.005,0,0
2003-01-14 07:00:00,0.74,0.771,0.797,0.007,0,0
2003-01-14 08:00:00,0.755,0.753,0.793,0.017,0,0
2003-01-14 09:00:00,0.757,0.701,0.761,0.038,0.002,0.001
2003-01-14 10:00:00,0.745,0.614,0.683,0.074,0.009,0.002
2003-01-14 11:00:00,0.701,0.491,0.541,0.099,0.022,0.008
2003-01-14 12:00:00,0.629,0.339,0.409,0.103,0.031,0.019
2003-01-14 13:00:00,0.541,0.175,0.315,0.103,0.037,0.023
2003-01-14 14:00:00,0.353,0.06,0.199,0.091,0.028,0.012
2003-01-14 15:00:00,0.095,0.008,0.109,0.081,0.023,0.001
2003-01-14 16:00:00,0.063,0.001,0.049,0.072,0.026,0.002
2003-01-14 17:00:00,0.078,0,0.006,0.054,0.021,0.003
2003-01-14 18:00:00,0.08,0.014,0,0.036,0.014,0.003
2003-01-14 19:00:00,0.067,0.084,0.03,0.024,0.011,0.001
2003-01-14 20:00:00,0.06,0.119,0.068,0.014,0.011,0.001
2003-01-14 21:00:00,0.058,0.139,0.092,0.007,0.015,0.01
2003-01-14 22:00:00,0.084,0.176,0.144,0.003,0.023,0.043
2003-01-14 23:00:00,0.267,0.362,0.324,0.002,0.054,0.16
2003-01-15 00:00:00,0.516,0.592,0.513,0.003,0.088,0.328
2003-01-15 01:00:00,0.638,0.713,0.615,0.005,0.101,0.37
2003-01-15 02:00:00,0.638,0.737,0.651,0.007,0.102,0.335
2003-01-15 03:00:00,0.566,0.701,0.628,0.008,0.092,0.268
2003-01-15 04:00:00,0.479,0.657,0.58,0.007,0.075,0.212
2003-01-15 05:00:00,0.414,0.628,0.541,0.006,0.055,0.172
2003-01-15 06:00:00,0.362,0.614,0.535,0.005,0.035,0.136
2003-01-15 07:00:00,0.295,0.614,0.545,0.004,0.023,0.103
2003-01-15 08:00:00,0.212,0.622,0.525,0.002,0.012,0.074
2003-01-15 09:00:00,0.134,0.59,0.449,0.001,0.008,0.055
2003-01-15 10:00:00,0.076,0.534,0.319,0.002,0.009,0.042
2003-01-15 11:00:00,0.056,0.423,0.198,0.007,0.013,0.043
2003-01-15 12:00:00,0.064,0.37,0.135,0.02,0.02,0.059
2003-01-15 13:00:00,0.09,0.376,0.119,0.033,0.02,0.079
2003-01-15 14:00:00,0.112,0.524,0.196,0.031,0.016,0.08
2003-01-15 15:00:00,0.214,0.663,0.373,0.019,0.02,0.106
2003-01-15 16:00:00,0.379,0.672,0.468,0.018,0.038,0.157
2003-01-15 17:00:00,0.548,0.737,0.651,0.024,0.059,0.199
2003-01-15 18:00:00,0.753,0.793,0.792,0.046,0.097,0.239
2003-01-15 19:00:00,0.836,0.873,0.873,0.087,0.165,0.312
2003-01-15 20:00:00,0.887,0.929,0.925,0.147,0.244,0.414
2003-01-15 21:00:00,0.907,0.944,0.952,0.216,0.308,0.543
2003-01-15 22:00:00,0.864,0.894,0.945,0.274,0.322,0.628
2003-01-15 23:00:00,0.902,0.904,0.936,0.406,0.486,0.737
2003-01-16 00:00:00,0.951,0.947,0.934,0.531,0.69,0.829
2003-01-16 01:00:00,0.954,0.963,0.929,0.614,0.806,0.846
2003-01-16 02:00:00,0.945,0.965,0.955,0.697,0.858,0.842
2003-01-16 03:00:00,0.96,0.968,0.932,0.767,0.874,0.846
2003-01-16 04:00:00,0.972,0.957,0.907,0.828,0.876,0.847
2003-01-16 05:00:00,0.786,0.953,0.908,0.876,0.876,0.847
2003-01-16 06:00:00,0.794,0.972,0.942,0.898,0.863,0.846
2003-01-16 07:00:00,0.925,0.969,0.97,0.89,0.85,0.851
2003-01-16 08:00:00,0.964,0.957,0.973,0.822,0.79,0.827
2003-01-16 09:00:00,0.973,0.937,0.973,0.661,0.635,0.797
2003-01-16 10:00:00,0.964,0.912,0.967,0.537,0.305,0.75
2003-01-16 11:00:00,0.956,0.876,0.952,0.663,0.117,0.549
2003-01-16 12:00:00,0.947,0.834,0.931,0.787,0.54,0.087
2003-01-16 13:00:00,0.943,0.812,0.917,0.868,0.792,0.016
2003-01-16 14:00:00,0.936,0.745,0.914,0.948,0.799,0.223
2003-01-16 15:00:00,0.97,0.896,0.964,0.969,0.923,0.149
2003-01-16 16:00:00,0.973,0.918,0.969,0.973,0.972,0.232
2003-01-16 17:00:00,0.972,0.903,0.969,0.971,0.971,0.643
