"time","outputV1","outputV2","outputV3","outputV4","outputV5","outputV6"
2017-01-06 02:00:00,0.884,0.875,0.875,0.943,0.911,0.523
2017-01-06 03:00:00,0.841,0.857,0.858,0.958,0.946,0.475
2017-01-06 04:00:00,0.822,0.842,0.849,0.968,0.965,0.447
2017-01-06 05:00:00,0.805,0.83,0.841,0.97,0.971,0.442
2017-01-06 06:00:00,0.78,0.822,0.823,0.965,0.97,0.474
2017-01-06 07:00:00,0.747,0.808,0.803,0.955,0.962,0.61
2017-01-06 08:00:00,0.712,0.78,0.792,0.962,0.961,0.771
2017-01-06 09:00:00,0.664,0.727,0.763,0.97,0.966,0.914
2017-01-06 10:00:00,0.57,0.66,0.723,0.969,0.967,0.959
2017-01-06 11:00:00,0.447,0.562,0.665,0.969,0.966,0.966
2017-01-06 12:00:00,0.341,0.447,0.573,0.972,0.969,0.968
2017-01-06 13:00:00,0.277,0.363,0.474,0.971,0.968,0.97
2017-01-06 14:00:00,0.267,0.286,0.397,0.964,0.961,0.969
2017-01-06 15:00:00,0.313,0.251,0.341,0.948,0.934,0.961
2017-01-06 16:00:00,0.351,0.259,0.356,0.917,0.89,0.947
2017-01-06 17:00:00,0.405,0.307,0.401,0.9,0.862,0.933
2017-01-06 18:00:00,0.527,0.459,0.519,0.915,0.873,0.922
2017-01-06 19:00:00,0.595,0.654,0.714,0.929,0.878,0.925
2017-01-06 20:00:00,0.595,0.737,0.823,0.938,0.876,0.926
2017-01-06 21:00:00,0.602,0.725,0.823,0.951,0.898,0.932
2017-01-06 22:00:00,0.598,0.702,0.801,0.967,0.935,0.95
2017-01-06 23:00:00,0.474,0.622,0.765,0.973,0.962,0.965
2017-01-07 00:00:00,0.267,0.444,0.651,0.966,0.973,0.973
2017-01-07 01:00:00,0.142,0.267,0.486,0.967,0.973,0.97
2017-01-07 02:00:00,0.058,0.143,0.315,0.969,0.973,0.967
2017-01-07 03:00:00,0.011,0.073,0.176,0.972,0.972,0.969
2017-01-07 04:00:00,0.002,0.028,0.097,0.973,0.972,0.97
2017-01-07 05:00:00,0.001,0.003,0.044,0.972,0.971,0.97
2017-01-07 06:00:00,0.002,0,0.028,0.971,0.968,0.97
2017-01-07 07:00:00,0.013,0,0.032,0.969,0.963,0.972
2017-01-07 08:00:00,0.037,0.003,0.049,0.968,0.958,0.973
2017-01-07 09:00:00,0.069,0.022,0.096,0.965,0.953,0.973
2017-01-07 10:00:00,0.066,0.026,0.105,0.957,0.941,0.972
2017-01-07 11:00:00,0.047,0.018,0.071,0.95,0.933,0.969
2017-01-07 12:00:00,0.045,0.015,0.043,0.941,0.929,0.967
2017-01-07 13:00:00,0.052,0.024,0.037,0.911,0.913,0.969
2017-01-07 14:00:00,0.069,0.034,0.037,0.877,0.901,0.97
2017-01-07 15:00:00,0.072,0.02,0.013,0.793,0.834,0.956
2017-01-07 16:00:00,0.07,0.01,0.002,0.694,0.737,0.9
2017-01-07 17:00:00,0.068,0.013,0.005,0.638,0.669,0.825
2017-01-07 18:00:00,0.071,0.014,0.013,0.608,0.622,0.778
2017-01-07 19:00:00,0.101,0.025,0.017,0.593,0.566,0.739
2017-01-07 20:00:00,0.132,0.054,0.033,0.623,0.545,0.681
2017-01-07 21:00:00,0.123,0.07,0.038,0.671,0.584,0.68
2017-01-07 22:00:00,0.129,0.082,0.042,0.701,0.611,0.717
2017-01-07 23:00:00,0.225,0.144,0.105,0.736,0.64,0.715
2017-01-08 00:00:00,0.365,0.247,0.218,0.763,0.649,0.7
2017-01-08 01:00:00,0.477,0.41,0.37,0.722,0.594,0.597
2017-01-08 02:00:00,0.581,0.568,0.501,0.64,0.522,0.459
2017-01-08 03:00:00,0.724,0.735,0.638,0.59,0.455,0.405
2017-01-08 04:00:00,0.783,0.824,0.767,0.596,0.419,0.4
2017-01-08 05:00:00,0.715,0.768,0.782,0.599,0.424,0.45
2017-01-08 06:00:00,0.654,0.668,0.67,0.548,0.384,0.523
2017-01-08 07:00:00,0.658,0.633,0.598,0.459,0.287,0.543
2017-01-08 08:00:00,0.647,0.615,0.608,0.384,0.187,0.53
2017-01-08 09:00:00,0.658,0.628,0.624,0.399,0.172,0.534
2017-01-08 10:00:00,0.65,0.671,0.642,0.431,0.241,0.586
2017-01-08 11:00:00,0.651,0.717,0.645,0.412,0.32,0.638
2017-01-08 12:00:00,0.622,0.743,0.654,0.338,0.359,0.64
2017-01-08 13:00:00,0.531,0.704,0.611,0.244,0.295,0.59
2017-01-08 14:00:00,0.489,0.663,0.427,0.113,0.134,0.353
2017-01-08 15:00:00,0.89,0.909,0.815,0.082,0.07,0.195
2017-01-08 16:00:00,0.933,0.899,0.885,0.028,0.049,0.111
2017-01-08 17:00:00,0.92,0.844,0.869,0.013,0.007,0.068
2017-01-08 18:00:00,0.911,0.778,0.828,0.012,0.008,0.032
2017-01-08 19:00:00,0.931,0.791,0.829,0.018,0.018,0.026
2017-01-08 20:00:00,0.94,0.839,0.877,0.018,0.023,0.029
2017-01-08 21:00:00,0.9,0.825,0.89,0.021,0.039,0.037
2017-01-08 22:00:00,0.827,0.708,0.817,0.064,0.087,0.06
2017-01-08 23:00:00,0.912,0.757,0.843,0.159,0.19,0.109
2017-01-09 00:00:00,0.959,0.877,0.919,0.194,0.255,0.171
2017-01-09 01:00:00,0.961,0.935,0.941,0.18,0.201,0.199
2017-01-09 02:00:00,0.946,0.943,0.931,0.192,0.142,0.158
2017-01-09 03:00:00,0.931,0.939,0.919,0.228,0.117,0.12
2017-01-09 04:00:00,0.902,0.923,0.902,0.267,0.107,0.115
2017-01-09 05:00:00,0.868,0.901,0.893,0.272,0.102,0.143
2017-01-09 06:00:00,0.843,0.884,0.877,0.217,0.078,0.199
2017-01-09 07:00:00,0.82,0.862,0.864,0.149,0.034,0.229
2017-01-09 08:00:00,0.795,0.837,0.847,0.102,0.009,0.195
2017-01-09 09:00:00,0.782,0.823,0.838,0.072,0.007,0.14
2017-01-09 10:00:00,0.763,0.81,0.832,0.071,0.005,0.076
2017-01-09 11:00:00,0.736,0.792,0.827,0.075,0.004,0.03
2017-01-09 12:00:00,0.698,0.789,0.817,0.077,0.004,0.007
2017-01-09 13:00:00,0.71,0.803,0.809,0.097,0.002,0
2017-01-09 14:00:00,0.76,0.793,0.806,0.145,0,0.002
2017-01-09 15:00:00,0.717,0.625,0.766,0.225,0.006,0.036
2017-01-09 16:00:00,0.718,0.628,0.831,0.388,0.053,0.22
2017-01-09 17:00:00,0.731,0.75,0.851,0.558,0.246,0.649
2017-01-09 18:00:00,0.78,0.775,0.858,0.677,0.598,0.797
2017-01-09 19:00:00,0.818,0.805,0.87,0.707,0.707,0.836
2017-01-09 20:00:00,0.865,0.843,0.893,0.7,0.725,0.846
2017-01-09 21:00:00,0.87,0.87,0.908,0.677,0.738,0.848
2017-01-09 22:00:00,0.934,0.885,0.92,0.616,0.706,0.822
2017-01-09 23:00:00,0.973,0.958,0.96,0.645,0.769,0.75
2017-01-10 00:00:00,0.97,0.973,0.971,0.727,0.855,0.802
2017-01-10 01:00:00,0.972,0.973,0.97,0.787,0.865,0.803
2017-01-10 02:00:00,0.973,0.973,0.97,0.841,0.865,0.79
2017-01-10 03:00:00,0.972,0.972,0.971,0.88,0.844,0.788
2017-01-10 04:00:00,0.972,0.972,0.973,0.903,0.825,0.794
2017-01-10 05:00:00,0.972,0.973,0.973,0.908,0.802,0.793
2017-01-10 06:00:00,0.969,0.971,0.973,0.907,0.797,0.804
2017-01-10 07:00:00,0.972,0.954,0.972,0.904,0.807,0.82
2017-01-10 08:00:00,0.973,0.94,0.961,0.898,0.823,0.824
2017-01-10 09:00:00,0.971,0.945,0.956,0.907,0.856,0.836
2017-01-10 10:00:00,0.965,0.945,0.961,0.933,0.894,0.868
2017-01-10 11:00:00,0.952,0.934,0.958,0.925,0.919,0.907
2017-01-10 12:00:00,0.922,0.919,0.943,0.912,0.916,0.928
2017-01-10 13:00:00,0.895,0.9,0.914,0.883,0.885,0.92
2017-01-10 14:00:00,0.832,0.832,0.777,0.806,0.806,0.85
2017-01-10 15:00:00,0.445,0.476,0.348,0.89,0.955,0.97
2017-01-10 16:00:00,0.197,0.148,0.216,0.933,0.973,0.952
2017-01-10 17:00:00,0.42,0.206,0.204,0.93,0.973,0.936
2017-01-10 18:00:00,0.67,0.374,0.266,0.93,0.97,0.952
2017-01-10 19:00:00,0.537,0.187,0.233,0.935,0.965,0.968
2017-01-10 20:00:00,0.349,0.043,0.106,0.937,0.961,0.973
2017-01-10 21:00:00,0.199,0.001,0.024,0.921,0.96,0.973
2017-01-10 22:00:00,0.072,0.002,0.007,0.843,0.931,0.973
2017-01-10 23:00:00,0.003,0.09,0.024,0.729,0.898,0.96
2017-01-11 00:00:00,0.002,0.342,0.118,0.758,0.911,0.944
2017-01-11 01:00:00,0.152,0.65,0.37,0.808,0.895,0.928
2017-01-11 02:00:00,0.541,0.83,0.659,0.831,0.874,0.912
2017-01-11 03:00:00,0.788,0.902,0.78,0.841,0.856,0.893
2017-01-11 04:00:00,0.906,0.928,0.847,0.843,0.841,0.873
2017-01-11 05:00:00,0.953,0.93,0.899,0.84,0.822,0.846
2017-01-11 06:00:00,0.959,0.93,0.925,0.841,0.81,0.846
2017-01-11 07:00:00,0.937,0.933,0.93,0.851,0.811,0.853
2017-01-11 08:00:00,0.915,0.93,0.925,0.854,0.817,0.859
2017-01-11 09:00:00,0.906,0.924,0.909,0.83,0.816,0.867
2017-01-11 10:00:00,0.903,0.921,0.893,0.794,0.81,0.881
2017-01-11 11:00:00,0.906,0.92,0.87,0.777,0.798,0.892
2017-01-11 12:00:00,0.909,0.921,0.855,0.792,0.79,0.915
2017-01-11 13:00:00,0.913,0.919,0.842,0.873,0.828,0.951
2017-01-11 14:00:00,0.88,0.875,0.797,0.907,0.884,0.944
2017-01-11 15:00:00,0.761,0.691,0.609,0.941,0.962,0.968
2017-01-11 16:00:00,0.75,0.663,0.792,0.964,0.967,0.902
2017-01-11 17:00:00,0.893,0.768,0.915,0.972,0.945,0.887
2017-01-11 18:00:00,0.921,0.842,0.92,0.971,0.956,0.895
2017-01-11 19:00:00,0.941,0.918,0.918,0.966,0.967,0.918
2017-01-11 20:00:00,0.951,0.936,0.92,0.96,0.972,0.945
2017-01-11 21:00:00,0.936,0.911,0.895,0.947,0.973,0.96
2017-01-11 22:00:00,0.937,0.86,0.886,0.907,0.966,0.97
2017-01-11 23:00:00,0.963,0.876,0.937,0.866,0.933,0.968
2017-01-12 00:00:00,0.972,0.912,0.966,0.896,0.935,0.953
2017-01-12 01:00:00,0.973,0.937,0.966,0.92,0.937,0.945
2017-01-12 02:00:00,0.973,0.951,0.958,0.937,0.928,0.928
2017-01-12 03:00:00,0.968,0.948,0.944,0.948,0.927,0.924
2017-01-12 04:00:00,0.954,0.935,0.928,0.951,0.93,0.927
2017-01-12 05:00:00,0.937,0.918,0.909,0.951,0.926,0.944
2017-01-12 06:00:00,0.92,0.891,0.88,0.939,0.916,0.961
2017-01-12 07:00:00,0.911,0.872,0.854,0.927,0.918,0.966
2017-01-12 08:00:00,0.893,0.835,0.833,0.898,0.917,0.961
2017-01-12 09:00:00,0.858,0.748,0.762,0.857,0.914,0.925
2017-01-12 10:00:00,0.799,0.632,0.635,0.83,0.843,0.887
2017-01-12 11:00:00,0.661,0.458,0.467,0.782,0.82,0.874
2017-01-12 12:00:00,0.449,0.228,0.287,0.788,0.835,0.871
2017-01-12 13:00:00,0.339,0.074,0.141,0.79,0.835,0.867
2017-01-12 14:00:00,0.29,0.021,0.049,0.735,0.739,0.879
2017-01-12 15:00:00,0.118,0.002,0.012,0.764,0.912,0.966
2017-01-12 16:00:00,0.096,0,0.014,0.821,0.946,0.972
2017-01-12 17:00:00,0.128,0.008,0.017,0.841,0.935,0.967
2017-01-12 18:00:00,0.166,0.023,0.016,0.85,0.925,0.957
2017-01-12 19:00:00,0.21,0.037,0.024,0.858,0.925,0.952
2017-01-12 20:00:00,0.251,0.059,0.057,0.859,0.93,0.953
2017-01-12 21:00:00,0.284,0.098,0.119,0.849,0.933,0.954
2017-01-12 22:00:00,0.368,0.179,0.17,0.81,0.923,0.946
2017-01-12 23:00:00,0.641,0.432,0.302,0.743,0.876,0.89
2017-01-13 00:00:00,0.784,0.727,0.538,0.753,0.862,0.842
2017-01-13 01:00:00,0.72,0.822,0.679,0.78,0.871,0.822
2017-01-13 02:00:00,0.715,0.8,0.697,0.785,0.848,0.791
2017-01-13 03:00:00,0.664,0.675,0.654,0.788,0.79,0.781
2017-01-13 04:00:00,0.584,0.512,0.551,0.817,0.79,0.774
2017-01-13 05:00:00,0.49,0.404,0.465,0.797,0.79,0.753
2017-01-13 06:00:00,0.465,0.402,0.444,0.812,0.792,0.8
2017-01-13 07:00:00,0.402,0.468,0.471,0.874,0.831,0.836
2017-01-13 08:00:00,0.342,0.562,0.548,0.88,0.827,0.854
2017-01-13 09:00:00,0.359,0.587,0.539,0.872,0.842,0.884
2017-01-13 10:00:00,0.421,0.501,0.486,0.868,0.858,0.881
2017-01-13 11:00:00,0.491,0.4,0.421,0.844,0.892,0.85
2017-01-13 12:00:00,0.524,0.395,0.37,0.844,0.877,0.793
2017-01-13 13:00:00,0.507,0.433,0.335,0.802,0.857,0.748
2017-01-13 14:00:00,0.463,0.415,0.291,0.721,0.814,0.683
2017-01-13 15:00:00,0.384,0.398,0.226,0.761,0.874,0.89
2017-01-13 16:00:00,0.267,0.419,0.215,0.818,0.918,0.915
2017-01-13 17:00:00,0.195,0.33,0.174,0.818,0.904,0.906
2017-01-13 18:00:00,0.144,0.251,0.134,0.792,0.879,0.901
2017-01-13 19:00:00,0.121,0.206,0.114,0.751,0.859,0.906
2017-01-13 20:00:00,0.114,0.202,0.117,0.721,0.854,0.912
2017-01-13 21:00:00,0.112,0.225,0.114,0.707,0.857,0.908
2017-01-13 22:00:00,0.117,0.283,0.153,0.694,0.852,0.895
2017-01-13 23:00:00,0.135,0.342,0.303,0.689,0.805,0.807
2017-01-14 00:00:00,0.176,0.388,0.399,0.732,0.801,0.735
2017-01-14 01:00:00,0.203,0.349,0.373,0.753,0.792,0.697
2017-01-14 02:00:00,0.194,0.305,0.307,0.775,0.768,0.667
2017-01-14 03:00:00,0.187,0.307,0.268,0.79,0.767,0.683
2017-01-14 04:00:00,0.178,0.32,0.24,0.788,0.803,0.722
2017-01-14 05:00:00,0.156,0.314,0.225,0.745,0.806,0.726
2017-01-14 06:00:00,0.128,0.296,0.211,0.714,0.748,0.684
2017-01-14 07:00:00,0.102,0.283,0.184,0.708,0.694,0.676
2017-01-14 08:00:00,0.086,0.294,0.159,0.697,0.758,0.792
2017-01-14 09:00:00,0.099,0.33,0.171,0.651,0.727,0.75
2017-01-14 10:00:00,0.117,0.348,0.19,0.614,0.686,0.687
2017-01-14 11:00:00,0.133,0.355,0.204,0.635,0.718,0.718
2017-01-14 12:00:00,0.147,0.365,0.211,0.688,0.75,0.718
2017-01-14 13:00:00,0.153,0.345,0.211,0.716,0.746,0.701
2017-01-14 14:00:00,0.14,0.319,0.194,0.646,0.628,0.58
2017-01-14 15:00:00,0.103,0.275,0.154,0.757,0.793,0.799
2017-01-14 16:00:00,0.064,0.252,0.115,0.816,0.848,0.857
2017-01-14 17:00:00,0.043,0.238,0.102,0.817,0.869,0.884
2017-01-14 18:00:00,0.039,0.225,0.091,0.781,0.868,0.892
2017-01-14 19:00:00,0.039,0.216,0.095,0.712,0.85,0.888
2017-01-14 20:00:00,0.032,0.237,0.112,0.625,0.835,0.888
2017-01-14 21:00:00,0.028,0.274,0.142,0.548,0.815,0.878
2017-01-14 22:00:00,0.032,0.305,0.18,0.491,0.768,0.846
2017-01-14 23:00:00,0.038,0.333,0.226,0.525,0.656,0.715
2017-01-15 00:00:00,0.049,0.359,0.242,0.645,0.631,0.6
2017-01-15 01:00:00,0.063,0.342,0.257,0.681,0.599,0.548
2017-01-15 02:00:00,0.069,0.269,0.281,0.691,0.584,0.525
2017-01-15 03:00:00,0.063,0.223,0.277,0.702,0.639,0.587
2017-01-15 04:00:00,0.054,0.256,0.31,0.716,0.706,0.637
2017-01-15 05:00:00,0.065,0.391,0.479,0.73,0.704,0.625
2017-01-15 06:00:00,0.1,0.616,0.708,0.715,0.688,0.658
2017-01-15 07:00:00,0.205,0.788,0.826,0.677,0.701,0.666
2017-01-15 08:00:00,0.39,0.893,0.88,0.669,0.711,0.724
2017-01-15 09:00:00,0.578,0.941,0.87,0.658,0.721,0.769
2017-01-15 10:00:00,0.775,0.957,0.837,0.654,0.668,0.674
2017-01-15 11:00:00,0.79,0.962,0.825,0.619,0.64,0.642
2017-01-15 12:00:00,0.812,0.963,0.86,0.589,0.676,0.701
2017-01-15 13:00:00,0.839,0.964,0.883,0.605,0.723,0.749
2017-01-15 14:00:00,0.818,0.963,0.874,0.598,0.691,0.747
2017-01-15 15:00:00,0.79,0.956,0.863,0.809,0.906,0.943
2017-01-15 16:00:00,0.822,0.957,0.899,0.928,0.962,0.972
2017-01-15 17:00:00,0.82,0.955,0.917,0.962,0.973,0.972
2017-01-15 18:00:00,0.822,0.955,0.939,0.971,0.968,0.969
2017-01-15 19:00:00,0.797,0.946,0.942,0.973,0.958,0.962
2017-01-15 20:00:00,0.733,0.92,0.919,0.973,0.947,0.955
2017-01-15 21:00:00,0.755,0.799,0.844,0.973,0.943,0.947
2017-01-15 22:00:00,0.86,0.682,0.79,0.964,0.963,0.952
2017-01-15 23:00:00,0.677,0.854,0.75,0.932,0.964,0.973
2017-01-16 00:00:00,0.49,0.88,0.876,0.924,0.932,0.958
2017-01-16 01:00:00,0.926,0.852,0.912,0.918,0.914,0.951
2017-01-16 02:00:00,0.876,0.817,0.874,0.909,0.903,0.952
2017-01-16 03:00:00,0.81,0.763,0.82,0.916,0.864,0.949
2017-01-16 04:00:00,0.693,0.681,0.757,0.916,0.804,0.953
2017-01-16 05:00:00,0.62,0.681,0.662,0.914,0.837,0.965
2017-01-16 06:00:00,0.612,0.771,0.62,0.911,0.907,0.969
2017-01-16 07:00:00,0.654,0.83,0.625,0.901,0.891,0.972
2017-01-16 08:00:00,0.65,0.85,0.595,0.901,0.875,0.973
2017-01-16 09:00:00,0.599,0.834,0.531,0.879,0.848,0.956
2017-01-16 10:00:00,0.516,0.824,0.52,0.85,0.812,0.947
2017-01-16 11:00:00,0.427,0.803,0.534,0.819,0.743,0.921
2017-01-16 12:00:00,0.334,0.762,0.501,0.788,0.706,0.863
2017-01-16 13:00:00,0.293,0.707,0.486,0.767,0.711,0.818
2017-01-16 14:00:00,0.216,0.458,0.329,0.718,0.692,0.808
2017-01-16 15:00:00,0.149,0.242,0.16,0.783,0.817,0.922
2017-01-16 16:00:00,0.132,0.196,0.222,0.881,0.923,0.961
