cpa_id,cluster
185476,1
175292,1
148596,1
146620,1
157365,1
157409,1
175314,1
177489,1
180340,1
146621,1
188570,1
159040,1
180491,1
177343,1
167688,1
159274,1
175288,1
176567,1
176831,1
147695,1
177564,1
159285,1
185498,1
157849,1
167660,1
167641,1
168610,1
167712,1
177563,1
185477,1
150317,1
177573,1
157485,1
146622,1
180490,1
176776,1
150320,1
159275,1
159279,1
168631,1
148690,1
158060,1
172847,1
185499,1
185528,1
159272,1
176565,1
148706,1
171799,1
185259,1
177414,1
159276,1
167642,1
157582,1
177337,1
188482,1
148686,1
177198,1
157486,1
148595,1
159057,1
188527,1
173945,1
146619,1
166191,1
167736,1
148689,1
167691,1
167661,1
185502,1
159295,1
185517,1
146534,1
188545,1
157577,1
158063,1
167237,1
185501,1
185371,1
149809,1
166203,1
153224,1
148831,1
185480,1
167226,1
188479,1
146608,1
147611,1
175312,1
177567,1
148699,1
146542,1
158051,1
157487,1
158064,1
159304,1
159299,1
185474,1
159273,1
177498,1
158062,1
167692,1
146538,1
167246,1
148819,1
100169,1
150349,1
173954,1
177568,1
189898,1
175299,1
175315,1
147698,1
148594,1
176726,1
185320,1
168619,1
173286,1
177493,1
167675,1
159278,1
175304,1
188475,1
146607,1
173994,1
148702,1
159119,1
176677,1
173339,1
180488,1
159294,1
173303,1
185478,1
185288,1
159284,1
165698,1
171823,1
185479,1
188483,1
188602,1
157578,1
172844,1
147614,1
180643,1
172856,1
146624,1
158047,1
166176,1
159266,1
159016,1
148703,1
159039,1
157572,1
167227,1
149800,1
167259,1
180494,1
150322,1
188474,1
148707,1
146618,1
157482,1
174659,1
185434,1
168605,1
148695,1
146626,1
158059,1
146551,1
180043,1
157829,1
173960,1
175325,1
148691,1
185346,1
150351,1
185292,1
180644,1
167724,1
159267,1
147497,1
175323,1
177417,1
180042,1
173953,1
167725,1
186981,1
189927,1
171801,1
148692,1
167713,1
147500,1
176620,1
158040,1
167251,1
159268,1
177562,1
157410,1
159271,1
176888,1
147612,1
175316,1
186980,1
185457,1
166175,1
173381,1
185258,1
159265,1
177342,1
146625,1
177650,1
188603,1
180641,1
177571,1
147501,1
185500,1
157483,1
175324,1
157802,1
185481,1
175285,1
167225,1
175293,1
180642,1
185482,1
167258,1
168611,1
177483,1
167625,1
177129,1
167643,1
158056,1
157573,1
167236,1
146539,1
185435,1
177660,1
168644,1
185374,1
173321,1
185262,1
147506,1
159056,1
158057,1
189910,1
167676,1
171800,1
185456,1
159107,1
175092,1
177269,1
185347,1
180489,1
175300,1
185263,1
146623,1
173270,1
188601,1
167644,1
100662,1
172855,1
166216,1
180188,1
175066,1
148693,1
185518,1
159270,1
167663,1
175326,1
185373,1
146515,1
167693,1
100228,1
146548,1
185455,1
182958,1
146544,1
149801,1
172853,1
146627,1
157776,1
167662,1
100633,1
167260,1
159289,1
147618,1
188604,1
148700,1
157488,1
185460,1
189909,1
157484,1
100715,1
177649,1
175334,1
146552,1
167245,1
