Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,77,6392
,,,,,,,,78,6920
,,,,,,,,79,7880.5
,,,,,,,,80,8403.5
,,,,,,,,81,8414
,,,,,,,,82,8391.5
,,,,,,,,83,8372.5
,,,,,,,,84,8290.5
,,,,,,,,85,8172
,,,,,,,,86,8102
,,,,,,,,87,8038
,,,,,,,,88,8121
,,,,,,,,89,8689
,,,,,,,,90,9151
,,,,,,,,91,9080
,,,,,,,,92,8868.5
,,,,,,,,93,8529
,,,,,,,,94,7968
,,,,,,,,95,7253
,,,,,,,,96,6591
,,,,,,,,97,6168
,,,,,,,,98,5942.5
,,,,,,,,99,5828
,,,,,,,,100,5807.5
,,,,,,,,101,5956.5
,,,,,,,,102,6445
,,,,,,,,103,7373.5
,,,,,,,,104,7917.5
,,,,,,,,105,7975.5
,,,,,,,,106,8010.5
,,,,,,,,107,7974.5
,,,,,,,,108,7863
,,,,,,,,109,7765.5
,,,,,,,,110,7727.5
,,,,,,,,111,7666.5
,,,,,,,,112,7716
,,,,,,,,113,8206
,,,,,,,,114,8742.5
,,,,,,,,115,8711
,,,,,,,,116,8513
,,,,,,,,117,8195
,,,,,,,,118,7670
,,,,,,,,119,6963.5
,,,,,,,,120,6354
,,,,,,,,121,5954.5
,,,,,,,,122,5738
,,,,,,,,123,5627
,,,,,,,,124,5599.5
,,,,,,,,125,5736
,,,,,,,,126,6221
,,,,,,,,127,7132.5
,,,,,,,,128,7679
,,,,,,,,129,7742
,,,,,,,,130,7750
,,,,,,,,131,7716
,,,,,,,,132,7601.5
,,,,,,,,133,7476
,,,,,,,,134,7410
,,,,,,,,135,7307
,,,,,,,,136,7342.5
,,,,,,,,137,7770.5
,,,,,,,,138,8181
,,,,,,,,139,8050
,,,,,,,,140,7817.5
,,,,,,,,141,7508.5
,,,,,,,,142,7106
,,,,,,,,143,6558
,,,,,,,,144,5995
,,,,,,,,145,5559.5
,,,,,,,,146,5318
,,,,,,,,147,5186.5
,,,,,,,,148,5134
,,,,,,,,149,5185
,,,,,,,,150,5382.5
,,,,,,,,151,5739
,,,,,,,,152,6115
,,,,,,,,153,6500.5
,,,,,,,,154,6733
,,,,,,,,155,6798.5
,,,,,,,,156,6744
,,,,,,,,157,6620
,,,,,,,,158,6480
,,,,,,,,159,6382
,,,,,,,,160,6449.5
,,,,,,,,161,6922
,,,,,,,,162,7395.5
,,,,,,,,163,7309
,,,,,,,,164,7074.5
,,,,,,,,165,6852
,,,,,,,,166,6531.5
,,,,,,,,167,6112
,,,,,,,,168,5651
,,,,,,,,169,5264
,,,,,,,,170,5039.5
,,,,,,,,171,4907
,,,,,,,,172,4871.5
,,,,,,,,173,4908.5
,,,,,,,,174,5051.5
,,,,,,,,175,5327.5
,,,,,,,,176,5617
,,,,,,,,177,6020
,,,,,,,,178,6332
,,,,,,,,179,6529
,,,,,,,,180,6652
,,,,,,,,181,6673
,,,,,,,,182,6635.5
,,,,,,,,183,6612.5
,,,,,,,,184,6705.5
,,,,,,,,185,7280.5
,,,,,,,,186,7878.5
,,,,,,,,187,7866.5
,,,,,,,,188,7663
,,,,,,,,189,7397
,,,,,,,,190,6961
,,,,,,,,191,6386.5
,,,,,,,,192,5884
,,,,,,,,193,5554.5
,,,,,,,,194,5396.5
,,,,,,,,195,5337.5
,,,,,,,,196,5357.5
,,,,,,,,197,5551.5
,,,,,,,,198,6108.5
,,,,,,,,199,7111.5
,,,,,,,,200,7691.5
,,,,,,,,201,7748
,,,,,,,,202,7755.5
,,,,,,,,203,7752
,,,,,,,,204,7685.5
,,,,,,,,205,7555.5
,,,,,,,,206,7474.5
,,,,,,,,207,7370
,,,,,,,,208,7394.5
,,,,,,,,209,7892.5
,,,,,,,,210,8563
,,,,,,,,211,8542
,,,,,,,,212,8313
,,,,,,,,213,7980
,,,,,,,,214,7431.5
,,,,,,,,215,6732.5
,,,,,,,,216,6114
,,,,,,,,217,5708.5
,,,,,,,,218,5506
,,,,,,,,219,5395.5
,,,,,,,,220,5387.5
,,,,,,,,221,5543.5
,,,,,,,,222,6058
,,,,,,,,223,7033.5
,,,,,,,,224,7555
,,,,,,,,225,7582.5
,,,,,,,,226,7620.5
,,,,,,,,227,7623.5
,,,,,,,,228,7550
,,,,,,,,229,7425.5
,,,,,,,,230,7362
,,,,,,,,231,7295.5
,,,,,,,,232,7345
,,,,,,,,233,7826.5
,,,,,,,,234,8373
,,,,,,,,235,8312
,,,,,,,,236,8106
,,,,,,,,237,7801.5
,,,,,,,,238,7287.5
,,,,,,,,239,6609.5
,,,,,,,,240,6020
,,,,,,,,241,5647
,,,,,,,,242,5459.5
,,,,,,,,243,5373
,,,,,,,,244,5397.5
,,,,,,,,245,5566.5
,,,,,,,,246,6123
,,,,,,,,247,7104
,,,,,,,,248,7623
,,,,,,,,249,7623.5
,,,,,,,,250,7578
,,,,,,,,251,7551
,,,,,,,,252,7490.5
,,,,,,,,253,7385
,,,,,,,,254,7343
,,,,,,,,255,7272.5
,,,,,,,,256,7322
,,,,,,,,257,7795.5
,,,,,,,,258,8376
,,,,,,,,259,8344.5
,,,,,,,,260,8139
,,,,,,,,261,7827
,,,,,,,,262,7291
,,,,,,,,263,6594.5
,,,,,,,,264,5980
,,,,,,,,265,5575
,,,,,,,,266,5352.5
,,,,,,,,267,5247.5
,,,,,,,,268,5245
,,,,,,,,269,5408
,,,,,,,,270,5916.5
,,,,,,,,271,6831
,,,,,,,,272,7463
,,,,,,,,273,7638
,,,,,,,,274,7763.5
,,,,,,,,275,7872
,,,,,,,,276,7900
,,,,,,,,277,7869
,,,,,,,,278,7834
,,,,,,,,279,7730
,,,,,,,,280,7712
,,,,,,,,281,8080
,,,,,,,,282,8497
,,,,,,,,283,8410.5
,,,,,,,,284,8161
,,,,,,,,285,7818
,,,,,,,,286,7268.5
,,,,,,,,287,6577
,,,,,,,,288,5975.5
,,,,,,,,289,5553.5
,,,,,,,,290,5341
,,,,,,,,291,5240
,,,,,,,,292,5221.5
,,,,,,,,293,5362
,,,,,,,,294,5842
,,,,,,,,295,6754.5
,,,,,,,,296,7351
,,,,,,,,297,7467.5
,,,,,,,,298,7499
,,,,,,,,299,7509
,,,,,,,,300,7476.5
,,,,,,,,301,7408.5
,,,,,,,,302,7378.5
,,,,,,,,303,7350.5
,,,,,,,,304,7457
,,,,,,,,305,7921
,,,,,,,,306,8386
,,,,,,,,307,8310
,,,,,,,,308,8097.5
,,,,,,,,309,7828
,,,,,,,,310,7426
,,,,,,,,311,6887
,,,,,,,,312,6349
,,,,,,,,313,5930
,,,,,,,,314,5685
,,,,,,,,315,5547.5
,,,,,,,,316,5504
,,,,,,,,317,5561.5
,,,,,,,,318,5757
,,,,,,,,319,6122
,,,,,,,,320,6489.5
,,,,,,,,321,6905.5
,,,,,,,,322,7232.5
,,,,,,,,323,7370.5
,,,,,,,,324,7324
,,,,,,,,325,7208
,,,,,,,,326,7072.5
,,,,,,,,327,7008.5
,,,,,,,,328,7065.5
,,,,,,,,329,7526.5
,,,,,,,,330,8155
,,,,,,,,331,8153
,,,,,,,,332,7970
,,,,,,,,333,7719
,,,,,,,,334,7413.5
,,,,,,,,335,7050
,,,,,,,,336,6627
,,,,,,,,337,6229
,,,,,,,,338,5990.5
,,,,,,,,339,5894
,,,,,,,,340,5882.5
,,,,,,,,341,5948
,,,,,,,,342,6114
,,,,,,,,343,6400
,,,,,,,,344,6708.5
,,,,,,,,345,7144.5
,,,,,,,,346,7472
,,,,,,,,347,7651
,,,,,,,,348,7711
,,,,,,,,349,7705
,,,,,,,,350,7627
,,,,,,,,351,7580
,,,,,,,,352,7640.5
,,,,,,,,353,8135.5
,,,,,,,,354,8782.5
,,,,,,,,355,8793
,,,,,,,,356,8549
,,,,,,,,357,8304
,,,,,,,,358,7890.5
,,,,,,,,359,7396
,,,,,,,,360,6901
,,,,,,,,361,6554
,,,,,,,,362,6372
,,,,,,,,363,6299
,,,,,,,,364,6302
,,,,,,,,365,6447.5
,,,,,,,,366,6828
,,,,,,,,367,7456.5
,,,,,,,,368,7919.5
,,,,,,,,369,8238
,,,,,,,,370,8416
,,,,,,,,371,8484
,,,,,,,,372,8416.5
,,,,,,,,373,8281
,,,,,,,,374,8187
,,,,,,,,375,8083.5
,,,,,,,,376,8099.5
,,,,,,,,377,8511.5
,,,,,,,,378,9061
,,,,,,,,379,8961
,,,,,,,,380,8690
,,,,,,,,381,8295
,,,,,,,,382,7727
,,,,,,,,383,7046
,,,,,,,,384,6419
,,,,,,,,385,5987.5
,,,,,,,,386,5744.5
,,,,,,,,387,5635
,,,,,,,,388,5606
,,,,,,,,389,5747.5
,,,,,,,,390,6235.5
,,,,,,,,391,7122
,,,,,,,,392,7641.5
,,,,,,,,393,7718.5
,,,,,,,,394,7721
,,,,,,,,395,7716
,,,,,,,,396,7686
,,,,,,,,397,7645.5
,,,,,,,,398,7636.5
,,,,,,,,399,7610.5
,,,,,,,,400,7684
,,,,,,,,401,8110.5
,,,,,,,,402,8524.5
,,,,,,,,403,8405.5
,,,,,,,,404,8152.5
,,,,,,,,405,7775.5
,,,,,,,,406,7212.5
,,,,,,,,407,6510.5
,,,,,,,,408,5879.5
,,,,,,,,409,5455
,,,,,,,,410,5238
,,,,,,,,411,5126
,,,,,,,,412,5113
,,,,,,,,413,5281
,,,,,,,,414,5826
,,,,,,,,415,6826
,,,,,,,,416,7349
,,,,,,,,417,7403.5
,,,,,,,,418,7448.5
,,,,,,,,419,7506
,,,,,,,,420,7510
,,,,,,,,421,7475.5
,,,,,,,,422,7467
,,,,,,,,423,7431
,,,,,,,,424,7493.5
,,,,,,,,425,7939.5
,,,,,,,,426,8689.5
,,,,,,,,427,8753
,,,,,,,,428,8600.5
,,,,,,,,429,8304.5
,,,,,,,,430,7803
,,,,,,,,431,7163.5
,,,,,,,,432,6575.5
,,,,,,,,433,6209.5
,,,,,,,,434,6034.5
,,,,,,,,435,5962
,,,,,,,,436,5975.5
,,,,,,,,437,6165
,,,,,,,,438,6716
,,,,,,,,439,7720.5
,,,,,,,,440,8247.5
,,,,,,,,441,8270.5
,,,,,,,,442,8229
,,,,,,,,443,8184
,,,,,,,,444,8082
,,,,,,,,445,7955.5
,,,,,,,,446,7876
,,,,,,,,447,7782.5
,,,,,,,,448,7836
,,,,,,,,449,8231
,,,,,,,,450,8782
,,,,,,,,451,8766
,,,,,,,,452,8615
,,,,,,,,453,8269
,,,,,,,,454,7724.5
,,,,,,,,455,7038.5
,,,,,,,,456,6417
,,,,,,,,457,5996.5
,,,,,,,,458,5759.5
,,,,,,,,459,5649.5
,,,,,,,,460,5626
,,,,,,,,461,5796
,,,,,,,,462,6303.5
,,,,,,,,463,7243.5
,,,,,,,,464,7743
,,,,,,,,465,7799
,,,,,,,,466,7822
,,,,,,,,467,7844
,,,,,,,,468,7812
,,,,,,,,469,7724.5
,,,,,,,,470,7668.5
,,,,,,,,471,7576
,,,,,,,,472,7589
,,,,,,,,473,7926
,,,,,,,,474,8550
,,,,,,,,475,8517
,,,,,,,,476,8308
,,,,,,,,477,8037.5
,,,,,,,,478,7650.5
,,,,,,,,479,7123
,,,,,,,,480,6571
,,,,,,,,481,6178.5
,,,,,,,,482,5957.5
,,,,,,,,483,5822.5
,,,,,,,,484,5770
,,,,,,,,485,5819.5
,,,,,,,,486,6008
,,,,,,,,487,6379.5
,,,,,,,,488,6822
,,,,,,,,489,7316
,,,,,,,,490,7745.5
,,,,,,,,491,8010.5
,,,,,,,,492,8123.5
,,,,,,,,493,8123
,,,,,,,,494,8019.5
,,,,,,,,495,7889
,,,,,,,,496,7833
,,,,,,,,497,8132.5
,,,,,,,,498,8646
,,,,,,,,499,8557
,,,,,,,,500,8260.5
,,,,,,,,501,7955
,,,,,,,,502,7560
,,,,,,,,503,7075
,,,,,,,,504,6600
,,,,,,,,505,6229
,,,,,,,,506,6025
,,,,,,,,507,5926
,,,,,,,,508,5883.5
,,,,,,,,509,5922.5
,,,,,,,,510,6083.5
,,,,,,,,511,6370
,,,,,,,,512,6682.5
,,,,,,,,513,7096.5
,,,,,,,,514,7352
,,,,,,,,515,7453
,,,,,,,,516,7451
,,,,,,,,517,7406.5
,,,,,,,,518,7350.5
,,,,,,,,519,7328.5
,,,,,,,,520,7341.5
,,,,,,,,521,7684
,,,,,,,,522,8195
,,,,,,,,523,8198
,,,,,,,,524,8048.5
,,,,,,,,525,7753.5
,,,,,,,,526,7267.5
,,,,,,,,527,6724
,,,,,,,,528,6173
,,,,,,,,529,5777.5
,,,,,,,,530,5575
,,,,,,,,531,5494
,,,,,,,,532,5498.5
,,,,,,,,533,5668.5
,,,,,,,,534,6187.5
,,,,,,,,535,7133.5
,,,,,,,,536,7664.5
,,,,,,,,537,7780
,,,,,,,,538,7844
,,,,,,,,539,7905.5
,,,,,,,,540,7893.5
,,,,,,,,541,7817.5
,,,,,,,,542,7764.5
,,,,,,,,543,7680.5
,,,,,,,,544,7684
,,,,,,,,545,8034
,,,,,,,,546,8545
,,,,,,,,547,8474
,,,,,,,,548,8205.5
,,,,,,,,549,7818
,,,,,,,,550,7249.5
,,,,,,,,551,6536
,,,,,,,,552,5890.5
,,,,,,,,553,5479
,,,,,,,,554,5219
,,,,,,,,555,5091.5
,,,,,,,,556,5059
,,,,,,,,557,5203.5
,,,,,,,,558,5683.5
,,,,,,,,559,6638
,,,,,,,,560,7165
,,,,,,,,561,7218.5
,,,,,,,,562,7188.5
,,,,,,,,563,7197
,,,,,,,,564,7167
,,,,,,,,565,7084.5
,,,,,,,,566,7031
,,,,,,,,567,6955
,,,,,,,,568,6961
,,,,,,,,569,7309.5
,,,,,,,,570,7950.5
,,,,,,,,571,7957
,,,,,,,,572,7767.5
,,,,,,,,573,7460
,,,,,,,,574,6950
,,,,,,,,575,6313.5
,,,,,,,,576,5717.5
,,,,,,,,577,5334.5
,,,,,,,,578,5141.5
,,,,,,,,579,5055.5
,,,,,,,,580,5060
,,,,,,,,581,5222.5
,,,,,,,,582,5749
,,,,,,,,583,6747
,,,,,,,,584,7304
,,,,,,,,585,7349.5
,,,,,,,,586,7391.5
,,,,,,,,587,7424.5
,,,,,,,,588,7405.5
,,,,,,,,589,7331.5
,,,,,,,,590,7291.5
,,,,,,,,591,7208
,,,,,,,,592,7196.5
,,,,,,,,593,7520.5
,,,,,,,,594,8228.5
,,,,,,,,595,8276
,,,,,,,,596,8087.5
,,,,,,,,597,7791
,,,,,,,,598,7259.5
,,,,,,,,599,6571
,,,,,,,,600,5961
,,,,,,,,601,5563.5
,,,,,,,,602,5360
,,,,,,,,603,5264
,,,,,,,,604,5260
,,,,,,,,605,5426
,,,,,,,,606,5931.5
,,,,,,,,607,6922.5
,,,,,,,,608,7452.5
,,,,,,,,609,7488
,,,,,,,,610,7465.5
,,,,,,,,611,7446.5
,,,,,,,,612,7397.5
,,,,,,,,613,7338.5
,,,,,,,,614,7332.5
,,,,,,,,615,7312
,,,,,,,,616,7368.5
,,,,,,,,617,7727
,,,,,,,,618,8290
,,,,,,,,619,8268
,,,,,,,,620,8077.5
,,,,,,,,621,7757.5
,,,,,,,,622,7245
,,,,,,,,623,6572
,,,,,,,,624,5969.5
,,,,,,,,625,5561
,,,,,,,,626,5327.5
,,,,,,,,627,5220.5
,,,,,,,,628,5182.5
,,,,,,,,629,5319.5
,,,,,,,,630,5788.5
,,,,,,,,631,6674.5
,,,,,,,,632,7275
,,,,,,,,633,7461
,,,,,,,,634,7582.5
,,,,,,,,635,7664
,,,,,,,,636,7690
,,,,,,,,637,7637.5
,,,,,,,,638,7577
,,,,,,,,639,7476.5
,,,,,,,,640,7442.5
,,,,,,,,641,7670
,,,,,,,,642,8001.5
,,,,,,,,643,7883.5
,,,,,,,,644,7618
,,,,,,,,645,7331.5
,,,,,,,,646,6944.5
,,,,,,,,647,6427.5
,,,,,,,,648,5904.5
,,,,,,,,649,5483.5
,,,,,,,,650,5230
,,,,,,,,651,5100
,,,,,,,,652,5052
,,,,,,,,653,5098
,,,,,,,,654,5311.5
,,,,,,,,655,5680
,,,,,,,,656,6073.5
,,,,,,,,657,6490.5
,,,,,,,,658,6757.5
,,,,,,,,659,6875.5
,,,,,,,,660,6809.5
,,,,,,,,661,6681
,,,,,,,,662,6506.5
,,,,,,,,663,6400
,,,,,,,,664,6402
,,,,,,,,665,6708
,,,,,,,,666,7352
,,,,,,,,667,7405.5
,,,,,,,,668,7189
,,,,,,,,669,6969.5
,,,,,,,,670,6634
,,,,,,,,671,6206.5
,,,,,,,,672,5750.5
,,,,,,,,673,5379.5
,,,,,,,,674,5157.5
,,,,,,,,675,5039
,,,,,,,,676,5000.5
,,,,,,,,677,5048.5
,,,,,,,,678,5199
,,,,,,,,679,5474
,,,,,,,,680,5751.5
,,,,,,,,681,6166
,,,,,,,,682,6447.5
,,,,,,,,683,6601.5
,,,,,,,,684,6655.5
,,,,,,,,685,6634.5
,,,,,,,,686,6567
,,,,,,,,687,6496.5
,,,,,,,,688,6524.5
,,,,,,,,689,6900.5
,,,,,,,,690,7665.5
,,,,,,,,691,7785
,,,,,,,,692,7601
,,,,,,,,693,7314.5
,,,,,,,,694,6852.5
,,,,,,,,695,6291
,,,,,,,,696,5769.5
,,,,,,,,697,5417
,,,,,,,,698,5242.5
,,,,,,,,699,5174.5
,,,,,,,,700,5195
,,,,,,,,701,5382.5
,,,,,,,,702,5913.5
,,,,,,,,703,6915
,,,,,,,,704,7451
,,,,,,,,705,7522
,,,,,,,,706,7585.5
,,,,,,,,707,7580
,,,,,,,,708,7546.5
,,,,,,,,709,7488
,,,,,,,,710,7432
,,,,,,,,711,7353.5
,,,,,,,,712,7379.5
,,,,,,,,713,7690
,,,,,,,,714,8421.5
,,,,,,,,715,8513.5
,,,,,,,,716,8312.5
,,,,,,,,717,8001
,,,,,,,,718,7454.5
,,,,,,,,719,6760.5
,,,,,,,,720,6137
,,,,,,,,721,5747.5
,,,,,,,,722,5534.5
,,,,,,,,723,5431.5
,,,,,,,,724,5422
,,,,,,,,725,5578.5
,,,,,,,,726,6083.5
,,,,,,,,727,7045.5
,,,,,,,,728,7578.5
,,,,,,,,729,7630
,,,,,,,,730,7622
,,,,,,,,731,7585.5
,,,,,,,,732,7498.5
,,,,,,,,733,7370
,,,,,,,,734,7266
,,,,,,,,735,7144
,,,,,,,,736,7102.5
,,,,,,,,737,7346.5
,,,,,,,,738,8029.5
,,,,,,,,739,8121
,,,,,,,,740,7926
,,,,,,,,741,7603
,,,,,,,,742,7089
,,,,,,,,743,6409.5
,,,,,,,,744,5804.5
,,,,,,,,745,5415
,,,,,,,,746,5200.5
,,,,,,,,747,5097.5
,,,,,,,,748,5098
,,,,,,,,749,5241.5
,,,,,,,,750,5755.5
,,,,,,,,751,6716.5
,,,,,,,,752,7271.5
,,,,,,,,753,7326.5
,,,,,,,,754,7331.5
,,,,,,,,755,7326
,,,,,,,,756,7311
,,,,,,,,757,7235.5
,,,,,,,,758,7166
,,,,,,,,759,7022
,,,,,,,,760,6961.5
,,,,,,,,761,7162.5
,,,,,,,,762,7799
,,,,,,,,763,7886
,,,,,,,,764,7692.5
,,,,,,,,765,7382.5
,,,,,,,,766,6880.5
,,,,,,,,767,6212
,,,,,,,,768,5619.5
,,,,,,,,769,5236
,,,,,,,,770,5038.5
,,,,,,,,771,4948.5
,,,,,,,,772,4956
,,,,,,,,773,5121
,,,,,,,,774,5654
,,,,,,,,775,6651
,,,,,,,,776,7179.5
,,,,,,,,777,7277
,,,,,,,,778,7343.5
,,,,,,,,779,7415
,,,,,,,,780,7431
,,,,,,,,781,7401
,,,,,,,,782,7388.5
,,,,,,,,783,7364.5
,,,,,,,,784,7431.5
,,,,,,,,785,7753.5
,,,,,,,,786,8233
,,,,,,,,787,8256
,,,,,,,,788,8067
,,,,,,,,789,7774
,,,,,,,,790,7270
,,,,,,,,791,6614.5
,,,,,,,,792,6027
,,,,,,,,793,5641.5
,,,,,,,,794,5436
,,,,,,,,795,5362.5
,,,,,,,,796,5373
,,,,,,,,797,5539
,,,,,,,,798,6076
,,,,,,,,799,7067
,,,,,,,,800,7555
,,,,,,,,801,7614.5
,,,,,,,,802,7596.5
,,,,,,,,803,7579.5
,,,,,,,,804,7505.5
,,,,,,,,805,7369
,,,,,,,,806,7276.5
,,,,,,,,807,7163.5
,,,,,,,,808,7126.5
,,,,,,,,809,7338.5
,,,,,,,,810,7925.5
,,,,,,,,811,8005.5
,,,,,,,,812,7807.5
,,,,,,,,813,7545
,,,,,,,,814,7153
,,,,,,,,815,6618.5
,,,,,,,,816,6042.5
,,,,,,,,817,5617
,,,,,,,,818,5382
,,,,,,,,819,5251.5
,,,,,,,,820,5201
,,,,,,,,821,5240
,,,,,,,,822,5430
,,,,,,,,823,5803.5
,,,,,,,,824,6187
,,,,,,,,825,6592
,,,,,,,,826,6839
,,,,,,,,827,6923.5
,,,,,,,,828,6870.5
,,,,,,,,829,6756.5
,,,,,,,,830,6614
,,,,,,,,831,6525.5
,,,,,,,,832,6533
,,,,,,,,833,6790.5
,,,,,,,,834,7446
,,,,,,,,835,7588.5
,,,,,,,,836,7413.5
,,,,,,,,837,7204.5
,,,,,,,,838,6885.5
,,,,,,,,839,6460.5
,,,,,,,,840,6014
,,,,,,,,841,5656.5
,,,,,,,,842,5453.5
,,,,,,,,843,5359.5
,,,,,,,,844,5333
,,,,,,,,845,5373.5
,,,,,,,,846,5530.5
,,,,,,,,847,5791
,,,,,,,,848,6110
,,,,,,,,849,6533
,,,,,,,,850,6804
,,,,,,,,851,6916.5
,,,,,,,,852,6954.5
,,,,,,,,853,6926
,,,,,,,,854,6828
,,,,,,,,855,6758.5
,,,,,,,,856,6796
,,,,,,,,857,7092
,,,,,,,,858,7728
,,,,,,,,859,7626.5
,,,,,,,,860,7255
,,,,,,,,861,7067
,,,,,,,,862,6762
,,,,,,,,863,6529.5
,,,,,,,,864,5994
,,,,,,,,865,5592
,,,,,,,,866,5402.5
,,,,,,,,867,5334
,,,,,,,,868,5352.5
,,,,,,,,869,5523
,,,,,,,,870,6041
,,,,,,,,871,6986.5
,,,,,,,,872,7457
,,,,,,,,873,7523.5
,,,,,,,,874,7483.5
,,,,,,,,875,7463.5
,,,,,,,,876,7397
,,,,,,,,877,7266
,,,,,,,,878,7164.5
,,,,,,,,879,7037
,,,,,,,,880,6984.5
,,,,,,,,881,7202
,,,,,,,,882,7887.5
,,,,,,,,883,8085
,,,,,,,,884,7884.5
,,,,,,,,885,7537.5
,,,,,,,,886,6997.5
,,,,,,,,887,6347
,,,,,,,,888,5755.5
,,,,,,,,889,5382
,,,,,,,,890,5186.5
,,,,,,,,891,5109.5
,,,,,,,,892,5119.5
,,,,,,,,893,5290
,,,,,,,,894,5827.5
,,,,,,,,895,6785
,,,,,,,,896,7264.5
,,,,,,,,897,7315.5
,,,,,,,,898,7320
,,,,,,,,899,7327.5
,,,,,,,,900,7303.5
,,,,,,,,901,7229.5
,,,,,,,,902,7174.5
,,,,,,,,903,7084.5
,,,,,,,,904,7090
,,,,,,,,905,7335
,,,,,,,,906,7981.5
,,,,,,,,907,8143
,,,,,,,,908,7979
,,,,,,,,909,7688
,,,,,,,,910,7189
,,,,,,,,911,6534
,,,,,,,,912,5970
,,,,,,,,913,5614
,,,,,,,,914,5444.5
,,,,,,,,915,5388.5
,,,,,,,,916,5423
,,,,,,,,917,5605.5
,,,,,,,,918,6170.5
,,,,,,,,919,7166.5
,,,,,,,,920,7650
,,,,,,,,921,7709.5
,,,,,,,,922,7670.5
,,,,,,,,923,7623
,,,,,,,,924,7537
,,,,,,,,925,7419.5
,,,,,,,,926,7357
,,,,,,,,927,7292.5
,,,,,,,,928,7362
,,,,,,,,929,7666.5
,,,,,,,,930,8259.5
,,,,,,,,931,8353.5
,,,,,,,,932,8144.5
,,,,,,,,933,7823.5
,,,,,,,,934,7293
,,,,,,,,935,6586.5
,,,,,,,,936,5989
,,,,,,,,937,5597
,,,,,,,,938,5399.5
,,,,,,,,939,5307.5
,,,,,,,,940,5313.5
,,,,,,,,941,5492
,,,,,,,,942,6048.5
,,,,,,,,943,7033.5
,,,,,,,,944,7487.5
,,,,,,,,945,7488.5
,,,,,,,,946,7428
,,,,,,,,947,7386
,,,,,,,,948,7304
,,,,,,,,949,7185.5
,,,,,,,,950,7109.5
,,,,,,,,951,6997
,,,,,,,,952,6978
,,,,,,,,953,7184.5
,,,,,,,,954,7831.5
,,,,,,,,955,8075
,,,,,,,,956,7927.5
,,,,,,,,957,7662.5
,,,,,,,,958,7189.5
,,,,,,,,959,6531.5
,,,,,,,,960,5960
,,,,,,,,961,5604
,,,,,,,,962,5418.5
,,,,,,,,963,5339.5
,,,,,,,,964,5355
,,,,,,,,965,5527.5
,,,,,,,,966,6047.5
,,,,,,,,967,6992
,,,,,,,,968,7468
,,,,,,,,969,7468.5
,,,,,,,,970,7387
,,,,,,,,971,7330
,,,,,,,,972,7235.5
,,,,,,,,973,7088.5
,,,,,,,,974,7005
,,,,,,,,975,6909.5
,,,,,,,,976,6878
,,,,,,,,977,7081
,,,,,,,,978,7646
,,,,,,,,979,7739.5
,,,,,,,,980,7519
,,,,,,,,981,7236.5
,,,,,,,,982,6844
,,,,,,,,983,6323.5
,,,,,,,,984,5803
