Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,323,11055.75
,,,,,,,,324,10986
,,,,,,,,325,10812
,,,,,,,,326,10608.75
,,,,,,,,327,10512.75
,,,,,,,,328,10598.25
,,,,,,,,329,11289.75
,,,,,,,,330,12232.5
,,,,,,,,331,12229.5
,,,,,,,,332,11955
,,,,,,,,333,11578.5
,,,,,,,,334,11120.25
,,,,,,,,335,10575
,,,,,,,,336,9940.5
,,,,,,,,337,9343.5
,,,,,,,,338,8985.75
,,,,,,,,339,8841
,,,,,,,,340,8823.75
,,,,,,,,341,8922
,,,,,,,,342,9171
,,,,,,,,343,9600
,,,,,,,,344,10062.75
,,,,,,,,345,10716.75
,,,,,,,,346,11208
,,,,,,,,347,11476.5
,,,,,,,,348,11566.5
,,,,,,,,349,11557.5
,,,,,,,,350,11440.5
,,,,,,,,351,11370
,,,,,,,,352,11460.75
,,,,,,,,353,12203.25
,,,,,,,,354,13173.75
,,,,,,,,355,13189.5
,,,,,,,,356,12823.5
,,,,,,,,357,12456
,,,,,,,,358,11835.75
,,,,,,,,359,11094
,,,,,,,,360,10351.5
,,,,,,,,361,9831
,,,,,,,,362,9558
,,,,,,,,363,9448.5
,,,,,,,,364,9453
,,,,,,,,365,9671.25
,,,,,,,,366,10242
,,,,,,,,367,11184.75
,,,,,,,,368,11879.25
,,,,,,,,369,12357
,,,,,,,,370,12624
,,,,,,,,371,12726
,,,,,,,,372,12624.75
,,,,,,,,373,12421.5
,,,,,,,,374,12280.5
,,,,,,,,375,12125.25
,,,,,,,,376,12149.25
,,,,,,,,377,12767.25
,,,,,,,,378,13591.5
,,,,,,,,379,13441.5
,,,,,,,,380,13035
,,,,,,,,381,12442.5
,,,,,,,,382,11590.5
,,,,,,,,383,10569
,,,,,,,,384,9628.5
,,,,,,,,385,8981.25
,,,,,,,,386,8616.75
,,,,,,,,387,8452.5
,,,,,,,,388,8409
,,,,,,,,389,8621.25
,,,,,,,,390,9353.25
,,,,,,,,391,10683
,,,,,,,,392,11462.25
,,,,,,,,393,11577.75
,,,,,,,,394,11581.5
,,,,,,,,395,11574
,,,,,,,,396,11529
,,,,,,,,397,11468.25
,,,,,,,,398,11454.75
,,,,,,,,399,11415.75
,,,,,,,,400,11526
,,,,,,,,401,12165.75
,,,,,,,,402,12786.75
,,,,,,,,403,12608.25
,,,,,,,,404,12228.75
,,,,,,,,405,11663.25
,,,,,,,,406,10818.75
,,,,,,,,407,9765.75
,,,,,,,,408,8819.25
,,,,,,,,409,8182.5
,,,,,,,,410,7857
,,,,,,,,411,7689
,,,,,,,,412,7669.5
,,,,,,,,413,7921.5
,,,,,,,,414,8739
,,,,,,,,415,10239
,,,,,,,,416,11023.5
,,,,,,,,417,11105.25
,,,,,,,,418,11172.75
,,,,,,,,419,11259
,,,,,,,,420,11265
,,,,,,,,421,11213.25
,,,,,,,,422,11200.5
,,,,,,,,423,11146.5
,,,,,,,,424,11240.25
,,,,,,,,425,11909.25
,,,,,,,,426,13034.25
,,,,,,,,427,13129.5
,,,,,,,,428,12900.75
,,,,,,,,429,12456.75
,,,,,,,,430,11704.5
,,,,,,,,431,10745.25
,,,,,,,,432,9863.25
,,,,,,,,433,9314.25
,,,,,,,,434,9051.75
,,,,,,,,435,8943
,,,,,,,,436,8963.25
,,,,,,,,437,9247.5
,,,,,,,,438,10074
,,,,,,,,439,11580.75
,,,,,,,,440,12371.25
,,,,,,,,441,12405.75
,,,,,,,,442,12343.5
,,,,,,,,443,12276
,,,,,,,,444,12123
,,,,,,,,445,11933.25
,,,,,,,,446,11814
,,,,,,,,447,11673.75
,,,,,,,,448,11754
,,,,,,,,449,12346.5
,,,,,,,,450,13173
,,,,,,,,451,13149
,,,,,,,,452,12922.5
,,,,,,,,453,12403.5
,,,,,,,,454,11586.75
,,,,,,,,455,10557.75
,,,,,,,,456,9625.5
,,,,,,,,457,8994.75
,,,,,,,,458,8639.25
,,,,,,,,459,8474.25
,,,,,,,,460,8439
,,,,,,,,461,8694
,,,,,,,,462,9455.25
,,,,,,,,463,10865.25
,,,,,,,,464,11614.5
,,,,,,,,465,11698.5
,,,,,,,,466,11733
,,,,,,,,467,11766
,,,,,,,,468,11718
,,,,,,,,469,11586.75
,,,,,,,,470,11502.75
,,,,,,,,471,11364
,,,,,,,,472,11383.5
,,,,,,,,473,11889
,,,,,,,,474,12825
,,,,,,,,475,12775.5
,,,,,,,,476,12462
,,,,,,,,477,12056.25
,,,,,,,,478,11475.75
,,,,,,,,479,10684.5
,,,,,,,,480,9856.5
,,,,,,,,481,9267.75
,,,,,,,,482,8936.25
,,,,,,,,483,8733.75
,,,,,,,,484,8655
,,,,,,,,485,8729.25
,,,,,,,,486,9012
,,,,,,,,487,9569.25
,,,,,,,,488,10233
,,,,,,,,489,10974
,,,,,,,,490,11618.25
,,,,,,,,491,12015.75
,,,,,,,,492,12185.25
,,,,,,,,493,12184.5
,,,,,,,,494,12029.25
,,,,,,,,495,11833.5
,,,,,,,,496,11749.5
,,,,,,,,497,12198.75
,,,,,,,,498,12969
,,,,,,,,499,12835.5
,,,,,,,,500,12390.75
,,,,,,,,501,11932.5
,,,,,,,,502,11340
,,,,,,,,503,10612.5
,,,,,,,,504,9900
,,,,,,,,505,9343.5
,,,,,,,,506,9037.5
,,,,,,,,507,8889
,,,,,,,,508,8825.25
,,,,,,,,509,8883.75
,,,,,,,,510,9125.25
,,,,,,,,511,9555
,,,,,,,,512,10023.75
,,,,,,,,513,10644.75
,,,,,,,,514,11028
,,,,,,,,515,11179.5
,,,,,,,,516,11176.5
,,,,,,,,517,11109.75
,,,,,,,,518,11025.75
,,,,,,,,519,10992.75
,,,,,,,,520,11012.25
,,,,,,,,521,11526
,,,,,,,,522,12292.5
,,,,,,,,523,12297
,,,,,,,,524,12072.75
,,,,,,,,525,11630.25
,,,,,,,,526,10901.25
,,,,,,,,527,10086
,,,,,,,,528,9259.5
,,,,,,,,529,8666.25
,,,,,,,,530,8362.5
,,,,,,,,531,8241
,,,,,,,,532,8247.75
,,,,,,,,533,8502.75
,,,,,,,,534,9281.25
,,,,,,,,535,10700.25
,,,,,,,,536,11496.75
,,,,,,,,537,11670
,,,,,,,,538,11766
,,,,,,,,539,11858.25
,,,,,,,,540,11840.25
,,,,,,,,541,11726.25
,,,,,,,,542,11646.75
,,,,,,,,543,11520.75
,,,,,,,,544,11526
,,,,,,,,545,12051
,,,,,,,,546,12817.5
,,,,,,,,547,12711
,,,,,,,,548,12308.25
,,,,,,,,549,11727
,,,,,,,,550,10874.25
,,,,,,,,551,9804
,,,,,,,,552,8835.75
,,,,,,,,553,8218.5
,,,,,,,,554,7828.5
,,,,,,,,555,7637.25
,,,,,,,,556,7588.5
,,,,,,,,557,7805.25
,,,,,,,,558,8525.25
,,,,,,,,559,9957
,,,,,,,,560,10747.5
,,,,,,,,561,10827.75
,,,,,,,,562,10782.75
,,,,,,,,563,10795.5
,,,,,,,,564,10750.5
,,,,,,,,565,10626.75
,,,,,,,,566,10546.5
,,,,,,,,567,10432.5
,,,,,,,,568,10441.5
,,,,,,,,569,10964.25
,,,,,,,,570,11925.75
,,,,,,,,571,11935.5
,,,,,,,,572,11651.25
,,,,,,,,573,11190
,,,,,,,,574,10425
,,,,,,,,575,9470.25
,,,,,,,,576,8576.25
,,,,,,,,577,8001.75
,,,,,,,,578,7712.25
,,,,,,,,579,7583.25
,,,,,,,,580,7590
,,,,,,,,581,7833.75
,,,,,,,,582,8623.5
,,,,,,,,583,10120.5
,,,,,,,,584,10956
,,,,,,,,585,11024.25
,,,,,,,,586,11087.25
,,,,,,,,587,11136.75
,,,,,,,,588,11108.25
,,,,,,,,589,10997.25
,,,,,,,,590,10937.25
,,,,,,,,591,10812
,,,,,,,,592,10794.75
,,,,,,,,593,11280.75
,,,,,,,,594,12342.75
,,,,,,,,595,12414
,,,,,,,,596,12131.25
,,,,,,,,597,11686.5
,,,,,,,,598,10889.25
,,,,,,,,599,9856.5
,,,,,,,,600,8941.5
,,,,,,,,601,8345.25
,,,,,,,,602,8040
,,,,,,,,603,7896
,,,,,,,,604,7890
,,,,,,,,605,8139
,,,,,,,,606,8897.25
,,,,,,,,607,10383.75
,,,,,,,,608,11178.75
,,,,,,,,609,11232
,,,,,,,,610,11198.25
,,,,,,,,611,11169.75
,,,,,,,,612,11096.25
,,,,,,,,613,11007.75
,,,,,,,,614,10998.75
,,,,,,,,615,10968
,,,,,,,,616,11052.75
,,,,,,,,617,11590.5
,,,,,,,,618,12435
,,,,,,,,619,12402
,,,,,,,,620,12116.25
,,,,,,,,621,11636.25
,,,,,,,,622,10867.5
,,,,,,,,623,9858
,,,,,,,,624,8954.25
,,,,,,,,625,8341.5
,,,,,,,,626,7991.25
,,,,,,,,627,7830.75
,,,,,,,,628,7773.75
,,,,,,,,629,7979.25
,,,,,,,,630,8682.75
,,,,,,,,631,10011.75
,,,,,,,,632,10912.5
,,,,,,,,633,11191.5
,,,,,,,,634,11373.75
,,,,,,,,635,11496
,,,,,,,,636,11535
,,,,,,,,637,11456.25
,,,,,,,,638,11365.5
,,,,,,,,639,11214.75
,,,,,,,,640,11163.75
,,,,,,,,641,11505
,,,,,,,,642,12002.25
,,,,,,,,643,11825.25
,,,,,,,,644,11427
,,,,,,,,645,10997.25
,,,,,,,,646,10416.75
,,,,,,,,647,9641.25
,,,,,,,,648,8856.75
,,,,,,,,649,8225.25
,,,,,,,,650,7845
,,,,,,,,651,7650
,,,,,,,,652,7578
,,,,,,,,653,7647
,,,,,,,,654,7967.25
,,,,,,,,655,8520
,,,,,,,,656,9110.25
,,,,,,,,657,9735.75
,,,,,,,,658,10136.25
,,,,,,,,659,10313.25
,,,,,,,,660,10214.25
,,,,,,,,661,10021.5
,,,,,,,,662,9759.75
,,,,,,,,663,9600
,,,,,,,,664,9603
,,,,,,,,665,10062
,,,,,,,,666,11028
,,,,,,,,667,11108.25
,,,,,,,,668,10783.5
,,,,,,,,669,10454.25
,,,,,,,,670,9951
,,,,,,,,671,9309.75
,,,,,,,,672,8625.75
,,,,,,,,673,8069.25
,,,,,,,,674,7736.25
,,,,,,,,675,7558.5
,,,,,,,,676,7500.75
,,,,,,,,677,7572.75
,,,,,,,,678,7798.5
,,,,,,,,679,8211
,,,,,,,,680,8627.25
,,,,,,,,681,9249
,,,,,,,,682,9671.25
,,,,,,,,683,9902.25
,,,,,,,,684,9983.25
,,,,,,,,685,9951.75
,,,,,,,,686,9850.5
,,,,,,,,687,9744.75
,,,,,,,,688,9786.75
,,,,,,,,689,10350.75
,,,,,,,,690,11498.25
,,,,,,,,691,11677.5
,,,,,,,,692,11401.5
,,,,,,,,693,10971.75
,,,,,,,,694,10278.75
,,,,,,,,695,9436.5
,,,,,,,,696,8654.25
,,,,,,,,697,8125.5
,,,,,,,,698,7863.75
,,,,,,,,699,7761.75
,,,,,,,,700,7792.5
,,,,,,,,701,8073.75
,,,,,,,,702,8870.25
,,,,,,,,703,10372.5
,,,,,,,,704,11176.5
,,,,,,,,705,11283
,,,,,,,,706,11378.25
,,,,,,,,707,11370
,,,,,,,,708,11319.75
,,,,,,,,709,11232
,,,,,,,,710,11148
,,,,,,,,711,11030.25
,,,,,,,,712,11069.25
,,,,,,,,713,11535
,,,,,,,,714,12632.25
,,,,,,,,715,12770.25
,,,,,,,,716,12468.75
,,,,,,,,717,12001.5
,,,,,,,,718,11181.75
,,,,,,,,719,10140.75
,,,,,,,,720,9205.5
,,,,,,,,721,8621.25
,,,,,,,,722,8301.75
,,,,,,,,723,8147.25
,,,,,,,,724,8133
,,,,,,,,725,8367.75
,,,,,,,,726,9125.25
,,,,,,,,727,10568.25
,,,,,,,,728,11367.75
,,,,,,,,729,11445
,,,,,,,,730,11433
,,,,,,,,731,11378.25
,,,,,,,,732,11247.75
,,,,,,,,733,11055
,,,,,,,,734,10899
,,,,,,,,735,10716
,,,,,,,,736,10653.75
,,,,,,,,737,11019.75
,,,,,,,,738,12044.25
,,,,,,,,739,12181.5
,,,,,,,,740,11889
,,,,,,,,741,11404.5
,,,,,,,,742,10633.5
,,,,,,,,743,9614.25
,,,,,,,,744,8706.75
,,,,,,,,745,8122.5
,,,,,,,,746,7800.75
,,,,,,,,747,7646.25
,,,,,,,,748,7647
,,,,,,,,749,7862.25
,,,,,,,,750,8633.25
,,,,,,,,751,10074.75
,,,,,,,,752,10907.25
,,,,,,,,753,10989.75
,,,,,,,,754,10997.25
,,,,,,,,755,10989
,,,,,,,,756,10966.5
,,,,,,,,757,10853.25
,,,,,,,,758,10749
,,,,,,,,759,10533
,,,,,,,,760,10442.25
,,,,,,,,761,10743.75
,,,,,,,,762,11698.5
,,,,,,,,763,11829
,,,,,,,,764,11538.75
,,,,,,,,765,11073.75
,,,,,,,,766,10320.75
,,,,,,,,767,9318
,,,,,,,,768,8429.25
,,,,,,,,769,7854
,,,,,,,,770,7557.75
,,,,,,,,771,7422.75
,,,,,,,,772,7434
,,,,,,,,773,7681.5
,,,,,,,,774,8481
,,,,,,,,775,9976.5
,,,,,,,,776,10769.25
,,,,,,,,777,10915.5
,,,,,,,,778,11015.25
,,,,,,,,779,11122.5
,,,,,,,,780,11146.5
,,,,,,,,781,11101.5
,,,,,,,,782,11082.75
,,,,,,,,783,11046.75
,,,,,,,,784,11147.25
,,,,,,,,785,11630.25
,,,,,,,,786,12349.5
,,,,,,,,787,12384
,,,,,,,,788,12100.5
,,,,,,,,789,11661
,,,,,,,,790,10905
,,,,,,,,791,9921.75
,,,,,,,,792,9040.5
,,,,,,,,793,8462.25
,,,,,,,,794,8154
,,,,,,,,795,8043.75
,,,,,,,,796,8059.5
,,,,,,,,797,8308.5
,,,,,,,,798,9114
,,,,,,,,799,10600.5
,,,,,,,,800,11332.5
,,,,,,,,801,11421.75
,,,,,,,,802,11394.75
,,,,,,,,803,11369.25
,,,,,,,,804,11258.25
,,,,,,,,805,11053.5
,,,,,,,,806,10914.75
,,,,,,,,807,10745.25
,,,,,,,,808,10689.75
,,,,,,,,809,11007.75
,,,,,,,,810,11888.25
,,,,,,,,811,12008.25
,,,,,,,,812,11711.25
,,,,,,,,813,11317.5
,,,,,,,,814,10729.5
,,,,,,,,815,9927.75
,,,,,,,,816,9063.75
,,,,,,,,817,8425.5
,,,,,,,,818,8073
,,,,,,,,819,7877.25
,,,,,,,,820,7801.5
,,,,,,,,821,7860
,,,,,,,,822,8145
,,,,,,,,823,8705.25
,,,,,,,,824,9280.5
,,,,,,,,825,9888
,,,,,,,,826,10258.5
,,,,,,,,827,10385.25
,,,,,,,,828,10305.75
,,,,,,,,829,10134.75
,,,,,,,,830,9921
,,,,,,,,831,9788.25
,,,,,,,,832,9799.5
,,,,,,,,833,10185.75
,,,,,,,,834,11169
,,,,,,,,835,11382.75
,,,,,,,,836,11120.25
,,,,,,,,837,10806.75
,,,,,,,,838,10328.25
,,,,,,,,839,9690.75
,,,,,,,,840,9021
,,,,,,,,841,8484.75
,,,,,,,,842,8180.25
,,,,,,,,843,8039.25
,,,,,,,,844,7999.5
,,,,,,,,845,8060.25
,,,,,,,,846,8295.75
,,,,,,,,847,8686.5
,,,,,,,,848,9165
,,,,,,,,849,9799.5
,,,,,,,,850,10206
,,,,,,,,851,10374.75
,,,,,,,,852,10431.75
,,,,,,,,853,10389
,,,,,,,,854,10242
,,,,,,,,855,10137.75
,,,,,,,,856,10194
,,,,,,,,857,10638
,,,,,,,,858,11592
,,,,,,,,859,11439.75
,,,,,,,,860,10882.5
,,,,,,,,861,10600.5
,,,,,,,,862,10143
,,,,,,,,863,9794.25
,,,,,,,,864,8991
,,,,,,,,865,8388
,,,,,,,,866,8103.75
,,,,,,,,867,8001
,,,,,,,,868,8028.75
,,,,,,,,869,8284.5
,,,,,,,,870,9061.5
,,,,,,,,871,10479.75
,,,,,,,,872,11185.5
,,,,,,,,873,11285.25
,,,,,,,,874,11225.25
,,,,,,,,875,11195.25
,,,,,,,,876,11095.5
,,,,,,,,877,10899
,,,,,,,,878,10746.75
,,,,,,,,879,10555.5
,,,,,,,,880,10476.75
,,,,,,,,881,10803
,,,,,,,,882,11831.25
,,,,,,,,883,12127.5
,,,,,,,,884,11826.75
,,,,,,,,885,11306.25
,,,,,,,,886,10496.25
,,,,,,,,887,9520.5
,,,,,,,,888,8633.25
,,,,,,,,889,8073
,,,,,,,,890,7779.75
,,,,,,,,891,7664.25
,,,,,,,,892,7679.25
,,,,,,,,893,7935
,,,,,,,,894,8741.25
,,,,,,,,895,10177.5
,,,,,,,,896,10896.75
,,,,,,,,897,10973.25
,,,,,,,,898,10980
,,,,,,,,899,10991.25
,,,,,,,,900,10955.25
,,,,,,,,901,10844.25
,,,,,,,,902,10761.75
,,,,,,,,903,10626.75
,,,,,,,,904,10635
,,,,,,,,905,11002.5
,,,,,,,,906,11972.25
,,,,,,,,907,12214.5
,,,,,,,,908,11968.5
,,,,,,,,909,11532
,,,,,,,,910,10783.5
,,,,,,,,911,9801
,,,,,,,,912,8955
,,,,,,,,913,8421
,,,,,,,,914,8166.75
,,,,,,,,915,8082.75
,,,,,,,,916,8134.5
,,,,,,,,917,8408.25
,,,,,,,,918,9255.75
,,,,,,,,919,10749.75
,,,,,,,,920,11475
,,,,,,,,921,11564.25
,,,,,,,,922,11505.75
,,,,,,,,923,11434.5
,,,,,,,,924,11305.5
,,,,,,,,925,11129.25
,,,,,,,,926,11035.5
,,,,,,,,927,10938.75
,,,,,,,,928,11043
,,,,,,,,929,11499.75
,,,,,,,,930,12389.25
,,,,,,,,931,12530.25
,,,,,,,,932,12216.75
,,,,,,,,933,11735.25
,,,,,,,,934,10939.5
,,,,,,,,935,9879.75
,,,,,,,,936,8983.5
,,,,,,,,937,8395.5
,,,,,,,,938,8099.25
,,,,,,,,939,7961.25
,,,,,,,,940,7970.25
,,,,,,,,941,8238
,,,,,,,,942,9072.75
,,,,,,,,943,10550.25
,,,,,,,,944,11231.25
,,,,,,,,945,11232.75
,,,,,,,,946,11142
,,,,,,,,947,11079
,,,,,,,,948,10956
,,,,,,,,949,10778.25
,,,,,,,,950,10664.25
,,,,,,,,951,10495.5
,,,,,,,,952,10467
