Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,932,4072.25
,,,,,,,,933,3911.75
,,,,,,,,934,3646.5
,,,,,,,,935,3293.25
,,,,,,,,936,2994.5
,,,,,,,,937,2798.5
,,,,,,,,938,2699.75
,,,,,,,,939,2653.75
,,,,,,,,940,2656.75
,,,,,,,,941,2746
,,,,,,,,942,3024.25
,,,,,,,,943,3516.75
,,,,,,,,944,3743.75
,,,,,,,,945,3744.25
,,,,,,,,946,3714
,,,,,,,,947,3693
,,,,,,,,948,3652
,,,,,,,,949,3592.75
,,,,,,,,950,3554.75
,,,,,,,,951,3498.5
,,,,,,,,952,3489
,,,,,,,,953,3592.25
,,,,,,,,954,3915.75
,,,,,,,,955,4037.5
,,,,,,,,956,3963.75
,,,,,,,,957,3831.25
,,,,,,,,958,3594.75
,,,,,,,,959,3265.75
,,,,,,,,960,2980
,,,,,,,,961,2802
,,,,,,,,962,2709.25
,,,,,,,,963,2669.75
,,,,,,,,964,2677.5
,,,,,,,,965,2763.75
,,,,,,,,966,3023.75
,,,,,,,,967,3496
,,,,,,,,968,3734
,,,,,,,,969,3734.25
,,,,,,,,970,3693.5
,,,,,,,,971,3665
,,,,,,,,972,3617.75
,,,,,,,,973,3544.25
,,,,,,,,974,3502.5
,,,,,,,,975,3454.75
,,,,,,,,976,3439
,,,,,,,,977,3540.5
,,,,,,,,978,3823
,,,,,,,,979,3869.75
,,,,,,,,980,3759.5
,,,,,,,,981,3618.25
,,,,,,,,982,3422
,,,,,,,,983,3161.75
,,,,,,,,984,2901.5
,,,,,,,,985,2706.25
,,,,,,,,986,2597
,,,,,,,,987,2531.75
,,,,,,,,988,2508
,,,,,,,,989,2535.25
,,,,,,,,990,2636
,,,,,,,,991,2823
,,,,,,,,992,3028.5
,,,,,,,,993,3270
,,,,,,,,994,3456.5
,,,,,,,,995,3544.25
,,,,,,,,996,3557
,,,,,,,,997,3524.25
,,,,,,,,998,3473.25
,,,,,,,,999,3422.25
,,,,,,,,1000,3398
,,,,,,,,1001,3502.25
,,,,,,,,1002,3763.25
,,,,,,,,1003,3814.75
,,,,,,,,1004,3704.75
,,,,,,,,1005,3583.75
,,,,,,,,1006,3422.75
,,,,,,,,1007,3220.25
,,,,,,,,1008,3010.5
,,,,,,,,1009,2855.5
,,,,,,,,1010,2770.25
,,,,,,,,1011,2741.25
,,,,,,,,1012,2743.5
,,,,,,,,1013,2780.5
,,,,,,,,1014,2866
,,,,,,,,1015,3004.25
,,,,,,,,1016,3157.5
,,,,,,,,1017,3373
,,,,,,,,1018,3528.5
,,,,,,,,1019,3605.25
,,,,,,,,1020,3622
,,,,,,,,1021,3606.75
,,,,,,,,1022,3567.5
,,,,,,,,1023,3528.5
,,,,,,,,1024,3548
,,,,,,,,1025,3698.25
,,,,,,,,1026,4041.5
,,,,,,,,1027,4179.75
,,,,,,,,1028,4108
,,,,,,,,1029,3964.25
,,,,,,,,1030,3726.75
,,,,,,,,1031,3455.75
,,,,,,,,1032,3198.25
,,,,,,,,1033,3023.5
,,,,,,,,1034,2937.75
,,,,,,,,1035,2903.75
,,,,,,,,1036,2911
,,,,,,,,1037,2996
,,,,,,,,1038,3251.5
,,,,,,,,1039,3718
,,,,,,,,1040,3945.75
,,,,,,,,1041,3963
,,,,,,,,1042,3939
,,,,,,,,1043,3915.75
,,,,,,,,1044,3881
,,,,,,,,1045,3807.25
,,,,,,,,1046,3750.25
,,,,,,,,1047,3682.25
,,,,,,,,1048,3658
,,,,,,,,1049,3745.25
,,,,,,,,1050,4053.5
,,,,,,,,1051,4182
,,,,,,,,1052,4103.5
,,,,,,,,1053,3957.75
,,,,,,,,1054,3704.5
,,,,,,,,1055,3371.5
,,,,,,,,1056,3069
,,,,,,,,1057,2875.75
,,,,,,,,1058,2776.75
,,,,,,,,1059,2740.5
,,,,,,,,1060,2739.5
,,,,,,,,1061,2823.75
,,,,,,,,1062,3085.5
,,,,,,,,1063,3563.25
,,,,,,,,1064,3789.25
,,,,,,,,1065,3804
,,,,,,,,1066,3792
,,,,,,,,1067,3785.25
,,,,,,,,1068,3752.5
,,,,,,,,1069,3709.25
,,,,,,,,1070,3676
,,,,,,,,1071,3634.75
,,,,,,,,1072,3614.75
,,,,,,,,1073,3690.75
,,,,,,,,1074,3975.75
,,,,,,,,1075,4083.75
,,,,,,,,1076,3980.25
,,,,,,,,1077,3825.5
,,,,,,,,1078,3574.75
,,,,,,,,1079,3247
,,,,,,,,1080,2956.75
,,,,,,,,1081,2759.5
,,,,,,,,1082,2654
,,,,,,,,1083,2602.75
,,,,,,,,1084,2597.5
,,,,,,,,1085,2669.5
,,,,,,,,1086,2933.5
,,,,,,,,1087,3405.75
,,,,,,,,1088,3658.25
,,,,,,,,1089,3708
,,,,,,,,1090,3720.25
,,,,,,,,1091,3730.75
,,,,,,,,1092,3714.25
,,,,,,,,1093,3670.25
,,,,,,,,1094,3649.25
,,,,,,,,1095,3607.75
,,,,,,,,1096,3593.75
,,,,,,,,1097,3682.75
,,,,,,,,1098,3945.5
,,,,,,,,1099,4036.5
,,,,,,,,1100,3941.75
,,,,,,,,1101,3780.75
,,,,,,,,1102,3528.75
,,,,,,,,1103,3197
,,,,,,,,1104,2894.25
,,,,,,,,1105,2710.75
,,,,,,,,1106,2613.25
,,,,,,,,1107,2576
,,,,,,,,1108,2593.75
,,,,,,,,1109,2677.5
,,,,,,,,1110,2955.25
,,,,,,,,1111,3427.25
,,,,,,,,1112,3657
,,,,,,,,1113,3686.25
,,,,,,,,1114,3691.75
,,,,,,,,1115,3684.5
,,,,,,,,1116,3665
,,,,,,,,1117,3642.5
,,,,,,,,1118,3641.5
,,,,,,,,1119,3614.5
,,,,,,,,1120,3627.5
,,,,,,,,1121,3758.25
,,,,,,,,1122,4002.5
,,,,,,,,1123,4054.5
,,,,,,,,1124,3953.25
,,,,,,,,1125,3796.25
,,,,,,,,1126,3542.5
,,,,,,,,1127,3208.5
,,,,,,,,1128,2910.25
,,,,,,,,1129,2705.75
,,,,,,,,1130,2589.25
,,,,,,,,1131,2527.5
,,,,,,,,1132,2517.5
,,,,,,,,1133,2582.75
,,,,,,,,1134,2823
,,,,,,,,1135,3267
,,,,,,,,1136,3531.5
,,,,,,,,1137,3606.25
,,,,,,,,1138,3625.5
,,,,,,,,1139,3630.75
,,,,,,,,1140,3603
,,,,,,,,1141,3541.75
,,,,,,,,1142,3498.75
,,,,,,,,1143,3440
,,,,,,,,1144,3408.75
,,,,,,,,1145,3468.25
,,,,,,,,1146,3705
,,,,,,,,1147,3815
,,,,,,,,1148,3720.25
,,,,,,,,1149,3594.5
,,,,,,,,1150,3415.5
,,,,,,,,1151,3164.75
,,,,,,,,1152,2904
,,,,,,,,1153,2711
,,,,,,,,1154,2601.75
,,,,,,,,1155,2550.5
,,,,,,,,1156,2529
,,,,,,,,1157,2555.25
,,,,,,,,1158,2663.5
,,,,,,,,1159,2833.5
,,,,,,,,1160,3017
,,,,,,,,1161,3218.5
,,,,,,,,1162,3333.75
,,,,,,,,1163,3368.25
,,,,,,,,1164,3340.5
,,,,,,,,1165,3275
,,,,,,,,1166,3194.75
,,,,,,,,1167,3144.5
,,,,,,,,1168,3147.75
,,,,,,,,1169,3254.5
,,,,,,,,1170,3518.75
,,,,,,,,1171,3627
,,,,,,,,1172,3531.75
,,,,,,,,1173,3421.5
,,,,,,,,1174,3263.5
,,,,,,,,1175,3050.5
,,,,,,,,1176,2833.5
,,,,,,,,1177,2662.25
,,,,,,,,1178,2563
,,,,,,,,1179,2509.25
,,,,,,,,1180,2492.5
,,,,,,,,1181,2513.25
,,,,,,,,1182,2592.5
,,,,,,,,1183,2704.75
,,,,,,,,1184,2848
,,,,,,,,1185,3035.25
,,,,,,,,1186,3163.75
,,,,,,,,1187,3211.5
,,,,,,,,1188,3218.25
,,,,,,,,1189,3182.75
,,,,,,,,1190,3121.5
,,,,,,,,1191,3066
,,,,,,,,1192,3061
,,,,,,,,1193,3170
,,,,,,,,1194,3474.5
,,,,,,,,1195,3659.5
,,,,,,,,1196,3581.75
,,,,,,,,1197,3468
,,,,,,,,1198,3288.5
,,,,,,,,1199,3064.25
,,,,,,,,1200,2845.25
,,,,,,,,1201,2698.5
,,,,,,,,1202,2612.5
,,,,,,,,1203,2563
,,,,,,,,1204,2571.25
,,,,,,,,1205,2640.5
,,,,,,,,1206,2830
,,,,,,,,1207,3108.25
,,,,,,,,1208,3322.75
,,,,,,,,1209,3493.75
,,,,,,,,1210,3600.75
,,,,,,,,1211,3648.25
,,,,,,,,1212,3635.75
,,,,,,,,1213,3577
,,,,,,,,1214,3513
,,,,,,,,1215,3461.75
,,,,,,,,1216,3446.75
,,,,,,,,1217,3551.25
,,,,,,,,1218,3861.25
,,,,,,,,1219,4023.25
,,,,,,,,1220,3924.5
,,,,,,,,1221,3773.25
,,,,,,,,1222,3541.25
,,,,,,,,1223,3244.75
,,,,,,,,1224,2976
,,,,,,,,1225,2804
,,,,,,,,1226,2715.75
,,,,,,,,1227,2682
,,,,,,,,1228,2696.25
,,,,,,,,1229,2783.75
,,,,,,,,1230,3036.25
,,,,,,,,1231,3430.75
,,,,,,,,1232,3658.25
,,,,,,,,1233,3729.25
,,,,,,,,1234,3725.5
,,,,,,,,1235,3716.5
,,,,,,,,1236,3679.5
,,,,,,,,1237,3622.5
,,,,,,,,1238,3594
,,,,,,,,1239,3568.5
,,,,,,,,1240,3569.75
,,,,,,,,1241,3674.75
,,,,,,,,1242,3953.75
,,,,,,,,1243,4058.75
,,,,,,,,1244,3944.75
,,,,,,,,1245,3768.25
,,,,,,,,1246,3514
,,,,,,,,1247,3187.75
,,,,,,,,1248,2898.25
,,,,,,,,1249,2701.25
,,,,,,,,1250,2589.25
,,,,,,,,1251,2540.5
,,,,,,,,1252,2532.75
,,,,,,,,1253,2606.5
,,,,,,,,1254,2840.75
,,,,,,,,1255,3216
,,,,,,,,1256,3459.75
,,,,,,,,1257,3537.25
,,,,,,,,1258,3544.75
,,,,,,,,1259,3556.25
,,,,,,,,1260,3537.25
,,,,,,,,1261,3486.25
,,,,,,,,1262,3451.25
,,,,,,,,1263,3398.25
,,,,,,,,1264,3366
,,,,,,,,1265,3432.75
,,,,,,,,1266,3690.25
,,,,,,,,1267,3846
,,,,,,,,1268,3754.5
,,,,,,,,1269,3608.75
,,,,,,,,1270,3379.75
,,,,,,,,1271,3070.5
,,,,,,,,1272,2789.25
,,,,,,,,1273,2596
,,,,,,,,1274,2488
,,,,,,,,1275,2430.75
,,,,,,,,1276,2424.25
,,,,,,,,1277,2488.5
,,,,,,,,1278,2720
,,,,,,,,1279,3108.25
,,,,,,,,1280,3359.5
,,,,,,,,1281,3469.5
,,,,,,,,1282,3528
,,,,,,,,1283,3548
,,,,,,,,1284,3545.75
,,,,,,,,1285,3511
,,,,,,,,1286,3473.5
,,,,,,,,1287,3431
,,,,,,,,1288,3391.5
,,,,,,,,1289,3437.75
,,,,,,,,1290,3681
,,,,,,,,1291,3852
,,,,,,,,1292,3775.25
,,,,,,,,1293,3632
,,,,,,,,1294,3408.25
,,,,,,,,1295,3107.5
,,,,,,,,1296,2835.75
,,,,,,,,1297,2650.5
,,,,,,,,1298,2544
,,,,,,,,1299,2495
,,,,,,,,1300,2498
,,,,,,,,1301,2570.25
,,,,,,,,1302,2794.25
,,,,,,,,1303,3167.75
,,,,,,,,1304,3449
,,,,,,,,1305,3621.25
,,,,,,,,1306,3711.75
,,,,,,,,1307,3772.75
,,,,,,,,1308,3792.5
,,,,,,,,1309,3769.25
,,,,,,,,1310,3755.5
,,,,,,,,1311,3728.75
,,,,,,,,1312,3712.5
,,,,,,,,1313,3782
,,,,,,,,1314,3935.75
,,,,,,,,1315,3944.5
,,,,,,,,1316,3819.75
,,,,,,,,1317,3657.75
,,,,,,,,1318,3444.5
,,,,,,,,1319,3174.25
,,,,,,,,1320,2907
,,,,,,,,1321,2709.25
,,,,,,,,1322,2590.5
,,,,,,,,1323,2527.25
,,,,,,,,1324,2504
,,,,,,,,1325,2535
,,,,,,,,1326,2634
,,,,,,,,1327,2782.5
,,,,,,,,1328,2956
,,,,,,,,1329,3165
,,,,,,,,1330,3326.5
,,,,,,,,1331,3406.25
,,,,,,,,1332,3408
,,,,,,,,1333,3371.75
,,,,,,,,1334,3312.25
,,,,,,,,1335,3268.5
,,,,,,,,1336,3261.5
,,,,,,,,1337,3349
,,,,,,,,1338,3589.25
,,,,,,,,1339,3753.5
,,,,,,,,1340,3670.75
,,,,,,,,1341,3553.25
,,,,,,,,1342,3395.75
,,,,,,,,1343,3171.75
,,,,,,,,1344,2956.75
,,,,,,,,1345,2794.25
,,,,,,,,1346,2689
,,,,,,,,1347,2635
,,,,,,,,1348,2623.5
,,,,,,,,1349,2645
,,,,,,,,1350,2724.75
,,,,,,,,1351,2824.75
,,,,,,,,1352,2962
,,,,,,,,1353,3158.75
,,,,,,,,1354,3284.25
,,,,,,,,1355,3345.5
,,,,,,,,1356,3363.5
,,,,,,,,1357,3345.5
,,,,,,,,1358,3282.75
,,,,,,,,1359,3217
,,,,,,,,1360,3211
,,,,,,,,1361,3315
,,,,,,,,1362,3589.75
,,,,,,,,1363,3844.5
,,,,,,,,1364,3775.5
,,,,,,,,1365,3635
,,,,,,,,1366,3419
,,,,,,,,1367,3150.5
,,,,,,,,1368,2911.75
,,,,,,,,1369,2756.5
,,,,,,,,1370,2679.25
,,,,,,,,1371,2652.75
,,,,,,,,1372,2668.75
,,,,,,,,1373,2767.5
,,,,,,,,1374,3043.25
,,,,,,,,1375,3474.5
,,,,,,,,1376,3704.5
,,,,,,,,1377,3729.25
,,,,,,,,1378,3716.25
,,,,,,,,1379,3700.5
,,,,,,,,1380,3669.25
,,,,,,,,1381,3628.25
,,,,,,,,1382,3597.25
,,,,,,,,1383,3550.75
,,,,,,,,1384,3548.25
,,,,,,,,1385,3654.5
,,,,,,,,1386,3895.5
,,,,,,,,1387,4027
,,,,,,,,1388,3923.25
,,,,,,,,1389,3741.75
,,,,,,,,1390,3479.5
,,,,,,,,1391,3154.5
,,,,,,,,1392,2859.25
,,,,,,,,1393,2673.25
,,,,,,,,1394,2570.25
,,,,,,,,1395,2526.25
,,,,,,,,1396,2526
,,,,,,,,1397,2607.25
,,,,,,,,1398,2876.75
,,,,,,,,1399,3302.5
,,,,,,,,1400,3530.25
,,,,,,,,1401,3576.75
,,,,,,,,1402,3591.25
,,,,,,,,1403,3587.25
,,,,,,,,1404,3561.25
,,,,,,,,1405,3510.25
,,,,,,,,1406,3479.25
,,,,,,,,1407,3433.75
,,,,,,,,1408,3413.5
,,,,,,,,1409,3485
,,,,,,,,1410,3739
,,,,,,,,1411,3969.25
,,,,,,,,1412,4096.25
,,,,,,,,1413,3909.5
,,,,,,,,1414,3631.25
,,,,,,,,1415,3292
,,,,,,,,1416,2995.75
,,,,,,,,1417,2799.5
,,,,,,,,1418,2703.25
,,,,,,,,1419,2654.5
,,,,,,,,1420,2655
,,,,,,,,1421,2727.5
,,,,,,,,1422,2967.75
,,,,,,,,1423,3374.5
,,,,,,,,1424,3634.5
,,,,,,,,1425,3749.25
,,,,,,,,1426,3822
,,,,,,,,1427,3885.25
,,,,,,,,1428,3906.75
,,,,,,,,1429,3895.5
,,,,,,,,1430,3875
,,,,,,,,1431,3844.75
,,,,,,,,1432,3834
,,,,,,,,1433,3907.25
,,,,,,,,1434,4096.75
,,,,,,,,1435,4218.5
,,,,,,,,1436,4125.25
,,,,,,,,1437,3962.25
,,,,,,,,1438,3702.75
,,,,,,,,1439,3368.75
,,,,,,,,1440,3071.75
,,,,,,,,1441,2886.5
,,,,,,,,1442,2785
,,,,,,,,1443,2731
,,,,,,,,1444,2734.75
,,,,,,,,1445,2809.5
,,,,,,,,1446,3069.75
,,,,,,,,1447,3486
,,,,,,,,1448,3735.75
,,,,,,,,1449,3810.5
,,,,,,,,1450,3830.5
,,,,,,,,1451,3844.25
,,,,,,,,1452,3821.75
,,,,,,,,1453,3780
,,,,,,,,1454,3758
,,,,,,,,1455,3714
,,,,,,,,1456,3696
,,,,,,,,1457,3765.5
,,,,,,,,1458,3938.75
,,,,,,,,1459,4021
,,,,,,,,1460,3916.25
,,,,,,,,1461,3769
,,,,,,,,1462,3567.25
,,,,,,,,1463,3299.75
,,,,,,,,1464,3027.5
,,,,,,,,1465,2837.25
,,,,,,,,1466,2721
,,,,,,,,1467,2647.75
,,,,,,,,1468,2609.25
,,,,,,,,1469,2620
,,,,,,,,1470,2706.75
,,,,,,,,1471,2863.75
,,,,,,,,1472,3056.25
,,,,,,,,1473,3291.75
,,,,,,,,1474,3465.5
,,,,,,,,1475,3544.5
,,,,,,,,1476,3560.75
,,,,,,,,1477,3508.5
,,,,,,,,1478,3406.75
,,,,,,,,1479,3303.25
,,,,,,,,1480,3235.75
,,,,,,,,1481,3248.75
,,,,,,,,1482,3417.5
,,,,,,,,1483,3633.75
,,,,,,,,1484,3553.25
,,,,,,,,1485,3441.75
,,,,,,,,1486,3271
,,,,,,,,1487,3057.75
,,,,,,,,1488,2835.75
,,,,,,,,1489,2658
,,,,,,,,1490,2549.5
,,,,,,,,1491,2489
,,,,,,,,1492,2464.25
,,,,,,,,1493,2483
,,,,,,,,1494,2551
,,,,,,,,1495,2659.75
,,,,,,,,1496,2815.75
,,,,,,,,1497,3042.25
,,,,,,,,1498,3220.75
,,,,,,,,1499,3300
,,,,,,,,1500,3330
,,,,,,,,1501,3323.25
,,,,,,,,1502,3272.5
,,,,,,,,1503,3240.5
,,,,,,,,1504,3241.25
,,,,,,,,1505,3321
,,,,,,,,1506,3545.5
,,,,,,,,1507,3790.5
,,,,,,,,1508,3731.25
,,,,,,,,1509,3589.25
,,,,,,,,1510,3361.5
,,,,,,,,1511,3084.75
,,,,,,,,1512,2841.5
,,,,,,,,1513,2684.75
,,,,,,,,1514,2613
,,,,,,,,1515,2588.5
,,,,,,,,1516,2607.25
,,,,,,,,1517,2708.5
,,,,,,,,1518,2991.25
,,,,,,,,1519,3423.75
,,,,,,,,1520,3664.5
,,,,,,,,1521,3713
,,,,,,,,1522,3722.5
,,,,,,,,1523,3727.25
,,,,,,,,1524,3703.25
,,,,,,,,1525,3647.75
,,,,,,,,1526,3607.25
,,,,,,,,1527,3546.75
,,,,,,,,1528,3531.75
,,,,,,,,1529,3611.75
,,,,,,,,1530,3855.25
,,,,,,,,1531,4129
,,,,,,,,1532,4073.25
,,,,,,,,1533,3927.75
,,,,,,,,1534,3681.5
,,,,,,,,1535,3356.5
,,,,,,,,1536,3077.25
,,,,,,,,1537,2901.75
,,,,,,,,1538,2824.25
,,,,,,,,1539,2794.75
,,,,,,,,1540,2807.75
,,,,,,,,1541,2902.5
,,,,,,,,1542,3179.5
,,,,,,,,1543,3601
,,,,,,,,1544,3824.5
,,,,,,,,1545,3844.75
,,,,,,,,1546,3804
,,,,,,,,1547,3786.25
,,,,,,,,1548,3756.25
,,,,,,,,1549,3688.25
,,,,,,,,1550,3645.75
,,,,,,,,1551,3585
,,,,,,,,1552,3539.5
,,,,,,,,1553,3605.25
,,,,,,,,1554,3809.5
,,,,,,,,1555,4074.25
,,,,,,,,1556,4034
,,,,,,,,1557,3896
,,,,,,,,1558,3642.5
,,,,,,,,1559,3302
,,,,,,,,1560,2999
,,,,,,,,1561,2811.75
,,,,,,,,1562,2716.75
,,,,,,,,1563,2666.5
,,,,,,,,1564,2668
,,,,,,,,1565,2742.75
,,,,,,,,1566,3010.5
,,,,,,,,1567,3413
,,,,,,,,1568,3613.75
,,,,,,,,1569,3620.5
,,,,,,,,1570,3596.25
,,,,,,,,1571,3575
,,,,,,,,1572,3532.75
,,,,,,,,1573,3480.5
,,,,,,,,1574,3450.5
,,,,,,,,1575,3387.75
,,,,,,,,1576,3357
,,,,,,,,1577,3403.25
,,,,,,,,1578,3593.5
,,,,,,,,1579,3840.75
,,,,,,,,1580,3782.75
,,,,,,,,1581,3636.25
,,,,,,,,1582,3383.25
,,,,,,,,1583,3053.5
,,,,,,,,1584,2751.5
,,,,,,,,1585,2569
,,,,,,,,1586,2469.5
,,,,,,,,1587,2418.75
,,,,,,,,1588,2407.5
,,,,,,,,1589,2480.5
,,,,,,,,1590,2735.25
,,,,,,,,1591,3118.5
,,,,,,,,1592,3356.5
,,,,,,,,1593,3409.25
,,,,,,,,1594,3427.25
,,,,,,,,1595,3439.75
,,,,,,,,1596,3436.25
,,,,,,,,1597,3403.75
,,,,,,,,1598,3388.25
,,,,,,,,1599,3350
,,,,,,,,1600,3326.75
,,,,,,,,1601,3367.75
,,,,,,,,1602,3546
,,,,,,,,1603,3739
,,,,,,,,1604,3670.25
,,,,,,,,1605,3515.75
,,,,,,,,1606,3266.5
,,,,,,,,1607,2935.75
,,,,,,,,1608,2647.25
,,,,,,,,1609,2459.75
,,,,,,,,1610,2362.5
,,,,,,,,1611,2313
,,,,,,,,1612,2303.25
,,,,,,,,1613,2377.75
,,,,,,,,1614,2631.75
,,,,,,,,1615,3066.5
,,,,,,,,1616,3357
,,,,,,,,1617,3449.25
,,,,,,,,1618,3482.75
,,,,,,,,1619,3498.5
,,,,,,,,1620,3479.5
,,,,,,,,1621,3430
,,,,,,,,1622,3398.5
,,,,,,,,1623,3350.5
,,,,,,,,1624,3333
,,,,,,,,1625,3373.75
,,,,,,,,1626,3516.25
,,,,,,,,1627,3726.5
,,,,,,,,1628,3663.25
,,,,,,,,1629,3542
,,,,,,,,1630,3360.75
,,,,,,,,1631,3106
,,,,,,,,1632,2846
,,,,,,,,1633,2665.25
,,,,,,,,1634,2573.5
,,,,,,,,1635,2527.75
,,,,,,,,1636,2517.75
,,,,,,,,1637,2554
,,,,,,,,1638,2660.75
,,,,,,,,1639,2810.5
,,,,,,,,1640,3032.25
,,,,,,,,1641,3242.5
,,,,,,,,1642,3373.5
,,,,,,,,1643,3401.5
,,,,,,,,1644,3376
,,,,,,,,1645,3316
,,,,,,,,1646,3242
,,,,,,,,1647,3178
,,,,,,,,1648,3153.75
,,,,,,,,1649,3202.75
,,,,,,,,1650,3359.75
,,,,,,,,1651,3607
,,,,,,,,1652,3559.5
,,,,,,,,1653,3461.25
,,,,,,,,1654,3301.25
,,,,,,,,1655,3080.75
,,,,,,,,1656,2864
,,,,,,,,1657,2698.5
,,,,,,,,1658,2648.75
,,,,,,,,1659,2599.5
,,,,,,,,1660,2548.5
,,,,,,,,1661,2537.25
,,,,,,,,1662,2576.75
,,,,,,,,1663,2670.25
,,,,,,,,1664,2776
,,,,,,,,1665,2935.25
,,,,,,,,1666,3079.75
,,,,,,,,1667,3155
,,,,,,,,1668,3174
,,,,,,,,1669,3152
,,,,,,,,1670,3088.75
,,,,,,,,1671,3011.75
,,,,,,,,1672,2963.75
,,,,,,,,1673,2977
,,,,,,,,1674,3063.75
,,,,,,,,1675,3213.75
,,,,,,,,1676,3481
,,,,,,,,1677,3427.25
,,,,,,,,1678,3219
,,,,,,,,1679,2950.75
,,,,,,,,1680,2670.5
,,,,,,,,1681,2494.75
,,,,,,,,1682,2392.5
,,,,,,,,1683,2354
,,,,,,,,1684,2359.25
,,,,,,,,1685,2429.5
,,,,,,,,1686,2682
,,,,,,,,1687,3158.25
,,,,,,,,1688,3434
,,,,,,,,1689,3471.25
,,,,,,,,1690,3457.75
,,,,,,,,1691,3469.5
,,,,,,,,1692,3461.75
,,,,,,,,1693,3426
,,,,,,,,1694,3403.75
,,,,,,,,1695,3351.5
,,,,,,,,1696,3303.25
,,,,,,,,1697,3290.25
,,,,,,,,1698,3333.25
,,,,,,,,1699,3445
,,,,,,,,1700,3626
,,,,,,,,1701,3517.5
,,,,,,,,1702,3263
,,,,,,,,1703,2935.25
,,,,,,,,1704,2632
,,,,,,,,1705,2425.5
,,,,,,,,1706,2307.25
,,,,,,,,1707,2251
,,,,,,,,1708,2237.75
,,,,,,,,1709,2297
,,,,,,,,1710,2521.75
,,,,,,,,1711,2982.25
,,,,,,,,1712,3291.5
,,,,,,,,1713,3376
,,,,,,,,1714,3408
,,,,,,,,1715,3431
,,,,,,,,1716,3435.5
,,,,,,,,1717,3416.25
,,,,,,,,1718,3410.25
,,,,,,,,1719,3375.25
,,,,,,,,1720,3341.5
,,,,,,,,1721,3344
,,,,,,,,1722,3381
,,,,,,,,1723,3434
,,,,,,,,1724,3600.25
,,,,,,,,1725,3501.5
,,,,,,,,1726,3251.5
,,,,,,,,1727,2914.5
,,,,,,,,1728,2604
,,,,,,,,1729,2396
,,,,,,,,1730,2283.75
,,,,,,,,1731,2226.5
,,,,,,,,1732,2224.25
,,,,,,,,1733,2276.75
,,,,,,,,1734,2507
,,,,,,,,1735,2972
,,,,,,,,1736,3258.5
,,,,,,,,1737,3325
,,,,,,,,1738,3364
,,,,,,,,1739,3394.75
,,,,,,,,1740,3400.5
,,,,,,,,1741,3369.75
,,,,,,,,1742,3362.75
,,,,,,,,1743,3326.75
,,,,,,,,1744,3301
,,,,,,,,1745,3326
,,,,,,,,1746,3404.5
,,,,,,,,1747,3487
,,,,,,,,1748,3614.75
,,,,,,,,1749,3522.25
,,,,,,,,1750,3288.5
,,,,,,,,1751,2961.5
,,,,,,,,1752,2661.5
,,,,,,,,1753,2469
,,,,,,,,1754,2362.5
,,,,,,,,1755,2310.5
,,,,,,,,1756,2306.5
,,,,,,,,1757,2371
,,,,,,,,1758,2613
,,,,,,,,1759,3091.5
,,,,,,,,1760,3394.5
,,,,,,,,1761,3464.25
,,,,,,,,1762,3496
,,,,,,,,1763,3524
,,,,,,,,1764,3508.5
,,,,,,,,1765,3464.75
,,,,,,,,1766,3435
,,,,,,,,1767,3371.5
,,,,,,,,1768,3338
,,,,,,,,1769,3361.25
,,,,,,,,1770,3446.25
,,,,,,,,1771,3559.75
,,,,,,,,1772,3707
,,,,,,,,1773,3612.25
,,,,,,,,1774,3395.5
,,,,,,,,1775,3072.25
,,,,,,,,1776,2768.5
,,,,,,,,1777,2564.5
,,,,,,,,1778,2450
,,,,,,,,1779,2401.25
,,,,,,,,1780,2388.5
,,,,,,,,1781,2449.25
,,,,,,,,1782,2681
,,,,,,,,1783,3135.75
,,,,,,,,1784,3417.5
,,,,,,,,1785,3504.25
,,,,,,,,1786,3549
,,,,,,,,1787,3589.25
,,,,,,,,1788,3595.25
,,,,,,,,1789,3569.5
,,,,,,,,1790,3555
,,,,,,,,1791,3511.5
,,,,,,,,1792,3476.5
,,,,,,,,1793,3467.25
,,,,,,,,1794,3478.5
,,,,,,,,1795,3509.75
,,,,,,,,1796,3596
,,,,,,,,1797,3498.75
,,,,,,,,1798,3317.25
,,,,,,,,1799,3058.25
,,,,,,,,1800,2778.75
,,,,,,,,1801,2563
,,,,,,,,1802,2431
,,,,,,,,1803,2362.5
,,,,,,,,1804,2330.25
,,,,,,,,1805,2345.5
,,,,,,,,1806,2428
,,,,,,,,1807,2594
,,,,,,,,1808,2785
,,,,,,,,1809,3020.5
,,,,,,,,1810,3179.25
,,,,,,,,1811,3252.5
,,,,,,,,1812,3243
,,,,,,,,1813,3185
,,,,,,,,1814,3110.25
,,,,,,,,1815,3033.5
,,,,,,,,1816,2969.5
,,,,,,,,1817,2955.75
,,,,,,,,1818,2967.75
,,,,,,,,1819,3024.25
,,,,,,,,1820,3220.75
,,,,,,,,1821,3196
,,,,,,,,1822,3060.25
,,,,,,,,1823,2862.75
,,,,,,,,1824,2641.25
,,,,,,,,1825,2461.75
,,,,,,,,1826,2351.75
,,,,,,,,1827,2294.75
,,,,,,,,1828,2265.5
,,,,,,,,1829,2273
,,,,,,,,1830,2330.25
,,,,,,,,1831,2444.75
