Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,205,2266.65
,,,,,,,,206,2242.35
,,,,,,,,207,2211
,,,,,,,,208,2218.35
,,,,,,,,209,2367.75
,,,,,,,,210,2568.9
,,,,,,,,211,2562.6
,,,,,,,,212,2493.9
,,,,,,,,213,2394
,,,,,,,,214,2229.45
,,,,,,,,215,2019.75
,,,,,,,,216,1834.2
,,,,,,,,217,1712.55
,,,,,,,,218,1651.8
,,,,,,,,219,1618.65
,,,,,,,,220,1616.25
,,,,,,,,221,1663.05
,,,,,,,,222,1817.4
,,,,,,,,223,2110.05
,,,,,,,,224,2266.5
,,,,,,,,225,2274.75
,,,,,,,,226,2286.15
,,,,,,,,227,2287.05
,,,,,,,,228,2265
,,,,,,,,229,2227.65
,,,,,,,,230,2208.6
,,,,,,,,231,2188.65
,,,,,,,,232,2203.5
,,,,,,,,233,2347.95
,,,,,,,,234,2511.9
,,,,,,,,235,2493.6
,,,,,,,,236,2431.8
,,,,,,,,237,2340.45
,,,,,,,,238,2186.25
,,,,,,,,239,1982.85
,,,,,,,,240,1806
,,,,,,,,241,1694.1
,,,,,,,,242,1637.85
,,,,,,,,243,1611.9
,,,,,,,,244,1619.25
,,,,,,,,245,1669.95
,,,,,,,,246,1836.9
,,,,,,,,247,2131.2
,,,,,,,,248,2286.9
,,,,,,,,249,2287.05
,,,,,,,,250,2273.4
,,,,,,,,251,2265.3
,,,,,,,,252,2247.15
,,,,,,,,253,2215.5
,,,,,,,,254,2202.9
,,,,,,,,255,2181.75
,,,,,,,,256,2196.6
,,,,,,,,257,2338.65
,,,,,,,,258,2512.8
,,,,,,,,259,2503.35
,,,,,,,,260,2441.7
,,,,,,,,261,2348.1
,,,,,,,,262,2187.3
,,,,,,,,263,1978.35
,,,,,,,,264,1794
,,,,,,,,265,1672.5
,,,,,,,,266,1605.75
,,,,,,,,267,1574.25
,,,,,,,,268,1573.5
,,,,,,,,269,1622.4
,,,,,,,,270,1774.95
,,,,,,,,271,2049.3
,,,,,,,,272,2238.9
,,,,,,,,273,2291.4
,,,,,,,,274,2329.05
,,,,,,,,275,2361.6
,,,,,,,,276,2370
,,,,,,,,277,2360.7
,,,,,,,,278,2350.2
,,,,,,,,279,2319
,,,,,,,,280,2313.6
,,,,,,,,281,2424
,,,,,,,,282,2549.1
,,,,,,,,283,2523.15
,,,,,,,,284,2448.3
,,,,,,,,285,2345.4
,,,,,,,,286,2180.55
,,,,,,,,287,1973.1
,,,,,,,,288,1792.65
,,,,,,,,289,1666.05
,,,,,,,,290,1602.3
,,,,,,,,291,1572
,,,,,,,,292,1566.45
,,,,,,,,293,1608.6
,,,,,,,,294,1752.6
,,,,,,,,295,2026.35
,,,,,,,,296,2205.3
,,,,,,,,297,2240.25
,,,,,,,,298,2249.7
,,,,,,,,299,2252.7
,,,,,,,,300,2242.95
,,,,,,,,301,2222.55
,,,,,,,,302,2213.55
,,,,,,,,303,2205.15
,,,,,,,,304,2237.1
,,,,,,,,305,2376.3
,,,,,,,,306,2515.8
,,,,,,,,307,2493
,,,,,,,,308,2429.25
,,,,,,,,309,2348.4
,,,,,,,,310,2227.8
,,,,,,,,311,2066.1
,,,,,,,,312,1904.7
,,,,,,,,313,1779
,,,,,,,,314,1705.5
,,,,,,,,315,1664.25
,,,,,,,,316,1651.2
,,,,,,,,317,1668.45
,,,,,,,,318,1727.1
,,,,,,,,319,1836.6
,,,,,,,,320,1946.85
,,,,,,,,321,2071.65
,,,,,,,,322,2169.75
,,,,,,,,323,2211.15
,,,,,,,,324,2197.2
,,,,,,,,325,2162.4
,,,,,,,,326,2121.75
,,,,,,,,327,2102.55
,,,,,,,,328,2119.65
,,,,,,,,329,2257.95
,,,,,,,,330,2446.5
,,,,,,,,331,2445.9
,,,,,,,,332,2391
,,,,,,,,333,2315.7
,,,,,,,,334,2224.05
,,,,,,,,335,2115
,,,,,,,,336,1988.1
,,,,,,,,337,1868.7
,,,,,,,,338,1797.15
,,,,,,,,339,1768.2
,,,,,,,,340,1764.75
,,,,,,,,341,1784.4
,,,,,,,,342,1834.2
,,,,,,,,343,1920
,,,,,,,,344,2012.55
,,,,,,,,345,2143.35
,,,,,,,,346,2241.6
,,,,,,,,347,2295.3
,,,,,,,,348,2313.3
,,,,,,,,349,2311.5
,,,,,,,,350,2288.1
,,,,,,,,351,2274
,,,,,,,,352,2292.15
,,,,,,,,353,2440.65
,,,,,,,,354,2634.75
,,,,,,,,355,2637.9
,,,,,,,,356,2564.7
,,,,,,,,357,2491.2
,,,,,,,,358,2367.15
,,,,,,,,359,2218.8
,,,,,,,,360,2070.3
,,,,,,,,361,1966.2
,,,,,,,,362,1911.6
,,,,,,,,363,1889.7
,,,,,,,,364,1890.6
,,,,,,,,365,1934.25
,,,,,,,,366,2048.4
,,,,,,,,367,2236.95
,,,,,,,,368,2375.85
,,,,,,,,369,2471.4
,,,,,,,,370,2524.8
,,,,,,,,371,2545.2
,,,,,,,,372,2524.95
,,,,,,,,373,2484.3
,,,,,,,,374,2456.1
,,,,,,,,375,2425.05
,,,,,,,,376,2429.85
,,,,,,,,377,2553.45
,,,,,,,,378,2718.3
,,,,,,,,379,2688.3
,,,,,,,,380,2607
,,,,,,,,381,2488.5
,,,,,,,,382,2318.1
,,,,,,,,383,2113.8
,,,,,,,,384,1925.7
,,,,,,,,385,1796.25
,,,,,,,,386,1723.35
,,,,,,,,387,1690.5
,,,,,,,,388,1681.8
,,,,,,,,389,1724.25
,,,,,,,,390,1870.65
,,,,,,,,391,2136.6
,,,,,,,,392,2292.45
,,,,,,,,393,2315.55
,,,,,,,,394,2316.3
,,,,,,,,395,2314.8
,,,,,,,,396,2305.8
,,,,,,,,397,2293.65
,,,,,,,,398,2290.95
,,,,,,,,399,2283.15
,,,,,,,,400,2305.2
,,,,,,,,401,2433.15
,,,,,,,,402,2557.35
,,,,,,,,403,2521.65
,,,,,,,,404,2445.75
,,,,,,,,405,2332.65
,,,,,,,,406,2163.75
,,,,,,,,407,1953.15
,,,,,,,,408,1763.85
,,,,,,,,409,1636.5
,,,,,,,,410,1571.4
,,,,,,,,411,1537.8
,,,,,,,,412,1533.9
,,,,,,,,413,1584.3
,,,,,,,,414,1747.8
,,,,,,,,415,2047.8
,,,,,,,,416,2204.7
,,,,,,,,417,2221.05
,,,,,,,,418,2234.55
,,,,,,,,419,2251.8
,,,,,,,,420,2253
,,,,,,,,421,2242.65
,,,,,,,,422,2240.1
,,,,,,,,423,2229.3
,,,,,,,,424,2248.05
,,,,,,,,425,2381.85
,,,,,,,,426,2606.85
,,,,,,,,427,2625.9
,,,,,,,,428,2580.15
,,,,,,,,429,2491.35
,,,,,,,,430,2340.9
,,,,,,,,431,2149.05
,,,,,,,,432,1972.65
,,,,,,,,433,1862.85
,,,,,,,,434,1810.35
,,,,,,,,435,1788.6
,,,,,,,,436,1792.65
,,,,,,,,437,1849.5
,,,,,,,,438,2014.8
,,,,,,,,439,2316.15
,,,,,,,,440,2474.25
,,,,,,,,441,2481.15
,,,,,,,,442,2468.7
,,,,,,,,443,2455.2
,,,,,,,,444,2424.6
,,,,,,,,445,2386.65
,,,,,,,,446,2362.8
,,,,,,,,447,2334.75
,,,,,,,,448,2350.8
,,,,,,,,449,2469.3
,,,,,,,,450,2634.6
,,,,,,,,451,2629.8
,,,,,,,,452,2584.5
,,,,,,,,453,2480.7
,,,,,,,,454,2317.35
,,,,,,,,455,2111.55
,,,,,,,,456,1925.1
,,,,,,,,457,1798.95
,,,,,,,,458,1727.85
,,,,,,,,459,1694.85
,,,,,,,,460,1687.8
,,,,,,,,461,1738.8
,,,,,,,,462,1891.05
,,,,,,,,463,2173.05
,,,,,,,,464,2322.9
,,,,,,,,465,2339.7
,,,,,,,,466,2346.6
,,,,,,,,467,2353.2
,,,,,,,,468,2343.6
,,,,,,,,469,2317.35
,,,,,,,,470,2300.55
,,,,,,,,471,2272.8
,,,,,,,,472,2276.7
,,,,,,,,473,2377.8
,,,,,,,,474,2565
,,,,,,,,475,2555.1
,,,,,,,,476,2492.4
,,,,,,,,477,2411.25
,,,,,,,,478,2295.15
,,,,,,,,479,2136.9
,,,,,,,,480,1971.3
,,,,,,,,481,1853.55
,,,,,,,,482,1787.25
,,,,,,,,483,1746.75
,,,,,,,,484,1731
,,,,,,,,485,1745.85
,,,,,,,,486,1802.4
,,,,,,,,487,1913.85
,,,,,,,,488,2046.6
,,,,,,,,489,2194.8
,,,,,,,,490,2323.65
,,,,,,,,491,2403.15
,,,,,,,,492,2437.05
,,,,,,,,493,2436.9
,,,,,,,,494,2405.85
,,,,,,,,495,2366.7
,,,,,,,,496,2349.9
,,,,,,,,497,2439.75
,,,,,,,,498,2593.8
,,,,,,,,499,2567.1
,,,,,,,,500,2478.15
,,,,,,,,501,2386.5
,,,,,,,,502,2268
,,,,,,,,503,2122.5
,,,,,,,,504,1980
,,,,,,,,505,1868.7
,,,,,,,,506,1807.5
,,,,,,,,507,1777.8
,,,,,,,,508,1765.05
,,,,,,,,509,1776.75
,,,,,,,,510,1825.05
,,,,,,,,511,1911
,,,,,,,,512,2004.75
,,,,,,,,513,2128.95
,,,,,,,,514,2205.6
,,,,,,,,515,2235.9
,,,,,,,,516,2235.3
,,,,,,,,517,2221.95
,,,,,,,,518,2205.15
,,,,,,,,519,2198.55
,,,,,,,,520,2202.45
,,,,,,,,521,2305.2
,,,,,,,,522,2458.5
,,,,,,,,523,2459.4
,,,,,,,,524,2414.55
,,,,,,,,525,2326.05
,,,,,,,,526,2180.25
,,,,,,,,527,2017.2
,,,,,,,,528,1851.9
,,,,,,,,529,1733.25
,,,,,,,,530,1672.5
,,,,,,,,531,1648.2
,,,,,,,,532,1649.55
,,,,,,,,533,1700.55
,,,,,,,,534,1856.25
,,,,,,,,535,2140.05
,,,,,,,,536,2299.35
,,,,,,,,537,2334
,,,,,,,,538,2353.2
,,,,,,,,539,2371.65
,,,,,,,,540,2368.05
,,,,,,,,541,2345.25
,,,,,,,,542,2329.35
,,,,,,,,543,2304.15
,,,,,,,,544,2305.2
,,,,,,,,545,2410.2
,,,,,,,,546,2563.5
,,,,,,,,547,2542.2
,,,,,,,,548,2461.65
,,,,,,,,549,2345.4
,,,,,,,,550,2174.85
,,,,,,,,551,1960.8
,,,,,,,,552,1767.15
,,,,,,,,553,1643.7
,,,,,,,,554,1565.7
,,,,,,,,555,1527.45
,,,,,,,,556,1517.7
,,,,,,,,557,1561.05
,,,,,,,,558,1705.05
,,,,,,,,559,1991.4
,,,,,,,,560,2149.5
,,,,,,,,561,2165.55
,,,,,,,,562,2156.55
,,,,,,,,563,2159.1
,,,,,,,,564,2150.1
,,,,,,,,565,2125.35
,,,,,,,,566,2109.3
,,,,,,,,567,2086.5
,,,,,,,,568,2088.3
,,,,,,,,569,2192.85
,,,,,,,,570,2385.15
,,,,,,,,571,2387.1
,,,,,,,,572,2330.25
,,,,,,,,573,2238
,,,,,,,,574,2085
,,,,,,,,575,1894.05
,,,,,,,,576,1715.25
,,,,,,,,577,1600.35
,,,,,,,,578,1542.45
,,,,,,,,579,1516.65
,,,,,,,,580,1518
,,,,,,,,581,1566.75
,,,,,,,,582,1724.7
,,,,,,,,583,2024.1
,,,,,,,,584,2191.2
,,,,,,,,585,2204.85
,,,,,,,,586,2217.45
,,,,,,,,587,2227.35
,,,,,,,,588,2221.65
,,,,,,,,589,2199.45
,,,,,,,,590,2187.45
,,,,,,,,591,2162.4
,,,,,,,,592,2158.95
,,,,,,,,593,2256.15
,,,,,,,,594,2468.55
,,,,,,,,595,2482.8
,,,,,,,,596,2426.25
,,,,,,,,597,2337.3
,,,,,,,,598,2177.85
,,,,,,,,599,1971.3
,,,,,,,,600,1788.3
,,,,,,,,601,1669.05
,,,,,,,,602,1608
,,,,,,,,603,1579.2
,,,,,,,,604,1578
,,,,,,,,605,1627.8
,,,,,,,,606,1779.45
,,,,,,,,607,2076.75
,,,,,,,,608,2235.75
,,,,,,,,609,2246.4
,,,,,,,,610,2239.65
,,,,,,,,611,2233.95
,,,,,,,,612,2219.25
,,,,,,,,613,2201.55
,,,,,,,,614,2199.75
,,,,,,,,615,2193.6
,,,,,,,,616,2210.55
,,,,,,,,617,2318.1
,,,,,,,,618,2487
,,,,,,,,619,2480.4
,,,,,,,,620,2423.25
,,,,,,,,621,2327.25
,,,,,,,,622,2173.5
,,,,,,,,623,1971.6
,,,,,,,,624,1790.85
,,,,,,,,625,1668.3
,,,,,,,,626,1598.25
,,,,,,,,627,1566.15
,,,,,,,,628,1554.75
,,,,,,,,629,1595.85
,,,,,,,,630,1736.55
,,,,,,,,631,2002.35
,,,,,,,,632,2182.5
,,,,,,,,633,2238.3
,,,,,,,,634,2274.75
,,,,,,,,635,2299.2
,,,,,,,,636,2307
,,,,,,,,637,2291.25
,,,,,,,,638,2273.1
,,,,,,,,639,2242.95
,,,,,,,,640,2232.75
,,,,,,,,641,2301
,,,,,,,,642,2400.45
,,,,,,,,643,2365.05
,,,,,,,,644,2285.4
,,,,,,,,645,2199.45
,,,,,,,,646,2083.35
,,,,,,,,647,1928.25
,,,,,,,,648,1771.35
,,,,,,,,649,1645.05
,,,,,,,,650,1569
,,,,,,,,651,1530
,,,,,,,,652,1515.6
,,,,,,,,653,1529.4
,,,,,,,,654,1593.45
,,,,,,,,655,1704
,,,,,,,,656,1822.05
,,,,,,,,657,1947.15
,,,,,,,,658,2027.25
,,,,,,,,659,2062.65
,,,,,,,,660,2042.85
,,,,,,,,661,2004.3
,,,,,,,,662,1951.95
,,,,,,,,663,1920
,,,,,,,,664,1920.6
,,,,,,,,665,2012.4
,,,,,,,,666,2205.6
,,,,,,,,667,2221.65
,,,,,,,,668,2156.7
,,,,,,,,669,2090.85
,,,,,,,,670,1990.2
,,,,,,,,671,1861.95
,,,,,,,,672,1725.15
,,,,,,,,673,1613.85
,,,,,,,,674,1547.25
,,,,,,,,675,1511.7
,,,,,,,,676,1500.15
,,,,,,,,677,1514.55
,,,,,,,,678,1559.7
,,,,,,,,679,1642.2
,,,,,,,,680,1725.45
,,,,,,,,681,1849.8
,,,,,,,,682,1934.25
,,,,,,,,683,1980.45
,,,,,,,,684,1996.65
,,,,,,,,685,1990.35
,,,,,,,,686,1970.1
,,,,,,,,687,1948.95
,,,,,,,,688,1957.35
,,,,,,,,689,2070.15
,,,,,,,,690,2299.65
,,,,,,,,691,2335.5
,,,,,,,,692,2280.3
,,,,,,,,693,2194.35
,,,,,,,,694,2055.75
,,,,,,,,695,1887.3
,,,,,,,,696,1730.85
,,,,,,,,697,1625.1
,,,,,,,,698,1572.75
,,,,,,,,699,1552.35
,,,,,,,,700,1558.5
,,,,,,,,701,1614.75
,,,,,,,,702,1774.05
,,,,,,,,703,2074.5
,,,,,,,,704,2235.3
,,,,,,,,705,2256.6
,,,,,,,,706,2275.65
,,,,,,,,707,2274
,,,,,,,,708,2263.95
,,,,,,,,709,2246.4
,,,,,,,,710,2229.6
,,,,,,,,711,2206.05
,,,,,,,,712,2213.85
,,,,,,,,713,2307
,,,,,,,,714,2526.45
,,,,,,,,715,2554.05
,,,,,,,,716,2493.75
,,,,,,,,717,2400.3
,,,,,,,,718,2236.35
,,,,,,,,719,2028.15
,,,,,,,,720,1841.1
,,,,,,,,721,1724.25
,,,,,,,,722,1660.35
,,,,,,,,723,1629.45
,,,,,,,,724,1626.6
,,,,,,,,725,1673.55
,,,,,,,,726,1825.05
,,,,,,,,727,2113.65
,,,,,,,,728,2273.55
,,,,,,,,729,2289
,,,,,,,,730,2286.6
,,,,,,,,731,2275.65
,,,,,,,,732,2249.55
,,,,,,,,733,2211
,,,,,,,,734,2179.8
,,,,,,,,735,2143.2
,,,,,,,,736,2130.75
,,,,,,,,737,2203.95
,,,,,,,,738,2408.85
,,,,,,,,739,2436.3
,,,,,,,,740,2377.8
,,,,,,,,741,2280.9
,,,,,,,,742,2126.7
,,,,,,,,743,1922.85
,,,,,,,,744,1741.35
,,,,,,,,745,1624.5
,,,,,,,,746,1560.15
,,,,,,,,747,1529.25
,,,,,,,,748,1529.4
,,,,,,,,749,1572.45
,,,,,,,,750,1726.65
,,,,,,,,751,2014.95
,,,,,,,,752,2181.45
,,,,,,,,753,2197.95
,,,,,,,,754,2199.45
,,,,,,,,755,2197.8
,,,,,,,,756,2193.3
,,,,,,,,757,2170.65
,,,,,,,,758,2149.8
,,,,,,,,759,2106.6
,,,,,,,,760,2088.45
,,,,,,,,761,2148.75
,,,,,,,,762,2339.7
,,,,,,,,763,2365.8
,,,,,,,,764,2307.75
,,,,,,,,765,2214.75
,,,,,,,,766,2064.15
,,,,,,,,767,1863.6
,,,,,,,,768,1685.85
,,,,,,,,769,1570.8
,,,,,,,,770,1511.55
,,,,,,,,771,1484.55
,,,,,,,,772,1486.8
,,,,,,,,773,1536.3
,,,,,,,,774,1696.2
,,,,,,,,775,1995.3
,,,,,,,,776,2153.85
,,,,,,,,777,2183.1
,,,,,,,,778,2203.05
,,,,,,,,779,2224.5
,,,,,,,,780,2229.3
,,,,,,,,781,2220.3
,,,,,,,,782,2216.55
,,,,,,,,783,2209.35
,,,,,,,,784,2229.45
,,,,,,,,785,2326.05
,,,,,,,,786,2469.9
,,,,,,,,787,2476.8
,,,,,,,,788,2420.1
,,,,,,,,789,2332.2
,,,,,,,,790,2181
,,,,,,,,791,1984.35
,,,,,,,,792,1808.1
,,,,,,,,793,1692.45
,,,,,,,,794,1630.8
,,,,,,,,795,1608.75
,,,,,,,,796,1611.9
,,,,,,,,797,1661.7
,,,,,,,,798,1822.8
,,,,,,,,799,2120.1
,,,,,,,,800,2266.5
,,,,,,,,801,2284.35
,,,,,,,,802,2278.95
,,,,,,,,803,2273.85
,,,,,,,,804,2251.65
,,,,,,,,805,2210.7
,,,,,,,,806,2182.95
,,,,,,,,807,2149.05
,,,,,,,,808,2137.95
,,,,,,,,809,2201.55
,,,,,,,,810,2377.65
,,,,,,,,811,2401.65
,,,,,,,,812,2342.25
,,,,,,,,813,2263.5
,,,,,,,,814,2145.9
,,,,,,,,815,1985.55
,,,,,,,,816,1812.75
,,,,,,,,817,1685.1
,,,,,,,,818,1614.6
,,,,,,,,819,1575.45
,,,,,,,,820,1560.3
,,,,,,,,821,1572
,,,,,,,,822,1629
,,,,,,,,823,1741.05
,,,,,,,,824,1856.1
,,,,,,,,825,1977.6
,,,,,,,,826,2051.7
,,,,,,,,827,2077.05
,,,,,,,,828,2061.15
,,,,,,,,829,2026.95
,,,,,,,,830,1984.2
,,,,,,,,831,1957.65
,,,,,,,,832,1959.9
,,,,,,,,833,2037.15
,,,,,,,,834,2233.8
,,,,,,,,835,2276.55
,,,,,,,,836,2224.05
,,,,,,,,837,2161.35
,,,,,,,,838,2065.65
,,,,,,,,839,1938.15
,,,,,,,,840,1804.2
,,,,,,,,841,1696.95
,,,,,,,,842,1636.05
,,,,,,,,843,1607.85
,,,,,,,,844,1599.9
,,,,,,,,845,1612.05
,,,,,,,,846,1659.15
,,,,,,,,847,1737.3
,,,,,,,,848,1833
,,,,,,,,849,1959.9
,,,,,,,,850,2041.2
,,,,,,,,851,2074.95
,,,,,,,,852,2086.35
,,,,,,,,853,2077.8
,,,,,,,,854,2048.4
,,,,,,,,855,2027.55
,,,,,,,,856,2038.8
,,,,,,,,857,2127.6
,,,,,,,,858,2318.4
,,,,,,,,859,2287.95
,,,,,,,,860,2176.5
,,,,,,,,861,2120.1
,,,,,,,,862,2028.6
,,,,,,,,863,1958.85
,,,,,,,,864,1798.2
,,,,,,,,865,1677.6
,,,,,,,,866,1620.75
,,,,,,,,867,1600.2
,,,,,,,,868,1605.75
,,,,,,,,869,1656.9
,,,,,,,,870,1812.3
,,,,,,,,871,2095.95
,,,,,,,,872,2237.1
,,,,,,,,873,2257.05
,,,,,,,,874,2245.05
,,,,,,,,875,2239.05
,,,,,,,,876,2219.1
,,,,,,,,877,2179.8
,,,,,,,,878,2149.35
,,,,,,,,879,2111.1
,,,,,,,,880,2095.35
,,,,,,,,881,2160.6
,,,,,,,,882,2366.25
,,,,,,,,883,2425.5
,,,,,,,,884,2365.35
,,,,,,,,885,2261.25
,,,,,,,,886,2099.25
,,,,,,,,887,1904.1
,,,,,,,,888,1726.65
,,,,,,,,889,1614.6
,,,,,,,,890,1555.95
,,,,,,,,891,1532.85
,,,,,,,,892,1535.85
,,,,,,,,893,1587
,,,,,,,,894,1748.25
,,,,,,,,895,2035.5
,,,,,,,,896,2179.35
,,,,,,,,897,2194.65
,,,,,,,,898,2196
,,,,,,,,899,2198.25
,,,,,,,,900,2191.05
,,,,,,,,901,2168.85
,,,,,,,,902,2152.35
,,,,,,,,903,2125.35
,,,,,,,,904,2127
,,,,,,,,905,2200.5
,,,,,,,,906,2394.45
,,,,,,,,907,2442.9
,,,,,,,,908,2393.7
,,,,,,,,909,2306.4
,,,,,,,,910,2156.7
,,,,,,,,911,1960.2
,,,,,,,,912,1791
,,,,,,,,913,1684.2
,,,,,,,,914,1633.35
,,,,,,,,915,1616.55
,,,,,,,,916,1626.9
,,,,,,,,917,1681.65
,,,,,,,,918,1851.15
,,,,,,,,919,2149.95
,,,,,,,,920,2295
,,,,,,,,921,2312.85
,,,,,,,,922,2301.15
,,,,,,,,923,2286.9
,,,,,,,,924,2261.1
,,,,,,,,925,2225.85
