local_time,1,2,3,4,5,6
2020-01-01 00:00:00,0.841,0.771,0.648,0.164,0.487,0.434
2020-01-01 01:00:00,0.85,0.761,0.625,0.17,0.511,0.41400000000000003
2020-01-01 02:00:00,0.849,0.775,0.61,0.209,0.526,0.379
2020-01-01 03:00:00,0.848,0.806,0.65,0.279,0.41000000000000003,0.296
2020-01-01 04:00:00,0.8320000000000001,0.812,0.664,0.23800000000000002,0.296,0.166
2020-01-01 05:00:00,0.8140000000000001,0.8,0.647,0.269,0.268,0.12
2020-01-01 06:00:00,0.811,0.787,0.676,0.26,0.187,0.107
2020-01-01 07:00:00,0.792,0.743,0.6980000000000001,0.24,0.10200000000000001,0.092
2020-01-01 08:00:00,0.6980000000000001,0.641,0.662,0.265,0.066,0.054
2020-01-01 09:00:00,0.614,0.548,0.609,0.227,0.024,0.027
2020-01-01 10:00:00,0.85,0.6980000000000001,0.754,0.156,0.009000000000000001,0.019
2020-01-01 11:00:00,0.903,0.804,0.874,0.093,0.006,0.013000000000000001
2020-01-01 12:00:00,0.9480000000000001,0.866,0.898,0.10400000000000001,0.007,0.025
2020-01-01 13:00:00,0.9470000000000001,0.86,0.873,0.116,0.016,0.064
2020-01-01 14:00:00,0.936,0.874,0.856,0.07200000000000001,0.048,0.115
2020-01-01 15:00:00,0.937,0.87,0.842,0.021,0.10300000000000001,0.184
2020-01-01 16:00:00,0.9470000000000001,0.8310000000000001,0.812,0.008,0.189,0.296
2020-01-01 17:00:00,0.9580000000000001,0.88,0.8310000000000001,0.017,0.307,0.405
2020-01-01 18:00:00,0.9570000000000001,0.919,0.842,0.033,0.252,0.41600000000000004
2020-01-01 19:00:00,0.9560000000000001,0.911,0.849,0.028,0.081,0.367
2020-01-01 20:00:00,0.9490000000000001,0.915,0.858,0.011,0.036000000000000004,0.267
2020-01-01 21:00:00,0.9590000000000001,0.923,0.88,0.008,0.045,0.179
2020-01-01 22:00:00,0.9550000000000001,0.911,0.872,0.029,0.117,0.154
2020-01-01 23:00:00,0.9480000000000001,0.895,0.88,0.101,0.20600000000000002,0.14
2020-01-02 00:00:00,0.923,0.865,0.847,0.23800000000000002,0.23700000000000002,0.112
2020-01-02 01:00:00,0.906,0.914,0.89,0.33,0.303,0.183
2020-01-02 02:00:00,0.933,0.899,0.882,0.365,0.405,0.276
2020-01-02 03:00:00,0.912,0.883,0.854,0.258,0.338,0.20600000000000002
2020-01-02 04:00:00,0.892,0.876,0.8310000000000001,0.127,0.255,0.114
2020-01-02 05:00:00,0.882,0.898,0.865,0.092,0.27,0.08
2020-01-02 06:00:00,0.85,0.886,0.84,0.126,0.35100000000000003,0.094
2020-01-02 07:00:00,0.8,0.891,0.865,0.20600000000000002,0.49,0.194
2020-01-02 08:00:00,0.747,0.858,0.841,0.366,0.546,0.264
2020-01-02 09:00:00,0.585,0.81,0.752,0.526,0.48,0.33
2020-01-02 10:00:00,0.676,0.922,0.839,0.707,0.748,0.608
2020-01-02 11:00:00,0.758,0.9470000000000001,0.905,0.775,0.782,0.765
2020-01-02 12:00:00,0.8200000000000001,0.9470000000000001,0.912,0.761,0.725,0.808
