local_time,1,2,3,4,5,6
2022-01-01 00:00:00,0.17,0.6980000000000001,0.038,0.973,0.973,0.969
2022-01-01 01:00:00,0.494,0.867,0.228,0.967,0.968,0.961
2022-01-01 02:00:00,0.637,0.857,0.47800000000000004,0.9430000000000001,0.96,0.964
2022-01-01 03:00:00,0.735,0.884,0.6940000000000001,0.91,0.9500000000000001,0.9550000000000001
2022-01-01 04:00:00,0.858,0.899,0.79,0.858,0.973,0.972
2022-01-01 05:00:00,0.842,0.879,0.862,0.881,0.927,0.9580000000000001
2022-01-01 06:00:00,0.8320000000000001,0.837,0.873,0.9460000000000001,0.8240000000000001,0.933
2022-01-01 07:00:00,0.871,0.848,0.852,0.973,0.767,0.909
2022-01-01 08:00:00,0.8280000000000001,0.807,0.764,0.9540000000000001,0.5700000000000001,0.8220000000000001
2022-01-01 09:00:00,0.891,0.928,0.842,0.932,0.603,0.732
2022-01-01 10:00:00,0.965,0.973,0.972,0.887,0.637,0.577
2022-01-01 11:00:00,0.9460000000000001,0.973,0.973,0.792,0.597,0.622
2022-01-01 12:00:00,0.901,0.972,0.971,0.654,0.536,0.669
2022-01-01 13:00:00,0.8170000000000001,0.972,0.97,0.47900000000000004,0.431,0.604
2022-01-01 14:00:00,0.6990000000000001,0.973,0.965,0.31,0.294,0.423
2022-01-01 15:00:00,0.629,0.973,0.9550000000000001,0.22,0.153,0.185
2022-01-01 16:00:00,0.587,0.967,0.891,0.193,0.033,0.024
2022-01-01 17:00:00,0.676,0.9410000000000001,0.771,0.212,0.003,0.005
2022-01-01 18:00:00,0.8210000000000001,0.9500000000000001,0.765,0.245,0.019,0.114
2022-01-01 19:00:00,0.926,0.964,0.846,0.312,0.139,0.41100000000000003
2022-01-01 20:00:00,0.9520000000000001,0.97,0.919,0.4,0.435,0.685
2022-01-01 21:00:00,0.9520000000000001,0.9560000000000001,0.9440000000000001,0.383,0.58,0.75
2022-01-01 22:00:00,0.9530000000000001,0.933,0.9550000000000001,0.244,0.537,0.775
