local_time,1,2,3,4,5,6
2021-01-01 00:00:00,0.967,0.916,0.93,0.923,0.834,0.6940000000000001
2021-01-01 01:00:00,0.971,0.906,0.935,0.92,0.792,0.654
2021-01-01 02:00:00,0.973,0.889,0.9400000000000001,0.904,0.747,0.632
2021-01-01 03:00:00,0.971,0.868,0.934,0.865,0.6920000000000001,0.608
2021-01-01 04:00:00,0.9490000000000001,0.842,0.917,0.8240000000000001,0.628,0.632
2021-01-01 05:00:00,0.898,0.839,0.903,0.78,0.651,0.672
2021-01-01 06:00:00,0.857,0.841,0.901,0.756,0.6880000000000001,0.666
2021-01-01 07:00:00,0.864,0.839,0.904,0.732,0.649,0.581
2021-01-01 08:00:00,0.788,0.766,0.873,0.622,0.391,0.334
2021-01-01 09:00:00,0.834,0.651,0.754,0.718,0.40700000000000003,0.267
2021-01-01 10:00:00,0.892,0.663,0.755,0.599,0.384,0.267
2021-01-01 11:00:00,0.879,0.613,0.799,0.41500000000000004,0.245,0.184
2021-01-01 12:00:00,0.851,0.553,0.812,0.25,0.164,0.126
2021-01-01 13:00:00,0.807,0.491,0.78,0.16,0.135,0.08700000000000001
2021-01-01 14:00:00,0.76,0.439,0.732,0.111,0.112,0.059000000000000004
2021-01-01 15:00:00,0.706,0.402,0.673,0.088,0.088,0.038
2021-01-01 16:00:00,0.58,0.294,0.525,0.079,0.075,0.03
2021-01-01 17:00:00,0.515,0.234,0.492,0.092,0.08600000000000001,0.037
2021-01-01 18:00:00,0.492,0.20700000000000002,0.47500000000000003,0.151,0.126,0.066
2021-01-01 19:00:00,0.427,0.177,0.399,0.28300000000000003,0.20400000000000001,0.148
2021-01-01 20:00:00,0.322,0.146,0.301,0.482,0.262,0.276
2021-01-01 21:00:00,0.221,0.128,0.211,0.635,0.329,0.393
2021-01-01 22:00:00,0.129,0.117,0.151,0.684,0.436,0.505
2021-01-01 23:00:00,0.056,0.10400000000000001,0.115,0.685,0.5730000000000001,0.5660000000000001
2021-01-02 00:00:00,0.024,0.079,0.073,0.668,0.677,0.591
2021-01-02 01:00:00,0.012,0.036000000000000004,0.028,0.632,0.7030000000000001,0.642
2021-01-02 02:00:00,0.004,0.006,0.015,0.584,0.6920000000000001,0.7010000000000001
2021-01-02 03:00:00,0.002,0.001,0.026000000000000002,0.534,0.625,0.746
2021-01-02 04:00:00,0.006,0.018000000000000002,0.057,0.487,0.556,0.773
2021-01-02 05:00:00,0.038,0.13,0.12,0.453,0.511,0.775
2021-01-02 06:00:00,0.14300000000000002,0.377,0.255,0.432,0.496,0.754
2021-01-02 07:00:00,0.313,0.5660000000000001,0.439,0.442,0.486,0.687
2021-01-02 08:00:00,0.378,0.5730000000000001,0.47300000000000003,0.33,0.273,0.523
2021-01-02 09:00:00,0.212,0.365,0.279,0.37,0.217,0.429
2021-01-02 10:00:00,0.295,0.34600000000000003,0.251,0.40700000000000003,0.251,0.41600000000000004
2021-01-02 11:00:00,0.671,0.731,0.551,0.41300000000000003,0.305,0.41200000000000003
2021-01-02 12:00:00,0.8320000000000001,0.846,0.773,0.423,0.34800000000000003,0.41500000000000004
2021-01-02 13:00:00,0.876,0.88,0.837,0.43,0.34600000000000003,0.383
2021-01-02 14:00:00,0.886,0.888,0.846,0.41000000000000003,0.311,0.308
2021-01-02 15:00:00,0.867,0.858,0.792,0.338,0.241,0.217
2021-01-02 16:00:00,0.8250000000000001,0.732,0.681,0.195,0.148,0.135
2021-01-02 17:00:00,0.899,0.784,0.793,0.062,0.059000000000000004,0.066
2021-01-02 18:00:00,0.9440000000000001,0.892,0.881,0.005,0.019,0.046
2021-01-02 19:00:00,0.9590000000000001,0.934,0.895,0.001,0.003,0.052000000000000005
2021-01-02 20:00:00,0.961,0.9460000000000001,0.895,0.011,0.007,0.099
2021-01-02 21:00:00,0.9580000000000001,0.9450000000000001,0.897,0.059000000000000004,0.035,0.176
2021-01-02 22:00:00,0.9520000000000001,0.9390000000000001,0.892,0.092,0.048,0.135
2021-01-02 23:00:00,0.937,0.916,0.873,0.127,0.078,0.1
2021-01-03 00:00:00,0.915,0.899,0.862,0.148,0.124,0.114
2021-01-03 01:00:00,0.926,0.923,0.895,0.14100000000000001,0.149,0.11900000000000001
2021-01-03 02:00:00,0.936,0.919,0.926,0.132,0.167,0.092
2021-01-03 03:00:00,0.93,0.928,0.935,0.11900000000000001,0.195,0.062
2021-01-03 04:00:00,0.925,0.928,0.929,0.108,0.185,0.038
2021-01-03 05:00:00,0.909,0.923,0.925,0.117,0.176,0.022
2021-01-03 06:00:00,0.891,0.914,0.929,0.14300000000000002,0.157,0.014
2021-01-03 07:00:00,0.87,0.902,0.928,0.164,0.124,0.009000000000000001
2021-01-03 08:00:00,0.761,0.8320000000000001,0.88,0.132,0.061,0.004
2021-01-03 09:00:00,0.516,0.632,0.715,0.10200000000000001,0.03,0.001
2021-01-03 10:00:00,0.53,0.621,0.646,0.217,0.129,0.049
2021-01-03 11:00:00,0.428,0.655,0.6880000000000001,0.21,0.227,0.11
2021-01-03 12:00:00,0.352,0.632,0.666,0.211,0.23800000000000002,0.132
2021-01-03 13:00:00,0.384,0.72,0.6880000000000001,0.23700000000000002,0.247,0.14200000000000002
2021-01-03 14:00:00,0.40800000000000003,0.761,0.712,0.262,0.243,0.132
2021-01-03 15:00:00,0.35100000000000003,0.707,0.658,0.274,0.226,0.111
2021-01-03 16:00:00,0.222,0.5640000000000001,0.602,0.303,0.20400000000000001,0.074
2021-01-03 17:00:00,0.098,0.495,0.663,0.47400000000000003,0.373,0.107
2021-01-03 18:00:00,0.065,0.47700000000000004,0.6910000000000001,0.663,0.603,0.318
2021-01-03 19:00:00,0.14300000000000002,0.583,0.716,0.781,0.732,0.603
2021-01-03 20:00:00,0.394,0.783,0.774,0.8210000000000001,0.785,0.739
2021-01-03 21:00:00,0.719,0.919,0.873,0.799,0.784,0.762
2021-01-03 22:00:00,0.891,0.9560000000000001,0.93,0.746,0.766,0.715
2021-01-03 23:00:00,0.933,0.9530000000000001,0.932,0.6970000000000001,0.729,0.65
2021-01-04 00:00:00,0.933,0.9440000000000001,0.919,0.655,0.706,0.611
2021-01-04 01:00:00,0.93,0.9380000000000001,0.91,0.587,0.685,0.555
2021-01-04 02:00:00,0.936,0.9390000000000001,0.907,0.498,0.629,0.494
2021-01-04 03:00:00,0.936,0.9450000000000001,0.911,0.40900000000000003,0.546,0.461
2021-01-04 04:00:00,0.924,0.9460000000000001,0.913,0.338,0.442,0.451
2021-01-04 05:00:00,0.906,0.9410000000000001,0.909,0.271,0.302,0.41000000000000003
2021-01-04 06:00:00,0.893,0.933,0.908,0.20600000000000002,0.169,0.335
2021-01-04 07:00:00,0.882,0.92,0.905,0.149,0.081,0.247
2021-01-04 08:00:00,0.778,0.837,0.811,0.065,0.016,0.10300000000000001
2021-01-04 09:00:00,0.675,0.596,0.538,0.009000000000000001,0.0,0.022
2021-01-04 10:00:00,0.661,0.579,0.494,0.034,0.001,0.067
2021-01-04 11:00:00,0.609,0.508,0.41200000000000003,0.07200000000000001,0.013000000000000001,0.073
2021-01-04 12:00:00,0.608,0.493,0.38,0.081,0.033,0.056
2021-01-04 13:00:00,0.651,0.551,0.41000000000000003,0.08600000000000001,0.025,0.032
2021-01-04 14:00:00,0.628,0.614,0.493,0.066,0.015,0.014
2021-01-04 15:00:00,0.524,0.628,0.561,0.04,0.01,0.006
2021-01-04 16:00:00,0.40900000000000003,0.559,0.537,0.036000000000000004,0.019,0.006
2021-01-04 17:00:00,0.41300000000000003,0.577,0.597,0.079,0.148,0.075
2021-01-04 18:00:00,0.384,0.604,0.654,0.134,0.331,0.23500000000000001
2021-01-04 19:00:00,0.28500000000000003,0.537,0.635,0.166,0.429,0.386
2021-01-04 20:00:00,0.167,0.41300000000000003,0.556,0.193,0.47100000000000003,0.512
2021-01-04 21:00:00,0.085,0.297,0.47700000000000004,0.212,0.455,0.531
2021-01-04 22:00:00,0.036000000000000004,0.222,0.418,0.194,0.401,0.47100000000000003
2021-01-04 23:00:00,0.011,0.162,0.354,0.132,0.328,0.405
2021-01-05 00:00:00,0.002,0.114,0.28300000000000003,0.064,0.242,0.33
2021-01-05 01:00:00,0.0,0.082,0.22,0.023,0.166,0.25
