local_time,1,2,3,4,5,6
2008-01-01 00:00:00,0.751,0.78,0.797,0.973,0.96,0.913
2008-01-01 01:00:00,0.6880000000000001,0.741,0.767,0.973,0.963,0.96
2008-01-01 02:00:00,0.598,0.6880000000000001,0.732,0.973,0.96,0.97
2008-01-01 03:00:00,0.486,0.628,0.7010000000000001,0.973,0.9570000000000001,0.972
2008-01-01 04:00:00,0.399,0.559,0.661,0.972,0.9530000000000001,0.973
2008-01-01 05:00:00,0.34500000000000003,0.505,0.611,0.97,0.9470000000000001,0.966
2008-01-01 06:00:00,0.28500000000000003,0.444,0.544,0.966,0.9580000000000001,0.9490000000000001
2008-01-01 07:00:00,0.23800000000000002,0.33,0.432,0.9590000000000001,0.96,0.96
2008-01-01 08:00:00,0.179,0.167,0.224,0.9580000000000001,0.971,0.9580000000000001
2008-01-01 09:00:00,0.06,0.041,0.056,0.971,0.973,0.963
2008-01-01 10:00:00,0.116,0.159,0.248,0.961,0.967,0.973
2008-01-01 11:00:00,0.134,0.11,0.23,0.9440000000000001,0.9460000000000001,0.966
2008-01-01 12:00:00,0.14,0.05,0.184,0.932,0.921,0.9540000000000001
2008-01-01 13:00:00,0.165,0.05,0.20600000000000002,0.924,0.898,0.9440000000000001
2008-01-01 14:00:00,0.183,0.085,0.272,0.922,0.876,0.9380000000000001
2008-01-01 15:00:00,0.191,0.127,0.33,0.929,0.861,0.933
2008-01-01 16:00:00,0.226,0.168,0.373,0.937,0.85,0.92
2008-01-01 17:00:00,0.402,0.326,0.54,0.933,0.843,0.89
2008-01-01 18:00:00,0.585,0.534,0.709,0.932,0.867,0.878
2008-01-01 19:00:00,0.668,0.645,0.754,0.933,0.884,0.887
2008-01-01 20:00:00,0.66,0.681,0.733,0.93,0.893,0.902
2008-01-01 21:00:00,0.562,0.638,0.645,0.923,0.862,0.916
2008-01-01 22:00:00,0.394,0.531,0.47500000000000003,0.903,0.8290000000000001,0.925
2008-01-01 23:00:00,0.196,0.423,0.299,0.881,0.808,0.932
2008-01-02 00:00:00,0.064,0.353,0.168,0.87,0.808,0.927
2008-01-02 01:00:00,0.012,0.315,0.097,0.872,0.8180000000000001,0.923
2008-01-02 02:00:00,0.001,0.256,0.053,0.873,0.8220000000000001,0.916
2008-01-02 03:00:00,0.0,0.179,0.022,0.881,0.8220000000000001,0.915
2008-01-02 04:00:00,0.0,0.11,0.004,0.89,0.8160000000000001,0.926
2008-01-02 05:00:00,0.001,0.058,0.001,0.891,0.806,0.935
2008-01-02 06:00:00,0.002,0.033,0.0,0.893,0.792,0.937
2008-01-02 07:00:00,0.002,0.023,0.0,0.886,0.758,0.936
2008-01-02 08:00:00,0.001,0.012,0.0,0.806,0.715,0.924
2008-01-02 09:00:00,0.0,0.003,0.0,0.848,0.806,0.936
2008-01-02 10:00:00,0.001,0.065,0.003,0.891,0.836,0.914
2008-01-02 11:00:00,0.004,0.095,0.008,0.842,0.753,0.884
2008-01-02 12:00:00,0.009000000000000001,0.112,0.014,0.788,0.671,0.846
2008-01-02 13:00:00,0.023,0.148,0.022,0.746,0.581,0.786
2008-01-02 14:00:00,0.048,0.193,0.041,0.712,0.494,0.722
2008-01-02 15:00:00,0.079,0.244,0.073,0.686,0.444,0.671
2008-01-02 16:00:00,0.14,0.323,0.14400000000000002,0.671,0.42,0.629
2008-01-02 17:00:00,0.335,0.504,0.352,0.705,0.465,0.598
2008-01-02 18:00:00,0.584,0.674,0.587,0.753,0.517,0.5660000000000001
2008-01-02 19:00:00,0.727,0.727,0.715,0.742,0.5660000000000001,0.47100000000000003
2008-01-02 20:00:00,0.77,0.732,0.75,0.6970000000000001,0.605,0.362
2008-01-02 21:00:00,0.772,0.704,0.738,0.678,0.622,0.26
2008-01-02 22:00:00,0.76,0.635,0.6920000000000001,0.676,0.628,0.193
2008-01-02 23:00:00,0.72,0.56,0.622,0.636,0.598,0.14100000000000001
2008-01-03 00:00:00,0.664,0.47300000000000003,0.55,0.593,0.527,0.098
2008-01-03 01:00:00,0.615,0.437,0.516,0.537,0.459,0.079
