Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
2015,1,0,1,0.302842378,0,1,0.314525127,1,1,1
2016,1,0,1,0.562130403,0,1,0.381416893,1,1,1
2017,1,0,1,0.682063437,0,1,0.389843273,1,1,1
2018,1,0,1,0.638354492,0,1,0.430357647,1,1,1
2019,1,0,1,0.578725815,0,1,0.420257806,1,1,1
2020,1,0,1,0.684048605,0,1,0.411896562,1,1,1
2021,1,0,1,0.613196039,0,1,0.510151863,1,1,1
2022,1,0,1,0.734246445,0,1,0.589417506,1,1,1
2023,1,0.00744,1,0.717969084,0.00192,1,0.688445568,1,1,1
2024,1,0.13632,1,0.623193979,0.14704,1,0.777340889,1,1,1
2025,1,0.2624,1,0.716938258,0.29232,1,0.796086026,1,1,1
2026,1,0.37624,1,0.8,0.41632,1,0.798554516,1,1,1
2027,1,0.50192,1,0.8,0.5536,1,0.8,1,1,1
2028,1,0.57728,1,0.8,0.60032,1,0.8,1,1,1
2029,1,0.60488,1,0.8,0.61688,1,0.8,1,1,1
2030,1,0.6076,1,0.8,0.6184,1,0.8,1,1,1
2031,1,0.58152,1,0.8,0.59296,1,0.8,1,1,1
2032,1,0.46792,1,0.8,0.4924,1,0.8,1,1,1
2033,1,0.31832,1,0.8,0.354,1,0.8,1,1,1
2034,1,0.13128,1,0.8,0.17288,1,0.8,1,1,1
2035,1,0,1,0.8,0.00608,1,0.8,1,1,1
2036,1,0,1,0.8,0,1,0.8,1,1,1
2037,1,0,1,0.8,0,1,0.8,1,1,1
2038,1,0,1,0.8,0,1,0.8,1,1,1
2039,1,0,1,0.787225962,0,1,0.8,1,1,1
2040,1,0,1,0.793472004,0,1,0.8,1,1,1
2041,1,0,1,0.799311257,0,1,0.8,1,1,1
2042,1,0,1,0.799460983,0,1,0.8,1,1,1
2043,1,0,1,0.791599942,0,1,0.8,1,1,1
2044,1,0,1,0.799835443,0,1,0.8,1,1,1
2045,1,0,1,0.798646164,0,1,0.8,1,1,1
2046,1,0,1,0.793900394,0,1,0.799857521,1,1,1
2047,1,0.02576,1,0.784325314,0.03784,1,0.8,1,1,1
2048,1,0.18968,1,0.799718237,0.20464,1,0.8,1,1,1
2049,1,0.37024,1,0.8,0.38264,1,0.8,1,1,1
2050,1,0.50768,1,0.8,0.51352,1,0.8,1,1,1
2051,1,0.68616,1,0.8,0.68744,1,0.79996233,1,1,1
2052,1,0.62552,1,0.8,0.62744,1,0.799255562,1,1,1
2053,1,0.62728,1,0.797931099,0.62912,1,0.797458744,1,1,1
2054,1,0.6224,1,0.711238194,0.62544,1,0.795482158,1,1,1
2055,1,0.5844,1,0.707468033,0.5992,1,0.786411476,1,1,1
2056,1,0.46632,1,0.702679777,0.49208,1,0.774791813,1,1,1
2057,1,0.31672,1,0.636530686,0.35248,1,0.766486168,1,1,1
2058,1,0.12936,1,0.648892355,0.17152,1,0.761340475,1,1,1
2059,1,0.0016,1,0.206974173,0.01112,1,0.734091663,1,1,1
2060,1,0,1,0.213856721,0,1,0.597781182,1,1,1
2061,1,0,1,0.13719548,0,1,0.595166588,1,1,1
2062,1,0,1,0.098112291,0,1,0.531920767,1,1,1
2063,1,0,1,0.016897972,0,1,0.415779447,1,1,1
2064,1,0,1,0.079605871,0,1,0.346488094,1,1,1
2065,1,0,1,0.133113014,0,1,0.308153486,1,1,1
2066,1,0,1,0.416834593,0,1,0.241149998,1,1,1
2067,1,0,1,0.670253658,0,1,0.104854834,1,1,1
2068,1,0,1,0.538688469,0,1,0.086776984,1,1,1
2069,1,0,1,0.071830463,0,1,0.088588834,1,1,1
2070,1,0,1,0.071588874,0,1,0.108389759,1,1,1
2071,1,0.00496,1,0.274599051,0.01712,1,0.160574138,1,1,1
2072,1,0.14584,1,0.142949319,0.15616,1,0.217325234,1,1,1
2073,1,0.27744,1,0.478634119,0.33088,1,0.262082982,1,1,1
2074,1,0.37608,1,0.548538113,0.36744,1,0.247379637,1,1,1
2075,1,0.4644,1,0.349837828,0.386,1,0.328202367,1,1,1
2076,1,0.34664,1,0.300501037,0.28168,1,0.32253313,1,1,1
2077,1,0.31568,1,0.11058073,0.25272,1,0.336382914,1,1,1
2078,1,0.32512,1,0.127334905,0.4084,1,0.42716217,1,1,1
2079,1,0.3768,1,0.186090517,0.4796,1,0.38568244,1,1,1
2080,1,0.33936,1,0.215687179,0.39784,1,0.33632884,1,1,1
2081,1,0.24872,1,0.346846962,0.30904,1,0.424684906,1,1,1
2082,1,0.09864,1,0.14084357,0.14584,1,0.382377672,1,1,1
2083,1,0,1,0.079821539,0,1,0.38564403,1,1,1
2084,1,0,1,0.01938577,0,1,0.435589218,1,1,1
2085,1,0,1,0.00853321,0,1,0.410975266,1,1,1
2086,1,0,1,0.067708737,0,1,0.330388975,1,1,1
2087,1,0,1,0.110217965,0,1,0.284632826,1,1,1
2088,1,0,1,0.624208307,0,1,0.252285338,1,1,1
2089,1,0,1,0.734524012,0,1,0.214767981,1,1,1
2090,1,0,1,0.79047327,0,1,0.242926741,1,1,1
2091,1,0,1,0.797014141,0,1,0.264021778,1,1,1
2092,1,0,1,0.798572683,0,1,0.257047224,1,1,1
2093,1,0,1,0.8,0,1,0.25459745,1,1,1
2094,1,0,1,0.77733841,0,1,0.307050753,1,1,1
2095,1,0.00024,1,0.771807289,0.00688,1,0.291080141,1,1,1
2096,1,0.12432,1,0.495589733,0.12344,1,0.214041281,1,1,1
2097,1,0.24224,1,0.744956827,0.23936,1,0.122311962,1,1,1
2098,1,0.30896,1,0.798507309,0.33792,1,0.221905184,1,1,1
2099,1,0.3376,1,0.756582308,0.33568,1,0.186730718,1,1,1
2100,1,0.34608,1,0.749357414,0.33976,1,0.139931822,1,1,1
2101,1,0.32968,1,0.754299879,0.36816,1,0.120448422,1,1,1
2102,1,0.32456,1,0.738066959,0.36416,1,0.141126168,1,1,1
2103,1,0.34088,1,0.760798168,0.3724,1,0.275420522,1,1,1
2104,1,0.31904,1,0.770358038,0.33248,1,0.387959623,1,1,1
2105,1,0.23528,1,0.796383381,0.25248,1,0.335993075,1,1,1
2106,1,0.1028,1,0.797399616,0.12888,1,0.408384323,1,1,1
2107,1,0,1,0.695589399,0,1,0.46219263,1,1,1
2108,1,0,1,0.69453435,0,1,0.631414795,1,1,1
2109,1,0,1,0.706443405,0,1,0.630480575,1,1,1
2110,1,0,1,0.121169114,0,1,0.588502598,1,1,1
2111,1,0,1,0.131895566,0,1,0.690692234,1,1,1
2112,1,0,1,0.373013091,0,1,0.726183653,1,1,1
2113,1,0,1,0.474155426,0,1,0.711267186,1,1,1
2114,1,0,1,0.360007501,0,1,0.71072321,1,1,1
2115,1,0,1,0.23277657,0,1,0.698312474,1,1,1
2116,1,0,1,0.160728896,0,1,0.722242927,1,1,1
2117,1,0,1,0.646642065,0,1,0.756059456,1,1,1
2118,1,0,1,0.458349133,0,1,0.781140804,1,1,1
2119,1,0.02784,1,0.426206017,0.03528,1,0.786715174,1,1,1
2120,1,0.18728,1,0.36328137,0.20504,1,0.794198179,1,1,1
2121,1,0.35784,1,0.788005686,0.37792,1,0.756363487,1,1,1
2122,1,0.49648,1,0.798343563,0.50656,1,0.768474865,1,1,1
2123,1,0.59768,1,0.664319563,0.59784,1,0.776396656,1,1,1
2124,1,0.61256,1,0.60998807,0.61752,1,0.768214894,1,1,1
2125,1,0.61288,1,0.314229202,0.61648,1,0.780284118,1,1,1
2126,1,0.60528,1,0.186077893,0.60912,1,0.790603924,1,1,1
2127,1,0.57032,1,0.060354423,0.58128,1,0.780665207,1,1,1
2128,1,0.45488,1,0.032995835,0.47704,1,0.729644013,1,1,1
2129,1,0.30736,1,0.052929926,0.33432,1,0.700360012,1,1,1
2130,1,0.1252,1,0.021428358,0.1604,1,0.573373318,1,1,1
2131,1,0.00016,1,0.00280469,0.00128,1,0.489399719,1,1,1
2132,1,0,1,0.013750378,0,1,0.51210351,1,1,1
2133,1,0,1,0.115912378,0,1,0.541691494,1,1,1
2134,1,0,1,0.284132528,0,1,0.538929606,1,1,1
2135,1,0,1,0.271725965,0,1,0.506316328,1,1,1
2136,1,0,1,0.148418618,0,1,0.422875357,1,1,1
2137,1,0,1,0.191159737,0,1,0.431503868,1,1,1
2138,1,0,1,0.215707398,0,1,0.438801622,1,1,1
2139,1,0,1,0.14373275,0,1,0.397250605,1,1,1
2140,1,0,1,0.143920254,0,1,0.389254117,1,1,1
2141,1,0,1,0.069568652,0,1,0.350492334,1,1,1
2142,1,0,1,0.120507836,0,1,0.280812955,1,1,1
2143,1,0.00016,1,0.069822734,0,1,0.251235842,1,1,1
2144,1,0.07056,1,0.098768186,0.05424,1,0.229107142,1,1,1
2145,1,0.20496,1,0.113205647,0.22936,1,0.057741541,1,1,1
2146,1,0.30288,1,0.12841301,0.29456,1,0.00804817,1,1,1
2147,1,0.32376,1,0.272381043,0.33552,1,0.027427918,1,1,1
2148,1,0.34112,1,0.288582134,0.3368,1,0.055075318,1,1,1
2149,1,0.37064,1,0.411074543,0.3788,1,0.03197321,1,1,1
2150,1,0.37632,1,0.250207066,0.37424,1,0.083067942,1,1,1
2151,1,0.3788,1,0.117116201,0.35848,1,0.080739618,1,1,1
2152,1,0.33536,1,0.036586582,0.33096,1,0.127759623,1,1,1
2153,1,0.25096,1,0.00512385,0.25856,1,0.119680047,1,1,1
2154,1,0.10808,1,0.000860938,0.13,1,0.136228454,1,1,1
2155,1,0,1,0.001089269,0,1,0.185825241,1,1,1
2156,1,0,1,0.001034622,0,1,0.198194623,1,1,1
2157,1,0,1,0.007614423,0,1,0.250720596,1,1,1
2158,1,0,1,0.010881757,0,1,0.226371526,1,1,1
2159,1,0,1,0.027815774,0,1,0.149209905,1,1,1
2160,1,0,1,0.087740582,0,1,0.072187901,1,1,1
2161,1,0,1,0.05598895,0,1,0.06831367,1,1,1
2162,1,0,1,0.098883778,0,1,0.082624334,1,1,1
2163,1,0,1,0.172559965,0,1,0.07337839,1,1,1
2164,1,0,1,0.202271843,0,1,0.06454491,1,1,1
2165,1,0,1,0.194009972,0,1,0.049470931,1,1,1
2166,1,0,1,0.131962466,0,1,0.045379662,1,1,1
2167,1,0.0296,1,0.084221476,0.02712,1,0.061185229,1,1,1
2168,1,0.17984,1,0.061824655,0.1736,1,0.07326026,1,1,1
2169,1,0.32144,1,0,0.292,1,0.04780035,1,1,1
2170,1,0.414,1,0,0.376,1,0.009522158,1,1,1
2171,1,0.45272,1,5.85E-05,0.37936,1,0.002456525,1,1,1
2172,1,0.42864,1,0.002709936,0.3656,1,0.007915026,1,1,1
2173,1,0.40824,1,0.016093212,0.37736,1,0.011240166,1,1,1
2174,1,0.392,1,0.083404487,0.38728,1,0.032975834,1,1,1
2175,1,0.36008,1,0.157236814,0.33832,1,0.071228314,1,1,1
2176,1,0.29296,1,0.249316311,0.26912,1,0.093501818,1,1,1
2177,1,0.1704,1,0.127076137,0.15536,1,0.102499199,1,1,1
2178,1,0.04408,1,0.13168242,0.0392,1,0.09615081,1,1,1
2179,1,0,1,0.035769844,0,1,0.097085858,1,1,1
2180,1,0,1,0.05846743,0,1,0.109331572,1,1,1
2181,1,0,1,0.080961978,0,1,0.10401125,1,1,1
2182,1,0,1,0.139504647,0,1,0.087089783,1,1,1
2183,1,0,1,0.174339199,0,1,0.083144962,1,1,1
2184,1,0,1,0.345062661,0,1,0.043461507,1,1,1
2185,1,0,1,0.421155978,0,1,0.078880465,1,1,1
2186,1,0,1,0.606805992,0,1,0.092209387,1,1,1
2187,1,0,1,0.715826941,0,1,0.114307833,1,1,1
2188,1,0,1,0.745549059,0,1,0.170099354,1,1,1
2189,1,0,1,0.699728346,0,1,0.216971254,1,1,1
2190,1,0,1,0.584223652,0,1,0.295112991,1,1,1
2191,1,0.01616,1,0.40688467,0.02824,1,0.393446541,1,1,1
2192,1,0.16024,1,0.288324523,0.18624,1,0.436835003,1,1,1
2193,1,0.28552,1,0.692447758,0.31928,1,0.425450802,1,1,1
2194,1,0.38608,1,0.798038674,0.43544,1,0.470057058,1,1,1
2195,1,0.46456,1,0.8,0.52648,1,0.546289826,1,1,1
2196,1,0.48888,1,0.799380207,0.55576,1,0.507751274,1,1,1
2197,1,0.52112,1,0.767723513,0.56856,1,0.545133782,1,1,1
2198,1,0.52752,1,0.78079114,0.58008,1,0.665158081,1,1,1
2199,1,0.53456,1,0.8,0.5708,1,0.703984642,1,1,1
2200,1,0.4364,1,0.8,0.47464,1,0.742671823,1,1,1
2201,1,0.302,1,0.8,0.34528,1,0.71283431,1,1,1
2202,1,0.12648,1,0.8,0.1688,1,0.756642723,1,1,1
2203,1,0.0068,1,0.778731585,0.02896,1,0.776200866,1,1,1
2204,1,0,1,0.553819466,0,1,0.718354702,1,1,1
2205,1,0,1,0.783127213,0,1,0.751044655,1,1,1
2206,1,0,1,0.799110937,0,1,0.739948416,1,1,1
2207,1,0,1,0.684208154,0,1,0.7736063,1,1,1
2208,1,0,1,0.441943407,0,1,0.739112568,1,1,1
2209,1,0,1,0.31810515,0,1,0.695740223,1,1,1
2210,1,0,1,0.3334867,0,1,0.656121158,1,1,1
2211,1,0,1,0.46237359,0,1,0.646067524,1,1,1
2212,1,0,1,0.494892358,0,1,0.584177018,1,1,1
2213,1,0,1,0.612389374,0,1,0.674514962,1,1,1
2214,1,0,1,0.530070591,0,1,0.757878065,1,1,1
2215,1,0.03968,1,0.464050198,0.05704,1,0.764918899,1,1,1
2216,1,0.19744,1,0.348379087,0.2156,1,0.726755905,1,1,1
2217,1,0.36784,1,0.433538008,0.3824,1,0.781891632,1,1,1
2218,1,0.5,1,0.73288517,0.506,1,0.77931261,1,1,1
2219,1,0.60112,1,0.758727884,0.60208,1,0.790289688,1,1,1
2220,1,0.60992,1,0.78460145,0.61656,1,0.794151878,1,1,1
2221,1,0.61136,1,0.789123058,0.6188,1,0.792637634,1,1,1
2222,1,0.60432,1,0.765277386,0.60616,1,0.795961428,1,1,1
2223,1,0.5636,1,0.798233318,0.56616,1,0.784511232,1,1,1
2224,1,0.4484,1,0.8,0.47728,1,0.787668323,1,1,1
2225,1,0.29752,1,0.8,0.33904,1,0.733524418,1,1,1
2226,1,0.12432,1,0.693076992,0.16872,1,0.708209801,1,1,1
2227,1,0.008,1,0.42291255,0.02632,1,0.672493458,1,1,1
2228,1,0,1,0.636031532,0,1,0.652012348,1,1,1
2229,1,0,1,0.600898314,0,1,0.750865078,1,1,1
2230,1,0,1,0.582486868,0,1,0.76350193,1,1,1
2231,1,0,1,0.221703649,0,1,0.787737083,1,1,1
2232,1,0,1,0.411392307,0,1,0.760173369,1,1,1
2233,1,0,1,0.488296652,0,1,0.740011502,1,1,1
2234,1,0,1,0.565834427,0,1,0.627635479,1,1,1
2235,1,0,1,0.492047119,0,1,0.604238892,1,1,1
2236,1,0,1,0.168203115,0,1,0.603255177,1,1,1
2237,1,0,1,0.208302236,0,1,0.525821257,1,1,1
2238,1,0,1,0.421400166,0,1,0.389010048,1,1,1
2239,1,0.03928,1,0.395470142,0.0516,1,0.394584202,1,1,1
2240,1,0.17128,1,0.49856801,0.19104,1,0.354678202,1,1,1
2241,1,0.3612,1,0.12912972,0.37576,1,0.38263483,1,1,1
2242,1,0.48936,1,0.508446884,0.49728,1,0.32605877,1,1,1
2243,1,0.50472,1,0.757258177,0.50728,1,0.291357279,1,1,1
2244,1,0.602,1,0.756265736,0.60832,1,0.558081866,1,1,1
2245,1,0.59968,1,0.792929077,0.61224,1,0.64838481,1,1,1
2246,1,0.58056,1,0.7987113,0.60488,1,0.736952591,1,1,1
2247,1,0.52328,1,0.8,0.55992,1,0.7740345,1,1,1
2248,1,0.39808,1,0.8,0.4496,1,0.752786732,1,1,1
2249,1,0.27048,1,0.8,0.3176,1,0.755413532,1,1,1
2250,1,0.1176,1,0.8,0.15848,1,0.733393574,1,1,1
2251,1,0.00144,1,0.8,0.0192,1,0.677360201,1,1,1
2252,1,0,1,0.798094893,0,1,0.682801438,1,1,1
2253,1,0,1,0.79534874,0,1,0.728497934,1,1,1
2254,1,0,1,0.798469401,0,1,0.746220207,1,1,1
2255,1,0,1,0.526339722,0,1,0.792787361,1,1,1
2256,1,0,1,0.769987297,0,1,0.781756782,1,1,1
2257,1,0,1,0.793279934,0,1,0.715779782,1,1,1
2258,1,0,1,0.763354445,0,1,0.739374924,1,1,1
2259,1,0,1,0.579473448,0,1,0.783860922,1,1,1
2260,1,0,1,0.340289736,0,1,0.78868761,1,1,1
2261,1,0,1,0.42841525,0,1,0.789661074,1,1,1
2262,1,0,1,0.463043738,0,1,0.790258312,1,1,1
2263,1,0.03928,1,0.590249348,0.05744,1,0.797768593,1,1,1
2264,1,0.19376,1,0.445352554,0.21592,1,0.740275145,1,1,1
2265,1,0.34056,1,0.608000565,0.37136,1,0.791307831,1,1,1
2266,1,0.4368,1,0.778083658,0.45712,1,0.797963906,1,1,1
2267,1,0.49728,1,0.695474195,0.51872,1,0.797646904,1,1,1
2268,1,0.46096,1,0.682084942,0.49736,1,0.790317583,1,1,1
2269,1,0.45224,1,0.609499264,0.50976,1,0.759427262,1,1,1
2270,1,0.4852,1,0.704017258,0.53936,1,0.783199072,1,1,1
2271,1,0.50744,1,0.66120019,0.5576,1,0.768475914,1,1,1
2272,1,0.4252,1,0.668715954,0.4652,1,0.782715606,1,1,1
2273,1,0.23864,1,0.670839166,0.25288,1,0.776258469,1,1,1
2274,1,0.128,1,0.721491814,0.17096,1,0.71602459,1,1,1
2275,1,0.0112,1,0.252735806,0.03232,1,0.697928334,1,1,1
2276,1,0,1,0.368157101,0,1,0.702009249,1,1,1
2277,1,0,1,0.717116356,0,1,0.633666515,1,1,1
2278,1,0,1,0.715091229,0,1,0.591942501,1,1,1
2279,1,0,1,0.421669006,0,1,0.660784054,1,1,1
2280,1,0,1,0.612054158,0,1,0.726147509,1,1,1
2281,1,0,1,0.603208399,0,1,0.701690006,1,1,1
2282,1,0,1,0.525925159,0,1,0.630390644,1,1,1
2283,1,0,1,0.452557898,0,1,0.552675247,1,1,1
2284,1,0,1,0.307505989,0,1,0.574868965,1,1,1
2285,1,0,1,0.248408962,0,1,0.621537924,1,1,1
2286,1,0,1,0.261548782,0,1,0.658661842,1,1,1
2287,1,0.04552,1,0.127307153,0.06176,1,0.646470166,1,1,1
2288,1,0.19984,1,0.062943107,0.22152,1,0.593638086,1,1,1
2289,1,0.3572,1,0.033739415,0.38648,1,0.700691318,1,1,1
2290,1,0.44336,1,0.159057844,0.50488,1,0.592482281,1,1,1
2291,1,0.48768,1,0.169390333,0.58232,1,0.629649782,1,1,1
2292,1,0.53112,1,0.408171463,0.596,1,0.598952675,1,1,1
2293,1,0.57544,1,0.498580599,0.6112,1,0.581560326,1,1,1
2294,1,0.5896,1,0.622019815,0.61472,1,0.602799177,1,1,1
2295,1,0.55904,1,0.61227684,0.58368,1,0.690253019,1,1,1
2296,1,0.4496,1,0.706606865,0.48184,1,0.714179039,1,1,1
2297,1,0.308,1,0.769611883,0.348,1,0.737831402,1,1,1
2298,1,0.12808,1,0.696452999,0.17232,1,0.703667641,1,1,1
2299,1,0.01536,1,0.612942982,0.0372,1,0.539178181,1,1,1
2300,1,0,1,0.49213419,0,1,0.538252163,1,1,1
2301,1,0,1,0.56006155,0,1,0.63830986,1,1,1
2302,1,0,1,0.76984334,0,1,0.700563526,1,1,1
2303,1,0,1,0.770727921,0,1,0.655551672,1,1,1
2304,1,0,1,0.74274745,0,1,0.581277942,1,1,1
2305,1,0,1,0.746240282,0,1,0.552863979,1,1,1
2306,1,0,1,0.653011274,0,1,0.48508358,1,1,1
2307,1,0,1,0.479898882,0,1,0.480055714,1,1,1
2308,1,0,1,0.453920555,0,1,0.449070978,1,1,1
2309,1,0,1,0.439067506,0,1,0.43111248,1,1,1
2310,1,0,1,0.42391715,0,1,0.436360026,1,1,1
2311,1,0.0444,1,0.311179376,0.06232,1,0.460533333,1,1,1
2312,1,0.1928,1,0.380770302,0.2196,1,0.34247179,1,1,1
2313,1,0.35136,1,0.16093663,0.38,1,0.550571442,1,1,1
2314,1,0.48688,1,0.28097682,0.50272,1,0.47760539,1,1,1
2315,1,0.59712,1,0.386791325,0.60088,1,0.421930361,1,1,1
2316,1,0.6056,1,0.552707767,0.61384,1,0.474253511,1,1,1
2317,1,0.58744,1,0.539469719,0.61416,1,0.430546761,1,1,1
2318,1,0.51256,1,0.629486704,0.60464,1,0.652662754,1,1,1
2319,1,0.40488,1,0.787216568,0.53744,1,0.698874378,1,1,1
2320,1,0.31656,1,0.723008538,0.39016,1,0.705314159,1,1,1
2321,1,0.22464,1,0.718332672,0.25792,1,0.6523242,1,1,1
2322,1,0.10392,1,0.730719423,0.12008,1,0.590983486,1,1,1
2323,1,0,1,0.697781802,0.00168,1,0.605071688,1,1,1
2324,1,0,1,0.323567819,0,1,0.450183391,1,1,1
2325,1,0,1,0.567359877,0,1,0.456799364,1,1,1
2326,1,0,1,0.378274393,0,1,0.474933004,1,1,1
2327,1,0,1,0.182242787,0,1,0.436465311,1,1,1
2328,1,0,1,0.05314207,0,1,0.389560318,1,1,1
2329,1,0,1,0.034099555,0,1,0.400407171,1,1,1
2330,1,0,1,0.027705345,0,1,0.442258644,1,1,1
2331,1,0,1,0.02011055,0,1,0.375713372,1,1,1
2332,1,0,1,0.034102768,0,1,0.329005862,1,1,1
2333,1,0,1,0.035948789,0,1,0.398396063,1,1,1
2334,1,0,1,0.047634971,0,1,0.50300417,1,1,1
2335,1,0.03712,1,0.010530752,0.0424,1,0.550177765,1,1,1
2336,1,0.1672,1,0.153357982,0.18856,1,0.37935524,1,1,1
2337,1,0.29336,1,0.083764732,0.33232,1,0.625742912,1,1,1
2338,1,0.38424,1,0.156853628,0.44272,1,0.526900673,1,1,1
2339,1,0.38592,1,0.386869073,0.47184,1,0.611766767,1,1,1
2340,1,0.36,1,0.458936691,0.4676,1,0.613925838,1,1,1
2341,1,0.36224,1,0.429502439,0.51848,1,0.672603894,1,1,1
2342,1,0.38928,1,0.479508352,0.55408,1,0.703588581,1,1,1
2343,1,0.40352,1,0.470822811,0.532,1,0.771262646,1,1,1
2344,1,0.36008,1,0.515524292,0.44888,1,0.742783833,1,1,1
2345,1,0.26536,1,0.586990404,0.32864,1,0.694333744,1,1,1
2346,1,0.11608,1,0.599797678,0.158,1,0.613792324,1,1,1
2347,1,0.00472,1,0.607597637,0.03368,1,0.595717764,1,1,1
2348,1,0,1,0.628244114,0,1,0.623425484,1,1,1
2349,1,0,1,0.680017948,0,1,0.524098158,1,1,1
2350,1,0,1,0.759083653,0,1,0.441886806,1,1,1
2351,1,0,1,0.765104532,0,1,0.478308487,1,1,1
2352,1,0,1,0.78803873,0,1,0.466086674,1,1,1
2353,1,0,1,0.774808407,0,1,0.425470543,1,1,1
2354,1,0,1,0.791901493,0,1,0.421570062,1,1,1
2355,1,0,1,0.796310711,0,1,0.434858608,1,1,1
2356,1,0,1,0.792813826,0,1,0.381202722,1,1,1
2357,1,0,1,0.792282295,0,1,0.31904409,1,1,1
2358,1,0,1,0.788917398,0,1,0.302424288,1,1,1
2359,1,0.0356,1,0.791974449,0.04584,1,0.25565052,1,1,1
2360,1,0.17192,1,0.748845291,0.17416,1,0.338489056,1,1,1
2361,1,0.30976,1,0.8,0.3236,1,0.203759026,1,1,1
2362,1,0.41528,1,0.8,0.42664,1,0.216586638,1,1,1
2363,1,0.49312,1,0.8,0.4696,1,0.252514934,1,1,1
2364,1,0.48752,1,0.8,0.49088,1,0.32227416,1,1,1
2365,1,0.49704,1,0.8,0.48472,1,0.359932422,1,1,1
2366,1,0.4684,1,0.8,0.44064,1,0.40920639,1,1,1
2367,1,0.43872,1,0.8,0.40368,1,0.409975958,1,1,1
2368,1,0.34592,1,0.79980917,0.3168,1,0.480713082,1,1,1
2369,1,0.23536,1,0.8,0.25256,1,0.444152832,1,1,1
2370,1,0.09912,1,0.778865528,0.13824,1,0.418265772,1,1,1
2371,1,0.00336,1,0.732938862,0.02032,1,0.411299419,1,1,1
2372,1,0,1,0.403931046,0,1,0.525101375,1,1,1
2373,1,0,1,0.386847925,0,1,0.430928612,1,1,1
2374,1,0,1,0.323682618,0,1,0.348692489,1,1,1
2375,1,0,1,0.447854138,0,1,0.353666997,1,1,1
2376,1,0,1,0.345560312,0,1,0.398057174,1,1,1
2377,1,0,1,0.641183853,0,1,0.465426254,1,1,1
2378,1,0,1,0.671841192,0,1,0.476551819,1,1,1
2379,1,0,1,0.704664946,0,1,0.476672697,1,1,1
2380,1,0,1,0.7037498,0,1,0.437826014,1,1,1
2381,1,0,1,0.786823034,0,1,0.409656954,1,1,1
2382,1,0,1,0.689124775,0,1,0.35812912,1,1,1
2383,1,0.04768,1,0.533457804,0.0684,1,0.349178886,1,1,1
2384,1,0.19368,1,0.510249758,0.21848,1,0.2184268,1,1,1
2385,1,0.35264,1,0.740647173,0.37368,1,0.185774398,1,1,1
2386,1,0.46736,1,0.785277653,0.4864,1,0.156231785,1,1,1
2387,1,0.55168,1,0.769749498,0.56496,1,0.171139908,1,1,1
2388,1,0.54864,1,0.670957946,0.51024,1,0.169780135,1,1,1
2389,1,0.50728,1,0.686503124,0.46016,1,0.242001558,1,1,1
2390,1,0.45936,1,0.571274233,0.42584,1,0.260193014,1,1,1
2391,1,0.42168,1,0.405196381,0.41608,1,0.29176879,1,1,1
2392,1,0.36008,1,0.514971161,0.36568,1,0.36676774,1,1,1
2393,1,0.25688,1,0.641989183,0.2712,1,0.2542593,1,1,1
2394,1,0.12016,1,0.331845331,0.14304,1,0.270683766,1,1,1
2395,1,0.00944,1,0.35941503,0.01288,1,0.282041263,1,1,1
2396,1,0,1,0.347036171,0,1,0.302408481,1,1,1
2397,1,0,1,0.57883277,0,1,0.271227002,1,1,1
2398,1,0,1,0.678371573,0,1,0.251663733,1,1,1
2399,1,0,1,0.345492697,0,1,0.137220598,1,1,1
2400,1,0,1,0.210891628,0,1,0.148037791,1,1,1
2401,1,0,1,0.30680983,0,1,0.116604507,1,1,1
2402,1,0,1,0.37384243,0,1,0.13680389,1,1,1
2403,1,0,1,0.535218906,0,1,0.109648466,1,1,1
2404,1,0,1,0.462497139,0,1,0.085969574,1,1,1
2405,1,0,1,0.53453989,0,1,0.074340993,1,1,1
2406,1,0,1,0.677734232,0,1,0.094038117,1,1,1
2407,1,0.05392,1,0.511965942,0.06264,1,0.073233175,1,1,1
2408,1,0.194,1,0.305625558,0.20632,1,0.05480988,1,1,1
2409,1,0.33264,1,0.302270913,0.32448,1,0.026965886,1,1,1
2410,1,0.43704,1,0.193591774,0.40416,1,0.030050874,1,1,1
2411,1,0.51088,1,0.112674153,0.49616,1,0.008587147,1,1,1
2412,1,0.51376,1,0.13875916,0.53688,1,0.033916843,1,1,1
2413,1,0.4952,1,0.20325563,0.52752,1,0.05393967,1,1,1
2414,1,0.428,1,0.279013419,0.48176,1,0.177621389,1,1,1
2415,1,0.39576,1,0.254672098,0.39944,1,0.160349584,1,1,1
2416,1,0.3488,1,0.330218005,0.33032,1,0.186134839,1,1,1
2417,1,0.248,1,0.351173162,0.25464,1,0.182260894,1,1,1
2418,1,0.1128,1,0.382817173,0.12912,1,0.211903906,1,1,1
2419,1,0.00456,1,0.163788819,0.00392,1,0.336141491,1,1,1
2420,1,0,1,0.096967441,0,1,0.313557601,1,1,1
2421,1,0,1,0.210313892,0,1,0.506985522,1,1,1
2422,1,0,1,0.241854238,0,1,0.485549498,1,1,1
2423,1,0,1,0.313724422,0,1,0.642145347,1,1,1
2424,1,0,1,0.388237047,0,1,0.640474224,1,1,1
2425,1,0,1,0.453945112,0,1,0.525231362,1,1,1
