Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
40,1,0.15965,1,0.478733987,0.1701,1,0.449651748,1,1,1
41,1,0.05015,1,0.442445934,0.06505,1,0.459098757,1,1,1
42,1,0,1,0.348929376,0,1,0.392525286,1,1,1
43,1,0,1,0.266041726,0,1,0.424805105,1,1,1
44,1,0,1,0.089584403,0,1,0.445340663,1,1,1
45,1,0,1,0.230312467,0,1,0.447620571,1,1,1
46,1,0,1,0.287980706,0,1,0.421064556,1,1,1
47,1,0,1,0.263042212,0,1,0.389388472,1,1,1
48,1,0,1,0.285360366,0,1,0.399024844,1,1,1
49,1,0,1,0.308062703,0,1,0.432957232,1,1,1
50,1,0,1,0.343526691,0,1,0.403576672,1,1,1
51,1,0,1,0.27652669,0,1,0.286548317,1,1,1
52,1,0,1,0.338940323,0,1,0.238387794,1,1,1
53,1,0,1,0.403154105,0,1,0.287496329,1,1,1
54,1,0,1,0.400711596,0,1,0.302091301,1,1,1
55,1,0,1,0.368063212,0,1,0.372431457,1,1,1
56,1,0,1,0.315478206,0,1,0.396275461,1,1,1
57,1,0.10735,1,0.365670562,0.09495,1,0.436461985,1,1,1
58,1,0.218,1,0.496318281,0.21525,1,0.456112474,1,1,1
59,1,0.28935,1,0.5,0.28535,1,0.490436048,1,1,1
60,1,0.316,1,0.5,0.3277,1,0.497390926,1,1,1
61,1,0.32255,1,0.5,0.33105,1,0.494379342,1,1,1
62,1,0.31035,1,0.5,0.32645,1,0.499367655,1,1,1
63,1,0.2752,1,0.5,0.28655,1,0.498099834,1,1,1
64,1,0.18905,1,0.499826283,0.20635,1,0.491612226,1,1,1
65,1,0.06855,1,0.472975016,0.08625,1,0.499061406,1,1,1
66,1,0,1,0.493918717,0,1,0.498996556,1,1,1
67,1,0,1,0.5,0,1,0.498587191,1,1,1
68,1,0,1,0.479025811,0,1,0.493611902,1,1,1
69,1,0,1,0.5,0,1,0.490798176,1,1,1
70,1,0,1,0.498244047,0,1,0.496435046,1,1,1
71,1,0,1,0.498865724,0,1,0.477334649,1,1,1
72,1,0,1,0.498527944,0,1,0.46737355,1,1,1
73,1,0,1,0.5,0,1,0.489476294,1,1,1
74,1,0,1,0.499528528,0,1,0.472635418,1,1,1
75,1,0,1,0.482399881,0,1,0.464874774,1,1,1
76,1,0,1,0.464662552,0,1,0.45452866,1,1,1
77,1,0,1,0.453114927,0,1,0.450764209,1,1,1
78,1,0,1,0.404663533,0,1,0.455067337,1,1,1
79,1,0,1,0.325915069,0,1,0.433593571,1,1,1
80,1,0,1,0.240404755,0,1,0.438195318,1,1,1
81,1,0.11385,1,0.189375878,0.1102,1,0.411549866,1,1,1
82,1,0.2251,1,0.191843853,0.22175,1,0.400625199,1,1,1
83,1,0.3023,1,0.218491405,0.28205,1,0.400858701,1,1,1
84,1,0.33955,1,0.013672746,0.33545,1,0.120035514,1,1,1
85,1,0.3364,1,6.16045E-05,0.32565,1,0.149725095,1,1,1
86,1,0.3241,1,2.69E-05,0.3012,1,0.09331441,1,1,1
87,1,0.264,1,3.32E-05,0.23175,1,0.052986957,1,1,1
88,1,0.16715,1,0.001030043,0.1525,1,0.035696082,1,1,1
89,1,0.014,1,2.52E-05,0.03915,1,0.016849432,1,1,1
90,1,0,1,0.048745983,0,1,0.112940379,1,1,1
91,1,0,1,0.145633176,0,1,0.138651222,1,1,1
92,1,0,1,0.105207838,0,1,0.185295001,1,1,1
93,1,0,1,0.111684405,0,1,0.171463683,1,1,1
94,1,0,1,0.204663039,0,1,0.234279365,1,1,1
95,1,0,1,0.342727214,0,1,0.292874068,1,1,1
96,1,0,1,0.280113101,0,1,0.34354204,1,1,1
97,1,0,1,0.207308308,0,1,0.291467428,1,1,1
98,1,0,1,0.246441126,0,1,0.287278682,1,1,1
99,1,0,1,0.271950603,0,1,0.267690957,1,1,1
100,1,0,1,0.292047233,0,1,0.300893069,1,1,1
101,1,0,1,0.287698329,0,1,0.2855874,1,1,1
102,1,0,1,0.111169756,0,1,0.262176693,1,1,1
103,1,0,1,0.031744913,0,1,0.23499018,1,1,1
104,1,0,1,0.017413743,0,1,0.182323158,1,1,1
105,1,0.05165,1,0.0179733,0.0577,1,0.195571423,1,1,1
106,1,0.1402,1,0.084454686,0.14985,1,0.186029837,1,1,1
107,1,0.2186,1,0.059521612,0.2448,1,0.14601633,1,1,1
108,1,0.29565,1,0.02879623,0.28975,1,0.107469917,1,1,1
109,1,0.26745,1,0.042251256,0.27585,1,0.160105527,1,1,1
110,1,0.2427,1,0.124818728,0.2204,1,0.195498854,1,1,1
111,1,0.19865,1,0.175071955,0.2036,1,0.185834438,1,1,1
112,1,0.1474,1,0.371237636,0.15315,1,0.282232166,1,1,1
113,1,0.04485,1,0.435060531,0.0527,1,0.32989052,1,1,1
114,1,0,1,0.479402691,0,1,0.334172905,1,1,1
115,1,0,1,0.399540156,0,1,0.387962401,1,1,1
116,1,0,1,0.199894548,0,1,0.327332914,1,1,1
117,1,0,1,0.171890721,0,1,0.377390445,1,1,1
118,1,0,1,0.001157759,0,1,0.083845362,1,1,1
119,1,0,1,0.047413778,0,1,0.286656827,1,1,1
120,1,0,1,0.015533479,0,1,0.216830805,1,1,1
121,1,0,1,0.048799131,0,1,0.174896986,1,1,1
122,1,0,1,0.029072043,0,1,0.133256346,1,1,1
123,1,0,1,0.071462527,0,1,0.090113186,1,1,1
124,1,0,1,0.186837465,0,1,0.059367754,1,1,1
125,1,0,1,0.217076674,0,1,0.045953602,1,1,1
126,1,0,1,0.217944741,0,1,0.035163787,1,1,1
127,1,0,1,0.281791896,0,1,0.049961947,1,1,1
128,1,0,1,0.422737271,0,1,0.077238083,1,1,1
129,1,0.05115,1,0.347470939,0.0695,1,0.096842438,1,1,1
130,1,0.14695,1,0.416450769,0.2041,1,0.121185065,1,1,1
131,1,0.2518,1,0.392386377,0.28445,1,0.123038456,1,1,1
132,1,0.31,1,0.292286903,0.3193,1,0.118517712,1,1,1
133,1,0.29735,1,0.263027817,0.28745,1,0.113481924,1,1,1
134,1,0.21305,1,0.267544866,0.2785,1,0.129449547,1,1,1
135,1,0.18245,1,0.104458615,0.1862,1,0.097789981,1,1,1
136,1,0.0996,1,0.1600243,0.0968,1,0.187592894,1,1,1
137,1,0.00755,1,0.381090701,0.0352,1,0.204442591,1,1,1
138,1,0,1,0.483787537,0,1,0.213823617,1,1,1
139,1,0,1,0.473527909,0,1,0.214368373,1,1,1
140,1,0,1,0.461399168,0,1,0.206906587,1,1,1
141,1,0,1,0.490824878,0,1,0.177137643,1,1,1
142,1,0,1,0.49361077,0,1,0.167891383,1,1,1
143,1,0,1,0.486256749,0,1,0.209629566,1,1,1
144,1,0,1,0.460767329,0,1,0.187434584,1,1,1
145,1,0,1,0.471268893,0,1,0.150515437,1,1,1
146,1,0,1,0.471063406,0,1,0.162517578,1,1,1
147,1,0,1,0.370496959,0,1,0.193754629,1,1,1
148,1,0,1,0.284192115,0,1,0.218134225,1,1,1
149,1,0,1,0.127275974,0,1,0.204915479,1,1,1
150,1,0,1,0.044046499,0,1,0.181193516,1,1,1
151,1,0,1,0.076727212,0,1,0.166862652,1,1,1
152,1,0,1,0.062592097,0,1,0.138159275,1,1,1
153,1,0.09415,1,0.116157316,0.0944,1,0.078178488,1,1,1
154,1,0.20335,1,0.263834358,0.209,1,0.048454874,1,1,1
155,1,0.2739,1,0.321543813,0.2792,1,0.041098804,1,1,1
156,1,0.3193,1,0.222115919,0.32715,1,0.047297418,1,1,1
157,1,0.3252,1,0.248517663,0.33505,1,0.051420242,1,1,1
158,1,0.31555,1,0.282448381,0.3235,1,0.052620229,1,1,1
159,1,0.25465,1,0.320360303,0.2562,1,0.033851177,1,1,1
160,1,0.1495,1,0.20044978,0.158,1,0.070418537,1,1,1
161,1,0.02765,1,0.269470662,0.0574,1,0.080772519,1,1,1
162,1,0,1,0.461681009,0,1,0.084159978,1,1,1
163,1,0,1,0.420146138,0,1,0.124373943,1,1,1
164,1,0,1,0.121807307,0,1,0.178631574,1,1,1
165,1,0,1,0.32177198,0,1,0.203849867,1,1,1
166,1,0,1,0.398043782,0,1,0.279579699,1,1,1
167,1,0,1,0.451604158,0,1,0.365392179,1,1,1
168,1,0,1,0.467719108,0,1,0.376875699,1,1,1
169,1,0,1,0.498966038,0,1,0.40948546,1,1,1
170,1,0,1,0.491104156,0,1,0.362028122,1,1,1
171,1,0,1,0.493129969,0,1,0.358675599,1,1,1
172,1,0,1,0.497089654,0,1,0.361863077,1,1,1
173,1,0,1,0.483362407,0,1,0.361812741,1,1,1
174,1,0,1,0.469207138,0,1,0.365886063,1,1,1
175,1,0,1,0.409828127,0,1,0.395145297,1,1,1
176,1,0,1,0.402167738,0,1,0.277142763,1,1,1
177,1,0.1028,1,0.39826268,0.0982,1,0.308451236,1,1,1
178,1,0.20485,1,0.32379815,0.175,1,0.329865694,1,1,1
179,1,0.2792,1,0.401969999,0.2002,1,0.256494731,1,1,1
180,1,0.2328,1,0.406673819,0.26985,1,0.233999118,1,1,1
181,1,0.2901,1,0.393092335,0.28795,1,0.186644301,1,1,1
182,1,0.2982,1,0.404877424,0.254,1,0.219004691,1,1,1
183,1,0.25555,1,0.460355431,0.24195,1,0.293883741,1,1,1
184,1,0.18025,1,0.212337435,0.1689,1,0.32903257,1,1,1
185,1,0.0601,1,0.336795062,0.0674,1,0.333167851,1,1,1
186,1,0,1,0.361295104,0,1,0.351249278,1,1,1
187,1,0,1,0.403516352,0,1,0.36767,1,1,1
188,1,0,1,0.397169173,0,1,0.319896221,1,1,1
189,1,0,1,0.460433454,0,1,0.296043992,1,1,1
190,1,0,1,0.387953222,0,1,0.261911631,1,1,1
191,1,0,1,0.395058275,0,1,0.258476526,1,1,1
192,1,0,1,0.156991482,0,1,0.212585092,1,1,1
193,1,0,1,0.114431553,0,1,0.21347861,1,1,1
194,1,0,1,0.093305066,0,1,0.149860442,1,1,1
195,1,0,1,0.084036485,0,1,0.122491107,1,1,1
196,1,0,1,0.049740594,0,1,0.133322194,1,1,1
197,1,0,1,0.03565599,0,1,0.168274433,1,1,1
198,1,0,1,0.070737116,0,1,0.201538742,1,1,1
199,1,0,1,0.087358341,0,1,0.204533279,1,1,1
200,1,0,1,0.054994591,0,1,0.19826141,1,1,1
201,1,0.0792,1,0.045397006,0.0888,1,0.199046642,1,1,1
202,1,0.18015,1,0.015394449,0.1802,1,0.180799783,1,1,1
203,1,0.2293,1,0.008329529,0.2383,1,0.148498446,1,1,1
204,1,0.24235,1,0.013248432,0.26365,1,0.091242567,1,1,1
205,1,0.29535,1,0.008050118,0.32695,1,0.061880887,1,1,1
206,1,0.3827,1,0.031659041,0.3957,1,0.0734476,1,1,1
207,1,0.28785,1,0.106153831,0.29745,1,0.120364525,1,1,1
208,1,0.20095,1,0.092379257,0.21385,1,0.159862608,1,1,1
209,1,0.07705,1,0.204619989,0.09075,1,0.249725744,1,1,1
210,1,0,1,0.42768839,0,1,0.367528916,1,1,1
211,1,0,1,0.358709455,0,1,0.384110272,1,1,1
212,1,0,1,0.181790307,0,1,0.437530428,1,1,1
213,1,0,1,0.158835367,0,1,0.410172284,1,1,1
214,1,0,1,0.135788903,0,1,0.455032677,1,1,1
215,1,0,1,0.155784622,0,1,0.478653759,1,1,1
216,1,0,1,0.110667259,0,1,0.473258227,1,1,1
217,1,0,1,0.085545331,0,1,0.467190534,1,1,1
218,1,0,1,0.039803032,0,1,0.456998348,1,1,1
219,1,0,1,0.094779879,0,1,0.472954452,1,1,1
220,1,0,1,0.129643947,0,1,0.463202864,1,1,1
221,1,0,1,0.063618653,0,1,0.424807608,1,1,1
222,1,0,1,0.088719435,0,1,0.442933649,1,1,1
223,1,0,1,0.135269955,0,1,0.451781333,1,1,1
224,1,0,1,0.09376283,0,1,0.450146079,1,1,1
225,1,0.08545,1,0.347786784,0.0889,1,0.394710869,1,1,1
226,1,0.1714,1,0.065674179,0.1807,1,0.401278854,1,1,1
227,1,0.22725,1,0.119606078,0.24425,1,0.365316272,1,1,1
228,1,0.26115,1,0.155000523,0.29315,1,0.349819124,1,1,1
229,1,0.29855,1,0.208163545,0.2938,1,0.254747272,1,1,1
230,1,0.3049,1,0.210956723,0.2651,1,0.243413925,1,1,1
231,1,0.2588,1,0.289507091,0.21395,1,0.310262561,1,1,1
232,1,0.17515,1,0.321676493,0.14365,1,0.343390733,1,1,1
233,1,0.05525,1,0.395102769,0.0571,1,0.417458296,1,1,1
234,1,0,1,0.367374748,0,1,0.480629385,1,1,1
235,1,0,1,0.450639487,0,1,0.492653698,1,1,1
236,1,0,1,0.221807793,0,1,0.487628758,1,1,1
237,1,0,1,0.281863004,0,1,0.49593544,1,1,1
238,1,0,1,0.388400555,0,1,0.497752011,1,1,1
239,1,0,1,0.296971053,0,1,0.469197512,1,1,1
240,1,0,1,0.379985214,0,1,0.465427071,1,1,1
241,1,0,1,0.252224267,0,1,0.444720626,1,1,1
242,1,0,1,0.243858293,0,1,0.442155004,1,1,1
243,1,0,1,0.098777451,0,1,0.381438136,1,1,1
244,1,0,1,0.025894754,0,1,0.315004558,1,1,1
245,1,0,1,0.148782343,0,1,0.207265407,1,1,1
246,1,0,1,0.31040296,0,1,0.188816369,1,1,1
247,1,0,1,0.253125757,0,1,0.173661739,1,1,1
248,1,0,1,0.184764162,0,1,0.109377288,1,1,1
249,1,0.0952,1,0.037699286,0.09085,1,0.174098119,1,1,1
250,1,0.1999,1,0.026046388,0.1888,1,0.137975991,1,1,1
251,1,0.25065,1,0.000456266,0.2608,1,0.083676994,1,1,1
252,1,0.2741,1,0.001902401,0.3171,1,0.048104693,1,1,1
253,1,0.27355,1,0.002332596,0.34045,1,0.01206811,1,1,1
254,1,0.2819,1,0.017471431,0.33185,1,0.008981068,1,1,1
255,1,0.2471,1,0.065310203,0.2879,1,0.013165748,1,1,1
256,1,0.179,1,0.10486991,0.2038,1,0.025061295,1,1,1
257,1,0.06185,1,0.135176823,0.0676,1,0.038188584,1,1,1
258,1,0,1,0.293949366,0,1,0.080142766,1,1,1
259,1,0,1,0.400563896,0,1,0.125193462,1,1,1
260,1,0,1,0.235877097,0,1,0.117481962,1,1,1
261,1,0,1,0.248559684,0,1,0.188949764,1,1,1
262,1,0,1,0.216647297,0,1,0.191511944,1,1,1
263,1,0,1,0.232407719,0,1,0.194298715,1,1,1
264,1,0,1,0.247813493,0,1,0.179938644,1,1,1
265,1,0,1,0.386664331,0,1,0.188114941,1,1,1
266,1,0,1,0.461212546,0,1,0.21161288,1,1,1
267,1,0,1,0.487840683,0,1,0.212710321,1,1,1
268,1,0,1,0.499334455,0,1,0.237141654,1,1,1
269,1,0,1,0.484081805,0,1,0.256544829,1,1,1
270,1,0,1,0.497727365,0,1,0.345903158,1,1,1
271,1,0,1,0.493596882,0,1,0.284260661,1,1,1
272,1,0,1,0.49692595,0,1,0.26210481,1,1,1
273,1,0,1,0.498939961,0.00005,1,0.32781899,1,1,1
274,1,0.0013,1,0.497070313,0.00205,1,0.327736527,1,1,1
275,1,0.0299,1,0.499765754,0.0313,1,0.343009651,1,1,1
276,1,0.05225,1,0.5,0.04525,1,0.479239077,1,1,1
277,1,0.02575,1,0.5,0.08825,1,0.494315356,1,1,1
278,1,0.03355,1,0.499648482,0.1531,1,0.494834304,1,1,1
279,1,0.0978,1,0.493956089,0.1845,1,0.487003505,1,1,1
280,1,0.07765,1,0.486541152,0.14065,1,0.471634746,1,1,1
281,1,0.01785,1,0.454281211,0.04515,1,0.459433317,1,1,1
282,1,0,1,0.431788326,0,1,0.456227899,1,1,1
283,1,0,1,0.220826194,0,1,0.459382534,1,1,1
284,1,0,1,0.066913337,0,1,0.457075805,1,1,1
285,1,0,1,0.09415476,0,1,0.457060933,1,1,1
286,1,0,1,0.040325772,0,1,0.443391532,1,1,1
287,1,0,1,0.05144848,0,1,0.448945195,1,1,1
288,1,0,1,0.14603968,0,1,0.362584651,1,1,1
289,1,0,1,0.120236136,0,1,0.332301349,1,1,1
290,1,0,1,0.123720028,0,1,0.285448104,1,1,1
291,1,0,1,0.118805766,0,1,0.230424062,1,1,1
292,1,0,1,0.218448028,0,1,0.240853861,1,1,1
293,1,0,1,0.17084378,0,1,0.140393943,1,1,1
294,1,0,1,0.23327902,0,1,0.083388359,1,1,1
295,1,0,1,0.406622082,0,1,0.102838882,1,1,1
296,1,0,1,0.151439443,0,1,0.150266081,1,1,1
297,1,0.00205,1,0.186523214,0.00335,1,0.133796096,1,1,1
298,1,0.04025,1,0.114003793,0.0751,1,0.211461172,1,1,1
299,1,0.14345,1,0.352625847,0.20945,1,0.198003173,1,1,1
300,1,0.20635,1,0.490128845,0.2474,1,0.194537997,1,1,1
301,1,0.26205,1,0.5,0.2861,1,0.265947581,1,1,1
302,1,0.2866,1,0.5,0.27415,1,0.347729296,1,1,1
303,1,0.23715,1,0.5,0.20435,1,0.420866341,1,1,1
304,1,0.1525,1,0.5,0.1565,1,0.415606112,1,1,1
305,1,0.0489,1,0.5,0.0659,1,0.385877192,1,1,1
306,1,0,1,0.5,0,1,0.429582358,1,1,1
307,1,0,1,0.5,0,1,0.482064724,1,1,1
308,1,0,1,0.5,0,1,0.494657219,1,1,1
309,1,0,1,0.5,0,1,0.498552174,1,1,1
310,1,0,1,0.5,0,1,0.494601548,1,1,1
311,1,0,1,0.5,0,1,0.499981225,1,1,1
312,1,0,1,0.495192588,0,1,0.5,1,1,1
313,1,0,1,0.487271637,0,1,0.5,1,1,1
314,1,0,1,0.5,0,1,0.5,1,1,1
315,1,0,1,0.49946183,0,1,0.498462677,1,1,1
316,1,0,1,0.5,0,1,0.490469963,1,1,1
317,1,0,1,0.4999578,0,1,0.497951746,1,1,1
318,1,0,1,0.494958103,0,1,0.493325144,1,1,1
319,1,0,1,0.494729281,0,1,0.483873189,1,1,1
320,1,0,1,0.376399786,0,1,0.486830086,1,1,1
321,1,0.0946,1,0.453600496,0.082,1,0.493066848,1,1,1
322,1,0.1904,1,0.47041446,0.19085,1,0.495446563,1,1,1
323,1,0.25275,1,0.492980123,0.26305,1,0.475439012,1,1,1
324,1,0.3029,1,0.496955425,0.30075,1,0.477672071,1,1,1
325,1,0.33105,1,0.492729575,0.3196,1,0.493756831,1,1,1
326,1,0.32815,1,0.492302358,0.3224,1,0.487606168,1,1,1
327,1,0.2852,1,0.495641828,0.28855,1,0.4787848,1,1,1
328,1,0.20045,1,0.488585145,0.211,1,0.495786906,1,1,1
329,1,0.08785,1,0.493927956,0.10465,1,0.474156052,1,1,1
330,1,0,1,0.419230402,0,1,0.475194872,1,1,1
331,1,0,1,0.434673041,0,1,0.479123891,1,1,1
332,1,0,1,0.397461742,0,1,0.463915736,1,1,1
333,1,0,1,0.456945896,0,1,0.489541114,1,1,1
334,1,0,1,0.470103562,0,1,0.494735211,1,1,1
335,1,0,1,0.450686455,0,1,0.492901445,1,1,1
336,1,0,1,0.469527424,0,1,0.492928535,1,1,1
337,1,0,1,0.499405504,0,1,0.494495511,1,1,1
338,1,0,1,0.499925703,0,1,0.463289768,1,1,1
339,1,0,1,0.5,0,1,0.446605593,1,1,1
340,1,0,1,0.5,0,1,0.436505199,1,1,1
341,1,0,1,0.5,0,1,0.421874583,1,1,1
342,1,0,1,0.5,0,1,0.386603207,1,1,1
343,1,0,1,0.499112517,0,1,0.359908968,1,1,1
344,1,0,1,0.474664271,0,1,0.340235979,1,1,1
345,1,0.1203,1,0.497439415,0.1192,1,0.362343133,1,1,1
346,1,0.23455,1,0.49695319,0.2359,1,0.367737085,1,1,1
347,1,0.3156,1,0.455936343,0.31705,1,0.411140532,1,1,1
348,1,0.35415,1,0.403327585,0.35895,1,0.463549316,1,1,1
349,1,0.35965,1,0.49998948,0.36575,1,0.473407448,1,1,1
350,1,0.3531,1,0.473459214,0.3596,1,0.474037707,1,1,1
351,1,0.30635,1,0.499290258,0.31845,1,0.480621159,1,1,1
352,1,0.22035,1,0.499670476,0.2351,1,0.488876224,1,1,1
353,1,0.09915,1,0.5,0.11755,1,0.485569656,1,1,1
354,1,0,1,0.49482432,0,1,0.476861418,1,1,1
355,1,0,1,0.496617526,0,1,0.487326622,1,1,1
356,1,0,1,0.449259162,0,1,0.488369048,1,1,1
357,1,0,1,0.472125113,0,1,0.479164183,1,1,1
358,1,0,1,0.392046869,0,1,0.483172179,1,1,1
359,1,0,1,0.447354526,0,1,0.485673815,1,1,1
360,1,0,1,0.42717436,0,1,0.487503052,1,1,1
361,1,0,1,0.482693643,0,1,0.491596103,1,1,1
362,1,0,1,0.477181077,0,1,0.478913129,1,1,1
363,1,0,1,0.461165518,0,1,0.457784325,1,1,1
364,1,0,1,0.422031194,0,1,0.457843632,1,1,1
365,1,0,1,0.401115895,0,1,0.422003567,1,1,1
366,1,0,1,0.414255768,0,1,0.385150552,1,1,1
367,1,0,1,0.291998327,0,1,0.375530124,1,1,1
368,1,0,1,0.101301767,0,1,0.34936893,1,1,1
369,1,0.11955,1,0.029220321,0.11855,1,0.347000182,1,1,1
370,1,0.2293,1,0.000941894,0.2328,1,0.247060642,1,1,1
371,1,0.30895,1,0.001532592,0.31055,1,0.151234061,1,1,1
372,1,0.3487,1,0.035739284,0.3278,1,0.070403122,1,1,1
373,1,0.3336,1,0.097968184,0.32325,1,0.033021488,1,1,1
374,1,0.3068,1,0.219760001,0.3029,1,0.060353361,1,1,1
375,1,0.24715,1,0.344118715,0.2175,1,0.197179735,1,1,1
376,1,0.13705,1,0.437869042,0.14505,1,0.361192346,1,1,1
377,1,0.0333,1,0.458426029,0.0688,1,0.401006729,1,1,1
378,1,0,1,0.5,0,1,0.464220017,1,1,1
379,1,0,1,0.5,0,1,0.490254224,1,1,1
380,1,0,1,0.490942121,0,1,0.5,1,1,1
381,1,0,1,0.241360039,0,1,0.105634272,1,1,1
382,1,0,1,0.497436404,0,1,0.490864843,1,1,1
383,1,0,1,0.496639967,0,1,0.457146019,1,1,1
384,1,0,1,0.481301546,0,1,0.459358543,1,1,1
385,1,0,1,0.425631434,0,1,0.420452237,1,1,1
386,1,0,1,0.366630227,0,1,0.471114218,1,1,1
387,1,0,1,0.444931358,0,1,0.485766471,1,1,1
388,1,0,1,0.490983099,0,1,0.473431885,1,1,1
389,1,0,1,0.481914133,0,1,0.415124327,1,1,1
390,1,0,1,0.401139409,0,1,0.367919058,1,1,1
391,1,0,1,0.308788777,0,1,0.299001396,1,1,1
392,1,0,1,0.230326861,0,1,0.289087236,1,1,1
393,1,0.0315,1,0.19125703,0.04255,1,0.205349684,1,1,1
394,1,0.1149,1,0.19808805,0.15015,1,0.126820669,1,1,1
395,1,0.19775,1,0.185605571,0.20665,1,0.080757663,1,1,1
396,1,0.2288,1,0.203721196,0.1789,1,0.071906507,1,1,1
397,1,0.21255,1,0.114520483,0.1775,1,0.047816888,1,1,1
398,1,0.1985,1,0.119203493,0.1535,1,0.036414661,1,1,1
399,1,0.1363,1,0.190733508,0.14765,1,0.039294597,1,1,1
400,1,0.074,1,0.240538478,0.0993,1,0.082817965,1,1,1
401,1,0.00665,1,0.277341038,0.0046,1,0.14381972,1,1,1
402,1,0,1,0.262733549,0,1,0.271049738,1,1,1
403,1,0,1,0.407558769,0,1,0.397543311,1,1,1
404,1,0,1,0.349489182,0,1,0.460529,1,1,1
405,1,0,1,0.404965014,0,1,0.405541301,1,1,1
406,1,0,1,0.440227211,0,1,0.401230574,1,1,1
407,1,0,1,0.480195016,0,1,0.40717727,1,1,1
408,1,0,1,0.45365572,0,1,0.411832333,1,1,1
409,1,0,1,0.485332251,0,1,0.427495241,1,1,1
410,1,0,1,0.486367017,0,1,0.442400933,1,1,1
411,1,0,1,0.499938548,0,1,0.471916855,1,1,1
412,1,0,1,0.5,0,1,0.4895764,1,1,1
413,1,0,1,0.5,0,1,0.48797226,1,1,1
414,1,0,1,0.5,0,1,0.498251975,1,1,1
415,1,0,1,0.5,0,1,0.5,1,1,1
416,1,0,1,0.5,0,1,0.5,1,1,1
417,1,0.1097,1,0.499962032,0.0993,1,0.5,1,1,1
418,1,0.21285,1,0.499393136,0.20165,1,0.5,1,1,1
419,1,0.2936,1,0.5,0.2727,1,0.5,1,1,1
420,1,0.32405,1,0.5,0.29815,1,0.5,1,1,1
421,1,0.3296,1,0.5,0.3049,1,0.5,1,1,1
422,1,0.32735,1,0.5,0.3286,1,0.5,1,1,1
423,1,0.29115,1,0.5,0.30255,1,0.5,1,1,1
424,1,0.2193,1,0.5,0.2347,1,0.5,1,1,1
425,1,0.10445,1,0.5,0.12245,1,0.5,1,1,1
426,1,0,1,0.5,0,1,0.5,1,1,1
427,1,0,1,0.499943137,0,1,0.5,1,1,1
428,1,0,1,0.49578771,0,1,0.49984327,1,1,1
429,1,0,1,0.481371343,0,1,0.499798924,1,1,1
430,1,0,1,0.456912011,0,1,0.487991214,1,1,1
431,1,0,1,0.416876316,0,1,0.47122398,1,1,1
