Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,2016,40293,1790
,,,,,,,,2017,39005,1733
,,,,,,,,2018,38274,1701
,,,,,,,,2019,37439,1663
,,,,,,,,2020,36012,1600
,,,,,,,,2021,34019,1511
,,,,,,,,2022,32524,1445
,,,,,,,,2023,32091,1426
,,,,,,,,2024,31110,1382
,,,,,,,,2025,29806,1324
,,,,,,,,2026,30483,1354
,,,,,,,,2027,31538,1401
,,,,,,,,2028,32693,1453
,,,,,,,,2029,35142,1561
,,,,,,,,2030,38279,1701
,,,,,,,,2031,40655,1806
,,,,,,,,2032,42270,1878
,,,,,,,,2033,43619,1938
,,,,,,,,2034,43805,1946
,,,,,,,,2035,44344,1970
,,,,,,,,2036,44212,1965
,,,,,,,,2037,46099,2048
,,,,,,,,2038,45610,2027
,,,,,,,,2039,44207,1964
,,,,,,,,2040,42096,1870
,,,,,,,,2041,40765,1811
,,,,,,,,2042,41184,1830
,,,,,,,,2043,40312,1791
,,,,,,,,2044,38925,1730
,,,,,,,,2045,37021,1645
,,,,,,,,2046,36948,1642
,,,,,,,,2047,38083,1692
,,,,,,,,2048,36966,1642
,,,,,,,,2049,34583,1537
,,,,,,,,2050,36143,1606
,,,,,,,,2051,38945,1730
,,,,,,,,2052,41148,1828
,,,,,,,,2053,44019,1956
,,,,,,,,2054,47174,2096
,,,,,,,,2055,47319,2103
,,,,,,,,2056,46599,2071
,,,,,,,,2057,47398,2106
,,,,,,,,2058,47898,2128
,,,,,,,,2059,47245,2099
,,,,,,,,2060,46725,2076
,,,,,,,,2061,48879,2172
,,,,,,,,2062,48311,2147
,,,,,,,,2063,46778,2079
,,,,,,,,2064,43913,1951
,,,,,,,,2065,41897,1862
,,,,,,,,2066,40212,1787
,,,,,,,,2067,39027,1734
,,,,,,,,2068,37245,1655
,,,,,,,,2069,36102,1604
,,,,,,,,2070,36358,1615
,,,,,,,,2071,38555,1713
,,,,,,,,2072,37524,1667
,,,,,,,,2073,34965,1554
,,,,,,,,2074,36292,1613
,,,,,,,,2075,38798,1724
,,,,,,,,2076,40627,1805
,,,,,,,,2077,42894,1906
,,,,,,,,2078,45671,2029
,,,,,,,,2079,45697,2031
,,,,,,,,2080,44766,1989
,,,,,,,,2081,45106,2004
,,,,,,,,2082,45308,2013
,,,,,,,,2083,44857,1993
,,,,,,,,2084,44871,1994
,,,,,,,,2085,47482,2110
,,,,,,,,2086,47285,2101
,,,,,,,,2087,46011,2044
,,,,,,,,2088,43519,1934
,,,,,,,,2089,42063,1869
,,,,,,,,2090,40973,1821
,,,,,,,,2091,39825,1770
,,,,,,,,2092,38141,1695
,,,,,,,,2093,36887,1639
,,,,,,,,2094,37189,1652
,,,,,,,,2095,39188,1741
,,,,,,,,2096,38162,1696
,,,,,,,,2097,35607,1582
,,,,,,,,2098,36854,1637
,,,,,,,,2099,39059,1735
,,,,,,,,2100,40655,1806
,,,,,,,,2101,42965,1909
,,,,,,,,2102,45454,2020
,,,,,,,,2103,44879,1994
,,,,,,,,2104,43634,1939
,,,,,,,,2105,43774,1945
,,,,,,,,2106,44005,1955
,,,,,,,,2107,43699,1942
,,,,,,,,2108,44078,1959
,,,,,,,,2109,46362,2060
,,,,,,,,2110,46524,2067
,,,,,,,,2111,45557,2024
,,,,,,,,2112,43372,1927
,,,,,,,,2113,42087,1870
,,,,,,,,2114,41238,1832
,,,,,,,,2115,40206,1786
,,,,,,,,2116,38567,1714
,,,,,,,,2117,37266,1656
,,,,,,,,2118,37498,1666
,,,,,,,,2119,39425,1752
,,,,,,,,2120,38514,1711
,,,,,,,,2121,35914,1596
,,,,,,,,2122,37122,1649
,,,,,,,,2123,39341,1748
,,,,,,,,2124,40636,1806
,,,,,,,,2125,42579,1892
,,,,,,,,2126,45028,2001
,,,,,,,,2127,44566,1980
,,,,,,,,2128,43546,1935
,,,,,,,,2129,43944,1953
,,,,,,,,2130,44449,1975
,,,,,,,,2131,44091,1959
,,,,,,,,2132,44372,1972
,,,,,,,,2133,46628,2072
,,,,,,,,2134,46509,2067
,,,,,,,,2135,45584,2025
,,,,,,,,2136,43405,1929
,,,,,,,,2137,42134,1872
,,,,,,,,2138,41291,1835
,,,,,,,,2139,40517,1800
,,,,,,,,2140,39003,1733
,,,,,,,,2141,37715,1676
,,,,,,,,2142,37958,1687
,,,,,,,,2143,39707,1764
,,,,,,,,2144,38856,1726
,,,,,,,,2145,36080,1603
,,,,,,,,2146,37124,1649
,,,,,,,,2147,39108,1738
,,,,,,,,2148,40669,1807
,,,,,,,,2149,43330,1925
,,,,,,,,2150,46541,2068
,,,,,,,,2151,46868,2083
,,,,,,,,2152,46453,2064
,,,,,,,,2153,47448,2108
,,,,,,,,2154,48065,2136
,,,,,,,,2155,47449,2108
,,,,,,,,2156,46880,2083
,,,,,,,,2157,48580,2159
,,,,,,,,2158,48508,2155
,,,,,,,,2159,47879,2127
,,,,,,,,2160,45974,2043
,,,,,,,,2161,44233,1965
,,,,,,,,2162,41770,1856
,,,,,,,,2163,40229,1787
,,,,,,,,2164,38507,1711
,,,,,,,,2165,36658,1629
,,,,,,,,2166,35603,1582
,,,,,,,,2167,35762,1589
,,,,,,,,2168,34644,1539
,,,,,,,,2169,32561,1447
,,,,,,,,2170,32887,1461
,,,,,,,,2171,33571,1492
,,,,,,,,2172,34252,1522
,,,,,,,,2173,37089,1648
,,,,,,,,2174,41009,1822
,,,,,,,,2175,43978,1954
,,,,,,,,2176,46354,2060
,,,,,,,,2177,48607,2160
,,,,,,,,2178,48803,2169
,,,,,,,,2179,48910,2173
,,,,,,,,2180,48875,2172
,,,,,,,,2181,50323,2236
,,,,,,,,2182,49949,2219
,,,,,,,,2183,49258,2189
,,,,,,,,2184,48150,2140
,,,,,,,,2185,46253,2055
,,,,,,,,2186,45639,2028
,,,,,,,,2187,44311,1969
,,,,,,,,2188,42201,1875
,,,,,,,,2189,39438,1752
,,,,,,,,2190,37737,1677
,,,,,,,,2191,35864,1593
,,,,,,,,2192,34123,1516
,,,,,,,,2193,31968,1420
,,,,,,,,2194,32743,1455
,,,,,,,,2195,33745,1499
,,,,,,,,2196,34903,1551
,,,,,,,,2197,37749,1677
,,,,,,,,2198,42343,1881
,,,,,,,,2199,44948,1997
,,,,,,,,2200,46947,2086
,,,,,,,,2201,49055,2180
,,,,,,,,2202,49484,2199
,,,,,,,,2203,49463,2198
,,,,,,,,2204,49658,2207
,,,,,,,,2205,51895,2306
,,,,,,,,2206,52118,2316
,,,,,,,,2207,50452,2242
,,,,,,,,2208,48568,2158
,,,,,,,,2209,47106,2093
,,,,,,,,2210,47530,2112
,,,,,,,,2211,46096,2048
,,,,,,,,2212,44768,1989
,,,,,,,,2213,42855,1904
,,,,,,,,2214,42509,1889
,,,,,,,,2215,42230,1876
,,,,,,,,2216,40488,1799
,,,,,,,,2217,37489,1666
,,,,,,,,2218,38567,1714
,,,,,,,,2219,40172,1785
,,,,,,,,2220,41366,1838
,,,,,,,,2221,44129,1961
,,,,,,,,2222,47422,2107
,,,,,,,,2223,47610,2116
,,,,,,,,2224,47687,2119
,,,,,,,,2225,49317,2191
,,,,,,,,2226,49587,2203
,,,,,,,,2227,48645,2162
,,,,,,,,2228,49041,2179
,,,,,,,,2229,50940,2264
,,,,,,,,2230,50809,2258
,,,,,,,,2231,49490,2199
,,,,,,,,2232,47396,2106
,,,,,,,,2233,45265,2011
,,,,,,,,2234,44476,1976
,,,,,,,,2235,43333,1925
,,,,,,,,2236,41523,1845
,,,,,,,,2237,40190,1786
,,,,,,,,2238,40549,1802
,,,,,,,,2239,42486,1888
,,,,,,,,2240,40879,1816
,,,,,,,,2241,38587,1714
,,,,,,,,2242,39701,1764
,,,,,,,,2243,41372,1838
,,,,,,,,2244,42222,1876
,,,,,,,,2245,45479,2021
,,,,,,,,2246,47802,2124
,,,,,,,,2247,47538,2112
,,,,,,,,2248,47207,2098
,,,,,,,,2249,48327,2147
,,,,,,,,2250,48029,2134
,,,,,,,,2251,47155,2095
,,,,,,,,2252,47657,2118
,,,,,,,,2253,49369,2194
,,,,,,,,2254,48723,2165
,,,,,,,,2255,47581,2114
,,,,,,,,2256,45368,2016
,,,,,,,,2257,43229,1921
,,,,,,,,2258,42382,1883
,,,,,,,,2259,41354,1837
,,,,,,,,2260,39322,1747
,,,,,,,,2261,37938,1686
,,,,,,,,2262,38118,1694
,,,,,,,,2263,39656,1762
,,,,,,,,2264,38342,1704
,,,,,,,,2265,36381,1616
,,,,,,,,2266,37609,1671
,,,,,,,,2267,39394,1750
,,,,,,,,2268,40268,1789
,,,,,,,,2269,43454,1931
,,,,,,,,2270,45761,2033
,,,,,,,,2271,45957,2042
,,,,,,,,2272,46334,2059
,,,,,,,,2273,48187,2141
,,,,,,,,2274,48166,2140
,,,,,,,,2275,47260,2100
,,,,,,,,2276,47083,2092
,,,,,,,,2277,48629,2161
,,,,,,,,2278,47927,2130
,,,,,,,,2279,46547,2068
,,,,,,,,2280,44085,1959
,,,,,,,,2281,41653,1851
,,,,,,,,2282,40056,1780
,,,,,,,,2283,39082,1737
,,,,,,,,2284,37185,1652
,,,,,,,,2285,36063,1602
,,,,,,,,2286,36588,1626
,,,,,,,,2287,39151,1740
,,,,,,,,2288,37655,1673
,,,,,,,,2289,36122,1605
,,,,,,,,2290,37531,1668
,,,,,,,,2291,39686,1763
,,,,,,,,2292,40948,1819
,,,,,,,,2293,44629,1983
,,,,,,,,2294,47675,2118
,,,,,,,,2295,48290,2146
,,,,,,,,2296,48716,2165
,,,,,,,,2297,50255,2233
,,,,,,,,2298,50190,2230
,,,,,,,,2299,48740,2166
,,,,,,,,2300,48228,2143
,,,,,,,,2301,49466,2198
,,,,,,,,2302,48809,2169
,,,,,,,,2303,48109,2138
,,,,,,,,2304,46118,2049
,,,,,,,,2305,43231,1921
,,,,,,,,2306,41692,1853
,,,,,,,,2307,40547,1802
,,,,,,,,2308,38274,1701
,,,,,,,,2309,36642,1628
,,,,,,,,2310,36014,1600
,,,,,,,,2311,35945,1597
,,,,,,,,2312,34310,1524
,,,,,,,,2313,33977,1510
,,,,,,,,2314,36190,1608
,,,,,,,,2315,38694,1719
,,,,,,,,2316,40148,1784
,,,,,,,,2317,43028,1912
,,,,,,,,2318,45767,2034
,,,,,,,,2319,46301,2057
,,,,,,,,2320,46750,2077
,,,,,,,,2321,48150,2140
,,,,,,,,2322,48165,2140
,,,,,,,,2323,46878,2083
,,,,,,,,2324,45953,2042
,,,,,,,,2325,46973,2087
,,,,,,,,2326,46379,2061
,,,,,,,,2327,45759,2033
,,,,,,,,2328,44220,1965
,,,,,,,,2329,42090,1870
,,,,,,,,2330,39802,1769
,,,,,,,,2331,38589,1715
,,,,,,,,2332,36840,1637
,,,,,,,,2333,35290,1568
,,,,,,,,2334,34365,1527
,,,,,,,,2335,34260,1522
,,,,,,,,2336,33168,1474
,,,,,,,,2337,32026,1423
,,,,,,,,2338,33047,1468
,,,,,,,,2339,34312,1524
,,,,,,,,2340,35751,1588
,,,,,,,,2341,37479,1665
,,,,,,,,2342,40934,1819
,,,,,,,,2343,42852,1904
,,,,,,,,2344,44111,1960
,,,,,,,,2345,44968,1998
,,,,,,,,2346,45409,2018
,,,,,,,,2347,45490,2021
,,,,,,,,2348,45711,2031
,,,,,,,,2349,47520,2112
,,,,,,,,2350,47729,2121
,,,,,,,,2351,46320,2058
,,,,,,,,2352,44764,1989
,,,,,,,,2353,43665,1940
,,,,,,,,2354,43437,1930
,,,,,,,,2355,41547,1846
,,,,,,,,2356,39979,1776
,,,,,,,,2357,37468,1665
,,,,,,,,2358,35566,1580
,,,,,,,,2359,33175,1474
,,,,,,,,2360,32120,1427
,,,,,,,,2361,31361,1393
,,,,,,,,2362,32482,1443
,,,,,,,,2363,33670,1496
,,,,,,,,2364,35180,1563
,,,,,,,,2365,36836,1637
,,,,,,,,2366,39701,1764
,,,,,,,,2367,40714,1809
,,,,,,,,2368,40870,1816
,,,,,,,,2369,40775,1812
,,,,,,,,2370,40750,1811
,,,,,,,,2371,40845,1815
,,,,,,,,2372,41072,1825
,,,,,,,,2373,43489,1932
,,,,,,,,2374,43863,1949
,,,,,,,,2375,42263,1878
,,,,,,,,2376,40461,1798
,,,,,,,,2377,40153,1784
,,,,,,,,2378,40599,1804
,,,,,,,,2379,39650,1762
,,,,,,,,2380,38958,1731
,,,,,,,,2381,37629,1672
,,,,,,,,2382,37374,1661
,,,,,,,,2383,37800,1680
,,,,,,,,2384,36390,1617
,,,,,,,,2385,35269,1567
,,,,,,,,2386,37267,1656
,,,,,,,,2387,39930,1774
,,,,,,,,2388,41439,1841
,,,,,,,,2389,44252,1966
,,,,,,,,2390,47034,2090
,,,,,,,,2391,46808,2080
,,,,,,,,2392,46306,2058
,,,,,,,,2393,47328,2103
,,,,,,,,2394,47213,2098
,,,,,,,,2395,46197,2053
,,,,,,,,2396,46429,2063
,,,,,,,,2397,48544,2157
,,,,,,,,2398,48192,2141
,,,,,,,,2399,46787,2079
,,,,,,,,2400,44522,1978
,,,,,,,,2401,42496,1888
,,,,,,,,2402,41470,1843
,,,,,,,,2403,40449,1797
,,,,,,,,2404,38488,1710
,,,,,,,,2405,37275,1656
,,,,,,,,2406,37429,1663
,,,,,,,,2407,39217,1743
,,,,,,,,2408,37743,1677
,,,,,,,,2409,35913,1596
,,,,,,,,2410,37564,1669
,,,,,,,,2411,39983,1777
,,,,,,,,2412,41658,1851
,,,,,,,,2413,44783,1990
,,,,,,,,2414,48161,2140
,,,,,,,,2415,48703,2164
,,,,,,,,2416,48978,2176
,,,,,,,,2417,50341,2237
,,,,,,,,2418,50408,2240
,,,,,,,,2419,49423,2196
,,,,,,,,2420,49275,2190
,,,,,,,,2421,50947,2264
,,,,,,,,2422,50562,2247
,,,,,,,,2423,48988,2177
,,,,,,,,2424,46377,2061
,,,,,,,,2425,44160,1962
,,,,,,,,2426,43364,1927
,,,,,,,,2427,41966,1865
,,,,,,,,2428,39991,1777
,,,,,,,,2429,38433,1708
,,,,,,,,2430,38370,1705
,,,,,,,,2431,39917,1774
,,,,,,,,2432,38278,1701
,,,,,,,,2433,36295,1613
,,,,,,,,2434,37931,1685
,,,,,,,,2435,40488,1799
,,,,,,,,2436,42200,1875
,,,,,,,,2437,45256,2011
,,,,,,,,2438,48748,2166
,,,,,,,,2439,49104,2182
,,,,,,,,2440,49092,2181
,,,,,,,,2441,50246,2233
,,,,,,,,2442,50479,2243
,,,,,,,,2443,49609,2204
,,,,,,,,2444,49313,2191
,,,,,,,,2445,50941,2264
,,,,,,,,2446,50404,2240
,,,,,,,,2447,48815,2169
,,,,,,,,2448,46201,2053
,,,,,,,,2449,44006,1955
,,,,,,,,2450,43017,1911
,,,,,,,,2451,41976,1865
,,,,,,,,2452,40099,1782
,,,,,,,,2453,39012,1733
,,,,,,,,2454,39216,1742
,,,,,,,,2455,41027,1823
,,,,,,,,2456,39687,1763
,,,,,,,,2457,37073,1647
,,,,,,,,2458,38068,1691
,,,,,,,,2459,39723,1765
,,,,,,,,2460,40812,1813
,,,,,,,,2461,43315,1925
,,,,,,,,2462,46448,2064
,,,,,,,,2463,46302,2057
,,,,,,,,2464,45915,2040
,,,,,,,,2465,47057,2091
,,,,,,,,2466,47335,2103
,,,,,,,,2467,46585,2070
,,,,,,,,2468,46795,2079
,,,,,,,,2469,49251,2188
,,,,,,,,2470,49221,2187
,,,,,,,,2471,48188,2141
,,,,,,,,2472,46150,2051
,,,,,,,,2473,44232,1965
,,,,,,,,2474,43355,1926
,,,,,,,,2475,42433,1885
,,,,,,,,2476,40424,1796
,,,,,,,,2477,39147,1739
,,,,,,,,2478,39289,1746
,,,,,,,,2479,40814,1813
,,,,,,,,2480,39431,1752
,,,,,,,,2481,37294,1657
,,,,,,,,2482,38753,1722
,,,,,,,,2483,40421,1796
,,,,,,,,2484,41228,1832
,,,,,,,,2485,43683,1941
,,,,,,,,2486,46658,2073
,,,,,,,,2487,46652,2073
,,,,,,,,2488,46295,2057
,,,,,,,,2489,47457,2109
,,,,,,,,2490,47555,2113
,,,,,,,,2491,46727,2076
,,,,,,,,2492,47016,2089
,,,,,,,,2493,49044,2179
,,,,,,,,2494,49270,2189
,,,,,,,,2495,48898,2173
,,,,,,,,2496,47734,2121
,,,,,,,,2497,46071,2047
,,,,,,,,2498,43615,1938
,,,,,,,,2499,42657,1895
,,,,,,,,2500,40914,1818
,,,,,,,,2501,39312,1747
,,,,,,,,2502,38490,1710
,,,,,,,,2503,38836,1726
,,,,,,,,2504,37681,1674
,,,,,,,,2505,35582,1581
,,,,,,,,2506,36018,1600
,,,,,,,,2507,36525,1623
,,,,,,,,2508,37299,1657
,,,,,,,,2509,38684,1719
,,,,,,,,2510,42073,1869
,,,,,,,,2511,43413,1929
,,,,,,,,2512,43955,1953
,,,,,,,,2513,44681,1985
,,,,,,,,2514,44604,1982
,,,,,,,,2515,44605,1982
,,,,,,,,2516,45519,2023
,,,,,,,,2517,47763,2122
,,,,,,,,2518,48462,2153
,,,,,,,,2519,48020,2134
,,,,,,,,2520,47606,2115
,,,,,,,,2521,47085,2092
,,,,,,,,2522,46547,2068
,,,,,,,,2523,45079,2003
,,,,,,,,2524,43758,1944
,,,,,,,,2525,41096,1826
,,,,,,,,2526,39106,1738
,,,,,,,,2527,37206,1653
,,,,,,,,2528,35563,1580
,,,,,,,,2529,34101,1515
,,,,,,,,2530,34429,1530
,,,,,,,,2531,34964,1553
,,,,,,,,2532,35573,1581
,,,,,,,,2533,36698,1631
,,,,,,,,2534,39063,1736
,,,,,,,,2535,40153,1784
,,,,,,,,2536,40987,1821
,,,,,,,,2537,42031,1868
,,,,,,,,2538,42463,1887
,,,,,,,,2539,42997,1911
,,,,,,,,2540,43980,1954
,,,,,,,,2541,46090,2048
,,,,,,,,2542,46631,2072
,,,,,,,,2543,45031,2001
,,,,,,,,2544,43264,1922
,,,,,,,,2545,42088,1870
,,,,,,,,2546,44769,1989
,,,,,,,,2547,43385,1928
,,,,,,,,2548,42200,1875
,,,,,,,,2549,40212,1787
,,,,,,,,2550,39589,1759
,,,,,,,,2551,37992,1688
,,,,,,,,2552,36399,1617
,,,,,,,,2553,35589,1581
,,,,,,,,2554,37452,1664
,,,,,,,,2555,39680,1763
,,,,,,,,2556,40507,1800
,,,,,,,,2557,43320,1925
,,,,,,,,2558,44364,1971
,,,,,,,,2559,43321,1925
,,,,,,,,2560,41974,1865
,,,,,,,,2561,42397,1884
,,,,,,,,2562,42179,1874
,,,,,,,,2563,41388,1839
,,,,,,,,2564,41479,1843
,,,,,,,,2565,43288,1923
,,,,,,,,2566,42625,1894
,,,,,,,,2567,41140,1828
,,,,,,,,2568,39000,1733
,,,,,,,,2569,37445,1664
,,,,,,,,2570,36394,1617
,,,,,,,,2571,35889,1595
,,,,,,,,2572,34526,1534
,,,,,,,,2573,33894,1506
,,,,,,,,2574,34508,1533
,,,,,,,,2575,36989,1643
,,,,,,,,2576,35474,1576
,,,,,,,,2577,34611,1538
,,,,,,,,2578,36486,1621
,,,,,,,,2579,38998,1733
,,,,,,,,2580,40498,1799
,,,,,,,,2581,43714,1942
,,,,,,,,2582,45872,2038
,,,,,,,,2583,45700,2031
,,,,,,,,2584,45673,2029
,,,,,,,,2585,46840,2081
,,,,,,,,2586,46902,2084
,,,,,,,,2587,45842,2037
,,,,,,,,2588,45335,2014
,,,,,,,,2589,46602,2071
,,,,,,,,2590,46056,2046
,,,,,,,,2591,44531,1979
,,,,,,,,2592,42133,1872
,,,,,,,,2593,39966,1776
,,,,,,,,2594,39311,1747
,,,,,,,,2595,38342,1704
,,,,,,,,2596,36616,1627
,,,,,,,,2597,35682,1585
,,,,,,,,2598,36038,1601
,,,,,,,,2599,37902,1684
,,,,,,,,2600,36489,1621
,,,,,,,,2601,35114,1560
,,,,,,,,2602,36649,1628
,,,,,,,,2603,38893,1728
,,,,,,,,2604,40152,1784
,,,,,,,,2605,43138,1917
,,,,,,,,2606,46072,2047
,,,,,,,,2607,46298,2057
,,,,,,,,2608,46362,2060
,,,,,,,,2609,47927,2130
,,,,,,,,2610,48292,2146
,,,,,,,,2611,47393,2106
,,,,,,,,2612,46653,2073
,,,,,,,,2613,47793,2124
,,,,,,,,2614,47193,2097
,,,,,,,,2615,45358,2015
,,,,,,,,2616,42772,1900
,,,,,,,,2617,40486,1799
,,,,,,,,2618,39050,1735
,,,,,,,,2619,37950,1686
,,,,,,,,2620,36177,1607
,,,,,,,,2621,35271,1567
,,,,,,,,2622,35627,1583
,,,,,,,,2623,37856,1682
,,,,,,,,2624,36433,1619
,,,,,,,,2625,35101,1560
,,,,,,,,2626,36826,1636
,,,,,,,,2627,39281,1745
,,,,,,,,2628,40586,1803
,,,,,,,,2629,43265,1922
,,,,,,,,2630,46218,2054
,,,,,,,,2631,46306,2058
,,,,,,,,2632,46197,2053
,,,,,,,,2633,47535,2112
,,,,,,,,2634,47781,2123
,,,,,,,,2635,46668,2074
,,,,,,,,2636,46455,2064
,,,,,,,,2637,48446,2153
,,,,,,,,2638,48328,2147
,,,,,,,,2639,47022,2089
,,,,,,,,2640,44872,1994
,,,,,,,,2641,42761,1900
,,,,,,,,2642,41947,1864
,,,,,,,,2643,40779,1812
,,,,,,,,2644,38740,1721
,,,,,,,,2645,37319,1658
,,,,,,,,2646,37317,1658
,,,,,,,,2647,38648,1717
,,,,,,,,2648,37236,1654
,,,,,,,,2649,36212,1609
,,,,,,,,2650,37955,1686
,,,,,,,,2651,40468,1798
,,,,,,,,2652,41540,1846
,,,,,,,,2653,43735,1943
,,,,,,,,2654,45153,2006
,,,,,,,,2655,43807,1947
,,,,,,,,2656,42141,1872
,,,,,,,,2657,42123,1872
,,,,,,,,2658,41725,1854
,,,,,,,,2659,40576,1803
,,,,,,,,2660,40459,1798
,,,,,,,,2661,41963,1865
,,,,,,,,2662,41894,1861
,,,,,,,,2663,41299,1835
,,,,,,,,2664,39735,1766
,,,,,,,,2665,38028,1690
,,,,,,,,2666,36825,1636
,,,,,,,,2667,35707,1586
,,,,,,,,2668,33887,1506
,,,,,,,,2669,32429,1441
,,,,,,,,2670,31564,1402
,,,,,,,,2671,31244,1388
,,,,,,,,2672,30427,1352
,,,,,,,,2673,30897,1373
,,,,,,,,2674,32391,1439
,,,,,,,,2675,33791,1501
,,,,,,,,2676,34828,1547
,,,,,,,,2677,36893,1639
,,,,,,,,2678,38313,1702
,,,,,,,,2679,39177,1741
,,,,,,,,2680,39910,1773
,,,,,,,,2681,40431,1796
,,,,,,,,2682,40536,1801
,,,,,,,,2683,40630,1805
,,,,,,,,2684,39893,1773
,,,,,,,,2685,40793,1813
,,,,,,,,2686,40812,1813
,,,,,,,,2687,38942,1730
,,,,,,,,2688,37130,1650
,,,,,,,,2689,36469,1620
,,,,,,,,2690,35617,1583
,,,,,,,,2691,34510,1533
,,,,,,,,2692,34223,1521
,,,,,,,,2693,32736,1454
,,,,,,,,2694,31814,1413
,,,,,,,,2695,30949,1375
,,,,,,,,2696,30059,1335
,,,,,,,,2697,29440,1308
,,,,,,,,2698,30474,1354
,,,,,,,,2699,31718,1409
,,,,,,,,2700,33277,1478
,,,,,,,,2701,35321,1569
,,,,,,,,2702,39118,1738
,,,,,,,,2703,41291,1835
,,,,,,,,2704,42788,1901
,,,,,,,,2705,43913,1951
,,,,,,,,2706,44575,1981
,,,,,,,,2707,44741,1988
,,,,,,,,2708,44257,1967
,,,,,,,,2709,45819,2036
,,,,,,,,2710,46102,2048
,,,,,,,,2711,43686,1941
,,,,,,,,2712,41070,1825
,,,,,,,,2713,39900,1773
,,,,,,,,2714,39592,1759
,,,,,,,,2715,38237,1699
,,,,,,,,2716,37387,1661
,,,,,,,,2717,35948,1597
,,,,,,,,2718,35917,1596
,,,,,,,,2719,36848,1637
,,,,,,,,2720,35205,1564
,,,,,,,,2721,34516,1534
,,,,,,,,2722,36416,1618
,,,,,,,,2723,38837,1726
,,,,,,,,2724,40058,1780
,,,,,,,,2725,43015,1911
,,,,,,,,2726,45281,2012
,,,,,,,,2727,45010,2000
,,,,,,,,2728,44594,1981
,,,,,,,,2729,45653,2029
,,,,,,,,2730,45693,2030
,,,,,,,,2731,44504,1977
,,,,,,,,2732,43939,1952
,,,,,,,,2733,45377,2016
,,,,,,,,2734,44740,1988
,,,,,,,,2735,43017,1911
,,,,,,,,2736,40639,1806
,,,,,,,,2737,38713,1720
,,,,,,,,2738,37352,1660
,,,,,,,,2739,36593,1626
,,,,,,,,2740,35095,1559
,,,,,,,,2741,34391,1528
,,,,,,,,2742,34813,1547
,,,,,,,,2743,37355,1660
,,,,,,,,2744,35865,1594
,,,,,,,,2745,34800,1546
,,,,,,,,2746,36650,1628
,,,,,,,,2747,39128,1739
,,,,,,,,2748,40542,1801
,,,,,,,,2749,43735,1943
,,,,,,,,2750,46740,2077
,,,,,,,,2751,47009,2089
,,,,,,,,2752,47413,2107
,,,,,,,,2753,49326,2192
,,,,,,,,2754,49721,2209
,,,,,,,,2755,48613,2160
,,,,,,,,2756,48038,2135
,,,,,,,,2757,49480,2199
,,,,,,,,2758,49141,2184
,,,,,,,,2759,47648,2117
,,,,,,,,2760,45462,2020
,,,,,,,,2761,43515,1934
,,,,,,,,2762,41754,1855
,,,,,,,,2763,40792,1813
,,,,,,,,2764,38970,1732
,,,,,,,,2765,37771,1678
,,,,,,,,2766,37939,1686
,,,,,,,,2767,40176,1785
,,,,,,,,2768,38402,1706
,,,,,,,,2769,36856,1638
,,,,,,,,2770,38559,1713
,,,,,,,,2771,41137,1828
,,,,,,,,2772,42769,1900
,,,,,,,,2773,46465,2065
,,,,,,,,2774,50468,2243
,,,,,,,,2775,51613,2293
,,,,,,,,2776,52361,2327
,,,,,,,,2777,54505,2422
,,,,,,,,2778,55281,2456
,,,,,,,,2779,54399,2417
,,,,,,,,2780,53997,2399
,,,,,,,,2781,55593,2470
,,,,,,,,2782,55744,2477
,,,,,,,,2783,54411,2418
,,,,,,,,2784,52012,2311
,,,,,,,,2785,49229,2187
,,,,,,,,2786,47011,2089
,,,,,,,,2787,45376,2016
,,,,,,,,2788,43040,1912
,,,,,,,,2789,41141,1828
,,,,,,,,2790,40908,1818
,,,,,,,,2791,42674,1896
,,,,,,,,2792,40408,1795
,,,,,,,,2793,38536,1712
,,,,,,,,2794,40063,1780
,,,,,,,,2795,42328,1881
,,,,,,,,2796,43740,1944
,,,,,,,,2797,47588,2115
,,,,,,,,2798,51626,2294
,,,,,,,,2799,52725,2343
,,,,,,,,2800,53521,2378
,,,,,,,,2801,55396,2462
,,,,,,,,2802,55312,2458
,,,,,,,,2803,53788,2390
,,,,,,,,2804,53955,2398
,,,,,,,,2805,55837,2481
,,,,,,,,2806,55710,2476
,,,,,,,,2807,54494,2421
,,,,,,,,2808,52337,2326
,,,,,,,,2809,49531,2201
,,,,,,,,2810,47958,2131
,,,,,,,,2811,46455,2064
,,,,,,,,2812,43935,1952
,,,,,,,,2813,41932,1863
,,,,,,,,2814,41513,1845
,,,,,,,,2815,42333,1881
,,,,,,,,2816,40259,1789
,,,,,,,,2817,38608,1715
,,,,,,,,2818,39817,1769
,,,,,,,,2819,41595,1848
,,,,,,,,2820,42677,1896
,,,,,,,,2821,45987,2043
,,,,,,,,2822,49569,2203
,,,,,,,,2823,50422,2241
,,,,,,,,2824,51270,2278
,,,,,,,,2825,53397,2373
,,,,,,,,2826,53365,2371
,,,,,,,,2827,51916,2307
,,,,,,,,2828,51710,2298
,,,,,,,,2829,53084,2359
,,,,,,,,2830,53298,2368
,,,,,,,,2831,52873,2349
,,,,,,,,2832,51629,2294
