"time","placeholder","placeholder","placeholder"
2018-01-01 00:00:00,0,0,0
2018-01-01 01:00:00,0,0,0
2018-01-01 02:00:00,0,0,0
2018-01-01 03:00:00,0,0,0
2018-01-01 04:00:00,0,0,0
2018-01-01 05:00:00,0,0,0
2018-01-01 06:00:00,0,0,0
2018-01-01 07:00:00,0,0,0
2018-01-01 08:00:00,0,0,0
2018-01-01 09:00:00,0,0,0
2018-01-01 10:00:00,0,0,0
2018-01-01 11:00:00,0,0,0
2018-01-01 12:00:00,0,0,0
2018-01-01 13:00:00,0,0,0.002
2018-01-01 14:00:00,0.077,0.504,0.339
2018-01-01 15:00:00,0.213,0.741,0.716
2018-01-01 16:00:00,0.427,0.821,0.766
2018-01-01 17:00:00,0.736,0.879,0.779
2018-01-01 18:00:00,0.788,0.9,0.762
2018-01-01 19:00:00,0.791,0.899,0.764
2018-01-01 20:00:00,0.766,0.865,0.728
2018-01-01 21:00:00,0.684,0.801,0.651
2018-01-01 22:00:00,0.528,0.657,0.513
2018-01-01 23:00:00,0.204,0.254,0.132
2018-01-02 00:00:00,0,0,0
2018-01-02 01:00:00,0,0,0
2018-01-02 02:00:00,0,0,0
2018-01-02 03:00:00,0,0,0
2018-01-02 04:00:00,0,0,0
2018-01-02 05:00:00,0,0,0
2018-01-02 06:00:00,0,0,0
2018-01-02 07:00:00,0,0,0
2018-01-02 08:00:00,0,0,0
2018-01-02 09:00:00,0,0,0
2018-01-02 10:00:00,0,0,0
2018-01-02 11:00:00,0,0,0
2018-01-02 12:00:00,0,0,0
2018-01-02 13:00:00,0,0,0.008
2018-01-02 14:00:00,0.307,0.529,0.524
2018-01-02 15:00:00,0.616,0.766,0.754
2018-01-02 16:00:00,0.705,0.809,0.802
2018-01-02 17:00:00,0.725,0.84,0.802
2018-01-02 18:00:00,0.715,0.849,0.746
2018-01-02 19:00:00,0.709,0.844,0.687
2018-01-02 20:00:00,0.719,0.834,0.6
2018-01-02 21:00:00,0.702,0.794,0.498
2018-01-02 22:00:00,0.578,0.652,0.415
2018-01-02 23:00:00,0.253,0.265,0.138
2018-01-03 00:00:00,0,0,0
2018-01-03 01:00:00,0,0,0
2018-01-03 02:00:00,0,0,0
2018-01-03 03:00:00,0,0,0
2018-01-03 04:00:00,0,0,0
2018-01-03 05:00:00,0,0,0
2018-01-03 06:00:00,0,0,0
2018-01-03 07:00:00,0,0,0
2018-01-03 08:00:00,0,0,0
2018-01-03 09:00:00,0,0,0
2018-01-03 10:00:00,0,0,0
2018-01-03 11:00:00,0,0,0
2018-01-03 12:00:00,0,0,0
2018-01-03 13:00:00,0,0.001,0.018
2018-01-03 14:00:00,0.543,0.611,0.638
2018-01-03 15:00:00,0.751,0.8,0.802
2018-01-03 16:00:00,0.829,0.864,0.858
2018-01-03 17:00:00,0.862,0.882,0.873
2018-01-03 18:00:00,0.864,0.881,0.865
2018-01-03 19:00:00,0.852,0.868,0.854
2018-01-03 20:00:00,0.821,0.835,0.819
2018-01-03 21:00:00,0.751,0.771,0.752
2018-01-03 22:00:00,0.616,0.643,0.615
2018-01-03 23:00:00,0.306,0.282,0.201
2018-01-04 00:00:00,0,0,0
2018-01-04 01:00:00,0,0,0
2018-01-04 02:00:00,0,0,0
2018-01-04 03:00:00,0,0,0
2018-01-04 04:00:00,0,0,0
2018-01-04 05:00:00,0,0,0
2018-01-04 06:00:00,0,0,0
2018-01-04 07:00:00,0,0,0
2018-01-04 08:00:00,0,0,0
2018-01-04 09:00:00,0,0,0
2018-01-04 10:00:00,0,0,0
2018-01-04 11:00:00,0,0,0
2018-01-04 12:00:00,0,0,0
2018-01-04 13:00:00,0,0,0.007
2018-01-04 14:00:00,0.03,0.346,0.463
2018-01-04 15:00:00,0.139,0.519,0.689
2018-01-04 16:00:00,0.236,0.541,0.788
2018-01-04 17:00:00,0.266,0.505,0.77
2018-01-04 18:00:00,0.236,0.354,0.562
2018-01-04 19:00:00,0.177,0.159,0.333
2018-01-04 20:00:00,0.111,0.09,0.197
2018-01-04 21:00:00,0.062,0.055,0.096
2018-01-04 22:00:00,0.027,0.024,0.04
2018-01-04 23:00:00,0.003,0.002,0.002
2018-01-05 00:00:00,0,0,0
2018-01-05 01:00:00,0,0,0
2018-01-05 02:00:00,0,0,0
2018-01-05 03:00:00,0,0,0
2018-01-05 04:00:00,0,0,0
2018-01-05 05:00:00,0,0,0
2018-01-05 06:00:00,0,0,0
2018-01-05 07:00:00,0,0,0
2018-01-05 08:00:00,0,0,0
2018-01-05 09:00:00,0,0,0
2018-01-05 10:00:00,0,0,0
2018-01-05 11:00:00,0,0,0
2018-01-05 12:00:00,0,0,0
2018-01-05 13:00:00,0,0.001,0.01
2018-01-05 14:00:00,0.476,0.483,0.526
2018-01-05 15:00:00,0.7,0.696,0.726
2018-01-05 16:00:00,0.788,0.845,0.795
2018-01-05 17:00:00,0.823,0.871,0.823
2018-01-05 18:00:00,0.822,0.875,0.824
2018-01-05 19:00:00,0.806,0.855,0.814
2018-01-05 20:00:00,0.767,0.754,0.777
2018-01-05 21:00:00,0.691,0.674,0.701
2018-01-05 22:00:00,0.516,0.473,0.544
2018-01-05 23:00:00,0.207,0.103,0.135
2018-01-06 00:00:00,0,0,0
2018-01-06 01:00:00,0,0,0
