"time","placeholder","placeholder","placeholder"
2003-01-03 20:00:00,0.765,0.799,0.785
2003-01-03 21:00:00,0.696,0.736,0.716
2003-01-03 22:00:00,0.562,0.605,0.572
2003-01-03 23:00:00,0.257,0.254,0.172
2003-01-04 00:00:00,0,0,0
2003-01-04 01:00:00,0,0,0
2003-01-04 02:00:00,0,0,0
2003-01-04 03:00:00,0,0,0
2003-01-04 04:00:00,0,0,0
2003-01-04 05:00:00,0,0,0
2003-01-04 06:00:00,0,0,0
2003-01-04 07:00:00,0,0,0
2003-01-04 08:00:00,0,0,0
2003-01-04 09:00:00,0,0,0
2003-01-04 10:00:00,0,0,0
2003-01-04 11:00:00,0,0,0
2003-01-04 12:00:00,0,0,0
2003-01-04 13:00:00,0,0,0.012
2003-01-04 14:00:00,0.442,0.55,0.568
2003-01-04 15:00:00,0.666,0.75,0.749
2003-01-04 16:00:00,0.754,0.818,0.81
2003-01-04 17:00:00,0.79,0.837,0.83
2003-01-04 18:00:00,0.795,0.835,0.822
2003-01-04 19:00:00,0.781,0.814,0.807
2003-01-04 20:00:00,0.748,0.779,0.769
2003-01-04 21:00:00,0.678,0.715,0.699
2003-01-04 22:00:00,0.547,0.584,0.552
2003-01-04 23:00:00,0.249,0.244,0.163
2003-01-05 00:00:00,0,0,0
2003-01-05 01:00:00,0,0,0
2003-01-05 02:00:00,0,0,0
2003-01-05 03:00:00,0,0,0
2003-01-05 04:00:00,0,0,0
2003-01-05 05:00:00,0,0,0
2003-01-05 06:00:00,0,0,0
2003-01-05 07:00:00,0,0,0
2003-01-05 08:00:00,0,0,0
2003-01-05 09:00:00,0,0,0
2003-01-05 10:00:00,0,0,0
2003-01-05 11:00:00,0,0,0
2003-01-05 12:00:00,0,0,0
2003-01-05 13:00:00,0,0.001,0.014
2003-01-05 14:00:00,0.456,0.528,0.574
2003-01-05 15:00:00,0.673,0.736,0.746
2003-01-05 16:00:00,0.758,0.808,0.806
2003-01-05 17:00:00,0.791,0.827,0.825
2003-01-05 18:00:00,0.791,0.83,0.818
2003-01-05 19:00:00,0.776,0.813,0.805
2003-01-05 20:00:00,0.742,0.776,0.767
2003-01-05 21:00:00,0.672,0.709,0.695
2003-01-05 22:00:00,0.539,0.572,0.546
2003-01-05 23:00:00,0.238,0.234,0.164
2003-01-06 00:00:00,0,0,0
2003-01-06 01:00:00,0,0,0
2003-01-06 02:00:00,0,0,0
2003-01-06 03:00:00,0,0,0
2003-01-06 04:00:00,0,0,0
2003-01-06 05:00:00,0,0,0
2003-01-06 06:00:00,0,0,0
2003-01-06 07:00:00,0,0,0
2003-01-06 08:00:00,0,0,0
2003-01-06 09:00:00,0,0,0
2003-01-06 10:00:00,0,0,0
2003-01-06 11:00:00,0,0,0
2003-01-06 12:00:00,0,0,0
2003-01-06 13:00:00,0,0,0
2003-01-06 14:00:00,0.316,0.176,0.056
2003-01-06 15:00:00,0.56,0.508,0.162
2003-01-06 16:00:00,0.565,0.623,0.402
2003-01-06 17:00:00,0.492,0.613,0.614
2003-01-06 18:00:00,0.458,0.609,0.614
2003-01-06 19:00:00,0.485,0.544,0.541
2003-01-06 20:00:00,0.449,0.437,0.497
2003-01-06 21:00:00,0.315,0.23,0.447
2003-01-06 22:00:00,0.122,0.134,0.32
2003-01-06 23:00:00,0.019,0.042,0.066
2003-01-07 00:00:00,0,0,0
2003-01-07 01:00:00,0,0,0
2003-01-07 02:00:00,0,0,0
2003-01-07 03:00:00,0,0,0
2003-01-07 04:00:00,0,0,0
2003-01-07 05:00:00,0,0,0
2003-01-07 06:00:00,0,0,0
2003-01-07 07:00:00,0,0,0
2003-01-07 08:00:00,0,0,0
2003-01-07 09:00:00,0,0,0
2003-01-07 10:00:00,0,0,0
2003-01-07 11:00:00,0,0,0
2003-01-07 12:00:00,0,0,0
2003-01-07 13:00:00,0,0,0.011
2003-01-07 14:00:00,0.307,0.456,0.518
2003-01-07 15:00:00,0.56,0.69,0.715
2003-01-07 16:00:00,0.668,0.771,0.785
2003-01-07 17:00:00,0.699,0.8,0.813
2003-01-07 18:00:00,0.678,0.802,0.805
2003-01-07 19:00:00,0.656,0.796,0.792
2003-01-07 20:00:00,0.674,0.755,0.751
2003-01-07 21:00:00,0.56,0.686,0.667
2003-01-07 22:00:00,0.413,0.535,0.493
2003-01-07 23:00:00,0.142,0.205,0.128
2003-01-08 00:00:00,0,0,0
2003-01-08 01:00:00,0,0,0
2003-01-08 02:00:00,0,0,0
2003-01-08 03:00:00,0,0,0
2003-01-08 04:00:00,0,0,0
2003-01-08 05:00:00,0,0,0
2003-01-08 06:00:00,0,0,0
2003-01-08 07:00:00,0,0,0
2003-01-08 08:00:00,0,0,0
2003-01-08 09:00:00,0,0,0
2003-01-08 10:00:00,0,0,0
2003-01-08 11:00:00,0,0,0
2003-01-08 12:00:00,0,0,0
2003-01-08 13:00:00,0,0,0
2003-01-08 14:00:00,0.317,0.34,0.086
2003-01-08 15:00:00,0.49,0.661,0.597
2003-01-08 16:00:00,0.606,0.779,0.766
2003-01-08 17:00:00,0.7,0.799,0.793
2003-01-08 18:00:00,0.726,0.798,0.785
2003-01-08 19:00:00,0.712,0.781,0.77
2003-01-08 20:00:00,0.673,0.742,0.724
2003-01-08 21:00:00,0.596,0.67,0.636
2003-01-08 22:00:00,0.442,0.519,0.459
2003-01-08 23:00:00,0.17,0.205,0.125
2003-01-09 00:00:00,0,0,0
2003-01-09 01:00:00,0,0,0
2003-01-09 02:00:00,0,0,0
2003-01-09 03:00:00,0,0,0
2003-01-09 04:00:00,0,0,0
2003-01-09 05:00:00,0,0,0
2003-01-09 06:00:00,0,0,0
2003-01-09 07:00:00,0,0,0
2003-01-09 08:00:00,0,0,0
2003-01-09 09:00:00,0,0,0
2003-01-09 10:00:00,0,0,0
2003-01-09 11:00:00,0,0,0
2003-01-09 12:00:00,0,0,0
2003-01-09 13:00:00,0,0.002,0.009
2003-01-09 14:00:00,0.359,0.448,0.476
2003-01-09 15:00:00,0.613,0.645,0.712
2003-01-09 16:00:00,0.71,0.725,0.77
2003-01-09 17:00:00,0.744,0.762,0.795
2003-01-09 18:00:00,0.749,0.775,0.792
2003-01-09 19:00:00,0.744,0.77,0.791
2003-01-09 20:00:00,0.718,0.738,0.764
2003-01-09 21:00:00,0.65,0.668,0.698
2003-01-09 22:00:00,0.513,0.521,0.546
2003-01-09 23:00:00,0.217,0.196,0.179
2003-01-10 00:00:00,0,0,0
2003-01-10 01:00:00,0,0,0
2003-01-10 02:00:00,0,0,0
2003-01-10 03:00:00,0,0,0
2003-01-10 04:00:00,0,0,0
2003-01-10 05:00:00,0,0,0
2003-01-10 06:00:00,0,0,0
2003-01-10 07:00:00,0,0,0
2003-01-10 08:00:00,0,0,0
2003-01-10 09:00:00,0,0,0
2003-01-10 10:00:00,0,0,0
2003-01-10 11:00:00,0,0,0
2003-01-10 12:00:00,0,0,0
2003-01-10 13:00:00,0,0,0.005
2003-01-10 14:00:00,0.065,0.128,0.196
2003-01-10 15:00:00,0.148,0.278,0.332
2003-01-10 16:00:00,0.219,0.404,0.423
2003-01-10 17:00:00,0.262,0.432,0.456
2003-01-10 18:00:00,0.309,0.444,0.471
2003-01-10 19:00:00,0.312,0.42,0.376
2003-01-10 20:00:00,0.273,0.4,0.261
2003-01-10 21:00:00,0.22,0.369,0.164
2003-01-10 22:00:00,0.124,0.238,0.074
2003-01-10 23:00:00,0.031,0.052,0.01
2003-01-11 00:00:00,0,0,0
2003-01-11 01:00:00,0,0,0
2003-01-11 02:00:00,0,0,0
2003-01-11 03:00:00,0,0,0
2003-01-11 04:00:00,0,0,0
2003-01-11 05:00:00,0,0,0
2003-01-11 06:00:00,0,0,0
2003-01-11 07:00:00,0,0,0
2003-01-11 08:00:00,0,0,0
2003-01-11 09:00:00,0,0,0
2003-01-11 10:00:00,0,0,0
2003-01-11 11:00:00,0,0,0
2003-01-11 12:00:00,0,0,0
2003-01-11 13:00:00,0,0,0
2003-01-11 14:00:00,0.046,0.074,0.029
2003-01-11 15:00:00,0.139,0.194,0.069
2003-01-11 16:00:00,0.224,0.322,0.096
2003-01-11 17:00:00,0.267,0.403,0.105
2003-01-11 18:00:00,0.346,0.46,0.118
2003-01-11 19:00:00,0.375,0.483,0.091
2003-01-11 20:00:00,0.335,0.479,0.068
2003-01-11 21:00:00,0.333,0.427,0.045
2003-01-11 22:00:00,0.316,0.258,0.022
2003-01-11 23:00:00,0.115,0.052,0.003
2003-01-12 00:00:00,0,0,0
2003-01-12 01:00:00,0,0,0
2003-01-12 02:00:00,0,0,0
2003-01-12 03:00:00,0,0,0
2003-01-12 04:00:00,0,0,0
2003-01-12 05:00:00,0,0,0
2003-01-12 06:00:00,0,0,0
2003-01-12 07:00:00,0,0,0
2003-01-12 08:00:00,0,0,0
2003-01-12 09:00:00,0,0,0
2003-01-12 10:00:00,0,0,0
2003-01-12 11:00:00,0,0,0
2003-01-12 12:00:00,0,0,0
2003-01-12 13:00:00,0,0,0
2003-01-12 14:00:00,0.078,0.021,0.007
2003-01-12 15:00:00,0.134,0.097,0.034
2003-01-12 16:00:00,0.16,0.166,0.068
2003-01-12 17:00:00,0.195,0.193,0.111
2003-01-12 18:00:00,0.285,0.246,0.195
2003-01-12 19:00:00,0.311,0.285,0.177
2003-01-12 20:00:00,0.31,0.267,0.158
2003-01-12 21:00:00,0.317,0.274,0.133
2003-01-12 22:00:00,0.283,0.214,0.1
2003-01-12 23:00:00,0.141,0.08,0.024
2003-01-13 00:00:00,0,0,0
2003-01-13 01:00:00,0,0,0
2003-01-13 02:00:00,0,0,0
2003-01-13 03:00:00,0,0,0
2003-01-13 04:00:00,0,0,0
2003-01-13 05:00:00,0,0,0
2003-01-13 06:00:00,0,0,0
2003-01-13 07:00:00,0,0,0
2003-01-13 08:00:00,0,0,0
2003-01-13 09:00:00,0,0,0
2003-01-13 10:00:00,0,0,0
2003-01-13 11:00:00,0,0,0
2003-01-13 12:00:00,0,0,0
2003-01-13 13:00:00,0.002,0,0
2003-01-13 14:00:00,0.425,0.105,0.022
2003-01-13 15:00:00,0.678,0.442,0.059
2003-01-13 16:00:00,0.802,0.634,0.097
2003-01-13 17:00:00,0.831,0.809,0.233
2003-01-13 18:00:00,0.825,0.818,0.424
2003-01-13 19:00:00,0.808,0.801,0.739
2003-01-13 20:00:00,0.779,0.764,0.783
2003-01-13 21:00:00,0.709,0.689,0.702
2003-01-13 22:00:00,0.577,0.541,0.538
2003-01-13 23:00:00,0.276,0.215,0.192
2003-01-14 00:00:00,0,0,0
2003-01-14 01:00:00,0,0,0
2003-01-14 02:00:00,0,0,0
2003-01-14 03:00:00,0,0,0
2003-01-14 04:00:00,0,0,0
2003-01-14 05:00:00,0,0,0
2003-01-14 06:00:00,0,0,0
2003-01-14 07:00:00,0,0,0
2003-01-14 08:00:00,0,0,0
2003-01-14 09:00:00,0,0,0
2003-01-14 10:00:00,0,0,0
2003-01-14 11:00:00,0,0,0
2003-01-14 12:00:00,0,0,0
2003-01-14 13:00:00,0.004,0.006,0
2003-01-14 14:00:00,0.544,0.498,0.06
2003-01-14 15:00:00,0.718,0.716,0.228
2003-01-14 16:00:00,0.79,0.794,0.759
2003-01-14 17:00:00,0.818,0.816,0.855
2003-01-14 18:00:00,0.812,0.807,0.831
2003-01-14 19:00:00,0.793,0.788,0.815
2003-01-14 20:00:00,0.761,0.751,0.782
2003-01-14 21:00:00,0.691,0.673,0.704
2003-01-14 22:00:00,0.555,0.522,0.549
2003-01-14 23:00:00,0.254,0.196,0.212
2003-01-15 00:00:00,0,0,0
2003-01-15 01:00:00,0,0,0
2003-01-15 02:00:00,0,0,0
2003-01-15 03:00:00,0,0,0
2003-01-15 04:00:00,0,0,0
2003-01-15 05:00:00,0,0,0
2003-01-15 06:00:00,0,0,0
2003-01-15 07:00:00,0,0,0
2003-01-15 08:00:00,0,0,0
2003-01-15 09:00:00,0,0,0
2003-01-15 10:00:00,0,0,0
2003-01-15 11:00:00,0,0,0
2003-01-15 12:00:00,0,0,0
2003-01-15 13:00:00,0.005,0,0
2003-01-15 14:00:00,0.541,0.034,0.015
2003-01-15 15:00:00,0.713,0.067,0.046
2003-01-15 16:00:00,0.78,0.177,0.12
2003-01-15 17:00:00,0.799,0.666,0.384
2003-01-15 18:00:00,0.79,0.797,0.748
2003-01-15 19:00:00,0.771,0.774,0.754
2003-01-15 20:00:00,0.743,0.728,0.703
2003-01-15 21:00:00,0.678,0.646,0.611
2003-01-15 22:00:00,0.555,0.49,0.427
2003-01-15 23:00:00,0.268,0.178,0.11
2003-01-16 00:00:00,0,0,0
2003-01-16 01:00:00,0,0,0
2003-01-16 02:00:00,0,0,0
2003-01-16 03:00:00,0,0,0
2003-01-16 04:00:00,0,0,0
2003-01-16 05:00:00,0,0,0
2003-01-16 06:00:00,0,0,0
2003-01-16 07:00:00,0,0,0
2003-01-16 08:00:00,0,0,0
2003-01-16 09:00:00,0,0,0
2003-01-16 10:00:00,0,0,0
2003-01-16 11:00:00,0,0,0
2003-01-16 12:00:00,0,0,0
2003-01-16 13:00:00,0.006,0.012,0.044
2003-01-16 14:00:00,0.573,0.59,0.617
2003-01-16 15:00:00,0.748,0.756,0.771
2003-01-16 16:00:00,0.823,0.824,0.834
2003-01-16 17:00:00,0.854,0.85,0.857
2003-01-16 18:00:00,0.848,0.843,0.845
2003-01-16 19:00:00,0.828,0.827,0.833
2003-01-16 20:00:00,0.799,0.787,0.796
2003-01-16 21:00:00,0.728,0.708,0.711
2003-01-16 22:00:00,0.586,0.562,0.552
2003-01-16 23:00:00,0.272,0.225,0.196
2003-01-17 00:00:00,0,0,0
2003-01-17 01:00:00,0,0,0
2003-01-17 02:00:00,0,0,0
2003-01-17 03:00:00,0,0,0
2003-01-17 04:00:00,0,0,0
2003-01-17 05:00:00,0,0,0
2003-01-17 06:00:00,0,0,0
2003-01-17 07:00:00,0,0,0
2003-01-17 08:00:00,0,0,0
2003-01-17 09:00:00,0,0,0
2003-01-17 10:00:00,0,0,0
2003-01-17 11:00:00,0,0,0
2003-01-17 12:00:00,0,0,0
2003-01-17 13:00:00,0.004,0.011,0.047
2003-01-17 14:00:00,0.482,0.566,0.614
2003-01-17 15:00:00,0.694,0.74,0.756
2003-01-17 16:00:00,0.793,0.811,0.826
2003-01-17 17:00:00,0.832,0.84,0.851
2003-01-17 18:00:00,0.83,0.836,0.841
2003-01-17 19:00:00,0.809,0.818,0.825
2003-01-17 20:00:00,0.776,0.78,0.785
2003-01-17 21:00:00,0.702,0.701,0.699
2003-01-17 22:00:00,0.557,0.545,0.532
2003-01-17 23:00:00,0.249,0.207,0.182
2003-01-18 00:00:00,0,0,0
2003-01-18 01:00:00,0,0,0
2003-01-18 02:00:00,0,0,0
2003-01-18 03:00:00,0,0,0
2003-01-18 04:00:00,0,0,0
2003-01-18 05:00:00,0,0,0
2003-01-18 06:00:00,0,0,0
2003-01-18 07:00:00,0,0,0
2003-01-18 08:00:00,0,0,0
2003-01-18 09:00:00,0,0,0
2003-01-18 10:00:00,0,0,0
2003-01-18 11:00:00,0,0,0
2003-01-18 12:00:00,0,0,0
2003-01-18 13:00:00,0.007,0.015,0.055
2003-01-18 14:00:00,0.562,0.604,0.645
2003-01-18 15:00:00,0.741,0.768,0.784
2003-01-18 16:00:00,0.812,0.828,0.836
2003-01-18 17:00:00,0.836,0.85,0.851
2003-01-18 18:00:00,0.826,0.84,0.833
2003-01-18 19:00:00,0.807,0.821,0.817
2003-01-18 20:00:00,0.777,0.786,0.778
2003-01-18 21:00:00,0.706,0.71,0.697
2003-01-18 22:00:00,0.568,0.56,0.537
2003-01-18 23:00:00,0.266,0.226,0.192
2003-01-19 00:00:00,0,0,0
2003-01-19 01:00:00,0,0,0
2003-01-19 02:00:00,0,0,0
2003-01-19 03:00:00,0,0,0
2003-01-19 04:00:00,0,0,0
2003-01-19 05:00:00,0,0,0
2003-01-19 06:00:00,0,0,0
2003-01-19 07:00:00,0,0,0
2003-01-19 08:00:00,0,0,0
2003-01-19 09:00:00,0,0,0
2003-01-19 10:00:00,0,0,0
2003-01-19 11:00:00,0,0,0
2003-01-19 12:00:00,0,0,0
2003-01-19 13:00:00,0.009,0.016,0.048
2003-01-19 14:00:00,0.573,0.596,0.593
2003-01-19 15:00:00,0.728,0.753,0.743
2003-01-19 16:00:00,0.792,0.813,0.799
2003-01-19 17:00:00,0.813,0.828,0.814
2003-01-19 18:00:00,0.802,0.813,0.801
2003-01-19 19:00:00,0.78,0.789,0.782
2003-01-19 20:00:00,0.749,0.754,0.741
2003-01-19 21:00:00,0.679,0.68,0.659
2003-01-19 22:00:00,0.546,0.538,0.499
2003-01-19 23:00:00,0.256,0.221,0.17
2003-01-20 00:00:00,0,0,0
2003-01-20 01:00:00,0,0,0
2003-01-20 02:00:00,0,0,0
2003-01-20 03:00:00,0,0,0
2003-01-20 04:00:00,0,0,0
2003-01-20 05:00:00,0,0,0
2003-01-20 06:00:00,0,0,0
2003-01-20 07:00:00,0,0,0
2003-01-20 08:00:00,0,0,0
2003-01-20 09:00:00,0,0,0
2003-01-20 10:00:00,0,0,0
2003-01-20 11:00:00,0,0,0
2003-01-20 12:00:00,0,0,0
2003-01-20 13:00:00,0.011,0.021,0.012
2003-01-20 14:00:00,0.58,0.616,0.39
2003-01-20 15:00:00,0.686,0.754,0.736
2003-01-20 16:00:00,0.73,0.804,0.791
2003-01-20 17:00:00,0.75,0.815,0.803
2003-01-20 18:00:00,0.766,0.799,0.784
2003-01-20 19:00:00,0.759,0.778,0.765
2003-01-20 20:00:00,0.735,0.739,0.72
2003-01-20 21:00:00,0.675,0.657,0.628
2003-01-20 22:00:00,0.546,0.533,0.45
2003-01-20 23:00:00,0.259,0.223,0.172
2003-01-21 00:00:00,0,0,0
2003-01-21 01:00:00,0,0,0
2003-01-21 02:00:00,0,0,0
2003-01-21 03:00:00,0,0,0
2003-01-21 04:00:00,0,0,0
2003-01-21 05:00:00,0,0,0
2003-01-21 06:00:00,0,0,0
2003-01-21 07:00:00,0,0,0
2003-01-21 08:00:00,0,0,0
2003-01-21 09:00:00,0,0,0
2003-01-21 10:00:00,0,0,0
2003-01-21 11:00:00,0,0,0
2003-01-21 12:00:00,0,0,0
2003-01-21 13:00:00,0.009,0.019,0.052
2003-01-21 14:00:00,0.523,0.561,0.566
2003-01-21 15:00:00,0.683,0.703,0.705
2003-01-21 16:00:00,0.735,0.758,0.76
2003-01-21 17:00:00,0.755,0.77,0.773
2003-01-21 18:00:00,0.777,0.764,0.759
2003-01-21 19:00:00,0.764,0.733,0.743
2003-01-21 20:00:00,0.741,0.708,0.704
2003-01-21 21:00:00,0.674,0.637,0.623
2003-01-21 22:00:00,0.538,0.495,0.461
2003-01-21 23:00:00,0.214,0.189,0.151
2003-01-22 00:00:00,0,0,0
2003-01-22 01:00:00,0,0,0
2003-01-22 02:00:00,0,0,0
2003-01-22 03:00:00,0,0,0
2003-01-22 04:00:00,0,0,0
2003-01-22 05:00:00,0,0,0
2003-01-22 06:00:00,0,0,0
2003-01-22 07:00:00,0,0,0
2003-01-22 08:00:00,0,0,0
2003-01-22 09:00:00,0,0,0
2003-01-22 10:00:00,0,0,0
2003-01-22 11:00:00,0,0,0
2003-01-22 12:00:00,0,0,0
2003-01-22 13:00:00,0,0.004,0.003
2003-01-22 14:00:00,0.085,0.276,0.135
2003-01-22 15:00:00,0.478,0.624,0.461
2003-01-22 16:00:00,0.765,0.796,0.568
2003-01-22 17:00:00,0.796,0.825,0.779
2003-01-22 18:00:00,0.795,0.82,0.806
2003-01-22 19:00:00,0.78,0.8,0.789
2003-01-22 20:00:00,0.752,0.762,0.746
2003-01-22 21:00:00,0.684,0.683,0.657
2003-01-22 22:00:00,0.549,0.53,0.489
2003-01-22 23:00:00,0.255,0.207,0.158
2003-01-23 00:00:00,0,0,0
2003-01-23 01:00:00,0,0,0
2003-01-23 02:00:00,0,0,0
2003-01-23 03:00:00,0,0,0
2003-01-23 04:00:00,0,0,0
2003-01-23 05:00:00,0,0,0
2003-01-23 06:00:00,0,0,0
2003-01-23 07:00:00,0,0,0
2003-01-23 08:00:00,0,0,0
2003-01-23 09:00:00,0,0,0
2003-01-23 10:00:00,0,0,0
2003-01-23 11:00:00,0,0,0
2003-01-23 12:00:00,0,0,0
2003-01-23 13:00:00,0.015,0.02,0.059
2003-01-23 14:00:00,0.608,0.577,0.604
2003-01-23 15:00:00,0.778,0.76,0.771
2003-01-23 16:00:00,0.85,0.833,0.843
2003-01-23 17:00:00,0.874,0.863,0.866
2003-01-23 18:00:00,0.863,0.853,0.852
2003-01-23 19:00:00,0.839,0.836,0.833
2003-01-23 20:00:00,0.807,0.794,0.791
2003-01-23 21:00:00,0.733,0.709,0.697
2003-01-23 22:00:00,0.587,0.544,0.52
2003-01-23 23:00:00,0.277,0.202,0.171
2003-01-24 00:00:00,0,0,0
2003-01-24 01:00:00,0,0,0
2003-01-24 02:00:00,0,0,0
2003-01-24 03:00:00,0,0,0
2003-01-24 04:00:00,0,0,0
2003-01-24 05:00:00,0,0,0
2003-01-24 06:00:00,0,0,0
2003-01-24 07:00:00,0,0,0
2003-01-24 08:00:00,0,0,0
2003-01-24 09:00:00,0,0,0
2003-01-24 10:00:00,0,0,0
2003-01-24 11:00:00,0,0,0
2003-01-24 12:00:00,0,0,0
2003-01-24 13:00:00,0.007,0.009,0.043
2003-01-24 14:00:00,0.32,0.317,0.514
2003-01-24 15:00:00,0.514,0.627,0.702
2003-01-24 16:00:00,0.631,0.753,0.779
2003-01-24 17:00:00,0.796,0.773,0.788
2003-01-24 18:00:00,0.765,0.78,0.718
2003-01-24 19:00:00,0.7,0.704,0.683
2003-01-24 20:00:00,0.613,0.471,0.67
2003-01-24 21:00:00,0.484,0.271,0.414
2003-01-24 22:00:00,0.311,0.205,0.177
2003-01-24 23:00:00,0.151,0.11,0.03
2003-01-25 00:00:00,0,0,0
2003-01-25 01:00:00,0,0,0
2003-01-25 02:00:00,0,0,0
2003-01-25 03:00:00,0,0,0
2003-01-25 04:00:00,0,0,0
2003-01-25 05:00:00,0,0,0
2003-01-25 06:00:00,0,0,0
2003-01-25 07:00:00,0,0,0
2003-01-25 08:00:00,0,0,0
2003-01-25 09:00:00,0,0,0
2003-01-25 10:00:00,0,0,0
2003-01-25 11:00:00,0,0,0
2003-01-25 12:00:00,0,0,0
2003-01-25 13:00:00,0.004,0,0
2003-01-25 14:00:00,0.276,0.087,0.018
2003-01-25 15:00:00,0.517,0.233,0.057
2003-01-25 16:00:00,0.743,0.419,0.094
2003-01-25 17:00:00,0.749,0.603,0.158
2003-01-25 18:00:00,0.649,0.568,0.238
2003-01-25 19:00:00,0.477,0.403,0.25
2003-01-25 20:00:00,0.367,0.276,0.243
2003-01-25 21:00:00,0.319,0.162,0.152
2003-01-25 22:00:00,0.172,0.086,0.065
2003-01-25 23:00:00,0.05,0.019,0.011
2003-01-26 00:00:00,0,0,0
2003-01-26 01:00:00,0,0,0
2003-01-26 02:00:00,0,0,0
2003-01-26 03:00:00,0,0,0
2003-01-26 04:00:00,0,0,0
2003-01-26 05:00:00,0,0,0
2003-01-26 06:00:00,0,0,0
2003-01-26 07:00:00,0,0,0
2003-01-26 08:00:00,0,0,0
2003-01-26 09:00:00,0,0,0
2003-01-26 10:00:00,0,0,0
2003-01-26 11:00:00,0,0,0
2003-01-26 12:00:00,0,0,0
2003-01-26 13:00:00,0,0.007,0
2003-01-26 14:00:00,0.136,0.326,0.044
2003-01-26 15:00:00,0.342,0.654,0.139
2003-01-26 16:00:00,0.639,0.786,0.292
2003-01-26 17:00:00,0.815,0.823,0.617
2003-01-26 18:00:00,0.818,0.824,0.75
2003-01-26 19:00:00,0.802,0.808,0.764
2003-01-26 20:00:00,0.777,0.776,0.728
2003-01-26 21:00:00,0.708,0.701,0.639
2003-01-26 22:00:00,0.57,0.55,0.467
2003-01-26 23:00:00,0.275,0.226,0.145
2003-01-27 00:00:00,0,0,0
2003-01-27 01:00:00,0,0,0
2003-01-27 02:00:00,0,0,0
2003-01-27 03:00:00,0,0,0
2003-01-27 04:00:00,0,0,0
2003-01-27 05:00:00,0,0,0
2003-01-27 06:00:00,0,0,0
2003-01-27 07:00:00,0,0,0
2003-01-27 08:00:00,0,0,0
2003-01-27 09:00:00,0,0,0
2003-01-27 10:00:00,0,0,0
2003-01-27 11:00:00,0,0,0
2003-01-27 12:00:00,0,0,0
2003-01-27 13:00:00,0.031,0.001,0.001
2003-01-27 14:00:00,0.68,0.106,0.042
2003-01-27 15:00:00,0.799,0.669,0.131
2003-01-27 16:00:00,0.846,0.805,0.329
2003-01-27 17:00:00,0.856,0.84,0.828
2003-01-27 18:00:00,0.839,0.825,0.818
2003-01-27 19:00:00,0.814,0.803,0.796
2003-01-27 20:00:00,0.791,0.77,0.754
