Time_Index,CT_NG,ME_NG,MA_NG,None
2219,2.556,2.556,3.816,0
2220,2.556,2.556,3.816,0
2221,2.556,2.556,3.816,0
2222,2.556,2.556,3.816,0
2223,2.556,2.556,3.816,0
2224,2.556,2.556,3.816,0
2225,2.556,2.556,3.816,0
2226,2.556,2.556,3.816,0
2227,2.556,2.556,3.816,0
2228,2.556,2.556,3.816,0
2229,2.556,2.556,3.816,0
2230,2.556,2.556,3.816,0
2231,2.556,2.556,3.816,0
2232,2.556,2.556,3.816,0
2233,2.556,2.556,3.816,0
2234,2.556,2.556,3.816,0
2235,2.556,2.556,3.816,0
2236,2.556,2.556,3.816,0
2237,2.556,2.556,3.816,0
2238,2.556,2.556,3.816,0
2239,2.556,2.556,3.816,0
2240,2.556,2.556,3.816,0
2241,2.556,2.556,3.816,0
2242,2.556,2.556,3.816,0
2243,2.556,2.556,3.816,0
2244,2.556,2.556,3.816,0
2245,2.556,2.556,3.816,0
2246,2.556,2.556,3.816,0
2247,2.556,2.556,3.816,0
2248,2.556,2.556,3.816,0
2249,2.556,2.556,3.816,0
2250,2.556,2.556,3.816,0
2251,2.556,2.556,3.816,0
2252,2.556,2.556,3.816,0
2253,2.556,2.556,3.816,0
2254,2.556,2.556,3.816,0
2255,2.556,2.556,3.816,0
2256,2.556,2.556,3.816,0
2257,2.556,2.556,3.816,0
2258,2.556,2.556,3.816,0
2259,2.556,2.556,3.816,0
2260,2.556,2.556,3.816,0
2261,2.556,2.556,3.816,0
2262,2.556,2.556,3.816,0
2263,2.556,2.556,3.816,0
2264,2.556,2.556,3.816,0
2265,2.556,2.556,3.816,0
2266,2.556,2.556,3.816,0
2267,2.556,2.556,3.816,0
2268,2.556,2.556,3.816,0
2269,2.556,2.556,3.816,0
2270,2.556,2.556,3.816,0
2271,2.556,2.556,3.816,0
2272,2.556,2.556,3.816,0
2273,2.556,2.556,3.816,0
2274,2.556,2.556,3.816,0
2275,2.556,2.556,3.816,0
2276,2.556,2.556,3.816,0
2277,2.556,2.556,3.816,0
2278,2.556,2.556,3.816,0
2279,2.556,2.556,3.816,0
2280,2.556,2.556,3.816,0
2281,2.556,2.556,3.816,0
2282,2.556,2.556,3.816,0
2283,2.556,2.556,3.816,0
2284,2.556,2.556,3.816,0
2285,2.556,2.556,3.816,0
2286,2.556,2.556,3.816,0
2287,2.556,2.556,3.816,0
2288,2.556,2.556,3.816,0
2289,2.556,2.556,3.816,0
2290,2.556,2.556,3.816,0
2291,2.556,2.556,3.816,0
2292,2.556,2.556,3.816,0
2293,2.556,2.556,3.816,0
2294,2.556,2.556,3.816,0
2295,2.556,2.556,3.816,0
2296,2.556,2.556,3.816,0
2297,2.556,2.556,3.816,0
2298,2.556,2.556,3.816,0
2299,2.556,2.556,3.816,0
2300,2.556,2.556,3.816,0
2301,2.556,2.556,3.816,0
2302,2.556,2.556,3.816,0
2303,2.556,2.556,3.816,0
2304,2.556,2.556,3.816,0
2305,2.556,2.556,3.816,0
2306,2.556,2.556,3.816,0
2307,2.556,2.556,3.816,0
2308,2.556,2.556,3.816,0
2309,2.556,2.556,3.816,0
2310,2.556,2.556,3.816,0
2311,2.556,2.556,3.816,0
2312,2.556,2.556,3.816,0
2313,2.556,2.556,3.816,0
2314,2.556,2.556,3.816,0
2315,2.556,2.556,3.816,0
2316,2.556,2.556,3.816,0
2317,2.556,2.556,3.816,0
2318,2.556,2.556,3.816,0
2319,2.556,2.556,3.816,0
2320,2.556,2.556,3.816,0
2321,2.556,2.556,3.816,0
2322,2.556,2.556,3.816,0
2323,2.556,2.556,3.816,0
2324,2.556,2.556,3.816,0
2325,2.556,2.556,3.816,0
2326,2.556,2.556,3.816,0
2327,2.556,2.556,3.816,0
2328,2.556,2.556,3.816,0
2329,2.556,2.556,3.816,0
2330,2.556,2.556,3.816,0
2331,2.556,2.556,3.816,0
2332,2.556,2.556,3.816,0
2333,2.556,2.556,3.816,0
2334,2.556,2.556,3.816,0
2335,2.556,2.556,3.816,0
2336,2.556,2.556,3.816,0
2337,2.556,2.556,3.816,0
2338,2.556,2.556,3.816,0
2339,2.556,2.556,3.816,0
2340,2.556,2.556,3.816,0
2341,2.556,2.556,3.816,0
2342,2.556,2.556,3.816,0
2343,2.556,2.556,3.816,0
2344,2.556,2.556,3.816,0
2345,2.556,2.556,3.816,0
2346,2.556,2.556,3.816,0
2347,2.556,2.556,3.816,0
2348,2.556,2.556,3.816,0
2349,2.556,2.556,3.816,0
2350,2.556,2.556,3.816,0
2351,2.556,2.556,3.816,0
2352,2.556,2.556,3.816,0
2353,2.556,2.556,3.816,0
2354,2.556,2.556,3.816,0
2355,2.556,2.556,3.816,0
2356,2.556,2.556,3.816,0
2357,2.556,2.556,3.816,0
2358,2.556,2.556,3.816,0
2359,2.556,2.556,3.816,0
2360,2.556,2.556,3.816,0
2361,2.556,2.556,3.816,0
2362,2.556,2.556,3.816,0
2363,2.556,2.556,3.816,0
2364,2.556,2.556,3.816,0
2365,2.556,2.556,3.816,0
2366,2.556,2.556,3.816,0
2367,2.556,2.556,3.816,0
2368,2.556,2.556,3.816,0
2369,2.556,2.556,3.816,0
2370,2.556,2.556,3.816,0
2371,2.556,2.556,3.816,0
2372,2.556,2.556,3.816,0
2373,2.556,2.556,3.816,0
2374,2.556,2.556,3.816,0
2375,2.556,2.556,3.816,0
2376,2.556,2.556,3.816,0
2377,2.556,2.556,3.816,0
2378,2.556,2.556,3.816,0
2379,2.556,2.556,3.816,0
2380,2.556,2.556,3.816,0
2381,2.556,2.556,3.816,0
2382,2.556,2.556,3.816,0
2383,2.556,2.556,3.816,0
2384,2.556,2.556,3.816,0
2385,2.556,2.556,3.816,0
2386,2.556,2.556,3.816,0
2387,2.556,2.556,3.816,0
2388,2.556,2.556,3.816,0
2389,2.556,2.556,3.816,0
2390,2.556,2.556,3.816,0
2391,2.556,2.556,3.816,0
2392,2.556,2.556,3.816,0
2393,2.556,2.556,3.816,0
2394,2.556,2.556,3.816,0
2395,2.556,2.556,3.816,0
2396,2.556,2.556,3.816,0
2397,2.556,2.556,3.816,0
2398,2.556,2.556,3.816,0
2399,2.556,2.556,3.816,0
2400,2.556,2.556,3.816,0
2401,2.556,2.556,3.816,0
2402,2.556,2.556,3.816,0
2403,2.556,2.556,3.816,0
2404,2.556,2.556,3.816,0
2405,2.556,2.556,3.816,0
2406,2.556,2.556,3.816,0
2407,2.556,2.556,3.816,0
2408,2.556,2.556,3.816,0
2409,2.556,2.556,3.816,0
2410,2.556,2.556,3.816,0
2411,2.556,2.556,3.816,0
2412,2.556,2.556,3.816,0
2413,2.556,2.556,3.816,0
2414,2.556,2.556,3.816,0
2415,2.556,2.556,3.816,0
2416,2.556,2.556,3.816,0
2417,2.556,2.556,3.816,0
2418,2.556,2.556,3.816,0
2419,2.556,2.556,3.816,0
2420,2.556,2.556,3.816,0
2421,2.556,2.556,3.816,0
2422,2.556,2.556,3.816,0
2423,2.556,2.556,3.816,0
2424,2.556,2.556,3.816,0
2425,2.556,2.556,3.816,0
2426,2.556,2.556,3.816,0
2427,2.556,2.556,3.816,0
2428,2.556,2.556,3.816,0
2429,2.556,2.556,3.816,0
2430,2.556,2.556,3.816,0
2431,2.556,2.556,3.816,0
2432,2.556,2.556,3.816,0
2433,2.556,2.556,3.816,0
2434,2.556,2.556,3.816,0
2435,2.556,2.556,3.816,0
2436,2.556,2.556,3.816,0
2437,2.556,2.556,3.816,0
2438,2.556,2.556,3.816,0
2439,2.556,2.556,3.816,0
2440,2.556,2.556,3.816,0
2441,2.556,2.556,3.816,0
2442,2.556,2.556,3.816,0
2443,2.556,2.556,3.816,0
2444,2.556,2.556,3.816,0
2445,2.556,2.556,3.816,0
2446,2.556,2.556,3.816,0
2447,2.556,2.556,3.816,0
2448,2.556,2.556,3.816,0
2449,2.556,2.556,3.816,0
2450,2.556,2.556,3.816,0
2451,2.556,2.556,3.816,0
2452,2.556,2.556,3.816,0
2453,2.556,2.556,3.816,0
2454,2.556,2.556,3.816,0
2455,2.556,2.556,3.816,0
2456,2.556,2.556,3.816,0
2457,2.556,2.556,3.816,0
2458,2.556,2.556,3.816,0
2459,2.556,2.556,3.816,0
2460,2.556,2.556,3.816,0
2461,2.556,2.556,3.816,0
2462,2.556,2.556,3.816,0
2463,2.556,2.556,3.816,0
2464,2.556,2.556,3.816,0
2465,2.556,2.556,3.816,0
2466,2.556,2.556,3.816,0
2467,2.556,2.556,3.816,0
2468,2.556,2.556,3.816,0
2469,2.556,2.556,3.816,0
2470,2.556,2.556,3.816,0
2471,2.556,2.556,3.816,0
2472,2.556,2.556,3.816,0
2473,2.556,2.556,3.816,0
2474,2.556,2.556,3.816,0
2475,2.556,2.556,3.816,0
2476,2.556,2.556,3.816,0
2477,2.556,2.556,3.816,0
2478,2.556,2.556,3.816,0
2479,2.556,2.556,3.816,0
2480,2.556,2.556,3.816,0
2481,2.556,2.556,3.816,0
2482,2.556,2.556,3.816,0
2483,2.556,2.556,3.816,0
2484,2.556,2.556,3.816,0
2485,2.556,2.556,3.816,0
2486,2.556,2.556,3.816,0
2487,2.556,2.556,3.816,0
2488,2.556,2.556,3.816,0
2489,2.556,2.556,3.816,0
2490,2.556,2.556,3.816,0
2491,2.556,2.556,3.816,0
2492,2.556,2.556,3.816,0
2493,2.556,2.556,3.816,0
2494,2.556,2.556,3.816,0
2495,2.556,2.556,3.816,0
2496,2.556,2.556,3.816,0
2497,2.556,2.556,3.816,0
2498,2.556,2.556,3.816,0
2499,2.556,2.556,3.816,0
2500,2.556,2.556,3.816,0
2501,2.556,2.556,3.816,0
2502,2.556,2.556,3.816,0
2503,2.556,2.556,3.816,0
2504,2.556,2.556,3.816,0
2505,2.556,2.556,3.816,0
2506,2.556,2.556,3.816,0
2507,2.556,2.556,3.816,0
2508,2.556,2.556,3.816,0
2509,2.556,2.556,3.816,0
2510,2.556,2.556,3.816,0
2511,2.556,2.556,3.816,0
2512,2.556,2.556,3.816,0
2513,2.556,2.556,3.816,0
2514,2.556,2.556,3.816,0
2515,2.556,2.556,3.816,0
2516,2.556,2.556,3.816,0
2517,2.556,2.556,3.816,0
2518,2.556,2.556,3.816,0
2519,2.556,2.556,3.816,0
2520,2.556,2.556,3.816,0
2521,2.556,2.556,3.816,0
2522,2.556,2.556,3.816,0
2523,2.556,2.556,3.816,0
2524,2.556,2.556,3.816,0
2525,2.556,2.556,3.816,0
2526,2.556,2.556,3.816,0
2527,2.556,2.556,3.816,0
2528,2.556,2.556,3.816,0
2529,2.556,2.556,3.816,0
2530,2.556,2.556,3.816,0
2531,2.556,2.556,3.816,0
2532,2.556,2.556,3.816,0
2533,2.556,2.556,3.816,0
2534,2.556,2.556,3.816,0
2535,2.556,2.556,3.816,0
2536,2.556,2.556,3.816,0
2537,2.556,2.556,3.816,0
2538,2.556,2.556,3.816,0
2539,2.556,2.556,3.816,0
2540,2.556,2.556,3.816,0
2541,2.556,2.556,3.816,0
2542,2.556,2.556,3.816,0
2543,2.556,2.556,3.816,0
2544,2.556,2.556,3.816,0
2545,2.556,2.556,3.816,0
2546,2.556,2.556,3.816,0
2547,2.556,2.556,3.816,0
2548,2.556,2.556,3.816,0
2549,2.556,2.556,3.816,0
2550,2.556,2.556,3.816,0
2551,2.556,2.556,3.816,0
2552,2.556,2.556,3.816,0
2553,2.556,2.556,3.816,0
2554,2.556,2.556,3.816,0
2555,2.556,2.556,3.816,0
2556,2.556,2.556,3.816,0
2557,2.556,2.556,3.816,0
2558,2.556,2.556,3.816,0
2559,2.556,2.556,3.816,0
2560,2.556,2.556,3.816,0
2561,2.556,2.556,3.816,0
2562,2.556,2.556,3.816,0
2563,2.556,2.556,3.816,0
2564,2.556,2.556,3.816,0
2565,2.556,2.556,3.816,0
2566,2.556,2.556,3.816,0
2567,2.556,2.556,3.816,0
2568,2.556,2.556,3.816,0
2569,2.556,2.556,3.816,0
2570,2.556,2.556,3.816,0
2571,2.556,2.556,3.816,0
2572,2.556,2.556,3.816,0
2573,2.556,2.556,3.816,0
2574,2.556,2.556,3.816,0
2575,2.556,2.556,3.816,0
2576,2.556,2.556,3.816,0
2577,2.556,2.556,3.816,0
2578,2.556,2.556,3.816,0
2579,2.556,2.556,3.816,0
2580,2.556,2.556,3.816,0
2581,2.556,2.556,3.816,0
2582,2.556,2.556,3.816,0
2583,2.556,2.556,3.816,0
2584,2.556,2.556,3.816,0
2585,2.556,2.556,3.816,0
2586,2.556,2.556,3.816,0
2587,2.556,2.556,3.816,0
2588,2.556,2.556,3.816,0
2589,2.556,2.556,3.816,0
2590,2.556,2.556,3.816,0
2591,2.556,2.556,3.816,0
2592,2.556,2.556,3.816,0
2593,2.556,2.556,3.816,0
2594,2.556,2.556,3.816,0
2595,2.556,2.556,3.816,0
2596,2.556,2.556,3.816,0
2597,2.556,2.556,3.816,0
2598,2.556,2.556,3.816,0
2599,2.556,2.556,3.816,0
2600,2.556,2.556,3.816,0
2601,2.556,2.556,3.816,0
2602,2.556,2.556,3.816,0
2603,2.556,2.556,3.816,0
2604,2.556,2.556,3.816,0
2605,2.556,2.556,3.816,0
2606,2.556,2.556,3.816,0
2607,2.556,2.556,3.816,0
2608,2.556,2.556,3.816,0
2609,2.556,2.556,3.816,0
2610,2.556,2.556,3.816,0
2611,2.556,2.556,3.816,0
2612,2.556,2.556,3.816,0
2613,2.556,2.556,3.816,0
2614,2.556,2.556,3.816,0
2615,2.556,2.556,3.816,0
2616,2.556,2.556,3.816,0
2617,2.556,2.556,3.816,0
2618,2.556,2.556,3.816,0
2619,2.556,2.556,3.816,0
2620,2.556,2.556,3.816,0
2621,2.556,2.556,3.816,0
2622,2.556,2.556,3.816,0
2623,2.556,2.556,3.816,0
2624,2.556,2.556,3.816,0
2625,2.556,2.556,3.816,0
2626,2.556,2.556,3.816,0
2627,2.556,2.556,3.816,0
2628,2.556,2.556,3.816,0
2629,2.556,2.556,3.816,0
2630,2.556,2.556,3.816,0
2631,2.556,2.556,3.816,0
2632,2.556,2.556,3.816,0
2633,2.556,2.556,3.816,0
2634,2.556,2.556,3.816,0
2635,2.556,2.556,3.816,0
2636,2.556,2.556,3.816,0
2637,2.556,2.556,3.816,0
2638,2.556,2.556,3.816,0
2639,2.556,2.556,3.816,0
2640,2.556,2.556,3.816,0
2641,2.556,2.556,3.816,0
2642,2.556,2.556,3.816,0
2643,2.556,2.556,3.816,0
2644,2.556,2.556,3.816,0
2645,2.556,2.556,3.816,0
2646,2.556,2.556,3.816,0
2647,2.556,2.556,3.816,0
2648,2.556,2.556,3.816,0
2649,2.556,2.556,3.816,0
2650,2.556,2.556,3.816,0
2651,2.556,2.556,3.816,0
2652,2.556,2.556,3.816,0
2653,2.556,2.556,3.816,0
2654,2.556,2.556,3.816,0
2655,2.556,2.556,3.816,0
2656,2.556,2.556,3.816,0
2657,2.556,2.556,3.816,0
2658,2.556,2.556,3.816,0
2659,2.556,2.556,3.816,0
2660,2.556,2.556,3.816,0
2661,2.556,2.556,3.816,0
2662,2.556,2.556,3.816,0
2663,2.556,2.556,3.816,0
2664,2.556,2.556,3.816,0
2665,2.556,2.556,3.816,0
2666,2.556,2.556,3.816,0
2667,2.556,2.556,3.816,0
2668,2.556,2.556,3.816,0
2669,2.556,2.556,3.816,0
2670,2.556,2.556,3.816,0
2671,2.556,2.556,3.816,0
2672,2.556,2.556,3.816,0
2673,2.556,2.556,3.816,0
2674,2.556,2.556,3.816,0
2675,2.556,2.556,3.816,0
2676,2.556,2.556,3.816,0
2677,2.556,2.556,3.816,0
2678,2.556,2.556,3.816,0
2679,2.556,2.556,3.816,0
2680,2.556,2.556,3.816,0
2681,2.556,2.556,3.816,0
2682,2.556,2.556,3.816,0
2683,2.556,2.556,3.816,0
2684,2.556,2.556,3.816,0
2685,2.556,2.556,3.816,0
2686,2.556,2.556,3.816,0
2687,2.556,2.556,3.816,0
2688,2.556,2.556,3.816,0
2689,2.556,2.556,3.816,0
2690,2.556,2.556,3.816,0
2691,2.556,2.556,3.816,0
2692,2.556,2.556,3.816,0
2693,2.556,2.556,3.816,0
2694,2.556,2.556,3.816,0
2695,2.556,2.556,3.816,0
2696,2.556,2.556,3.816,0
2697,2.556,2.556,3.816,0
2698,2.556,2.556,3.816,0
2699,2.556,2.556,3.816,0
2700,2.556,2.556,3.816,0
2701,2.556,2.556,3.816,0
2702,2.556,2.556,3.816,0
2703,2.556,2.556,3.816,0
2704,2.556,2.556,3.816,0
2705,2.556,2.556,3.816,0
2706,2.556,2.556,3.816,0
2707,2.556,2.556,3.816,0
2708,2.556,2.556,3.816,0
2709,2.556,2.556,3.816,0
2710,2.556,2.556,3.816,0
2711,2.556,2.556,3.816,0
2712,2.556,2.556,3.816,0
2713,2.556,2.556,3.816,0
2714,2.556,2.556,3.816,0
2715,2.556,2.556,3.816,0
2716,2.556,2.556,3.816,0
2717,2.556,2.556,3.816,0
2718,2.556,2.556,3.816,0
2719,2.556,2.556,3.816,0
2720,2.556,2.556,3.816,0
2721,2.556,2.556,3.816,0
2722,2.556,2.556,3.816,0
2723,2.556,2.556,3.816,0
2724,2.556,2.556,3.816,0
2725,2.556,2.556,3.816,0
2726,2.556,2.556,3.816,0
2727,2.556,2.556,3.816,0
2728,2.556,2.556,3.816,0
2729,2.556,2.556,3.816,0
2730,2.556,2.556,3.816,0
2731,2.556,2.556,3.816,0
2732,2.556,2.556,3.816,0
2733,2.556,2.556,3.816,0
2734,2.556,2.556,3.816,0
2735,2.556,2.556,3.816,0
2736,2.556,2.556,3.816,0
2737,2.556,2.556,3.816,0
2738,2.556,2.556,3.816,0
2739,2.556,2.556,3.816,0
2740,2.556,2.556,3.816,0
2741,2.556,2.556,3.816,0
2742,2.556,2.556,3.816,0
2743,2.556,2.556,3.816,0
2744,2.556,2.556,3.816,0
2745,2.556,2.556,3.816,0
2746,2.556,2.556,3.816,0
2747,2.556,2.556,3.816,0
2748,2.556,2.556,3.816,0
2749,2.556,2.556,3.816,0
2750,2.556,2.556,3.816,0
2751,2.556,2.556,3.816,0
2752,2.556,2.556,3.816,0
2753,2.556,2.556,3.816,0
2754,2.556,2.556,3.816,0
2755,2.556,2.556,3.816,0
2756,2.556,2.556,3.816,0
2757,2.556,2.556,3.816,0
2758,2.556,2.556,3.816,0
2759,2.556,2.556,3.816,0
2760,2.556,2.556,3.816,0
2761,2.556,2.556,3.816,0
2762,2.556,2.556,3.816,0
2763,2.556,2.556,3.816,0
2764,2.556,2.556,3.816,0
2765,2.556,2.556,3.816,0
2766,2.556,2.556,3.816,0
2767,2.556,2.556,3.816,0
2768,2.556,2.556,3.816,0
2769,2.556,2.556,3.816,0
2770,2.556,2.556,3.816,0
2771,2.556,2.556,3.816,0
2772,2.556,2.556,3.816,0
2773,2.556,2.556,3.816,0
2774,2.556,2.556,3.816,0
2775,2.556,2.556,3.816,0
2776,2.556,2.556,3.816,0
2777,2.556,2.556,3.816,0
2778,2.556,2.556,3.816,0
2779,2.556,2.556,3.816,0
2780,2.556,2.556,3.816,0
2781,2.556,2.556,3.816,0
2782,2.556,2.556,3.816,0
2783,2.556,2.556,3.816,0
2784,2.556,2.556,3.816,0
2785,2.556,2.556,3.816,0
2786,2.556,2.556,3.816,0
2787,2.556,2.556,3.816,0
2788,2.556,2.556,3.816,0
2789,2.556,2.556,3.816,0
2790,2.556,2.556,3.816,0
2791,2.556,2.556,3.816,0
2792,2.556,2.556,3.816,0
2793,2.556,2.556,3.816,0
2794,2.556,2.556,3.816,0
2795,2.556,2.556,3.816,0
2796,2.556,2.556,3.816,0
2797,2.556,2.556,3.816,0
2798,2.556,2.556,3.816,0
2799,2.556,2.556,3.816,0
2800,2.556,2.556,3.816,0
2801,2.556,2.556,3.816,0
2802,2.556,2.556,3.816,0
2803,2.556,2.556,3.816,0
2804,2.556,2.556,3.816,0
2805,2.556,2.556,3.816,0
2806,2.556,2.556,3.816,0
2807,2.556,2.556,3.816,0
2808,2.556,2.556,3.816,0
2809,2.556,2.556,3.816,0
2810,2.556,2.556,3.816,0
2811,2.556,2.556,3.816,0
2812,2.556,2.556,3.816,0
2813,2.556,2.556,3.816,0
2814,2.556,2.556,3.816,0
2815,2.556,2.556,3.816,0
2816,2.556,2.556,3.816,0
2817,2.556,2.556,3.816,0
2818,2.556,2.556,3.816,0
2819,2.556,2.556,3.816,0
2820,2.556,2.556,3.816,0
2821,2.556,2.556,3.816,0
2822,2.556,2.556,3.816,0
2823,2.556,2.556,3.816,0
2824,2.556,2.556,3.816,0
2825,2.556,2.556,3.816,0
2826,2.556,2.556,3.816,0
2827,2.556,2.556,3.816,0
2828,2.556,2.556,3.816,0
2829,2.556,2.556,3.816,0
2830,2.556,2.556,3.816,0
2831,2.556,2.556,3.816,0
2832,2.556,2.556,3.816,0
2833,2.556,2.556,3.816,0
2834,2.556,2.556,3.816,0
2835,2.556,2.556,3.816,0
2836,2.556,2.556,3.816,0
2837,2.556,2.556,3.816,0
2838,2.556,2.556,3.816,0
2839,2.556,2.556,3.816,0
2840,2.556,2.556,3.816,0
2841,2.556,2.556,3.816,0
2842,2.556,2.556,3.816,0
2843,2.556,2.556,3.816,0
2844,2.556,2.556,3.816,0
2845,2.556,2.556,3.816,0
2846,2.556,2.556,3.816,0
2847,2.556,2.556,3.816,0
2848,2.556,2.556,3.816,0
2849,2.556,2.556,3.816,0
2850,2.556,2.556,3.816,0
2851,2.556,2.556,3.816,0
2852,2.556,2.556,3.816,0
2853,2.556,2.556,3.816,0
2854,2.556,2.556,3.816,0
2855,2.556,2.556,3.816,0
2856,2.556,2.556,3.816,0
2857,2.556,2.556,3.816,0
2858,2.556,2.556,3.816,0
2859,2.556,2.556,3.816,0
2860,2.556,2.556,3.816,0
2861,2.556,2.556,3.816,0
2862,2.556,2.556,3.816,0
2863,2.556,2.556,3.816,0
2864,2.556,2.556,3.816,0
2865,2.556,2.556,3.816,0
2866,2.556,2.556,3.816,0
2867,2.556,2.556,3.816,0
2868,2.556,2.556,3.816,0
2869,2.556,2.556,3.816,0
2870,2.556,2.556,3.816,0
2871,2.556,2.556,3.816,0
2872,2.556,2.556,3.816,0
2873,2.556,2.556,3.816,0
2874,2.556,2.556,3.816,0
2875,2.556,2.556,3.816,0
2876,2.556,2.556,3.816,0
2877,2.556,2.556,3.816,0
2878,2.556,2.556,3.816,0
2879,2.556,2.556,3.816,0
2880,2.556,2.556,3.816,0
2881,2.556,2.556,3.816,0
2882,2.556,2.556,3.816,0
2883,2.556,2.556,3.816,0
2884,2.556,2.556,3.816,0
2885,2.556,2.556,3.816,0
2886,2.556,2.556,3.816,0
2887,2.556,2.556,3.816,0
2888,2.556,2.556,3.816,0
2889,2.556,2.556,3.816,0
2890,2.556,2.556,3.816,0
2891,2.556,2.556,3.816,0
2892,2.556,2.556,3.816,0
2893,2.556,2.556,3.816,0
2894,2.556,2.556,3.816,0
2895,2.556,2.556,3.816,0
2896,2.556,2.556,3.816,0
2897,2.556,2.556,3.816,0
2898,2.556,2.556,3.816,0
2899,2.556,2.556,3.816,0
2900,2.556,2.556,3.816,0
2901,2.556,2.556,3.816,0
2902,2.556,2.556,3.816,0
2903,2.556,2.556,3.816,0
2904,2.556,2.556,3.816,0
2905,2.328,2.328,2.34,0
2906,2.328,2.328,2.34,0
2907,2.328,2.328,2.34,0
2908,2.328,2.328,2.34,0
2909,2.328,2.328,2.34,0
2910,2.328,2.328,2.34,0
2911,2.328,2.328,2.34,0
2912,2.328,2.328,2.34,0
2913,2.328,2.328,2.34,0
2914,2.328,2.328,2.34,0
2915,2.328,2.328,2.34,0
2916,2.328,2.328,2.34,0
2917,2.328,2.328,2.34,0
2918,2.328,2.328,2.34,0
2919,2.328,2.328,2.34,0
2920,2.328,2.328,2.34,0
2921,2.328,2.328,2.34,0
2922,2.328,2.328,2.34,0
2923,2.328,2.328,2.34,0
2924,2.328,2.328,2.34,0
2925,2.328,2.328,2.34,0
2926,2.328,2.328,2.34,0
2927,2.328,2.328,2.34,0
2928,2.328,2.328,2.34,0
2929,2.328,2.328,2.34,0
2930,2.328,2.328,2.34,0
2931,2.328,2.328,2.34,0
2932,2.328,2.328,2.34,0
2933,2.328,2.328,2.34,0
2934,2.328,2.328,2.34,0
2935,2.328,2.328,2.34,0
2936,2.328,2.328,2.34,0
2937,2.328,2.328,2.34,0
2938,2.328,2.328,2.34,0
2939,2.328,2.328,2.34,0
2940,2.328,2.328,2.34,0
2941,2.328,2.328,2.34,0
2942,2.328,2.328,2.34,0
2943,2.328,2.328,2.34,0
2944,2.328,2.328,2.34,0
2945,2.328,2.328,2.34,0
2946,2.328,2.328,2.34,0
2947,2.328,2.328,2.34,0
2948,2.328,2.328,2.34,0
2949,2.328,2.328,2.34,0
2950,2.328,2.328,2.34,0
2951,2.328,2.328,2.34,0
2952,2.328,2.328,2.34,0
2953,2.328,2.328,2.34,0
2954,2.328,2.328,2.34,0
2955,2.328,2.328,2.34,0
2956,2.328,2.328,2.34,0
2957,2.328,2.328,2.34,0
2958,2.328,2.328,2.34,0
2959,2.328,2.328,2.34,0
2960,2.328,2.328,2.34,0
2961,2.328,2.328,2.34,0
2962,2.328,2.328,2.34,0
2963,2.328,2.328,2.34,0
2964,2.328,2.328,2.34,0
2965,2.328,2.328,2.34,0
2966,2.328,2.328,2.34,0
2967,2.328,2.328,2.34,0
2968,2.328,2.328,2.34,0
2969,2.328,2.328,2.34,0
2970,2.328,2.328,2.34,0
2971,2.328,2.328,2.34,0
2972,2.328,2.328,2.34,0
2973,2.328,2.328,2.34,0
2974,2.328,2.328,2.34,0
2975,2.328,2.328,2.34,0
2976,2.328,2.328,2.34,0
2977,2.328,2.328,2.34,0
2978,2.328,2.328,2.34,0
2979,2.328,2.328,2.34,0
2980,2.328,2.328,2.34,0
2981,2.328,2.328,2.34,0
2982,2.328,2.328,2.34,0
2983,2.328,2.328,2.34,0
2984,2.328,2.328,2.34,0
2985,2.328,2.328,2.34,0
2986,2.328,2.328,2.34,0
2987,2.328,2.328,2.34,0
2988,2.328,2.328,2.34,0
2989,2.328,2.328,2.34,0
2990,2.328,2.328,2.34,0
2991,2.328,2.328,2.34,0
2992,2.328,2.328,2.34,0
2993,2.328,2.328,2.34,0
2994,2.328,2.328,2.34,0
2995,2.328,2.328,2.34,0
2996,2.328,2.328,2.34,0
2997,2.328,2.328,2.34,0
2998,2.328,2.328,2.34,0
2999,2.328,2.328,2.34,0
3000,2.328,2.328,2.34,0
3001,2.328,2.328,2.34,0
3002,2.328,2.328,2.34,0
3003,2.328,2.328,2.34,0
3004,2.328,2.328,2.34,0
3005,2.328,2.328,2.34,0
3006,2.328,2.328,2.34,0
3007,2.328,2.328,2.34,0
3008,2.328,2.328,2.34,0
3009,2.328,2.328,2.34,0
3010,2.328,2.328,2.34,0
3011,2.328,2.328,2.34,0
3012,2.328,2.328,2.34,0
3013,2.328,2.328,2.34,0
3014,2.328,2.328,2.34,0
3015,2.328,2.328,2.34,0
3016,2.328,2.328,2.34,0
3017,2.328,2.328,2.34,0
3018,2.328,2.328,2.34,0
3019,2.328,2.328,2.34,0
3020,2.328,2.328,2.34,0
3021,2.328,2.328,2.34,0
3022,2.328,2.328,2.34,0
3023,2.328,2.328,2.34,0
3024,2.328,2.328,2.34,0
3025,2.328,2.328,2.34,0
3026,2.328,2.328,2.34,0
3027,2.328,2.328,2.34,0
3028,2.328,2.328,2.34,0
3029,2.328,2.328,2.34,0
3030,2.328,2.328,2.34,0
3031,2.328,2.328,2.34,0
3032,2.328,2.328,2.34,0
3033,2.328,2.328,2.34,0
3034,2.328,2.328,2.34,0
3035,2.328,2.328,2.34,0
3036,2.328,2.328,2.34,0
3037,2.328,2.328,2.34,0
3038,2.328,2.328,2.34,0
3039,2.328,2.328,2.34,0
3040,2.328,2.328,2.34,0
