Year,Hour_Index,Interior_Wind,Coastal_Wind,Solar_PV_DC,Solar_PV_AC,Year,Hour_Index,Interior_Wind,Coastal_Wind,Solar_PV_DC,Solar_PV_AC,Year,Hour_Index,Interior_Wind,Coastal_Wind,Solar_PV_DC,Solar_PV_AC
2020,460,0.525666667,0.746333333,0,0,2021,460,0.663333333,0.573333333,0,0,2022,460,0.964666667,0.480666667,0,0
2020,461,0.496666667,0.704333333,0,0,2021,461,0.519333333,0.514666667,0,0,2022,461,0.963666667,0.349333333,0,0
2020,462,0.459666667,0.693,0,0,2021,462,0.389,0.429333333,0,0,2022,462,0.963333333,0.498666667,0,0
2020,463,0.369333333,0.704666667,0,0,2021,463,0.279333333,0.392333333,0,0,2022,463,0.962666667,0.674666667,0,0
2020,464,0.292333333,0.726666667,0,0,2021,464,0.211666667,0.438333333,0,0,2022,464,0.962333333,0.719,0,0
2020,465,0.261333333,0.743,0,0,2021,465,0.17,0.496333333,0,0,2022,465,0.965666667,0.641333333,0,0
2020,466,0.252333333,0.757,0,0,2021,466,0.106333333,0.525666667,0,0,2022,466,0.963666667,0.747666667,0,0
2020,467,0.252666667,0.778333333,0,0,2021,467,0.071333333,0.533333333,0,0,2022,467,0.958333333,0.946,0,0
2020,468,0.227333333,0.784333333,0,0,2021,468,0.057666667,0.536333333,0,0,2022,468,0.947333333,0.966666667,0,0
2020,469,0.19,0.766333333,0,0,2021,469,0.026,0.531666667,0,0,2022,469,0.930666667,0.961333333,0,0
2020,470,0.171666667,0.723666667,0.013,0.01729,2021,470,0.006666667,0.512,0,0,2022,470,0.911333333,0.964666667,0.006666667,0.008866667
2020,471,0.168666667,0.625666667,0.385333333,0.512493333,2021,471,0.010333333,0.443666667,0.019666667,0.026156667,2022,471,0.902666667,0.968666667,0.267666667,0.355996667
2020,472,0.071666667,0.641333333,0.555666667,0.739036667,2021,472,0.026,0.410666667,0.067666667,0.089996667,2022,472,0.88,0.971666667,0.45,0.5985
2020,473,0.120666667,0.607333333,0.627666667,0.834796667,2021,473,0.054,0.416666667,0.138,0.18354,2022,473,0.832666667,0.968,0.554,0.73682
2020,474,0.097666667,0.530666667,0.664333333,0.875973333,2021,474,0.097,0.410333333,0.235333333,0.312993333,2022,474,0.769,0.959333333,0.604666667,0.804206667
2020,475,0.070333333,0.430666667,0.736333333,0.955276667,2021,475,0.162666667,0.384333333,0.316,0.42028,2022,475,0.67,0.948666667,0.634,0.84322
2020,476,0.049,0.339333333,0.752666667,0.983206667,2021,476,0.246,0.361,0.343,0.45619,2022,476,0.563666667,0.937666667,0.626333333,0.833023333
2020,477,0.032,0.291666667,0.716,0.95228,2021,477,0.313,0.329333333,0.323,0.42959,2022,477,0.517666667,0.928666667,0.579333333,0.770513333
2020,478,0.024666667,0.273666667,0.617333333,0.821053333,2021,478,0.368,0.296333333,0.280333333,0.372843333,2022,478,0.541,0.923333333,0.497666667,0.661896667
2020,479,0.042666667,0.270333333,0.426666667,0.567466667,2021,479,0.404333333,0.244333333,0.214666667,0.285506667,2022,479,0.563333333,0.923,0.333,0.44289
2020,480,0.119666667,0.309666667,0.147666667,0.196396667,2021,480,0.409333333,0.185666667,0.060666667,0.080686667,2022,480,0.536,0.923666667,0.104666667,0.139206667
2020,481,0.29,0.378,0,0,2021,481,0.529,0.155333333,0,0,2022,481,0.450666667,0.926,0,0
2020,482,0.487333333,0.390666667,0,0,2021,482,0.604333333,0.096666667,0,0,2022,482,0.362666667,0.924,0,0
2020,483,0.513666667,0.352333333,0,0,2021,483,0.631333333,0.048,0,0,2022,483,0.257,0.916,0,0
2020,484,0.562,0.298666667,0,0,2021,484,0.668666667,0.025,0,0,2022,484,0.162,0.911333333,0,0
2020,485,0.603,0.252333333,0,0,2021,485,0.716,0.046,0,0,2022,485,0.112,0.909666667,0,0
2020,486,0.597,0.213666667,0,0,2021,486,0.742333333,0.094333333,0,0,2022,486,0.084333333,0.909666667,0,0
2020,487,0.593333333,0.180333333,0,0,2021,487,0.725,0.132666667,0,0,2022,487,0.061666667,0.897,0,0
2020,488,0.587,0.156,0,0,2021,488,0.719333333,0.151333333,0,0,2022,488,0.042,0.875,0,0
2020,489,0.591,0.160333333,0,0,2021,489,0.790666667,0.152666667,0,0,2022,489,0.027,0.879333333,0,0
2020,490,0.53,0.233333333,0,0,2021,490,0.809666667,0.125333333,0,0,2022,490,0.018,0.882,0,0
2020,491,0.493,0.300666667,0,0,2021,491,0.786333333,0.09,0,0,2022,491,0.014,0.870333333,0,0
2020,492,0.527,0.361333333,0,0,2021,492,0.762,0.058333333,0,0,2022,492,0.018,0.845666667,0,0
2020,493,0.600666667,0.438666667,0,0,2021,493,0.795333333,0.035,0,0,2022,493,0.029666667,0.814,0,0
2020,494,0.633666667,0.485666667,0.002333333,0.003103333,2021,494,0.827333333,0.018333333,0,0,2022,494,0.053,0.789666667,0.029,0.03857
2020,495,0.573,0.428333333,0.188333333,0.250483333,2021,495,0.789,0.008,0.043333333,0.057633333,2022,495,0.037333333,0.780333333,0.626666667,0.833466667
2020,496,0.691,0.49,0.314666667,0.418506667,2021,496,0.650333333,0.006,0.113666667,0.151176667,2022,496,0.027333333,0.739666667,0.787666667,1
2020,497,0.896666667,0.551,0.395,0.52535,2021,497,0.5,0.005333333,0.205333333,0.273093333,2022,497,0.032666667,0.667,0.854333333,1
2020,498,0.908666667,0.580666667,0.508,0.67564,2021,498,0.573333333,0.011333333,0.32,0.4256,2022,498,0.047333333,0.602,0.875,1
2020,499,0.902666667,0.614,0.481,0.63973,2021,499,0.610666667,0.045,0.445,0.59185,2022,499,0.075,0.537666667,0.862,1
2020,500,0.911,0.710666667,0.332,0.44156,2021,500,0.612666667,0.092,0.503333333,0.669433333,2022,500,0.124333333,0.443333333,0.841,1
2020,501,0.935,0.813666667,0.216,0.28728,2021,501,0.565666667,0.118333333,0.486,0.64638,2022,501,0.184333333,0.339,0.806666667,1
2020,502,0.944333333,0.845,0.077666667,0.103296667,2021,502,0.491333333,0.113333333,0.425666667,0.566136667,2022,502,0.224666667,0.286333333,0.730333333,0.971343333
2020,503,0.948666667,0.825,0.026333333,0.035023333,2021,503,0.402666667,0.075,0.303333333,0.403433333,2022,503,0.251666667,0.271333333,0.581,0.77273
2020,504,0.949666667,0.81,0.002666667,0.003546667,2021,504,0.417333333,0.045333333,0.101333333,0.134773333,2022,504,0.406666667,0.292333333,0.252666667,0.336046667
2020,505,0.937333333,0.802,0,0,2021,505,0.535333333,0.064666667,0,0,2022,505,0.717666667,0.346666667,0,0
2020,506,0.918,0.818666667,0,0,2021,506,0.62,0.083333333,0,0,2022,506,0.857,0.385333333,0,0
2020,507,0.897,0.834333333,0,0,2021,507,0.692,0.087333333,0,0,2022,507,0.876333333,0.397333333,0,0
2020,508,0.880333333,0.862333333,0,0,2021,508,0.745,0.083666667,0,0,2022,508,0.845333333,0.386333333,0,0
2020,509,0.875,0.86,0,0,2021,509,0.787,0.086,0,0,2022,509,0.792666667,0.363,0,0
2020,510,0.886666667,0.871666667,0,0,2021,510,0.809,0.09,0,0,2022,510,0.730333333,0.348333333,0,0
2020,511,0.903333333,0.837,0,0,2021,511,0.766333333,0.095333333,0,0,2022,511,0.663,0.357,0,0
2020,512,0.913333333,0.781666667,0,0,2021,512,0.654333333,0.095666667,0,0,2022,512,0.573,0.405333333,0,0
2020,513,0.938333333,0.798666667,0,0,2021,513,0.588333333,0.088,0,0,2022,513,0.446333333,0.500666667,0,0
2020,514,0.936666667,0.795333333,0,0,2021,514,0.646666667,0.081333333,0,0,2022,514,0.315333333,0.599666667,0,0
2020,515,0.901,0.781666667,0,0,2021,515,0.662666667,0.093666667,0,0,2022,515,0.222333333,0.656333333,0,0
2020,516,0.863,0.768,0,0,2021,516,0.584,0.126666667,0,0,2022,516,0.168,0.689,0,0
2020,517,0.824,0.777,0,0,2021,517,0.470666667,0.178,0,0,2022,517,0.146333333,0.718666667,0,0
2020,518,0.808333333,0.787666667,0.001666667,0.002216667,2021,518,0.396333333,0.197666667,0.01,0.0133,2022,518,0.130666667,0.736,0.033666667,0.044776667
2020,519,0.778666667,0.741666667,0.146666667,0.195066667,2021,519,0.318333333,0.131,0.347666667,0.462396667,2022,519,0.057666667,0.687666667,0.605333333,0.805093333
2020,520,0.854333333,0.803666667,0.286,0.38038,2021,520,0.263,0.077666667,0.552666667,0.735046667,2022,520,0.035,0.661666667,0.762333333,1
2020,521,0.853333333,0.886666667,0.570666667,0.758986667,2021,521,0.212333333,0.036,0.641,0.846713333,2022,521,0.092666667,0.644,0.823333333,1
2020,522,0.834,0.930666667,0.673333333,0.889663333,2021,522,0.18,0.024333333,0.734333333,0.958876667,2022,522,0.117333333,0.594666667,0.844333333,1
2020,523,0.808333333,0.936666667,0.696333333,0.91981,2021,523,0.158333333,0.024666667,0.740666667,0.969516667,2022,523,0.110666667,0.540666667,0.832333333,1
2020,524,0.784666667,0.915666667,0.693333333,0.922133333,2021,524,0.139333333,0.026333333,0.716666667,0.946906667,2022,524,0.090666667,0.532,0.812,1
2020,525,0.773333333,0.866666667,0.663,0.88179,2021,525,0.117333333,0.025,0.677333333,0.900853333,2022,525,0.084,0.539666667,0.774333333,1
2020,526,0.764333333,0.773333333,0.581666667,0.773616667,2021,526,0.081333333,0.018,0.616,0.81928,2022,526,0.078,0.543,0.694666667,0.923906667
2020,527,0.679666667,0.644333333,0.418333333,0.556383333,2021,527,0.061333333,0.013666667,0.473666667,0.629976667,2022,527,0.077666667,0.568,0.536333333,0.713323333
2020,528,0.585333333,0.58,0.144333333,0.191963333,2021,528,0.193666667,0.036333333,0.171,0.22743,2022,528,0.106666667,0.603,0.209666667,0.278856667
2020,529,0.604666667,0.569333333,0,0,2021,529,0.504333333,0.162333333,0,0,2022,529,0.147,0.623666667,0,0
2020,530,0.668333333,0.550333333,0,0,2021,530,0.605,0.266,0,0,2022,530,0.147666667,0.604666667,0,0
2020,531,0.737666667,0.51,0,0,2021,531,0.558333333,0.290333333,0,0,2022,531,0.134333333,0.564666667,0,0
2020,532,0.792666667,0.519,0,0,2021,532,0.458,0.252,0,0,2022,532,0.122,0.516666667,0,0
2020,533,0.803,0.529,0,0,2021,533,0.373333333,0.212333333,0,0,2022,533,0.12,0.486333333,0,0
2020,534,0.721,0.512666667,0,0,2021,534,0.311,0.205666667,0,0,2022,534,0.134333333,0.484,0,0
2020,535,0.584666667,0.453666667,0,0,2021,535,0.217666667,0.228,0,0,2022,535,0.145,0.478666667,0,0
2020,536,0.457333333,0.372666667,0,0,2021,536,0.13,0.246333333,0,0,2022,536,0.162333333,0.478333333,0,0
2020,537,0.420666667,0.291666667,0,0,2021,537,0.080333333,0.255333333,0,0,2022,537,0.177666667,0.516666667,0,0
2020,538,0.482333333,0.271666667,0,0,2021,538,0.072,0.257,0,0,2022,538,0.207666667,0.562666667,0,0
2020,539,0.574,0.289666667,0,0,2021,539,0.061333333,0.263,0,0,2022,539,0.231,0.575333333,0,0
2020,540,0.633333333,0.303666667,0,0,2021,540,0.06,0.309666667,0,0,2022,540,0.252,0.551,0,0
2020,541,0.658,0.305666667,0,0,2021,541,0.069,0.375666667,0,0,2022,541,0.256333333,0.52,0,0
2020,542,0.684666667,0.292666667,0.025666667,0.034136667,2021,542,0.091333333,0.404,0.001,0.00133,2022,542,0.238666667,0.504666667,0.006666667,0.008866667
2020,543,0.549,0.166333333,0.525,0.69825,2021,543,0.143333333,0.295666667,0.129,0.17157,2022,543,0.163333333,0.422666667,0.311333333,0.414073333
2020,544,0.472,0.182333333,0.708666667,0.942526667,2021,544,0.218333333,0.278,0.249666667,0.332056667,2022,544,0.061666667,0.352,0.507666667,0.675196667
2020,545,0.542666667,0.242,0.775666667,1,2021,545,0.295666667,0.278,0.397,0.52801,2022,545,0.056,0.297666667,0.623333333,0.811246667
2020,546,0.474,0.304666667,0.801,1,2021,546,0.435333333,0.256,0.487333333,0.648153333,2022,546,0.022666667,0.238333333,0.702,0.878136667
2020,547,0.358333333,0.41,0.796,1,2021,547,0.603333333,0.264333333,0.539666667,0.717756667,2022,547,0.032666667,0.162666667,0.728333333,0.91449
2020,548,0.216,0.515,0.778666667,1,2021,548,0.742666667,0.293,0.536333333,0.713323333,2022,548,0.078,0.115333333,0.674,0.873756667
2020,549,0.182,0.576333333,0.744333333,0.981043333,2021,549,0.781333333,0.313,0.488,0.64904,2022,549,0.126333333,0.102333333,0.602,0.792626667
2020,550,0.206333333,0.587333333,0.661,0.87913,2021,550,0.726333333,0.356333333,0.419666667,0.558156667,2022,550,0.144333333,0.123,0.503333333,0.669433333
2020,551,0.225,0.574333333,0.439333333,0.584313333,2021,551,0.593333333,0.449,0.308333333,0.410083333,2022,551,0.162,0.132666667,0.382333333,0.508503333
2020,552,0.271333333,0.604333333,0.144666667,0.192406667,2021,552,0.641333333,0.535666667,0.108,0.14364,2022,552,0.246333333,0.137,0.143666667,0.191076667
2020,553,0.328,0.717666667,0,0,2021,553,0.810333333,0.579666667,0,0,2022,553,0.404666667,0.173666667,0,0
2020,554,0.304333333,0.772333333,0,0,2021,554,0.877666667,0.55,0,0,2022,554,0.518666667,0.184666667,0,0
2020,555,0.240666667,0.780666667,0,0,2021,555,0.872333333,0.521666667,0,0,2022,555,0.564666667,0.153666667,0,0
2020,556,0.172333333,0.761666667,0,0,2021,556,0.827333333,0.493666667,0,0,2022,556,0.551333333,0.143333333,0,0
2020,557,0.119666667,0.756333333,0,0,2021,557,0.792333333,0.508333333,0,0,2022,557,0.564333333,0.153333333,0,0
2020,558,0.085666667,0.766,0,0,2021,558,0.774666667,0.542333333,0,0,2022,558,0.659333333,0.153,0,0
2020,559,0.073,0.756333333,0,0,2021,559,0.760333333,0.578333333,0,0,2022,559,0.718666667,0.164333333,0,0
2020,560,0.074666667,0.727666667,0,0,2021,560,0.723666667,0.594333333,0,0,2022,560,0.724,0.182333333,0,0
2020,561,0.078333333,0.677333333,0,0,2021,561,0.662333333,0.589666667,0,0,2022,561,0.674666667,0.173666667,0,0
2020,562,0.092666667,0.599333333,0,0,2021,562,0.625666667,0.638333333,0,0,2022,562,0.634333333,0.16,0,0
2020,563,0.12,0.519333333,0,0,2021,563,0.597333333,0.711666667,0,0,2022,563,0.628333333,0.153333333,0,0
2020,564,0.151333333,0.458333333,0,0,2021,564,0.509,0.787,0,0,2022,564,0.586333333,0.151,0,0
2020,565,0.18,0.402,0,0,2021,565,0.403,0.805666667,0,0,2022,565,0.519,0.186333333,0,0
2020,566,0.186,0.339,0.033,0.04389,2021,566,0.316333333,0.811,0.007666667,0.010196667,2022,566,0.448333333,0.26,0.012333333,0.016403333
2020,567,0.125666667,0.193,0.565333333,0.751893333,2021,567,0.222666667,0.762666667,0.268,0.35644,2022,567,0.305333333,0.287333333,0.390666667,0.519586667
2020,568,0.026,0.15,0.72,0.9576,2021,568,0.224666667,0.898666667,0.395,0.52535,2022,568,0.198,0.265,0.7,0.931
2020,569,0.081666667,0.174666667,0.778666667,1,2021,569,0.385333333,0.946666667,0.498666667,0.657853333,2022,569,0.285666667,0.270666667,0.774333333,0.99828
2020,570,0.141666667,0.176666667,0.798666667,1,2021,570,0.481333333,0.957666667,0.549666667,0.731056667,2022,570,0.302,0.289,0.792333333,1
2020,571,0.180333333,0.159333333,0.789666667,1,2021,571,0.522333333,0.961,0.513666667,0.683176667,2022,571,0.247333333,0.289,0.788333333,1
2020,572,0.231,0.159333333,0.77,1,2021,572,0.518666667,0.961666667,0.460666667,0.612686667,2022,572,0.218,0.248333333,0.773666667,1
2020,573,0.292666667,0.18,0.733,0.97489,2021,573,0.511666667,0.960333333,0.37,0.4921,2022,573,0.197666667,0.252666667,0.740666667,0.979713333
2020,574,0.343,0.203666667,0.653,0.86849,2021,574,0.538666667,0.952,0.310333333,0.412743333,2022,574,0.157333333,0.263,0.667,0.88711
2020,575,0.350666667,0.241,0.5,0.665,2021,575,0.600333333,0.939666667,0.184333333,0.245163333,2022,575,0.104666667,0.299666667,0.525,0.69825
2020,576,0.374333333,0.315666667,0.194333333,0.258463333,2021,576,0.652666667,0.935666667,0.051,0.06783,2022,576,0.05,0.34,0.220666667,0.293486667
2020,577,0.500666667,0.405333333,0,0,2021,577,0.699333333,0.941,0,0,2022,577,0.048333333,0.463,0,0
2020,578,0.667333333,0.412,0,0,2021,578,0.689,0.946333333,0,0,2022,578,0.065,0.521,0,0
2020,579,0.788333333,0.373,0,0,2021,579,0.685333333,0.950666667,0,0,2022,579,0.071666667,0.501333333,0,0
2020,580,0.844666667,0.333,0,0,2021,580,0.720666667,0.959333333,0,0,2022,580,0.071666667,0.415666667,0,0
2020,581,0.856333333,0.318666667,0,0,2021,581,0.839333333,0.967,0,0,2022,581,0.071666667,0.318333333,0,0
2020,582,0.845666667,0.335333333,0,0,2021,582,0.921666667,0.964333333,0,0,2022,582,0.079666667,0.254666667,0,0
2020,583,0.825333333,0.335333333,0,0,2021,583,0.955,0.956,0,0,2022,583,0.115666667,0.227333333,0,0
2020,584,0.8,0.350666667,0,0,2021,584,0.967333333,0.947666667,0,0,2022,584,0.206,0.227666667,0,0
2020,585,0.771666667,0.373666667,0,0,2021,585,0.958333333,0.944333333,0,0,2022,585,0.338666667,0.247666667,0,0
2020,586,0.748666667,0.401666667,0,0,2021,586,0.936666667,0.941666667,0,0,2022,586,0.439,0.272,0,0
2020,587,0.715333333,0.481,0,0,2021,587,0.915666667,0.958666667,0,0,2022,587,0.506333333,0.302333333,0,0
2020,588,0.686333333,0.601666667,0,0,2021,588,0.907333333,0.949666667,0,0,2022,588,0.579666667,0.307,0,0
2020,589,0.692,0.686666667,0,0,2021,589,0.921333333,0.878333333,0,0,2022,589,0.634333333,0.306333333,0,0
2020,590,0.719333333,0.711333333,0.007,0.00931,2021,590,0.921333333,0.749,0.050666667,0.067386667,2022,590,0.637666667,0.315333333,0.041,0.05453
2020,591,0.606333333,0.647666667,0.225,0.29925,2021,591,0.833666667,0.612333333,0.643333333,0.855633333,2022,591,0.447333333,0.287333333,0.604333333,0.803763333
2020,592,0.635666667,0.672,0.506333333,0.673423333,2021,592,0.938333333,0.617666667,0.768,1,2022,592,0.462333333,0.326333333,0.749666667,0.994343333
2020,593,0.848,0.777666667,0.632666667,0.838733333,2021,593,0.971,0.516666667,0.820333333,1,2022,593,0.654,0.456666667,0.806,1
2020,594,0.853333333,0.812666667,0.683,0.89454,2021,594,0.970333333,0.378,0.837666667,1,2022,594,0.647333333,0.442,0.823333333,1
2020,595,0.839,0.819333333,0.709666667,0.928233333,2021,595,0.972,0.328666667,0.826,1,2022,595,0.558666667,0.351,0.81,1
2020,596,0.827666667,0.819666667,0.709,0.939813333,2021,596,0.97,0.342333333,0.808333333,1,2022,596,0.449,0.263666667,0.787333333,1
2020,597,0.824666667,0.811666667,0.686333333,0.912823333,2021,597,0.968,0.341,0.780666667,1,2022,597,0.379333333,0.215666667,0.751666667,0.9939
2020,598,0.812,0.780333333,0.620333333,0.825043333,2021,598,0.97,0.303,0.710333333,0.944743333,2022,598,0.347666667,0.223,0.674666667,0.897306667
2020,599,0.753333333,0.676333333,0.483333333,0.642833333,2021,599,0.971666667,0.277,0.568,0.75544,2022,599,0.399,0.272333333,0.513,0.68229
2020,600,0.746666667,0.625333333,0.197666667,0.262896667,2021,600,0.955,0.351333333,0.250666667,0.333386667,2022,600,0.713333333,0.387666667,0.193666667,0.257576667
2020,601,0.752666667,0.691666667,0,0,2021,601,0.944666667,0.527666667,0,0,2022,601,0.913,0.541,0,0
2020,602,0.703,0.760333333,0,0,2021,602,0.920333333,0.628666667,0,0,2022,602,0.930666667,0.607,0,0
2020,603,0.632666667,0.812666667,0,0,2021,603,0.874,0.628666667,0,0,2022,603,0.918666667,0.64,0,0
2020,604,0.561333333,0.820333333,0,0,2021,604,0.793333333,0.605666667,0,0,2022,604,0.885666667,0.673333333,0,0
2020,605,0.498333333,0.809333333,0,0,2021,605,0.666666667,0.594,0,0,2022,605,0.850333333,0.689333333,0,0
2020,606,0.451333333,0.743333333,0,0,2021,606,0.538,0.634333333,0,0,2022,606,0.846333333,0.674666667,0,0
2020,607,0.417,0.688666667,0,0,2021,607,0.408666667,0.684666667,0,0,2022,607,0.875666667,0.662,0,0
2020,608,0.392,0.640333333,0,0,2021,608,0.251,0.718,0,0,2022,608,0.860333333,0.642333333,0,0
2020,609,0.392333333,0.584666667,0,0,2021,609,0.137,0.730333333,0,0,2022,609,0.837,0.608666667,0,0
2020,610,0.394333333,0.530333333,0,0,2021,610,0.102333333,0.728333333,0,0,2022,610,0.8,0.587666667,0,0
2020,611,0.359333333,0.434,0,0,2021,611,0.110666667,0.72,0,0,2022,611,0.731666667,0.591,0,0
2020,612,0.314333333,0.330333333,0,0,2021,612,0.152,0.696666667,0,0,2022,612,0.654666667,0.574666667,0,0
2020,613,0.351666667,0.235666667,0,0,2021,613,0.161333333,0.645666667,0,0,2022,613,0.573333333,0.559,0,0
2020,614,0.429666667,0.172333333,0.044,0.05852,2021,614,0.148,0.547666667,0.050333333,0.066943333,2022,614,0.473333333,0.567666667,0.000333333,0.000443333
2020,615,0.331333333,0.096666667,0.604,0.80332,2021,615,0.169333333,0.309666667,0.640333333,0.851643333,2022,615,0.367,0.577666667,0.053,0.07049
2020,616,0.098333333,0.088,0.742,0.98686,2021,616,0.145,0.160333333,0.769,1,2022,616,0.259333333,0.570333333,0.128,0.17024
2020,617,0.034333333,0.128333333,0.796,1,2021,617,0.093666667,0.167666667,0.819333333,1,2022,617,0.170666667,0.521666667,0.204333333,0.271763333
2020,618,0.023,0.172666667,0.808666667,1,2021,618,0.145666667,0.133666667,0.829333333,1,2022,618,0.098333333,0.441666667,0.29,0.3857
2020,619,0.068666667,0.205333333,0.794,1,2021,619,0.280333333,0.085333333,0.813333333,1,2022,619,0.051333333,0.356666667,0.371666667,0.494316667
2020,620,0.104666667,0.221,0.775666667,1,2021,620,0.369666667,0.066333333,0.795,1,2022,620,0.028,0.330333333,0.395,0.52535
2020,621,0.108333333,0.234,0.745666667,0.99124,2021,621,0.429333333,0.045666667,0.769666667,0.999166667,2022,621,0.019,0.346,0.366,0.48678
2020,622,0.087,0.224666667,0.673333333,0.895533333,2021,622,0.459333333,0.026666667,0.696,0.92568,2022,622,0.026,0.381,0.313333333,0.416733333
2020,623,0.055,0.181666667,0.531333333,0.706673333,2021,623,0.475666667,0.024333333,0.548666667,0.729726667,2022,623,0.044,0.379,0.258,0.34314
2020,624,0.076333333,0.168666667,0.227,0.30191,2021,624,0.602,0.066666667,0.203,0.26999,2022,624,0.042666667,0.393333333,0.115,0.15295
2020,625,0.191333333,0.232,0,0,2021,625,0.812333333,0.176333333,0,0,2022,625,0.037666667,0.467333333,0,0
2020,626,0.310666667,0.264,0,0,2021,626,0.87,0.230333333,0,0,2022,626,0.032,0.494,0,0
2020,627,0.411,0.254,0,0,2021,627,0.897666667,0.255,0,0,2022,627,0.024666667,0.509333333,0,0
2020,628,0.483,0.213666667,0,0,2021,628,0.885333333,0.253333333,0,0,2022,628,0.024333333,0.536333333,0,0
2020,629,0.53,0.175666667,0,0,2021,629,0.825,0.236333333,0,0,2022,629,0.049,0.552666667,0,0
2020,630,0.556666667,0.147333333,0,0,2021,630,0.786666667,0.183333333,0,0,2022,630,0.133666667,0.565333333,0,0
2020,631,0.56,0.116333333,0,0,2021,631,0.776,0.104,0,0,2022,631,0.229666667,0.575333333,0,0
2020,632,0.567,0.085,0,0,2021,632,0.773,0.100666667,0,0,2022,632,0.285,0.581666667,0,0
2020,633,0.582666667,0.056,0,0,2021,633,0.827333333,0.302666667,0,0,2022,633,0.31,0.559333333,0,0
2020,634,0.62,0.033333333,0,0,2021,634,0.871333333,0.670666667,0,0,2022,634,0.316333333,0.518333333,0,0
2020,635,0.647666667,0.021,0,0,2021,635,0.878666667,0.868,0,0,2022,635,0.287333333,0.507666667,0,0
2020,636,0.631666667,0.018333333,0,0,2021,636,0.865666667,0.916333333,0,0,2022,636,0.257,0.512,0,0
2020,637,0.583333333,0.020333333,0,0,2021,637,0.853666667,0.958,0,0,2022,637,0.244666667,0.501,0,0
2020,638,0.558,0.021333333,0.025666667,0.034136667,2021,638,0.842333333,0.968,0.072,0.09576,2022,638,0.224333333,0.439666667,0.001,0.00133
2020,639,0.442666667,0.013333333,0.498,0.66234,2021,639,0.669333333,0.955666667,0.727333333,0.967353333,2022,639,0.207666667,0.279,0.053,0.07049
2020,640,0.231,0.013666667,0.702333333,0.934103333,2021,640,0.772333333,0.939,0.835333333,1,2022,640,0.226,0.227333333,0.114333333,0.152063333
2020,641,0.396666667,0.031666667,0.763333333,1,2021,641,0.808333333,0.945,0.877333333,1,2022,641,0.184333333,0.194666667,0.198,0.26334
2020,642,0.634,0.058666667,0.778666667,1,2021,642,0.708333333,0.947333333,0.886666667,1,2022,642,0.139666667,0.159666667,0.361333333,0.480573333
2020,643,0.74,0.090666667,0.769,1,2021,643,0.569,0.915,0.867333333,1,2022,643,0.099666667,0.121333333,0.578333333,0.754943333
2020,644,0.751333333,0.123,0.75,0.99296,2021,644,0.360666667,0.867666667,0.846666667,1,2022,644,0.093333333,0.102,0.619,0.786366667
2020,645,0.760666667,0.159333333,0.716666667,0.953166667,2021,645,0.177666667,0.836,0.820333333,1,2022,645,0.120666667,0.119333333,0.673333333,0.88124
2020,646,0.766,0.234333333,0.641333333,0.852973333,2021,646,0.099,0.813333333,0.750333333,0.99257,2022,646,0.152333333,0.205,0.653666667,0.869376667
2020,647,0.691333333,0.384666667,0.486333333,0.646823333,2021,647,0.082,0.770333333,0.601,0.79933,2022,647,0.193,0.3,0.511,0.67963
2020,648,0.669,0.572333333,0.184,0.24472,2021,648,0.224,0.714666667,0.263666667,0.350676667,2022,648,0.354,0.395,0.203333333,0.270433333
2020,649,0.759666667,0.688666667,0,0,2021,649,0.562333333,0.737666667,0,0,2022,649,0.693333333,0.494333333,0,0
2020,650,0.858333333,0.701666667,0,0,2021,650,0.727,0.776666667,0,0,2022,650,0.850666667,0.517333333,0,0
2020,651,0.924,0.700333333,0,0,2021,651,0.738,0.794,0,0,2022,651,0.849666667,0.497333333,0,0
2020,652,0.953,0.717333333,0,0,2021,652,0.683,0.792,0,0,2022,652,0.824666667,0.456,0,0
2020,653,0.946666667,0.764666667,0,0,2021,653,0.587,0.798333333,0,0,2022,653,0.791333333,0.429666667,0,0
2020,654,0.921333333,0.806,0,0,2021,654,0.478,0.822333333,0,0,2022,654,0.766,0.455666667,0,0
2020,655,0.895666667,0.835666667,0,0,2021,655,0.391333333,0.845666667,0,0,2022,655,0.758666667,0.505666667,0,0
2020,656,0.887333333,0.854333333,0,0,2021,656,0.329333333,0.854333333,0,0,2022,656,0.742666667,0.558333333,0,0
2020,657,0.874,0.857666667,0,0,2021,657,0.286,0.854333333,0,0,2022,657,0.725333333,0.652666667,0,0
2020,658,0.851333333,0.807,0,0,2021,658,0.272666667,0.842333333,0,0,2022,658,0.711333333,0.746333333,0,0
2020,659,0.837666667,0.726,0,0,2021,659,0.276666667,0.826666667,0,0,2022,659,0.706333333,0.795333333,0,0
2020,660,0.837333333,0.567333333,0,0,2021,660,0.277,0.796,0,0,2022,660,0.700666667,0.842333333,0,0
2020,661,0.846333333,0.457,0,0,2021,661,0.268333333,0.759666667,0,0,2022,661,0.668666667,0.887666667,0,0
2020,662,0.848,0.381,0.031666667,0.042116667,2021,662,0.255333333,0.705666667,0.004666667,0.006206667,2022,662,0.602333333,0.901666667,0.056,0.07448
2020,663,0.832333333,0.303333333,0.427666667,0.568796667,2021,663,0.202,0.678333333,0.081333333,0.108173333,2022,663,0.291,0.917333333,0.66,0.8778
