Time_Index,NG,None
386,3.5055,0.0
387,3.5055,0.0
388,3.5055,0.0
389,3.5055,0.0
390,3.5055,0.0
391,3.5055,0.0
392,3.5055,0.0
393,3.5055,0.0
394,3.5055,0.0
395,3.5055,0.0
396,3.5055,0.0
397,3.5055,0.0
398,3.5055,0.0
399,3.5055,0.0
400,3.5055,0.0
401,3.5055,0.0
402,3.5055,0.0
403,3.5055,0.0
404,3.5055,0.0
405,3.5055,0.0
406,3.5055,0.0
407,3.5055,0.0
408,3.5055,0.0
409,3.5055,0.0
410,3.5055,0.0
411,3.5055,0.0
412,3.5055,0.0
413,3.5055,0.0
414,3.5055,0.0
415,3.5055,0.0
416,3.5055,0.0
417,3.5055,0.0
418,3.5055,0.0
419,3.5055,0.0
420,3.5055,0.0
421,3.5055,0.0
422,3.5055,0.0
423,3.5055,0.0
424,3.5055,0.0
425,3.5055,0.0
426,3.5055,0.0
427,3.5055,0.0
428,3.5055,0.0
429,3.5055,0.0
430,3.5055,0.0
431,3.5055,0.0
432,3.5055,0.0
433,3.5055,0.0
434,3.5055,0.0
435,3.5055,0.0
436,3.5055,0.0
437,3.5055,0.0
438,3.5055,0.0
439,3.5055,0.0
440,3.5055,0.0
441,3.5055,0.0
442,3.5055,0.0
443,3.5055,0.0
444,3.5055,0.0
445,3.5055,0.0
446,3.5055,0.0
447,3.5055,0.0
448,3.5055,0.0
449,3.5055,0.0
450,3.5055,0.0
451,3.5055,0.0
452,3.5055,0.0
453,3.5055,0.0
454,3.5055,0.0
455,3.5055,0.0
456,3.5055,0.0
457,3.5055,0.0
458,3.5055,0.0
459,3.5055,0.0
460,3.5055,0.0
461,3.5055,0.0
462,3.5055,0.0
463,3.5055,0.0
464,3.5055,0.0
465,3.5055,0.0
466,3.5055,0.0
467,3.5055,0.0
468,3.5055,0.0
469,3.5055,0.0
470,3.5055,0.0
471,3.5055,0.0
472,3.5055,0.0
473,3.5055,0.0
474,3.5055,0.0
475,3.5055,0.0
476,3.5055,0.0
477,3.5055,0.0
478,3.5055,0.0
479,3.5055,0.0
480,3.5055,0.0
481,3.5055,0.0
482,3.5055,0.0
483,3.5055,0.0
484,3.5055,0.0
485,3.5055,0.0
486,3.5055,0.0
487,3.5055,0.0
488,3.5055,0.0
489,3.5055,0.0
490,3.5055,0.0
491,3.5055,0.0
492,3.5055,0.0
493,3.5055,0.0
494,3.5055,0.0
495,3.5055,0.0
496,3.5055,0.0
497,3.5055,0.0
498,3.5055,0.0
499,3.5055,0.0
500,3.5055,0.0
501,3.5055,0.0
502,3.5055,0.0
503,3.5055,0.0
504,3.5055,0.0
505,3.021,0.0
506,3.021,0.0
507,3.021,0.0
508,3.021,0.0
509,3.021,0.0
510,3.021,0.0
511,3.021,0.0
512,3.021,0.0
513,3.021,0.0
514,3.021,0.0
515,3.021,0.0
516,3.021,0.0
517,3.021,0.0
518,3.021,0.0
519,3.021,0.0
520,3.021,0.0
521,3.021,0.0
522,3.021,0.0
523,3.021,0.0
524,3.021,0.0
525,3.021,0.0
526,3.021,0.0
527,3.021,0.0
528,3.021,0.0
529,3.021,0.0
530,3.021,0.0
531,3.021,0.0
532,3.021,0.0
533,3.021,0.0
534,3.021,0.0
535,3.021,0.0
536,3.021,0.0
537,3.021,0.0
538,3.021,0.0
539,3.021,0.0
540,3.021,0.0
541,3.021,0.0
542,3.021,0.0
543,3.021,0.0
544,3.021,0.0
545,3.021,0.0
546,3.021,0.0
547,3.021,0.0
548,3.021,0.0
549,3.021,0.0
550,3.021,0.0
551,3.021,0.0
552,3.021,0.0
553,3.021,0.0
554,3.021,0.0
555,3.021,0.0
556,3.021,0.0
557,3.021,0.0
558,3.021,0.0
559,3.021,0.0
560,3.021,0.0
561,3.021,0.0
562,3.021,0.0
563,3.021,0.0
564,3.021,0.0
565,3.021,0.0
566,3.021,0.0
567,3.021,0.0
568,3.021,0.0
569,3.021,0.0
570,3.021,0.0
571,3.021,0.0
572,3.021,0.0
573,3.021,0.0
574,3.021,0.0
575,3.021,0.0
576,3.021,0.0
577,3.021,0.0
578,3.021,0.0
579,3.021,0.0
580,3.021,0.0
581,3.021,0.0
582,3.021,0.0
583,3.021,0.0
584,3.021,0.0
585,3.021,0.0
586,3.021,0.0
587,3.021,0.0
588,3.021,0.0
589,3.021,0.0
590,3.021,0.0
591,3.021,0.0
592,3.021,0.0
593,3.021,0.0
594,3.021,0.0
595,3.021,0.0
596,3.021,0.0
597,3.021,0.0
598,3.021,0.0
599,3.021,0.0
600,3.021,0.0
601,3.021,0.0
602,3.021,0.0
603,3.021,0.0
604,3.021,0.0
605,3.021,0.0
606,3.021,0.0
607,3.021,0.0
608,3.021,0.0
609,3.021,0.0
610,3.021,0.0
611,3.021,0.0
612,3.021,0.0
613,3.021,0.0
614,3.021,0.0
615,3.021,0.0
616,3.021,0.0
617,3.021,0.0
618,3.021,0.0
619,3.021,0.0
620,3.021,0.0
621,3.021,0.0
622,3.021,0.0
623,3.021,0.0
624,3.021,0.0
625,3.021,0.0
626,3.021,0.0
627,3.021,0.0
628,3.021,0.0
629,3.021,0.0
630,3.021,0.0
631,3.021,0.0
632,3.021,0.0
633,3.021,0.0
634,3.021,0.0
635,3.021,0.0
636,3.021,0.0
637,3.021,0.0
638,3.021,0.0
639,3.021,0.0
640,3.021,0.0
641,3.021,0.0
642,3.021,0.0
643,3.021,0.0
644,3.021,0.0
645,3.021,0.0
646,3.021,0.0
647,3.021,0.0
648,3.021,0.0
649,3.021,0.0
650,3.021,0.0
651,3.021,0.0
652,3.021,0.0
653,3.021,0.0
654,3.021,0.0
655,3.021,0.0
656,3.021,0.0
657,3.021,0.0
658,3.021,0.0
659,3.021,0.0
660,3.021,0.0
661,3.021,0.0
662,3.021,0.0
663,3.021,0.0
664,3.021,0.0
665,3.021,0.0
666,3.021,0.0
667,3.021,0.0
668,3.021,0.0
669,3.021,0.0
670,3.021,0.0
671,3.021,0.0
672,3.021,0.0
673,2.1185,0.0
674,2.1185,0.0
675,2.1185,0.0
676,2.1185,0.0
677,2.1185,0.0
678,2.1185,0.0
679,2.1185,0.0
680,2.1185,0.0
681,2.1185,0.0
682,2.1185,0.0
683,2.1185,0.0
684,2.1185,0.0
685,2.1185,0.0
686,2.1185,0.0
687,2.1185,0.0
688,2.1185,0.0
689,2.1185,0.0
690,2.1185,0.0
691,2.1185,0.0
692,2.1185,0.0
693,2.1185,0.0
694,2.1185,0.0
695,2.1185,0.0
696,2.1185,0.0
697,2.1185,0.0
698,2.1185,0.0
699,2.1185,0.0
700,2.1185,0.0
701,2.1185,0.0
702,2.1185,0.0
703,2.1185,0.0
704,2.1185,0.0
705,2.1185,0.0
706,2.1185,0.0
707,2.1185,0.0
708,2.1185,0.0
709,2.1185,0.0
710,2.1185,0.0
711,2.1185,0.0
712,2.1185,0.0
713,2.1185,0.0
714,2.1185,0.0
715,2.1185,0.0
716,2.1185,0.0
717,2.1185,0.0
718,2.1185,0.0
719,2.1185,0.0
720,2.1185,0.0
721,2.1185,0.0
722,2.1185,0.0
723,2.1185,0.0
724,2.1185,0.0
725,2.1185,0.0
726,2.1185,0.0
727,2.1185,0.0
728,2.1185,0.0
729,2.1185,0.0
730,2.1185,0.0
731,2.1185,0.0
732,2.1185,0.0
733,2.1185,0.0
734,2.1185,0.0
735,2.1185,0.0
736,2.1185,0.0
737,2.1185,0.0
738,2.1185,0.0
739,2.1185,0.0
740,2.1185,0.0
741,2.1185,0.0
742,2.1185,0.0
743,2.1185,0.0
744,2.1185,0.0
745,2.1185,0.0
746,2.1185,0.0
747,2.1185,0.0
748,2.1185,0.0
749,2.1185,0.0
750,2.1185,0.0
751,2.1185,0.0
752,2.1185,0.0
753,2.1185,0.0
754,2.1185,0.0
755,2.1185,0.0
756,2.1185,0.0
757,2.1185,0.0
758,2.1185,0.0
759,2.1185,0.0
760,2.1185,0.0
761,2.1185,0.0
762,2.1185,0.0
763,2.1185,0.0
764,2.1185,0.0
765,2.1185,0.0
766,2.1185,0.0
767,2.1185,0.0
768,2.1185,0.0
769,2.1185,0.0
770,2.1185,0.0
771,2.1185,0.0
772,2.1185,0.0
773,2.1185,0.0
774,2.1185,0.0
775,2.1185,0.0
776,2.1185,0.0
777,2.1185,0.0
778,2.1185,0.0
779,2.1185,0.0
780,2.1185,0.0
781,2.1185,0.0
782,2.1185,0.0
783,2.1185,0.0
784,2.1185,0.0
785,2.1185,0.0
786,2.1185,0.0
787,2.1185,0.0
788,2.1185,0.0
789,2.1185,0.0
790,2.1185,0.0
791,2.1185,0.0
792,2.1185,0.0
793,2.1185,0.0
794,2.1185,0.0
795,2.1185,0.0
796,2.1185,0.0
797,2.1185,0.0
798,2.1185,0.0
799,2.1185,0.0
800,2.1185,0.0
801,2.1185,0.0
802,2.1185,0.0
803,2.1185,0.0
804,2.1185,0.0
805,2.1185,0.0
806,2.1185,0.0
807,2.1185,0.0
808,2.1185,0.0
809,2.1185,0.0
810,2.1185,0.0
811,2.1185,0.0
812,2.1185,0.0
813,2.1185,0.0
814,2.1185,0.0
815,2.1185,0.0
816,2.1185,0.0
817,2.1185,0.0
818,2.1185,0.0
819,2.1185,0.0
820,2.1185,0.0
821,2.1185,0.0
822,2.1185,0.0
823,2.1185,0.0
824,2.1185,0.0
825,2.1185,0.0
826,2.1185,0.0
827,2.1185,0.0
828,2.1185,0.0
829,2.1185,0.0
830,2.1185,0.0
831,2.1185,0.0
832,2.1185,0.0
833,2.1185,0.0
834,2.1185,0.0
835,2.1185,0.0
836,2.1185,0.0
837,2.1185,0.0
838,2.1185,0.0
839,2.1185,0.0
840,2.1185,0.0
841,2.223,0.0
842,2.223,0.0
843,2.223,0.0
844,2.223,0.0
845,2.223,0.0
846,2.223,0.0
847,2.223,0.0
848,2.223,0.0
849,2.223,0.0
850,2.223,0.0
851,2.223,0.0
852,2.223,0.0
853,2.223,0.0
854,2.223,0.0
855,2.223,0.0
856,2.223,0.0
857,2.223,0.0
858,2.223,0.0
859,2.223,0.0
860,2.223,0.0
861,2.223,0.0
862,2.223,0.0
863,2.223,0.0
864,2.223,0.0
865,2.223,0.0
866,2.223,0.0
867,2.223,0.0
868,2.223,0.0
869,2.223,0.0
870,2.223,0.0
871,2.223,0.0
872,2.223,0.0
873,2.223,0.0
874,2.223,0.0
875,2.223,0.0
876,2.223,0.0
877,2.223,0.0
878,2.223,0.0
879,2.223,0.0
880,2.223,0.0
881,2.223,0.0
882,2.223,0.0
883,2.223,0.0
884,2.223,0.0
885,2.223,0.0
886,2.223,0.0
887,2.223,0.0
888,2.223,0.0
889,2.223,0.0
890,2.223,0.0
891,2.223,0.0
892,2.223,0.0
893,2.223,0.0
894,2.223,0.0
895,2.223,0.0
896,2.223,0.0
897,2.223,0.0
898,2.223,0.0
899,2.223,0.0
900,2.223,0.0
901,2.223,0.0
902,2.223,0.0
903,2.223,0.0
904,2.223,0.0
905,2.223,0.0
906,2.223,0.0
907,2.223,0.0
908,2.223,0.0
909,2.223,0.0
910,2.223,0.0
911,2.223,0.0
912,2.223,0.0
913,2.223,0.0
914,2.223,0.0
915,2.223,0.0
916,2.223,0.0
917,2.223,0.0
918,2.223,0.0
919,2.223,0.0
920,2.223,0.0
921,2.223,0.0
922,2.223,0.0
923,2.223,0.0
924,2.223,0.0
925,2.223,0.0
926,2.223,0.0
927,2.223,0.0
928,2.223,0.0
929,2.223,0.0
930,2.223,0.0
931,2.223,0.0
932,2.223,0.0
933,2.223,0.0
934,2.223,0.0
935,2.223,0.0
936,2.223,0.0
937,2.223,0.0
938,2.223,0.0
939,2.223,0.0
940,2.223,0.0
941,2.223,0.0
942,2.223,0.0
943,2.223,0.0
944,2.223,0.0
945,2.223,0.0
946,2.223,0.0
947,2.223,0.0
948,2.223,0.0
949,2.223,0.0
950,2.223,0.0
951,2.223,0.0
952,2.223,0.0
953,2.223,0.0
954,2.223,0.0
955,2.223,0.0
956,2.223,0.0
957,2.223,0.0
958,2.223,0.0
959,2.223,0.0
960,2.223,0.0
961,2.223,0.0
962,2.223,0.0
963,2.223,0.0
964,2.223,0.0
965,2.223,0.0
966,2.223,0.0
967,2.223,0.0
968,2.223,0.0
969,2.223,0.0
970,2.223,0.0
971,2.223,0.0
972,2.223,0.0
973,2.223,0.0
974,2.223,0.0
975,2.223,0.0
976,2.223,0.0
977,2.223,0.0
978,2.223,0.0
979,2.223,0.0
980,2.223,0.0
981,2.223,0.0
982,2.223,0.0
983,2.223,0.0
984,2.223,0.0
985,2.223,0.0
986,2.223,0.0
987,2.223,0.0
988,2.223,0.0
989,2.223,0.0
990,2.223,0.0
991,2.223,0.0
992,2.223,0.0
993,2.223,0.0
994,2.223,0.0
995,2.223,0.0
996,2.223,0.0
997,2.223,0.0
998,2.223,0.0
999,2.223,0.0
1000,2.223,0.0
1001,2.223,0.0
1002,2.223,0.0
1003,2.223,0.0
1004,2.223,0.0
1005,2.223,0.0
1006,2.223,0.0
1007,2.223,0.0
1008,2.223,0.0
1009,2.223,0.0
1010,2.223,0.0
1011,2.223,0.0
1012,2.223,0.0
1013,2.223,0.0
1014,2.223,0.0
1015,2.223,0.0
1016,2.223,0.0
1017,2.223,0.0
1018,2.223,0.0
1019,2.223,0.0
1020,2.223,0.0
1021,2.223,0.0
1022,2.223,0.0
1023,2.223,0.0
1024,2.223,0.0
1025,2.223,0.0
1026,2.223,0.0
1027,2.223,0.0
1028,2.223,0.0
1029,2.223,0.0
1030,2.223,0.0
1031,2.223,0.0
1032,2.223,0.0
1033,2.223,0.0
1034,2.223,0.0
1035,2.223,0.0
1036,2.223,0.0
1037,2.223,0.0
1038,2.223,0.0
1039,2.223,0.0
1040,2.223,0.0
1041,2.223,0.0
1042,2.223,0.0
1043,2.223,0.0
1044,2.223,0.0
1045,2.223,0.0
1046,2.223,0.0
1047,2.223,0.0
1048,2.223,0.0
1049,2.223,0.0
1050,2.223,0.0
1051,2.223,0.0
1052,2.223,0.0
1053,2.223,0.0
1054,2.223,0.0
1055,2.223,0.0
1056,2.223,0.0
1057,2.223,0.0
1058,2.223,0.0
1059,2.223,0.0
1060,2.223,0.0
1061,2.223,0.0
1062,2.223,0.0
1063,2.223,0.0
1064,2.223,0.0
1065,2.223,0.0
1066,2.223,0.0
1067,2.223,0.0
1068,2.223,0.0
1069,2.223,0.0
1070,2.223,0.0
1071,2.223,0.0
1072,2.223,0.0
1073,2.223,0.0
1074,2.223,0.0
1075,2.223,0.0
1076,2.223,0.0
1077,2.223,0.0
1078,2.223,0.0
1079,2.223,0.0
1080,2.223,0.0
1081,2.223,0.0
1082,2.223,0.0
1083,2.223,0.0
1084,2.223,0.0
1085,2.223,0.0
1086,2.223,0.0
1087,2.223,0.0
1088,2.223,0.0
1089,2.223,0.0
1090,2.223,0.0
1091,2.223,0.0
1092,2.223,0.0
1093,2.223,0.0
1094,2.223,0.0
1095,2.223,0.0
1096,2.223,0.0
1097,2.223,0.0
1098,2.223,0.0
1099,2.223,0.0
1100,2.223,0.0
1101,2.223,0.0
1102,2.223,0.0
1103,2.223,0.0
1104,2.223,0.0
1105,2.223,0.0
1106,2.223,0.0
1107,2.223,0.0
1108,2.223,0.0
1109,2.223,0.0
1110,2.223,0.0
1111,2.223,0.0
1112,2.223,0.0
1113,2.223,0.0
1114,2.223,0.0
1115,2.223,0.0
1116,2.223,0.0
1117,2.223,0.0
1118,2.223,0.0
1119,2.223,0.0
1120,2.223,0.0
1121,2.223,0.0
1122,2.223,0.0
1123,2.223,0.0
1124,2.223,0.0
1125,2.223,0.0
1126,2.223,0.0
1127,2.223,0.0
1128,2.223,0.0
1129,2.223,0.0
1130,2.223,0.0
1131,2.223,0.0
1132,2.223,0.0
1133,2.223,0.0
1134,2.223,0.0
1135,2.223,0.0
1136,2.223,0.0
1137,2.223,0.0
1138,2.223,0.0
1139,2.223,0.0
1140,2.223,0.0
1141,2.223,0.0
1142,2.223,0.0
1143,2.223,0.0
1144,2.223,0.0
1145,2.223,0.0
1146,2.223,0.0
1147,2.223,0.0
1148,2.223,0.0
1149,2.223,0.0
1150,2.223,0.0
1151,2.223,0.0
1152,2.223,0.0
1153,2.223,0.0
1154,2.223,0.0
1155,2.223,0.0
1156,2.223,0.0
1157,2.223,0.0
1158,2.223,0.0
1159,2.223,0.0
1160,2.223,0.0
1161,2.223,0.0
1162,2.223,0.0
1163,2.223,0.0
1164,2.223,0.0
1165,2.223,0.0
1166,2.223,0.0
1167,2.223,0.0
1168,2.223,0.0
1169,2.223,0.0
1170,2.223,0.0
1171,2.223,0.0
1172,2.223,0.0
1173,2.223,0.0
1174,2.223,0.0
1175,2.223,0.0
1176,2.223,0.0
1177,2.0045,0.0
1178,2.0045,0.0
1179,2.0045,0.0
1180,2.0045,0.0
1181,2.0045,0.0
1182,2.0045,0.0
1183,2.0045,0.0
1184,2.0045,0.0
1185,2.0045,0.0
1186,2.0045,0.0
1187,2.0045,0.0
1188,2.0045,0.0
1189,2.0045,0.0
1190,2.0045,0.0
1191,2.0045,0.0
1192,2.0045,0.0
1193,2.0045,0.0
1194,2.0045,0.0
1195,2.0045,0.0
1196,2.0045,0.0
1197,2.0045,0.0
1198,2.0045,0.0
1199,2.0045,0.0
1200,2.0045,0.0
1201,2.0045,0.0
1202,2.0045,0.0
1203,2.0045,0.0
1204,2.0045,0.0
1205,2.0045,0.0
1206,2.0045,0.0
1207,2.0045,0.0
1208,2.0045,0.0
1209,2.0045,0.0
1210,2.0045,0.0
1211,2.0045,0.0
1212,2.0045,0.0
1213,2.0045,0.0
1214,2.0045,0.0
1215,2.0045,0.0
1216,2.0045,0.0
1217,2.0045,0.0
1218,2.0045,0.0
1219,2.0045,0.0
1220,2.0045,0.0
1221,2.0045,0.0
1222,2.0045,0.0
1223,2.0045,0.0
1224,2.0045,0.0
1225,2.0045,0.0
1226,2.0045,0.0
1227,2.0045,0.0
1228,2.0045,0.0
1229,2.0045,0.0
1230,2.0045,0.0
1231,2.0045,0.0
1232,2.0045,0.0
1233,2.0045,0.0
1234,2.0045,0.0
1235,2.0045,0.0
1236,2.0045,0.0
1237,2.0045,0.0
1238,2.0045,0.0
1239,2.0045,0.0
1240,2.0045,0.0
1241,2.0045,0.0
1242,2.0045,0.0
1243,2.0045,0.0
1244,2.0045,0.0
1245,2.0045,0.0
1246,2.0045,0.0
1247,2.0045,0.0
1248,2.0045,0.0
1249,2.0045,0.0
1250,2.0045,0.0
1251,2.0045,0.0
1252,2.0045,0.0
1253,2.0045,0.0
1254,2.0045,0.0
1255,2.0045,0.0
1256,2.0045,0.0
1257,2.0045,0.0
1258,2.0045,0.0
1259,2.0045,0.0
1260,2.0045,0.0
1261,2.0045,0.0
1262,2.0045,0.0
1263,2.0045,0.0
1264,2.0045,0.0
1265,2.0045,0.0
1266,2.0045,0.0
1267,2.0045,0.0
1268,2.0045,0.0
1269,2.0045,0.0
1270,2.0045,0.0
1271,2.0045,0.0
1272,2.0045,0.0
1273,2.0045,0.0
1274,2.0045,0.0
1275,2.0045,0.0
1276,2.0045,0.0
1277,2.0045,0.0
1278,2.0045,0.0
1279,2.0045,0.0
1280,2.0045,0.0
1281,2.0045,0.0
1282,2.0045,0.0
1283,2.0045,0.0
1284,2.0045,0.0
1285,2.0045,0.0
1286,2.0045,0.0
1287,2.0045,0.0
1288,2.0045,0.0
1289,2.0045,0.0
1290,2.0045,0.0
1291,2.0045,0.0
1292,2.0045,0.0
1293,2.0045,0.0
1294,2.0045,0.0
1295,2.0045,0.0
1296,2.0045,0.0
1297,2.0045,0.0
1298,2.0045,0.0
1299,2.0045,0.0
1300,2.0045,0.0
1301,2.0045,0.0
1302,2.0045,0.0
1303,2.0045,0.0
