Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,199,12800.7
,,,,,,,200,13844.7
,,,,,,,201,13946.4
,,,,,,,202,13959.9
,,,,,,,203,13953.6
,,,,,,,204,13833.9
,,,,,,,205,13599.9
,,,,,,,206,13454.1
,,,,,,,207,13266
,,,,,,,208,13310.1
,,,,,,,209,14206.5
,,,,,,,210,15413.4
,,,,,,,211,15375.6
,,,,,,,212,14963.4
,,,,,,,213,14364
,,,,,,,214,13376.7
,,,,,,,215,12118.5
,,,,,,,216,11005.2
,,,,,,,217,10275.3
,,,,,,,218,9910.8
,,,,,,,219,9711.9
,,,,,,,220,9697.5
,,,,,,,221,9978.3
,,,,,,,222,10904.4
,,,,,,,223,12660.3
,,,,,,,224,13599
,,,,,,,225,13648.5
,,,,,,,226,13716.9
,,,,,,,227,13722.3
,,,,,,,228,13590
,,,,,,,229,13365.9
,,,,,,,230,13251.6
,,,,,,,231,13131.9
,,,,,,,232,13221
,,,,,,,233,14087.7
,,,,,,,234,15071.4
,,,,,,,235,14961.6
,,,,,,,236,14590.8
,,,,,,,237,14042.7
,,,,,,,238,13117.5
,,,,,,,239,11897.1
,,,,,,,240,10836
,,,,,,,241,10164.6
,,,,,,,242,9827.1
,,,,,,,243,9671.4
,,,,,,,244,9715.5
,,,,,,,245,10019.7
,,,,,,,246,11021.4
,,,,,,,247,12787.2
,,,,,,,248,13721.4
,,,,,,,249,13722.3
,,,,,,,250,13640.4
,,,,,,,251,13591.8
,,,,,,,252,13482.9
,,,,,,,253,13293
,,,,,,,254,13217.4
,,,,,,,255,13090.5
,,,,,,,256,13179.6
,,,,,,,257,14031.9
,,,,,,,258,15076.8
,,,,,,,259,15020.1
,,,,,,,260,14650.2
,,,,,,,261,14088.6
,,,,,,,262,13123.8
,,,,,,,263,11870.1
,,,,,,,264,10764
,,,,,,,265,10035
,,,,,,,266,9634.5
,,,,,,,267,9445.5
,,,,,,,268,9441
,,,,,,,269,9734.4
,,,,,,,270,10649.7
,,,,,,,271,12295.8
,,,,,,,272,13433.4
,,,,,,,273,13748.4
,,,,,,,274,13974.3
,,,,,,,275,14169.6
,,,,,,,276,14220
,,,,,,,277,14164.2
,,,,,,,278,14101.2
,,,,,,,279,13914
,,,,,,,280,13881.6
,,,,,,,281,14544
,,,,,,,282,15294.6
,,,,,,,283,15138.9
,,,,,,,284,14689.8
,,,,,,,285,14072.4
,,,,,,,286,13083.3
,,,,,,,287,11838.6
,,,,,,,288,10755.9
,,,,,,,289,9996.3
,,,,,,,290,9613.8
,,,,,,,291,9432
,,,,,,,292,9398.7
,,,,,,,293,9651.6
,,,,,,,294,10515.6
,,,,,,,295,12158.1
,,,,,,,296,13231.8
,,,,,,,297,13441.5
,,,,,,,298,13498.2
,,,,,,,299,13516.2
,,,,,,,300,13457.7
,,,,,,,301,13335.3
,,,,,,,302,13281.3
,,,,,,,303,13230.9
,,,,,,,304,13422.6
,,,,,,,305,14257.8
,,,,,,,306,15094.8
,,,,,,,307,14958
,,,,,,,308,14575.5
,,,,,,,309,14090.4
,,,,,,,310,13366.8
,,,,,,,311,12396.6
,,,,,,,312,11428.2
,,,,,,,313,10674
,,,,,,,314,10233
,,,,,,,315,9985.5
,,,,,,,316,9907.2
,,,,,,,317,10010.7
,,,,,,,318,10362.6
,,,,,,,319,11019.6
,,,,,,,320,11681.1
,,,,,,,321,12429.9
,,,,,,,322,13018.5
,,,,,,,323,13266.9
,,,,,,,324,13183.2
,,,,,,,325,12974.4
,,,,,,,326,12730.5
,,,,,,,327,12615.3
,,,,,,,328,12717.9
,,,,,,,329,13547.7
,,,,,,,330,14679
,,,,,,,331,14675.4
,,,,,,,332,14346
,,,,,,,333,13894.2
,,,,,,,334,13344.3
,,,,,,,335,12690
,,,,,,,336,11928.6
,,,,,,,337,11212.2
,,,,,,,338,10782.9
,,,,,,,339,10609.2
,,,,,,,340,10588.5
,,,,,,,341,10706.4
,,,,,,,342,11005.2
,,,,,,,343,11520
,,,,,,,344,12075.3
,,,,,,,345,12860.1
,,,,,,,346,13449.6
,,,,,,,347,13771.8
,,,,,,,348,13879.8
,,,,,,,349,13869
,,,,,,,350,13728.6
,,,,,,,351,13644
,,,,,,,352,13752.9
,,,,,,,353,14643.9
,,,,,,,354,15808.5
,,,,,,,355,15827.4
,,,,,,,356,15388.2
,,,,,,,357,14947.2
,,,,,,,358,14202.9
,,,,,,,359,13312.8
,,,,,,,360,12421.8
,,,,,,,361,11797.2
,,,,,,,362,11469.6
,,,,,,,363,11338.2
,,,,,,,364,11343.6
,,,,,,,365,11605.5
,,,,,,,366,12290.4
,,,,,,,367,13421.7
,,,,,,,368,14255.1
,,,,,,,369,14828.4
,,,,,,,370,15148.8
,,,,,,,371,15271.2
,,,,,,,372,15149.7
,,,,,,,373,14905.8
,,,,,,,374,14736.6
,,,,,,,375,14550.3
,,,,,,,376,14579.1
,,,,,,,377,15320.7
,,,,,,,378,16309.8
,,,,,,,379,16129.8
,,,,,,,380,15642
,,,,,,,381,14931
,,,,,,,382,13908.6
,,,,,,,383,12682.8
,,,,,,,384,11554.2
,,,,,,,385,10777.5
,,,,,,,386,10340.1
,,,,,,,387,10143
,,,,,,,388,10090.8
,,,,,,,389,10345.5
,,,,,,,390,11223.9
,,,,,,,391,12819.6
,,,,,,,392,13754.7
,,,,,,,393,13893.3
,,,,,,,394,13897.8
,,,,,,,395,13888.8
,,,,,,,396,13834.8
,,,,,,,397,13761.9
,,,,,,,398,13745.7
,,,,,,,399,13698.9
,,,,,,,400,13831.2
,,,,,,,401,14598.9
,,,,,,,402,15344.1
,,,,,,,403,15129.9
,,,,,,,404,14674.5
,,,,,,,405,13995.9
,,,,,,,406,12982.5
,,,,,,,407,11718.9
,,,,,,,408,10583.1
,,,,,,,409,9819
,,,,,,,410,9428.4
,,,,,,,411,9226.8
,,,,,,,412,9203.4
,,,,,,,413,9505.8
,,,,,,,414,10486.8
,,,,,,,415,12286.8
,,,,,,,416,13228.2
,,,,,,,417,13326.3
,,,,,,,418,13407.3
,,,,,,,419,13510.8
,,,,,,,420,13518
,,,,,,,421,13455.9
,,,,,,,422,13440.6
,,,,,,,423,13375.8
,,,,,,,424,13488.3
,,,,,,,425,14291.1
,,,,,,,426,15641.1
,,,,,,,427,15755.4
,,,,,,,428,15480.9
,,,,,,,429,14948.1
,,,,,,,430,14045.4
,,,,,,,431,12894.3
,,,,,,,432,11835.9
,,,,,,,433,11177.1
,,,,,,,434,10862.1
,,,,,,,435,10731.6
,,,,,,,436,10755.9
,,,,,,,437,11097
,,,,,,,438,12088.8
,,,,,,,439,13896.9
,,,,,,,440,14845.5
,,,,,,,441,14886.9
,,,,,,,442,14812.2
,,,,,,,443,14731.2
,,,,,,,444,14547.6
,,,,,,,445,14319.9
,,,,,,,446,14176.8
,,,,,,,447,14008.5
,,,,,,,448,14104.8
,,,,,,,449,14815.8
,,,,,,,450,15807.6
,,,,,,,451,15778.8
,,,,,,,452,15507
,,,,,,,453,14884.2
,,,,,,,454,13904.1
,,,,,,,455,12669.3
,,,,,,,456,11550.6
,,,,,,,457,10793.7
,,,,,,,458,10367.1
,,,,,,,459,10169.1
,,,,,,,460,10126.8
,,,,,,,461,10432.8
,,,,,,,462,11346.3
,,,,,,,463,13038.3
,,,,,,,464,13937.4
,,,,,,,465,14038.2
,,,,,,,466,14079.6
,,,,,,,467,14119.2
,,,,,,,468,14061.6
,,,,,,,469,13904.1
,,,,,,,470,13803.3
,,,,,,,471,13636.8
,,,,,,,472,13660.2
,,,,,,,473,14266.8
,,,,,,,474,15390
,,,,,,,475,15330.6
,,,,,,,476,14954.4
,,,,,,,477,14467.5
,,,,,,,478,13770.9
,,,,,,,479,12821.4
,,,,,,,480,11827.8
,,,,,,,481,11121.3
,,,,,,,482,10723.5
,,,,,,,483,10480.5
,,,,,,,484,10386
,,,,,,,485,10475.1
,,,,,,,486,10814.4
,,,,,,,487,11483.1
,,,,,,,488,12279.6
,,,,,,,489,13168.8
,,,,,,,490,13941.9
,,,,,,,491,14418.9
,,,,,,,492,14622.3
,,,,,,,493,14621.4
,,,,,,,494,14435.1
,,,,,,,495,14200.2
,,,,,,,496,14099.4
,,,,,,,497,14638.5
,,,,,,,498,15562.8
,,,,,,,499,15402.6
,,,,,,,500,14868.9
,,,,,,,501,14319
,,,,,,,502,13608
,,,,,,,503,12735
,,,,,,,504,11880
,,,,,,,505,11212.2
,,,,,,,506,10845
,,,,,,,507,10666.8
,,,,,,,508,10590.3
,,,,,,,509,10660.5
,,,,,,,510,10950.3
,,,,,,,511,11466
,,,,,,,512,12028.5
,,,,,,,513,12773.7
,,,,,,,514,13233.6
,,,,,,,515,13415.4
,,,,,,,516,13411.8
,,,,,,,517,13331.7
,,,,,,,518,13230.9
,,,,,,,519,13191.3
,,,,,,,520,13214.7
,,,,,,,521,13831.2
,,,,,,,522,14751
,,,,,,,523,14756.4
,,,,,,,524,14487.3
,,,,,,,525,13956.3
,,,,,,,526,13081.5
,,,,,,,527,12103.2
,,,,,,,528,11111.4
,,,,,,,529,10399.5
,,,,,,,530,10035
,,,,,,,531,9889.2
,,,,,,,532,9897.3
,,,,,,,533,10203.3
,,,,,,,534,11137.5
,,,,,,,535,12840.3
,,,,,,,536,13796.1
,,,,,,,537,14004
,,,,,,,538,14119.2
,,,,,,,539,14229.9
,,,,,,,540,14208.3
,,,,,,,541,14071.5
,,,,,,,542,13976.1
,,,,,,,543,13824.9
,,,,,,,544,13831.2
,,,,,,,545,14461.2
,,,,,,,546,15381
,,,,,,,547,15253.2
,,,,,,,548,14769.9
,,,,,,,549,14072.4
,,,,,,,550,13049.1
,,,,,,,551,11764.8
,,,,,,,552,10602.9
,,,,,,,553,9862.2
,,,,,,,554,9394.2
,,,,,,,555,9164.7
,,,,,,,556,9106.2
,,,,,,,557,9366.3
,,,,,,,558,10230.3
,,,,,,,559,11948.4
,,,,,,,560,12897
,,,,,,,561,12993.3
,,,,,,,562,12939.3
,,,,,,,563,12954.6
,,,,,,,564,12900.6
,,,,,,,565,12752.1
,,,,,,,566,12655.8
,,,,,,,567,12519
,,,,,,,568,12529.8
,,,,,,,569,13157.1
,,,,,,,570,14310.9
,,,,,,,571,14322.6
,,,,,,,572,13981.5
,,,,,,,573,13428
,,,,,,,574,12510
,,,,,,,575,11364.3
,,,,,,,576,10291.5
,,,,,,,577,9602.1
,,,,,,,578,9254.7
,,,,,,,579,9099.9
,,,,,,,580,9108
,,,,,,,581,9400.5
,,,,,,,582,10348.2
,,,,,,,583,12144.6
,,,,,,,584,13147.2
,,,,,,,585,13229.1
,,,,,,,586,13304.7
,,,,,,,587,13364.1
,,,,,,,588,13329.9
,,,,,,,589,13196.7
,,,,,,,590,13124.7
,,,,,,,591,12974.4
,,,,,,,592,12953.7
,,,,,,,593,13536.9
,,,,,,,594,14811.3
,,,,,,,595,14896.8
,,,,,,,596,14557.5
,,,,,,,597,14023.8
,,,,,,,598,13067.1
,,,,,,,599,11827.8
,,,,,,,600,10729.8
,,,,,,,601,10014.3
,,,,,,,602,9648
,,,,,,,603,9475.2
,,,,,,,604,9468
,,,,,,,605,9766.8
,,,,,,,606,10676.7
,,,,,,,607,12460.5
,,,,,,,608,13414.5
,,,,,,,609,13478.4
,,,,,,,610,13437.9
,,,,,,,611,13403.7
,,,,,,,612,13315.5
,,,,,,,613,13209.3
,,,,,,,614,13198.5
,,,,,,,615,13161.6
,,,,,,,616,13263.3
,,,,,,,617,13908.6
,,,,,,,618,14922
,,,,,,,619,14882.4
,,,,,,,620,14539.5
,,,,,,,621,13963.5
,,,,,,,622,13041
,,,,,,,623,11829.6
,,,,,,,624,10745.1
,,,,,,,625,10009.8
,,,,,,,626,9589.5
,,,,,,,627,9396.9
,,,,,,,628,9328.5
,,,,,,,629,9575.1
,,,,,,,630,10419.3
,,,,,,,631,12014.1
,,,,,,,632,13095
,,,,,,,633,13429.8
,,,,,,,634,13648.5
,,,,,,,635,13795.2
,,,,,,,636,13842
,,,,,,,637,13747.5
,,,,,,,638,13638.6
,,,,,,,639,13457.7
,,,,,,,640,13396.5
,,,,,,,641,13806
,,,,,,,642,14402.7
,,,,,,,643,14190.3
,,,,,,,644,13712.4
,,,,,,,645,13196.7
,,,,,,,646,12500.1
,,,,,,,647,11569.5
,,,,,,,648,10628.1
,,,,,,,649,9870.3
,,,,,,,650,9414
,,,,,,,651,9180
,,,,,,,652,9093.6
,,,,,,,653,9176.4
,,,,,,,654,9560.7
,,,,,,,655,10224
,,,,,,,656,10932.3
,,,,,,,657,11682.9
,,,,,,,658,12163.5
,,,,,,,659,12375.9
,,,,,,,660,12257.1
,,,,,,,661,12025.8
,,,,,,,662,11711.7
,,,,,,,663,11520
,,,,,,,664,11523.6
,,,,,,,665,12074.4
,,,,,,,666,13233.6
,,,,,,,667,13329.9
,,,,,,,668,12940.2
,,,,,,,669,12545.1
,,,,,,,670,11941.2
,,,,,,,671,11171.7
,,,,,,,672,10350.9
,,,,,,,673,9683.1
,,,,,,,674,9283.5
,,,,,,,675,9070.2
,,,,,,,676,9000.9
,,,,,,,677,9087.3
,,,,,,,678,9358.2
,,,,,,,679,9853.2
,,,,,,,680,10352.7
,,,,,,,681,11098.8
,,,,,,,682,11605.5
,,,,,,,683,11882.7
,,,,,,,684,11979.9
,,,,,,,685,11942.1
,,,,,,,686,11820.6
,,,,,,,687,11693.7
,,,,,,,688,11744.1
,,,,,,,689,12420.9
,,,,,,,690,13797.9
,,,,,,,691,14013
,,,,,,,692,13681.8
,,,,,,,693,13166.1
,,,,,,,694,12334.5
,,,,,,,695,11323.8
,,,,,,,696,10385.1
,,,,,,,697,9750.6
,,,,,,,698,9436.5
,,,,,,,699,9314.1
,,,,,,,700,9351
,,,,,,,701,9688.5
,,,,,,,702,10644.3
,,,,,,,703,12447
,,,,,,,704,13411.8
,,,,,,,705,13539.6
,,,,,,,706,13653.9
,,,,,,,707,13644
,,,,,,,708,13583.7
,,,,,,,709,13478.4
,,,,,,,710,13377.6
,,,,,,,711,13236.3
,,,,,,,712,13283.1
,,,,,,,713,13842
,,,,,,,714,15158.7
,,,,,,,715,15324.3
,,,,,,,716,14962.5
,,,,,,,717,14401.8
,,,,,,,718,13418.1
,,,,,,,719,12168.9
,,,,,,,720,11046.6
,,,,,,,721,10345.5
,,,,,,,722,9962.1
,,,,,,,723,9776.7
,,,,,,,724,9759.6
,,,,,,,725,10041.3
,,,,,,,726,10950.3
,,,,,,,727,12681.9
,,,,,,,728,13641.3
,,,,,,,729,13734
,,,,,,,730,13719.6
,,,,,,,731,13653.9
,,,,,,,732,13497.3
,,,,,,,733,13266
,,,,,,,734,13078.8
,,,,,,,735,12859.2
,,,,,,,736,12784.5
,,,,,,,737,13223.7
,,,,,,,738,14453.1
,,,,,,,739,14617.8
,,,,,,,740,14266.8
,,,,,,,741,13685.4
,,,,,,,742,12760.2
,,,,,,,743,11537.1
,,,,,,,744,10448.1
,,,,,,,745,9747
,,,,,,,746,9360.9
,,,,,,,747,9175.5
,,,,,,,748,9176.4
,,,,,,,749,9434.7
,,,,,,,750,10359.9
,,,,,,,751,12089.7
,,,,,,,752,13088.7
,,,,,,,753,13187.7
,,,,,,,754,13196.7
,,,,,,,755,13186.8
,,,,,,,756,13159.8
,,,,,,,757,13023.9
,,,,,,,758,12898.8
,,,,,,,759,12639.6
,,,,,,,760,12530.7
,,,,,,,761,12892.5
,,,,,,,762,14038.2
,,,,,,,763,14194.8
,,,,,,,764,13846.5
,,,,,,,765,13288.5
,,,,,,,766,12384.9
,,,,,,,767,11181.6
,,,,,,,768,10115.1
,,,,,,,769,9424.8
,,,,,,,770,9069.3
,,,,,,,771,8907.3
,,,,,,,772,8920.8
,,,,,,,773,9217.8
,,,,,,,774,10177.2
,,,,,,,775,11971.8
,,,,,,,776,12923.1
,,,,,,,777,13098.6
,,,,,,,778,13218.3
,,,,,,,779,13347
,,,,,,,780,13375.8
,,,,,,,781,13321.8
,,,,,,,782,13299.3
,,,,,,,783,13256.1
,,,,,,,784,13376.7
,,,,,,,785,13956.3
,,,,,,,786,14819.4
,,,,,,,787,14860.8
,,,,,,,788,14520.6
,,,,,,,789,13993.2
,,,,,,,790,13086
,,,,,,,791,11906.1
,,,,,,,792,10848.6
,,,,,,,793,10154.7
,,,,,,,794,9784.8
,,,,,,,795,9652.5
,,,,,,,796,9671.4
,,,,,,,797,9970.2
,,,,,,,798,10936.8
,,,,,,,799,12720.6
,,,,,,,800,13599
,,,,,,,801,13706.1
,,,,,,,802,13673.7
,,,,,,,803,13643.1
,,,,,,,804,13509.9
,,,,,,,805,13264.2
,,,,,,,806,13097.7
,,,,,,,807,12894.3
,,,,,,,808,12827.7
,,,,,,,809,13209.3
,,,,,,,810,14265.9
,,,,,,,811,14409.9
,,,,,,,812,14053.5
,,,,,,,813,13581
,,,,,,,814,12875.4
,,,,,,,815,11913.3
,,,,,,,816,10876.5
,,,,,,,817,10110.6
,,,,,,,818,9687.6
,,,,,,,819,9452.7
,,,,,,,820,9361.8
,,,,,,,821,9432
,,,,,,,822,9774
,,,,,,,823,10446.3
,,,,,,,824,11136.6
,,,,,,,825,11865.6
,,,,,,,826,12310.2
,,,,,,,827,12462.3
,,,,,,,828,12366.9
,,,,,,,829,12161.7
,,,,,,,830,11905.2
,,,,,,,831,11745.9
,,,,,,,832,11759.4
,,,,,,,833,12222.9
,,,,,,,834,13402.8
,,,,,,,835,13659.3
,,,,,,,836,13344.3
,,,,,,,837,12968.1
,,,,,,,838,12393.9
,,,,,,,839,11628.9
,,,,,,,840,10825.2
,,,,,,,841,10181.7
,,,,,,,842,9816.3
,,,,,,,843,9647.1
,,,,,,,844,9599.4
,,,,,,,845,9672.3
,,,,,,,846,9954.9
,,,,,,,847,10423.8
,,,,,,,848,10998
,,,,,,,849,11759.4
,,,,,,,850,12247.2
,,,,,,,851,12449.7
,,,,,,,852,12518.1
,,,,,,,853,12466.8
,,,,,,,854,12290.4
,,,,,,,855,12165.3
,,,,,,,856,12232.8
,,,,,,,857,12765.6
,,,,,,,858,13910.4
,,,,,,,859,13727.7
,,,,,,,860,13059
,,,,,,,861,12720.6
,,,,,,,862,12171.6
,,,,,,,863,11753.1
,,,,,,,864,10789.2
,,,,,,,865,10065.6
,,,,,,,866,9724.5
,,,,,,,867,9601.2
,,,,,,,868,9634.5
,,,,,,,869,9941.4
,,,,,,,870,10873.8
,,,,,,,871,12575.7
,,,,,,,872,13422.6
,,,,,,,873,13542.3
,,,,,,,874,13470.3
,,,,,,,875,13434.3
,,,,,,,876,13314.6
,,,,,,,877,13078.8
,,,,,,,878,12896.1
,,,,,,,879,12666.6
,,,,,,,880,12572.1
,,,,,,,881,12963.6
,,,,,,,882,14197.5
,,,,,,,883,14553
,,,,,,,884,14192.1
,,,,,,,885,13567.5
,,,,,,,886,12595.5
,,,,,,,887,11424.6
,,,,,,,888,10359.9
,,,,,,,889,9687.6
,,,,,,,890,9335.7
,,,,,,,891,9197.1
,,,,,,,892,9215.1
,,,,,,,893,9522
,,,,,,,894,10489.5
,,,,,,,895,12213
,,,,,,,896,13076.1
,,,,,,,897,13167.9
,,,,,,,898,13176
,,,,,,,899,13189.5
,,,,,,,900,13146.3
,,,,,,,901,13013.1
,,,,,,,902,12914.1
,,,,,,,903,12752.1
,,,,,,,904,12762
,,,,,,,905,13203
,,,,,,,906,14366.7
,,,,,,,907,14657.4
,,,,,,,908,14362.2
,,,,,,,909,13838.4
,,,,,,,910,12940.2
,,,,,,,911,11761.2
,,,,,,,912,10746
,,,,,,,913,10105.2
,,,,,,,914,9800.1
,,,,,,,915,9699.3
,,,,,,,916,9761.4
,,,,,,,917,10089.9
,,,,,,,918,11106.9
,,,,,,,919,12899.7
,,,,,,,920,13770
,,,,,,,921,13877.1
,,,,,,,922,13806.9
,,,,,,,923,13721.4
,,,,,,,924,13566.6
,,,,,,,925,13355.1
,,,,,,,926,13242.6
,,,,,,,927,13126.5
,,,,,,,928,13251.6
,,,,,,,929,13799.7
,,,,,,,930,14867.1
,,,,,,,931,15036.3
,,,,,,,932,14660.1
,,,,,,,933,14082.3
,,,,,,,934,13127.4
,,,,,,,935,11855.7
,,,,,,,936,10780.2
,,,,,,,937,10074.6
,,,,,,,938,9719.1
,,,,,,,939,9553.5
,,,,,,,940,9564.3
,,,,,,,941,9885.6
,,,,,,,942,10887.3
,,,,,,,943,12660.3
,,,,,,,944,13477.5
,,,,,,,945,13479.3
,,,,,,,946,13370.4
,,,,,,,947,13294.8
,,,,,,,948,13147.2
,,,,,,,949,12933.9
,,,,,,,950,12797.1
,,,,,,,951,12594.6
,,,,,,,952,12560.4
,,,,,,,953,12932.1
,,,,,,,954,14096.7
,,,,,,,955,14535
,,,,,,,956,14269.5
,,,,,,,957,13792.5
,,,,,,,958,12941.1
,,,,,,,959,11756.7
,,,,,,,960,10728
,,,,,,,961,10087.2
,,,,,,,962,9753.3
,,,,,,,963,9611.1
,,,,,,,964,9639
,,,,,,,965,9949.5
,,,,,,,966,10885.5
,,,,,,,967,12585.6
,,,,,,,968,13442.4
,,,,,,,969,13443.3
,,,,,,,970,13296.6
,,,,,,,971,13194
,,,,,,,972,13023.9
,,,,,,,973,12759.3
,,,,,,,974,12609
,,,,,,,975,12437.1
,,,,,,,976,12380.4
,,,,,,,977,12745.8
,,,,,,,978,13762.8
,,,,,,,979,13931.1
,,,,,,,980,13534.2
,,,,,,,981,13025.7
,,,,,,,982,12319.2
,,,,,,,983,11382.3
,,,,,,,984,10445.4
,,,,,,,985,9742.5
,,,,,,,986,9349.2
,,,,,,,987,9114.3
,,,,,,,988,9028.8
,,,,,,,989,9126.9
,,,,,,,990,9489.6
,,,,,,,991,10162.8
,,,,,,,992,10902.6
,,,,,,,993,11772
,,,,,,,994,12443.4
,,,,,,,995,12759.3
,,,,,,,996,12805.2
,,,,,,,997,12687.3
,,,,,,,998,12503.7
,,,,,,,999,12320.1
,,,,,,,1000,12232.8
,,,,,,,1001,12608.1
