Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW
,,,,,,,996,14939.4
,,,,,,,997,14801.85
,,,,,,,998,14587.65
,,,,,,,999,14373.45
,,,,,,,1000,14271.6
,,,,,,,1001,14709.45
,,,,,,,1002,15805.65
,,,,,,,1003,16021.95
,,,,,,,1004,15559.95
,,,,,,,1005,15051.75
,,,,,,,1006,14375.55
,,,,,,,1007,13525.05
,,,,,,,1008,12644.1
,,,,,,,1009,11993.1
,,,,,,,1010,11635.05
,,,,,,,1011,11513.25
,,,,,,,1012,11522.7
,,,,,,,1013,11678.1
,,,,,,,1014,12037.2
,,,,,,,1015,12617.85
,,,,,,,1016,13261.5
,,,,,,,1017,14166.6
,,,,,,,1018,14819.7
,,,,,,,1019,15142.05
,,,,,,,1020,15212.4
,,,,,,,1021,15148.35
,,,,,,,1022,14983.5
,,,,,,,1023,14819.7
,,,,,,,1024,14901.6
,,,,,,,1025,15532.65
,,,,,,,1026,16974.3
,,,,,,,1027,17554.95
,,,,,,,1028,17253.6
,,,,,,,1029,16649.85
,,,,,,,1030,15652.35
,,,,,,,1031,14514.15
,,,,,,,1032,13432.65
,,,,,,,1033,12698.7
,,,,,,,1034,12338.55
,,,,,,,1035,12195.75
,,,,,,,1036,12226.2
,,,,,,,1037,12583.2
,,,,,,,1038,13656.3
,,,,,,,1039,15615.6
,,,,,,,1040,16572.15
,,,,,,,1041,16644.6
,,,,,,,1042,16543.8
,,,,,,,1043,16446.15
,,,,,,,1044,16300.2
,,,,,,,1045,15990.45
,,,,,,,1046,15751.05
,,,,,,,1047,15465.45
,,,,,,,1048,15363.6
,,,,,,,1049,15730.05
,,,,,,,1050,17024.7
,,,,,,,1051,17564.4
,,,,,,,1052,17234.7
,,,,,,,1053,16622.55
,,,,,,,1054,15558.9
,,,,,,,1055,14160.3
,,,,,,,1056,12889.8
,,,,,,,1057,12078.15
,,,,,,,1058,11662.35
,,,,,,,1059,11510.1
,,,,,,,1060,11505.9
,,,,,,,1061,11859.75
,,,,,,,1062,12959.1
,,,,,,,1063,14965.65
,,,,,,,1064,15914.85
,,,,,,,1065,15976.8
,,,,,,,1066,15926.4
,,,,,,,1067,15898.05
,,,,,,,1068,15760.5
,,,,,,,1069,15578.85
,,,,,,,1070,15439.2
,,,,,,,1071,15265.95
,,,,,,,1072,15181.95
,,,,,,,1073,15501.15
,,,,,,,1074,16698.15
,,,,,,,1075,17151.75
,,,,,,,1076,16717.05
,,,,,,,1077,16067.1
,,,,,,,1078,15013.95
,,,,,,,1079,13637.4
,,,,,,,1080,12418.35
,,,,,,,1081,11589.9
,,,,,,,1082,11146.8
,,,,,,,1083,10931.55
,,,,,,,1084,10909.5
,,,,,,,1085,11211.9
,,,,,,,1086,12320.7
,,,,,,,1087,14304.15
,,,,,,,1088,15364.65
,,,,,,,1089,15573.6
,,,,,,,1090,15625.05
,,,,,,,1091,15669.15
,,,,,,,1092,15599.85
,,,,,,,1093,15415.05
,,,,,,,1094,15326.85
,,,,,,,1095,15152.55
,,,,,,,1096,15093.75
,,,,,,,1097,15467.55
,,,,,,,1098,16571.1
,,,,,,,1099,16953.3
,,,,,,,1100,16555.35
,,,,,,,1101,15879.15
,,,,,,,1102,14820.75
,,,,,,,1103,13427.4
,,,,,,,1104,12155.85
,,,,,,,1105,11385.15
,,,,,,,1106,10975.65
,,,,,,,1107,10819.2
,,,,,,,1108,10893.75
,,,,,,,1109,11245.5
,,,,,,,1110,12412.05
,,,,,,,1111,14394.45
,,,,,,,1112,15359.4
,,,,,,,1113,15482.25
,,,,,,,1114,15505.35
,,,,,,,1115,15474.9
,,,,,,,1116,15393
,,,,,,,1117,15298.5
,,,,,,,1118,15294.3
,,,,,,,1119,15180.9
,,,,,,,1120,15235.5
,,,,,,,1121,15784.65
,,,,,,,1122,16810.5
,,,,,,,1123,17028.9
,,,,,,,1124,16603.65
,,,,,,,1125,15944.25
,,,,,,,1126,14878.5
,,,,,,,1127,13475.7
,,,,,,,1128,12223.05
,,,,,,,1129,11364.15
,,,,,,,1130,10874.85
,,,,,,,1131,10615.5
,,,,,,,1132,10573.5
,,,,,,,1133,10847.55
,,,,,,,1134,11856.6
,,,,,,,1135,13721.4
,,,,,,,1136,14832.3
,,,,,,,1137,15146.25
,,,,,,,1138,15227.1
,,,,,,,1139,15249.15
,,,,,,,1140,15132.6
,,,,,,,1141,14875.35
,,,,,,,1142,14694.75
,,,,,,,1143,14448
,,,,,,,1144,14316.75
,,,,,,,1145,14566.65
,,,,,,,1146,15561
,,,,,,,1147,16023
,,,,,,,1148,15625.05
,,,,,,,1149,15096.9
,,,,,,,1150,14345.1
,,,,,,,1151,13291.95
,,,,,,,1152,12196.8
,,,,,,,1153,11386.2
,,,,,,,1154,10927.35
,,,,,,,1155,10712.1
,,,,,,,1156,10621.8
,,,,,,,1157,10732.05
,,,,,,,1158,11186.7
,,,,,,,1159,11900.7
,,,,,,,1160,12671.4
,,,,,,,1161,13517.7
,,,,,,,1162,14001.75
,,,,,,,1163,14146.65
,,,,,,,1164,14030.1
,,,,,,,1165,13755
,,,,,,,1166,13417.95
,,,,,,,1167,13206.9
,,,,,,,1168,13220.55
,,,,,,,1169,13668.9
,,,,,,,1170,14778.75
,,,,,,,1171,15233.4
,,,,,,,1172,14833.35
,,,,,,,1173,14370.3
,,,,,,,1174,13706.7
,,,,,,,1175,12812.1
,,,,,,,1176,11900.7
,,,,,,,1177,11181.45
,,,,,,,1178,10764.6
,,,,,,,1179,10538.85
,,,,,,,1180,10468.5
,,,,,,,1181,10555.65
,,,,,,,1182,10888.5
,,,,,,,1183,11359.95
,,,,,,,1184,11961.6
,,,,,,,1185,12748.05
,,,,,,,1186,13287.75
,,,,,,,1187,13488.3
,,,,,,,1188,13516.65
,,,,,,,1189,13367.55
,,,,,,,1190,13110.3
,,,,,,,1191,12877.2
,,,,,,,1192,12856.2
,,,,,,,1193,13314
,,,,,,,1194,14592.9
,,,,,,,1195,15369.9
,,,,,,,1196,15043.35
,,,,,,,1197,14565.6
,,,,,,,1198,13811.7
,,,,,,,1199,12869.85
,,,,,,,1200,11950.05
,,,,,,,1201,11333.7
,,,,,,,1202,10972.5
,,,,,,,1203,10764.6
,,,,,,,1204,10799.25
,,,,,,,1205,11090.1
,,,,,,,1206,11886
,,,,,,,1207,13054.65
,,,,,,,1208,13955.55
,,,,,,,1209,14673.75
,,,,,,,1210,15123.15
,,,,,,,1211,15322.65
,,,,,,,1212,15270.15
,,,,,,,1213,15023.4
,,,,,,,1214,14754.6
,,,,,,,1215,14539.35
,,,,,,,1216,14476.35
,,,,,,,1217,14915.25
,,,,,,,1218,16217.25
,,,,,,,1219,16897.65
,,,,,,,1220,16482.9
,,,,,,,1221,15847.65
,,,,,,,1222,14873.25
,,,,,,,1223,13627.95
,,,,,,,1224,12499.2
,,,,,,,1225,11776.8
,,,,,,,1226,11406.15
,,,,,,,1227,11264.4
,,,,,,,1228,11324.25
,,,,,,,1229,11691.75
,,,,,,,1230,12752.25
,,,,,,,1231,14409.15
,,,,,,,1232,15364.65
,,,,,,,1233,15662.85
,,,,,,,1234,15647.1
,,,,,,,1235,15609.3
,,,,,,,1236,15453.9
,,,,,,,1237,15214.5
,,,,,,,1238,15094.8
,,,,,,,1239,14987.7
,,,,,,,1240,14992.95
,,,,,,,1241,15433.95
,,,,,,,1242,16605.75
,,,,,,,1243,17046.75
,,,,,,,1244,16567.95
,,,,,,,1245,15826.65
,,,,,,,1246,14758.8
,,,,,,,1247,13388.55
,,,,,,,1248,12172.65
,,,,,,,1249,11345.25
,,,,,,,1250,10874.85
,,,,,,,1251,10670.1
,,,,,,,1252,10637.55
,,,,,,,1253,10947.3
,,,,,,,1254,11931.15
,,,,,,,1255,13507.2
,,,,,,,1256,14530.95
,,,,,,,1257,14856.45
,,,,,,,1258,14887.95
,,,,,,,1259,14936.25
,,,,,,,1260,14856.45
,,,,,,,1261,14642.25
,,,,,,,1262,14495.25
,,,,,,,1263,14272.65
,,,,,,,1264,14137.2
,,,,,,,1265,14417.55
,,,,,,,1266,15499.05
,,,,,,,1267,16153.2
,,,,,,,1268,15768.9
,,,,,,,1269,15156.75
,,,,,,,1270,14194.95
,,,,,,,1271,12896.1
,,,,,,,1272,11714.85
,,,,,,,1273,10903.2
,,,,,,,1274,10449.6
,,,,,,,1275,10209.15
,,,,,,,1276,10181.85
,,,,,,,1277,10451.7
,,,,,,,1278,11424
,,,,,,,1279,13054.65
,,,,,,,1280,14109.9
,,,,,,,1281,14571.9
,,,,,,,1282,14817.6
,,,,,,,1283,14901.6
,,,,,,,1284,14892.15
,,,,,,,1285,14746.2
,,,,,,,1286,14588.7
,,,,,,,1287,14410.2
,,,,,,,1288,14244.3
,,,,,,,1289,14438.55
,,,,,,,1290,15460.2
,,,,,,,1291,16178.4
,,,,,,,1292,15856.05
,,,,,,,1293,15254.4
,,,,,,,1294,14314.65
,,,,,,,1295,13051.5
,,,,,,,1296,11910.15
,,,,,,,1297,11132.1
,,,,,,,1298,10684.8
,,,,,,,1299,10479
,,,,,,,1300,10491.6
,,,,,,,1301,10795.05
,,,,,,,1302,11735.85
,,,,,,,1303,13304.55
,,,,,,,1304,14485.8
,,,,,,,1305,15209.25
,,,,,,,1306,15589.35
,,,,,,,1307,15845.55
,,,,,,,1308,15928.5
,,,,,,,1309,15830.85
,,,,,,,1310,15773.1
,,,,,,,1311,15660.75
,,,,,,,1312,15592.5
,,,,,,,1313,15884.4
,,,,,,,1314,16530.15
,,,,,,,1315,16566.9
,,,,,,,1316,16042.95
,,,,,,,1317,15362.55
,,,,,,,1318,14466.9
,,,,,,,1319,13331.85
,,,,,,,1320,12209.4
,,,,,,,1321,11378.85
,,,,,,,1322,10880.1
,,,,,,,1323,10614.45
,,,,,,,1324,10516.8
,,,,,,,1325,10647
,,,,,,,1326,11062.8
,,,,,,,1327,11686.5
,,,,,,,1328,12415.2
,,,,,,,1329,13293
,,,,,,,1330,13971.3
,,,,,,,1331,14306.25
,,,,,,,1332,14313.6
,,,,,,,1333,14161.35
,,,,,,,1334,13911.45
,,,,,,,1335,13727.7
,,,,,,,1336,13698.3
,,,,,,,1337,14065.8
,,,,,,,1338,15074.85
,,,,,,,1339,15764.7
,,,,,,,1340,15417.15
,,,,,,,1341,14923.65
,,,,,,,1342,14262.15
,,,,,,,1343,13321.35
,,,,,,,1344,12418.35
,,,,,,,1345,11735.85
,,,,,,,1346,11293.8
,,,,,,,1347,11067
,,,,,,,1348,11018.7
,,,,,,,1349,11109
,,,,,,,1350,11443.95
,,,,,,,1351,11863.95
,,,,,,,1352,12440.4
,,,,,,,1353,13266.75
,,,,,,,1354,13793.85
,,,,,,,1355,14051.1
,,,,,,,1356,14126.7
,,,,,,,1357,14051.1
,,,,,,,1358,13787.55
,,,,,,,1359,13511.4
,,,,,,,1360,13486.2
,,,,,,,1361,13923
,,,,,,,1362,15076.95
,,,,,,,1363,16146.9
,,,,,,,1364,15857.1
,,,,,,,1365,15267
,,,,,,,1366,14359.8
,,,,,,,1367,13232.1
,,,,,,,1368,12229.35
,,,,,,,1369,11577.3
,,,,,,,1370,11252.85
,,,,,,,1371,11141.55
,,,,,,,1372,11208.75
,,,,,,,1373,11623.5
,,,,,,,1374,12781.65
,,,,,,,1375,14592.9
,,,,,,,1376,15558.9
,,,,,,,1377,15662.85
,,,,,,,1378,15608.25
,,,,,,,1379,15542.1
,,,,,,,1380,15410.85
,,,,,,,1381,15238.65
,,,,,,,1382,15108.45
,,,,,,,1383,14913.15
,,,,,,,1384,14902.65
,,,,,,,1385,15348.9
,,,,,,,1386,16361.1
,,,,,,,1387,16913.4
,,,,,,,1388,16477.65
,,,,,,,1389,15715.35
,,,,,,,1390,14613.9
,,,,,,,1391,13248.9
,,,,,,,1392,12008.85
,,,,,,,1393,11227.65
,,,,,,,1394,10795.05
,,,,,,,1395,10610.25
,,,,,,,1396,10609.2
,,,,,,,1397,10950.45
,,,,,,,1398,12082.35
,,,,,,,1399,13870.5
,,,,,,,1400,14827.05
,,,,,,,1401,15022.35
,,,,,,,1402,15083.25
,,,,,,,1403,15066.45
,,,,,,,1404,14957.25
,,,,,,,1405,14743.05
,,,,,,,1406,14612.85
,,,,,,,1407,14421.75
,,,,,,,1408,14336.7
,,,,,,,1409,14637
,,,,,,,1410,15703.8
,,,,,,,1411,16670.85
,,,,,,,1412,17204.25
,,,,,,,1413,16419.9
,,,,,,,1414,15251.25
,,,,,,,1415,13826.4
,,,,,,,1416,12582.15
,,,,,,,1417,11757.9
,,,,,,,1418,11353.65
,,,,,,,1419,11148.9
,,,,,,,1420,11151
,,,,,,,1421,11455.5
,,,,,,,1422,12464.55
,,,,,,,1423,14172.9
,,,,,,,1424,15264.9
,,,,,,,1425,15746.85
,,,,,,,1426,16052.4
,,,,,,,1427,16318.05
,,,,,,,1428,16408.35
,,,,,,,1429,16361.1
,,,,,,,1430,16275
,,,,,,,1431,16147.95
,,,,,,,1432,16102.8
,,,,,,,1433,16410.45
,,,,,,,1434,17206.35
,,,,,,,1435,17717.7
,,,,,,,1436,17326.05
,,,,,,,1437,16641.45
,,,,,,,1438,15551.55
,,,,,,,1439,14148.75
,,,,,,,1440,12901.35
,,,,,,,1441,12123.3
,,,,,,,1442,11697
,,,,,,,1443,11470.2
,,,,,,,1444,11485.95
,,,,,,,1445,11799.9
,,,,,,,1446,12892.95
,,,,,,,1447,14641.2
,,,,,,,1448,15690.15
,,,,,,,1449,16004.1
,,,,,,,1450,16088.1
,,,,,,,1451,16145.85
,,,,,,,1452,16051.35
,,,,,,,1453,15876
,,,,,,,1454,15783.6
,,,,,,,1455,15598.8
,,,,,,,1456,15523.2
,,,,,,,1457,15815.1
,,,,,,,1458,16542.75
,,,,,,,1459,16888.2
,,,,,,,1460,16448.25
,,,,,,,1461,15829.8
,,,,,,,1462,14982.45
,,,,,,,1463,13858.95
,,,,,,,1464,12715.5
,,,,,,,1465,11916.45
,,,,,,,1466,11428.2
,,,,,,,1467,11120.55
,,,,,,,1468,10958.85
,,,,,,,1469,11004
,,,,,,,1470,11368.35
,,,,,,,1471,12027.75
,,,,,,,1472,12836.25
,,,,,,,1473,13825.35
,,,,,,,1474,14555.1
,,,,,,,1475,14886.9
,,,,,,,1476,14955.15
,,,,,,,1477,14735.7
,,,,,,,1478,14308.35
,,,,,,,1479,13873.65
,,,,,,,1480,13590.15
,,,,,,,1481,13644.75
,,,,,,,1482,14353.5
,,,,,,,1483,15261.75
,,,,,,,1484,14923.65
,,,,,,,1485,14455.35
,,,,,,,1486,13738.2
,,,,,,,1487,12842.55
,,,,,,,1488,11910.15
,,,,,,,1489,11163.6
,,,,,,,1490,10707.9
,,,,,,,1491,10453.8
,,,,,,,1492,10349.85
,,,,,,,1493,10428.6
,,,,,,,1494,10714.2
,,,,,,,1495,11170.95
,,,,,,,1496,11826.15
,,,,,,,1497,12777.45
,,,,,,,1498,13527.15
,,,,,,,1499,13860
,,,,,,,1500,13986
,,,,,,,1501,13957.65
,,,,,,,1502,13744.5
,,,,,,,1503,13610.1
,,,,,,,1504,13613.25
,,,,,,,1505,13948.2
,,,,,,,1506,14891.1
,,,,,,,1507,15920.1
,,,,,,,1508,15671.25
,,,,,,,1509,15074.85
,,,,,,,1510,14118.3
,,,,,,,1511,12955.95
,,,,,,,1512,11934.3
,,,,,,,1513,11275.95
,,,,,,,1514,10974.6
,,,,,,,1515,10871.7
,,,,,,,1516,10950.45
,,,,,,,1517,11375.7
,,,,,,,1518,12563.25
,,,,,,,1519,14379.75
,,,,,,,1520,15390.9
,,,,,,,1521,15594.6
,,,,,,,1522,15634.5
,,,,,,,1523,15654.45
,,,,,,,1524,15553.65
,,,,,,,1525,15320.55
,,,,,,,1526,15150.45
,,,,,,,1527,14896.35
,,,,,,,1528,14833.35
,,,,,,,1529,15169.35
,,,,,,,1530,16192.05
,,,,,,,1531,17341.8
,,,,,,,1532,17107.65
,,,,,,,1533,16496.55
,,,,,,,1534,15462.3
,,,,,,,1535,14097.3
,,,,,,,1536,12924.45
,,,,,,,1537,12187.35
,,,,,,,1538,11861.85
,,,,,,,1539,11737.95
,,,,,,,1540,11792.55
,,,,,,,1541,12190.5
,,,,,,,1542,13353.9
,,,,,,,1543,15124.2
,,,,,,,1544,16062.9
,,,,,,,1545,16147.95
,,,,,,,1546,15976.8
,,,,,,,1547,15902.25
,,,,,,,1548,15776.25
,,,,,,,1549,15490.65
,,,,,,,1550,15312.15
,,,,,,,1551,15057
,,,,,,,1552,14865.9
,,,,,,,1553,15142.05
,,,,,,,1554,15999.9
,,,,,,,1555,17111.85
,,,,,,,1556,16942.8
,,,,,,,1557,16363.2
,,,,,,,1558,15298.5
,,,,,,,1559,13868.4
,,,,,,,1560,12595.8
,,,,,,,1561,11809.35
,,,,,,,1562,11410.35
,,,,,,,1563,11199.3
,,,,,,,1564,11205.6
,,,,,,,1565,11519.55
,,,,,,,1566,12644.1
,,,,,,,1567,14334.6
,,,,,,,1568,15177.75
,,,,,,,1569,15206.1
,,,,,,,1570,15104.25
,,,,,,,1571,15015
,,,,,,,1572,14837.55
,,,,,,,1573,14618.1
,,,,,,,1574,14492.1
,,,,,,,1575,14228.55
,,,,,,,1576,14099.4
,,,,,,,1577,14293.65
,,,,,,,1578,15092.7
,,,,,,,1579,16131.15
,,,,,,,1580,15887.55
,,,,,,,1581,15272.25
,,,,,,,1582,14209.65
,,,,,,,1583,12824.7
,,,,,,,1584,11556.3
,,,,,,,1585,10789.8
,,,,,,,1586,10371.9
,,,,,,,1587,10158.75
,,,,,,,1588,10111.5
,,,,,,,1589,10418.1
,,,,,,,1590,11488.05
,,,,,,,1591,13097.7
,,,,,,,1592,14097.3
,,,,,,,1593,14318.85
,,,,,,,1594,14394.45
,,,,,,,1595,14446.95
,,,,,,,1596,14432.25
,,,,,,,1597,14295.75
,,,,,,,1598,14230.65
,,,,,,,1599,14070
,,,,,,,1600,13972.35
,,,,,,,1601,14144.55
,,,,,,,1602,14893.2
,,,,,,,1603,15703.8
,,,,,,,1604,15415.05
,,,,,,,1605,14766.15
,,,,,,,1606,13719.3
,,,,,,,1607,12330.15
,,,,,,,1608,11118.45
,,,,,,,1609,10330.95
,,,,,,,1610,9922.5
,,,,,,,1611,9714.6
,,,,,,,1612,9673.65
,,,,,,,1613,9986.55
,,,,,,,1614,11053.35
,,,,,,,1615,12879.3
,,,,,,,1616,14099.4
,,,,,,,1617,14486.85
,,,,,,,1618,14627.55
,,,,,,,1619,14693.7
,,,,,,,1620,14613.9
,,,,,,,1621,14406
,,,,,,,1622,14273.7
,,,,,,,1623,14072.1
,,,,,,,1624,13998.6
,,,,,,,1625,14169.75
,,,,,,,1626,14768.25
,,,,,,,1627,15651.3
,,,,,,,1628,15385.65
,,,,,,,1629,14876.4
,,,,,,,1630,14115.15
,,,,,,,1631,13045.2
,,,,,,,1632,11953.2
,,,,,,,1633,11194.05
,,,,,,,1634,10808.7
,,,,,,,1635,10616.55
,,,,,,,1636,10574.55
,,,,,,,1637,10726.8
,,,,,,,1638,11175.15
,,,,,,,1639,11804.1
,,,,,,,1640,12735.45
,,,,,,,1641,13618.5
,,,,,,,1642,14168.7
,,,,,,,1643,14286.3
,,,,,,,1644,14179.2
,,,,,,,1645,13927.2
,,,,,,,1646,13616.4
,,,,,,,1647,13347.6
,,,,,,,1648,13245.75
,,,,,,,1649,13451.55
,,,,,,,1650,14110.95
,,,,,,,1651,15149.4
,,,,,,,1652,14949.9
,,,,,,,1653,14537.25
,,,,,,,1654,13865.25
,,,,,,,1655,12939.15
,,,,,,,1656,12028.8
,,,,,,,1657,11333.7
,,,,,,,1658,11124.75
,,,,,,,1659,10917.9
,,,,,,,1660,10703.7
,,,,,,,1661,10656.45
,,,,,,,1662,10822.35
,,,,,,,1663,11215.05
,,,,,,,1664,11659.2
,,,,,,,1665,12328.05
,,,,,,,1666,12934.95
,,,,,,,1667,13251
,,,,,,,1668,13330.8
,,,,,,,1669,13238.4
,,,,,,,1670,12972.75
,,,,,,,1671,12649.35
,,,,,,,1672,12447.75
,,,,,,,1673,12503.4
,,,,,,,1674,12867.75
,,,,,,,1675,13497.75
,,,,,,,1676,14620.2
,,,,,,,1677,14394.45
,,,,,,,1678,13519.8
,,,,,,,1679,12393.15
,,,,,,,1680,11216.1
,,,,,,,1681,10477.95
,,,,,,,1682,10048.5
,,,,,,,1683,9886.8
,,,,,,,1684,9908.85
,,,,,,,1685,10203.9
,,,,,,,1686,11264.4
,,,,,,,1687,13264.65
,,,,,,,1688,14422.8
,,,,,,,1689,14579.25
,,,,,,,1690,14522.55
,,,,,,,1691,14571.9
,,,,,,,1692,14539.35
,,,,,,,1693,14389.2
,,,,,,,1694,14295.75
,,,,,,,1695,14076.3
,,,,,,,1696,13873.65
,,,,,,,1697,13819.05
,,,,,,,1698,13999.65
,,,,,,,1699,14469
,,,,,,,1700,15229.2
,,,,,,,1701,14773.5
,,,,,,,1702,13704.6
,,,,,,,1703,12328.05
,,,,,,,1704,11054.4
,,,,,,,1705,10187.1
,,,,,,,1706,9690.45
,,,,,,,1707,9454.2
,,,,,,,1708,9398.55
,,,,,,,1709,9647.4
,,,,,,,1710,10591.35
,,,,,,,1711,12525.45
,,,,,,,1712,13824.3
,,,,,,,1713,14179.2
,,,,,,,1714,14313.6
,,,,,,,1715,14410.2
,,,,,,,1716,14429.1
,,,,,,,1717,14348.25
,,,,,,,1718,14323.05
,,,,,,,1719,14176.05
,,,,,,,1720,14034.3
,,,,,,,1721,14044.8
,,,,,,,1722,14200.2
,,,,,,,1723,14422.8
,,,,,,,1724,15121.05
,,,,,,,1725,14706.3
,,,,,,,1726,13656.3
,,,,,,,1727,12240.9
,,,,,,,1728,10936.8
,,,,,,,1729,10063.2
,,,,,,,1730,9591.75
,,,,,,,1731,9351.3
,,,,,,,1732,9341.85
,,,,,,,1733,9562.35
,,,,,,,1734,10529.4
,,,,,,,1735,12482.4
,,,,,,,1736,13685.7
,,,,,,,1737,13965
,,,,,,,1738,14128.8
,,,,,,,1739,14257.95
,,,,,,,1740,14282.1
,,,,,,,1741,14152.95
,,,,,,,1742,14123.55
,,,,,,,1743,13972.35
,,,,,,,1744,13864.2
,,,,,,,1745,13969.2
,,,,,,,1746,14298.9
,,,,,,,1747,14645.4
,,,,,,,1748,15181.95
,,,,,,,1749,14793.45
,,,,,,,1750,13811.7
,,,,,,,1751,12438.3
,,,,,,,1752,11178.3
,,,,,,,1753,10369.8
,,,,,,,1754,9922.5
,,,,,,,1755,9704.1
,,,,,,,1756,9687.3
,,,,,,,1757,9958.2
,,,,,,,1758,10974.6
,,,,,,,1759,12984.3
,,,,,,,1760,14256.9
,,,,,,,1761,14549.85
,,,,,,,1762,14683.2
,,,,,,,1763,14800.8
,,,,,,,1764,14735.7
,,,,,,,1765,14551.95
,,,,,,,1766,14427
,,,,,,,1767,14160.3
,,,,,,,1768,14019.6
,,,,,,,1769,14117.25
,,,,,,,1770,14474.25
,,,,,,,1771,14950.95
,,,,,,,1772,15569.4
,,,,,,,1773,15171.45
,,,,,,,1774,14261.1
,,,,,,,1775,12903.45
,,,,,,,1776,11627.7
,,,,,,,1777,10770.9
,,,,,,,1778,10290
,,,,,,,1779,10085.25
,,,,,,,1780,10031.7
,,,,,,,1781,10286.85
,,,,,,,1782,11260.2
,,,,,,,1783,13170.15
,,,,,,,1784,14353.5
,,,,,,,1785,14717.85
,,,,,,,1786,14905.8
,,,,,,,1787,15074.85
,,,,,,,1788,15100.05
,,,,,,,1789,14991.9
,,,,,,,1790,14931
,,,,,,,1791,14748.3
,,,,,,,1792,14601.3
,,,,,,,1793,14562.45
,,,,,,,1794,14609.7
,,,,,,,1795,14740.95
,,,,,,,1796,15103.2
,,,,,,,1797,14694.75
,,,,,,,1798,13932.45
,,,,,,,1799,12844.65
,,,,,,,1800,11670.75
,,,,,,,1801,10764.6
,,,,,,,1802,10210.2
,,,,,,,1803,9922.5
,,,,,,,1804,9787.05
,,,,,,,1805,9851.1
,,,,,,,1806,10197.6
,,,,,,,1807,10894.8
,,,,,,,1808,11697
,,,,,,,1809,12686.1
,,,,,,,1810,13352.85
,,,,,,,1811,13660.5
,,,,,,,1812,13620.6
,,,,,,,1813,13377
,,,,,,,1814,13063.05
,,,,,,,1815,12740.7
,,,,,,,1816,12471.9
,,,,,,,1817,12414.15
,,,,,,,1818,12464.55
,,,,,,,1819,12701.85
,,,,,,,1820,13527.15
,,,,,,,1821,13423.2
,,,,,,,1822,12853.05
,,,,,,,1823,12023.55
,,,,,,,1824,11093.25
,,,,,,,1825,10339.35
,,,,,,,1826,9877.35
,,,,,,,1827,9637.95
,,,,,,,1828,9515.1
,,,,,,,1829,9546.6
,,,,,,,1830,9787.05
,,,,,,,1831,10267.95
,,,,,,,1832,10821.3
,,,,,,,1833,11659.2
,,,,,,,1834,12342.75
,,,,,,,1835,12631.5
,,,,,,,1836,12685.05
,,,,,,,1837,12551.7
,,,,,,,1838,12312.3
,,,,,,,1839,12107.55
,,,,,,,1840,11993.1
,,,,,,,1841,12150.6
,,,,,,,1842,12457.2
,,,,,,,1843,12860.4
,,,,,,,1844,13913.55
,,,,,,,1845,13724.55
,,,,,,,1846,12777.45
,,,,,,,1847,11566.8
,,,,,,,1848,10464.3
,,,,,,,1849,9686.25
,,,,,,,1850,9286.2
,,,,,,,1851,9102.45
,,,,,,,1852,9100.35
,,,,,,,1853,9413.25
,,,,,,,1854,10464.3
,,,,,,,1855,12423.6
,,,,,,,1856,13567.05
,,,,,,,1857,13889.4
,,,,,,,1858,14073.15
,,,,,,,1859,14304.15
,,,,,,,1860,14422.8
,,,,,,,1861,14429.1
,,,,,,,1862,14482.65
,,,,,,,1863,14370.3
,,,,,,,1864,14203.35
,,,,,,,1865,14094.15
,,,,,,,1866,14091
,,,,,,,1867,14199.15
,,,,,,,1868,14980.35
,,,,,,,1869,14637
,,,,,,,1870,13515.6
,,,,,,,1871,12069.75
,,,,,,,1872,10782.45
,,,,,,,1873,9939.3
,,,,,,,1874,9502.5
,,,,,,,1875,9299.85
,,,,,,,1876,9237.9
,,,,,,,1877,9529.8
,,,,,,,1878,10507.35
,,,,,,,1879,12416.25
,,,,,,,1880,13524
,,,,,,,1881,13795.95
,,,,,,,1882,13936.65
,,,,,,,1883,14136.15
,,,,,,,1884,14261.1
,,,,,,,1885,14318.85
,,,,,,,1886,14431.2
,,,,,,,1887,14392.35
,,,,,,,1888,14324.1
,,,,,,,1889,14314.65
,,,,,,,1890,14350.35
,,,,,,,1891,14369.25
,,,,,,,1892,15129.45
,,,,,,,1893,14878.5
,,,,,,,1894,13797
,,,,,,,1895,12301.8
,,,,,,,1896,11007.15
,,,,,,,1897,10120.95
,,,,,,,1898,9651.6
,,,,,,,1899,9380.7
,,,,,,,1900,9311.4
,,,,,,,1901,9555
,,,,,,,1902,10481.1
,,,,,,,1903,12374.25
,,,,,,,1904,13490.4
,,,,,,,1905,13930.35
,,,,,,,1906,14201.25
,,,,,,,1907,14496.3
,,,,,,,1908,14680.05
,,,,,,,1909,14728.35
,,,,,,,1910,14813.4
,,,,,,,1911,14768.25
,,,,,,,1912,14694.75
,,,,,,,1913,14656.95
,,,,,,,1914,14653.8
,,,,,,,1915,14599.2
,,,,,,,1916,15295.35
,,,,,,,1917,15034.95
,,,,,,,1918,13974.45
,,,,,,,1919,12513.9
,,,,,,,1920,11159.4
,,,,,,,1921,10338.3
,,,,,,,1922,9794.4
,,,,,,,1923,9523.5
,,,,,,,1924,9427.95
,,,,,,,1925,9637.95
,,,,,,,1926,10543.05
,,,,,,,1927,12416.25
,,,,,,,1928,13537.65
